name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988
PretaxIncome,"574,600,000","118,100,000","156,700,000","162,400,000","137,400,000","128,300,000","96,400,000","90,900,000","79,400,000","75,300,000","78,900,000","115,400,000","75,200,000","68,000,000","64,100,000","79,200,000","66,700,000","56,300,000","69,600,000","67,600,000","65,600,000","56,800,000","52,200,000","38,300,000","29,400,000","28,300,000","43,500,000","35,800,000","44,200,000","71,617,000","7,155,000","98,768,000","88,475,000","66,292,000","63,512,000","68,691,000","54,369,000","38,984,000","66,822,000","63,291,000","60,327,000","31,090,000","29,885,000","60,198,000","46,281,000","22,261,000","38,329,000","40,847,000","39,650,000","12,683,000","21,561,000","29,781,000","23,596,000","9,489,000","55,619,000","67,043,000","59,811,000","40,535,000","44,875,000","56,221,000","42,125,000","32,039,000","38,988,000","41,194,000","35,872,000","31,664,000","30,581,000","36,120,000","26,423,000","13,146,000","21,587,000","25,086,000","15,105,000","8,391,000","11,336,000","9,505,000","6,353,000","4,255,000","2,958,000","6,326,000","285,000","-7,045,000","-2,486,000","-974,000","-11,087,000","-2,908,000","-4,742,000","13,730,000","9,680,000","5,700,000","6,000,000","5,500,000","3,500,000","-17,800,000","-14,800,000","500,000","2,400,000","3,000,000","2,000,000","4,700,000","1,900,000","1,400,000","-8,400,000","-3,200,000","-1,400,000","900,000","5,000,000","5,700,000","2,500,000","3,500,000","4,300,000","3,000,000","1,400,000","1,400,000","1,900,000","800,000",,"1,300,000",,,"-12,100,000","-6,500,000",,"8,300,000","6,500,000","1,700,000","1,000,000",,,,,,,,,,
TaxProvision,"81,800,000","2,800,000","32,700,000","23,500,000","22,800,000","-52,400,000","11,600,000","27,700,000","17,500,000","-204,100,000","800,000","20,800,000","12,800,000","-18,800,000","-9,600,000","15,100,000","8,000,000","91,200,000","13,900,000","17,700,000","15,100,000","19,100,000","13,000,000","2,700,000","9,700,000","4,400,000","6,500,000","10,000,000","10,200,000","15,756,000","-4,720,000","20,741,000","20,350,000","6,631,000","8,892,000","13,738,000","5,437,000","6,305,000","13,022,000","10,126,000","10,255,000","2,427,000","2,689,000","6,020,000","7,409,000","-13,587,000","5,487,000","34,076,000","11,498,000","3,414,000","5,714,000","8,631,000","5,899,000","-4,250,000","16,552,000","18,444,000","19,744,000","14,244,000","17,501,000","21,195,000","13,442,000","8,054,000","13,646,000","12,691,000","10,044,000","8,271,000","10,345,000","12,333,000","8,984,000","-3,259,000","3,670,000","4,568,000","2,265,000","-6,700,000","1,400,000","1,400,000","1,000,000","250,000","250,000","2,000,000","1,000,000","200,000","200,000","1,000,000","500,000","-292,000","-474,000","1,373,000","968,000","-200,000","900,000","800,000","500,000","300,000","400,000","200,000","500,000","600,000","400,000","800,000","500,000","200,000","400,000","-600,000","-300,000","200,000","700,000","1,400,000","600,000","600,000","700,000","600,000","300,000","500,000","200,000","100,000",,"1,700,000",,,"-2,400,000","-2,300,000",,"2,100,000","2,200,000","300,000","400,000",,,,,,,,,,
NetIncomeCommonStockholders,"492,700,000","115,300,000","124,000,000","138,900,000","114,500,000","180,300,000","84,700,000","63,000,000","61,900,000","279,300,000","78,100,000","94,600,000","62,300,000","86,500,000","73,700,000","64,100,000","58,500,000","-35,000,000","55,700,000","49,900,000","50,500,000","37,700,000","39,200,000","35,700,000","19,800,000","24,000,000","37,100,000","25,900,000","34,100,000","55,828,000","11,832,000","77,834,000","68,624,000","59,997,000","54,469,000","54,581,000","49,808,000","33,186,000","53,364,000","53,692,000","50,818,000","29,403,000","27,971,000","53,678,000","39,703,000","36,564,000","32,845,000","6,353,000","27,898,000","9,547,000","15,577,000","20,857,000","17,465,000","13,739,000","39,067,000","48,599,000","40,067,000","26,291,000","27,374,000","35,026,000","28,683,000","23,985,000","25,342,000","28,503,000","25,828,000","23,393,000","20,236,000","23,787,000","17,439,000","16,405,000","17,917,000","20,518,000","12,840,000","15,091,000","9,936,000","8,105,000","5,353,000","4,005,000","2,708,000","4,326,000","-715,000","-6,632,000","-2,686,000","-1,974,000","-11,587,000","-2,616,000","-4,268,000","12,357,000","8,712,000","5,900,000","8,000,000","4,700,000","3,000,000","-18,100,000","-37,500,000","300,000","1,900,000","2,400,000","1,600,000","3,900,000","1,400,000","1,200,000","-8,800,000","-2,600,000","-1,100,000","700,000","4,300,000","4,300,000","1,900,000","2,900,000","3,600,000","2,400,000","1,100,000","900,000","1,700,000","700,000","100,000","-2,700,000","300,000","-13,300,000","-9,700,000","-4,200,000","700,000","6,200,000","4,300,000","1,400,000","600,000","100,000",,,,,,,,,
	NetIncome,"492,700,000","115,300,000","124,000,000","138,900,000","114,500,000","180,300,000","84,700,000","63,000,000","61,900,000","279,300,000","78,100,000","94,600,000","62,300,000","86,500,000","73,700,000","64,100,000","58,500,000","-35,000,000","55,700,000","49,900,000","50,500,000","37,700,000","39,200,000","35,700,000","19,800,000","24,000,000","37,100,000","25,900,000","34,100,000","55,828,000","11,832,000","77,834,000","68,624,000","59,997,000","54,469,000","54,581,000","49,808,000","33,186,000","53,364,000","53,692,000","50,818,000","29,403,000","27,971,000","53,678,000","39,703,000","36,564,000","32,845,000","6,353,000","27,898,000","9,547,000","15,577,000","20,857,000","17,465,000","13,739,000","39,067,000","48,599,000","40,067,000","26,291,000","27,374,000","35,026,000","28,683,000","23,985,000","25,342,000","28,503,000","25,828,000","23,393,000","20,236,000","23,787,000","17,439,000","16,405,000","17,917,000","20,518,000","12,840,000","15,091,000","9,936,000","8,105,000","5,353,000","4,005,000","2,708,000","4,326,000","-715,000","-6,632,000","-2,686,000","-1,974,000","-11,587,000","-2,616,000","-4,268,000","12,357,000","8,712,000","5,900,000","8,000,000","4,700,000","3,000,000","-18,100,000","-37,500,000","300,000","1,900,000","2,400,000","1,600,000","3,900,000","1,400,000","1,200,000","-8,800,000","-2,600,000","-1,100,000","700,000","4,300,000","4,300,000","1,900,000","2,900,000","3,600,000","2,400,000","1,100,000","900,000","1,700,000","700,000","100,000","-2,700,000","300,000","-13,300,000","-9,700,000","-4,200,000","700,000","6,200,000","4,300,000","1,400,000","600,000","100,000",,,,,,,,,
		NetIncomeIncludingNoncontrollingInterests,"492,800,000","115,300,000","124,000,000","138,900,000","114,600,000","180,700,000","84,800,000","63,200,000","61,900,000","279,400,000","78,100,000","94,600,000","62,400,000","86,800,000","73,700,000","64,100,000","58,700,000","-34,900,000","55,700,000","49,900,000","50,500,000","37,700,000","39,200,000","35,600,000","19,700,000","23,900,000","37,000,000","25,800,000","34,000,000","55,861,000","11,875,000","78,027,000","68,125,000","59,661,000","54,620,000","54,953,000","48,932,000","32,679,000","53,800,000","53,165,000","50,072,000","28,663,000","27,196,000","54,178,000","38,872,000","35,848,000","32,842,000","6,771,000","28,152,000","9,269,000","15,847,000","21,150,000","17,697,000","13,199,000","39,067,000","48,599,000","40,067,000","26,291,000","27,374,000","35,026,000","28,683,000","23,985,000","25,342,000","28,503,000","25,828,000","23,393,000","20,236,000","23,787,000","17,439,000","16,405,000","17,917,000","20,518,000","12,840,000","15,091,000","9,936,000","8,105,000","5,353,000","4,005,000","2,708,000","4,326,000","-715,000","-6,632,000","-2,686,000","-1,974,000","-11,587,000","-2,616,000","-4,268,000","12,357,000","8,712,000","5,900,000","8,000,000","4,700,000","3,000,000","-18,100,000","-37,500,000","300,000","1,900,000","2,400,000","1,600,000","3,900,000","1,400,000","1,200,000","-8,800,000","-2,600,000","-1,100,000","700,000","4,300,000","4,300,000","1,900,000","2,900,000","3,600,000","2,400,000","1,100,000","900,000","1,700,000","700,000","100,000","-2,700,000","300,000","-13,300,000","-9,700,000","-4,200,000","700,000","6,200,000","4,300,000","1,400,000","600,000","100,000",,"900,000","-200,000","-500,000","300,000",,"-400,000","100,000","400,000"
			NetIncomeContinuousOperations,"492,800,000","115,300,000","124,000,000","138,900,000","114,600,000","180,700,000","84,800,000","63,200,000","61,900,000","279,400,000","78,100,000","94,600,000","62,400,000","86,800,000","73,700,000","64,100,000","58,700,000","-34,900,000","55,700,000","49,900,000","50,500,000","37,700,000","39,200,000","35,600,000","19,700,000","23,900,000","37,000,000","25,800,000","34,000,000","55,861,000","11,875,000","78,027,000","68,125,000","59,661,000","54,620,000","54,953,000","48,932,000","32,679,000","53,800,000","53,165,000","50,072,000","28,663,000","27,196,000","54,178,000","38,872,000","35,848,000","32,842,000","6,771,000","28,152,000","9,269,000","15,847,000","21,150,000","17,697,000","13,739,000","39,067,000","48,599,000","40,067,000","26,291,000","27,374,000","35,026,000","28,683,000","23,985,000","25,342,000","28,503,000","25,828,000","23,393,000","20,236,000","23,787,000","17,439,000","16,405,000","17,917,000","20,518,000","12,840,000","15,091,000","9,936,000","8,105,000","5,353,000","4,005,000","2,708,000","4,326,000","-715,000","-7,245,000","-2,686,000","-1,974,000","-11,587,000","-2,616,000","-4,268,000","12,357,000","8,712,000","5,900,000","5,100,000","4,700,000","3,000,000","-18,100,000","-15,200,000","300,000","1,900,000","2,400,000","1,600,000","3,900,000","1,400,000","1,200,000","-8,800,000","-2,600,000","-1,100,000","700,000","4,300,000","4,300,000","1,900,000","2,900,000","3,600,000","2,400,000","1,100,000","900,000","1,700,000","700,000","100,000","-400,000","300,000","-13,300,000","-9,700,000","-4,200,000","700,000","6,200,000","4,300,000","1,400,000","600,000","100,000",,"900,000","-200,000","-500,000","300,000",,"-400,000","100,000","400,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2,900,000",,,"0","-22,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"-100,000","0","0","0","-100,000","-400,000","-100,000","-200,000","0","-100,000","0","0","-100,000","-300,000","0","0","-200,000","-100,000","0","0","0","0",,"100,000","100,000","100,000","100,000","100,000","100,000","-33,000","-43,000","-193,000","499,000","336,000","-151,000","-372,000","876,000","507,000","-436,000","527,000","746,000","740,000","775,000","-500,000","831,000","716,000","3,000","-418,000","-254,000","278,000","-270,000","-293,000","-232,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"492,700,000","115,300,000","124,000,000","138,900,000","114,500,000","180,300,000","84,700,000","63,000,000","61,900,000","279,300,000","78,100,000","94,600,000","62,300,000","86,500,000","73,700,000","64,100,000","58,500,000","-35,000,000","55,700,000","49,900,000","50,500,000","37,700,000","39,200,000","35,700,000","19,800,000","24,000,000","37,100,000","25,900,000","34,100,000","55,828,000","11,832,000","77,834,000","68,624,000","59,997,000","54,469,000","54,581,000","49,808,000","33,186,000","53,364,000","53,692,000","50,818,000","29,403,000","27,971,000","53,678,000","39,703,000","36,564,000","32,845,000","6,353,000","27,898,000","9,547,000","15,577,000","20,857,000","17,465,000","13,739,000","39,067,000","48,599,000","40,067,000","26,291,000","27,374,000","35,026,000","28,683,000","23,985,000","25,342,000","28,503,000","25,828,000","23,393,000","20,236,000","23,787,000","17,439,000","16,405,000","17,917,000","20,518,000","12,840,000","15,091,000","9,936,000","8,105,000","5,353,000","4,005,000","2,708,000","4,326,000","-715,000","-6,632,000","-2,686,000","-1,974,000","-11,587,000","-2,616,000","-4,268,000","12,357,000","8,712,000","5,900,000","8,000,000","4,700,000","3,000,000","-18,100,000","-37,500,000","300,000","1,900,000","2,400,000","1,600,000","3,900,000","1,400,000","1,200,000","-8,800,000","-2,600,000","-1,100,000","700,000","4,300,000","4,300,000","1,900,000","2,900,000","3,600,000","2,400,000","1,100,000","900,000","1,700,000","700,000","100,000","-2,700,000","300,000","-13,300,000","-9,700,000","-4,200,000","700,000","6,200,000","4,300,000","1,400,000","600,000","100,000",,,,,,,,,
BasicEPS,,"0.46","0.49","0.55","0.46","0.72","0.34","0.25","0.25","1.12","0.31","0.38","0.25","0.34","0.29","0.26","0.24","-0.14","0.22","0.2","0.2","0.15","0.16","0.14","0.08","0.1","0.15","0.1","0.13","0.22","0.05","0.3","0.26","0.23","0.21","0.21","0.2","0.13","0.21","0.215","0.205",,"0.115","0.22","0.165",,"0.135","0.025","0.115",,"0.065","0.085","0.075",,"0.16","0.2","0.165",,"0.115","0.145","0.125",,"0.115","0.13","0.12",,"0.095","0.113","0.083",,"0.088","0.1","0.063",,"0.05","0.043","0.03",,"0.015","0.025","-0.005",,"-0.018","-0.013","-0.08",,"-0.03","0.088","0.063",,"0.062","0.035","0.023",,"-0.28","0.002","0.013",,"0.012","0.03","0.01",,"-0.067","-0.02","-0.008",,"0.033","0.035","0.017",,"0.032","0.022","0.01",,"0.015","0.007","0.002",,"0.003","-0.133","-0.1",,"0.007","0.06","0.042",,"0.007","0.002",,,"-0.002","-0.007","0.005",,"-0.008","0.002","0.008"
DilutedEPS,,"0.45","0.49","0.55","0.45","0.71","0.34","0.25","0.25","1.11","0.31","0.37","0.25","0.34","0.29","0.25","0.23","-0.14","0.22","0.19","0.2","0.15","0.15","0.14","0.08","0.09","0.14","0.1","0.13","0.21","0.04","0.29","0.26","0.23","0.21","0.21","0.19","0.13","0.21","0.21","0.2",,"0.11","0.215","0.16",,"0.135","0.025","0.115",,"0.065","0.085","0.07",,"0.155","0.195","0.16",,"0.11","0.14","0.12",,"0.108","0.123","0.113",,"0.088","0.105","0.078",,"0.083","0.095","0.06",,"0.048","0.042","0.03",,"0.015","0.025","-0.005",,"-0.018","-0.013","-0.08",,"-0.03","0.08","0.058",,"0.058","0.033","0.023",,"-0.28","0.002","0.013",,"0.012","0.028","0.01",,"-0.067","-0.02","-0.008",,"0.033","0.035","0.017",,"0.032","0.022","0.01",,"0.015","0.007","0.002",,"0.003","-0.133","-0.1",,"0.007","0.06","0.042",,"0.007","0.002",,,"-0.002","-0.007","0.005",,"-0.008","0.002","0.008"
BasicAverageShares,,"251,200,000","251,800,000","251,500,000","251,100,000","250,800,000","250,700,000","250,000,000","249,900,000","249,500,000","250,400,000","251,700,000","251,500,000","251,400,000","250,500,000","249,500,000","248,800,000","250,900,000","252,600,000","253,000,000","252,000,000","250,700,000","249,700,000","250,500,000","251,000,000","250,500,000","254,800,000","258,400,000","259,400,000","259,217,000","260,329,000","261,075,000","259,789,000","258,187,000","257,037,000","256,186,000","255,181,000","253,314,000","251,742,000","250,732,000","248,740,000",,"245,938,000","245,334,000","243,638,000",,"238,948,000","241,308,000","241,520,000",,"240,094,000","239,102,000","238,520,000",,"241,206,000","243,046,000","242,934,000",,"241,182,000","239,242,000","230,898,000",,"221,356,000","219,388,000","216,968,000",,"214,368,000","211,836,000","210,004,000",,"205,648,000","203,268,000","201,672,000",,"196,434,000","188,844,000","176,071,964",,"180,533,333","173,040,000","167,670,164",,"146,509,091","148,050,000","145,241,380",,"140,466,000","138,942,000","137,094,000",,"129,664,897","134,218,605","128,507,175",,"133,861,641","142,428,786","142,428,786",,"137,074,320","129,935,032","139,930,035",,"131,934,033","129,935,032","131,934,033",,"128,935,532","122,795,745","113,943,028",,"113,627,397","110,713,874","109,945,027",,"113,276,695","104,947,526","105,043,480",,"89,955,022","99,700,150","96,951,524",,"104,947,526","103,281,692","103,148,426",,"89,955,022","88,365,816",,,,,,,,,
DilutedAverageShares,,"254,100,000","254,500,000","254,200,000","254,300,000","253,500,000","252,800,000","251,200,000","251,700,000","251,600,000","252,100,000","254,000,000","254,000,000","254,600,000","253,600,000","252,200,000","253,200,000","250,900,000","257,900,000","257,100,000","255,900,000","254,400,000","253,200,000","253,700,000","254,000,000","252,900,000","257,200,000","261,400,000","262,400,000","262,665,000","264,419,000","265,957,000","264,784,000","262,832,000","261,137,000","260,533,000","260,299,000","258,236,000","256,758,000","256,586,000","255,520,000",,"251,788,000","252,384,000","251,712,000",,"245,738,000","248,198,000","247,658,000",,"245,708,000","243,794,000","241,852,000",,"248,846,000","251,424,000","250,318,000",,"251,374,000","249,168,000","241,792,000",,"233,972,000","232,512,000","231,436,000",,"229,968,000","228,228,000","225,484,000",,"220,224,000","218,508,000","216,860,000",,"207,372,000","198,474,000","180,461,768",,"180,533,333","173,040,000","167,670,164",,"146,509,091","148,050,000","145,241,380",,"140,466,000","155,034,000","149,832,000",,"137,074,320","140,929,535","128,507,175",,"133,861,641","142,428,786","142,428,786",,"137,074,320","137,578,270","139,930,035",,"131,934,033","129,935,032","131,934,033",,"128,935,532","122,795,745","113,943,028",,"113,627,397","110,713,874","109,945,027",,"113,276,695","104,947,526","105,043,480",,"89,955,022","99,700,150","96,951,524",,"104,947,526","103,281,692","103,148,426",,"89,955,022","88,365,816",,,,,,,,,
TotalOperatingIncomeAsReported,"561,000,000","127,800,000","147,500,000","144,800,000","140,900,000","121,900,000","102,000,000","97,600,000","98,300,000","88,200,000","91,700,000","109,700,000","86,300,000","89,600,000","77,400,000","89,500,000","64,200,000","62,800,000","64,000,000","62,600,000","56,600,000","55,300,000","55,300,000","40,500,000","29,900,000","32,900,000","46,000,000","36,000,000","39,500,000","76,889,000","11,089,000","97,134,000","75,711,000","67,346,000","63,029,000","64,905,000","56,457,000","30,329,000","63,470,000","58,921,000","59,848,000","28,712,000","32,448,000","51,567,000","43,675,000","19,256,000","31,670,000","40,561,000","36,115,000","12,677,000","20,165,000","28,726,000","24,252,000","10,440,000","54,056,000","62,924,000","58,040,000","39,263,000","43,786,000","55,950,000","39,268,000","27,302,000","36,331,000","38,669,000","33,065,000","22,980,000","33,027,000","38,737,000","30,200,000","15,917,000","24,800,000","26,670,000","18,238,000","11,968,000","13,948,000","17,121,000","10,898,000","9,843,000","8,210,000","11,682,000","4,088,000","-2,409,000","1,776,000","3,982,000","-3,168,000","3,468,000","1,506,000","12,023,000","9,222,000","5,500,000","5,800,000","5,600,000","3,800,000","-8,600,000","-11,000,000","100,000","2,200,000","2,700,000","1,600,000","4,300,000","1,800,000","3,500,000","-8,500,000","-3,400,000","-1,500,000","600,000","4,700,000","5,500,000","2,800,000","4,300,000","5,100,000","4,300,000","1,500,000","2,200,000","2,300,000","2,600,000","700,000","2,000,000","600,000","-5,700,000","-12,000,000","-5,900,000","1,200,000","8,200,000","6,400,000","1,600,000","900,000","400,000","200,000",,,,,,,,
TotalExpenses,"3,087,800,000","795,400,000","752,400,000","795,900,000","744,100,000","702,100,000","678,000,000","630,900,000","691,100,000","719,000,000","688,600,000","742,200,000","711,800,000","694,000,000","715,300,000","693,800,000","676,400,000","645,200,000","604,700,000","597,000,000","554,400,000","528,400,000","525,300,000","564,600,000","551,300,000","524,400,000","513,600,000","544,600,000","542,000,000","486,545,000","573,488,000","544,276,000","528,673,000","530,514,000","493,442,000","508,422,000","498,049,000","484,861,000","440,992,000","457,527,000","441,938,000","405,945,000","384,338,000","355,241,000","339,851,000","303,745,000","286,302,000","292,427,000","282,269,000","264,264,000","248,676,000","260,035,000","261,079,000","257,357,000","274,010,000","312,429,000","297,256,000","273,520,000","252,237,000","271,449,000","241,660,000","205,888,000","198,470,000","205,637,000","192,789,000","162,741,000","155,457,000","165,488,000","164,905,000","146,541,000","145,364,000","152,454,000","138,272,000","123,623,000","124,994,000","120,295,000","116,037,000","114,273,000","106,384,000","111,386,000","99,637,000","110,087,000","115,298,000","128,695,000","121,031,000","120,699,000","107,721,000","59,241,000","55,918,000","56,700,000","63,800,000","65,200,000","65,000,000","67,900,000","68,400,000","75,800,000","74,400,000","75,400,000","63,100,000","64,600,000","58,800,000","60,800,000","62,600,000","62,000,000","58,200,000","63,100,000","58,100,000","53,500,000","47,100,000","43,000,000","41,600,000","40,100,000","35,700,000","36,500,000","36,600,000","36,400,000","32,300,000","35,300,000","35,900,000","37,300,000","34,100,000","34,400,000","35,400,000","40,900,000","30,400,000","22,500,000","15,200,000","12,400,000","10,100,000",,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"492,700,000","115,300,000","124,000,000","138,900,000","114,500,000","180,300,000","84,700,000","63,000,000","61,900,000","279,300,000","78,100,000","94,600,000","62,300,000","86,500,000","73,700,000","64,100,000","58,500,000","-35,000,000","55,700,000","49,900,000","50,500,000","37,700,000","39,200,000","35,700,000","19,800,000","24,000,000","37,100,000","25,900,000","34,100,000","55,828,000","11,832,000","77,834,000","68,624,000","59,997,000","54,469,000","54,581,000","49,808,000","33,186,000","53,364,000","53,692,000","50,818,000","29,403,000","27,971,000","53,678,000","39,703,000","36,564,000","32,845,000","6,353,000","27,898,000","9,547,000","15,577,000","20,857,000","17,465,000","13,739,000","39,067,000","48,599,000","40,067,000","26,291,000","27,374,000","35,026,000","28,683,000","23,985,000","25,342,000","28,503,000","25,828,000","23,393,000","20,236,000","23,787,000","17,439,000","16,405,000","17,917,000","20,518,000","12,840,000","15,091,000","9,936,000","8,105,000","5,353,000","4,005,000","2,708,000","4,326,000","-715,000","-6,632,000","-2,686,000","-1,974,000","-11,587,000","-2,616,000","-4,268,000","12,357,000","8,712,000","5,900,000","8,000,000","4,700,000","3,000,000","-18,100,000","-37,500,000","300,000","1,900,000","2,400,000","1,600,000","3,900,000","1,400,000","1,200,000","-8,800,000","-2,600,000","-1,100,000","700,000","4,300,000","4,300,000","1,900,000","2,900,000","3,600,000","2,400,000","1,100,000","900,000","1,700,000","700,000","100,000","-400,000","300,000","-13,300,000","-9,700,000","-4,200,000","700,000","6,200,000","4,300,000","1,400,000","600,000","100,000",,,,,,,,,
NormalizedIncome,"501,537,400","118,033,615.58","125,186,500","142,747,500","115,751,000","184,461,000","95,348,000","66,544,500","64,162,000","289,082,000","83,149,000","97,798,000","65,952,000","87,960,000","75,910,000","68,312,000","56,652,000","-34,940,000","55,460,000","51,602,000","51,655,000","39,093,838.028","41,825,000","41,280,000","21,073,000","26,871,378.092","39,310,000","29,644,000","34,100,000","57,131,373.934","14,054,350","78,815,970","69,002,840","61,064,367.797","54,630,680","56,473,800","52,664,600","35,627,871.717","52,942,920.116","53,718,880.283","52,752,752.797","28,869,198.874","32,572,979.99","48,383,319.546","40,301,857.76","36,541,250","29,955,719.716","8,347,850","27,593,404.59","9,894,139.872","14,841,280.553","21,110,535.811","20,579,750","15,212,550","39,636,649.526","49,329,692.123","40,026,136.497","26,569,249.389","27,378,880.045","35,197,949.556","31,550,959.549","18,631,626.455","25,182,751.257","27,875,427.514","24,119,429.416","17,926,703.67","21,424,445.636","25,234,503.488","19,712,016.539","17,750,800","19,884,076.944","21,362,897.313","14,671,857.001","16,793,800","11,846,769.231","10,081,579.695","6,667,446.718","6,721,434.783","4,418,123.056","5,781,904.837","-616,600","-5,119,800","-2,956,000","-1,356,600","-11,500,000","-2,423,488.308","-4,062,790.384","11,601,000","8,685,000","5,900,000","5,100,000","4,101,818.182","2,485,714.286","-13,780,000","-14,240,000","-420,000","1,029,166.667","1,440,000","640,000","2,904,255.319","515,789.474","1,971,428.571","-9,460,000","-3,575,000","-1,964,285.714","-311,111.111","3,182,000","3,847,368.421","1,596,000","2,237,142.857","3,851,162.791","3,120,000","864,285.714","1,092,857.143","1,700,000","1,925,000","160,000","-340,000","120,000","-9,040,000","-9,860,330.579","-4,006,153.846","760,000","6,050,602.41","4,233,846.154","1,400,000","540,000","100,000",,,,,,,,,
InterestIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"372,000","338,000","422,000","319,000","285,000","219,000","221,000","244,000","399,000","237,000","124,000","223,000","199,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"65,400,000","16,000,000","15,900,000","16,600,000","16,900,000","17,900,000","19,600,000","19,600,000","20,500,000","20,200,000","19,700,000","20,600,000","21,900,000","22,400,000","22,700,000","18,600,000","9,500,000","6,600,000","6,300,000","6,000,000","6,100,000","6,100,000","6,600,000","6,600,000","6,600,000","6,500,000","6,400,000","6,300,000","6,400,000","8,859,000","2,975,000","3,164,000","3,683,000","4,134,000","4,122,000","4,255,000","5,071,000","4,796,000","3,925,000","3,773,000","4,235,000","3,431,000","3,364,000","1,350,000","496,000","367,000","576,000","411,000","398,000","404,000","450,000","465,000","493,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-65,400,000","-16,000,000","-15,900,000","-16,600,000","-16,900,000","-17,900,000","-19,600,000","-19,600,000","-20,500,000","-20,200,000","-19,700,000","-20,600,000","-21,900,000","-22,400,000","-22,700,000","-18,600,000","-9,500,000","-6,600,000","-6,300,000","-6,000,000","-6,100,000","-6,100,000","-6,600,000","-6,600,000","-6,600,000","-6,500,000","-6,400,000","-6,300,000","-6,400,000","-8,859,000","-2,975,000","-3,164,000","-3,683,000","-4,134,000","-4,122,000","-4,255,000","-5,071,000","-4,796,000","-3,925,000","-3,773,000","-3,863,000","-3,093,000","-2,942,000","-1,031,000","-211,000","-148,000","-355,000","-167,000","1,000","-167,000","-326,000","-242,000","-294,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
