name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
OtherIncomeExpense,"278,374,000","14,360,000","27,120,000","301,946,000","-65,052,000","378,158,000","-51,738,000","175,332,000","-26,940,000","145,584,000","-100,334,000","22,762,000","77,341,000","-73,798,000","161,799,000","7,309,000","86,705,000","-3,083,000","15,145,000","-28,000","1,448,000","-13,141,000","-6,715,000","-146,613,000","-25,268,000","11,243,000","6,088,000","2,473,000","-10,224,000","-43,953,000","-746,000","-564,000","2,346,000","5,435,000","618,000","2,289,000","60,000","-3,651,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	GainOnSaleOfSecurity,"386,047,000","11,342,000","66,649,000","304,263,000","3,793,000","407,640,000","4,934,000","184,657,000","-21,821,000","153,141,000","-63,076,000","21,500,000","83,556,000","-74,827,000","122,203,000","12,530,000","85,561,000","-678,000","1,045,000","-414,000","1,757,000","2,797,000","4,356,000","9,676,000","4,109,000","20,157,000","5,378,000","2,121,000","3,712,000","7,168,000","-221,000","-564,000","2,346,000","5,435,000","2,050,000","2,849,000","60,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"12,255,000","3,018,000","3,091,000","2,609,000","3,537,000","3,593,000","3,778,000","3,893,000","-3,116,000","4,777,000","2,951,000","1,262,000","1,146,000","1,029,000","40,718,000","1,090,000","1,144,000","376,000","14,100,000","589,000","361,000","86,000","273,000","-146,000","-397,000","-174,000","710,000","541,000","574,000","554,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-119,928,000","0","-42,620,000","-4,926,000","-72,382,000","-33,075,000","-60,450,000","-13,218,000","-2,003,000","-12,334,000","-40,209,000","0","-7,361,000","0","-1,122,000","-6,311,000",,"-2,781,000",,"-203,000","-670,000","-16,024,000","-11,344,000","-156,143,000","-28,980,000","-8,740,000",,"-189,000","-14,510,000","-51,675,000","-525,000",,,"0","-1,432,000","-560,000",,"-13,450,000","0","-1,602,000","-623,000",,"-2,742,000","-1,248,000","-2,495,000",,,"-41,496,000",,"0","0","0","0","-11,266,000",,,"-1,985,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-200,000",,"-9,100,000",
		ImpairmentOfCapitalAssets,"52,675,000","0","42,620,000","4,926,000","5,129,000","25,177,000","7,680,000","13,218,000","2,003,000","12,334,000","0","0","0","0","0","6,311,000",,"0",,"203,000",,"16,024,000","8,114,000","156,143,000","28,980,000","8,740,000",,,"14,510,000","51,675,000",,,,,,,,"3,651,000",,,,,,,,,,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"67,253,000","0",,,"67,253,000","7,898,000","52,770,000",,,"0","40,209,000",,"7,361,000","0","1,122,000",,,"2,781,000",,,"670,000","0","3,230,000",,,"0",,"189,000",,"0","525,000",,,"0","1,432,000","560,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,602,000","-623,000",,"2,742,000","1,248,000","2,495,000",,,"41,496,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"654,282,000","99,796,000","124,433,000","404,520,000","25,533,000","457,133,000","95,799,000","243,561,000","30,678,000","216,053,000","-36,003,000","87,179,000","136,818,000","-18,631,000","219,359,000","60,547,000","141,518,000","45,607,000","59,546,000","41,496,000","47,555,000","19,792,000","28,559,000","-108,116,000","9,966,000","42,977,000","39,699,000","38,430,000","25,051,000","-7,752,000","36,123,000","36,263,000","40,911,000","44,315,000","32,517,000","33,094,000","29,423,000","25,224,000",,"25,435,000","30,940,000",,,,,,,"-12,224,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"563,399,000","72,797,000","101,264,000","380,563,000","6,107,000","436,620,000","79,326,000","226,600,000","16,840,000","200,587,000","-49,773,000","76,330,000","123,598,000","-30,098,000","208,940,000","52,016,000","132,387,000","36,831,000","51,273,000","31,630,000","25,661,000","-25,127,000","5,452,000","-127,648,000","-3,818,000","35,131,000","32,659,000","31,291,000","17,786,000","-16,154,000","27,626,000","27,932,000","32,709,000","36,247,000","24,579,000","25,483,000","22,442,000","21,000,000","10,646,000","17,616,000","18,368,000","26,960,000","24,662,000","25,986,000","24,365,000","83,474,000","22,235,000","-20,393,000","20,542,000","21,660,000","18,203,000","32,298,000","32,768,000","21,071,000","21,510,000","21,303,000","34,760,000","22,277,000","20,186,000","21,334,000","15,108,000","16,512,000","14,942,000","13,139,000","12,733,000","12,157,000","11,969,000","12,250,000","10,967,000","13,388,000","11,370,000","9,727,000","13,115,000","11,127,000","19,369,000","10,324,000","9,924,000","7,229,000","8,530,000","7,995,000","7,698,000","7,278,000","6,535,000","6,408,000","6,390,000","6,482,000","5,615,000","5,425,000","4,821,000","4,200,000","4,900,000","5,600,000","5,300,000","4,900,000","5,100,000","4,700,000","4,600,000","4,200,000","4,100,000","-10,900,000","-100,000"
	NetIncome,"571,247,000","74,895,000","103,147,000","385,084,000","8,121,000","441,484,000","81,056,000","229,654,000","18,765,000","202,441,000","-47,202,000","78,767,000","129,159,000","-24,684,000","213,636,000","54,730,000","135,630,000","39,388,000","53,773,000","34,221,000","41,711,000","15,304,000","24,475,000","-111,616,000","5,936,000","42,005,000","39,529,000","38,167,000","24,516,000","-7,392,000","34,603,000","34,809,000","39,554,000","43,112,000","31,493,000","32,357,000","29,255,000","27,795,000","17,477,000","24,790,000","32,064,000","34,320,000","32,029,000","33,373,000","31,696,000","91,056,000","29,541,000","-13,154,000","27,850,000","28,981,000","25,492,000","39,754,000","40,374,000","28,160,000","28,600,000","28,421,000","37,688,000","24,992,000","22,900,000","24,048,000","21,784,000","20,535,000","18,964,000","17,162,000","16,755,000","16,180,000","15,991,000","16,273,000","14,989,000","15,504,000","15,464,000","13,887,000","15,340,000","13,351,000","21,594,000","12,549,000","12,149,000","9,454,000","10,755,000","10,220,000","9,603,000","8,196,000","7,451,000","7,324,000","7,306,000","7,400,000","6,531,000","6,341,000","5,737,000","5,100,000","5,800,000","5,800,000","5,300,000","4,900,000","5,100,000","4,700,000","4,600,000","4,200,000","4,100,000","-10,900,000","-100,000"
		NetIncomeIncludingNoncontrollingInterests,"654,282,000","99,796,000","124,433,000","404,520,000","25,533,000","457,133,000","95,799,000","243,561,000","30,678,000","216,053,000","-36,003,000","87,179,000","136,818,000","-18,631,000","219,359,000","60,547,000","141,518,000","45,607,000","59,546,000","41,496,000","47,555,000","19,792,000","28,559,000","-108,116,000","9,966,000","42,977,000","39,699,000","38,430,000","25,008,000","-6,030,000","35,943,000","36,116,000","40,749,000","44,222,000","32,453,000","33,337,000","30,237,000","28,807,000","18,305,000","25,641,000","32,775,000","35,462,000","32,995,000","34,311,000","32,625,000","92,000,000","30,461,000","-12,224,000","28,785,000","29,905,000","26,378,000","44,116,000","41,249,000","25,332,000","29,529,000","29,369,000","38,639,000","25,943,000","23,809,000","24,950,000","22,691,000","21,373,000","19,673,000","17,532,000","17,125,000","16,557,000","16,225,000","16,273,000","14,989,000","15,504,000","15,464,000","13,887,000","15,340,000","13,351,000","21,594,000","12,549,000","12,149,000","9,454,000","10,755,000","10,220,000","9,603,000","8,196,000","7,451,000","7,324,000","7,306,000","7,400,000","6,531,000","6,341,000","5,737,000","5,100,000","5,800,000","5,800,000","5,300,000","4,900,000","5,100,000","4,700,000","4,600,000","4,200,000","4,100,000","-10,900,000","-100,000"
			NetIncomeContinuousOperations,"654,282,000","99,796,000","124,433,000","404,520,000","25,533,000","457,133,000","95,799,000","243,561,000","30,678,000","216,053,000","-36,003,000","87,179,000","136,818,000","-18,631,000","219,359,000","60,547,000","141,518,000","45,607,000","59,546,000","41,496,000","47,555,000","19,792,000","28,559,000","-108,116,000","9,966,000","42,977,000","39,699,000","38,430,000","25,051,000","-7,752,000","36,123,000","36,263,000","40,911,000","44,315,000","32,517,000","33,094,000","29,423,000","17,289,000","24,086,000","25,435,000","30,940,000","35,892,000","33,855,000","34,349,000","32,684,000","32,991,000","30,461,000","-12,224,000","28,058,000","28,405,000","25,272,000","44,236,000","39,010,000","28,315,000","28,619,000","28,332,000","21,989,000","21,680,000","21,331,000","21,717,000","20,499,000","19,790,000","18,964,000","17,029,000","16,187,000","16,180,000","15,932,000","16,236,000","14,989,000","15,504,000","15,464,000","13,887,000","13,714,000","12,257,000","12,406,000","11,895,000","11,946,000","8,830,000","11,757,000","10,220,000","9,603,000","8,196,000","7,451,000","7,324,000","7,306,000","7,400,000","6,531,000","6,341,000","5,737,000","5,100,000","5,800,000","5,800,000","5,300,000","4,900,000","5,100,000","4,700,000","4,600,000","4,200,000","4,100,000","-10,900,000","-100,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-43,000","1,722,000","-180,000","-147,000","-162,000","-93,000","-64,000","243,000","814,000","11,518,000","-5,781,000","206,000","1,835,000","-430,000","-860,000","-38,000","-59,000","-433,000","0","0","727,000","1,500,000","1,106,000","-120,000","2,239,000","-155,000","-19,000","89,000","15,699,000","3,312,000","1,569,000","2,331,000","1,285,000","745,000",,"133,000","568,000","0","59,000","37,000",,"0",,,"1,626,000","1,094,000","9,188,000","654,000","203,000",,,,,,,,,,,,,,,,,,,,,,,,
