name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,06/30/2000
TotalRevenue,"7,836,200,000","2,037,900,000","1,924,000,000","2,026,900,000","1,847,400,000","2,085,300,000","1,929,300,000","1,226,100,000","1,783,800,000","2,125,700,000","1,892,400,000","1,988,600,000","1,975,500,000","2,071,000,000","1,836,700,000","2,007,600,000","2,017,600,000","2,074,300,000","1,818,100,000","1,954,400,000","1,977,300,000","2,013,100,000","1,832,800,000","1,934,000,000","1,904,000,000","1,933,600,000","1,762,200,000","1,167,600,000","1,134,400,000","1,222,900,000","1,106,000,000","1,182,900,000","1,161,500,000","1,240,700,000","1,074,300,000","1,169,500,000","1,138,900,000","1,180,500,000","1,025,500,000","1,125,000,000","1,140,700,000","1,167,300,000","1,031,500,000","1,137,400,000","1,115,600,000","1,134,700,000","965,000,000","1,057,700,000","1,062,800,000","1,107,300,000","975,600,000","1,019,900,000","992,600,000","1,030,200,000","952,200,000","1,079,500,000","1,059,200,000","1,073,500,000","903,200,000","970,600,000","950,200,000","933,600,000","819,800,000","881,600,000","860,400,000","848,300,000","762,500,000","846,800,000","828,500,000","801,100,000","700,200,000","737,400,000","742,200,000","701,600,000","398,200,000","411,100,000","390,100,000","370,200,000","337,500,000","345,600,000","319,100,000","311,600,000","286,700,000","294,300,000","260,900,000"
	OperatingRevenue,"7,836,200,000","2,037,900,000","1,924,000,000","2,026,900,000","1,847,400,000","2,085,300,000","1,929,300,000","1,226,100,000","1,783,800,000","2,125,700,000","1,892,400,000","1,988,600,000","1,975,500,000","2,071,000,000","1,836,700,000","2,007,600,000","2,017,600,000","2,074,300,000","1,818,100,000","1,954,400,000","1,977,300,000","2,013,100,000","1,832,800,000","1,934,000,000","1,904,000,000","1,933,600,000","1,762,200,000","1,167,600,000","1,134,400,000","1,222,900,000","1,106,000,000","1,182,900,000","1,161,500,000","1,240,700,000","1,074,300,000","1,169,500,000","1,138,900,000","1,180,500,000","1,025,500,000","1,125,000,000","1,140,700,000","1,167,300,000","1,031,500,000","1,137,400,000","1,115,600,000","1,134,700,000","965,000,000","1,057,700,000","1,062,800,000","1,107,300,000","975,600,000","1,019,900,000","992,600,000","1,030,200,000","952,200,000","1,079,500,000","1,059,200,000","1,073,500,000","903,200,000","970,600,000","950,200,000","933,600,000","819,800,000","881,600,000","860,400,000","848,300,000","762,500,000","846,800,000","828,500,000","801,100,000","700,200,000","737,400,000","742,200,000","701,600,000","398,200,000","411,100,000","390,100,000","370,200,000","337,500,000","345,600,000","319,100,000","311,600,000","286,700,000","294,300,000","260,900,000"
CostOfRevenue,"2,341,000,000","661,500,000","581,500,000","581,600,000","516,400,000","647,300,000","569,400,000","424,500,000","487,100,000","582,200,000","535,700,000","581,300,000","553,400,000","583,400,000","529,000,000","583,700,000","575,800,000","591,400,000","500,900,000","527,700,000","512,900,000","621,800,000","479,300,000","640,100,000","635,200,000","669,300,000","552,100,000","290,500,000","278,700,000","312,900,000","298,300,000","333,200,000","305,400,000","340,800,000","328,800,000","323,600,000","292,900,000","298,900,000","255,700,000","281,900,000","288,700,000","303,200,000","251,900,000","287,900,000","279,000,000","274,200,000","219,100,000","250,600,000","268,400,000","274,400,000","249,300,000","236,800,000","230,300,000","243,100,000","237,200,000","262,300,000","254,700,000","253,900,000","199,200,000","216,400,000","206,400,000","207,500,000","183,200,000","200,000,000","189,400,000","185,800,000","174,500,000","188,800,000","190,300,000","189,400,000","169,100,000","201,900,000","219,500,000","224,100,000","96,800,000","98,400,000","96,900,000","93,700,000","85,100,000","85,200,000","80,800,000","82,500,000","78,900,000","82,300,000","68,500,000"
GrossProfit,"5,495,200,000","1,376,400,000","1,342,500,000","1,445,300,000","1,331,000,000","1,438,000,000","1,359,900,000","801,600,000","1,296,700,000","1,543,500,000","1,356,700,000","1,407,300,000","1,422,100,000","1,487,600,000","1,307,700,000","1,423,900,000","1,441,800,000","1,482,900,000","1,317,200,000","1,426,700,000","1,464,400,000","1,391,300,000","1,353,500,000","1,293,900,000","1,268,800,000","1,264,300,000","1,210,100,000","877,100,000","855,700,000","910,000,000","807,700,000","849,700,000","856,100,000","899,900,000","745,500,000","845,900,000","846,000,000","881,600,000","769,800,000","843,100,000","852,000,000","864,100,000","779,600,000","849,500,000","836,600,000","860,500,000","745,900,000","807,100,000","794,400,000","832,900,000","726,300,000","783,100,000","762,300,000","787,100,000","715,000,000","817,200,000","804,500,000","819,600,000","704,000,000","754,200,000","743,800,000","726,100,000","636,600,000","681,600,000","671,000,000","662,500,000","588,000,000","658,000,000","638,200,000","611,700,000","531,100,000","535,500,000","522,700,000","477,500,000","301,400,000","312,700,000","293,200,000","276,500,000","252,400,000","260,400,000","238,300,000","229,100,000","207,800,000","212,000,000","192,400,000"
OperatingExpense,"4,489,900,000","1,219,400,000","1,076,800,000","1,163,500,000","1,030,200,000","1,161,500,000","1,035,400,000","910,100,000","1,091,300,000","1,164,800,000","1,111,800,000","1,122,000,000","1,061,200,000","1,282,400,000","1,063,200,000","1,077,400,000","1,116,900,000","1,125,200,000","1,038,800,000","1,085,000,000","1,003,900,000","1,343,700,000","987,600,000","954,400,000","929,200,000","1,348,700,000","898,200,000","529,500,000","493,800,000","743,500,000","489,600,000","503,900,000","511,800,000","663,300,000","487,400,000","512,900,000","514,300,000","625,500,000","483,500,000","510,500,000","522,900,000","634,700,000","505,000,000","576,900,000","513,900,000","518,000,000","469,300,000","567,500,000","497,700,000","511,800,000","500,100,000","450,100,000","475,500,000","504,300,000","499,100,000","496,300,000","465,600,000","452,000,000","575,100,000","427,800,000","413,900,000","391,200,000","377,100,000","393,400,000","382,300,000","359,600,000","339,700,000","372,100,000","363,700,000","356,000,000","327,600,000","335,500,000","337,600,000","324,400,000","-100,060,000","178,000,000","171,200,000","165,400,000","154,300,000","157,000,000","150,000,000","157,100,000","157,000,000","143,100,000","120,500,000"
	SellingGeneralAndAdministration,"3,323,900,000","934,000,000","802,400,000","817,400,000","770,100,000","893,900,000","790,000,000","665,000,000","828,900,000","877,000,000","830,100,000","840,300,000","796,400,000","998,600,000","787,700,000","791,300,000","870,400,000","878,700,000","794,900,000","844,700,000","760,800,000","1,106,800,000","727,700,000","732,000,000","716,900,000","1,099,900,000","692,300,000","445,100,000","425,000,000","686,400,000","443,500,000","455,800,000","464,300,000","610,100,000","438,000,000","458,000,000","460,800,000","565,700,000","430,000,000","453,300,000","463,300,000","569,700,000","444,000,000","519,900,000","458,300,000","461,100,000","412,000,000","512,400,000","446,700,000","460,200,000","448,000,000","400,200,000","423,700,000","504,600,000","404,900,000","446,200,000","415,600,000","401,200,000","352,600,000","374,300,000","361,600,000","345,600,000","330,400,000","344,800,000","334,900,000","313,700,000","295,800,000","328,500,000","321,600,000","308,700,000","286,200,000","297,300,000","297,800,000","287,100,000","146,800,000","155,300,000","149,800,000","143,600,000","133,700,000","137,800,000","130,900,000","139,200,000","138,700,000","125,700,000","109,000,000"
		GeneralAndAdministrativeExpense,,,,"817,400,000",,"893,900,000","790,000,000",,,,,"840,300,000","796,400,000",,"787,700,000","791,300,000","870,400,000","878,700,000","794,900,000","844,700,000","760,800,000","1,106,800,000","727,700,000","732,000,000","716,900,000","1,099,900,000","692,300,000","445,100,000","425,000,000","686,400,000","443,500,000","455,800,000","464,300,000","610,100,000","438,000,000","458,000,000","460,800,000","565,700,000","430,000,000","453,300,000",,"569,700,000","444,000,000","519,900,000",,"461,100,000","412,000,000","512,400,000",,"460,200,000","448,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64,200,000","56,500,000"
			SalariesAndWages,,,,,,,,,,,,,,,,,"11,500,000","27,600,000","24,200,000","22,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InsuranceAndClaims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,"107,800,000","0","50,000,000",,"0","0","75,000,000",,"0","35,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,"817,400,000",,"893,900,000","790,000,000",,,,,"840,300,000","796,400,000",,"787,700,000","791,300,000","858,900,000","851,100,000","770,700,000","821,800,000","760,800,000","1,009,700,000","727,700,000","732,000,000","716,900,000","1,005,800,000","692,300,000","445,100,000","425,000,000","635,600,000","443,500,000","455,800,000","464,300,000","576,100,000","438,000,000","458,000,000","460,800,000","550,600,000","430,000,000","453,300,000",,"461,900,000","444,000,000","469,900,000",,"461,100,000","412,000,000","437,400,000",,"460,200,000","413,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64,200,000","56,500,000"
		SellingAndMarketingExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61,500,000","52,500,000"
	ResearchAndDevelopment,"497,200,000","113,400,000","108,900,000","180,500,000","94,400,000","100,000,000","85,900,000","87,700,000","98,400,000","121,100,000","114,400,000","112,100,000","101,700,000","101,200,000","95,700,000","99,100,000","95,700,000","95,000,000","91,200,000","92,600,000","91,100,000","95,700,000","95,600,000","88,600,000","85,700,000","85,900,000","83,300,000","51,400,000","48,400,000","51,100,000","46,100,000","48,100,000","47,500,000","47,200,000","49,400,000","54,900,000","53,500,000","55,300,000","53,500,000","57,200,000","59,600,000","65,000,000","61,000,000","57,000,000","55,600,000","56,900,000","57,300,000","55,100,000","51,000,000","51,600,000","52,100,000","49,900,000","51,800,000","47,200,000","46,700,000","50,100,000","50,000,000","50,800,000","53,000,000","53,500,000","52,300,000","45,600,000","46,700,000","48,600,000","47,400,000","45,900,000","43,900,000","43,600,000","42,100,000","47,300,000","41,400,000","38,200,000","39,800,000","37,300,000","24,400,000","22,700,000","21,400,000","21,800,000","20,600,000","19,200,000","19,100,000","17,900,000","18,300,000","17,400,000","11,500,000"
	DepreciationAmortizationDepletionIncomeStatement,"615,700,000","151,900,000","153,700,000","154,600,000","155,500,000","152,600,000","149,700,000","147,700,000","147,600,000","147,400,000","146,600,000","146,900,000","143,400,000","148,000,000","147,600,000","149,500,000","150,800,000","151,500,000","152,700,000","147,700,000","152,000,000","141,200,000","164,300,000","133,800,000","126,600,000","162,900,000","122,600,000","33,000,000","20,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"615,700,000","151,900,000","153,700,000","154,600,000","155,500,000","152,600,000","149,700,000","147,700,000","147,600,000","147,400,000","146,600,000","146,900,000","143,400,000","148,000,000","147,600,000","149,500,000","150,800,000","151,500,000","152,700,000","147,700,000","152,000,000","141,200,000","164,300,000","133,800,000","126,600,000","162,900,000","122,600,000","33,000,000","20,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,"615,700,000","151,900,000","153,700,000","154,600,000","155,500,000","152,600,000","149,700,000","147,700,000","147,600,000","147,400,000","146,600,000","146,900,000","143,400,000","148,000,000","147,600,000","149,500,000","150,800,000","151,500,000","152,700,000","147,700,000","152,000,000","141,200,000","164,300,000","133,800,000","126,600,000","162,900,000","122,600,000","33,000,000","20,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"615,700,000","151,900,000","153,700,000","154,600,000","155,500,000","152,600,000","149,700,000","147,700,000","147,600,000","147,400,000","146,600,000","146,900,000","143,400,000","148,000,000","147,600,000","149,500,000","150,800,000","151,500,000","152,700,000","147,700,000","152,000,000","141,200,000","164,300,000","133,800,000","126,600,000","162,900,000","122,600,000","33,000,000","20,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,"53,100,000","20,100,000","11,800,000","11,000,000","10,200,000","15,000,000","9,800,000","9,700,000","16,400,000","19,300,000","20,700,000","22,700,000","19,700,000","34,600,000","32,200,000","37,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,500,000",,,"0","169,500,000",,,,,,,,,,,,,,,,"-271,260,000",,,,,,,,,,
OperatingIncome,"1,005,300,000","157,000,000","265,700,000","281,800,000","300,800,000","276,500,000","324,500,000","-108,500,000","205,400,000","378,700,000","244,900,000","285,300,000","360,900,000","205,200,000","244,500,000","346,500,000","324,900,000","357,700,000","278,400,000","341,700,000","460,500,000","47,600,000","365,900,000","339,500,000","339,600,000","-84,400,000","311,900,000","347,600,000","361,900,000","166,500,000","318,100,000","345,800,000","344,300,000","236,600,000","258,100,000","333,000,000","331,700,000","256,100,000","286,300,000","332,600,000","329,100,000","229,400,000","274,600,000","272,600,000","322,700,000","342,500,000","276,600,000","239,600,000","296,700,000","321,100,000","226,200,000","333,000,000","286,800,000","282,800,000","215,900,000","320,900,000","338,900,000","367,600,000","128,900,000","326,400,000","329,900,000","334,900,000","259,500,000","288,200,000","288,700,000","302,900,000","248,300,000","285,900,000","274,500,000","255,700,000","203,500,000","200,000,000","185,100,000","153,100,000","401,460,000","134,700,000","122,000,000","111,100,000","98,100,000","103,400,000","88,300,000","72,000,000","50,800,000","68,900,000","71,900,000"
NetNonOperatingInterestIncomeExpense,"-208,400,000","-48,800,000","-52,600,000","-54,700,000","-52,300,000","-53,100,000","-54,000,000","-54,000,000","-50,900,000","-52,400,000","-56,800,000","-59,700,000","-58,000,000","-68,500,000","-67,500,000","-75,300,000","-78,000,000","-79,200,000","-81,700,000","-82,000,000","-82,400,000","-89,900,000","-90,900,000","-87,300,000","-86,900,000","-88,000,000","-88,500,000","-80,200,000","-20,500,000","-12,500,000","-13,300,000","-12,900,000","-12,500,000","-12,300,000","-13,300,000","-14,400,000","-14,500,000","-14,000,000","-14,500,000","-14,300,000","-14,500,000","-77,700,000","11,700,000","9,800,000","11,000,000","-13,400,000","14,200,000","-14,300,000","-14,600,000","-8,700,000","-4,200,000","-4,000,000","-3,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,"800,000","600,000","900,000","800,000","600,000","300,000","500,000","200,000","600,000","800,000","1,300,000","2,000,000","2,300,000","2,500,000","2,600,000","3,500,000","3,000,000","2,900,000","2,500,000","4,200,000","3,800,000","3,900,000","3,700,000","4,900,000","3,800,000","3,800,000","3,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"208,400,000","48,800,000","52,600,000","54,700,000","52,300,000","53,100,000","54,000,000","54,000,000","50,900,000","52,400,000","56,800,000","59,700,000","58,000,000","66,200,000","68,300,000","75,900,000","78,900,000","80,000,000","82,300,000","82,300,000","82,900,000","90,100,000","91,500,000","88,100,000","88,200,000","90,000,000","90,800,000","82,700,000","23,100,000","16,000,000","16,300,000","15,800,000","15,000,000","16,500,000","17,100,000","18,300,000","18,200,000","18,900,000","18,300,000","18,100,000","17,600,000",,,"9,800,000","11,000,000",,,,"14,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-11,700,000","-9,800,000","-11,000,000","13,400,000","-14,200,000","14,300,000","14,600,000","8,700,000","4,200,000","4,000,000","3,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-378,500,000","-246,900,000","-50,500,000","-53,200,000","-27,900,000","-27,800,000","-14,700,000","-59,400,000","-658,400,000","-37,100,000","-3,500,000","-85,300,000","-11,200,000","-1,002,600,000","-23,400,000","-53,400,000","-128,700,000","-402,700,000","-69,500,000","-63,300,000","-112,900,000","73,100,000","-171,500,000","-141,700,000","-97,900,000","305,600,000","-191,600,000","-481,100,000","-109,600,000","40,200,000","-77,400,000","-96,500,000","-45,900,000","78,700,000","-46,400,000","-122,600,000","-33,500,000","-55,600,000","-36,900,000","-30,700,000","-33,500,000","-28,200,000","-8,000,000","-13,500,000","-25,500,000","-219,600,000","-5,000,000","-11,500,000","-2,600,000","-82,600,000","-22,200,000","-36,500,000","-7,000,000","4,400,000","-53,100,000","-12,500,000","-7,300,000","-15,700,000","-172,400,000","-3,900,000","-2,700,000","3,400,000","-5,000,000","-6,300,000","1,800,000","-21,900,000","-7,700,000","-10,100,000","-16,900,000","-14,100,000","-11,500,000","-23,800,000","-31,300,000","-87,600,000","-1,700,000",,,,,,,,,,
	SpecialIncomeCharges,"-390,300,000","-243,000,000","-50,800,000","-61,300,000","-35,200,000","-35,800,000","-25,300,000","-63,200,000","-661,400,000","-41,900,000","900,000","-80,600,000","-10,700,000","-995,700,000","-21,200,000","-50,500,000","-125,100,000","-395,600,000","-65,000,000","-59,400,000","-110,100,000","135,700,000","-170,400,000","-137,900,000","-94,100,000","297,900,000","-195,900,000","-477,100,000","-87,000,000","59,300,000","-66,900,000","-86,500,000","-45,900,000","78,700,000","-46,400,000","-122,600,000","-33,500,000","-55,600,000","-36,900,000","-30,700,000","-33,500,000","-28,200,000","-8,000,000","-13,500,000","-25,500,000","-219,600,000","-5,000,000","-11,500,000","-2,600,000","-82,600,000","-22,200,000","-36,500,000","-7,000,000","4,400,000","-53,100,000","-12,500,000","-7,300,000","-15,700,000","-172,400,000","-3,900,000","-2,700,000","3,400,000","-5,000,000","-6,300,000","1,800,000","-21,900,000","-7,700,000","-10,100,000","-16,900,000","-14,100,000","-11,500,000","-23,800,000","-31,300,000","-87,600,000","-1,700,000",,,,,,,,,,
		RestructuringAndMergernAcquisition,"208,900,000","77,900,000","50,800,000","45,000,000","35,200,000","35,800,000","25,300,000","30,200,000","49,400,000","41,900,000","-900,000","10,500,000","10,700,000","19,800,000","17,400,000","50,500,000","105,700,000","-3,000,000","1,700,000","400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000","11,500,000","2,600,000","9,600,000","22,200,000","36,500,000","7,000,000","43,100,000","5,600,000","12,500,000","7,300,000","15,700,000","2,900,000","3,900,000","2,700,000","-3,400,000","5,000,000","6,300,000","-1,800,000","21,900,000","7,700,000","10,100,000","16,900,000","14,100,000","11,500,000","24,200,000","31,300,000","76,400,000","1,700,000",,,,,,,,,,
		ImpairmentOfCapitalAssets,"16,300,000","0","0","16,300,000","0","0","0","33,000,000","612,000,000","0","0","70,100,000",,"975,900,000","3,800,000","0",,"272,000,000","32,700,000","26,800,000",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,,,,,,,,"9,800,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"165,100,000","165,100,000",,,,,,,,,,,,,,,"19,400,000","116,800,000","30,600,000","32,200,000","110,100,000","-203,900,000","170,400,000","137,900,000","94,100,000","-393,000,000","195,900,000","477,100,000","87,000,000","-92,900,000","66,900,000","86,500,000","45,900,000","-99,000,000","46,400,000","122,600,000","33,500,000",,,,,,,,,,,,,,,,,,"47,500,000",,,"0","169,500,000",,,,,,,,,,,,,"-400,000",,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"11,800,000","-3,900,000","300,000","8,100,000","7,300,000","8,000,000","10,600,000","3,800,000","3,000,000","4,800,000","-4,400,000","-4,700,000","-500,000","-6,900,000","-2,200,000","-2,900,000","-3,600,000","-7,100,000","-4,500,000","-3,900,000","-2,800,000","-62,600,000","-1,100,000","-3,800,000","-3,800,000","7,700,000","4,300,000","-4,000,000","-22,600,000","-19,100,000","-10,500,000","-10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"418,400,000","-138,700,000","162,600,000","173,900,000","220,600,000","195,600,000","255,800,000","-221,900,000","-503,900,000","289,200,000","184,600,000","140,300,000","291,700,000","-865,900,000","153,600,000","217,800,000","223,400,000","-124,200,000","127,200,000","196,400,000","265,200,000","30,800,000","103,500,000","110,500,000","154,800,000","133,200,000","31,800,000","-213,700,000","231,800,000","194,200,000","227,400,000","236,400,000","285,900,000","303,000,000","198,400,000","196,000,000","283,700,000","186,500,000","234,900,000","287,600,000","281,100,000","188,500,000","254,900,000","249,300,000","286,200,000","109,500,000","257,400,000","213,800,000","279,500,000","229,800,000","199,800,000","292,500,000","276,100,000","235,500,000","238,500,000","315,200,000","332,600,000","353,000,000","127,800,000","323,800,000","327,000,000","339,800,000","255,100,000","283,100,000","291,000,000","280,200,000","238,500,000","271,600,000","250,400,000","235,700,000","184,300,000","167,500,000","144,000,000","55,300,000","127,800,000","133,800,000","120,600,000","109,000,000","95,100,000","100,100,000","84,700,000","67,600,000","47,800,000","68,900,000","71,900,000"
TaxProvision,"16,300,000","-54,800,000","16,800,000","31,400,000","22,900,000","-138,200,000","9,700,000","-13,700,000","5,200,000","-32,200,000","-247,400,000","8,400,000","45,500,000","36,600,000","-8,500,000","32,900,000","47,200,000","-1,355,400,000","28,400,000","12,300,000","-34,100,000","-38,900,000","-54,400,000","142,200,000","49,000,000","6,500,000","9,600,000","-55,500,000","55,000,000","37,700,000","62,100,000","60,300,000","64,800,000","67,600,000","44,300,000","44,300,000","65,700,000","34,200,000","57,200,000","73,600,000","72,200,000","32,400,000","63,700,000","45,500,000","77,300,000","74,600,000","66,300,000","48,300,000","74,100,000","74,600,000","49,900,000","82,400,000","73,900,000","67,900,000","23,500,000","87,800,000","93,100,000","89,000,000","83,400,000","92,200,000","93,300,000","95,000,000","71,900,000","82,000,000","85,100,000","80,300,000","69,700,000","80,700,000","76,600,000","35,400,000","56,400,000","51,400,000","46,400,000","18,800,000","42,800,000","44,800,000","40,400,000","36,800,000","30,000,000","34,200,000","30,100,000","24,400,000","20,400,000","25,700,000","25,000,000"
