name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,232,000","-1,972,000","-1,653,000","-1,741,000","-1,604,000","-118,000",,"-1,603,000","-1,628,000","-2,263,000","-833,000","-1,696,000","-2,310,000","-9,282,000","-908,000","-1,304,000","-1,142,000","-563,000","-1,387,000",,,,,,,,,,,,,,,,
OperatingIncome,"6,194,509,000","631,770,000","1,755,253,000","1,847,630,000","1,959,856,000","954,242,000","1,314,863,000","1,357,928,000","958,256,000","458,512,000","980,239,000","706,419,000","459,084,000","215,767,000","480,668,000","462,213,000","446,578,000","245,303,000","208,627,000","127,807,000","256,942,000","153,934,000","106,036,000","70,370,000","49,453,000","59,894,000","73,641,000","74,835,000","97,456,000","65,046,000","110,407,000","129,600,000","97,595,000","82,288,000","57,120,000","57,117,000","31,822,000","19,638,000","16,135,000","16,154,000","-1,935,000","61,872,000","96,842,000","115,114,000","102,240,000","72,359,000","69,501,000","77,342,000","56,692,000","53,349,000","49,337,000","52,782,000","35,374,000","37,921,000","34,074,000","34,201,000","14,943,000","20,121,000","21,552,000","38,273,000","11,215,000","18,688,000","17,055,000","23,488,000","4,782,000","2,798,000","5,520,000","4,454,000","-9,783,000","4,689,000","18,398,000","2,617,000","-6,350,000","1,533,000","2,856,000","2,848,000","-4,911,000","-2,801,000","-2,275,000","-2,542,000","-4,054,000"
NetNonOperatingInterestIncomeExpense,"-354,406,000","-80,917,000","-94,294,000","-253,841,000","74,646,000","-447,825,000","-453,403,000","-322,326,000","-162,386,000","-309,179,000","32,084,000","-205,503,000","-59,425,000","-96,371,000","-101,858,000","-33,577,000","-146,962,000","-113,973,000","-92,390,000","-113,845,000","-33,150,000","-63,665,000","-26,909,000","-19,138,000","-9,574,000","-39,163,000","-31,403,000","-34,345,000","-59,030,000","-19,530,000","-12,870,000","-12,228,000","-8,651,000","-8,284,000","-7,629,000","-10,468,000","-5,763,000","-4,734,000","-4,189,000","-5,006,000","-5,090,000","-5,037,000","-3,219,000","-4,290,000","-4,000,000","-3,894,000","-4,092,000","-3,972,000","-3,987,000","-2,013,000","1,134,000","192,000","940,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"411,214,000","108,512,000","96,135,000",,"269,086,000",,,"-133,175,000","21,697,000","-131,378,000","192,744,000","-53,470,000","76,104,000","32,436,000","7,004,000","68,028,000","-65,743,000","-38,681,000","-31,702,000","-58,363,000","13,592,000","-20,079,000","8,627,000","16,317,000","25,963,000","-3,734,000","3,930,000","872,000","-32,293,000","-6,177,000","616,000","1,100,000","1,401,000","-846,000","-193,000","-2,940,000","977,000","282,000","801,000","0",,"-95,000","1,696,000","1,013,000","865,000","938,000","853,000","921,000","972,000","2,444,000","1,808,000","866,000","1,610,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"765,620,000","189,429,000","190,429,000","253,841,000","194,440,000","447,825,000","453,403,000","322,326,000","184,083,000","177,801,000","160,660,000","205,503,000","135,529,000","128,807,000","108,862,000","101,605,000","146,962,000","113,973,000","92,390,000","113,845,000","46,742,000","43,586,000","35,536,000","35,455,000","35,537,000","39,163,000","35,333,000","35,217,000","59,030,000","16,413,000","13,486,000","13,328,000","10,052,000","8,284,000","7,629,000","10,468,000","6,740,000","5,016,000","4,990,000","5,006,000","5,090,000","4,942,000","4,915,000","5,303,000","4,865,000","4,832,000","4,945,000","4,893,000","4,959,000","4,457,000","674,000","674,000","670,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-25,129,000",,"801,000","-493,000","-116,000","-95,000",,,,,,,"1,653,000",,,,"1,097,000","1,603,000","1,628,000","2,263,000","833,000","1,696,000","2,310,000","9,282,000","908,000","1,304,000","1,142,000","964,000","1,387,000",,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-25,129,000",,"801,000","-493,000","-116,000","-95,000",,,,,,,"1,653,000",,,,"1,097,000","1,603,000","1,628,000","2,263,000","833,000","1,696,000","2,310,000","9,282,000","908,000","1,304,000","1,142,000","964,000","1,387,000",,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"25,129,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-493,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"5,840,103,000","550,853,000","1,660,959,000","1,593,789,000","2,034,502,000","506,417,000","861,460,000","1,035,602,000","795,870,000","149,333,000","1,012,323,000","500,916,000","399,659,000","119,396,000","378,810,000","428,636,000","299,616,000","131,330,000","116,237,000","13,962,000","223,792,000","90,269,000","79,127,000","51,232,000","39,879,000","20,731,000","42,238,000","40,490,000","38,426,000","45,516,000","97,537,000","117,372,000","88,944,000","74,004,000","49,491,000","46,649,000","930,000","14,904,000","11,946,000","10,655,000","-7,025,000","56,835,000","93,623,000","110,824,000","98,240,000","74,559,000","65,409,000","73,370,000","54,358,000","51,336,000","50,471,000","52,974,000","37,411,000","38,096,000","34,933,000","35,924,000","22,603,000","25,050,000","26,641,000","43,245,000","16,565,000","23,752,000","21,742,000","27,590,000","7,234,000","4,410,000","6,998,000","5,697,000","-8,770,000",,,,,,,,,,,,
TaxProvision,"723,875,000","-56,576,000","211,888,000","240,776,000","327,787,000","-35,739,000","71,484,000","315,406,000","86,803,000","-437,637,000","347,079,000","230,266,000","55,607,000","-14,538,000","-24,025,000","44,287,000","9,492,000","-54,187,000","-13,353,000","-51,638,000","45,570,000","23,521,000","27,610,000","10,477,000","12,221,000","-22,447,000","12,806,000","14,155,000","14,730,000","-37,855,000","38,242,000","46,354,000","35,829,000","25,583,000","17,669,000","17,178,000","-1,759,000","7,007,000","4,271,000","4,491,000","-2,441,000","21,616,000","31,163,000","42,610,000","38,007,000","27,464,000","27,442,000","29,851,000","22,086,000","20,423,000","20,330,000","20,531,000","15,048,000","15,364,000","14,562,000","9,345,000","9,225,000","9,274,000","10,909,000","17,665,000","6,701,000","8,892,000","8,961,000","10,553,000","2,830,000","-33,801,000","52,000","13,000","44,000",,,,,,,,,,,,
NetIncomeCommonStockholders,"5,116,228,000","607,429,000","1,449,071,000","1,353,013,000","1,706,715,000","542,156,000","789,976,000","720,196,000","709,067,000","586,970,000","665,244,000","270,650,000","344,052,000","133,934,000","402,835,000","384,349,000","290,124,000","185,517,000","129,590,000","65,600,000","178,222,000","66,748,000","51,517,000","40,755,000","27,658,000","43,178,000","29,432,000","26,335,000","23,696,000","83,371,000","59,295,000","71,018,000","53,115,000","48,421,000","31,822,000","29,471,000","2,689,000","7,897,000","7,675,000","6,164,000","-4,584,000","35,219,000","62,460,000","68,214,000","60,233,000","47,095,000","37,967,000","43,519,000","32,272,000","30,913,000","30,141,000","32,443,000","22,363,000","22,732,000","20,371,000","26,579,000","13,378,000","15,776,000","15,732,000","25,580,000","9,864,000","14,860,000","12,781,000","17,037,000","4,404,000","38,211,000","6,946,000","5,684,000","-8,814,000","5,569,000","18,925,000","2,891,000","-5,790,000","2,271,000","3,303,000","3,313,000","-4,521,000","-2,315,000","-1,695,000","-13,429,000","-4,508,000"
	NetIncome,"5,116,228,000","607,429,000","1,449,071,000","1,353,013,000","1,706,715,000","542,156,000","789,976,000","720,196,000","709,067,000","586,970,000","665,244,000","270,650,000","344,052,000","133,934,000","402,835,000","384,349,000","290,124,000","185,517,000","129,590,000","65,600,000","178,222,000","66,748,000","51,517,000","40,755,000","27,658,000","43,178,000","29,432,000","26,335,000","23,696,000","83,371,000","59,295,000","71,018,000","53,115,000","48,421,000","31,822,000","29,471,000","2,689,000","7,897,000","7,675,000","6,164,000","-4,584,000","35,219,000","62,460,000","68,214,000","60,233,000","47,095,000","37,967,000","43,519,000","32,272,000","30,913,000","30,141,000","32,443,000","22,363,000","22,732,000","20,371,000","26,579,000","13,378,000","15,776,000","15,732,000","25,580,000","9,864,000","14,860,000","12,781,000","17,037,000","4,404,000","38,211,000","6,946,000","5,684,000","-8,814,000","5,569,000","18,925,000","2,891,000","-5,790,000","2,271,000","3,303,000","3,313,000","-4,521,000","-2,315,000","-1,695,000","-13,429,000","-4,508,000"
		NetIncomeIncludingNoncontrollingInterests,"5,116,228,000","607,429,000","1,449,071,000","1,353,013,000","1,706,715,000","542,156,000","789,976,000","720,196,000","709,067,000","586,970,000","665,244,000","270,650,000","344,052,000","133,934,000","402,835,000","384,349,000","290,124,000","185,517,000","129,590,000","65,600,000","178,222,000","66,748,000","51,517,000","40,755,000","27,658,000","43,178,000","29,432,000","26,335,000","23,696,000","83,371,000","59,295,000","71,018,000","53,115,000","48,421,000","31,822,000","29,471,000","2,689,000","7,897,000","7,675,000","6,164,000","-4,584,000","35,219,000","62,460,000","68,214,000","60,233,000","47,095,000","37,967,000","43,519,000","32,272,000","30,913,000","30,141,000","32,443,000","22,363,000","22,732,000","20,371,000","26,579,000","13,378,000","15,776,000","15,732,000","25,580,000","9,864,000","14,860,000","12,781,000","17,037,000","4,404,000","38,211,000","6,946,000","5,684,000","-8,814,000","5,569,000","18,925,000","2,891,000","-5,790,000","2,271,000","3,303,000","3,313,000","-4,521,000","-2,315,000","-1,695,000","-13,429,000","-4,508,000"
			NetIncomeContinuousOperations,"5,116,228,000","607,429,000","1,449,071,000","1,353,013,000","1,706,715,000","542,156,000","789,976,000","720,196,000","709,067,000","586,970,000","665,244,000","270,650,000","344,052,000","133,934,000","402,835,000","384,349,000","290,124,000","185,517,000","129,590,000","65,600,000","178,222,000","66,748,000","51,517,000","40,755,000","27,658,000","43,178,000","29,432,000","26,335,000","23,696,000","83,371,000","59,295,000","71,018,000","53,115,000","48,421,000","31,822,000","29,471,000","2,689,000","7,897,000","7,675,000","6,164,000","-4,584,000","35,219,000","62,460,000","68,214,000","60,233,000","47,095,000","37,967,000","43,519,000","32,272,000","30,913,000","30,141,000","32,443,000","22,363,000","22,732,000","20,371,000","26,579,000","13,378,000","15,776,000","15,732,000","25,580,000","9,864,000","14,860,000","12,781,000","17,037,000","4,404,000","38,211,000","6,946,000","5,684,000","-8,814,000","5,569,000","18,925,000","2,891,000","-5,790,000","2,271,000","3,303,000","3,313,000","-4,521,000","-2,315,000","-1,695,000","-13,429,000","-4,508,000"
AverageDilutionEarnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","49,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"5,116,228,000","607,429,000","1,449,071,000","1,353,013,000","1,706,715,000","542,156,000","789,976,000","720,196,000","709,067,000","586,970,000","665,244,000","270,650,000","344,052,000","133,934,000","402,835,000","384,349,000","290,124,000","185,517,000","129,590,000","65,600,000","178,222,000","66,748,000","51,517,000","40,755,000","27,658,000","43,178,000","29,432,000","26,335,000","23,696,000","83,371,000","59,295,000","71,018,000","53,115,000","48,421,000","31,822,000","29,471,000","2,738,000","8,092,000","7,675,000","6,164,000","-4,584,000","35,236,000","62,460,000","68,214,000","60,233,000","47,095,000","37,967,000","43,519,000","32,272,000","30,913,000","30,141,000","32,443,000","22,363,000","22,732,000","20,371,000","26,579,000","13,378,000","15,776,000","15,732,000","25,580,000","9,864,000","14,860,000","12,781,000","17,037,000","4,404,000","38,211,000","6,946,000","5,684,000","-8,814,000","5,569,000","18,925,000","2,891,000","-5,790,000","2,271,000","3,303,000","3,313,000","-4,521,000","-2,315,000","-1,695,000","-13,429,000","-4,508,000"
BasicEPS,,"1.37","3.27","3.05","3.85","1.23","1.79","1.63","1.61","1.34","1.52","0.62","0.79","0.31","0.92","0.88","0.67","0.43","0.3","0.15","0.41","0.16","0.12","0.1","0.06","0.1","0.07","0.06","0.056","0.197","0.141","0.169","0.127","0.116","0.077","0.073","0.007","0.02","0.02","0.016","-0.011","0.109","0.17","0.186","0.163",,"0.104","0.119","0.087",,"0.077","0.08","0.054",,"0.049","0.061","0.03",,"0.034","0.054","0.02",,"0.027","0.041","0.011",,"0.019","0.016","-0.024",,"0.051","0.009","-0.016",,"0.01","0.01","-0.014",,"-0.006","-0.094","-0.079"
DilutedEPS,,"1.33","3.19","2.97","3.75","1.19","1.74","1.59","1.57","1.3","1.47","0.6","0.76","0.3","0.89","0.85","0.64","0.41","0.29","0.15","0.4","0.15","0.12","0.09","0.06","0.1","0.07","0.06","0.054","0.193","0.137","0.164","0.123","0.113","0.074","0.07","0.007","0.019","0.019","0.016","-0.011","0.104","0.166","0.18","0.159",,"0.1","0.114","0.084",,"0.074","0.077","0.053",,"0.047","0.06","0.03",,"0.033","0.053","0.02",,"0.026","0.036","0.01",,"0.016","0.013","-0.024",,"0.041","0.006","-0.016",,"0.007","0.008","-0.014",,"-0.006","-0.094","-0.079"
BasicAverageShares,,"443,462,000","442,778,000","443,159,000","443,224,000","442,220,000","441,526,000","440,569,000","439,352,000","438,547,000","438,090,000","437,587,000","436,947,000","436,385,000","435,809,000","435,097,000","434,174,000","433,108,000","432,404,000","431,396,000","430,600,000","429,738,000","428,937,000","428,483,000","428,117,000","427,668,000","426,869,000","425,339,999","423,626,000","422,247,000","421,197,000","419,972,000","418,719,000","416,290,000","413,756,000","407,344,000","391,804,000","388,934,000","388,787,000","388,682,000","388,192,000","375,074,000","367,983,000","367,290,000","369,313,000",,"364,994,000","367,402,000","370,377,000",,"393,022,000","405,104,000","411,138,000",,"422,856,000","432,474,000","439,432,000",,"465,283,000","476,217,000","480,851,000",,"476,567,000","408,681,000","386,491,000",,"375,851,000","372,330,000","369,712,000",,"365,477,000","363,286,000","358,974,000",,"337,204,000","331,072,000","318,318,000",,"306,908,000","143,024,000","57,316,000"
DilutedAverageShares,,"455,795,000","454,925,000","455,129,000","455,641,000","455,283,000","455,088,000","453,945,000","452,494,000","451,367,000","451,552,000","452,195,000","451,922,000","451,116,000","451,919,000","451,552,000","450,359,000","448,142,000","447,362,000","446,262,000","445,458,000","440,063,000","438,389,000","438,154,000","437,993,000","438,257,000","437,606,000","436,096,999","433,811,000","432,516,000","432,740,000","431,438,000","430,836,000","429,128,000","426,930,000","424,130,000","421,022,000","413,903,000","411,103,000","411,663,000","388,192,000","388,073,000","377,090,000","377,363,000","379,722,000",,"377,517,000","380,268,000","383,425,000",,"405,566,000","417,620,000","424,963,000",,"435,904,000","446,999,000","453,880,000",,"476,630,000","489,237,000","494,704,000",,"492,415,000","484,225,000","465,192,000",,"462,084,000","452,144,000","369,712,000",,"451,143,000","454,825,000","358,974,000",,"440,440,000","431,368,000","318,318,000",,"306,908,000","143,024,000","57,316,000"
