name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-303,000",,"-233,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"1,544,000","295,000","445,000","-253,000","88,000","376,000","280,000","470,000","990,000","2,633,000","499,000","-247,000","586,000","1,180,000","1,041,000","558,000","599,000","914,000","75,000","-101,000","-190,000","-285,000","-526,000","-720,000","-467,000","-240,000","255,000","185,000","181,000","167,000","-47,000","-216,000","-259,000","-390,000","-285,000","-296,000","-338,000","-384,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"158,981,000","43,360,000","51,233,000","26,092,000","38,296,000","48,412,000","49,936,000","41,811,000","34,883,000","47,790,000","40,552,000","36,419,000","35,077,000","40,107,000","38,626,000","37,700,000","39,437,000","45,173,000","43,522,000","36,974,000","35,959,000","35,119,000","36,419,000","30,195,000","27,574,000","19,540,000","31,744,000","29,781,000","27,359,000","24,760,000","26,698,000","23,406,000","19,603,000","19,062,000","17,572,000","15,053,000","14,132,000","15,035,000","17,810,000","11,682,000","9,341,000","13,504,000","11,818,000","9,309,000","9,482,000","10,159,000","11,263,000","10,383,000","8,094,000","10,922,000","12,421,000","11,334,000","9,961,000","9,845,000","12,335,000","2,026,000","5,070,000","10,128,000","8,369,000","6,160,000","3,923,000","6,732,000","6,936,000","5,828,000","3,359,000","5,097,000","4,284,000","3,444,000","800,000","5,361,000","3,539,000","5,059,000","3,478,000","5,617,000","5,253,000","3,214,000","25,000,000","4,086,000","2,922,000","2,116,000","917,000","1,310,000","614,000","745,000","-857,000","1,531,000","-2,636,000","-4,365,000","-4,847,000","-7,160,000","2,400,000","4,000,000","3,300,000","-700,000","1,800,000","1,700,000","300,000","100,000","500,000","-1,700,000","200,000","-58,100,000","-3,600,000","-2,400,000","-200,000","8,000,000","-3,800,000","-1,600,000","-2,700,000","700,000","-4,500,000","-600,000","-1,300,000","400,000","1,600,000","2,500,000","-1,600,000","-100,000","3,200,000","2,800,000","200,000","600,000","3,700,000","1,200,000","-3,100,000","100,000","2,200,000","2,100,000","1,000,000",,,,,,,,
TaxProvision,"-2,477,000","-11,422,000","7,063,000","562,000","1,320,000","-5,682,000","10,652,000","-12,081,000","-12,667,000","1,000,000","162,000","4,420,000","7,729,000","8,555,000","-298,000","-1,461,000","1,612,000","-16,625,000","5,259,000","5,396,000","3,653,000","-16,523,000","14,155,000","11,323,000","10,495,000","10,922,000","11,602,000","10,945,000","10,086,000","9,443,000","9,698,000","8,666,000","7,720,000","8,550,000","6,523,000","6,006,000","5,639,000","5,659,000","6,978,000","4,577,000","3,660,000","4,805,000","4,312,000","3,685,000","3,754,000","2,949,000","4,540,000","4,134,000","3,222,000","4,266,000","4,946,000","4,461,000","3,955,000","4,714,000","5,976,000","1,780,000","1,944,000","3,938,000","3,209,000","2,410,000","1,522,000","2,555,000","2,523,000","2,068,000","1,347,000","1,976,000","1,703,000","1,423,000","330,000","2,331,000","1,507,000","2,084,000","1,387,000","2,149,000","2,020,000","1,233,000","7,704,000","1,505,000","1,183,000","826,000","355,000","1,147,000","363,000","373,000","-343,000","-649,000","-160,000","-454,000","-1,547,000","-2,396,000","1,200,000","2,100,000","1,600,000","200,000","900,000","800,000","100,000","-300,000","200,000","-600,000","100,000","-2,800,000","-100,000","-1,300,000","-100,000","4,700,000","-1,500,000","-1,200,000","-1,400,000","1,200,000","-1,300,000","-300,000","-600,000","0","1,200,000","1,100,000","-700,000","-100,000","1,600,000","1,300,000","100,000","300,000","1,400,000","300,000","-700,000","0","800,000","700,000","400,000",,,,,,,,
NetIncomeCommonStockholders,"161,458,000","54,782,000","44,170,000","25,530,000","36,976,000","54,094,000","39,284,000","53,892,000","47,550,000","46,790,000","40,390,000","31,999,000","27,348,000","31,552,000","38,924,000","39,161,000","37,825,000","61,798,000","38,263,000","31,578,000","32,306,000","51,642,000","22,264,000","18,872,000","17,079,000","8,618,000","20,142,000","18,836,000","17,273,000","15,317,000","17,000,000","14,740,000","11,883,000","10,512,000","11,049,000","9,047,000","8,493,000","9,376,000","10,832,000","7,105,000","5,681,000","8,699,000","7,506,000","5,624,000","5,728,000","7,210,000","6,723,000","6,249,000","4,872,000","6,656,000","7,475,000","6,873,000","6,006,000","5,131,000","6,359,000","246,000","3,126,000","6,190,000","5,160,000","3,750,000","2,401,000","4,177,000","4,413,000","3,760,000","2,012,000","3,121,000","2,581,000","2,021,000","470,000","3,030,000","2,032,000","2,975,000","2,091,000","3,892,000","3,233,000","1,981,000","17,296,000","4,398,000","1,739,000","1,290,000","562,000","198,000","228,000","371,000","-528,000","-14,341,000","-2,558,000","-3,979,000","-3,719,000","-5,624,000","600,000","1,100,000","1,100,000","-10,800,000","900,000","1,300,000","200,000","-500,000","-2,200,000","-1,100,000","100,000","-56,600,000","-3,500,000","-1,100,000","-100,000","-13,000,000","-2,300,000","-400,000","-1,300,000","-500,000","-3,200,000","-300,000","-700,000","400,000","400,000","1,400,000","-4,500,000","0","1,600,000","1,500,000","100,000","300,000","2,300,000","900,000","-2,400,000","100,000","1,400,000","1,900,000","200,000",,,,,,,,
	NetIncome,"161,458,000","54,782,000","44,170,000","25,530,000","36,976,000","54,094,000","39,284,000","53,892,000","47,550,000","46,790,000","40,390,000","31,999,000","27,348,000","31,552,000","38,924,000","39,161,000","37,825,000","61,798,000","38,263,000","31,578,000","32,306,000","51,642,000","22,264,000","18,872,000","17,079,000","8,618,000","20,142,000","18,836,000","17,273,000","15,317,000","17,000,000","14,740,000","11,883,000","10,512,000","11,049,000","9,047,000","8,493,000","9,376,000","10,832,000","7,105,000","5,681,000","8,699,000","7,506,000","5,624,000","5,728,000","7,210,000","6,723,000","6,249,000","4,872,000","6,656,000","7,475,000","6,873,000","6,006,000","5,131,000","6,359,000","246,000","3,126,000","6,190,000","5,160,000","3,750,000","2,401,000","4,177,000","4,413,000","3,760,000","2,012,000","3,121,000","2,581,000","2,021,000","470,000","3,030,000","2,032,000","2,975,000","2,091,000","3,892,000","3,233,000","1,981,000","17,296,000","4,398,000","1,739,000","1,290,000","562,000","198,000","228,000","371,000","-528,000","-14,341,000","-2,558,000","-3,979,000","-3,719,000","-5,624,000","600,000","1,100,000","1,100,000","-10,800,000","900,000","1,300,000","200,000","-500,000","-2,200,000","-1,100,000","100,000","-56,600,000","-3,500,000","-1,100,000","-100,000","-13,000,000","-2,300,000","-400,000","-1,300,000","-500,000","-3,200,000","-300,000","-700,000","400,000","400,000","1,400,000","-4,500,000","0","1,600,000","1,500,000","100,000","300,000","2,300,000","900,000","-2,400,000","100,000","1,400,000","1,900,000","200,000",,,,,,,,
		NetIncomeIncludingNoncontrollingInterests,"161,458,000","54,782,000","44,170,000","25,530,000","36,976,000","54,094,000","39,284,000","53,892,000","47,550,000","46,790,000","40,390,000","31,999,000","27,348,000","31,552,000","38,924,000","39,161,000","37,825,000","61,798,000","38,263,000","31,578,000","32,306,000","51,642,000","22,264,000","18,872,000","17,079,000","8,618,000","20,142,000","18,836,000","17,273,000","15,317,000","17,000,000","14,740,000","11,883,000","10,512,000","11,049,000","9,047,000","8,493,000","9,376,000","10,832,000","7,105,000","5,681,000","8,699,000","7,506,000","5,624,000","5,728,000","7,210,000","6,723,000","6,249,000","4,872,000","6,656,000","7,475,000","6,873,000","6,006,000","5,131,000","6,359,000","246,000","3,126,000","6,190,000","5,160,000","3,750,000","2,401,000","4,177,000","4,413,000","3,760,000","2,012,000","3,121,000","2,581,000","2,021,000","470,000","3,030,000","2,032,000","2,975,000","2,091,000","3,892,000","3,233,000","1,981,000","17,296,000","4,398,000","1,739,000","1,290,000","562,000","198,000","228,000","371,000","-528,000","-14,341,000","-2,558,000","-3,979,000","-3,719,000","-5,624,000","600,000","1,100,000","1,100,000","-10,800,000","900,000","1,300,000","200,000","-500,000","-2,200,000","-1,100,000","100,000","-56,600,000","-3,500,000","-1,100,000","-100,000","-13,000,000","-2,300,000","-400,000","-1,300,000","-500,000","-3,200,000","-300,000","-700,000","400,000","400,000","1,400,000","-4,500,000","0","1,600,000","1,500,000","100,000","300,000","2,300,000","900,000","-2,400,000","100,000","1,400,000","1,900,000","200,000","-1,700,000","2,200,000","2,900,000","-2,000,000","900,000","10,500,000","8,000,000","1,600,000"
			NetIncomeContinuousOperations,"161,458,000","54,782,000","44,170,000","25,530,000","36,976,000","54,094,000","39,284,000","53,892,000","47,550,000","46,790,000","40,390,000","31,999,000","27,348,000","31,552,000","38,924,000","39,161,000","37,825,000","61,798,000","38,263,000","31,578,000","32,306,000","51,642,000","22,264,000","18,872,000","17,079,000","8,618,000","20,142,000","18,836,000","17,273,000","15,317,000","17,000,000","14,740,000","11,883,000","10,512,000","11,049,000","9,047,000","8,493,000","9,376,000","10,832,000","7,105,000","5,681,000","8,699,000","7,506,000","5,624,000","5,728,000","7,210,000","6,723,000","6,249,000","4,872,000","6,656,000","7,475,000","6,873,000","6,006,000","5,131,000","6,359,000","246,000","3,126,000","6,190,000","5,160,000","3,750,000","2,401,000","4,177,000","4,413,000","3,760,000","2,012,000","3,121,000","2,581,000","2,021,000","470,000","3,030,000","2,032,000","2,975,000","2,091,000","3,468,000","3,233,000","1,981,000","17,296,000","2,581,000","1,739,000","1,290,000","562,000","163,000","251,000","372,000","-514,000","2,180,000","-2,476,000","-3,911,000","-3,300,000","-4,764,000","1,200,000","1,900,000","1,700,000","-900,000","900,000","900,000","200,000","400,000","300,000","-1,100,000","100,000","-55,300,000","-3,500,000","-1,100,000","-100,000","3,300,000","-2,300,000","-400,000","-1,300,000","-500,000","-3,200,000","-300,000","-700,000","400,000","400,000","1,400,000","-900,000","0","1,600,000","1,500,000","100,000","300,000","2,300,000","900,000","-2,400,000","100,000","1,400,000","1,400,000","600,000","-1,800,000","500,000","800,000","-1,800,000","-2,000,000","-400,000","1,600,000","-500,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,000","-23,000","-1,000","-14,000","-16,521,000","-82,000","-68,000","-419,000",,"-600,000","-800,000","-600,000","-9,900,000",,"400,000",,"-900,000","-2,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"500,000","-400,000","100,000","1,700,000","2,100,000","-200,000","2,900,000","10,900,000","6,400,000","2,100,000"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-3,600,000",,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"161,458,000","54,782,000","44,170,000","25,530,000","36,976,000","54,094,000","39,284,000","53,892,000","47,550,000","46,790,000","40,390,000","31,999,000","27,348,000","31,552,000","38,924,000","39,161,000","37,825,000","61,798,000","38,263,000","31,578,000","32,306,000","51,642,000","22,264,000","18,872,000","17,079,000","8,618,000","20,142,000","18,836,000","17,273,000","15,317,000","17,000,000","14,740,000","11,883,000","10,512,000","11,049,000","9,047,000","8,493,000","9,376,000","10,832,000","7,105,000","5,681,000","8,699,000","7,506,000","5,624,000","5,728,000","7,210,000","6,723,000","6,249,000","4,872,000","6,656,000","7,475,000","6,873,000","6,006,000","5,131,000","6,359,000","246,000","3,126,000","6,190,000","5,160,000","3,750,000","2,401,000","4,177,000","4,413,000","3,760,000","2,012,000","3,121,000","2,581,000","2,021,000","470,000","3,030,000","2,032,000","2,975,000","2,091,000","3,892,000","3,233,000","1,981,000","17,296,000","4,398,000","1,739,000","1,290,000","562,000","198,000","228,000","371,000","-528,000","-14,341,000","-2,558,000","-3,979,000","-3,719,000","-5,624,000","600,000","1,100,000","1,100,000","-10,800,000","900,000","1,300,000","200,000","-500,000","-2,200,000","-1,100,000","100,000","-56,600,000","-3,500,000","-1,100,000","-100,000","-13,000,000","-2,300,000","-400,000","-1,300,000","-500,000","-3,200,000","-300,000","-700,000","400,000","400,000","1,400,000","-4,500,000","0","1,600,000","1,500,000","100,000","300,000","2,300,000","900,000","-2,400,000","100,000","1,400,000","1,900,000","200,000",,,,,,,,
BasicEPS,,"1.33","1.08","0.63","0.91","1.34","0.98","1.35","1.2","1.2","1.04","0.83","0.71","0.82","1","1.02","1","1.64","1.02","0.85","0.88","0.85","0.61","0.52","0.47","0.24","0.59","0.56","0.51","0.46","0.52","0.45","0.36","0.32","0.34","0.29","0.27","0.3","0.36","0.24","0.19","0.29","0.24","0.18","0.18",,"0.2","0.18","0.14",,"0.21","0.19","0.17",,"0.17","0.01","0.08",,"0.13","0.1","0.06",,"0.11","0.1","0.05",,"0.07","0.05","0.01",,"0.05","0.07","0.05",,"0.08","0.05","0.38",,"0.04","0.03","0.01",,"0","0.01","-0.01",,"-0.05","-0.09","-0.09",,"0.01","0.03","0.03",,"0.03","0.04","0.01",,"-0.13","-0.06","0.01",,"-0.18","-0.06","-0.005",,"-0.11","-0.02","-0.07",,"-0.16","-0.02","-0.03",,"0.02","0.07","-0.22",,"0.08","0.07","0.01",,"0.11","0.04","-0.11",,"0.07","0.09","0.01",,"0.11","0.13","-0.09",,"0.55","0.46","0.1"
DilutedEPS,,"1.29","1.04","0.61","0.88","1.29","0.94","1.3","1.16","1.15","1","0.8","0.69","0.79","0.96","0.97","0.95","1.56","0.97","0.81","0.83","0.8","0.58","0.49","0.44","0.23","0.55","0.52","0.48","0.43","0.48","0.42","0.33","0.3","0.32","0.26","0.25","0.28","0.33","0.22","0.17","0.27","0.23","0.17","0.17",,"0.19","0.17","0.13",,"0.2","0.19","0.16",,"0.16","0.01","0.08",,"0.12","0.09","0.06",,"0.11","0.09","0.05",,"0.06","0.05","0.01",,"0.05","0.07","0.05",,"0.07","0.04","0.36",,"0.04","0.026","0.01",,"0","0.008","-0.01",,"-0.055","-0.09","-0.09",,"0.01","0.03","0.03",,"0.03","0.04","0.01",,"-0.13","-0.06","0.01",,"-0.18","-0.06","-0.005",,"-0.11","-0.02","-0.07",,"-0.16","-0.02","-0.03",,"0.02","0.07","-0.22",,"0.08","0.07","0.01",,"0.11","0.04","-0.11",,"0.07","0.09","0.01",,"0.11","0.13","-0.09",,"0.55","0.46","0.1"
BasicAverageShares,,"41,126,000","40,888,000","40,765,000","40,611,000","40,404,000","40,261,000","39,963,000","39,500,000","39,076,000","38,765,000","38,402,000","38,308,000","38,614,000","38,761,000","38,390,000","38,002,000","37,694,000","37,391,000","37,154,000","36,845,000","36,653,000","36,433,000","36,160,000","36,549,000","35,334,000","33,900,000","33,751,000","33,562,000","33,275,000","32,935,000","32,918,000","32,916,000","32,498,000","32,037,000","31,617,000","31,403,000","30,779,000","30,387,000","30,171,000","30,015,000","29,823,000","31,097,000","32,005,000","32,086,000",,"34,103,000","34,862,000","35,101,000",,"35,118,000","35,343,000","35,497,000",,"38,474,000","38,087,000","38,020,000",,"38,688,000","38,540,000","38,813,000",,"38,705,000","39,026,000","39,114,000",,"39,104,000","39,615,000","40,229,000",,"41,307,000","41,420,000","41,468,000",,"40,464,000","42,881,000","45,951,000",,"47,173,000","47,647,000","47,386,000",,"47,171,000","47,149,000","47,179,000",,"46,654,000","44,894,000","43,291,000",,"36,666,667","36,666,667","36,666,667",,"30,000,000","32,500,000","34,116,000",,"16,923,077","18,333,333","19,883,000",,"19,444,444","18,333,333","19,875,000",,"20,909,091","20,000,000","18,571,429",,"20,000,000","15,000,000","23,333,333",,"20,000,000","20,000,000","20,454,545",,"20,000,000","21,428,571","20,847,000",,"20,909,091","22,500,000","21,818,182",,"20,000,000","21,111,111","20,000,000",,"20,825,000","20,825,000","20,825,000",,"21,466,000","21,466,000","21,466,000"
DilutedAverageShares,,"42,536,000","42,286,000","42,094,000","42,056,000","41,925,000","41,606,000","41,416,000","41,144,000","40,736,000","40,280,000","39,813,000","39,585,000","39,891,000","40,528,000","40,224,000","39,836,000","39,499,000","39,342,000","39,201,000","38,932,000","38,975,000","38,506,000","38,196,000","38,557,000","37,864,000","36,349,000","36,097,000","35,895,000","35,661,000","35,284,000","35,161,000","35,500,000","35,348,000","34,764,000","34,290,000","33,948,000","33,421,000","32,986,000","32,769,000","32,530,000","32,031,000","32,960,000","33,848,000","33,720,000",,"35,410,000","36,203,000","36,655,000",,"36,487,000","36,723,000","36,747,000",,"40,019,000","39,633,000","39,527,000",,"41,395,000","41,448,000","42,066,000",,"41,898,000","41,946,000","41,894,000",,"41,771,000","41,943,000","42,735,000",,"44,350,000","44,803,000","45,062,000",,"43,181,000","44,796,000","47,738,000",,"49,372,000","50,405,000","49,725,000",,"48,396,000","47,425,000","47,179,000",,"46,654,000","44,894,000","43,291,000",,"44,000,000","36,666,667","36,666,667",,"30,000,000","32,500,000","34,116,000",,"16,923,077","18,333,333","19,883,000",,"19,444,444","18,333,333","19,875,000",,"20,909,091","20,000,000","18,571,429",,"20,000,000","15,000,000","23,333,333",,"20,000,000","20,000,000","20,454,545",,"20,000,000","21,428,571","20,847,000",,"20,909,091","22,500,000","21,818,182",,"20,000,000","21,111,111","20,000,000",,"20,825,000","20,825,000","20,825,000",,"21,466,000","21,466,000","21,466,000"
TotalOperatingIncomeAsReported,"180,735,000","48,052,000","56,184,000","38,291,000","38,208,000","48,036,000","49,656,000","41,341,000","33,893,000","45,157,000","40,053,000","36,666,000","34,491,000","38,927,000","37,585,000","37,142,000","38,838,000","44,259,000","43,447,000","37,075,000","36,149,000","35,404,000","36,945,000","30,915,000","28,041,000","19,780,000","31,489,000","29,596,000","27,178,000","24,593,000","26,745,000","23,622,000","19,862,000","19,452,000","17,857,000","15,349,000","14,470,000","15,419,000","18,659,000","12,455,000","10,044,000","14,322,000","12,380,000","9,833,000","9,982,000","11,189,000","11,831,000","10,485,000","8,136,000","10,949,000","12,463,000","11,397,000","9,975,000","9,708,000","11,937,000","1,782,000","4,668,000","9,580,000","7,928,000","5,796,000","3,476,000","6,255,000","6,630,000","5,628,000","3,262,000","4,794,000","4,060,000","3,211,000","654,000","5,325,000","3,401,000","5,018,000","3,376,000","5,565,000","5,112,000","3,077,000","1,758,000","4,804,000","2,934,000","2,121,000","880,000","1,430,000","691,000","866,000","-696,000","-2,040,000","659,000","-2,255,000","-1,797,000","-3,736,000","3,700,000","4,800,000","4,000,000","-1,100,000","2,600,000","3,000,000","400,000","-100,000","200,000","-1,900,000","100,000","-6,000,000","-3,600,000","-2,500,000","-200,000","6,000,000","-2,400,000",,"-1,100,000","2,000,000","-3,300,000","200,000","-700,000","500,000","1,600,000","2,800,000","-1,500,000","0","3,400,000","2,900,000","300,000","700,000","4,000,000","1,600,000","-3,000,000","-200,000","2,100,000","2,000,000","1,000,000",,,,,,,,
TotalExpenses,"1,411,552,000","385,485,000","403,689,000","365,784,000","256,594,000","235,249,000","236,090,000","229,750,000","242,648,000","243,680,000","235,347,000","238,458,000","212,575,000","203,054,000","198,482,000","198,918,000","182,336,000","173,592,000","170,699,000","172,048,000","163,393,000","157,877,000","157,552,000","158,057,000","151,252,000","139,136,000","119,356,000","116,699,000","107,788,000","102,847,000","101,919,000","100,749,000","92,764,000","91,283,000","89,164,000","87,739,000","81,329,000","79,949,000","75,186,000","78,913,000","72,679,000","67,757,000","64,804,000","66,902,000","63,411,000","61,250,000","61,938,000","62,115,000","61,684,000","63,268,000","61,869,000","60,775,000","59,590,000","50,791,000","56,700,000","65,787,000","54,683,000","50,840,000","47,004,000","48,316,000","46,856,000","44,900,000","43,509,000","43,523,000","41,596,000","39,513,000","38,246,000","38,714,000","40,005,000","39,409,000","38,410,000","39,245,000","38,086,000","33,555,000","32,762,000","33,058,000","30,567,000","32,428,000","31,759,000","31,195,000","27,776,000","29,539,000","27,744,000","30,346,000","25,452,000","-3,768,000","33,717,000","34,394,000","34,288,000","33,537,000","25,800,000","23,900,000","16,400,000","-40,700,000","33,100,000","30,200,000","23,000,000","18,300,000","20,000,000","24,900,000","26,400,000","51,200,000","29,500,000","29,100,000","31,000,000","-120,000,000","88,800,000","87,900,000","81,400,000","110,400,000","87,000,000","84,900,000","77,300,000","66,400,000","76,300,000","74,000,000","62,300,000","65,800,000","73,600,000","74,000,000","66,200,000","64,600,000","73,700,000","71,700,000","53,100,000","48,100,000","57,400,000","56,900,000","50,300,000",,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"161,458,000","54,782,000","44,170,000","25,530,000","36,976,000","54,094,000","39,284,000","53,892,000","47,550,000","46,790,000","40,390,000","31,999,000","27,348,000","31,552,000","38,924,000","39,161,000","37,825,000","61,798,000","38,263,000","31,578,000","32,306,000","51,642,000","22,264,000","18,872,000","17,079,000","8,618,000","20,142,000","18,836,000","17,273,000","15,317,000","17,000,000","14,740,000","11,883,000","10,512,000","11,049,000","9,047,000","8,493,000","9,376,000","10,832,000","7,105,000","5,681,000","8,699,000","7,506,000","5,624,000","5,728,000","7,210,000","6,723,000","6,249,000","4,872,000","6,656,000","7,475,000","6,873,000","6,006,000","5,131,000","6,359,000","246,000","3,126,000","6,190,000","5,160,000","3,750,000","2,401,000","4,177,000","4,413,000","3,760,000","2,012,000","3,121,000","2,581,000","2,021,000","470,000","3,030,000","2,032,000","2,975,000","2,091,000","3,892,000","3,233,000","1,981,000","17,296,000","4,398,000","1,739,000","1,290,000","562,000","198,000","228,000","371,000","-528,000","-14,341,000","-2,558,000","-3,979,000","-3,719,000","-2,864,000","600,000","1,100,000","1,100,000","-10,800,000","900,000","1,300,000","200,000","-500,000","-2,200,000","-1,100,000","100,000","-56,600,000","-3,500,000","-1,100,000","-100,000","-13,000,000","-2,300,000","-400,000","-1,300,000","-500,000","-3,200,000","-300,000","-700,000","400,000","400,000","1,400,000","-900,000","0","1,600,000","1,500,000","100,000","300,000","2,300,000","900,000","-2,400,000","100,000","1,400,000","1,900,000","200,000",,,,,,,,
NormalizedIncome,"161,458,000","54,782,000","44,170,000","25,530,000","36,976,000","54,094,000","39,284,000","53,892,000","47,550,000","46,790,000","40,390,000","31,999,000","27,348,000","31,552,000","38,924,000","39,161,000","37,825,000","61,798,000","38,263,000","31,578,000","32,306,000","51,642,000","22,264,000","18,872,000","17,079,000","8,618,000","20,142,000","18,836,000","17,273,000","15,317,000","17,000,000","14,740,000","11,883,000","10,512,000","11,049,000","9,047,000","8,493,000","9,376,000","11,348,359.798","7,575,139.103","6,108,549.834","6,128,723.786","7,862,944.661","5,940,572.779","6,030,045.982","7,941,006.989","7,063,800","6,310,388.616","4,897,280.949","6,672,454.129","7,500,275.743","6,911,203.547","6,014,441.321","5,041,950","6,100,300","5,966,650","2,878,139.645","5,855,075.039","4,888,096.547","3,528,409.091","2,127,421.871","3,881,036.096","4,218,308.824","3,630,967.742","1,953,800","2,935,466.745","2,446,045.752","2,637,200","382,400","3,276,000","1,949,200","2,950,400","2,029,676.826","3,258,697.525","3,233,000","1,981,000","1,222,481.28","2,581,000","1,739,000","1,290,000","562,000","163,000","251,000","231,000","-514,000","2,180,000","-2,711,764.795","-3,830,360.825","-2,500,701.465","-3,266,267.598","1,200,000","1,720,000","1,700,000","-1,500,000","960,000","1,320,000","200,000","280,000","180,000","-1,229,411.765","-20,000","-5,806,024.096","-3,597,222.222","-1,160,000","-160,000","3,300,000","-2,300,000","-400,000","-1,300,000","-500,000","-3,200,000","-300,000","-700,000","400,000","400,000","1,400,000","-900,000","0","1,600,000","1,500,000","100,000","300,000","2,300,000","900,000","-2,400,000","100,000","1,336,363.636","1,266,666.667","600,000",,,,,,,,
InterestIncome,,,,"492,000",,,,,"990,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"23,298,000","4,987,000","5,396,000","12,438,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-23,298,000","-4,987,000","-5,396,000","-11,946,000",,,,,"990,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
