name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,652,000","3,648,000","3,526,000","3,514,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,831,000","-17,813,000",,,,,,,,,,,,,,,,,,"0","5,747,000","15,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"2,175,500,000","607,900,000","571,200,000","531,600,000","464,800,000","499,800,000","475,800,000","357,400,000","316,900,000","429,800,000","413,600,000","408,400,000","392,700,000","466,100,000","444,200,000","408,200,000","376,900,000","399,400,000","377,900,000","340,200,000","314,100,000","339,100,000","332,600,000","300,300,000","269,700,000","289,000,000","294,800,000","266,400,000","260,200,000","288,367,000","270,368,000","255,810,000","234,155,000","244,806,000","227,020,000","224,013,000","206,957,000","223,220,000","215,670,000","206,176,000","185,279,000","166,660,000","186,059,000","197,061,000","186,085,000","190,554,000","189,134,000","175,625,000","145,044,000","138,460,000","124,290,000","115,478,000","110,685,000","142,400,000","171,320,000","168,223,000","150,296,000","153,498,000","143,350,000","133,413,000","122,597,000","124,634,000","108,557,000","93,010,000","98,391,000","93,859,000","86,089,000","86,046,000","77,333,000","76,004,000","70,303,000","69,054,000","61,283,000","57,618,000","52,372,000","49,259,000","45,171,000","44,442,000","44,200,000","45,032,000","40,273,000","41,314,000","42,574,000","51,621,000","61,518,000","69,910,000","64,390,000","59,437,000","50,686,000","44,600,000","41,100,000","39,300,000","35,600,000","35,700,000","36,300,000","39,200,000","38,500,000","39,500,000","39,100,000","40,600,000","36,100,000","34,200,000","33,600,000","35,300,000","35,000,000","34,100,000","33,900,000","34,500,000","32,200,000","30,100,000","27,600,000","26,000,000","20,500,000","21,800,000","21,600,000","21,500,000","16,400,000","9,100,000","10,700,000","11,900,000","11,600,000","-320,000,000","156,100,000","108,400,000","108,400,000","-275,800,000","105,200,000","105,200,000","105,200,000"
NetNonOperatingInterestIncomeExpense,"-115,500,000","-28,800,000","-29,000,000","-29,100,000","-28,600,000","-28,300,000","-28,000,000","-30,200,000","-28,800,000","-28,100,000","-29,700,000","-30,000,000","-29,700,000","-26,400,000","-24,800,000","-26,000,000","-24,500,000","-4,800,000","-24,600,000","-23,400,000","-19,300,000","-6,900,000","-18,100,000","-18,000,000","-18,100,000","1,200,000","-17,000,000","-17,100,000","-17,000,000","41,000","-21,089,000","-20,081,000","-19,071,000","-1,455,000","-16,048,000","-15,621,000","-15,457,000","-4,087,000","-15,166,000","-15,099,000","-13,749,000","-11,144,000","-10,498,000","-11,371,000","-10,016,000","-5,146,000","-10,568,000","-9,968,000","-10,013,000","-9,496,000","-8,961,000","-9,131,000","-8,998,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"115,500,000","28,800,000","29,000,000","29,100,000","28,600,000","28,300,000","28,000,000","30,200,000","28,800,000","28,100,000","29,700,000","30,000,000","29,700,000","26,400,000","24,800,000","26,000,000","24,500,000","25,000,000","24,600,000","23,400,000","19,300,000","18,400,000","18,100,000","18,000,000","18,100,000","17,200,000","17,000,000","17,100,000","17,000,000","20,159,000","21,089,000","20,081,000","19,071,000","16,427,000","16,048,000","15,621,000","15,457,000","15,599,000","15,166,000","15,099,000","13,749,000","11,144,000","10,498,000","11,371,000","10,016,000","10,192,000","10,568,000","9,968,000","10,013,000","9,496,000","8,961,000","9,131,000","8,998,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-70,800,000","-15,100,000",,"-55,400,000","-300,000","-11,300,000","1,000,000","1,300,000","1,100,000","1,000,000","-9,800,000","-8,800,000","-13,500,000","-7,800,000","200,000","100,000","2,300,000","-16,000,000","5,100,000","400,000","3,600,000","-8,000,000","-4,000,000","1,700,000","-29,300,000","-14,500,000","4,200,000","-1,500,000","4,100,000","-24,537,000","2,199,000","4,293,000","2,045,000","-14,476,000","1,088,000","3,033,000","2,785,000","-10,860,000","2,636,000","2,634,000","2,187,000","14,000","2,255,000","19,943,000","1,704,000","-3,448,000","1,251,000","764,000","459,000","-4,858,000","-345,000","-382,000","-215,000","3,095,000","-3,348,000","-2,291,000","-2,145,000","-3,532,000","-4,678,000","-3,639,000","-3,149,000","3,188,000","-9,337,000","-18,394,000","-2,724,000","-3,185,000","-5,022,000","-1,398,000","-1,664,000","-1,337,000","-1,607,000","-2,219,000","-1,500,000","-1,131,000","-2,447,000","-12,052,000","-1,724,000","-1,367,000","-1,167,000","-1,635,000","-1,186,000","-1,169,000","-1,218,000","-1,248,000","-1,938,000","-2,990,000","-2,772,000","-1,829,000","-1,904,000",,"-1,200,000","-1,400,000","-1,200,000","-1,500,000","-1,000,000","-900,000","-1,100,000","-1,700,000","-1,000,000","400,000","-1,200,000","-1,100,000","-1,000,000","-900,000","-700,000","-800,000","-800,000","-1,100,000","-1,800,000","-1,400,000","-1,100,000","-1,000,000","-600,000","-900,000","-800,000","-500,000","200,000","-4,500,000","300,000","1,700,000",,,,,,,,,
	SpecialIncomeCharges,"-70,400,000","-15,000,000","0","-55,400,000",,"-11,500,000","0","0","0","0","-14,300,000","-8,900,000","-16,500,000","-8,500,000","0","0",,"0",,"-4,000,000",,"0","-6,300,000","0","-30,300,000","0","0","-5,700,000","0","-9,533,000","-2,547,000","0","-2,020,000","-3,446,000","-2,537,000",,,"-9,457,000","2,636,000","2,634,000","2,187,000","14,000","2,255,000","19,943,000","1,704,000","-3,448,000","1,251,000","764,000","459,000","-283,000","-345,000","-382,000","-215,000","3,095,000","-3,348,000","-2,291,000","-2,145,000","-3,532,000","-4,678,000","-3,639,000","-3,149,000","3,188,000","-9,337,000","-18,394,000","-2,724,000","-3,185,000","-5,022,000","-1,398,000","-1,664,000","-1,337,000","-1,607,000","-2,219,000","-1,500,000","-1,131,000","-2,447,000","-12,052,000","-1,724,000","-1,367,000","-1,167,000","-1,635,000","-1,186,000","-1,169,000","-1,218,000","-1,248,000","-1,938,000","-2,990,000","-2,772,000","-1,829,000","-1,904,000",,"-1,200,000","-1,400,000","-1,200,000","-1,500,000","-1,000,000","-900,000","-1,100,000","-1,700,000","-1,000,000","400,000","-1,200,000","-1,100,000","-1,000,000","-900,000","-700,000","-800,000","-800,000","-1,100,000","-1,800,000","-1,400,000","-1,100,000","-1,000,000","-600,000","-900,000","-800,000","-500,000","200,000","-4,500,000","300,000","1,700,000",,,,,,,,,
		RestructuringAndMergernAcquisition,"70,400,000","15,000,000","0","55,400,000",,"11,500,000","0","0","0","0","0","8,900,000","16,500,000","8,500,000","0","0",,"0",,"4,000,000",,"0","6,300,000","0","30,300,000","0","0","5,700,000","0","9,533,000","2,547,000","0","2,020,000","3,446,000","2,537,000",,,"2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,"0","14,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-400,000","-100,000",,,"-300,000","200,000","1,000,000","1,300,000","1,100,000","1,000,000","4,500,000","100,000","3,000,000","700,000","200,000","100,000","2,300,000","-16,000,000","5,100,000","4,400,000","3,600,000","-8,000,000","2,300,000","1,700,000","1,000,000","-14,500,000","4,200,000","4,200,000","4,100,000","-15,004,000","4,746,000","4,293,000","4,065,000","-11,030,000","3,625,000","3,033,000","2,785,000","2,652,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"1,989,200,000","564,000,000","542,200,000","447,100,000","435,900,000","460,200,000","448,800,000","328,500,000","289,200,000","402,700,000","374,100,000","369,600,000","349,500,000","431,900,000","419,600,000","382,300,000","354,700,000","378,600,000","358,400,000","317,200,000","298,400,000","324,200,000","310,500,000","284,000,000","222,300,000","275,700,000","282,000,000","247,800,000","247,300,000","263,871,000","251,478,000","240,022,000","217,129,000","228,875,000","212,060,000","211,425,000","194,285,000","208,273,000","203,140,000","193,711,000","173,717,000","155,530,000","177,816,000","205,633,000","177,773,000","181,960,000","179,817,000","166,421,000","135,490,000","124,106,000","114,984,000","105,965,000","101,472,000","129,685,000","158,200,000","156,017,000","138,252,000","140,482,000","129,301,000","120,795,000","110,406,000","112,516,000","95,659,000","79,614,000","85,483,000","83,310,000","75,519,000","78,873,000","70,266,000","69,152,000","63,099,000","61,162,000","54,028,000","49,979,000","42,746,000","29,513,000","35,323,000","34,323,000","31,551,000","30,539,000","26,249,000","26,407,000","27,314,000","36,264,000","45,370,000","52,009,000","46,156,000","42,114,000","32,939,000","23,700,000","19,900,000","18,100,000","14,600,000","13,800,000","14,800,000","18,300,000","17,200,000","16,700,000","15,100,000","26,900,000","28,500,000","26,700,000","26,400,000","28,300,000","28,200,000","27,400,000","26,800,000","26,800,000","23,700,000","21,300,000","19,200,000","17,400,000","11,500,000","11,200,000","10,600,000","10,600,000","5,700,000","-3,400,000","3,700,000","6,700,000","4,300,000",,,,,,,,
TaxProvision,"409,100,000","106,300,000","120,500,000","78,100,000","104,100,000","100,000,000","99,300,000","68,000,000","46,000,000","81,900,000","91,800,000","78,700,000","79,600,000","90,700,000","100,000,000","94,500,000","86,400,000","479,000,000","78,100,000","63,600,000","71,100,000","85,900,000","83,400,000","75,300,000","63,900,000","73,100,000","74,700,000","67,200,000","65,500,000","69,050,000","67,318,000","63,605,000","57,327,000","59,996,000","50,671,000","56,557,000","40,672,000","66,706,000","54,340,000","51,818,000","46,469,000","40,525,000","41,758,000","56,739,000","48,888,000","49,493,000","41,018,000","35,412,000","35,352,000","34,129,000","31,620,000","29,140,000","24,422,000","30,952,000","45,245,000","46,022,000","40,784,000","40,489,000","37,800,000","36,799,000","32,702,000","34,139,000","28,960,000","26,273,000","28,209,000","27,492,000","23,430,000","26,817,000","23,890,000","23,512,000","21,453,000","20,795,000","18,370,000","16,993,000","14,534,000","10,034,000","12,010,000","11,841,000","10,885,000","10,536,000","9,056,000","10,371,000","10,681,000","13,728,000","16,865,000","19,413,000","17,322,000","15,904,000","12,675,000","9,700,000","8,300,000","7,600,000","6,400,000","5,500,000","6,600,000","7,900,000","7,500,000","7,300,000","6,500,000","11,100,000","11,000,000","10,100,000","9,700,000","10,900,000","11,300,000","10,900,000","10,700,000","10,700,000","9,500,000","8,300,000","7,500,000","6,800,000","4,500,000","3,900,000","3,700,000","3,700,000","2,000,000","-1,600,000","600,000","2,200,000","1,500,000",,,,,,,,
