name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
OperatingIncome,"1,213,000,000","263,000,000","216,000,000","299,000,000","435,000,000","464,000,000","382,000,000","-239,000,000","213,000,000","354,000,000","381,000,000","366,000,000","323,000,000","364,000,000","388,000,000","436,000,000","394,000,000","-78,000,000","532,000,000","565,000,000","526,000,000","731,000,000","523,000,000","545,000,000","476,000,000","443,000,000","497,000,000","498,000,000","462,000,000","506,000,000","461,000,000","543,000,000","481,000,000","467,000,000","424,000,000","509,000,000","429,000,000","331,000,000","370,000,000","476,000,000","470,000,000","422,000,000","396,000,000","436,000,000","421,000,000","213,000,000","274,000,000","327,000,000","350,000,000"
NetNonOperatingInterestIncomeExpense,"-150,000,000","-44,000,000","-33,000,000","-38,000,000","-37,000,000","-37,000,000","-36,000,000","-43,000,000","-40,000,000","-39,000,000","-39,000,000","-38,000,000","-35,000,000","-33,000,000","-29,000,000","-29,000,000","-29,000,000","-33,000,000","-34,000,000","-34,000,000","-32,000,000","-34,000,000","-40,000,000","-41,000,000","-40,000,000","-34,000,000","-28,000,000","-29,000,000","-31,000,000","-30,000,000","-31,000,000","-31,000,000","-33,000,000","-34,000,000","-30,000,000","-32,000,000","-33,000,000","-33,000,000","-27,000,000","-29,000,000","-30,000,000","-34,000,000","-27,000,000","-34,000,000","3,000,000","1,000,000","3,000,000","-2,000,000","-3,000,000"
	InterestIncomeNonOperating,,,"3,000,000",,"3,000,000","2,000,000","2,000,000","1,000,000","3,000,000","2,000,000","3,000,000","5,000,000","3,000,000","4,000,000","5,000,000","7,000,000","5,000,000","2,000,000","2,000,000","1,000,000","2,000,000","-1,000,000","1,000,000","0","1,000,000","1,000,000","2,000,000","1,000,000","1,000,000","4,000,000","2,000,000","2,000,000","2,000,000","3,000,000","4,000,000","4,000,000","3,000,000","3,000,000","5,000,000","4,000,000","5,000,000","5,000,000","10,000,000","7,000,000","9,000,000","9,000,000","9,000,000","6,000,000","5,000,000"
	InterestExpenseNonOperating,"150,000,000","36,000,000","36,000,000","38,000,000","40,000,000","39,000,000","38,000,000","44,000,000","43,000,000","41,000,000","42,000,000","43,000,000","38,000,000","37,000,000","34,000,000","36,000,000","34,000,000","35,000,000","36,000,000","35,000,000","34,000,000","33,000,000","41,000,000","41,000,000","41,000,000","35,000,000","30,000,000","30,000,000","32,000,000","34,000,000","33,000,000","33,000,000","35,000,000","37,000,000","34,000,000","36,000,000","36,000,000","36,000,000","32,000,000","33,000,000","35,000,000","39,000,000","37,000,000","41,000,000","6,000,000","8,000,000","6,000,000","8,000,000","8,000,000"
OtherIncomeExpense,"-153,000,000","-126,000,000","-3,000,000","-14,000,000","-8,000,000","-14,000,000","-19,000,000","-79,000,000","1,402,000,000","-47,000,000","-57,000,000","-30,000,000","-13,000,000","-38,000,000","-66,000,000","-29,000,000","5,000,000","57,000,000","-32,000,000","-90,000,000","-92,000,000","-377,000,000","-130,000,000","-156,000,000","-32,000,000","-130,000,000","-49,000,000","-20,000,000","-71,000,000","-23,000,000","-44,000,000","-54,000,000","-40,000,000","-46,000,000","-37,000,000","-25,000,000","-69,000,000","-167,000,000","-5,000,000","-7,000,000","-4,000,000","-44,000,000","1,000,000","-19,000,000","-15,000,000","-82,000,000","-72,000,000","-36,000,000","-29,000,000"
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000",,,,"10,000,000",,
	EarningsFromEquityInterest,"0","0","0","0","0","10,000,000","0","0","1,434,000,000","0","0","0","19,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-24,000,000","-10,000,000","-2,000,000","-14,000,000","-6,000,000","-18,000,000","-18,000,000","-76,000,000","-28,000,000","-35,000,000","-61,000,000","-31,000,000","-32,000,000","-41,000,000","-65,000,000","-31,000,000","-9,000,000","57,000,000","-21,000,000","-80,000,000","-89,000,000","-379,000,000","-136,000,000","-154,000,000","-35,000,000","-136,000,000","-47,000,000","-18,000,000","-68,000,000","-26,000,000","-47,000,000","-55,000,000","-42,000,000","-50,000,000","-37,000,000","-26,000,000","-71,000,000","-169,000,000","-5,000,000","-7,000,000","-4,000,000","-41,000,000","-1,000,000","-19,000,000","-15,000,000","-87,000,000","-82,000,000","-36,000,000","-29,000,000"
		RestructuringAndMergernAcquisition,"24,000,000","3,000,000","1,000,000","14,000,000","6,000,000","18,000,000","18,000,000","72,000,000","28,000,000","35,000,000","61,000,000","31,000,000","26,000,000","41,000,000","65,000,000","31,000,000","9,000,000","-57,000,000","21,000,000","97,000,000","62,000,000","79,000,000","63,000,000","154,000,000","35,000,000","130,000,000","47,000,000","18,000,000","16,000,000","26,000,000","47,000,000","55,000,000","22,000,000","50,000,000","37,000,000","26,000,000","32,000,000","167,000,000","3,000,000","8,000,000","6,000,000","11,000,000","3,000,000","8,000,000","9,000,000","100,000,000","68,000,000","30,000,000","26,000,000"
		ImpairmentOfCapitalAssets,,,"1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","0","6,000,000",,"-9,000,000","9,000,000","0",
		OtherSpecialCharges,,,,,,"0",,"4,000,000",,"0",,,"6,000,000",,,,,"0",,"-17,000,000","27,000,000","300,000,000","73,000,000",,,"6,000,000",,,"52,000,000","0",,,"20,000,000","0",,,"39,000,000","2,000,000","2,000,000","-1,000,000","-2,000,000","30,000,000","-2,000,000","5,000,000","6,000,000","-4,000,000","5,000,000","6,000,000","3,000,000"
	OtherNonOperatingIncomeExpenses,"-129,000,000","-116,000,000","-1,000,000",,"-2,000,000","-6,000,000","-1,000,000","-3,000,000","-4,000,000","-12,000,000","4,000,000","1,000,000",,"3,000,000","-1,000,000","2,000,000","14,000,000","0","-11,000,000","-10,000,000","-3,000,000","2,000,000","6,000,000","-2,000,000","3,000,000","6,000,000","-2,000,000","-2,000,000","-3,000,000","3,000,000","3,000,000","1,000,000","2,000,000","4,000,000",,"1,000,000","2,000,000","-10,000,000",,,,,,,,,,,
PretaxIncome,"910,000,000","93,000,000","180,000,000","247,000,000","390,000,000","413,000,000","327,000,000","-361,000,000","1,575,000,000","268,000,000","285,000,000","298,000,000","275,000,000","293,000,000","293,000,000","378,000,000","370,000,000","-54,000,000","466,000,000","441,000,000","402,000,000","320,000,000","353,000,000","348,000,000","404,000,000","279,000,000","420,000,000","449,000,000","360,000,000","453,000,000","386,000,000","458,000,000","408,000,000","387,000,000","357,000,000","452,000,000","327,000,000","131,000,000","338,000,000","440,000,000","436,000,000","344,000,000","370,000,000","383,000,000","409,000,000","132,000,000","205,000,000","289,000,000","318,000,000"
TaxProvision,"101,000,000","0","25,000,000","28,000,000","48,000,000","55,000,000","-2,000,000","-14,000,000","10,000,000","30,000,000","38,000,000","31,000,000","33,000,000","42,000,000","66,000,000","83,000,000","59,000,000","40,000,000","60,000,000","62,000,000","61,000,000","26,000,000","57,000,000","84,000,000","75,000,000","61,000,000","61,000,000","80,000,000","61,000,000","82,000,000","63,000,000","62,000,000","75,000,000","74,000,000","72,000,000","73,000,000","37,000,000","-15,000,000","52,000,000","98,000,000","77,000,000","29,000,000","87,000,000","73,000,000","116,000,000","49,000,000","62,000,000","62,000,000","85,000,000"
EarningsFromEquityInterestNetOfTax,"-200,000,000","-54,000,000","-51,000,000","-53,000,000","-42,000,000","-43,000,000","-24,000,000","-18,000,000","2,000,000","3,000,000","5,000,000","4,000,000","3,000,000","6,000,000","4,000,000","8,000,000","5,000,000","6,000,000","7,000,000","7,000,000","11,000,000","12,000,000","10,000,000","7,000,000","6,000,000","6,000,000","5,000,000","0","5,000,000","-3,000,000","2,000,000","10,000,000","8,000,000","8,000,000","8,000,000","10,000,000","8,000,000","9,000,000","6,000,000","8,000,000","4,000,000","-3,000,000","2,000,000","6,000,000","17,000,000","8,000,000","1,000,000","6,000,000","2,000,000"
NetIncomeCommonStockholders,"527,000,000","15,000,000","86,000,000","147,000,000","279,000,000","283,000,000","283,000,000","-369,000,000","1,572,000,000","230,000,000","246,000,000","274,000,000","240,000,000","247,000,000","222,000,000","291,000,000","307,000,000","256,000,000","395,000,000","369,000,000","335,000,000","281,000,000","293,000,000","258,000,000","425,000,000","192,000,000","404,000,000","645,000,000","209,000,000","344,000,000","305,000,000","382,000,000","320,000,000","298,000,000","271,000,000","367,000,000","276,000,000","136,000,000","269,000,000","330,000,000","342,000,000","290,000,000","266,000,000","298,000,000","291,000,000","75,000,000","127,000,000","214,000,000","215,000,000"
	NetIncome,"590,000,000","31,000,000","101,000,000","163,000,000","295,000,000","299,000,000","299,000,000","-366,000,000","1,572,000,000","230,000,000","246,000,000","274,000,000","240,000,000","247,000,000","222,000,000","291,000,000","307,000,000","256,000,000","395,000,000","369,000,000","335,000,000","281,000,000","293,000,000","258,000,000","425,000,000","192,000,000","404,000,000","645,000,000","209,000,000","344,000,000","305,000,000","382,000,000","320,000,000","298,000,000","271,000,000","367,000,000","276,000,000","136,000,000","269,000,000","330,000,000","342,000,000","290,000,000","266,000,000","298,000,000","291,000,000","75,000,000","127,000,000","214,000,000","215,000,000"
		NetIncomeIncludingNoncontrollingInterests,"609,000,000","39,000,000","104,000,000","166,000,000","300,000,000","315,000,000","305,000,000","-365,000,000","1,567,000,000","241,000,000","252,000,000","271,000,000","245,000,000","257,000,000","231,000,000","303,000,000","316,000,000","277,000,000","413,000,000","386,000,000","352,000,000","306,000,000","306,000,000","271,000,000","443,000,000","221,000,000","418,000,000","667,000,000","229,000,000","368,000,000","325,000,000","406,000,000","341,000,000","321,000,000","293,000,000","389,000,000","298,000,000","155,000,000","292,000,000","350,000,000","363,000,000","312,000,000","285,000,000","316,000,000","310,000,000","91,000,000","144,000,000","233,000,000","235,000,000"
			NetIncomeContinuousOperations,"609,000,000","39,000,000","104,000,000","166,000,000","300,000,000","315,000,000","305,000,000","-365,000,000","1,567,000,000","241,000,000","252,000,000","271,000,000","245,000,000","257,000,000","231,000,000","303,000,000","316,000,000","-88,000,000","413,000,000","386,000,000","352,000,000","306,000,000","306,000,000","271,000,000","335,000,000","224,000,000","364,000,000","369,000,000","304,000,000","368,000,000","325,000,000","406,000,000","341,000,000","321,000,000","293,000,000","389,000,000","298,000,000","155,000,000","292,000,000","350,000,000","363,000,000","312,000,000","285,000,000","316,000,000","310,000,000","91,000,000","144,000,000","233,000,000","235,000,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,"0","0",,"0","365,000,000","0","0","0","0",,"0","108,000,000","-3,000,000","54,000,000","298,000,000","-75,000,000",,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"-19,000,000","-8,000,000","-3,000,000","-3,000,000","-5,000,000","-16,000,000","-6,000,000","-1,000,000","5,000,000","-11,000,000","-6,000,000","3,000,000","-5,000,000","-10,000,000","-9,000,000","-12,000,000","-9,000,000","-21,000,000","-18,000,000","-17,000,000","-17,000,000","-25,000,000","-13,000,000","-13,000,000","-18,000,000","-29,000,000","-14,000,000","-22,000,000","-20,000,000","-24,000,000","-20,000,000","-24,000,000","-21,000,000","-23,000,000","-22,000,000","-22,000,000","-22,000,000","-19,000,000","-23,000,000","-20,000,000","-21,000,000","-22,000,000","-19,000,000","-18,000,000","-19,000,000","-16,000,000","-17,000,000","-19,000,000","-20,000,000"
	PreferredStockDividends,"63,000,000","16,000,000","15,000,000","16,000,000","16,000,000","16,000,000","16,000,000","3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,,,"0","0",,"16,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"527,000,000","15,000,000","86,000,000","147,000,000","279,000,000","299,000,000","283,000,000","-369,000,000","1,572,000,000","230,000,000","246,000,000","274,000,000","240,000,000","247,000,000","222,000,000","291,000,000","307,000,000","256,000,000","395,000,000","369,000,000","335,000,000","281,000,000","293,000,000","258,000,000","425,000,000","192,000,000","404,000,000","645,000,000","209,000,000","344,000,000","305,000,000","382,000,000","320,000,000","298,000,000","271,000,000","367,000,000","276,000,000","136,000,000","269,000,000","330,000,000","342,000,000","290,000,000","266,000,000","298,000,000","291,000,000","75,000,000","127,000,000","214,000,000","215,000,000"
BasicEPS,,"0.06","0.32","0.54","1.03","1.05","1.05","-1.43","6.15","0.9","0.96","1.07","0.93","0.94","0.84","1.1","1.16","0.963","1.48","1.38","1.24","1.042","1.08","0.95","1.54","0.69","1.43","2.256","0.72","1.18","1.02","1.26","1.05","0.973","0.88","1.18","0.88","0.431","0.84","1.022","1.04",,"0.81","0.885","0.864",,"0.377","0.635","0.638"
DilutedEPS,,"0.06","0.32","0.54","1.03","1.04","1.05","-1.43","6.14","0.9","0.96","1.07","0.92","0.94","0.84","1.1","1.15","0.95","1.48","1.38","1.24","1.03","1.07","0.94","1.53","0.68","1.42","2.23","0.72","1.16","1.02","1.26","1.04","0.97","0.87","1.17","0.88","0.43","0.84","1.01","1.04",,"0.81","0.885","0.864",,"0.377","0.635","0.638"
BasicAverageShares,,"270,520,000","270,510,000","270,490,000","270,310,000","270,030,000","270,030,000","258,030,000","255,510,000","255,310,000","255,890,000","257,020,000","259,080,000","262,610,000","264,560,000","264,810,000","265,690,000","265,839,794","266,240,000","267,410,000","269,200,000","269,789,959","272,190,000","272,920,000","276,620,000","278,208,470","282,970,000","285,906,302","290,900,000","291,619,411","298,590,000","302,680,000","305,850,000","306,389,149","309,680,000","311,930,000","314,680,000","315,299,183","320,930,000","322,997,253","328,240,000",,"328,244,510","336,830,000","336,830,000",,"336,830,000","336,830,000","336,830,000"
DilutedAverageShares,,"271,470,000","271,200,000","271,060,000","271,140,000","270,910,000","270,380,000","258,210,000","255,830,000","256,360,000","256,440,000","257,260,000","259,550,000","263,650,000","265,330,000","265,480,000","266,440,000","267,440,000","267,160,000","268,030,000","269,540,000","271,640,000","272,770,000","273,370,000","277,040,000","281,640,000","284,400,000","288,850,000","291,810,000","296,930,000","300,140,000","303,740,000","306,890,000","308,640,000","310,620,000","312,690,000","315,360,000","317,380,000","321,280,000","326,140,000","328,470,000",,"328,244,510","336,830,000","336,830,000",,"336,830,000","336,830,000","336,830,000"
TotalOperatingIncomeAsReported,"1,189,000,000","260,000,000","215,000,000","285,000,000","429,000,000","446,000,000","364,000,000","-311,000,000","1,619,000,000","324,000,000","320,000,000","335,000,000","297,000,000","355,000,000","323,000,000","421,000,000","374,000,000","-27,000,000","511,000,000","468,000,000","464,000,000","655,000,000","460,000,000","391,000,000","441,000,000","335,000,000","461,000,000","481,000,000","446,000,000","486,000,000","414,000,000","488,000,000","459,000,000","417,000,000","387,000,000","483,000,000","397,000,000","177,000,000","367,000,000","468,000,000","464,000,000","411,000,000","393,000,000","428,000,000","412,000,000","113,000,000","206,000,000","297,000,000","324,000,000"
TotalExpenses,"14,405,000,000","3,871,000,000","3,438,000,000","3,508,000,000","3,588,000,000","3,748,000,000","3,286,000,000","2,199,000,000","3,013,000,000","3,242,000,000","3,178,000,000","3,261,000,000","3,252,000,000","3,272,000,000","3,097,000,000","3,248,000,000","3,236,000,000","19,000,000","3,801,000,000","3,753,000,000","3,766,000,000","3,582,000,000","3,568,000,000","3,661,000,000","3,575,000,000","3,436,000,000","3,134,000,000","3,360,000,000","3,335,000,000","3,646,000,000","3,683,000,000","3,908,000,000","3,795,000,000","3,715,000,000","3,593,000,000","3,731,000,000","3,595,000,000","3,436,000,000","3,293,000,000","3,521,000,000","3,622,000,000","3,478,000,000","3,535,000,000","3,777,000,000","3,576,000,000","3,439,000,000","3,035,000,000","3,119,000,000","3,060,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"590,000,000","31,000,000","101,000,000","163,000,000","295,000,000","299,000,000","299,000,000","-366,000,000","1,572,000,000","230,000,000","246,000,000","274,000,000","240,000,000","247,000,000","222,000,000","291,000,000","307,000,000","256,000,000","395,000,000","369,000,000","335,000,000","281,000,000","293,000,000","258,000,000","425,000,000","192,000,000","404,000,000","645,000,000","209,000,000","344,000,000","305,000,000","382,000,000","320,000,000","298,000,000","271,000,000","367,000,000","276,000,000","136,000,000","269,000,000","330,000,000","342,000,000","290,000,000","266,000,000","298,000,000","291,000,000","75,000,000","127,000,000","214,000,000","215,000,000"
NormalizedIncome,"611,360,000","41,000,000","102,720,000","175,460,000","300,280,000","314,602,905.569","312,140,000","-293,040,000","1,599,720,000","261,082,089.552","299,070,000","301,900,000","268,160,000","282,122,866.894","272,050,000","315,180,000","314,560,000","-143,200,000","413,270,000","437,800,000","410,650,000","629,206,250","407,240,000","375,040,000","345,350,000","301,265,232.975","389,950,000","361,760,000","340,440,000","365,293,598.234","344,480,000","429,300,000","354,440,000","338,439,276.486","300,600,000","388,840,000","339,190,000","245,850,000","273,250,000","335,460,000","345,280,000","330,290,697.674","265,235,135.135","313,378,590.078","301,745,721.271","126,560,606.061","177,224,390.244","242,276,816.609","236,248,427.673"
InterestIncome,,,"3,000,000",,"3,000,000","2,000,000","2,000,000","1,000,000","3,000,000","2,000,000","3,000,000","5,000,000","3,000,000","4,000,000","5,000,000","7,000,000","5,000,000","2,000,000","2,000,000","1,000,000","2,000,000","-1,000,000","1,000,000","0","1,000,000","1,000,000","2,000,000","1,000,000","1,000,000","4,000,000","2,000,000","2,000,000","2,000,000","3,000,000","4,000,000","4,000,000","3,000,000","3,000,000","5,000,000","4,000,000","5,000,000","5,000,000","10,000,000","7,000,000","9,000,000","9,000,000","9,000,000","6,000,000","5,000,000"
InterestExpense,"150,000,000","36,000,000","36,000,000","38,000,000","40,000,000","39,000,000","38,000,000","44,000,000","43,000,000","41,000,000","42,000,000","43,000,000","38,000,000","37,000,000","34,000,000","36,000,000","34,000,000","35,000,000","36,000,000","35,000,000","34,000,000","33,000,000","41,000,000","41,000,000","41,000,000","35,000,000","30,000,000","30,000,000","32,000,000","34,000,000","33,000,000","33,000,000","35,000,000","37,000,000","34,000,000","36,000,000","36,000,000","36,000,000","32,000,000","33,000,000","35,000,000","39,000,000","37,000,000","41,000,000","6,000,000","8,000,000","6,000,000","8,000,000","8,000,000"
NetInterestIncome,"-150,000,000","-44,000,000","-33,000,000","-38,000,000","-37,000,000","-37,000,000","-36,000,000","-43,000,000","-40,000,000","-39,000,000","-39,000,000","-38,000,000","-35,000,000","-33,000,000","-29,000,000","-29,000,000","-29,000,000","-33,000,000","-34,000,000","-34,000,000","-32,000,000","-34,000,000","-40,000,000","-41,000,000","-40,000,000","-34,000,000","-28,000,000","-29,000,000","-31,000,000","-30,000,000","-31,000,000","-31,000,000","-33,000,000","-34,000,000","-30,000,000","-32,000,000","-33,000,000","-33,000,000","-27,000,000","-29,000,000","-30,000,000","-34,000,000","-27,000,000","-34,000,000","3,000,000","1,000,000","3,000,000","-2,000,000","-3,000,000"
EBIT,"1,060,000,000","129,000,000","216,000,000","285,000,000","430,000,000","452,000,000","365,000,000","-317,000,000","1,618,000,000","309,000,000","327,000,000","341,000,000","313,000,000","330,000,000","327,000,000","414,000,000","404,000,000","-19,000,000","502,000,000","476,000,000","436,000,000","353,000,000","394,000,000","389,000,000","445,000,000","314,000,000","450,000,000","479,000,000","392,000,000","487,000,000","419,000,000","491,000,000","443,000,000","424,000,000","391,000,000","488,000,000","363,000,000","167,000,000","370,000,000","473,000,000","471,000,000","383,000,000","407,000,000","424,000,000","415,000,000","140,000,000","211,000,000","297,000,000","326,000,000"
EBITDA,"1,833,000,000"
