name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
PretaxIncome,"515,354,000","234,973,000","103,898,000","128,860,000","47,623,000","257,872,000","90,144,000","112,585,000","33,324,000","185,147,000","108,829,000","129,941,000","98,666,000","185,062,000","95,263,000","109,722,000","97,038,000","102,330,000","107,925,000","99,872,000","85,567,000","98,066,000","100,993,000","95,478,000","85,778,000","97,800,000","90,379,000","87,259,000","81,327,000","93,881,000","90,919,000","83,882,000","79,457,000","92,565,000","81,710,000","78,625,000","69,589,000","81,554,000","73,439,000","71,259,000","67,295,000","73,120,000","65,443,000","64,643,000","61,652,000","65,868,000","50,892,000","51,699,000","47,935,000","58,836,000","45,798,000","37,262,000","31,633,000","43,328,000","36,573,000","43,446,000","43,344,000","38,472,000","30,946,000","29,061,000","25,784,000","18,021,000","11,212,000","-15,689,000","19,517,000","19,233,000","15,470,000","14,374,000","14,034,000","16,001,000","10,876,000","10,824,000","10,200,000","10,287,000","7,111,000","6,775,000","6,501,000","9,086,000","5,832,000","6,791,000","5,676,000","7,502,000","3,850,000","5,172,000","3,458,000","6,561,000","4,682,000","5,684,000","6,231,000","5,669,000","4,600,000","4,400,000","5,100,000","4,700,000","4,100,000","4,000,000","4,200,000","4,200,000","2,700,000","3,600,000","1,100,000","1,300,000","1,700,000",,
TaxProvision,"60,727,000","31,802,000","18,556,000","35,144,000","-24,775,000","42,240,000","14,517,000","16,021,000","-12,740,000","19,295,000","19,366,000","20,191,000","12,436,000","31,899,000","5,927,000","17,126,000","12,758,000","49,745,000","34,295,000","30,142,000","22,261,000","28,083,000","31,436,000","25,850,000","29,310,000","29,779,000","24,346,000","24,924,000","25,195,000","24,248,000","25,440,000","20,846,000","22,915,000","16,636,000","19,280,000","22,680,000","18,566,000","25,491,000","21,820,000","20,997,000","21,756,000","25,663,000","19,897,000","19,212,000","19,411,000","16,728,000","14,762,000","16,206,000","15,566,000","21,206,000","15,269,000","10,125,000","10,538,000","11,415,000","10,798,000","15,317,000","17,490,000","9,183,000","12,250,000","10,805,000","9,633,000","5,757,000","2,840,000","3,704,000","6,604,000","5,962,000","4,296,000","4,599,000","4,351,000","3,750,000","3,277,000","3,247,000","3,060,000","3,086,000","1,750,000","2,303,000","2,222,000","2,817,000","1,750,000","2,071,000","1,788,000","2,404,000","1,196,000","1,603,000","1,087,000","2,102,000","1,410,000","1,592,000","1,744,000","1,518,000","1,200,000","900,000","1,400,000","1,600,000","1,400,000","1,300,000","1,400,000","1,500,000","1,000,000","1,300,000","400,000","500,000","600,000",,
NetIncomeCommonStockholders,"454,627,000","203,171,000","85,342,000","93,716,000","72,398,000","215,632,000","75,627,000","96,564,000","46,064,000","165,852,000","89,463,000","109,750,000","86,230,000","153,163,000","89,336,000","92,596,000","84,280,000","52,585,000","73,630,000","69,730,000","63,306,000","69,983,000","69,557,000","69,628,000","56,468,000","68,021,000","66,033,000","62,335,000","56,132,000","69,633,000","65,479,000","63,036,000","56,542,000","75,929,000","62,430,000","55,945,000","51,023,000","56,063,000","51,619,000","50,262,000","45,539,000","47,457,000","45,546,000","45,431,000","42,241,000","49,140,000","36,130,000","35,493,000","32,369,000","37,630,000","30,529,000","27,137,000","21,095,000","31,913,000","25,775,000","28,129,000","25,854,000","29,289,000","18,696,000","18,256,000","16,151,000","12,264,000","8,372,000","-19,393,000","12,913,000","13,271,000","11,174,000","9,775,000","9,683,000","12,251,000","7,599,000","7,577,000","7,140,000","7,201,000","5,361,000","4,472,000","4,279,000","6,269,000","4,082,000","4,720,000","3,888,000","5,098,000","2,654,000","3,569,000","2,371,000","4,459,000","3,272,000","4,092,000","4,487,000","4,151,000","3,400,000","3,500,000","3,700,000","3,100,000","2,700,000","2,700,000","2,800,000","2,700,000","1,700,000","2,300,000","700,000","800,000","1,100,000","-300,000","-200,000"
	NetIncome,"454,627,000","203,171,000","85,342,000","93,716,000","72,398,000","215,632,000","75,627,000","96,564,000","46,064,000","165,852,000","89,463,000","109,750,000","86,230,000","153,163,000","89,336,000","92,596,000","84,280,000","52,585,000","73,630,000","69,730,000","63,306,000","69,983,000","69,557,000","69,628,000","56,468,000","68,021,000","66,033,000","62,335,000","56,132,000","69,633,000","65,479,000","63,036,000","56,542,000","75,929,000","62,430,000","55,945,000","51,023,000","56,063,000","51,619,000","50,262,000","45,539,000","47,457,000","45,546,000","45,431,000","42,241,000","49,140,000","36,130,000","35,493,000","32,369,000","37,630,000","30,529,000","27,137,000","21,095,000","31,913,000","25,775,000","28,129,000","25,854,000","29,289,000","18,696,000","18,256,000","16,151,000","12,264,000","8,372,000","-19,393,000","12,913,000","13,271,000","11,174,000","9,775,000","9,683,000","12,251,000","7,599,000","7,577,000","7,140,000","7,201,000","5,361,000","4,472,000","4,279,000","6,269,000","4,082,000","4,720,000","3,888,000","5,098,000","2,654,000","3,569,000","2,371,000","4,459,000","3,272,000","4,092,000","4,487,000","4,151,000","3,400,000","3,500,000","3,700,000","3,100,000","2,700,000","2,700,000","2,800,000","2,700,000","1,700,000","2,300,000","700,000","800,000","1,100,000","-300,000","-200,000"
		NetIncomeIncludingNoncontrollingInterests,"454,627,000","203,171,000","85,342,000","93,716,000","72,398,000","215,632,000","75,627,000","96,564,000","46,064,000","165,852,000","89,463,000","109,750,000","86,230,000","153,163,000","89,336,000","92,596,000","84,280,000","52,585,000","73,630,000","69,730,000","63,306,000","69,983,000","69,557,000","69,628,000","56,468,000","68,021,000","66,033,000","62,335,000","56,132,000","69,633,000","65,479,000","63,036,000","56,542,000","75,929,000","62,430,000","55,945,000","51,023,000","56,063,000","51,619,000","50,262,000","45,539,000","47,457,000","45,546,000","45,431,000","42,241,000","49,140,000","36,130,000","35,493,000","32,369,000","37,630,000","30,529,000","27,137,000","21,095,000","31,913,000","25,775,000","28,129,000","25,854,000","29,289,000","18,696,000","18,256,000","16,151,000","12,264,000","8,372,000","-19,393,000","12,913,000","13,271,000","11,174,000","9,775,000","9,683,000","12,251,000","7,599,000","7,577,000","7,140,000","7,201,000","5,361,000","4,472,000","4,279,000","6,269,000","4,082,000","4,720,000","3,888,000","5,098,000","2,654,000","3,569,000","2,371,000","4,459,000","3,272,000","4,092,000","4,487,000","4,151,000","3,400,000","3,500,000","3,700,000","3,100,000","2,700,000","2,700,000","2,800,000","2,700,000","1,700,000","2,300,000","700,000","800,000","1,100,000","-300,000","-200,000"
			NetIncomeContinuousOperations,"454,627,000","203,171,000","85,342,000","93,716,000","72,398,000","215,632,000","75,627,000","96,564,000","46,064,000","165,852,000","89,463,000","109,750,000","86,230,000","153,163,000","89,336,000","92,596,000","84,280,000","52,585,000","73,630,000","69,730,000","63,306,000","69,983,000","69,557,000","69,628,000","56,468,000","68,021,000","66,033,000","62,335,000","56,132,000","69,633,000","65,479,000","63,036,000","56,542,000","75,929,000","62,430,000","55,945,000","51,023,000","56,063,000","51,619,000","50,262,000","45,539,000","47,457,000","45,546,000","45,431,000","42,241,000","49,140,000","36,130,000","35,493,000","32,369,000","37,630,000","30,529,000","27,137,000","21,095,000","31,913,000","25,775,000","28,129,000","25,854,000","29,289,000","18,696,000","18,256,000","16,151,000","12,264,000","8,372,000","-19,393,000","12,913,000","13,271,000","11,174,000","9,775,000","9,683,000","12,251,000","7,599,000","7,577,000","7,140,000","7,201,000","5,361,000","4,472,000","4,279,000","6,269,000","4,082,000","4,720,000","3,888,000","5,098,000","2,654,000","3,569,000","2,371,000","4,459,000","3,272,000","4,092,000","4,487,000","4,151,000","3,400,000","3,500,000","3,700,000","3,100,000","2,700,000","2,700,000","2,800,000","2,700,000","1,700,000","2,300,000","700,000","800,000","1,100,000","0","-200,000"
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"-300,000",
DilutedNIAvailtoComStockholders,"454,627,000","203,171,000","85,342,000","93,716,000","72,398,000","215,632,000","75,627,000","96,564,000","46,064,000","165,852,000","89,463,000","109,750,000","86,230,000","153,163,000","89,336,000","92,596,000","84,280,000","52,585,000","73,630,000","69,730,000","63,306,000","69,983,000","69,557,000","69,628,000","56,468,000","68,021,000","66,033,000","62,335,000","56,132,000","69,633,000","65,479,000","63,036,000","56,542,000","75,929,000","62,430,000","55,945,000","51,023,000","56,063,000","51,619,000","50,262,000","45,539,000","47,457,000","45,546,000","45,431,000","42,241,000","49,140,000","36,130,000","35,493,000","32,369,000","37,630,000","30,529,000","27,137,000","21,095,000","31,913,000","25,775,000","28,129,000","25,854,000","29,289,000","18,696,000","18,256,000","16,151,000","12,264,000","8,372,000","-19,393,000","12,913,000","13,271,000","11,174,000","9,775,000","9,683,000","12,251,000","7,599,000","7,577,000","7,140,000","7,201,000","5,361,000","4,472,000","4,279,000","6,269,000","4,082,000","4,720,000","3,888,000","5,098,000","2,654,000","3,569,000","2,371,000","4,459,000","3,272,000","4,092,000","4,487,000","4,151,000","3,400,000","3,500,000","3,700,000","3,100,000","2,700,000","2,700,000","2,800,000","2,700,000","1,700,000","2,300,000","700,000","800,000","1,100,000","-300,000","-200,000"
BasicEPS,,"2.33","0.98","1.08","0.83","2.5","0.88","1.13","0.54","1.95","1.06","1.31","1.03","1.83","1.06","1.1","1","0.62","0.87","0.82","0.74","0.81","0.8","0.79","0.64","0.77","0.74","0.69","0.62","0.76","0.71","0.68","0.61",,"0.67","0.6","0.55","0.61","0.56","0.54","0.49",,"0.49","0.49","0.46",,"0.4","0.39","0.36",,"0.35","0.31","0.24",,"0.3","0.36","0.33",,"0.24","0.24","0.21",,"0.11","-0.265","0.2",,"0.175","0.155","0.155",,"0.12","0.123","0.118",,"0.09","0.075","0.073",,"0.07","0.08","0.068",,"0.045","0.063","0.04",,"0.053","0.065","0.07",,"0.05","0.055","0.058",,"0.043","0.043","0.043",,"0.028","0.038","0.01",,"0.018","-0.018","-0.013"
DilutedEPS,,"2.3","0.97","1.06","0.82","2.46","0.87","1.11","0.53","1.91","1.04","1.28","1.01","1.79","1.04","1.08","0.98","0.61","0.85","0.8","0.73","0.8","0.78","0.78","0.63","0.75","0.72","0.68","0.61","0.74","0.7","0.67","0.6",,"0.66","0.59","0.54","0.59","0.54","0.53","0.48",,"0.48","0.48","0.45",,"0.39","0.38","0.35",,"0.33","0.3","0.23",,"0.29","0.34","0.32",,"0.23","0.23","0.2",,"0.105","-0.265","0.19",,"0.165","0.145","0.145",,"0.115","0.115","0.108",,"0.083","0.073","0.068",,"0.065","0.075","0.063",,"0.043","0.06","0.038",,"0.053","0.063","0.068",,"0.05","0.053","0.055",,"0.04","0.04","0.043",,"0.025","0.035","0.01",,"0.018","-0.018","-0.013"
BasicAverageShares,,"87,186,000","87,239,000","87,168,000","86,808,000","86,115,000","85,798,000","85,651,000","85,798,000","85,183,000","84,109,000","83,978,000","83,764,000","83,699,000","84,158,000","84,105,000","83,931,000","84,557,000","84,774,000","85,167,000","85,456,000","86,198,000","86,959,000","87,638,000","88,114,000","88,626,000","89,694,000","89,866,000","90,059,000","91,595,000","91,875,000","92,314,000","92,483,000",,"92,541,000","92,860,000","92,908,000","92,597,000","92,448,000","92,626,000","92,817,000",,"92,277,000","91,940,000","91,767,000",,"90,880,000","90,614,000","89,964,000",,"88,284,000","87,726,000","88,866,000",,"85,687,000","78,503,000","78,302,000",,"77,981,000","77,611,000","77,366,000",,"76,804,000","72,612,000","64,244,000",,"63,702,000","63,334,000","62,984,000",,"62,150,000","61,600,000","61,260,000",,"60,424,000","59,436,000","58,508,000",,"58,312,000","58,680,000","58,352,000",,"58,128,000","57,368,000","59,656,000",,"61,980,000","63,260,000","65,012,000",,"68,000,000","63,636,364","64,347,826",,"63,529,412","63,529,412","65,882,353",,"61,818,182","61,333,333","70,000,000",,"62,857,143","54,856,000","54,856,000"
DilutedAverageShares,,"88,201,000","88,169,000","88,053,000","87,986,000","87,626,000","87,224,000","86,934,000","87,369,000","86,992,000","85,733,000","85,483,000","85,493,000","85,472,000","86,043,000","85,986,000","86,152,000","86,709,000","86,588,000","86,895,000","87,224,000","87,811,000","88,676,000","89,305,000","90,084,000","90,549,000","91,593,000","91,726,000","92,140,000","93,584,000","93,905,000","94,338,000","94,949,000",,"95,265,000","95,040,000","95,166,000","94,945,000","94,755,000","94,928,000","95,190,000",,"94,445,000","94,188,000","94,171,000",,"93,212,000","93,146,000","92,774,000",,"91,640,000","91,048,000","92,175,000",,"90,117,000","82,083,000","81,643,000",,"81,196,000","80,886,000","80,734,000",,"80,580,000","72,612,000","68,330,000",,"67,844,000","67,564,000","67,532,000",,"66,462,000","65,932,000","65,844,000",,"64,944,000","63,616,000","62,336,000",,"61,900,000","63,316,000","63,372,000",,"62,308,000","60,684,000","61,972,000",,"63,892,000","65,088,000","67,380,000",,"68,000,000","66,666,667","67,272,727",,"67,500,000","67,500,000","65,882,353",,"68,000,000","65,714,286","70,000,000",,"62,857,143","54,856,000","54,856,000"
TotalOperatingIncomeAsReported,"513,271,000","238,848,000","107,628,000","116,773,000","50,022,000","259,391,000","90,085,000","112,807,000","34,073,000","185,716,000","105,047,000","128,628,000","95,649,000","179,936,000","93,024,000","108,553,000","95,061,000","100,679,000","106,183,000","98,394,000","85,472,000","96,966,000","100,099,000","94,155,000","85,022,000","96,943,000","90,183,000","86,495,000","80,058,000","94,048,000","90,808,000","83,532,000","79,062,000","92,252,000","81,637,000","78,425,000","69,549,000","81,639,000","73,652,000","71,134,000","67,828,000","73,143,000","65,329,000","64,813,000","62,274,000","65,385,000","51,877,000","52,383,000","49,623,000","60,356,000","47,632,000","40,660,000","34,829,000","45,780,000","38,296,000","43,854,000","41,801,000","37,942,000","31,610,000","30,396,000","26,821,000","19,989,000","12,855,000","-14,507,000","17,819,000","17,762,000","14,329,000","13,328,000","13,421,000","14,869,000","10,461,000","10,678,000","9,970,000","10,428,000","7,919,000","6,003,000","5,967,000","9,301,000","5,800,000","6,468,000","5,505,000","7,662,000","3,367,000","4,705,000","2,814,000","5,751,000","3,805,000","4,789,000","5,234,000","4,943,000","3,900,000","3,900,000","4,700,000","4,300,000","3,600,000","3,600,000","3,800,000","3,900,000","2,600,000","3,400,000","800,000","1,200,000","1,300,000","700,000",
TotalExpenses,"1,393,444,000","416,819,000","333,540,000","329,881,000","313,204,000","364,295,000","276,880,000","272,854,000","270,912,000","300,512,000","238,852,000","240,007,000","221,481,000","235,496,000","196,394,000","197,360,000","187,812,000","201,657,000","169,402,000","165,530,000","167,933,000","173,662,000","145,763,000","151,914,000","140,884,000","154,704,000","147,657,000","148,990,000","137,723,000","160,327,000","143,192,000","148,843,000","136,209,000","143,768,000","131,021,000","136,425,000","128,183,000","139,109,000","123,257,000","123,882,000","117,517,000","125,066,000","107,606,000","97,445,000","95,773,000","101,188,000","87,966,000","85,384,000","86,430,000","89,458,000","79,185,000","80,558,000","81,481,000","89,521,000","83,951,000","67,392,000","67,744,000","73,294,000","62,424,000","61,815,000","61,038,000","65,259,000","57,262,000","48,671,000","27,284,000","103,587,000","23,829,000","23,447,000","23,296,000","43,255,000","21,099,000","20,570,000","21,362,000","22,100,000","19,248,000","21,640,000","18,633,000","15,966,000","15,945,000","16,266,000","15,760,000","63,711,000","17,243,000","16,226,000","15,408,000","18,401,000","12,877,000","11,464,000","12,146,000","12,696,000","10,400,000","11,500,000","11,200,000","11,000,000","9,900,000","10,000,000","10,400,000","10,500,000","8,900,000","9,200,000","11,200,000","11,200,000","11,400,000","10,600,000",
NetIncomeFromContinuingAndDiscontinuedOperation,"454,627,000","203,171,000","85,342,000","93,716,000","72,398,000","215,632,000","75,627,000","96,564,000","46,064,000","165,852,000","89,463,000","109,750,000","86,230,000","153,163,000","89,336,000","92,596,000","84,280,000","52,585,000","73,630,000","69,730,000","63,306,000","69,983,000","69,557,000","69,628,000","56,468,000","68,021,000","66,033,000","62,335,000","56,132,000","69,633,000","65,479,000","63,036,000","56,542,000","75,929,000","62,430,000","55,945,000","51,023,000","56,063,000","51,619,000","50,262,000","45,539,000","47,457,000","45,546,000","45,431,000","42,241,000","49,140,000","36,130,000","35,493,000","32,369,000","37,630,000","30,529,000","27,137,000","21,095,000","31,913,000","25,775,000","28,129,000","25,854,000","29,289,000","18,696,000","18,256,000","16,151,000","12,264,000","8,372,000","-19,393,000","12,913,000","13,271,000","11,174,000","9,775,000","9,683,000","12,251,000","7,599,000","7,577,000","7,140,000","7,201,000","5,361,000","4,472,000","4,279,000","6,269,000","4,082,000","4,720,000","3,888,000","5,098,000","2,654,000","3,569,000","2,371,000","4,459,000","3,272,000","4,092,000","4,487,000","4,151,000","3,400,000","3,500,000","3,700,000","3,100,000","2,700,000","2,700,000","2,800,000","2,700,000","1,700,000","2,300,000","700,000","800,000","1,100,000","0","-200,000"
NormalizedIncome,"443,209,510","203,171,000","85,342,000","93,716,000","72,398,000","215,381,976.857","74,664,667","94,946,670","45,957,420","166,408,282.802","88,784,028","111,329,305","86,678,362","151,928,174.936","90,295,574","93,489,796","84,509,416","52,846,600","73,772,538","69,845,170","64,138,500","69,983,000","69,557,000","69,411,487","56,538,406","67,934,756.605","66,255,224","62,403,544","55,606,220","69,633,000","65,829,640","63,197,465","56,665,176","75,929,000","62,430,000","55,945,000","51,023,000","56,063,000","51,868,523.346","50,289,508.357","45,955,851.534","47,343,419.926","45,491,714.775","45,506,902.232","42,593,168.202","48,658,805.793","36,537,502.554","35,397,572.1","32,711,361.177","38,003,511.456","31,406,247.129","28,320,447.614","21,420,431.037","31,584,501.154","25,967,398.081","28,373,735.119","25,294,800","29,186,223.565","18,899,598.268","18,558,790.406","16,098,382.718","12,547,784.918","8,064,359.615","-2,375,200","11,789,555.106","12,255,992.409","10,349,854.299","9,063,670.516","9,260,050.093","11,384,295.919","7,309,041.835","7,474,797.302","6,979,000","7,299,701.371","5,970,153.143","3,962,423.026","3,927,517.766","6,417,341.955","4,059,602.195","4,495,502.871","3,770,866.808","5,206,728.339","2,321,043.636","3,246,741.106","1,929,437.247","3,908,506.173","2,659,111.491","3,447,675.581","3,769,051.196","3,546,179.75","2,882,608.696","3,022,727.273","3,264,705.882","2,770,212.766","2,370,731.707","2,362,500","2,533,333.333","2,507,142.857","1,574,074.074","2,108,333.333","636,363.636","800,000","841,176.471","-60,000","-200,000"
InterestIncome,"2,078,000","534,000","541,000","486,000","517,000","610,000","754,000","934,000","2,775,000","3,186,000","3,188,000","2,980,000","3,442,000","3,745,000","3,213,000","2,176,000","2,285,000","2,135,000","1,910,000","1,668,000","1,249,000","1,099,000","1,083,000","1,077,000","950,000","704,000","674,000","795,000","656,000","796,000","655,000","710,000","841,000","710,000","656,000","743,000","732,000","798,000","774,000","887,000","901,000","804,000","789,000","712,000","695,000","630,000","491,000","422,000","368,000","386,000","425,000","360,000","569,000",,"1,672,000",,,,,"1,113,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"12,405,000","2,811,000","2,943,000","3,336,000","3,315,000","2,444,000","1,853,000","3,040,000","3,651,000","2,900,000",,,,,,,,,,,,"46,000","30,000","59,000","86,000","-46,000","95,000","122,000","154,000","201,000","149,000","181,000","248,000","202,000","226,000","370,000","371,000","488,000","632,000","723,000","818,000","1,002,000","753,000","774,000","803,000","792,000","902,000","1,245,000","1,549,000","1,870,000","2,313,000","2,941,000","3,277,000",,"3,122,000",,,,,"1,966,000",,"1,551,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-10,327,000","-2,277,000","-2,402,000","-2,850,000","-2,798,000","-1,834,000","-1,099,000","-2,106,000","-876,000","-275,000","3,188,000","2,980,000","3,442,000","3,745,000","3,213,000","2,176,000","2,285,000","2,135,000","1,910,000","1,668,000","1,249,000","1,053,000","1,053,000","1,018,000","864,000","750,000","579,000","673,000","502,000","595,000","506,000","529,000","593,000","508,000","430,000","373,000","361,000","310,000","142,000","164,000","83,000","-198,000","36,000","-62,000","-108,000","-162,000","-411,000","-823,000","-1,181,000","-1,484,000","-1,888,000","-2,581,000","-2,708,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"527,759,000","237,784,000","106,841,000","132,196,000","50,938,000","260,316,000","91,997,000","115,625,000","36,975,000","196,720,000","105,047,000","128,628,000","95,649,000","179,936,000","93,024,000","108,553,000","95,061,000","100,679,000","106,183,000","98,394,000","85,472,000","98,112,000","101,023,000","95,537,000","85,864,000","97,754,000","90,474,000","87,381,000","81,481,000","94,082,000","91,068,000","84,063,000","79,705,000","92,767,000","81,936,000","78,995,000","69,960,000","82,042,000","74,071,000","71,982,000","68,113,000","74,122,000","66,196,000","65,417,000","62,455,000","66,660,000","51,794,000","52,944,000","49,484,000","60,706,000","48,111,000","40,203,000","34,910,000","45,780,000","38,296,000","43,854,000","41,801,000","37,942,000","31,610,000","30,396,000","26,821,000","19,989,000","12,855,000","13,593,000","18,727,000","-59,866,000","15,206,000","14,209,000","14,328,000","-4,368,000","11,219,000","11,432,000","9,970,000","11,154,000","8,790,000","6,003,000","5,967,000","9,301,000","5,800,000","6,468,000","5,505,000","-38,638,000","3,367,000","4,705,000","2,814,000","5,751,000","3,805,000","4,789,000","5,234,000","4,943,000","3,900,000","3,900,000","4,700,000","4,300,000","3,600,000","3,600,000","3,800,000","3,900,000","2,600,000","3,400,000","800,000","1,200,000","1,300,000","700,000","10,700,000"
EBITDA,"634,626,000"
ReconciledCostOfRevenue,"166,330,000","45,579,000","39,795,000","41,528,000","39,428,000","27,891,000","36,781,000","37,369,000","33,576,000","30,576,000","25,512,000","25,703,000","20,676,000","31,549,000","26,196,000","26,820,000","25,860,000","26,539,000","22,313,000","23,059,000","23,547,000","24,885,000","21,364,000","22,768,000","21,011,000","22,461,000","21,859,000","23,113,000","21,537,000","25,082,000","22,636,000","24,051,000","23,081,000","24,163,000","20,916,000","21,791,000","21,480,000","21,396,000","18,804,000","20,282,000","20,055,000","19,705,000","18,436,000","17,139,000","15,768,000","15,527,000","14,164,000","12,966,000","13,399,000","13,618,000","11,837,000","12,110,000","11,811,000","12,795,000","13,004,000","12,830,000","13,405,000","13,123,000","12,060,000","11,253,000","11,597,000","11,895,000","10,352,000","8,243,000","5,124,000","4,378,000","4,304,000","4,111,000","4,323,000","4,038,000","3,853,000","3,381,000","3,596,000","3,970,000","3,670,000","4,380,000","3,442,000","2,530,000","2,476,000","2,214,000","2,304,000","2,444,000","2,161,000","2,364,000","2,024,000","2,233,000","1,629,000","1,263,000","1,461,000","1,211,000","1,200,000","1,100,000","1,100,000","1,100,000","1,000,000","1,100,000","1,100,000","1,000,000","900,000","1,000,000","900,000","1,000,000","1,100,000","700,000",
ReconciledDepreciation,"106,867,000","26,367,000","26,354,000","27,064,000","27,082,000","44,049,000","20,841,000","20,654,000","20,702,000","22,847,000","19,640,000","18,590,000","17,898,000","11,914,000","13,603,000","17,125,000","16,613,000","17,739,000","16,930,000","16,418,000","16,591,000","17,267,000","17,444,000","17,444,000","17,432,000","18,888,000","19,647,000","19,707,000","19,428,000","20,701,000","21,351,000","20,414,000","19,458,000","19,438,000","19,878,000","20,702,000","20,683,000","21,753,000","21,752,000","21,205,000","20,712,000","19,039,000","17,091,000","14,994,000","14,831,000","15,409,000","15,152,000","15,049,000","15,216,000","16,235,000","16,167,000","15,969,000","15,815,000","15,946,000","14,594,000","9,881,000","9,672,000","10,010,000","9,570,000","9,891,000","9,478,000","9,523,000","9,282,000","6,786,000","1,872,000","1,948,000","2,027,000","2,111,000","2,021,000","1,967,000","1,873,000","1,882,000","1,866,000","1,859,000","1,902,000","1,958,000","1,379,000","1,114,000","1,102,000","1,163,000","1,146,000","1,936,000","1,831,000","1,900,000","1,964,000","1,886,000","975,000","722,000","750,000","762,000","600,000","700,000","700,000","700,000","700,000","600,000","700,000","600,000","500,000","500,000","2,600,000","3,000,000","3,000,000","3,500,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"454,627,000","203,171,000","85,342,000","93,716,000","72,398,000","215,632,000","75,627,000","96,564,000","46,064,000","165,852,000","89,463,000","109,750,000","86,230,000","153,163,000","89,336,000","92,596,000","84,280,000","52,585,000","73,630,000","69,730,000","63,306,000","69,983,000","69,557,000","69,628,000","56,468,000","68,021,000","66,033,000","62,335,000","56,132,000","69,633,000","65,479,000","63,036,000","56,542,000","75,929,000","62,430,000","55,945,000","51,023,000","56,063,000","51,619,000","50,262,000","45,539,000","47,457,000","45,546,000","45,431,000","42,241,000","49,140,000","36,130,000","35,493,000","32,369,000","37,630,000","30,529,000","27,137,000","21,095,000","31,913,000","25,775,000","28,129,000","25,854,000","29,289,000","18,696,000","18,256,000","16,151,000","12,264,000","8,372,000","-19,393,000","12,913,000","13,271,000","11,174,000","9,775,000","9,683,000","12,251,000","7,599,000","7,577,000","7,140,000","7,201,000","5,361,000","4,472,000","4,279,000","6,269,000","4,082,000","4,720,000","3,888,000","5,098,000","2,654,000","3,569,000","2,371,000","4,459,000","3,272,000","4,092,000","4,487,000","4,151,000","3,400,000","3,500,000","3,700,000","3,100,000","2,700,000","2,700,000","2,800,000","2,700,000","1,700,000","2,300,000","700,000","800,000","1,100,000","0","-200,000"
TotalUnusualItemsExcludingGoodwill,"12,945,000",,,,,"299,000","1,147,000","1,885,000","146,000","-621,000","826,000","-1,869,000","-513,000","1,492,000","-1,023,000","-1,059,000","-264,000","-436,000","-209,000","-165,000","-1,125,000",,,"297,000","-107,000","124,000","-304,000","-96,000","762,000",,"-487,000","-215,000","-173,000",,,,,,"-355,000","-39,000","-616,000","175,000","78,000","-108,000","-514,000","645,000","-574,000","139,000","-507,000","-584,000","-1,316,000","-1,625,000","-488,000","446,000","-273,000","-378,000","932,000","135,000","-337,000","-482,000","84,000","-417,000","412,000","-28,363,000","1,698,000","1,471,000","1,141,000","1,046,000","613,000","1,132,000","415,000","146,000","230,000","-141,000","-808,000","772,000","534,000","-215,000","32,000","323,000","171,000","-160,000","483,000","467,000","644,000","810,000","877,000","895,000","997,000","826,000","700,000","600,000","600,000","500,000","500,000","500,000","400,000","300,000","200,000","300,000","100,000","0","400,000","100,000",
