name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
TotalRevenue,"6,340,000,000","1,654,000,000","1,618,000,000","1,583,000,000","1,485,000,000","1,493,000,000","1,486,000,000","1,440,000,000","1,421,000,000","1,345,000,000","1,514,000,000","1,478,000,000","1,426,000,000","1,419,000,000","1,375,000,000","1,330,000,000","1,299,000,000","1,238,090,000","1,063,238,000","1,038,335,000","1,015,942,000","1,032,416,000","992,016,000","962,409,000","934,384,000","945,836,000","918,107,000","899,437,000","941,001,000","967,564,000","930,025,000","916,345,000","875,950,000","798,419,000","748,977,000","734,928,000","740,060,000","674,087,000","621,337,000","585,511,000","551,745,000","519,471,000","513,883,000","500,336,000","499,039,000","496,314,000","481,890,000","456,127,000","444,327,000","443,544,000","429,079,000","409,874,000","402,910,000","392,022,000","384,348,000","379,513,000","370,621,000","375,163,000","351,744,000","342,870,000","315,709,000","210,841,000","200,939,000","193,776,000","182,665,000","180,252,000","171,717,000","167,685,000","157,105,000","161,271,000","149,046,000","149,876,000","248,487,000","253,846,000","235,577,000","224,201,000","216,724,000","227,961,000","227,424,000","225,531,000","220,617,000","238,186,000","218,396,000","229,416,000","212,953,000","201,973,000","174,589,000","148,359,000","124,244,000","114,200,000","98,900,000","77,500,000","55,100,000","60,800,000","28,900,000","11,500,000","11,900,000","7,700,000","7,900,000","7,900,000","7,900,000"
	OperatingRevenue,"6,340,000,000","1,654,000,000","1,618,000,000","1,583,000,000","1,485,000,000","1,493,000,000","1,486,000,000","1,440,000,000","1,421,000,000","1,345,000,000","1,514,000,000","1,478,000,000","1,426,000,000","1,419,000,000","1,375,000,000","1,330,000,000","1,299,000,000","1,238,090,000","1,063,238,000","1,038,335,000","1,015,942,000","1,032,416,000","992,016,000","962,409,000","934,384,000","945,836,000","918,107,000","899,437,000","941,001,000","967,564,000","930,025,000","916,345,000","875,950,000","798,419,000","748,977,000","734,928,000","740,060,000","674,087,000","621,337,000","585,511,000","551,745,000","519,471,000","513,883,000","500,336,000","499,039,000","496,314,000","481,890,000","456,127,000","444,327,000","443,544,000","429,079,000","409,874,000","402,910,000","392,022,000","384,348,000","379,513,000","370,621,000","375,163,000","351,744,000","342,870,000","315,709,000","210,841,000","200,939,000","193,776,000","182,665,000","180,252,000","171,717,000","167,685,000","157,105,000","161,271,000","149,046,000","149,876,000","248,487,000","253,846,000","235,577,000","224,201,000","216,724,000","227,961,000","227,424,000","225,531,000","220,617,000","238,186,000","218,396,000","229,416,000","212,953,000","201,973,000","174,589,000","148,359,000","124,244,000","114,200,000","98,900,000","77,500,000","55,100,000","60,800,000","28,900,000","11,500,000","11,900,000","7,700,000","7,900,000","7,900,000","7,900,000"
CostOfRevenue,"1,993,000,000","524,000,000","512,000,000","494,000,000","462,000,000","522,000,000","487,000,000","486,000,000","474,000,000","481,000,000","516,000,000","503,000,000","486,000,000","486,000,000","474,000,000","454,000,000","433,000,000","438,595,000","387,374,000","373,907,000","363,825,000","392,232,000","365,978,000","348,719,000","333,592,000","342,005,000","333,859,000","326,431,000","329,858,000","364,945,000","344,133,000","340,438,000","300,950,000","278,635,000","263,964,000","249,214,000","254,983,000","217,421,000","185,343,000","171,833,000","154,392,000","148,855,000","146,842,000","147,049,000","145,639,000","152,934,000","143,000,000","145,392,000","140,051,000","146,706,000","136,512,000","134,391,000","131,759,000","135,919,000","136,299,000","135,566,000","130,791,000","134,976,000","128,895,000","126,845,000","118,368,000","72,682,000","69,996,000","66,807,000","63,476,000","67,313,000","63,362,000","62,162,000","59,148,000","71,887,000","52,982,000","54,115,000","108,303,000","113,514,000","105,030,000","100,933,000","98,302,000","110,636,000","117,979,000","111,793,000","105,791,000","86,573,000","132,087,000","123,106,000","113,195,000","83,268,000","64,692,000","48,588,000","37,049,000","33,100,000","27,400,000","25,800,000","20,600,000","20,400,000","8,500,000","-100,000",,,,,
GrossProfit,"4,347,000,000","1,130,000,000","1,106,000,000","1,089,000,000","1,023,000,000","971,000,000","999,000,000","954,000,000","947,000,000","864,000,000","998,000,000","975,000,000","940,000,000","933,000,000","901,000,000","876,000,000","866,000,000","799,495,000","675,864,000","664,428,000","652,117,000","640,184,000","626,038,000","613,690,000","600,792,000","603,831,000","584,248,000","573,006,000","611,143,000","602,619,000","585,892,000","575,907,000","575,000,000","519,784,000","485,013,000","485,714,000","485,077,000","456,666,000","435,994,000","413,678,000","397,353,000","370,616,000","367,041,000","353,287,000","353,400,000","343,380,000","338,890,000","310,735,000","304,276,000","296,838,000","292,567,000","275,483,000","271,151,000","256,103,000","248,049,000","243,947,000","239,830,000","240,187,000","222,849,000","216,025,000","197,341,000","138,159,000","130,943,000","126,969,000","119,189,000","112,939,000","108,355,000","105,523,000","97,957,000","89,384,000","96,064,000","95,761,000","140,184,000","140,332,000","130,547,000","123,268,000","118,422,000","117,325,000","109,445,000","113,738,000","114,826,000","151,613,000","86,309,000","106,310,000","99,758,000","118,705,000","109,897,000","99,771,000","87,195,000","81,100,000","71,500,000","51,700,000","34,500,000","40,400,000","20,400,000","11,600,000",,,,,
OperatingExpense,"2,324,000,000","595,000,000","580,000,000","577,000,000","572,000,000","224,000,000","560,000,000","566,000,000","574,000,000","553,000,000","539,000,000","548,000,000","546,000,000","535,000,000","530,000,000","517,000,000","508,000,000","489,677,000","396,805,000","393,351,000","389,273,000","365,948,000","370,765,000","367,412,000","375,456,000","356,598,000","338,361,000","326,278,000","337,547,000","331,075,000","326,257,000","323,388,000","315,040,000","268,860,000","253,912,000","245,441,000","244,705,000","234,474,000","210,729,000","199,560,000","190,401,000","183,532,000","181,445,000","179,450,000","182,017,000","181,166,000","177,638,000","174,982,000","172,341,000","172,606,000","170,693,000","169,699,000","169,813,000","160,271,000","172,053,000","175,381,000","168,323,000","172,449,000","227,727,000","173,042,000","175,047,000","87,724,000","98,542,000","99,407,000","98,267,000","92,443,000","107,728,000","97,944,000","95,587,000","134,706,000","84,881,000","92,246,000","113,548,000","116,766,000","121,565,000","114,644,000","106,600,000","110,361,000","116,692,000","108,728,000","128,997,000","154,597,000","104,611,000","122,631,000","104,834,000","122,611,000","107,506,000","98,596,000","81,185,000","72,700,000","71,300,000","50,200,000","33,800,000","35,300,000","21,100,000","13,800,000",,,,,
	SellingGeneralAndAdministration,"680,000,000","180,000,000","167,000,000","169,000,000","164,000,000","185,000,000","154,000,000","164,000,000","175,000,000","157,000,000","150,000,000","155,000,000","152,000,000","145,000,000","145,000,000","138,000,000","134,000,000","127,466,000","100,772,000","97,736,000","100,724,000","92,122,000","89,941,000","91,386,000","97,581,000","87,041,000","76,699,000","73,125,000","79,487,000","77,299,000","71,395,000","69,153,000","64,849,000","67,163,000","58,504,000","54,790,000","58,246,000","58,631,000","55,862,000","47,078,000","51,001,000","44,568,000","42,922,000","41,259,000","44,744,000","43,907,000","41,420,000","40,556,000","39,473,000","39,103,000","39,230,000","38,102,000","36,637,000","38,671,000","37,437,000","38,492,000","34,986,000","38,636,000","32,881,000","34,216,000","33,817,000","22,805,000","22,958,000","25,825,000","24,163,000","23,732,000","34,375,000","23,890,000","22,547,000","29,381,000","24,083,000","28,888,000","26,778,000","45,656,000","23,556,000","31,833,000","24,623,000","-23,647,000","37,352,000","30,823,000","23,102,000","26,109,000","23,407,000","30,465,000","25,895,000","25,908,000","19,004,000","19,845,000","14,853,000","12,000,000","13,000,000","9,200,000","8,300,000","8,600,000","6,300,000","5,000,000",,,,,
		GeneralAndAdministrativeExpense,"602,000,000",,,,,,,,,,"150,000,000","155,000,000","152,000,000","145,000,000","145,000,000","138,000,000","134,000,000","127,466,000","100,772,000","97,736,000","100,724,000","92,122,000","89,941,000","91,386,000","97,581,000","87,041,000","76,699,000","73,125,000","79,487,000","77,299,000","71,395,000","69,153,000","64,849,000","67,163,000","58,504,000","54,790,000","58,246,000","58,631,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"602,000,000",,,,,,,,,,"150,000,000","155,000,000","152,000,000","145,000,000","145,000,000","138,000,000","134,000,000","127,466,000","100,772,000","97,736,000","100,724,000","92,122,000","89,941,000","91,386,000","97,581,000","87,041,000","76,699,000","73,125,000","79,487,000","77,299,000","71,395,000","69,153,000","64,849,000","67,163,000","58,504,000","54,790,000","58,246,000","58,631,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,111,000","1,185,000",,"2,475,000","2,686,000","1,678,000",,,"787,000","432,000","434,000","211,000","371,000",,"1,987,000","1,039,000","918,000","1,620,000","1,451,000","2,060,000","1,733,000","2,239,000","2,447,000","2,679,000","3,758,000","3,453,000","4,074,000","2,222,000","2,122,000","2,071,000","1,300,000","1,200,000","2,100,000","900,000","1,800,000","800,000","700,000",,,,,
	DepreciationAmortizationDepletionIncomeStatement,"1,644,000,000","415,000,000","413,000,000","408,000,000","408,000,000","401,000,000","406,000,000","402,000,000","399,000,000","396,000,000","389,000,000","393,000,000","394,000,000","390,000,000","385,000,000","379,000,000","374,000,000","362,211,000","296,033,000","295,615,000","288,549,000","273,826,000","280,824,000","276,026,000","277,875,000","269,557,000","261,662,000","253,153,000","258,060,000","253,776,000","254,862,000","254,235,000","250,191,000","201,697,000","195,408,000","190,651,000","186,459,000","175,843,000","154,867,000","152,482,000","139,400,000","138,964,000","138,523,000","138,191,000","137,273,000","137,259,000","136,218,000","134,426,000","132,868,000","133,503,000","131,463,000","131,597,000","133,176,000","130,799,000","131,714,000","131,896,000","132,033,000","154,402,000","135,540,000","133,324,000","138,693,000","71,618,000","72,161,000","69,374,000","72,091,000","64,042,000","72,192,000","72,712,000","72,172,000","101,055,000","60,587,000","61,119,000","84,822,000","82,893,000","80,389,000","80,513,000","80,357,000","76,761,000","77,280,000","76,172,000","71,715,000","101,119,000","78,525,000","74,756,000","74,091,000","92,629,000","86,280,000","76,629,000","64,261,000","59,400,000","57,100,000","38,900,000","24,600,000","24,900,000","14,000,000","8,100,000",,,,,
