name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
NetIncomeCommonStockholders,"631,232,000","147,233,000","162,286,000","155,716,000","165,997,000","142,633,000","141,697,000","-10,797,000","130,261,000","329,862,000","140,557,000","114,532,000","109,783,000","132,973,000","121,478,000","141,212,000","140,218,000","-8,535,000","138,031,000","136,055,000","140,748,000","139,216,000","133,713,000","120,097,000","113,752,000","129,948,000","127,735,000","117,928,000","103,447,000","132,966,000","114,776,000","116,236,000","102,099,000","124,268,000","107,378,000","108,430,000","91,478,000","112,467,000","96,771,000","98,086,000","80,752,000","104,730,000","91,961,000","94,475,000","76,495,000","92,995,000","87,893,000","84,001,000","60,900,000","86,408,000","96,421,000","73,473,000","54,851,000","56,911,000","68,425,000","65,477,000","52,330,000","78,269,000","59,573,000","33,837,000","43,494,000","62,997,000","39,285,000","45,218,000","16,259,000","51,700,000","26,427,000","39,974,000","33,225,000","29,550,000","31,504,000","38,736,000","28,393,000","35,542,000","44,347,000","32,855,000","24,766,000","30,963,000","39,228,000","28,066,000","19,730,000","27,136,000","25,195,000","20,910,000","14,132,000","12,732,000","16,238,000","16,381,000","11,398,000","15,500,000","11,500,000","13,300,000","9,900,000","100,000","2,300,000","7,200,000","6,000,000","1,000,000","-9,600,000","5,300,000","1,500,000","7,300,000","5,300,000","4,200,000","2,500,000","1,100,000","1,200,000","-6,200,000","-6,200,000","-2,800,000","-2,700,000","-2,700,000","-2,700,000"
	NetIncome,"631,232,000","147,233,000","162,286,000","155,716,000","165,997,000","142,633,000","141,697,000","-10,797,000","130,261,000","329,862,000","140,557,000","114,532,000","109,783,000","132,973,000","121,478,000","141,212,000","140,218,000","-8,535,000","138,031,000","136,055,000","140,748,000","139,216,000","133,713,000","120,097,000","113,752,000","129,948,000","127,735,000","117,928,000","103,447,000","132,966,000","114,776,000","116,236,000","102,099,000","124,268,000","107,378,000","108,430,000","91,478,000","112,467,000","96,771,000","98,086,000","80,752,000","104,730,000","91,961,000","94,475,000","76,495,000","92,995,000","87,893,000","84,001,000","60,900,000","86,408,000","96,421,000","73,473,000","54,851,000","56,911,000","68,425,000","65,477,000","52,330,000","78,269,000","59,573,000","33,837,000","43,494,000","62,997,000","39,285,000","45,218,000","16,259,000","51,700,000","26,427,000","39,974,000","33,225,000","29,550,000","31,504,000","38,736,000","28,393,000","35,542,000","44,347,000","32,855,000","24,766,000","30,963,000","39,228,000","28,066,000","19,730,000","27,136,000","25,195,000","20,910,000","14,132,000","12,732,000","16,238,000","16,381,000","11,398,000","15,500,000","11,500,000","13,300,000","9,900,000","100,000","2,300,000","7,200,000","6,000,000","1,000,000","-9,600,000","5,300,000","1,500,000","7,300,000","5,300,000","4,200,000","2,500,000","1,100,000","1,200,000","-6,200,000","-6,200,000","-2,800,000","-2,700,000","-2,700,000","-2,700,000"
		NetIncomeIncludingNoncontrollingInterests,"660,526,000","152,147,000","169,474,000","163,977,000","174,928,000","147,341,000","151,784,000","-13,267,000","133,565,000","336,445,000","148,853,000","119,196,000","114,644,000","139,010,000","126,976,000","147,509,000","148,631,000","8,510,000","150,948,000","149,582,000","150,253,000","153,473,000","145,291,000","133,098,000","124,533,000","140,843,000","141,396,000","129,608,000","111,580,000","143,955,000","124,236,000","127,117,000","110,128,000","134,969,000","116,372,000","121,435,000","98,686,000","121,715,000","105,310,000","107,302,000","89,061,000","115,821,000","100,808,000","105,056,000","82,971,000","97,226,000","94,490,000","93,163,000","67,252,000","92,684,000","100,748,000","80,428,000","59,300,000","63,169,000","73,703,000","72,608,000","55,580,000","84,707,000","63,820,000","37,679,000","46,409,000","66,640,000","40,466,000","46,924,000","17,819,000","53,915,000","27,676,000","42,450,000","33,276,000","29,329,000","31,432,000","39,990,000","28,918,000","36,375,000","44,710,000","33,729,000","25,503,000","31,716,000","39,565,000","28,998,000","20,299,000","26,951,000","25,517,000","21,704,000","14,663,000","13,114,000","16,576,000","16,930,000","11,886,000","15,900,000","11,900,000","13,600,000","10,500,000","300,000","2,400,000","7,100,000","6,000,000","1,000,000","-9,900,000","5,200,000","1,500,000","7,500,000","5,300,000","4,300,000","2,500,000","1,600,000","1,200,000","-6,200,000","-6,200,000","-2,200,000","-2,700,000","-2,700,000","-2,700,000"
			NetIncomeContinuousOperations,"660,526,000","152,147,000","169,474,000","163,977,000","174,928,000","146,629,000","151,813,000","-13,852,000","133,847,000","150,423,000","143,212,000","121,417,000","123,640,000","139,010,000","126,976,000","147,509,000","148,631,000","26,146,000","150,948,000","149,582,000","150,253,000","153,473,000","145,291,000","133,098,000","124,533,000","140,843,000","141,396,000","129,608,000","111,580,000","143,955,000","124,236,000","127,117,000","110,128,000","134,969,000","128,907,000","121,435,000","98,686,000","121,715,000","105,310,000","107,302,000","89,061,000","115,821,000","100,808,000","105,056,000","82,971,000","97,226,000","94,490,000","93,163,000","67,252,000","92,684,000","98,375,000","80,428,000","59,300,000","86,696,000","68,425,000","65,477,000","52,330,000","76,445,000","60,668,000","54,439,000","43,494,000","62,997,000","39,285,000","45,218,000","35,627,000","52,454,000","36,380,000","39,974,000","33,225,000","29,550,000","31,504,000","38,736,000","28,393,000","35,542,000","46,359,000","32,855,000","24,766,000","30,963,000","39,228,000","28,066,000","19,730,000","27,136,000","25,195,000","20,910,000","14,132,000","12,732,000","16,238,000","16,381,000","11,398,000","15,500,000","11,500,000","13,300,000","9,900,000","100,000","2,300,000","7,200,000","6,000,000","1,000,000","-9,600,000","5,300,000","1,500,000","7,300,000","5,300,000","4,200,000","2,500,000","1,100,000","1,200,000","-6,200,000","-6,200,000","-2,800,000","-2,700,000","-2,700,000","-2,700,000"
			NetIncomeDiscontinuousOperations,"0","0","0","0",,"712,000","-29,000",,"-282,000","-747,000","5,641,000","-2,221,000","-8,996,000","0",,,,"-17,636,000",,,,,,,,,,,,"0","0",,,"0","-12,535,000",,,,,,,,,,,"0","0","0","0","0","2,373,000","0","0",,,,,"1,824,000","-1,095,000","-20,602,000",,"0",,,"-19,368,000","-754,000","-9,953,000",,,,,,,"0","-2,012,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,"585,000",,"192,345,000","5,641,000","-2,221,000","-8,996,000","0",,,,"-17,636,000",,,,,,,,,,,,"0","0",,,"0","-12,535,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"-29,294,000","-4,914,000","-7,188,000","-8,261,000","-8,931,000","-4,708,000","-10,087,000","2,470,000","-3,304,000","-6,583,000","-8,296,000","-4,664,000","-4,861,000","-6,037,000","-5,498,000","-6,297,000","-8,413,000","-17,045,000","-12,917,000","-13,527,000","-9,505,000","-14,257,000","-11,578,000","-13,001,000","-10,781,000","-10,895,000","-13,661,000","-11,680,000","-8,133,000","-10,989,000","-9,460,000","-10,881,000","-8,029,000","-10,701,000","-8,994,000","-13,005,000","-7,208,000","-9,248,000","-8,539,000","-9,216,000","-8,309,000","-11,091,000","-8,847,000","-10,581,000","-6,476,000","-4,231,000","-6,597,000","-9,162,000","-6,352,000","-6,276,000","-4,327,000","-6,955,000","-4,449,000","-6,258,000","-5,278,000","-7,131,000","-3,250,000","-6,438,000","-4,247,000","-3,842,000","-2,915,000","-3,643,000","-1,181,000","-1,706,000","-1,560,000","-2,215,000","-1,249,000","-2,476,000","-51,000","221,000","72,000","-1,254,000","-525,000","-833,000","-363,000","-874,000","-737,000","-753,000","-337,000","-932,000","-569,000","185,000","-322,000","-794,000","-531,000","-382,000","-338,000","-549,000","-488,000","-400,000","-400,000","-300,000","-600,000","-200,000","-100,000","100,000",,"0","300,000","100,000",,,,"-100,000",,,,,,,,,
DilutedNIAvailtoComStockholders,"631,232,000","147,233,000","162,286,000","155,716,000","165,997,000","142,633,000","141,697,000","-10,797,000","130,261,000","329,862,000","140,557,000","114,532,000","109,783,000","132,973,000","121,478,000","141,212,000","140,218,000","-8,535,000","138,031,000","136,055,000","140,748,000","139,216,000","133,713,000","120,097,000","113,752,000","129,948,000","127,735,000","117,928,000","103,447,000","132,966,000","114,776,000","116,236,000","102,099,000","124,268,000","107,378,000","108,430,000","91,478,000","112,467,000","96,771,000","98,086,000","80,752,000","104,730,000","91,961,000","94,475,000","76,495,000","92,995,000","87,893,000","84,001,000","60,900,000","86,408,000","96,421,000","73,473,000","54,851,000","56,911,000","68,425,000","65,477,000","52,330,000","78,269,000","59,573,000","33,837,000","43,494,000","62,997,000","39,285,000","45,218,000","16,259,000","51,700,000","26,427,000","39,974,000","33,225,000","29,550,000","31,504,000","38,736,000","28,393,000","35,542,000","44,347,000","32,855,000","24,766,000","30,963,000","39,228,000","28,066,000","19,730,000","27,136,000","25,195,000","20,910,000","14,132,000","12,732,000","16,238,000","16,381,000","11,398,000","15,500,000","11,500,000","13,300,000","9,900,000","100,000","2,300,000","7,200,000","6,000,000","1,000,000","-9,600,000","5,300,000","1,500,000","7,300,000","5,300,000","4,200,000","2,500,000","1,100,000","1,200,000","-6,200,000","-6,200,000","-2,800,000","-2,700,000","-2,700,000","-2,700,000"
BasicEPS,,"1.06","1.16","1.11","1.17",,"1","-0.08","0.91","2.27","0.96","0.77","0.73","0.88","0.8","0.92","0.92","-0.06","0.88","0.86","0.89","0.875","0.825","0.735","0.695",,"0.77","0.71","0.62","0.795","0.68","0.685","0.6",,"0.625","0.63","0.53",,"0.555","0.555","0.46","0.59","0.51","0.52","0.42",,"0.485","0.465","0.34",,"0.545","0.415","0.31",,"0.385","0.365","0.295",,"0.335","0.19","0.245",,"0.22","0.255","0.095",,"0.15","0.23","0.19",,"0.18","0.22","0.081",,"0.255","0.19","0.07",,"0.225","0.163","0.058",,"0.148","0.123","0.085",,"0.098","0.1","0.035",,"0.035","0.041","0.031",,"0.008","0.025","0.021",,"-0.024","0.031","0.013",,"0.035","0.031","0.018",,"0.029","0.016","0.016",,"0.019","0.019","0.019"
DilutedEPS,,"1.05","1.15","1.1","1.16",,"0.99","-0.08","0.91","2.24","0.95","0.77","0.73","0.87","0.79","0.92","0.91","-0.06","0.87","0.855","0.88","0.865","0.815","0.73","0.685",,"0.76","0.7","0.61","0.78","0.67","0.675","0.59",,"0.615","0.615","0.515",,"0.54","0.54","0.445","0.575","0.495","0.505","0.41",,"0.47","0.45","0.33",,"0.525","0.405","0.305",,"0.375","0.355","0.285",,"0.325","0.185","0.24",,"0.22","0.25","0.09",,"0.145","0.225","0.185",,"0.178","0.215","0.079",,"0.248","0.185","0.069",,"0.218","0.158","0.056",,"0.145","0.12","0.083",,"0.098","0.098","0.035",,"0.035","0.04","0.03",,"0.008","0.024","0.02",,"-0.024","0.03","0.013",,"0.034","0.03","0.016",,"0.029","0.016","0.016",,"0.019","0.019","0.019"
