name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
		GainOnSaleOfBusiness,,,,,,"0","0","0",,"0","3,000,000","41,000,000",,"0","0","0",,"2,000,000","187,000,000","-3,000,000",,"9,000,000","0","0",,"-1,091,000,000","7,122,000,000","13,000,000",,"0","0","0","0","2,000,000","0","6,000,000","22,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"218,000,000","29,000,000","42,000,000","86,000,000","61,000,000","78,000,000","53,000,000","54,000,000","56,000,000","61,000,000","40,000,000","38,000,000","60,000,000","25,000,000","49,000,000","27,000,000","21,000,000","-19,000,000","70,000,000","-10,000,000","-16,000,000","-33,000,000","-16,000,000","-16,000,000","-11,000,000","-11,000,000","-4,000,000","-23,000,000","-15,000,000","10,000,000","-5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"4,369,000,000","1,143,000,000","1,249,000,000","868,000,000","1,109,000,000","941,000,000","1,084,000,000","659,000,000","699,000,000","854,000,000","684,000,000","936,000,000","973,000,000","767,000,000","670,000,000","248,000,000","1,157,000,000","724,000,000","1,162,000,000","517,000,000","721,000,000","-68,000,000","557,000,000","487,000,000","478,000,000","-756,000,000","7,688,000,000","527,000,000","425,000,000","618,000,000","1,080,000,000","733,000,000","123,000,000","163,000,000","1,044,000,000","630,000,000","555,000,000","-1,602,000,000","788,000,000","1,450,000,000","1,138,000,000","934,000,000","1,273,000,000","1,365,000,000","1,200,000,000","712,000,000","1,086,000,000","1,262,000,000","582,000,000","984,000,000","1,096,000,000","1,219,000,000","988,000,000","-4,000,000","738,000,000","1,179,000,000","860,000,000","814,000,000","816,000,000","1,039,000,000","1,058,000,000","841,000,000","1,223,000,000","1,030,000,000","922,000,000","1,050,000,000","1,009,000,000","1,076,000,000","981,000,000","969,000,000","1,090,000,000","1,083,000,000","824,000,000","1,318,000,000","1,251,000,000","1,463,000,000","1,309,000,000","1,445,000,000","1,350,000,000","1,397,000,000","1,074,000,000","1,003,000,000","920,000,000","914,000,000","610,000,000"
TaxProvision,"1,190,000,000","238,000,000","342,000,000","398,000,000","212,000,000","344,000,000","391,000,000","341,000,000","148,000,000","230,000,000","-633,000,000","216,000,000","189,000,000","111,000,000","310,000,000","14,000,000","307,000,000","178,000,000","272,000,000","84,000,000","154,000,000","-78,000,000","40,000,000","118,000,000","49,000,000","32,000,000","348,000,000","100,000,000","113,000,000","111,000,000","178,000,000","91,000,000","-27,000,000","52,000,000","14,000,000","13,000,000","-19,000,000","-657,000,000","129,000,000","416,000,000","319,000,000","92,000,000","346,000,000","389,000,000","398,000,000","165,000,000","326,000,000","323,000,000","333,000,000","273,000,000","270,000,000","390,000,000","326,000,000","-90,000,000","192,000,000","447,000,000","252,000,000","229,000,000","220,000,000","332,000,000","356,000,000","216,000,000","473,000,000","347,000,000","-85,000,000","277,000,000","334,000,000","316,000,000","282,000,000","318,000,000","310,000,000","383,000,000","263,000,000","453,000,000","439,000,000","514,000,000","460,000,000","512,000,000","480,000,000","496,000,000","381,000,000","455,000,000","417,000,000","409,000,000","284,000,000"
EarningsFromEquityInterestNetOfTax,"1,135,000,000","100,000,000","355,000,000","609,000,000","71,000,000","562,000,000","429,000,000","227,000,000","209,000,000","105,000,000","111,000,000","88,000,000","136,000,000","170,000,000","837,000,000","91,000,000","94,000,000","264,000,000","103,000,000","67,000,000","66,000,000","83,000,000","31,000,000","102,000,000","128,000,000","72,000,000","-72,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"4,300,000,000","1,003,000,000","1,258,000,000","1,078,000,000","961,000,000","1,156,000,000","1,119,000,000","544,000,000","753,000,000","726,000,000","1,423,000,000","807,000,000","914,000,000","823,000,000","1,194,000,000","323,000,000","938,000,000","802,000,000","992,000,000","498,000,000","630,000,000","93,000,000","548,000,000","464,000,000","554,000,000","-729,000,000","7,266,000,000","406,000,000","324,000,000","500,000,000","899,000,000","622,000,000","163,000,000","1,707,000,000","1,024,000,000","616,000,000","568,000,000","534,000,000","652,000,000","1,029,000,000","813,000,000","830,000,000","922,000,000","976,000,000","799,000,000","540,000,000","754,000,000","937,000,000","1,883,000,000","710,000,000","824,000,000","827,000,000","660,000,000","163,000,000","1,398,000,000","732,000,000","608,000,000","585,000,000","596,000,000","707,000,000","702,000,000","624,000,000","748,000,000","682,000,000","1,006,000,000","773,000,000","674,000,000","472,000,000","713,000,000","628,000,000","779,000,000","698,000,000","561,000,000","869,000,000","810,000,000","949,000,000","848,000,000","931,000,000","869,000,000","901,000,000","693,000,000","548,000,000","503,000,000","505,000,000","326,000,000"
	NetIncome,"4,300,000,000","1,003,000,000","1,258,000,000","1,078,000,000","961,000,000","1,156,000,000","1,119,000,000","544,000,000","753,000,000","726,000,000","1,423,000,000","807,000,000","914,000,000","823,000,000","1,194,000,000","323,000,000","938,000,000","802,000,000","992,000,000","498,000,000","630,000,000","93,000,000","548,000,000","464,000,000","554,000,000","-729,000,000","7,266,000,000","406,000,000","324,000,000","500,000,000","899,000,000","622,000,000","163,000,000","1,707,000,000","1,024,000,000","616,000,000","568,000,000","534,000,000","652,000,000","1,029,000,000","813,000,000","830,000,000","922,000,000","976,000,000","799,000,000","540,000,000","754,000,000","937,000,000","1,883,000,000","710,000,000","824,000,000","827,000,000","660,000,000","163,000,000","1,398,000,000","732,000,000","608,000,000","585,000,000","596,000,000","707,000,000","702,000,000","624,000,000","748,000,000","682,000,000","1,006,000,000","773,000,000","674,000,000","472,000,000","713,000,000","628,000,000","779,000,000","698,000,000","561,000,000","869,000,000","810,000,000","949,000,000","848,000,000","931,000,000","869,000,000","901,000,000","693,000,000","548,000,000","503,000,000","505,000,000","326,000,000"
		NetIncomeIncludingNoncontrollingInterests,"4,314,000,000","1,005,000,000","1,262,000,000","1,079,000,000","968,000,000","1,159,000,000","1,122,000,000","545,000,000","760,000,000","729,000,000","1,428,000,000","808,000,000","920,000,000","826,000,000","1,197,000,000","325,000,000","944,000,000","810,000,000","993,000,000","500,000,000","633,000,000","93,000,000","548,000,000","471,000,000","557,000,000","-716,000,000","7,268,000,000","427,000,000","312,000,000","507,000,000","902,000,000","642,000,000","150,000,000","1,714,000,000","1,030,000,000","617,000,000","574,000,000","543,000,000","659,000,000","1,034,000,000","819,000,000","842,000,000","927,000,000","976,000,000","802,000,000","547,000,000","760,000,000","939,000,000","1,893,000,000","711,000,000","826,000,000","829,000,000","662,000,000","163,000,000","1,398,000,000","732,000,000","608,000,000","585,000,000","596,000,000","707,000,000","702,000,000","625,000,000","750,000,000","683,000,000","1,007,000,000","773,000,000","675,000,000","474,000,000","713,000,000","627,000,000","780,000,000","700,000,000","562,000,000","869,000,000","812,000,000","950,000,000","849,000,000","933,000,000","870,000,000","902,000,000","693,000,000","548,000,000","503,000,000","505,000,000","326,000,000"
			NetIncomeContinuousOperations,"4,314,000,000","1,005,000,000","1,262,000,000","1,079,000,000","968,000,000","1,159,000,000","1,122,000,000","545,000,000","760,000,000","729,000,000","1,428,000,000","808,000,000","920,000,000","826,000,000","1,197,000,000","325,000,000","944,000,000","810,000,000","993,000,000","500,000,000","633,000,000","93,000,000","548,000,000","471,000,000","557,000,000","-716,000,000","7,268,000,000","427,000,000","312,000,000","507,000,000","902,000,000","642,000,000","150,000,000","111,000,000","1,030,000,000","617,000,000","574,000,000","-945,000,000","659,000,000","1,034,000,000","819,000,000","842,000,000","927,000,000","976,000,000","802,000,000","547,000,000","760,000,000","939,000,000","249,000,000","711,000,000","826,000,000","829,000,000","662,000,000","86,000,000","546,000,000","732,000,000","608,000,000","585,000,000","596,000,000","707,000,000","702,000,000","624,000,000","748,000,000","682,000,000","1,006,000,000","773,000,000","674,000,000","758,000,000","699,000,000","632,000,000","779,000,000","698,000,000","561,000,000","869,000,000","810,000,000","949,000,000","848,000,000","931,000,000","869,000,000","901,000,000","693,000,000","548,000,000","503,000,000","505,000,000","326,000,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,"85,000,000",,,,,"0",,,,"1,603,000,000","0","0","0",,,,,"0","0","0","0","0","0","0","1,644,000,000","0","0","0","0","77,000,000","852,000,000",,,,,,,,,,,"0",,"-286,000,000","14,000,000",,,,,,,,,,,,,,,,
		MinorityInterests,"-14,000,000","-2,000,000","-4,000,000","-1,000,000","-7,000,000","-3,000,000","-3,000,000","-1,000,000","-7,000,000","-3,000,000","-5,000,000","-1,000,000","-6,000,000","-3,000,000","-3,000,000","-2,000,000","-6,000,000","-8,000,000","-1,000,000","-2,000,000","-3,000,000","0","0","-7,000,000","-3,000,000","-13,000,000","-2,000,000","-21,000,000","12,000,000","-7,000,000","-3,000,000","-20,000,000","13,000,000","-7,000,000","-6,000,000","-1,000,000","-6,000,000","-9,000,000","-7,000,000","-5,000,000","-6,000,000","-12,000,000","-5,000,000","0","-3,000,000","-7,000,000","-6,000,000","-2,000,000","-10,000,000","-1,000,000","-2,000,000","-2,000,000","-2,000,000",,,,,,,,,"-1,000,000","-2,000,000","-1,000,000","-1,000,000","0","-1,000,000","-2,000,000",,"1,000,000","-1,000,000","-2,000,000","-1,000,000","0","-2,000,000","-1,000,000","-1,000,000","-2,000,000","-1,000,000","-1,000,000",,,,,
DilutedNIAvailtoComStockholders,"4,300,000,000","1,003,000,000","1,258,000,000","1,078,000,000","961,000,000","1,156,000,000","1,119,000,000","544,000,000","753,000,000","726,000,000","1,423,000,000","807,000,000","914,000,000","823,000,000","1,194,000,000","323,000,000","938,000,000","802,000,000","992,000,000","498,000,000","630,000,000","93,000,000","548,000,000","464,000,000","554,000,000","-729,000,000","7,266,000,000","406,000,000","324,000,000","500,000,000","899,000,000","622,000,000","163,000,000","1,707,000,000","1,024,000,000","616,000,000","568,000,000","534,000,000","652,000,000","1,029,000,000","813,000,000","830,000,000","922,000,000","976,000,000","799,000,000","540,000,000","754,000,000","937,000,000","1,883,000,000","710,000,000","824,000,000","827,000,000","660,000,000","163,000,000","1,398,000,000","732,000,000","608,000,000","585,000,000","596,000,000","707,000,000","702,000,000","624,000,000","748,000,000","682,000,000","1,006,000,000","773,000,000","674,000,000","472,000,000","713,000,000","628,000,000","779,000,000","698,000,000","561,000,000","869,000,000","810,000,000","949,000,000","848,000,000","931,000,000","869,000,000","901,000,000","693,000,000","548,000,000","503,000,000","505,000,000","326,000,000"
BasicEPS,,"0.72","0.9","0.77","0.68","0.81","0.78","0.38","0.53","0.5","0.98","0.56","0.63","0.56","0.81","0.22","0.63","0.54","0.66","0.33","0.41","0.06","0.35","0.3","0.35","-0.46","4.52","0.25","0.2","0.3","0.53","0.37","0.1","1.01","0.58","0.34","0.32",,"0.37","0.58","0.46",,"0.52","0.55","0.46",,"0.43","0.54","1.17",,"0.56","0.56","0.45",,"0.95","0.49","0.4",,"0.38","0.45","0.43",,"0.46","0.41","0.61",,"0.4","0.28","0.42",,"0.46","0.41","0.33",,"0.47","0.55","0.49",,"0.5","0.52","0.4",,"0.29","0.33","0.22"
DilutedEPS,,"0.71","0.89","0.76","0.68","0.8","0.78","0.38","0.52","0.5","0.98","0.55","0.63","0.56","0.81","0.22","0.62","0.53","0.65","0.32","0.41","0.06","0.35","0.29","0.35","-0.46","4.46","0.25","0.19","0.29","0.53","0.36","0.09","1","0.57","0.34","0.32",,"0.36","0.58","0.46",,"0.52","0.55","0.45",,"0.43","0.53","1.16",,"0.55","0.56","0.45",,"0.93","0.48","0.4",,"0.38","0.44","0.43",,"0.45","0.41","0.61",,"0.4","0.28","0.42",,"0.46","0.41","0.33",,"0.47","0.55","0.49",,"0.5","0.52","0.4",,"0.29","0.33","0.22"
BasicAverageShares,,"1,396,000,000","1,399,000,000","1,407,000,000","1,412,000,000","1,429,000,000","1,432,000,000","1,431,000,000","1,434,000,000","1,441,000,000","1,445,000,000","1,445,000,000","1,449,000,000","1,457,000,000","1,466,000,000","1,475,000,000","1,489,000,000","1,497,000,000","1,507,000,000","1,519,000,000","1,529,000,000","1,540,000,000","1,557,000,000","1,557,000,000","1,569,000,000","1,589,000,000","1,609,000,000","1,625,000,000","1,648,000,000","1,677,000,000","1,688,000,000","1,694,000,000","1,704,000,000","1,743,000,000","1,779,000,000","1,788,000,000","1,784,000,000",,"1,779,000,000","1,777,000,000","1,773,000,000",,"1,770,000,000","1,764,000,000","1,754,000,000",,"1,748,000,000","1,747,000,000","1,614,000,000",,"1,479,000,000","1,478,000,000","1,475,000,000",,"1,479,000,000","1,508,000,000","1,518,000,000",,"1,568,421,053","1,571,111,111","1,632,558,140",,"1,626,086,957","1,663,414,634","1,649,180,328",,"1,685,000,000","1,685,714,286","1,697,619,048",,"1,693,478,261","1,702,439,024","1,700,000,000",,"1,723,404,255","1,725,454,545","1,730,612,245",,"1,738,000,000","1,732,692,308","1,732,500,000",,"1,734,482,759","1,530,303,030","1,455,000,000"
DilutedAverageShares,,"1,405,000,000","1,408,000,000","1,416,000,000","1,422,000,000","1,439,000,000","1,442,000,000","1,439,000,000","1,445,000,000","1,453,000,000","1,458,000,000","1,458,000,000","1,461,000,000","1,470,000,000","1,480,000,000","1,488,000,000","1,505,000,000","1,513,000,000","1,524,000,000","1,539,000,000","1,550,000,000","1,559,000,000","1,576,000,000","1,576,000,000","1,587,000,000","1,610,000,000","1,629,000,000","1,643,000,000","1,665,000,000","1,695,000,000","1,705,000,000","1,712,000,000","1,722,000,000","1,761,000,000","1,794,000,000","1,803,000,000","1,798,000,000",,"1,789,000,000","1,786,000,000","1,783,000,000",,"1,777,000,000","1,771,000,000","1,760,000,000",,"1,754,000,000","1,752,000,000","1,620,000,000",,"1,487,000,000","1,484,000,000","1,483,000,000",,"1,496,000,000","1,524,000,000","1,534,000,000",,"1,568,421,053","1,606,818,182","1,632,558,140",,"1,662,222,222","1,663,414,634","1,649,180,328",,"1,685,000,000","1,685,714,286","1,697,619,048",,"1,693,478,261","1,702,439,024","1,700,000,000",,"1,723,404,255","1,725,454,545","1,730,612,245",,"1,738,000,000","1,732,692,308","1,732,500,000",,"1,734,482,759","1,530,303,030","1,455,000,000"
TotalOperatingIncomeAsReported,"4,653,000,000","8,102,000,000","-1,294,000,000","872,000,000","1,283,000,000","1,149,000,000","1,135,000,000","713,000,000","856,000,000","906,000,000","876,000,000","1,025,000,000","1,036,000,000","5,754,000,000","-737,000,000","481,000,000","1,224,000,000","844,000,000","1,181,000,000","641,000,000","840,000,000","507,000,000","702,000,000","638,000,000","722,000,000","-557,000,000","7,802,000,000","841,000,000","811,000,000","589,000,000","853,000,000","957,000,000","843,000,000","1,010,000,000","1,262,000,000","865,000,000","834,000,000","-1,585,000,000","1,652,000,000","1,879,000,000","1,691,000,000","1,507,000,000","1,698,000,000","1,806,000,000","1,646,000,000","1,240,000,000","1,519,000,000","1,701,000,000","1,206,000,000","1,306,000,000","1,419,000,000","1,531,000,000","1,268,000,000","302,000,000","1,036,000,000","1,510,000,000","1,165,000,000","1,040,000,000","981,000,000","1,188,000,000","1,122,000,000","974,000,000","1,357,000,000","1,177,000,000","1,018,000,000","1,197,000,000","1,148,000,000","1,250,000,000","1,157,000,000","1,128,000,000","1,253,000,000","1,242,000,000","989,000,000","1,485,000,000","1,410,000,000","1,628,000,000","1,488,000,000","1,631,000,000","1,560,000,000","1,619,000,000","1,304,000,000","1,251,000,000","1,176,000,000","1,365,000,000","1,092,000,000"
TotalExpenses,"23,863,000,000","6,527,000,000","5,826,000,000","5,636,000,000","5,874,000,000","6,101,000,000","5,407,000,000","5,083,000,000","5,836,000,000","5,948,000,000","5,348,000,000","5,063,000,000","5,482,000,000","5,804,000,000","5,426,000,000","5,520,000,000","5,487,000,000","6,004,000,000","5,353,000,000","5,155,000,000","5,408,000,000","5,930,000,000","5,504,000,000","5,498,000,000","5,579,000,000","6,475,000,000","6,014,000,000","6,602,000,000","6,791,000,000","7,834,000,000","7,296,000,000","7,424,000,000","7,756,000,000","8,342,000,000","7,167,000,000","7,688,000,000","7,888,000,000","-2,495,000,000","11,200,000,000","11,323,000,000","11,304,000,000","13,181,000,000","11,535,000,000","12,072,000,000","10,927,000,000","12,500,000,000","10,353,000,000","10,552,000,000","10,112,000,000","9,751,000,000","8,384,000,000","8,657,000,000","8,128,000,000","10,466,000,000","9,426,000,000","9,666,000,000","9,189,000,000","9,336,000,000","8,073,000,000","8,017,000,000","7,464,000,000","8,411,000,000","6,883,000,000","7,216,000,000","7,105,000,000","8,466,000,000","6,909,000,000","7,084,000,000","6,902,000,000","7,311,000,000","6,578,000,000","6,963,000,000","6,704,000,000","6,839,000,000","6,070,000,000","6,213,000,000","5,871,000,000","6,074,000,000","5,656,000,000","5,894,000,000","5,843,000,000","7,509,000,000","6,880,000,000","7,327,000,000","7,275,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"4,300,000,000","1,003,000,000","1,258,000,000","1,078,000,000","961,000,000","1,156,000,000","1,119,000,000","544,000,000","753,000,000","726,000,000","1,423,000,000","807,000,000","914,000,000","823,000,000","1,194,000,000","323,000,000","938,000,000","802,000,000","992,000,000","498,000,000","630,000,000","93,000,000","548,000,000","464,000,000","554,000,000","-729,000,000","7,266,000,000","406,000,000","324,000,000","500,000,000","899,000,000","622,000,000","163,000,000","1,707,000,000","1,024,000,000","616,000,000","568,000,000","534,000,000","652,000,000","1,029,000,000","813,000,000","830,000,000","922,000,000","976,000,000","799,000,000","540,000,000","754,000,000","937,000,000","1,883,000,000","710,000,000","824,000,000","827,000,000","660,000,000","163,000,000","1,398,000,000","732,000,000","608,000,000","585,000,000","596,000,000","707,000,000","702,000,000","624,000,000","748,000,000","682,000,000","1,006,000,000","773,000,000","674,000,000","472,000,000","713,000,000","628,000,000","779,000,000","698,000,000","561,000,000","869,000,000","810,000,000","949,000,000","848,000,000","931,000,000","869,000,000","901,000,000","693,000,000","548,000,000","503,000,000","505,000,000","326,000,000"
NormalizedIncome,"4,548,248,000","945,200,349.956","1,303,012,000","1,175,820,000","1,137,362,000","1,303,822,529.224","1,197,597,000","627,950,000","845,984,000","769,110,070.258","1,599,660,000","787,006,000","930,120,000","907,672,750.978","1,285,250,000","564,664,000","967,400,000","890,988,950.276","988,936,000","666,438,000","760,476,000","549,000,000","724,320,000","589,828,000","779,147,000","162,600,000","584,820,000","699,220,000","585,304,000","657,514,563.107","705,280,000","670,180,000","195,760,000","613,374,233.129","1,066,441,000","657,118,000","589,252,000","-683,600,000","699,652,000","1,088,892,000","883,560,000","1,046,359,743.041","916,902,592.302","976,000,000","799,000,000","745,125,000","747,701,657.459","930,303,486.529","238,350,000","670,259,146.341","824,000,000","809,318,293.683","660,000,000","531,250,000","636,260,162.602","841,893,129.771","677,283,720.93","663,335,380.835","723,088,235.294","774,365,736.285","738,493,383.743","860,325,802.616","672,570,727.719","837,166,990.291","1,129,000,000","979,869,523.81","691,393,458.87","779,189,591.078","723,226,299.694","709,931,888.545","816,926,605.505","781,379,501.385","770,694,174.757","855,217,754.173","798,965,627.498","949,000,000","848,000,000","931,000,000","869,000,000","901,000,000","693,000,000","548,000,000","503,000,000","505,000,000","326,000,000"
InterestIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,000,000","227,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"365,000,000","90,000,000","87,000,000","90,000,000","98,000,000","101,000,000","104,000,000","108,000,000","110,000,000","113,000,000","121,000,000","127,000,000","123,000,000","128,000,000","117,000,000","115,000,000","102,000,000","101,000,000","89,000,000","103,000,000","103,000,000","115,000,000","129,000,000","135,000,000","136,000,000","148,000,000","139,000,000","147,000,000","175,000,000","196,000,000","188,000,000","224,000,000","720,000,000","285,000,000","218,000,000","235,000,000","279,000,000","-669,000,000","864,000,000","429,000,000","553,000,000","333,000,000","425,000,000","441,000,000","446,000,000","294,000,000","433,000,000","448,000,000","625,000,000","345,000,000","323,000,000","312,000,000","280,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-365,000,000","-90,000,000","-87,000,000","-90,000,000","-98,000,000","-101,000,000","-104,000,000","-108,000,000","-110,000,000","-113,000,000","-121,000,000","-127,000,000","-123,000,000","-128,000,000","-117,000,000","-115,000,000","-102,000,000","-101,000,000","-89,000,000","-103,000,000","-103,000,000","-115,000,000","-129,000,000","-135,000,000","-136,000,000","-148,000,000","-139,000,000","-147,000,000","-175,000,000","-196,000,000","-188,000,000","-224,000,000","-720,000,000","-285,000,000","-218,000,000","-235,000,000","-279,000,000","669,000,000","-864,000,000","-429,000,000","-553,000,000","-333,000,000","-425,000,000","-441,000,000","-446,000,000","-294,000,000","-433,000,000","-448,000,000","-625,000,000","-345,000,000","-323,000,000","-312,000,000","-280,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"4,734,000,000","1,233,000,000","1,336,000,000","958,000,000","1,207,000,000","1,042,000,000","1,188,000,000","767,000,000","809,000,000","967,000,000","805,000,000","1,063,000,000","1,096,000,000","895,000,000","787,000,000","363,000,000","1,259,000,000","825,000,000","1,251,000,000","620,000,000","824,000,000","47,000,000","686,000,000","622,000,000","614,000,000","-608,000,000","7,827,000,000","674,000,000","600,000,000","814,000,000","1,268,000,000","957,000,000","843,000,000","448,000,000","1,262,000,000","865,000,000","834,000,000","-2,271,000,000","1,652,000,000","1,879,000,000","1,691,000,000","1,267,000,000","1,698,000,000","1,806,000,000","1,646,000,000","1,006,000,000","1,519,000,000","1,710,000,000","1,207,000,000","1,329,000,000","1,419,000,000","1,531,000,000","1,268,000,000","301,000,000","1,036,000,000","1,510,000,000","1,183,000,000","1,060,000,000","981,000,000","1,188,000,000","1,122,000,000","960,000,000","1,360,000,000","1,403,000,000","1,018,000,000","1,197,000,000","1,148,000,000","1,250,000,000","1,157,000,000","1,128,000,000","1,253,000,000","1,242,000,000","989,000,000","1,491,000,000","1,410,000,000","1,628,000,000","1,488,000,000","1,773,000,000","1,560,000,000","1,619,000,000","1,304,000,000","1,251,000,000","1,176,000,000","1,365,000,000","1,092,000,000"
EBITDA,"5,847,000,000"
ReconciledCostOfRevenue,"16,487,000,000","4,581,000,000","4,117,000,000","3,763,000,000","4,026,000,000","4,174,000,000","3,638,000,000","3,358,000,000","4,043,000,000","3,928,000,000","3,622,000,000","3,377,000,000","3,731,000,000","4,070,000,000","3,712,000,000","3,416,000,000","3,753,000,000","4,135,000,000","3,814,000,000","3,511,000,000","3,733,000,000","4,017,000,000","3,745,000,000","3,629,000,000","3,757,000,000","4,342,000,000","4,018,000,000","4,416,000,000","4,635,000,000","5,471,000,000","4,979,000,000","5,115,000,000","5,229,000,000","5,779,000,000","5,107,000,000","5,153,000,000","5,290,000,000","-3,094,000,000","7,889,000,000","8,117,000,000","8,125,000,000","9,480,000,000","8,294,000,000","8,694,000,000","7,622,000,000","8,619,000,000","7,255,000,000","7,253,000,000","6,949,000,000","6,635,000,000","6,041,000,000","6,283,000,000","5,922,000,000","7,144,000,000","6,858,000,000","6,877,000,000","6,650,000,000","6,956,000,000","5,778,000,000","5,727,000,000","5,317,000,000","5,835,000,000","5,023,000,000","5,221,000,000","4,977,000,000","6,038,000,000","4,990,000,000","5,059,000,000","4,889,000,000","5,190,000,000","4,720,000,000","4,962,000,000","4,541,000,000","5,004,000,000","4,359,000,000","4,503,000,000","4,158,000,000","4,614,000,000","4,068,000,000","4,216,000,000","4,113,000,000","4,473,000,000","4,074,000,000","4,222,000,000","4,082,000,000"
ReconciledDepreciation,"1,113,000,000","276,000,000","273,000,000","280,000,000","284,000,000","303,000,000","285,000,000","272,000,000","256,000,000","270,000,000","260,000,000","259,000,000","258,000,000","198,000,000","206,000,000","200,000,000","207,000,000","212,000,000","209,000,000","195,000,000","200,000,000","208,000,000","207,000,000","201,000,000","207,000,000","231,000,000","206,000,000","225,000,000","232,000,000","262,000,000","264,000,000","271,000,000","262,000,000","269,000,000","276,000,000","266,000,000","266,000,000","280,000,000","356,000,000","352,000,000","357,000,000","368,000,000","375,000,000","370,000,000","372,000,000","421,000,000","340,000,000","366,000,000","313,000,000","272,000,000","227,000,000","217,000,000","215,000,000","234,000,000","245,000,000","259,000,000","248,000,000","224,000,000","220,000,000","222,000,000","220,000,000","237,000,000","221,000,000","217,000,000","216,000,000","228,000,000","215,000,000","218,000,000","218,000,000","246,000,000","209,000,000","215,000,000","209,000,000","223,000,000","202,000,000","195,000,000","193,000,000","194,000,000","178,000,000","172,000,000","172,000,000","418,000,000","389,000,000","410,000,000","425,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"4,300,000,000","1,003,000,000","1,258,000,000","1,078,000,000","961,000,000","1,156,000,000","1,119,000,000","544,000,000","753,000,000","726,000,000","1,423,000,000","807,000,000","914,000,000","823,000,000","1,194,000,000","323,000,000","938,000,000","802,000,000","992,000,000","498,000,000","630,000,000","93,000,000","548,000,000","464,000,000","554,000,000","-729,000,000","7,266,000,000","406,000,000","324,000,000","500,000,000","899,000,000","622,000,000","163,000,000","104,000,000","1,024,000,000","616,000,000","568,000,000","-954,000,000","652,000,000","1,029,000,000","813,000,000","830,000,000","922,000,000","976,000,000","799,000,000","540,000,000","754,000,000","937,000,000","239,000,000","710,000,000","824,000,000","827,000,000","660,000,000","86,000,000","546,000,000","732,000,000","608,000,000","585,000,000","596,000,000","707,000,000","702,000,000","624,000,000","748,000,000","682,000,000","1,006,000,000","773,000,000","674,000,000","758,000,000","699,000,000","632,000,000","779,000,000","698,000,000","561,000,000","869,000,000","810,000,000","949,000,000","848,000,000","931,000,000","869,000,000","901,000,000","693,000,000","548,000,000","503,000,000","505,000,000","326,000,000"
