name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","33,627,000","16,718,000","12,379,000","0","14,413,000","36,000","2,410,000","6,411,000","4,608,000","2,179,000","0","4,000","513,000","474,000","-108,000","6,823,000","-766,000","1,152,000","1,014,000","4,960,000","15,470,000","4,816,000","5,388,000","-99,000","3,989,000","3,324,000","19,105,000","733,000","28,638,000","396,000","2,645,000","31,293,000","28,284,000","14,278,000","8,551,000","9,202,000","6,456,000","12,454,000","2,492,000","332,000","12,243,469","2,911,888","4,583,016","-668,238","16,122,280","2,919,114","3,811,606","3,176,266",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeFromTaxLossCarryforward,"-8,417,000",,,,,,,,"38,005,000","-35,652,000","901,000","-9,999,000","16,490,000","23,895,000","3,228,000","1,123,000","96,000","22,519,000","131,000","4,366,000","415,000","24,324,000","9,580,000","548,000","12,868,000","1,391,000","27,755,000","5,657,000","803,000","25,479,000","27,558,000","1,691,000","715,000","-70,000","56,000","1,717,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"-4,877,000","-1,124,000","-1,442,000","-1,342,000","-969,000","-729,000","-622,000","-528,000","-549,000","-840,000","-979,000","-962,000","-1,047,000","-832,000","-812,000","-748,000","-805,000","-802,000","-769,000","-680,000","-652,000","-525,000","-543,000","-568,000","-434,000","-664,000","-737,000","-534,000","-552,000","-409,000","-232,000","-413,000","-401,000","-426,000","-400,000","-340,000","-314,000","-219,000","-251,000","-255,000","383,000","-1,122,000","-1,112,000","-1,157,000","-1,026,000","-965,000","-1,060,000","-1,037,000","-1,121,000","-1,191,000","-562,000","-976,000","-1,231,000","-976,000","-1,419,000","-1,366,000","-1,402,000","-1,516,000","-1,448,000","-1,434,000","-1,749,000","-1,398,000","-1,406,000","-5,652,000","-2,100,000","-1,361,000","-3,327,000","-2,946,000",,,"-7,940,000","5,572,000","5,540,000",,"8,047,984","7,389,628","11,299,360","8,964,016","9,110,004","9,076,865","9,128,643","-264,383","-324,206","-9,229,297","9,019,205","10,978,281","8,826,722","7,676,382","7,243,939","9,700,000","3,000,000","2,900,000","2,500,000",,"2,400,000","400,000","700,000","-4,946,770","400,000","1,200,000","700,000",,,,,,,,,,,,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,"0","3,147,000","1,125,000","11,856,000","5,265,000","5,266,000","5,266,000","5,266,000","5,265,000","5,266,000","5,266,000","5,266,000","5,265,000","5,266,000","5,266,000","5,266,000","5,265,000","5,266,000","5,265,000","5,266,000","5,266,000","7,932,000","5,396,000","13,937,000","4,919,000","4,919,000","4,919,000","4,919,000","4,919,000","4,919,000","4,919,000","4,919,000","4,919,000","4,919,000","4,919,000","4,919,000","4,918,000","4,919,000","4,919,000","4,919,000","34,432,000","-4,919,000","4,919,000","4,919,000","4,918,000","4,919,000","4,919,000","4,919,000","4,919,000","4,500,000","3,663,000","3,662,000","3,662,000","2,177,000","1,397,000","1,397,000","1,418,375","1,396,875","1,359,880",,"582,320","758,628","758,628","758,628","743,754","743,754","743,754","733,837","718,851","699,459","699,459","699,459","644,593","700,000","700,000","200,000",,,,,,,,,"-42,279",,,,"300,000","100,000","100,000","100,000","100,000","200,000",,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","176,000","5,000","149,000","176,000","197,000","3,000","148,000","185,000","216,000",,,,,,,,,,,,,,,"975,883",,,,,,,"9,838,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","28,000","13,000","24,000","22,000","11,000","-10,000","15,000","30,000","28,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"361,411,000","67,859,000","117,406,000","95,490,000","80,656,000","38,487,000","12,688,000","19,046,000","-25,332,000","40,291,000","56,965,000","51,728,000","90,446,000","78,905,000","69,722,000","47,841,000","52,660,000","85,139,000","59,666,000","48,368,000","-33,223,000","55,868,000","5,305,000","34,810,000","47,877,000","17,610,000","53,731,000","32,480,000","25,026,000","73,522,000","47,817,000","25,328,000","19,203,000","46,313,000","34,865,000","31,709,000","15,366,000","-37,751,000","11,637,000","5,697,000","13,181,000","8,139,000","8,510,000","12,861,000","2,185,000","-36,667,000","7,894,000","7,748,000","12,368,000","25,331,000","-84,092,000","-17,180,000","19,563,000","3,381,000","54,545,000","31,866,000","26,719,000","50,562,000","36,980,000","44,365,000","52,069,000","61,461,000","39,392,000","32,128,000","65,856,000","43,437,000","27,563,000","40,217,000","34,686,000","45,645,000","35,569,000","25,059,000","21,420,000","53,289,160","29,768,737","25,632,015","17,924,452","34,226,399","26,690,441","22,231,589","24,518,035","25,775,954","26,105,915","23,405,252","22,411,987","23,874,306","23,881,230","15,417,585","21,620,483","25,901,371","23,900,000","24,300,000","13,500,000","10,190,074","10,100,000","10,800,000","19,600,000","9,901,655","8,700,000","4,700,000","4,000,000","1,707,145","3,000,000","2,600,000","2,600,000","1,100,000","1,200,000","1,300,000","1,400,000","1,200,000","1,000,000","1,400,000","1,400,000"
BasicEPS,,"0.397","0.688","0.56","0.48","0.227","0.07","0.11","-0.15","0.241","0.34","0.31","0.541",,"0.41","0.28","0.312","0.498","0.352","0.285","-0.26","0.536","0.051","0.351","0.492","0.182","0.573","0.346","0.27","0.785","0.52","0.277","0.21","0.504","0.381","0.347","0.171","-0.413","0.42","0.06","0.14",,"0.09","0.14","0.02",,"0.12","0.08","0.15",,"-1.05","-0.23","0.28",,"0.78","0.45","0.38",,"0.53","0.64","0.75",,"0.57","0.47","0.97",,"0.42","0.64","0.55",,"0.58","0.41","0.36",,"0.52","0.43","0.3",,"0.46","0.38","0.42",,"0.45","0.41","0.39",,"0.42","0.27","0.38",,"0.4","0.41","0.34",,"0.34","0.38","0.74",,"0.34","0.26","0.25",,"0.26","0.24","0.24",,"0.18","0.2","0.21",,"0.2","0.22","0.22"
DilutedEPS,,"0.39","0.688","0.56","0.47","0.227","0.07","0.11","-0.15","0.24","0.34","0.31","0.54",,"0.41","0.28","0.31","0.498","0.35","0.28","-0.26","0.53","0.05","0.35","0.49","0.182","0.567","0.34","0.27","0.785","0.52","0.277","0.21","0.502","0.381","0.347","0.171","-0.413","0.42","0.06","0.14",,"0.09","0.14","0.02",,"0.12","0.08","0.15",,"-1.05","-0.23","0.28",,"0.78","0.45","0.38",,"0.53","0.64","0.75",,"0.57","0.47","0.97",,"0.41","0.63","0.55",,"0.58","0.41","0.35",,"0.51","0.42","0.3",,"0.46","0.38","0.42",,"0.45","0.41","0.39",,"0.42","0.27","0.38",,"0.4","0.41","0.34",,"0.34","0.38","0.69",,"0.32","0.26","0.25",,"0.26","0.24","0.24",,"0.18","0.2","0.21",,"0.2","0.22","0.22"
BasicAverageShares,,"170,785,107","170,731,920","169,854,000","169,768,000","169,220,310","169,671,000","169,643,000","167,908,000","167,130,644","167,559,000","167,536,000","167,106,280",,"169,438,000","169,424,000","169,036,069","170,998,280","169,746,279","169,743,003","126,649,000","104,149,383","104,147,379","99,142,586","97,227,516","96,794,776","93,747,220","93,934,857","93,842,000","93,682,815","92,345,000","91,939,584","92,167,000","91,960,119","91,958,007","91,914,018","91,063,584","90,059,139","89,928,000","89,785,000","89,706,000",,"94,560,111","91,863,971","109,270,000",,"82,372,750","84,401,875","82,459,800",,"80,088,020","74,695,604","69,670,000",,"69,522,000","69,397,000","70,313,158",,"69,773,585","69,320,312","69,425,333",,"69,108,772","68,357,447","67,892,784",,"65,626,190","62,839,062","63,065,455",,"61,325,862","61,119,512","59,500,000",,"57,247,571","59,609,337","59,748,173",,"58,022,698","58,504,182","58,376,274",,"58,013,144","57,085,980","57,466,633",,"56,860,071","57,102,167","56,896,008",,"59,750,000","59,268,293","57,831,620",,"29,705,882","28,421,053","26,486,486",,"25,588,235","18,076,923","16,000,000",,"11,538,462","10,833,333","6,940,000",,"6,666,667","6,500,000","6,666,667",,"5,000,000","6,363,636","6,363,636"
