name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
TaxProvision,"1,551,000,000","95,000,000","453,000,000","1,075,000,000","-72,000,000","6,000,000","214,000,000","47,000,000","1,242,000,000","-625,000,000","601,000,000","551,000,000","359,000,000","409,000,000","164,000,000","207,000,000","399,000,000","-1,322,000,000","-392,000,000","115,000,000","-12,000,000","-1,479,000,000","-25,000,000","-214,000,000","719,000,000","293,000,000","965,000,000","-6,000,000","896,000,000","549,000,000","858,000,000","574,000,000","484,000,000","353,000,000","3,000,000","53,000,000","252,000,000","-582,000,000","-53,000,000","1,038,000,000","-275,000,000","394,000,000","1,734,000,000","519,000,000","428,000,000","-78,000,000","68,000,000","830,000,000","358,000,000","-131,000,000","-551,000,000","-956,000,000","-376,000,000","502,000,000","528,000,000","381,000,000","217,000,000","464,000,000","402,000,000","477,000,000","416,000,000","261,000,000","357,000,000","217,000,000","296,000,000","211,000,000","246,000,000","454,000,000","350,000,000","220,000,000","301,000,000","254,000,000","304,000,000","211,000,000","147,000,000","218,000,000","121,000,000","43,000,000","124,000,000","170,000,000","196,000,000","-124,000,000","77,000,000","173,000,000","140,000,000","16,000,000","71,000,000","178,000,000","198,000,000"
NetIncomeCommonStockholders,"6,353,000,000","1,176,000,000","1,521,000,000","3,366,000,000","290,000,000","124,000,000","633,000,000","68,000,000","4,366,000,000","536,000,000","2,152,000,000","1,684,000,000","1,349,000,000","2,010,000,000","880,000,000","845,000,000","1,247,000,000","2,336,000,000","-87,000,000","838,000,000","820,000,000","-2,133,000,000","571,000,000","64,000,000","2,195,000,000","785,000,000","1,197,000,000","1,042,000,000","2,128,000,000","1,490,000,000","2,064,000,000","1,335,000,000","1,298,000,000","877,000,000","942,000,000","471,000,000","956,000,000","96,000,000","-984,000,000","2,264,000,000","-174,000,000","1,125,000,000","3,552,000,000","1,206,000,000","830,000,000","51,000,000","286,000,000","1,526,000,000","805,000,000","289,000,000","-650,000,000","-1,433,000,000","-574,000,000","954,000,000","600,000,000","915,000,000","615,000,000","1,083,000,000","985,000,000","1,129,000,000","983,000,000","3,829,000,000","999,000,000","617,000,000","714,000,000","677,000,000","742,000,000","2,245,000,000","987,000,000","511,000,000","695,000,000","947,000,000","523,000,000","701,000,000","574,000,000","580,000,000","362,000,000","561,000,000","328,000,000","387,000,000","329,000,000","-296,000,000","162,000,000","320,000,000","287,000,000","591,000,000","241,000,000","-115,000,000","236,000,000"
	NetIncome,"6,554,000,000","1,205,000,000","1,584,000,000","3,407,000,000","358,000,000","158,000,000","706,000,000","145,000,000","4,398,000,000","593,000,000","2,184,000,000","1,741,000,000","1,381,000,000","2,067,000,000","912,000,000","891,000,000","1,253,000,000","2,381,000,000","-81,000,000","884,000,000","826,000,000","-2,088,000,000","577,000,000","110,000,000","2,201,000,000","834,000,000","1,203,000,000","1,115,000,000","2,158,000,000","1,521,000,000","2,094,000,000","1,366,000,000","1,328,000,000","908,000,000","972,000,000","502,000,000","986,000,000","127,000,000","-954,000,000","2,295,000,000","-144,000,000","1,156,000,000","3,582,000,000","1,237,000,000","1,006,000,000","82,000,000","316,000,000","1,557,000,000","835,000,000","320,000,000","-620,000,000","-1,402,000,000","-548,000,000","985,000,000","630,000,000","946,000,000","648,000,000","1,118,000,000","1,019,000,000","1,163,000,000","1,017,000,000","3,863,000,000","1,033,000,000","650,000,000","747,000,000","709,000,000","773,000,000","2,245,000,000","987,000,000","511,000,000","695,000,000","947,000,000","523,000,000","701,000,000","574,000,000","580,000,000","362,000,000","561,000,000","328,000,000","387,000,000","329,000,000","-296,000,000","162,000,000","320,000,000","287,000,000","591,000,000","241,000,000","-115,000,000","236,000,000"
		NetIncomeIncludingNoncontrollingInterests,"6,575,000,000","1,211,000,000","1,589,000,000","3,412,000,000","363,000,000","158,000,000","709,000,000","150,000,000","4,401,000,000","588,000,000","2,190,000,000","1,746,000,000","1,385,000,000","2,062,000,000","915,000,000","894,000,000","1,257,000,000","2,379,000,000","-75,000,000","887,000,000","829,000,000","-2,086,000,000","573,000,000","114,000,000","2,203,000,000","842,000,000","1,198,000,000","1,119,000,000","2,163,000,000","1,527,000,000","2,094,000,000","1,376,000,000","1,339,000,000","916,000,000","975,000,000","510,000,000","992,000,000","136,000,000","-957,000,000","2,303,000,000","-120,000,000","1,152,000,000","3,576,000,000","1,230,000,000","1,013,000,000","85,000,000","320,000,000","1,547,000,000","834,000,000","313,000,000","-625,000,000","-1,418,000,000","-552,000,000","985,000,000","630,000,000","946,000,000","627,000,000","1,064,000,000","970,000,000","1,110,000,000","933,000,000","3,812,000,000","977,000,000","582,000,000","688,000,000","668,000,000","719,000,000","2,236,000,000","937,000,000","359,000,000","695,000,000","947,000,000","523,000,000","591,000,000","574,000,000","580,000,000","362,000,000","561,000,000","328,000,000","387,000,000","329,000,000","-296,000,000","162,000,000","320,000,000","287,000,000","591,000,000","241,000,000","-115,000,000","236,000,000"
			NetIncomeContinuousOperations,"6,575,000,000","1,211,000,000","1,589,000,000","3,412,000,000","363,000,000","158,000,000","709,000,000","150,000,000","4,401,000,000","588,000,000","2,190,000,000","1,746,000,000","1,385,000,000","2,062,000,000","915,000,000","894,000,000","1,257,000,000","2,376,000,000","893,000,000","887,000,000","829,000,000","-2,086,000,000","573,000,000","114,000,000","2,203,000,000","842,000,000","1,198,000,000","1,119,000,000","2,163,000,000","1,527,000,000","2,094,000,000","1,376,000,000","1,342,000,000","915,000,000","973,000,000","508,000,000","995,000,000","105,000,000","-957,000,000","2,300,000,000","-134,000,000","1,126,000,000","3,572,000,000","1,201,000,000","1,055,000,000","81,000,000","317,000,000","1,541,000,000","833,000,000","310,000,000","-624,000,000","-1,418,000,000","-584,000,000","947,000,000","1,061,000,000","945,000,000","650,000,000","1,112,000,000","985,000,000","1,156,000,000","1,027,000,000","806,000,000","957,000,000","619,000,000","750,000,000","592,000,000","739,000,000","1,009,000,000","799,000,000","506,000,000","699,000,000","852,000,000","659,000,000","516,000,000","560,000,000","581,000,000","304,000,000","165,000,000","314,000,000","387,000,000","324,000,000","-296,000,000","162,000,000","320,000,000","287,000,000","421,000,000","241,000,000","14,000,000","277,000,000"
			NetIncomeDiscontinuousOperations,,,,,,,,"0","0","0","0","0","0","0","0",,"0","3,000,000","-968,000,000","0","0","0","0",,,,"0","0","0","0","0","0","-3,000,000","1,000,000","2,000,000","2,000,000","-3,000,000","31,000,000","0","3,000,000","14,000,000","26,000,000","4,000,000","29,000,000","-42,000,000","4,000,000","3,000,000","6,000,000","1,000,000","3,000,000","-1,000,000","0","36,000,000","38,000,000","-431,000,000","1,000,000","-2,000,000","6,000,000","34,000,000","7,000,000","-10,000,000","3,057,000,000","76,000,000","31,000,000","-3,000,000","117,000,000","34,000,000","1,236,000,000","188,000,000","5,000,000","-4,000,000","95,000,000","22,000,000","211,000,000","14,000,000","-1,000,000","58,000,000","396,000,000","19,000,000",,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-158,000,000","-26,000,000","0","0","0",,"-5,000,000","0","5,000,000",,,,,,"0","129,000,000","-41,000,000"
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-129,000,000",
		MinorityInterests,"-21,000,000","-6,000,000","-5,000,000","-5,000,000","-5,000,000","0","-3,000,000","-5,000,000","-3,000,000","5,000,000","-6,000,000","-5,000,000","-4,000,000","5,000,000","-3,000,000","-3,000,000","-4,000,000","2,000,000","-6,000,000","-3,000,000","-3,000,000","-2,000,000","4,000,000","-4,000,000","-2,000,000","-8,000,000","5,000,000","-4,000,000","-5,000,000","-6,000,000","0","-10,000,000","-11,000,000","-8,000,000","-3,000,000","-8,000,000","-6,000,000","-9,000,000","3,000,000","-8,000,000","-24,000,000","4,000,000","6,000,000","7,000,000","-7,000,000","-3,000,000","-4,000,000","10,000,000","1,000,000","7,000,000","5,000,000","16,000,000","4,000,000",,,,"21,000,000","54,000,000","49,000,000","53,000,000","84,000,000","51,000,000","56,000,000","68,000,000","59,000,000","41,000,000","54,000,000","9,000,000","50,000,000",,,,,,,,,,,,,,,,,,,,
	PreferredStockDividends,"201,000,000","29,000,000","63,000,000","41,000,000","68,000,000","34,000,000","73,000,000","77,000,000","32,000,000","57,000,000","32,000,000","57,000,000","32,000,000","57,000,000","32,000,000","46,000,000","6,000,000","45,000,000","6,000,000","46,000,000","6,000,000","45,000,000","6,000,000","46,000,000","6,000,000","49,000,000","6,000,000","73,000,000","30,000,000","31,000,000","30,000,000","31,000,000","30,000,000","31,000,000","30,000,000","31,000,000","30,000,000","31,000,000","30,000,000","31,000,000","30,000,000","31,000,000","30,000,000","31,000,000","30,000,000","31,000,000","30,000,000","31,000,000","30,000,000","31,000,000","30,000,000","31,000,000","30,000,000","31,000,000","30,000,000","31,000,000","33,000,000","35,000,000","34,000,000","34,000,000","34,000,000","34,000,000","34,000,000","33,000,000","33,000,000","32,000,000","31,000,000",,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,"860,000,000","-866,000,000",,"-492,000,000","723,000,000","-490,000,000","93,000,000","-239,000,000",,"264,000,000",,"1,404,000,000","1,122,000,000",,"1,277,000,000","30,000,000",,"30,000,000","0",,,"146,000,000",,,,,,,,"-4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"6,353,000,000","1,176,000,000","1,521,000,000","3,366,000,000","290,000,000","124,000,000","633,000,000","68,000,000","4,366,000,000","536,000,000","2,152,000,000","1,684,000,000","1,349,000,000","2,010,000,000","880,000,000","845,000,000","1,247,000,000","2,336,000,000","-87,000,000","838,000,000","820,000,000","-2,133,000,000","571,000,000","64,000,000","2,195,000,000","785,000,000","1,197,000,000","1,042,000,000","2,128,000,000","1,490,000,000","2,064,000,000","1,335,000,000","1,298,000,000","877,000,000","942,000,000","471,000,000","956,000,000","96,000,000","-984,000,000","2,264,000,000","-174,000,000","1,125,000,000","3,552,000,000","1,206,000,000","830,000,000","51,000,000","286,000,000","1,526,000,000","805,000,000","289,000,000","-650,000,000","-1,433,000,000","-574,000,000","954,000,000","600,000,000","915,000,000","615,000,000","1,083,000,000","985,000,000","1,129,000,000","983,000,000","3,829,000,000","999,000,000","617,000,000","714,000,000","677,000,000","742,000,000","2,245,000,000","987,000,000","511,000,000","695,000,000","947,000,000","523,000,000","701,000,000","574,000,000","580,000,000","362,000,000","561,000,000","328,000,000","387,000,000","329,000,000","-296,000,000","162,000,000","320,000,000","287,000,000","591,000,000","241,000,000","-115,000,000","236,000,000"
BasicEPS,,"1.403","1.779","3.854","0.33","0.138","0.697","0.075","4.776","0.583","2.315","1.78","1.41","2.05","0.892","0.832","1.204","2.159","-0.082","0.78","0.752","-1.939","0.519","0.058","1.994","1.239","1.07","0.932","1.89","1.316","1.835","1.439","1.152","1.387","0.087","0.429","1.491","0.088","1.331","1.339","1.375",,"3.35","1.141","0.786",,"0.315","1.86","0.982",,"-0.794","-1.74","-0.71",,"0.848","1.28","0.85",,"1.32","1.52","1.31",,"1.31","0.81","0.94",,"0.98","3.05","1.34",,"0.93","1.26","0.69",,"0.75","0.79","0.49",,"0.47","0.55","0.46",,"0.22","0.43","0.38",,"0.31","-0.148","0.302"
DilutedEPS,,"1.39","1.77","3.83","0.33","0.138","0.69","0.07","4.75","0.58","2.3","1.77","1.4","2.04","0.88","0.83","1.19","2.14","-0.082","0.77","0.75","-1.94","0.51","0.058","1.98","0.7","1.06","0.92","1.87","1.3","1.81","1.17","1.14","0.77","0.087","0.429","1.48","0.088","1.323","1.339","1.366",,"3.33","1.13","0.78",,"0.315","1.84","0.97",,"-0.794","-1.74","-0.71",,"0.83","1.26","0.84",,"1.29","1.48","1.28",,"1.29","0.8","0.93",,"0.97","3.02","1.33",,"0.92","1.25","0.69",,"0.75","0.79","0.47",,"0.45","0.53","0.44",,"0.21","0.41","0.37",,"0.31","-0.148","0.302"
BasicAverageShares,,"838,100,000","854,900,000","873,300,000","878,312,175","899,900,000","908,700,000","908,800,000","914,100,000","918,700,000","929,600,000","946,200,000","956,500,000","980,300,000","986,644,069","1,015,600,000","1,035,900,000","1,052,500,000","1,062,300,000","1,074,000,000","1,090,400,000","1,100,200,000","1,100,500,000","1,100,300,000","1,100,800,000","1,110,900,000","1,118,900,000","1,117,800,000","1,125,700,000","1,131,900,000","1,125,100,000","1,104,900,000","1,126,900,000","1,123,700,000","1,104,900,000","1,097,900,000","1,096,900,000","1,091,000,000","1,065,000,000","1,064,700,000","1,064,300,000",,"1,060,200,000","1,057,391,108","1,056,082,512",,"906,909,597","822,654,945","819,393,009",,"815,068,638","821,594,380","809,101,944",,"716,011,791","712,837,796","723,529,412",,"746,212,121","742,763,158","750,381,679",,"762,595,420","761,728,395","759,574,468",,"757,142,857","736,065,574","736,567,164",,"747,311,828","751,587,302","757,971,014",,"765,333,333","734,177,215","738,775,510",,"697,872,340","703,636,364","715,217,391",,"736,363,636","744,186,047","755,263,158",,"777,419,355","774,940,979","782,391,173"
DilutedAverageShares,,"845,200,000","861,200,000","879,700,000","892,100,000","906,000,000","913,700,000","913,100,000","920,000,000","925,700,000","936,400,000","952,900,000","963,300,000","987,600,000","1,000,700,000","1,023,800,000","1,044,400,000","1,062,100,000","1,071,500,000","1,082,100,000","1,098,700,000","1,108,800,000","1,109,300,000","1,109,100,000","1,108,600,000","1,121,400,000","1,129,900,000","1,128,400,000","1,135,800,000","1,147,300,000","1,141,000,000","1,117,300,000","1,140,500,000","1,138,100,000","1,117,300,000","1,106,700,000","1,103,900,000","1,097,500,000","1,071,000,000","1,070,000,000","1,070,900,000",,"1,066,200,000","1,071,000,000","1,069,500,000",,"906,909,597","830,500,000","828,600,000",,"821,800,000","825,099,844","810,781,399",,"726,900,000","726,534,514","732,142,857",,"763,565,891","762,837,838","767,968,750",,"774,418,605","771,250,000","767,741,935",,"764,948,454","743,377,483","742,105,263",,"755,434,783","757,600,000","757,971,014",,"765,333,333","734,177,215","770,212,766",,"728,888,889","730,188,679","747,727,273",,"771,428,571","780,487,805","775,675,676",,"777,419,355","774,940,979","782,391,173"
RentExpenseSupplemental,,,,,,,,,,,,,,,,,,,"121,000,000","71,000,000","81,000,000","79,000,000","90,000,000","98,000,000","97,000,000","83,000,000","78,000,000","84,000,000","83,000,000","88,000,000","95,000,000","93,000,000","85,000,000","93,000,000","89,000,000","101,000,000","93,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"57,911,000,000","17,860,000,000","13,187,000,000","12,975,000,000","13,966,000,000","19,626,000,000","14,489,000,000","13,902,000,000","12,667,000,000","17,180,000,000","15,887,000,000","15,200,000,000","14,558,000,000","13,191,000,000","15,210,000,000","20,084,000,000","13,149,000,000","14,939,000,000","15,603,000,000","16,243,000,000","15,452,000,000","15,641,000,000","17,175,000,000","15,344,000,000","15,511,000,000","15,909,000,000","15,868,000,000","15,053,000,000","15,651,000,000","17,043,000,000","15,894,000,000","16,316,000,000","15,259,000,000","17,190,000,000","15,361,000,000","15,160,000,000","16,436,000,000","17,810,000,000","17,513,000,000","15,060,000,000","16,325,000,000","15,225,000,000","15,152,000,000","15,430,000,000","14,429,000,000","12,834,000,000","11,953,000,000","11,875,000,000","11,999,000,000","12,162,000,000","11,413,000,000","10,640,000,000","11,176,000,000","12,436,000,000","11,789,000,000","12,389,000,000","12,160,000,000","12,245,000,000","11,668,000,000","11,586,000,000","11,469,000,000","11,826,000,000","11,237,000,000","10,573,000,000","10,539,000,000","10,743,000,000","11,027,000,000","9,486,000,000","9,145,000,000","9,327,000,000","9,048,000,000","8,473,000,000","8,540,000,000","9,019,000,000","8,109,000,000","8,079,000,000","7,952,000,000","8,593,000,000","7,686,000,000","7,715,000,000","7,482,000,000","8,596,000,000","7,731,000,000","7,318,000,000","7,544,000,000","11,021,000,000","5,941,000,000","6,378,000,000","7,191,000,000"
