name,ttm,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,05/31/1989,02/28/1989,11/30/1988,08/31/1988,05/31/1988,02/29/1988,11/30/1987,08/31/1987,05/31/1987,02/28/1987,11/30/1986,08/31/1986,05/31/1986,02/28/1986
InterestIncome,"12,000,000","3,000,000","2,000,000","3,000,000","4,000,000","3,000,000","3,000,000","3,000,000","6,000,000","5,000,000","7,000,000","8,000,000","5,000,000","4,000,000","4,000,000","5,000,000","3,000,000","3,000,000","2,000,000","3,000,000","2,000,000","2,000,000","1,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","4,000,000","2,000,000","3,000,000","2,000,000","2,000,000","2,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","2,000,000","2,000,000","3,000,000","3,000,000","4,000,000","4,000,000","4,000,000","2,000,000","4,000,000","5,000,000","8,000,000","12,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"1,571,000,000","368,000,000","348,000,000","418,000,000","437,000,000","398,000,000","348,000,000","310,000,000","182,000,000","55,000,000","49,000,000","52,000,000","54,000,000","51,000,000","47,000,000","49,000,000","49,000,000","48,000,000","48,000,000","49,000,000","50,000,000","51,000,000","55,000,000","61,000,000","57,000,000","52,000,000","50,000,000","53,000,000","57,000,000","57,000,000","75,000,000","69,000,000","72,000,000","72,000,000","82,000,000","76,000,000","78,000,000","83,000,000","77,000,000","84,000,000","87,000,000","88,000,000","92,000,000","96,000,000","91,000,000","86,000,000","93,000,000","90,000,000","99,000,000","96,000,000","99,000,000","95,000,000","90,000,000","96,000,000","106,000,000","108,000,000","102,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-1,559,000,000","-365,000,000","-346,000,000","-415,000,000","-433,000,000","-395,000,000","-345,000,000","-307,000,000","-176,000,000","-50,000,000","-42,000,000","-44,000,000","-49,000,000","-47,000,000","-43,000,000","-44,000,000","-46,000,000","-45,000,000","-46,000,000","-46,000,000","-48,000,000","-49,000,000","-54,000,000","-59,000,000","-55,000,000","-50,000,000","-48,000,000","-51,000,000","-55,000,000","-55,000,000","-73,000,000","-67,000,000","-70,000,000","-70,000,000","-78,000,000","-74,000,000","-75,000,000","-81,000,000","-75,000,000","-82,000,000","-84,000,000","-85,000,000","-89,000,000","-93,000,000","-88,000,000","-84,000,000","-91,000,000","-87,000,000","-96,000,000","-92,000,000","-95,000,000","-91,000,000","-88,000,000","-92,000,000","-101,000,000","-100,000,000","-90,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"-7,860,000,000","-1,520,000,000","-2,276,000,000","-2,441,000,000","-1,623,000,000","-1,581,000,000","-1,889,000,000","-2,551,000,000","-4,203,000,000","-715,000,000","485,000,000","1,879,000,000","513,000,000","389,000,000","555,000,000","1,793,000,000","613,000,000","438,000,000","608,000,000","1,417,000,000","434,000,000","405,000,000","668,000,000","1,526,000,000","664,000,000","195,000,000","321,000,000","1,303,000,000","283,000,000","109,000,000","-20,000,000","1,316,000,000","179,000,000","58,000,000","139,000,000","1,011,000,000","119,000,000","122,000,000","170,000,000","1,420,000,000","101,000,000","-53,000,000","301,000,000","1,438,000,000","295,000,000","243,000,000","348,000,000","1,403,000,000","350,000,000","256,000,000","300,000,000","1,192,000,000","360,000,000","334,000,000","476,000,000","1,493,000,000","498,000,000","312,000,000","423,000,000","1,490,000,000","459,000,000","353,000,000","476,000,000","1,340,000,000","448,000,000","377,000,000","448,000,000","1,291,000,000","482,000,000","418,000,000","347,000,000","1,160,000,000","405,000,000","260,000,000","274,117,000","808,731,000","167,842,000","132,310,000","187,412,000","508,424,000","220,411,000","145,812,000","202,550,000","526,735,000","207,907,000","138,941,000","170,735,000","-195,814,000","-308,230,000","159,518,000","1,593,041,000","-163,300,000","-233,100,000","-252,600,000","1,368,992,000","-175,300,000","-194,700,000","-179,200,000","1,130,879,000","-79,500,000","-197,500,000","-192,900,000","1,055,461,000","-129,100,000","-192,300,000","-182,700,000","958,138,000","-127,900,000","-169,600,000","-170,300,000","80,874,000","205,000,000","85,800,000","72,000,000","53,800,000","171,900,000","70,200,000","51,700,000","-837,800,000","487,800,000","346,000,000","328,800,000","-783,200,000","499,200,000","307,000,000","292,900,000","-825,300,000","482,900,000","352,500,000","259,400,000","-680,800,000","405,200,000","284,700,000","231,800,000","-311,300,000","157,600,000","158,700,000","152,900,000","-286,100,000","160,100,000","156,700,000","121,400,000","-214,400,000","105,200,000","105,200,000","105,200,000"
EBITDA,"-5,625,000,000"
ReconciledCostOfRevenue,"6,150,000,000","2,030,000,000","1,823,000,000","1,616,000,000","681,000,000","535,000,000","689,000,000","1,549,000,000","2,484,000,000","3,523,000,000","3,076,000,000","3,532,000,000","3,158,000,000","3,142,000,000","2,741,000,000","2,959,000,000","2,681,000,000","2,709,000,000","2,617,000,000","3,014,000,000","2,435,000,000","2,435,000,000","2,319,000,000","2,564,000,000","2,257,000,000","2,243,000,000","2,218,000,000","2,490,000,000","2,404,000,000","2,335,000,000","2,497,000,000","2,755,000,000","2,564,000,000","2,588,000,000","2,621,000,000","2,917,000,000","2,487,000,000","2,599,000,000","2,551,000,000","2,597,000,000","2,478,000,000","2,694,000,000","2,569,000,000","2,814,000,000","2,521,000,000","2,395,000,000","7,113,000,000","776,000,000","2,093,000,000","2,099,000,000","2,143,000,000","2,226,000,000","1,885,000,000","1,850,000,000","260,000,000","4,506,000,000","2,159,000,000","2,114,000,000","1,985,000,000","2,189,000,000","1,763,000,000","1,691,000,000","1,680,000,000","1,975,000,000","1,620,000,000","1,487,000,000","1,533,000,000","1,790,000,000","1,470,000,000","1,423,000,000","1,341,000,000","1,568,000,000","1,329,000,000","1,216,000,000","1,090,934,000","1,279,645,000","819,981,000","615,194,000","578,056,000","682,243,000","533,455,000","518,165,000","2,424,706,000","820,767,000","22,961,000","21,063,000","2,053,981,000","614,724,000","497,121,000","11,437,000","74,536,000","705,900,000","550,200,000","531,900,000","115,677,000","655,100,000","455,000,000","393,600,000","48,169,000","474,500,000","421,700,000","378,300,000","63,669,000","475,600,000","372,700,000","329,300,000","76,213,000","417,600,000","326,900,000","310,200,000","76,775,000","370,100,000","298,200,000","283,300,000","243,300,000","328,300,000","279,100,000","243,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReconciledDepreciation,"2,235,000,000","554,000,000","552,000,000","562,000,000","567,000,000","552,000,000","543,000,000","551,000,000","577,000,000","570,000,000","553,000,000","548,000,000","543,000,000","516,000,000","507,000,000","510,000,000","512,000,000","488,000,000","478,000,000","472,000,000","457,000,000","439,000,000","435,000,000","442,000,000","438,000,000","423,000,000","420,000,000","399,000,000","406,000,000","401,000,000","408,000,000","413,000,000","410,000,000","404,000,000","402,000,000","406,000,000","391,000,000","389,000,000","392,000,000","383,000,000","376,000,000","376,000,000","385,000,000","390,000,000","380,000,000","367,000,000","367,000,000","355,000,000","349,000,000","345,000,000","345,000,000","336,000,000","317,000,000","311,000,000","2,185,000,000","-1,549,000,000","312,000,000","301,000,000","290,000,000","279,000,000","272,000,000","260,000,000","261,000,000","255,000,000","240,000,000","232,000,000","230,000,000","226,000,000","225,000,000","221,000,000","213,000,000","211,000,000","200,000,000","188,000,000","168,010,000","175,782,000","134,725,000","106,483,000","100,912,000","99,088,000","92,589,000","89,754,000","91,266,000","97,008,000","92,359,000","91,591,000","76,527,000","75,248,000","68,288,000","67,604,000","423,558,000","-63,100,000","-58,900,000","-57,900,000","347,368,000","-57,400,000","-46,300,000","-43,000,000","293,187,000","-43,200,000","-42,000,000","-40,700,000","252,587,000","-39,700,000","-35,100,000","-32,800,000","223,233,000","-32,800,000","-30,500,000","-31,500,000","191,095,000","-27,800,000","-26,200,000","-26,500,000","-24,100,000","-23,600,000","-23,300,000","-22,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"-9,419,000,000","-1,891,000,000","-2,620,000,000","-2,836,000,000","-2,072,000,000","-1,973,000,000","-2,222,000,000","-2,858,000,000","-4,374,000,000","-781,000,000","423,000,000","1,780,000,000","451,000,000","336,000,000","493,000,000","1,707,000,000","561,000,000","391,000,000","546,000,000","1,329,000,000","379,000,000","352,000,000","608,000,000","1,424,000,000","605,000,000","142,000,000","270,000,000","1,216,000,000","222,000,000","49,000,000","-102,000,000","1,247,000,000","106,000,000","-15,000,000","66,000,000","934,000,000","41,000,000","37,000,000","93,000,000","1,330,000,000","14,000,000","-139,000,000","217,000,000","1,337,000,000","206,000,000","152,000,000","248,000,000","1,303,000,000","252,000,000","175,000,000","193,000,000","1,073,000,000","264,000,000","260,000,000","371,000,000","1,333,000,000","390,000,000","236,000,000","358,000,000","1,377,000,000","390,000,000","283,000,000","416,000,000","1,232,000,000","380,000,000","280,000,000","353,000,000","1,151,000,000","409,000,000","345,000,000","293,000,000","1,025,000,000","332,000,000","203,000,000","205,065,000","734,261,000","127,795,000","126,879,000","191,336,000","500,764,000","194,201,000","129,640,000","116,312,000","494,975,000","186,963,000","127,950,000","193,795,000","396,190,000","203,956,000","171,517,000","251,040,000","415,100,000","203,300,000","157,800,000","220,585,000","344,800,000","160,600,000","109,900,000","155,350,000","297,900,000","127,400,000","85,400,000","114,802,000","268,100,000","106,300,000","77,100,000","84,191,000","209,500,000","89,800,000","67,600,000","70,065,000","168,800,000","77,900,000","65,100,000","50,200,000","152,200,000","65,100,000","50,700,000","43,200,000","134,800,000","57,100,000","46,800,000","38,700,000","130,500,000","47,200,000","37,400,000","19,200,000","107,200,000","54,600,000","25,200,000","21,300,000","84,400,000","41,600,000","46,300,000","42,100,000","56,300,000","52,000,000","46,000,000","34,400,000","50,100,000","42,200,000","26,100,000","28,200,000","23,200,000","23,200,000","23,100,000"
TotalUnusualItemsExcludingGoodwill,"-898,000,000","0","-524,000,000","-376,000,000","0","0","0","0","-1,364,000,000","-731,000,000",,,,,"-2,000,000","4,000,000","41,000,000","16,000,000","54,000,000","-82,000,000","-53,000,000","27,000,000","55,000,000","-36,000,000","171,000,000","-236,000,000","-198,000,000","-197,000,000","-13,000,000","-169,000,000","-281,000,000","15,000,000","11,000,000","-16,000,000","31,000,000","51,000,000","-31,000,000","-28,000,000","-1,000,000","123,000,000","-155,000,000","-147,000,000","-10,000,000","2,000,000","13,000,000","6,000,000",,"-2,000,000","-2,000,000","-3,000,000","2,000,000","-8,000,000","5,000,000","19,000,000","21,000,000","0","4,000,000","2,000,000","-1,000,000","1,000,000","-1,000,000","0","9,000,000","-1,000,000","-1,000,000","-14,000,000","6,000,000","-23,000,000","3,000,000","7,000,000","4,000,000","-2,000,000","-7,000,000","0","-506,000","4,934,000","-11,156,000","14,729,000","21,261,000","10,552,000","-5,951,000","6,620,000","-23,542,000","-8,256,000","3,294,000","17,103,000","-3,781,000","0","9,349,000","8,897,000","-9,135,000","20,800,000","3,700,000","-2,900,000","-16,224,000","16,800,000","200,000","-14,000,000","1,136,000","13,900,000","-2,200,000","-7,400,000","-13,386,000","31,500,000","4,500,000","800,000","-9,170,000","13,700,000","3,800,000","1,400,000","-16,099,000","-6,800,000","1,900,000","2,000,000","1,700,000","3,100,000","2,700,000","2,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalUnusualItems,"-898,000,000","0","-524,000,000","-376,000,000","0","0","0","0","-1,364,000,000","-731,000,000",,,,,"-2,000,000","4,000,000","41,000,000","16,000,000","54,000,000","-82,000,000","-53,000,000","27,000,000","55,000,000","-36,000,000","171,000,000","-236,000,000","-198,000,000","-197,000,000","-13,000,000","-169,000,000","-281,000,000","15,000,000","11,000,000","-16,000,000","31,000,000","51,000,000","-31,000,000","-28,000,000","-1,000,000","123,000,000","-155,000,000","-147,000,000","-10,000,000","2,000,000","13,000,000","6,000,000",,"-2,000,000","-2,000,000","-3,000,000","2,000,000","-8,000,000","5,000,000","19,000,000","21,000,000","0","4,000,000","2,000,000","-1,000,000","1,000,000","-1,000,000","0","9,000,000","-1,000,000","-1,000,000","-14,000,000","6,000,000","-23,000,000","3,000,000","7,000,000","4,000,000","-2,000,000","-7,000,000","0","-506,000","4,934,000","-11,156,000","14,729,000","21,261,000","10,552,000","-5,951,000","6,620,000","-23,542,000","-8,256,000","3,294,000","17,103,000","-3,781,000","0","9,349,000","8,897,000","-9,135,000","20,800,000","3,700,000","-2,900,000","-16,224,000","16,800,000","200,000","-14,000,000","1,136,000","13,900,000","-2,200,000","-7,400,000","-13,386,000","31,500,000","4,500,000","800,000","-9,170,000","13,700,000","3,800,000","1,400,000","-16,099,000","-6,800,000","1,900,000","2,000,000","1,700,000","3,100,000","2,700,000","2,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
NormalizedEBITDA,"-4,727,000,000","-966,000,000","-1,200,000,000","-1,503,000,000","-1,056,000,000","-1,029,000,000","-1,346,000,000","-2,000,000,000","-2,262,000,000","586,000,000","1,038,000,000","2,427,000,000","1,056,000,000","905,000,000","1,064,000,000","2,300,000,000","1,084,000,000","910,000,000","1,032,000,000","1,972,000,000","944,000,000","817,000,000","1,048,000,000","2,005,000,000","931,000,000","854,000,000","939,000,000","1,899,000,000","702,000,000","679,000,000","669,000,000","1,715,000,000","578,000,000","478,000,000","510,000,000","1,366,000,000","541,000,000","539,000,000","563,000,000","1,680,000,000","632,000,000","470,000,000","696,000,000","1,826,000,000","662,000,000","604,000,000","715,000,000","1,760,000,000","701,000,000","604,000,000","643,000,000","1,536,000,000","672,000,000","626,000,000","2,640,000,000","1,816,000,000","806,000,000","611,000,000","714,000,000","1,768,000,000","732,000,000","613,000,000","728,000,000","1,596,000,000","689,000,000","623,000,000","672,000,000","1,540,000,000","704,000,000","632,000,000","556,000,000","1,373,000,000","612,000,000","448,000,000","442,633,000","979,579,000","313,723,000","224,064,000","267,063,000","596,960,000","318,951,000","228,946,000","317,358,000","631,999,000","296,972,000","213,429,000","251,043,000","-120,566,000","-249,291,000","218,225,000","2,025,734,000","-121,000,000","-177,900,000","-191,800,000","1,732,584,000","-134,700,000","-148,600,000","-122,200,000","1,422,930,000","-50,200,000","-153,300,000","-144,800,000","1,321,434,000","-120,900,000","-161,700,000","-150,700,000","1,190,541,000","-108,900,000","-142,900,000","-140,200,000","288,068,000","239,600,000","110,100,000","96,500,000","76,200,000","192,400,000","90,800,000","71,200,000","-837,800,000","487,800,000","346,000,000","328,800,000","-783,200,000","499,200,000","307,000,000","292,900,000","-825,300,000","482,900,000","352,500,000","259,400,000","-680,800,000","405,200,000","284,700,000","231,800,000","-311,300,000","157,600,000","158,700,000","152,900,000","-286,100,000","160,100,000","156,700,000","121,400,000","-214,400,000","105,200,000","105,200,000","105,200,000"
TaxRateForCalcs,"0.001","0.4","0.002","0.008","0.27","0.003","0.007","0.001","0.003","0.27","0.034","0.026","0.017","0.006","0.028","0.021","0.005","0.27","0.025","0.029","0.013","0.006","0.008","0.028","0.003","0.007","0.004","0.027","0.018","0.058","0.35","0","0.009","0.35","0.35","0.001","0","0.051","0","0.004","0","0.014","0.35","0.004","0.35","0.032","0.027","0.008","0.35","0.35","0.04","0.022","0.022","0.35","0.35","0.038","0.015","0.35","0.35","0.028","0.35","0.35","0.4","0.025","0.4","0.048","0.078","0.038","0","0.4","0.4","0.055","0","0.4","0.043","0.037","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.013","0.4","0.4","0.4","0.014","0.012","0.027","0.4","0.031","0.4","0.4","0.4","0.036","0.4","0.4","0.4","0.048","0.4","0.4","0.4","0.056","0.4","0.4","0.4","0.073","0.4","0.4","0.4","0.094","0.4","0.4","0.4","0.087","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-1,142,614.781","0","-798,780.488","-3,024,833.858","0","0","0","0","-3,421,664.766","-197,370,000","0","0","0","0","-55,118.11","84,862.385","218,085.106","4,320,000","1,350,000","-2,337,719.298","-690,104.167","152,542.373","448,613.377","-1,007,508.532","563,426.689","-1,650,349.65","-730,627.306","-5,358,400","-230,088.496","-9,750,000","-98,350,000","0","102,803.738","-5,600,000","10,850,000","54,545.455","0","-1,435,897.436","0","552,395.21","0","-2,085,106.383","-3,500,000","7,451.565","4,550,000","191,082.803","0","-15,232.292","-700,000","-1,050,000","79,601.99","-175,022.789","111,111.111","6,650,000","7,350,000","0","60,606.061","700,000","-350,000","27,542.373","-350,000","0","3,600,000","-24,544.735","-400,000","-666,666.667","469,973.89","-865,384.615","0","2,800,000","1,600,000","-110,599.078","0","0","-21,644.987","183,526.933","-4,462,400","5,891,600","8,504,400","4,220,800","-2,380,400","2,648,000","-9,416,800","-104,996.811","1,317,600","6,841,200","-1,512,400","0","114,952.473","239,852.407","-3,654,000","645,751.634","1,480,000","-1,160,000","-6,489,600","596,811.189","80,000","-5,600,000","454,400","662,116.368","-880,000","-2,960,000","-5,354,400","1,774,023.231","1,800,000","320,000","-3,668,000","1,000,221.239","1,520,000","560,000","-6,439,600","-638,754.697","760,000","800,000","680,000","269,646.071","1,080,000","1,120,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
