name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990
BasicEPS,,"0.695","1.496","0.98","0.56","0.53","0.335","-0.58","0.28","0.75","0.678","1.138","0.548","0.612","0.577","0.618","0.47","1.599","0.546","0.478","0.448","0.516","0.546","0.514","0.393","0.463","0.439","0.42","0.33","0.655","0.392","0.341","0.283","0.357","-0.818","0.278","0.261","0.289","0.24","0.22","0.206","0.255",,"0.186","0.175","0.233",,"0.14","0.146","0.158",,"0.101","0.015","0.045",,"-0.005","0.075","0.14",,"0.105","0.1","0.135",,"0.095","0.085","0.115",,"0.08","0.031","0.09",,"0.063","0.025","0.07",,"0.043","0.016","0.053",,"0.035","0.02","0.045",,"0.03","0.005","0.033",,"0.024","0.004","0.024",,"0.004","0.003","0.003",,"0.001","0.002","0.002",,"0.002","0.001","0.002",,"0.001","0.001","0.001",,"0","0","0.001",,"0","0","0",,"0","0","0",,"0","0","0",,"0","0","0"
DilutedEPS,,"0.69","1.49","0.97","0.56","0.53","0.33","-0.58","0.28","0.74","0.67","1.12","0.53","0.61","0.56","0.61","0.47","1.57","0.54","0.47","0.448","0.51","0.54","0.51","0.39","0.46","0.43","0.41","0.33","0.65","0.385","0.335","0.28","0.355","-0.82","0.275","0.255","0.285","0","0.215","0.2","0.25",,"0.18","0.17","0.225",,"0.135","0.14","0.158",,"0.1","0.015","0.045",,"-0.005","0.075","0.14",,"0.105","0.095","0.13",,"0.09","0.08","0.11",,"0.078","0.03","0.088",,"0.06","0.024","0.068",,"0.043","0.016","0.05",,"0.035","0.02","0.043",,"0.03","0.005","0.031",,"0.023","0.004","0.023",,"0.004","0.003","0.003",,"0.001","0.002","0.002",,"0.002","0.001","0.002",,"0.001","0.001","0.001",,"0","0","0.001",,"0","0","0",,"0","0","0",,"0","0","0",,"0","0","0"
BasicAverageShares,,"1,151,600,000","1,180,000,000","1,178,500,000","1,177,500,000","1,175,000,000","1,173,300,000","1,168,900,000","1,171,800,000","1,180,400,000","1,184,600,000","1,206,500,000","1,210,000,000","1,243,300,000","1,309,100,000","1,366,300,000","1,382,400,000","1,407,600,000","1,431,600,000","1,445,700,000","1,447,700,000","1,457,200,000","1,460,500,000","1,466,400,000","1,464,500,000","1,485,600,000","1,485,100,000","1,490,800,000","1,501,000,000","1,500,800,000","1,499,000,000","1,502,000,000","1,508,200,000","1,513,000,000","1,506,400,000","1,502,200,000","1,496,600,000","1,497,800,000","1,498,600,000","1,519,600,000","1,515,800,000","1,505,200,000",,"1,485,200,000","1,497,600,000","1,497,600,000",,"1,491,200,000","1,488,400,000","1,525,800,000",,"1,493,400,000","1,476,000,000","1,472,600,000",,"1,463,400,000","1,457,400,000","1,463,200,000",,"1,488,946,000","1,504,994,000","1,516,176,000",,"1,539,650,000","1,534,890,000","1,534,042,000",,"1,567,264,000","3,207,704,000","1,602,096,000",,"1,591,768,000","3,180,456,000","1,580,228,000",,"1,568,288,000","3,117,704,000","1,554,608,000",,"1,552,620,000","1,537,384,000","1,523,228,000",,"1,527,776,000","6,082,630,944","1,509,160,000",,"1,492,160,000","2,956,560,000","1,467,416,000",,"1,456,456,000","1,460,416,000","1,446,528,000",,"1,430,976,000","1,382,272,000","1,382,272,000",,"1,258,480,000","1,252,272,000","1,247,744,000",,"1,235,024,000","1,142,304,000","1,139,264,000",,"1,130,688,000","1,127,200,000","1,123,616,000",,"917,664,000","931,648,000","885,600,000",,"871,488,000","867,136,000","843,136,000",,"836,608,000","740,672,000","740,672,000",,"809,344,000","809,344,000","809,344,000"
DilutedAverageShares,,"1,176,600,000","1,187,900,000","1,186,200,000","1,184,800,000","1,183,000,000","1,179,000,000","1,168,900,000","1,180,700,000","1,191,000,000","1,205,600,000","1,223,000,000","1,250,700,000","1,253,400,000","1,348,700,000","1,388,500,000","1,406,600,000","1,434,600,000","1,451,200,000","1,459,400,000","1,464,800,000","1,470,500,000","1,478,400,000","1,479,300,000","1,486,600,000","1,503,300,000","1,504,500,000","1,515,700,000","1,516,500,000","1,516,800,000","1,521,600,000","1,522,000,000","1,529,200,000","1,532,400,000","1,506,400,000","1,523,800,000","1,522,600,000","1,522,600,000","1,547,000,000","1,553,600,000","1,546,600,000","1,537,000,000",,"1,543,800,000","1,543,600,000","1,533,400,000",,"1,533,400,000","1,533,800,000","1,525,800,000",,"1,493,400,000","1,479,800,000","1,478,200,000",,"1,463,400,000","1,478,600,000","1,489,800,000",,"1,527,118,000","1,548,110,000","1,565,528,000",,"1,596,518,000","1,589,226,000","1,585,898,000",,"1,616,076,000","3,312,248,000","1,661,308,000",,"1,649,156,000","3,292,472,000","1,630,580,000",,"1,610,656,000","3,196,976,000","1,596,872,000",,"1,604,764,000","1,591,444,000","1,567,996,000",,"1,577,928,000","6,082,630,944","1,574,640,000",,"1,551,048,000","3,078,672,000","1,514,720,000",,"1,456,456,000","1,460,416,000","1,446,528,000",,"1,430,976,000","1,382,272,000","1,382,272,000",,"1,258,480,000","1,252,272,000","1,247,744,000",,"1,235,024,000","1,142,304,000","1,139,264,000",,"1,130,688,000","1,127,200,000","1,123,616,000",,"917,664,000","931,648,000","885,600,000",,"871,488,000","867,136,000","843,136,000",,"836,608,000","740,672,000","740,672,000",,"809,344,000","809,344,000","809,344,000"
TotalOperatingIncomeAsReported,"5,136,400,000","1,177,800,000","1,482,200,000","1,488,700,000","987,600,000","913,500,000","558,300,000","-703,900,000","487,400,000","1,219,800,000","1,083,300,000","1,121,300,000","857,700,000","1,015,700,000","956,400,000","1,038,200,000","772,500,000","1,116,100,000","1,022,600,000","1,044,200,000","935,400,000","1,132,600,000","1,227,400,000","1,022,300,000","864,200,000","1,058,000,000","969,400,000","938,600,000","777,500,000","915,500,000","854,800,000","768,500,000","644,100,000","813,500,000","-2,115,300,000","615,200,000","544,100,000","630,600,000","519,500,000","491,600,000","430,400,000","556,000,000","565,100,000","357,900,000","376,100,000","501,900,000","399,300,000","327,700,000","339,800,000","352,600,000","199,400,000","204,000,000","40,900,000","117,700,000","14,200,000","-21,600,000","178,200,000","333,100,000","248,033,000","245,214,000","240,974,000","319,724,000","197,638,000","214,573,000","201,894,000","279,881,000","196,396,000","199,632,000","157,353,000","227,234,000","156,269,000","153,807,000","124,521,000","175,520,000","112,196,000","106,114,000","85,525,000","122,445,000","89,590,000","87,709,000","48,780,000","6,585,000","82,876,000","71,307,000","277,080,000","71,252,000","99,961,000","49,967,000","35,207,000","54,700,000","50,500,000","38,100,000","26,700,000","41,100,000","37,500,000","25,900,000","22,500,000","34,600,000","30,100,000","23,000,000","14,000,000","21,200,000","18,900,000","14,600,000","7,600,000","15,700,000","8,500,000","10,400,000","7,000,000","14,200,000","7,200,000","5,700,000","3,300,000","8,100,000","3,800,000","2,700,000","1,700,000","4,800,000","1,600,000","1,300,000","1,800,000",,,,,
RentExpenseSupplemental,"2,598,700,000","665,300,000","678,500,000","628,700,000","626,200,000","628,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"25,477,400,000","6,920,400,000","6,729,100,000","6,093,500,000","5,734,500,000","5,846,400,000","5,562,000,000","4,916,300,000","5,576,900,000","5,944,900,000","5,743,700,000","5,740,000,000","5,467,500,000","5,641,600,000","5,389,700,000","5,326,600,000","5,177,300,000","5,019,400,000","4,764,300,000","4,598,100,000","4,442,700,000","4,684,700,000","4,589,700,000","4,298,200,000","4,194,600,000","4,379,600,000","4,027,300,000","4,002,900,000","3,840,900,000","3,940,500,000","3,410,300,000","3,458,100,000","3,289,600,000","3,497,400,000","3,207,200,000","3,189,900,000","3,064,300,000","3,223,500,000","3,224,400,000","2,757,800,000","2,817,700,000","2,924,800,000","2,966,700,000","2,471,900,000","2,447,900,000","2,483,400,000","2,480,300,000","2,300,200,000","2,221,400,000","2,381,200,000","2,213,100,000","2,178,000,000","2,165,500,000","2,422,000,000","2,402,000,000","2,427,900,000","2,347,800,000","2,434,500,000","2,192,902,000","2,114,031,000","2,014,620,000","2,035,999,000","1,805,717,000","1,749,100,000","1,683,928,000","1,654,211,000","1,462,845,000","1,402,167,000","1,361,363,000","1,362,310,000","1,297,028,000","1,164,884,000","1,116,547,000","1,105,671,000","968,818,000","930,662,000","868,681,000","881,081,000","775,608,000","747,449,000","734,437,000","798,750,000","-106,518,000","840,771,000","584,601,000","596,135,000","482,031,000","505,579,000","469,491,000","472,300,000","424,300,000","385,700,000","349,100,000","364,500,000","320,200,000","308,500,000","267,100,000","282,400,000","240,600,000","219,200,000","200,900,000","217,900,000","177,500,000","162,400,000","146,000,000","153,800,000","120,900,000","108,800,000","94,100,000","101,300,000","73,100,000","67,300,000","54,100,000","57,900,000","46,500,000","37,900,000","32,300,000","33,800,000","25,300,000","22,200,000","19,600,000",,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"4,393,000,000","815,900,000","1,764,400,000","1,153,400,000","659,400,000","622,200,000","392,600,000","-678,400,000","328,400,000","885,700,000","802,800,000","1,372,800,000","663,200,000","760,600,000","755,500,000","852,500,000","660,100,000","2,250,200,000","788,600,000","691,600,000","652,800,000","751,800,000","800,900,000","754,100,000","575,100,000","687,600,000","652,500,000","626,700,000","494,900,000","983,100,000","587,800,000","512,600,000","427,000,000","540,700,000","-1,232,000,000","417,800,000","390,400,000","432,200,000","358,700,000","333,100,000","309,900,000","382,100,000","358,300,000","279,100,000","261,600,000","346,600,000","278,900,000","207,900,000","217,300,000","241,500,000","150,000,000","151,500,000","25,000,000","64,300,000","5,400,000","-6,700,000","108,700,000","208,100,000","158,503,000","158,343,000","150,840,000","204,952,000","134,503,000","145,498,000","127,316,000","174,190,000","123,603,000","125,575,000","100,536,000","144,753,000","103,372,000","98,104,000","79,488,000","110,811,000","69,475,000","68,414,000","52,051,000","79,973,000","58,467,000","56,174,000","32,077,000","68,355,000","53,248,000","46,757,000","32,210,000","48,995,000","1,496,000","34,913,000","23,406,000","34,700,000","32,400,000","24,600,000","18,000,000","26,700,000","25,600,000","7,900,000","15,100,000","22,100,000","18,700,000","14,600,000","9,600,000","14,400,000","12,700,000","9,400,000","10,400,000","9,600,000","5,500,000","6,800,000","5,100,000","8,600,000","4,000,000","200,000","1,900,000","4,800,000","2,200,000","1,800,000","1,300,000","3,200,000","1,100,000","900,000","1,100,000","1,000,000","600,000","600,000","600,000","600,000"
NormalizedIncome,"3,787,006,066.655","810,140,000","1,129,172,263.748","1,169,596,400","676,443,000","677,794,000","565,693,354.43","-613,186,500","327,817,600","890,576,200","812,311,465.285","910,802,100","680,866,000","794,641,600","789,831,290.253","864,452,000","734,528,000","902,074,900","811,420,574.703","770,571,400","652,800,000","751,800,000","800,900,000","754,100,000","575,100,000","687,600,000","696,970,440.602","626,700,000","494,900,000","687,025,200","587,800,000","512,600,000","427,000,000","527,368,000","-1,232,000,000","417,800,000","390,400,000","432,200,000","84,190,170.623","404,782,514.216","285,941,737.798","382,100,000","147,845,198.413","349,032,926.532","248,173,000.771","346,600,000","283,219,922.443","221,258,668.342","222,413,283.804","253,559,675.237","188,236,703.402","187,475,149.563","133,954,154.728","113,686,063.072","69,880,000","102,305,000","108,700,000","208,100,000","158,503,000","158,343,000","150,840,000","204,952,000","134,503,000","145,498,000","127,316,000","174,190,000","123,603,000","125,575,000","100,536,000","144,753,000","103,372,000","98,104,000","71,873,753.178","110,811,000","69,475,000","68,414,000","52,051,000","79,973,000","35,893,141.155","50,796,315.213","27,377,749.426","55,789,020","48,226,291.691","42,515,813.695","28,420,190.598","45,967,856.178","55,884,200","32,201,134.709","23,406,000","34,700,000","31,034,482.759","23,360,705.29","16,510,344.828","25,399,071.926","24,424,489.796","11,920,000","13,688,211.382","20,745,682.451","17,223,684.211","13,005,042.017","7,446,153.846","12,000,000","10,760,591.133","7,690,909.091","2,953,846.154","8,202,531.646","4,593,406.593","5,656,637.168","3,660,000","7,994,366.197","3,938,461.538","2,180,000","2,020,000","4,313,924.051","1,660,000","1,675,862.069","1,105,000","3,015,384.615","1,100,000","840,000","1,100,000","1,000,000","600,000","600,000","600,000","600,000"
InterestIncome,,,"21,500,000","36,000,000","17,300,000","15,500,000","9,000,000","12,700,000","2,000,000","15,900,000","16,300,000","40,200,000","15,200,000","24,800,000","36,200,000","31,500,000","35,500,000","88,200,000","151,600,000","31,700,000","67,900,000","24,100,000","12,500,000","72,900,000","14,500,000","8,100,000","6,400,000","25,500,000","1,300,000","9,700,000","85,700,000","19,400,000","17,800,000","19,800,000","72,200,000","3,500,000","50,800,000","-2,900,000","26,300,000","9,700,000","35,300,000","23,200,000","65,600,000","16,000,000",,"14,400,000","21,900,000","1,400,000","4,700,000","25,100,000","17,900,000","21,900,000","2,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"464,500,000","115,400,000","120,600,000","113,400,000","115,000,000","120,700,000","124,900,000","120,800,000","99,200,000","91,900,000","95,700,000","86,400,000","73,900,000","75,000,000","63,900,000","45,400,000","35,100,000","25,900,000","22,300,000","23,500,000","22,900,000","23,800,000","24,700,000","21,800,000","18,300,000","16,500,000","18,200,000","19,100,000","16,900,000","16,300,000","16,400,000","16,400,000","16,700,000","14,500,000","9,100,000","6,300,000","6,100,000","9,500,000","6,500,000","8,900,000","8,800,000","8,600,000","9,800,000","8,500,000","7,100,000","7,900,000","8,600,000","7,900,000","8,000,000","8,200,000","8,600,000","8,600,000","8,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-389,900,000","-115,400,000","-99,100,000","-77,400,000","-97,700,000","-105,200,000","-115,900,000","-108,100,000","-97,200,000","-76,000,000","-79,400,000","-46,200,000","-58,700,000","-50,200,000","-27,700,000","-13,900,000","400,000","62,300,000","129,300,000","8,200,000","45,000,000","300,000","-12,200,000","51,100,000","-3,800,000","-8,400,000","-11,800,000","6,400,000","-15,600,000","-6,600,000","69,300,000","3,000,000","1,100,000","5,300,000","63,100,000","-2,800,000","44,700,000","-9,500,000","-74,700,000","800,000","-8,800,000","14,600,000","55,800,000","7,500,000","-7,100,000","6,500,000","13,300,000","-6,500,000","-3,300,000","16,900,000","9,300,000","13,300,000","-6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"6,075,500,000","1,177,800,000","2,368,200,000","1,524,700,000","1,004,900,000","929,000,000","567,300,000","-691,200,000","489,400,000","1,235,700,000","1,099,600,000","1,763,300,000","893,900,000","1,040,500,000","995,500,000","1,072,200,000","850,700,000","3,031,800,000","1,174,200,000","1,075,900,000","1,003,300,000","1,156,700,000","1,239,900,000","1,095,200,000","878,700,000","1,066,100,000","914,700,000","964,100,000","778,800,000","1,315,800,000","940,500,000","787,900,000","661,900,000","833,300,000","-2,043,100,000","618,700,000","594,900,000","630,600,000","545,700,000","501,300,000","465,700,000","579,200,000","513,800,000","418,200,000","396,000,000","516,300,000","421,200,000","326,300,000","344,500,000","377,700,000","217,300,000","225,900,000","43,800,000","193,200,000","113,400,000","146,100,000","178,200,000","333,100,000","248,033,000","245,214,000","240,974,000","319,724,000","197,638,000","214,573,000","201,894,000","279,881,000","196,396,000","199,632,000","157,353,000","227,234,000","156,269,000","153,807,000","124,521,000","175,520,000","112,196,000","106,114,000","85,525,000","122,445,000","89,590,000","87,709,000","48,780,000","6,585,000","796,054,000","-178,002,000","44,687,000","71,252,000","99,961,000","49,967,000","35,207,000","54,700,000","50,500,000","38,100,000","26,700,000","41,100,000","37,500,000","25,900,000","22,500,000","34,600,000","30,100,000","23,000,000","14,000,000","21,200,000","18,900,000","14,600,000","7,600,000","15,700,000","8,500,000","10,400,000","7,000,000","14,200,000","7,200,000","5,700,000","3,300,000","8,100,000","3,800,000","2,700,000","1,700,000","4,800,000","1,600,000","1,300,000","1,800,000","21,400,000","-40,300,000","14,400,000","14,400,000","14,400,000"
EBITDA,"7,597,600,000"
ReconciledCostOfRevenue,"21,599,600,000","5,906,500,000","5,741,300,000","5,153,900,000","4,797,900,000","4,894,100,000","4,643,800,000","4,005,700,000","4,697,700,000","5,039,700,000","4,867,300,000","4,810,100,000","4,536,900,000","4,734,300,000","4,424,600,000","4,366,000,000","4,292,000,000","4,226,300,000","3,977,400,000","3,864,000,000","3,714,600,000","3,919,700,000","3,804,500,000","3,578,400,000","3,462,500,000","3,680,600,000","3,355,000,000","3,333,700,000","3,173,600,000","3,296,400,000","2,866,200,000","2,878,300,000","2,754,000,000","2,959,800,000","2,697,400,000","2,673,800,000","2,560,600,000","2,702,300,000","1,448,000,000","1,443,000,000","1,404,700,000","1,487,300,000","1,317,800,000","1,239,000,000","1,172,800,000","1,193,300,000","1,162,400,000","1,069,400,000","1,058,300,000","1,138,100,000","1,033,700,000","1,036,100,000","1,856,000,000","1,190,100,000","4,899,700,000","1,157,600,000","2,108,400,000","1,179,400,000","1,678,457,000","1,893,437,000","1,795,199,000","1,823,189,000","1,609,669,000","1,554,497,000","1,482,749,000","1,393,203,000","1,305,082,000","1,235,592,000","1,194,166,000","1,161,988,000","1,171,150,000","1,024,677,000","927,238,000","928,475,000","-691,348,000","826,009,000","759,642,000","776,081,000","683,762,000","654,090,000","620,740,000","624,121,000","530,149,000","517,150,000","500,105,000","520,594,000","413,727,000","443,872,000","405,275,000","414,200,000","372,800,000","333,300,000","300,700,000","319,500,000","277,700,000","266,100,000","228,800,000","247,100,000","207,500,000","189,700,000","173,600,000","192,500,000","155,300,000","141,900,000","126,900,000","139,000,000","224,800,000","52,900,000","43,700,000","50,300,000","-37,500,000","57,900,000","46,700,000","29,700,000","39,700,000","33,300,000","28,100,000","30,100,000","22,100,000","19,100,000","16,400,000",,,,,
ReconciledDepreciation,"1,522,100,000","386,400,000","377,900,000","373,300,000","384,500,000","388,400,000","379,200,000","377,100,000","377,700,000","369,200,000","365,700,000","360,100,000","372,700,000","350,800,000","344,400,000","343,900,000","345,200,000","272,400,000","270,700,000","266,600,000","266,600,000","263,200,000","261,900,000","258,900,000","262,000,000","247,300,000","240,500,000","249,100,000","227,900,000","216,300,000","194,400,000","189,800,000","184,100,000","180,100,000","176,300,000","161,200,000","161,300,000","156,800,000","152,900,000","139,800,000","144,300,000","143,600,000","141,800,000","136,600,000","136,300,000","135,300,000","136,300,000","132,000,000","134,300,000","138,200,000","140,100,000","141,000,000","141,200,000","141,000,000","173,100,000","145,300,000","146,300,000","139,800,000","130,406,000","125,572,000","119,578,000","116,335,000","109,785,000","105,011,000","101,553,000","98,289,000","86,164,000","94,074,000","101,637,000","85,332,000","69,846,000","80,309,000","80,806,000","73,859,000","68,617,000","63,245,000","65,847,000","61,562,000","58,377,000","54,898,000","53,842,000","54,024,000","48,967,000","45,393,000","42,063,000","40,664,000","40,919,000","33,658,000","35,594,000","32,000,000","29,200,000","27,700,000","26,000,000","24,600,000","22,600,000","21,800,000","19,000,000","17,500,000","16,300,000","15,300,000","14,100,000","12,500,000","11,300,000","10,500,000","9,400,000","8,200,000","9,300,000","5,000,000","5,600,000","4,900,000","2,800,000","4,400,000","3,000,000","2,300,000","2,500,000","1,600,000","1,400,000","1,300,000","600,000","1,000,000","1,000,000",,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"4,393,000,000","815,900,000","1,764,400,000","1,153,400,000","659,400,000","622,200,000","392,600,000","-678,400,000","328,400,000","885,700,000","802,800,000","1,372,800,000","663,200,000","760,600,000","755,500,000","852,500,000","660,100,000","2,250,200,000","788,600,000","691,600,000","652,800,000","751,800,000","800,900,000","754,100,000","575,100,000","687,600,000","652,500,000","626,700,000","494,900,000","983,100,000","587,800,000","512,600,000","427,000,000","540,700,000","-1,232,000,000","417,800,000","390,400,000","432,200,000","358,700,000","333,100,000","309,900,000","382,100,000","358,300,000","279,100,000","261,600,000","346,600,000","278,900,000","207,900,000","217,300,000","241,500,000","150,000,000","151,500,000","25,000,000","64,300,000","5,400,000","-6,700,000","108,700,000","208,100,000","158,503,000","158,343,000","150,840,000","204,952,000","134,503,000","145,498,000","127,316,000","174,190,000","123,603,000","125,575,000","100,536,000","144,753,000","103,372,000","98,104,000","79,488,000","110,811,000","69,475,000","68,414,000","52,051,000","79,973,000","58,467,000","56,174,000","32,077,000","68,355,000","53,248,000","46,757,000","32,210,000","48,995,000","1,496,000","34,913,000","23,406,000","34,700,000","32,400,000","24,600,000","18,000,000","26,700,000","25,600,000","7,900,000","15,100,000","22,100,000","18,700,000","14,600,000","9,600,000","14,400,000","12,700,000","9,400,000","10,400,000","9,600,000","5,500,000","6,800,000","5,100,000","8,600,000","4,000,000","200,000","1,900,000","4,800,000","2,200,000","1,800,000","1,300,000","3,200,000","1,100,000","900,000","1,100,000","1,000,000","600,000","600,000","600,000","600,000"
TotalUnusualItemsExcludingGoodwill,"773,800,000","7,500,000","809,100,000","-19,800,000","-23,000,000","-72,200,000","-195,000,000","-78,100,000","700,000","-6,300,000","-11,900,000","564,100,000","-22,000,000","-43,200,000","-42,300,000","-14,400,000","-92,000,000","1,799,900,000","-33,300,000","-120,200,000",,,"0","0","0","0","-61,100,000","0","0","390,600,000","0","0","0","20,200,000","-2,784,100,000",,,,"412,300,000","-105,900,000","35,300,000",,"296,200,000","-102,400,000","19,900,000","0","-6,400,000","-20,400,000","-7,900,000","-18,300,000","-53,200,000","-51,600,000","-152,100,000","-75,500,000","-99,200,000","-167,700,000",,,,,,,,,,,,,,,,,"12,281,000",,,,,,"35,832,000","8,536,000","7,459,000","19,946,000","7,971,000","6,732,000","6,167,000","4,805,000","-90,647,000","4,339,000",,,"2,200,000","2,000,000","2,400,000","2,100,000","1,800,000","-6,700,000","2,300,000","2,200,000","2,400,000","2,600,000","3,500,000","3,900,000","3,100,000","2,800,000","12,100,000","2,300,000","1,500,000","1,900,000","2,400,000","1,000,000","100,000","-3,300,000","-200,000","800,000","900,000","200,000","300,000","300,000",,"100,000",,,,,,
TotalUnusualItems,"773,800,000","7,500,000","809,100,000","-19,800,000","-23,000,000","-72,200,000","-195,000,000","-78,100,000","700,000","-6,300,000","-11,900,000","564,100,000","-22,000,000","-43,200,000","-42,300,000","-14,400,000","-92,000,000","1,799,900,000","-33,300,000","-120,200,000",,,"0","0","0","0","-61,100,000","0","0","390,600,000","0","0","0","20,200,000","-2,784,100,000",,,,"412,300,000","-105,900,000","35,300,000",,"296,200,000","-102,400,000","19,900,000","0","-6,400,000","-20,400,000","-7,900,000","-18,300,000","-53,200,000","-51,600,000","-152,100,000","-75,500,000","-99,200,000","-167,700,000",,,,,,,,,,,,,,,,,"12,281,000",,,,,,"35,832,000","8,536,000","7,459,000","19,946,000","7,971,000","6,732,000","6,167,000","4,805,000","-90,647,000","4,339,000",,,"2,200,000","2,000,000","2,400,000","2,100,000","1,800,000","-6,700,000","2,300,000","2,200,000","2,400,000","2,600,000","3,500,000","3,900,000","3,100,000","2,800,000","12,100,000","2,300,000","1,500,000","1,900,000","2,400,000","1,000,000","100,000","-3,300,000","-200,000","800,000","900,000","200,000","300,000","300,000",,"100,000",,,,,,
NormalizedEBITDA,"6,823,800,000","1,556,700,000","1,937,000,000","1,917,800,000","1,412,400,000","1,389,600,000","1,141,500,000","-236,000,000","866,400,000","1,611,200,000","1,477,200,000","1,559,300,000","1,288,600,000","1,434,500,000","1,382,200,000","1,430,500,000","1,287,900,000","1,504,300,000","1,478,200,000","1,462,700,000","1,269,900,000","1,419,900,000","1,501,800,000","1,354,100,000","1,140,700,000","1,313,400,000","1,216,300,000","1,213,200,000","1,006,700,000","1,141,500,000","1,134,900,000","977,700,000","846,000,000","993,200,000","-1,866,800,000","779,900,000","756,200,000","787,400,000","286,300,000","747,000,000","574,700,000","722,800,000","359,400,000","657,200,000","512,400,000","651,600,000","563,900,000","478,700,000","486,700,000","534,200,000","410,600,000","418,500,000","337,100,000","409,700,000","385,700,000","459,100,000","324,500,000","472,900,000","378,439,000","370,786,000","360,552,000","436,059,000","307,423,000","319,584,000","303,447,000","378,170,000","284,871,000","293,706,000","258,990,000","312,566,000","227,914,000","234,116,000","193,046,000","249,379,000","180,813,000","169,359,000","151,372,000","184,007,000","112,135,000","134,071,000","95,163,000","40,663,000","837,050,000","-139,341,000","80,583,000","107,111,000","231,527,000","79,286,000","70,801,000","86,700,000","77,500,000","63,800,000","50,300,000","63,600,000","58,300,000","54,400,000","39,200,000","49,900,000","44,000,000","35,700,000","24,600,000","29,800,000","27,100,000","23,100,000","4,900,000","21,600,000","16,300,000","14,400,000","10,200,000","18,100,000","9,900,000","13,400,000","8,200,000","9,600,000","5,400,000","4,100,000","2,800,000","5,800,000","2,200,000","2,700,000","2,800,000","21,400,000","-40,300,000","14,400,000","14,400,000","14,400,000"
TaxRateForCalcs,"0.217","0.232","0.215","0.182","0.259","0.23","0.112","0.165","0.168","0.226","0.201","0.181","0.197","0.212","0.188","0.17","0.191","0.251","0.315","0.343","0.334","0.337","0.34","0.297","0.332","0.345","0.272","0.337","0.35","0.242","0.364","0.336","0.338","0.34","0.4","0.318","0.336","0.304","0.334","0.323","0.321","0.33","0.289","0.317","0.325","0.316","0.325","0.345","0.353","0.341","0.281","0.303","0.284","0.346","0.35","0.35","0.35","0.363","0.358","0.348","0.372","0.372","0.332","0.337","0.379","0.378","0.382","0.381","0.377","0.377","0.35","0.38","0.38","0.38","0.385","0.385","0.4","0.37","0.37","0.37","0.37","0.37","0.37","0.37","0.385","0.37","0.4","0.375","0.375","0.38","0.379","0.38","0.379","0.381","0.347","0.4","0.386","0.384","0.385","0.387","0.385","0.385","0.374","0.39","0.385","0.392","0.396","0.398","0.4","0.394","0.385","0.4","0.4","0.392","0.4","0.379","0.35","0.385","0.389","0.4","0.353","0.4","0.4","0.4","0.4","0.4"
