name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988
DilutedAverageShares,,,"2,254,518,373","2,279,362,860","2,299,924,850",,"2,380,045,810","2,417,638,791","2,434,332,283",,"2,449,501,775","2,452,441,774","2,459,730,270",,"2,465,332,767","2,467,584,266","2,467,435,766",,"2,466,982,767","2,466,868,767","2,466,636,267",,"2,465,868,267","2,465,616,267","2,465,229,267",,"2,464,972,768","2,464,624,768","2,464,425,268",,"2,463,835,768","2,466,553,767","2,466,087,267",,"2,465,667,267","2,465,397,267","2,464,770,268",,"2,478,274,761","2,477,265,261","2,476,414,762",,"2,476,933,762","2,473,576,763","2,472,615,264",,"2,471,388,264","2,470,761,265","2,398,749,301",,"2,327,589,336","2,327,584,836","2,324,223,338",,"2,323,837,838","2,323,471,838","2,322,591,339",,"2,321,050,839","2,317,807,841","2,314,212,343",,"2,313,258,343","2,312,460,344","2,311,401,344",,"2,309,845,845","2,309,481,345","2,308,648,846",,"2,306,854,847","2,306,442,347","2,305,612,847",,"2,303,293,848","2,302,641,349","2,302,201,849",,"2,301,093,349","2,300,590,850","2,296,440,352",,"2,291,019,354","2,290,540,855","2,289,808,855",,"2,286,253,857","2,281,584,359","2,281,018,859",,"2,279,929,860","2,279,484,360","2,278,344,361",,"1,866,411,567","1,861,799,069","1,861,064,069",,"1,851,180,574","1,848,368,076","1,848,366,576",,"1,816,142,092","1,805,621,097","1,790,267,105",,"1,784,481,866","1,772,367,535","1,767,646,175",,"1,766,276,245","1,766,093,538","1,766,816,452",,"1,729,018,347","1,729,461,767","1,726,074,302",,"1,718,001,533","1,718,895,305","1,718,802,269",,"1,718,749,141","1,718,749,141","1,718,749,141",,"1,573,255,027","1,720,560,458","1,720,042,565",,"1,720,221,530","1,718,892,546","1,720,356,476",,"1,719,109,408","1,719,071,618","1,720,883,604"
RentExpenseSupplemental,"4,201,000,000","1,221,000,000","1,116,000,000","982,000,000","882,000,000","915,000,000","854,000,000","749,000,000","1,002,000,000","973,000,000","1,010,000,000","1,000,000,000","1,020,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"242,950,000,000","63,372,000,000","63,020,000,000","60,787,000,000","55,771,000,000","58,332,000,000","56,676,000,000","61,516,000,000","54,039,000,000","59,878,000,000","55,409,000,000","55,887,000,000","53,353,000,000","60,927,000,000","55,009,000,000","53,464,000,000","51,981,000,000","52,516,000,000","54,895,000,000","51,389,000,000","59,499,000,000","48,359,000,000","48,543,000,000","47,088,000,000","45,947,000,000","44,439,000,000","44,917,000,000","45,522,000,000","40,997,000,000","42,418,000,000","44,449,000,000","40,846,000,000","38,855,000,000","39,817,000,000","39,163,000,000","37,802,000,000","36,572,000,000","37,966,000,000","35,114,000,000","33,931,000,000","33,216,000,000","33,503,000,000","30,376,000,000","33,009,000,000","31,486,000,000","29,684,000,000","31,740,000,000","28,771,000,000","26,939,000,000","25,733,000,000","25,065,000,000","24,816,000,000","25,327,000,000","24,444,000,000","26,424,000,000","25,622,000,000","23,722,000,000","23,617,000,000","23,090,000,000","22,531,000,000","28,846,000,000","20,969,000,000","21,059,000,000","20,583,000,000","19,150,000,000","17,539,000,000","19,698,000,000","15,974,000,000","15,661,000,000","15,102,000,000","17,378,000,000","16,082,000,000","14,884,000,000","16,302,000,000","15,650,000,000","11,061,000,000","8,845,000,000","10,318,000,000","8,965,000,000","8,339,000,000","7,865,000,000","9,104,000,000","10,356,000,000","9,389,000,000","7,178,000,000","10,731,000,000","7,050,000,000","5,439,000,000","5,169,000,000","6,036,000,000","6,382,000,000","4,596,000,000","4,564,000,000","2,800,000,000","2,361,000,000","2,121,000,000","2,236,000,000","2,151,800,000","1,833,000,000","1,940,600,000","1,677,000,000","1,910,500,000","1,649,300,000","1,651,400,000","1,583,200,000","195,600,000","255,500,000","234,000,000","168,100,000","1,270,500,000","172,900,000","172,500,000","182,000,000","872,800,000","148,700,000","154,600,000",,"215,100,000","151,100,000",,"176,400,000",,,,,"241,900,000","151,900,000","152,400,000","164,400,000",,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"89,795,000,000","39,646,000,000","10,344,000,000","28,094,000,000","11,711,000,000","35,835,000,000","30,137,000,000","26,295,000,000","-49,746,000,000","29,159,000,000","16,524,000,000","14,073,000,000","21,661,000,000","-25,392,000,000","18,540,000,000","12,011,000,000","-1,138,000,000","32,551,000,000","4,067,000,000","4,262,000,000","4,060,000,000","6,286,000,000","7,198,000,000","5,001,000,000","5,589,000,000","5,478,000,000","9,428,000,000","4,013,000,000","5,164,000,000","4,155,000,000","4,617,000,000","6,395,000,000","4,705,000,000","4,990,000,000","5,053,000,000","4,541,000,000","4,892,000,000","4,551,000,000","3,920,000,000","3,108,000,000","3,245,000,000","3,048,000,000","2,278,000,000","3,417,000,000","1,511,000,000","4,377,000,000","2,989,000,000","1,968,000,000","3,633,000,000","3,056,000,000","3,238,000,000","3,295,000,000","-1,534,000,000","117,000,000","1,057,000,000","2,880,000,000","940,000,000","2,947,000,000","4,553,000,000","3,118,000,000","2,595,000,000","3,583,000,000","2,772,000,000","2,347,000,000","2,313,000,000","5,130,000,000","586,000,000","1,449,000,000","1,363,000,000","3,339,000,000","1,137,000,000","1,282,000,000","1,550,000,000","2,386,000,000","1,806,000,000","2,229,000,000","1,730,000,000","1,184,000,000","1,141,000,000","1,045,000,000","916,000,000","95,000,000","-679,000,000","773,000,000","606,000,000","1,084,000,000","797,000,000","640,000,000","807,000,000","24,000,000","420,000,000","572,000,000","541,000,000","567,000,000","365,000,000","1,176,000,000","722,000,000","972,800,000","366,600,000","277,800,000","284,400,000","364,700,000","264,000,000","191,200,000","1,668,700,000","252,900,000","172,500,000","179,600,000","120,200,000","91,400,000","105,800,000","164,600,000","132,900,000","523,600,000","22,800,000","112,000,000","84,100,000","203,500,000","38,300,000","98,000,000","67,400,000","109,900,000","110,000,000","110,000,000","110,000,000","125,500,000","90,200,000","94,000,000","84,500,000","111,400,000","121,700,000","87,400,000","127,100,000","121,300,000","84,500,000","94,400,000","99,100,000"
NormalizedIncome,"89,795,000,000","39,646,000,000","10,344,000,000","28,094,000,000","11,711,000,000","35,844,549,148.735","30,157,050,000","34,227,964,000","-49,746,000,000","29,159,000,000","16,524,000,000","14,073,000,000","21,661,000,000","-25,392,000,000","18,540,000,000","12,011,000,000","-1,138,000,000","32,551,000,000","4,067,000,000","4,262,000,000","4,060,000,000","6,286,000,000","7,198,000,000","5,001,000,000","5,589,000,000","5,478,000,000","9,428,000,000","4,013,000,000","5,164,000,000","4,155,000,000","4,617,000,000","6,395,000,000","4,705,000,000","4,990,000,000","5,053,000,000","4,541,000,000","4,892,000,000","4,551,000,000","3,920,000,000","3,108,000,000","3,245,000,000","3,048,000,000","2,278,000,000","3,417,000,000","1,511,000,000","4,377,000,000","2,989,000,000","1,968,000,000","3,633,000,000","3,056,000,000","3,238,000,000","3,295,000,000","-1,534,000,000","117,000,000","1,057,000,000","2,880,000,000","940,000,000","2,947,000,000","4,553,000,000","3,118,000,000","2,595,000,000","3,583,000,000","2,772,000,000","2,347,000,000","3,130,676,722.945","5,130,000,000","1,403,480,239.521","1,449,000,000","1,363,000,000","3,339,000,000","1,137,000,000","1,282,000,000","1,550,000,000","2,386,000,000","1,806,000,000","2,229,000,000","1,730,000,000","1,184,000,000","1,141,000,000","1,045,000,000","916,000,000","95,000,000","-679,000,000","773,000,000","606,000,000","1,084,000,000","797,000,000","640,000,000","807,000,000","24,000,000","420,000,000","572,000,000","541,000,000","567,000,000","365,000,000","1,176,000,000","722,000,000","972,800,000","366,600,000","277,800,000","284,400,000","364,700,000","264,000,000","191,200,000","1,668,700,000","252,900,000","172,500,000","179,600,000","120,200,000","91,400,000","105,800,000","164,600,000","132,900,000","523,600,000","22,800,000","112,000,000","84,100,000","203,500,000","38,300,000","98,000,000","67,400,000","109,900,000","110,000,000","110,000,000","110,000,000","125,500,000","90,200,000","94,000,000","84,500,000","111,400,000","121,700,000","87,400,000","127,100,000","121,300,000","84,500,000","94,400,000","99,100,000"
InterestIncome,"7,465,000,000","1,921,000,000","1,795,000,000","1,898,000,000","1,851,000,000","1,949,000,000","1,717,000,000","2,150,000,000","2,276,000,000","2,345,000,000","2,483,000,000","2,295,000,000","2,117,000,000","2,095,000,000","1,993,000,000","1,908,000,000","1,682,000,000","1,704,000,000","1,680,000,000","1,686,000,000","1,512,000,000","787,000,000","1,642,000,000","2,028,000,000","1,723,000,000","1,910,000,000","1,461,000,000","1,739,000,000","1,635,000,000","1,550,000,000","1,503,000,000","1,912,000,000","1,493,000,000","1,644,000,000","1,460,000,000","1,952,000,000","1,352,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"614,000,000","534,000,000","573,000,000",,"242,000,000","283,000,000","249,000,000","267,100,000","237,500,000","213,900,000","234,800,000","229,400,000","220,300,000","190,000,000","172,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"4,172,000,000","990,000,000","1,056,000,000","1,076,000,000","1,050,000,000","1,057,000,000","1,000,000,000","1,002,000,000","1,024,000,000","993,000,000","985,000,000","992,000,000","991,000,000","1,244,000,000","896,000,000","521,000,000","1,192,000,000","1,594,000,000","1,233,000,000","1,500,000,000","1,067,000,000","554,000,000","1,043,000,000","727,000,000","1,173,000,000","808,000,000","865,000,000","967,000,000","875,000,000","830,000,000","817,000,000","824,000,000","782,000,000","718,000,000","706,000,000","691,000,000","686,000,000","665,000,000","692,000,000","696,000,000","691,000,000","675,000,000","669,000,000","662,000,000","658,000,000","660,000,000","668,000,000","637,000,000","593,000,000","500,000,000","494,000,000","510,000,000","488,000,000","480,000,000","514,000,000","493,000,000","476,000,000","497,000,000","481,000,000","469,000,000","463,000,000","453,000,000","463,000,000","446,000,000","362,000,000","169,000,000","193,000,000","195,000,000","166,000,000","131,000,000","112,000,000","245,000,000","233,000,000","118,000,000","98,000,000","124,000,000","132,000,000","180,000,000","176,000,000","49,000,000","46,000,000","49,000,000","43,000,000","57,000,000","60,000,000","39,000,000","38,000,000","34,000,000","33,000,000","34,000,000","35,000,000","32,000,000","33,000,000","27,000,000","28,000,000","27,000,000","27,000,000","27,900,000","28,600,000","27,300,000","28,100,000","20,000,000","26,500,000","26,900,000","26,300,000","18,700,000","13,900,000","13,400,000","13,200,000","-9,400,000","22,100,000","23,500,000","24,000,000","23,200,000","21,000,000","18,500,000",,"32,500,000","30,000,000",,"37,400,000",,,,,"30,600,000","28,100,000","28,200,000","25,900,000",,,,,,,,
NetInterestIncome,"-4,172,000,000","-990,000,000","-1,056,000,000","-1,076,000,000","-1,050,000,000","-1,057,000,000","-1,000,000,000","-1,002,000,000","-1,024,000,000","-993,000,000","-985,000,000","-992,000,000","-991,000,000","-1,244,000,000","-896,000,000","-521,000,000","-1,192,000,000","-1,594,000,000","-1,233,000,000","-1,500,000,000","-1,067,000,000","-554,000,000","-1,043,000,000","-727,000,000","-1,173,000,000","-808,000,000","-865,000,000","-967,000,000","-875,000,000","-830,000,000","-817,000,000","-824,000,000","-782,000,000","-718,000,000","-706,000,000","-691,000,000","-686,000,000","-665,000,000","-692,000,000","-696,000,000","-691,000,000","-675,000,000","-669,000,000","-662,000,000","-658,000,000","-660,000,000","-668,000,000","-637,000,000","-593,000,000","-500,000,000","-494,000,000","-510,000,000","-488,000,000","-480,000,000","-514,000,000","-493,000,000","-476,000,000","-497,000,000","-481,000,000","-469,000,000","-463,000,000","-453,000,000","-463,000,000","-446,000,000","-362,000,000","-169,000,000","-193,000,000","-195,000,000","-166,000,000","-131,000,000","-112,000,000","-245,000,000","-233,000,000","-118,000,000","-98,000,000","-124,000,000","-132,000,000","-180,000,000","-176,000,000","-49,000,000","-46,000,000","-49,000,000","-43,000,000","-57,000,000","-60,000,000","-39,000,000","-38,000,000","-34,000,000","-33,000,000","-34,000,000","-35,000,000","-32,000,000","-33,000,000","-27,000,000","-28,000,000","-27,000,000","-27,000,000","-27,900,000","-28,600,000","-27,300,000","-28,100,000","-20,000,000","-26,500,000","-26,900,000","-26,300,000","-18,700,000","-13,900,000","-13,400,000","-13,200,000","9,400,000","-22,100,000","-23,500,000","-24,000,000","-23,200,000","-21,000,000","-18,500,000",,"-32,500,000","-30,000,000",,"-37,400,000",,,,,"-30,600,000","-28,100,000","-28,200,000","-25,900,000",,,,,,,,
EBIT,"115,858,000,000","49,943,000,000","13,540,000,000","36,797,000,000","15,578,000,000","46,460,000,000","38,930,000,000","36,411,000,000","-62,025,000,000","37,794,000,000","21,474,000,000","18,751,000,000","28,638,000,000","-31,477,000,000","24,043,000,000","15,619,000,000","-331,000,000","7,985,000,000","6,863,000,000","7,629,000,000","6,755,000,000","9,868,000,000","11,568,000,000","8,099,000,000","7,629,000,000","8,189,000,000","14,937,000,000","6,813,000,000","8,522,000,000","6,671,000,000","7,567,000,000","9,740,000,000","7,380,000,000","7,950,000,000","8,084,000,000","7,582,000,000","7,981,000,000","7,419,000,000","6,628,000,000","5,311,000,000","5,622,000,000","5,127,000,000","4,032,000,000","5,927,000,000","2,892,000,000","7,141,000,000","5,202,000,000","3,575,000,000","5,691,000,000","4,965,000,000","5,333,000,000","5,301,000,000","-2,055,000,000","628,000,000","2,016,000,000","4,964,000,000","1,929,000,000","4,923,000,000","7,328,000,000","5,285,000,000","4,535,000,000","5,715,000,000","4,764,000,000","4,048,000,000","3,975,000,000","7,998,000,000","1,028,000,000","2,349,000,000","2,139,000,000","5,059,000,000","1,906,000,000","2,159,000,000","2,533,000,000","3,671,000,000","2,680,000,000","3,459,000,000","2,710,000,000","2,006,000,000","1,848,000,000","1,596,000,000","1,436,000,000","340,000,000","-1,003,000,000","1,324,000,000","1,017,000,000","1,831,000,000","1,414,000,000","1,148,000,000","1,338,000,000","68,000,000","704,000,000","897,000,000","915,000,000","889,000,000","576,000,000","1,842,000,000","1,116,000,000","1,520,400,000","568,300,000","424,900,000","425,900,000","540,000,000","392,500,000","290,300,000","2,582,800,000","18,700,000","13,900,000","13,400,000","13,200,000","-9,400,000","22,100,000","23,500,000","24,000,000","23,200,000","21,000,000","18,500,000",,"32,500,000","30,000,000",,"37,400,000",,,,,"30,600,000","28,100,000","28,200,000","25,900,000",,,,,,,,
ReconciledDepreciation,"10,718,000,000","2,705,000,000","2,668,000,000","2,672,000,000","2,673,000,000","2,904,000,000","2,583,000,000","2,524,000,000","2,585,000,000","2,657,000,000","2,534,000,000","2,456,000,000","2,417,000,000","2,610,000,000","2,395,000,000","2,387,000,000","2,387,000,000","2,353,000,000","2,296,000,000","2,296,000,000","2,243,000,000","2,296,000,000","2,246,000,000","2,234,000,000","2,125,000,000","1,978,000,000","1,989,000,000","1,941,000,000","1,871,000,000","1,934,000,000","1,854,000,000","1,810,000,000","1,772,000,000","2,472,000,000","1,354,000,000","1,345,000,000","1,337,000,000","1,332,000,000","1,296,000,000","1,265,000,000","1,253,000,000","1,265,000,000","1,142,000,000","1,141,000,000","1,135,000,000","1,170,000,000","1,094,000,000","1,100,000,000","915,000,000","812,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","141,000,000","145,000,000","144,000,000","142,000,000","346,000,000","124,000,000","123,000,000","122,000,000","121,000,000","119,000,000","119,000,000","118,000,000","38,000,000","26,000,000","24,000,000","23,000,000","20,700,000","21,000,000","20,700,000","20,700,000","16,000,000","15,100,000","15,500,000","15,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"89,795,000,000","39,646,000,000","10,344,000,000","28,094,000,000","11,711,000,000","35,835,000,000","30,137,000,000","26,295,000,000","-49,746,000,000","29,159,000,000","16,524,000,000","14,073,000,000","21,661,000,000","-25,392,000,000","18,540,000,000","12,011,000,000","-1,138,000,000","32,551,000,000","4,067,000,000","4,262,000,000","4,060,000,000","6,286,000,000","7,198,000,000","5,001,000,000","5,589,000,000","5,478,000,000","9,428,000,000","4,013,000,000","5,164,000,000","4,155,000,000","4,617,000,000","6,395,000,000","4,705,000,000","4,990,000,000","5,053,000,000","4,541,000,000","4,892,000,000","4,551,000,000","3,920,000,000","3,108,000,000","3,245,000,000","3,048,000,000","2,278,000,000","3,417,000,000","1,511,000,000","4,377,000,000","2,989,000,000","1,968,000,000","3,633,000,000","3,056,000,000","3,238,000,000","3,295,000,000","-1,534,000,000","117,000,000","1,057,000,000","2,880,000,000","940,000,000","2,947,000,000","4,553,000,000","3,118,000,000","2,595,000,000","3,583,000,000","2,772,000,000","2,347,000,000","2,313,000,000","5,130,000,000","586,000,000","1,449,000,000","1,363,000,000","3,339,000,000","1,137,000,000","1,282,000,000","1,550,000,000","2,386,000,000","1,806,000,000","2,229,000,000","1,730,000,000","1,184,000,000","1,141,000,000","1,045,000,000","916,000,000","95,000,000","-679,000,000","773,000,000","606,000,000","1,084,000,000","797,000,000","640,000,000","807,000,000","24,000,000","420,000,000","572,000,000","541,000,000","567,000,000","365,000,000","1,176,000,000","722,000,000","972,800,000","366,600,000","277,800,000","284,400,000","364,700,000","264,000,000","191,200,000","1,668,700,000","252,900,000","172,500,000","179,600,000","120,200,000","91,400,000","105,800,000","164,600,000","132,900,000","523,600,000","22,800,000","112,000,000","84,100,000","203,500,000","38,300,000","98,000,000","67,400,000","109,900,000","110,000,000","110,000,000","110,000,000","125,500,000","90,200,000","94,000,000","84,500,000","111,400,000","121,700,000","87,400,000","127,100,000","121,300,000","84,500,000","94,400,000","99,100,000"
TotalUnusualItemsExcludingGoodwill,"0","0","0","0",,"-12,000,000","-25,000,000","-10,634,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,246,000,000",,"-1,132,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalUnusualItems,"0","0","0","0",,"-12,000,000","-25,000,000","-10,634,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,246,000,000",,"-1,132,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TaxRateForCalcs,"0.187","0.185","0.147","0.204","0.185","0.204","0.198","0.254","0.212","0.206","0.187","0.202","0.214","0.224","0.192","0.2","0.297","0.4","0.253","0.289","0.272","0.318","0.303","0.311","0.124","0.248","0.323","0.297","0.316","0.278","0.301","0.276","0.277","0.3","0.302","0.331","0.312","0.31","0.317","0.3","0.317","0.35","0.283","0.328","0.35","0.31","0.312","0.289","0.262","0.32","0.331","0.317","0.399","0.35","0.196","0.323","0.281","0.315","0.321","0.336","0.341","0.305","0.337","0.335","0.344","0.337","0.278","0.321","0.304","0.319","0.362","0.322","0.319","0.325","0.297","0.323","0.323","0.356","0.322","0.314","0.331","0.4","0.345","0.373","0.354","0.379","0.348","0.355","0.356","0.4","0.354","0.336","0.371","0.338","0.327","0.344","0.333","0.337","0.314","0.292","0.276","0.291","0.268","0.262","0.343","0","0","0","0","0","0","0","0","0","0","0","0.4","0","0","0","0","0.4","0.4","0.4","0.4","0","0","0","0","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","-2,450,851.265","-4,950,000","-2,701,036,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-428,323,277.055","0","-314,519,760.479","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
