name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
TotalExpenses,"3,406,576,000","930,076,000","867,645,000","776,082,000","832,773,000","738,334,000","784,135,000","908,381,000","773,067,000","871,391,000","737,253,000","705,682,000","707,817,000","710,254,000","687,076,000","682,237,000","683,352,000","641,311,000","623,349,000","623,772,000","621,469,000","630,179,000","602,045,000","607,862,000","627,786,000","624,232,000","612,707,000","631,494,000","629,400,000","589,188,000","541,679,000","512,509,000","517,471,000","514,816,000","493,132,000","471,438,000","476,879,000","468,830,000","473,780,000","457,292,000","405,141,000","238,415,000","397,159,000","249,280,000","158,914,000","159,713,000","154,022,000","135,226,000","141,932,000","144,757,000","136,344,000","137,746,000","136,050,000","136,657,000","144,637,000","140,829,000","156,795,000","159,323,000","151,529,000","97,849,000","36,173,000","38,499,000","44,278,000","36,052,000","101,637,000","21,369,000","34,997,000","24,985,000","19,258,000","-31,560,000","34,941,000","34,113,000","15,674,000","18,524,000","14,099,000","18,433,000","3,990,000","17,136,000","15,527,000","16,044,000","16,292,000","15,787,000","16,146,000","16,084,000","-1,799,000","-21,604,000","28,637,000","28,685,000","28,311,000","143,557,000","-13,800,000","-14,500,000","-14,400,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"49,008,000","-40,854,000","60,680,000","86,391,000","-57,209,000","110,451,000","12,751,000","-157,170,000","473,117,000","11,443,000","85,259,000","210,529,000","125,785,000","98,166,000","101,954,000","130,692,000","78,655,000","177,569,000","155,678,000","151,112,000","154,838,000","141,213,000","149,596,000","137,423,000","122,796,000","120,568,000","22,587,000","142,352,000","113,756,000","105,734,000","105,507,000","126,509,000","120,047,000","108,440,000","118,296,000","114,580,000","112,193,000","86,267,000","111,882,000","74,025,000","90,626,000","192,948,000","102,885,000","19,676,000","48,984,000","77,583,000","57,898,000","58,067,000","52,619,000","54,081,000","49,805,000","88,381,000","74,228,000","58,475,000","64,695,000","71,066,000","32,052,000","29,401,000","28,014,000","179,797,000","45,106,000","40,797,000","32,241,000","29,258,000","29,134,000","47,221,000","28,721,000","27,068,000","27,573,000","46,674,000","25,297,000","25,654,000","23,275,000","77,124,000","32,212,000","16,129,000","37,288,000","17,760,000","17,093,000","40,306,000","12,701,000","25,369,000","9,157,000","8,105,000","10,579,000","-84,278,000","8,581,000","7,512,000","11,147,000","-10,965,000","13,000,000","20,200,000","20,300,000"
NormalizedIncome,"-54,342,594.419","-43,436,506.613","-31,601,194.399","47,388,465.783","-35,911,980","99,479,830","17,195,970","-153,277,640","313,971,890","14,100,929.859","126,020,720.095","202,843,560","123,695,740","73,240,150","134,063,050","133,904,730","99,333,490","178,502,000","156,486,000","154,782,400","156,310,000","140,885,600","159,674,000","143,386,200","124,452,600","121,360,000","91,455,600","150,763,000","135,294,800","111,623,200","118,221,950","138,972,112.038","127,218,266.756","116,713,743.635","131,292,350","136,500,550","122,020,300.077","107,017,700","117,748,950","73,851,550","79,856,370.679","240,514,850","107,528,600","50,902,000","63,914,500","58,546,852.597","61,949,432.427","63,317,356.623","54,465,484.734","50,761,600","53,536,900","48,438,300","47,275,100","44,593,650","49,691,750","43,407,000","31,466,550","29,882,000","28,954,550","45,650,800","45,106,000","41,858,400","31,179,600","30,021,800","29,134,000","41,885,000","28,721,000","27,068,000","27,573,000","-13,551,000","26,119,000","25,654,000","23,275,000","13,639,000","30,992,000","15,662,000","37,288,000","17,760,000","17,093,000","23,042,000","10,587,000","25,941,053.805","8,605,316.194","8,105,000","10,579,000","-84,278,000","8,581,000","7,512,000","11,147,000","-15,465,000","17,500,000","20,200,000","21,080,000"
InterestIncome,,,,,,"644,000","572,000","1,540,000","4,853,000","875,000","620,000","9,202,000","287,000","357,000","12,554,000","2,347,000","9,634,000","5,180,000","171,000","202,000","481,000","84,000","562,000","111,000","119,000","333,000","74,000","236,000","472,000","3,453,000","368,000","173,000","273,000","146,000","66,000","797,000","1,038,000","665,000",,,,,,,,,,"122,000","263,000",,,"108,000","286,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"440,089,000","110,455,000","108,816,000","110,051,000","110,767,000","114,208,000","115,505,000","123,132,000","116,696,000","116,707,000","113,967,000","110,369,000","110,619,000","110,524,000","107,581,000","113,029,000","111,363,000","111,951,000","113,869,000","113,572,000","108,804,000","107,739,000","105,063,000","103,665,000","103,273,000","103,692,000","97,135,000","107,591,000","106,590,000","99,031,000","98,469,000","91,501,000","87,841,000","88,862,000","84,089,000","83,046,000","79,600,000","75,926,000","75,139,000","74,428,000","70,668,000","66,761,000","73,756,000","53,732,000","42,558,000","45,414,000","45,519,000","44,045,000","44,300,000","44,561,000","43,660,000","44,171,000","46,613,000","47,342,000","51,344,000","52,444,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-440,089,000","-110,455,000","-108,816,000","-110,051,000","-110,767,000","-114,208,000","-115,505,000","-123,132,000","-116,696,000","-116,707,000","-113,967,000","-110,369,000","-110,619,000","-110,524,000","-107,581,000","-113,029,000","-111,363,000","-111,951,000","-113,869,000","-113,572,000","-108,804,000","-107,739,000","-105,063,000","-103,665,000","-103,273,000","-103,692,000","-97,135,000","-107,591,000","-106,590,000","-99,031,000","-98,469,000","-91,501,000","-87,841,000","-88,862,000","-84,089,000","-83,046,000","-79,600,000","-75,926,000","-75,139,000","-74,428,000","-70,668,000","-66,761,000","-73,756,000","-53,732,000","-42,558,000","-45,414,000","-45,519,000","-44,045,000","-44,037,000","-43,719,000","-43,660,000","-44,063,000","-46,327,000","-47,342,000","-51,344,000","-52,444,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"501,475,000","66,603,000","175,370,000","201,980,000","57,522,000","225,482,000","126,047,000","20,253,000","442,410,000","130,294,000","202,890,000","264,515,000","236,950,000","181,069,000","203,517,000","245,768,000","188,181,000","244,106,000","262,984,000","263,685,000","261,571,000","247,478,000","246,972,000","229,965,000","218,191,000","215,375,000","131,673,000","240,616,000","213,884,000","192,079,000","202,917,000","221,707,000","208,517,000","200,535,000","208,992,000","203,570,000","200,069,000","188,756,000","164,447,000","110,989,000","129,452,000","249,677,000","161,654,000","67,340,000","88,577,000","105,915,000","105,920,000","97,875,000","97,294,000","98,575,000","93,560,000","90,740,000","92,747,000","89,978,000","116,042,000","92,684,000","74,969,000","70,251,000","74,765,000","95,873,000","85,675,000","72,163,000","65,389,000","64,254,000","-3,823,000","68,058,000","61,138,000","50,169,000","44,745,000","88,819,000","26,667,000","25,654,000","38,603,000","28,293,000","45,680,000","31,752,000","46,433,000","32,699,000","33,552,000","35,202,000","30,447,000","46,518,000","31,150,000","31,272,000","49,423,000","83,973,000","32,242,000","31,289,000","30,789,000","-84,212,000","73,100,000","72,400,000","71,000,000"
EBITDA,"1,698,878,000"
ReconciledCostOfRevenue,"2,088,497,000","582,576,000","523,850,000","494,853,000","487,218,000","463,373,000","495,542,000","499,148,000","481,695,000","480,854,000","462,120,000","436,416,000","431,137,000","427,503,000","428,820,000","421,947,000","413,028,000","373,731,000","376,625,000","366,382,000","369,725,000","366,502,000","362,091,000","353,807,000","359,673,000","359,803,000","340,383,000","348,325,000","347,617,000","319,789,000","310,977,000","289,139,000","290,729,000","283,914,000","276,080,000","250,122,000","261,162,000","218,328,000","279,104,000","218,705,000","228,413,000","214,727,000","215,508,000","152,971,000","92,323,000","71,546,000","88,181,000","80,280,000","76,664,000","71,156,000","79,572,000","70,736,000","74,837,000","66,750,000","88,022,000","68,731,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReconciledDepreciation,"1,197,403,000","318,959,000","313,596,000","250,700,000","314,148,000","261,966,000","249,366,000","349,594,000","248,837,000","348,910,000","234,603,000","226,187,000","235,920,000","244,276,000","218,579,000","223,634,000","233,150,000","232,650,000","213,407,000","224,108,000","217,783,000","232,189,000","208,387,000","221,961,000","236,387,000","236,793,000","240,210,000","249,207,000","247,453,000","241,291,000","201,236,000","192,064,000","193,876,000","200,556,000","188,393,000","193,989,000","186,943,000","233,074,000","165,296,000","211,877,000","154,528,000","166,163,000","161,027,000","80,755,000","51,759,000","64,365,000","50,563,000","45,088,000","54,691,000","59,301,000","47,115,000","50,675,000","50,516,000","61,607,000","44,645,000","61,086,000","68,725,000","75,000,000","70,716,000","58,352,000","33,433,000","32,421,000","30,849,000","28,516,000","27,867,000","31,174,000","26,597,000","17,601,000","12,630,000","19,106,000","13,495,000","11,508,000","10,231,000","9,434,000","10,507,000","9,434,000","10,135,000","10,424,000","10,144,000","10,842,000","9,839,000","9,895,000","9,883,000","10,089,000","10,498,000","11,864,000","10,542,000","10,544,000","10,653,000","5,203,000","12,400,000","12,400,000","12,800,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"49,008,000","-40,854,000","60,680,000","86,391,000","-57,209,000","110,451,000","12,751,000","-157,170,000","473,117,000","11,443,000","85,259,000","210,529,000","125,785,000","98,166,000","101,954,000","130,692,000","78,665,000","177,584,000","155,697,000","151,135,000","154,891,000","141,380,000","149,714,000","137,571,000","123,285,000","122,899,000","44,970,000","142,285,000","114,179,000","106,145,000","105,766,000","126,764,000","117,016,000","110,182,000","127,380,000","132,635,000","117,820,000","98,621,000","115,329,000","42,543,000","48,297,000","191,265,000","102,885,000","19,676,000","48,984,000","56,925,000","57,356,000","52,523,000","52,159,000","53,684,000","49,685,000","46,162,000","45,940,000","43,735,000","64,073,000","43,407,000","31,098,000","29,401,000","28,014,000","45,136,000","45,106,000","40,797,000","32,241,000","29,258,000","29,134,000","41,885,000","28,721,000","27,068,000","27,573,000","25,947,000","25,297,000","25,654,000","23,275,000","13,639,000","30,992,000","15,662,000","37,288,000","17,760,000","17,093,000","17,455,000","12,701,000","25,369,000","9,157,000","8,105,000","10,579,000","-84,278,000","8,581,000","7,512,000","11,147,000","-10,965,000","13,000,000","20,200,000","20,300,000"
TotalUnusualItemsExcludingGoodwill,"112,171,000","2,896,000","97,838,000","40,611,000","-29,174,000","15,029,000","-6,089,000","-5,332,000","218,007,000","-2,801,000","-41,702,000","10,528,000","2,862,000","34,145,000","-43,985,000","-4,401,000","-28,313,000","-1,530,000","-1,315,000","-6,079,000","-2,365,000","824,000","-16,600,000","-9,692,000","-1,946,000","2,565,000","-77,476,000","-14,130,000","-35,193,000","-8,428,000","-19,163,000","-12,523,000","-10,501,000","-6,607,000","-6,019,000","-5,947,000","-4,262,000","-12,918,000","-3,723,000","-48,167,000","-39,101,000","-75,769,000","-7,144,000","-48,040,000","-22,970,000","-1,702,000","-4,723,000","-10,877,000","-2,319,000","4,496,000","-5,926,000","-3,502,000","-2,054,000","-1,321,000","22,125,000",,"-567,000","-740,000","-1,447,000","-792,000",,"-1,769,000","1,769,000","-1,273,000",,,,,,"65,830,000","-1,370,000",,,"0","0",,,"0","0","-5,587,000","2,114,000","-580,000","580,000","0",,,,,,"7,500,000","-7,500,000",,"-1,300,000"
TotalUnusualItems,"112,171,000","2,896,000","97,838,000","40,611,000","-29,174,000","15,029,000","-6,089,000","-5,332,000","218,007,000","-2,801,000","-41,702,000","10,528,000","2,862,000","34,145,000","-43,985,000","-4,401,000","-28,313,000","-1,530,000","-1,315,000","-6,079,000","-2,365,000","824,000","-16,600,000","-9,692,000","-1,946,000","2,565,000","-77,476,000","-14,130,000","-35,193,000","-8,428,000","-19,163,000","-12,523,000","-10,501,000","-6,607,000","-6,019,000","-5,947,000","-4,262,000","-12,918,000","-3,723,000","-48,167,000","-39,101,000","-75,769,000","-7,144,000","-48,040,000","-22,970,000","-1,702,000","-4,723,000","-10,877,000","-2,319,000","4,496,000","-5,926,000","-3,502,000","-2,054,000","-1,321,000","22,125,000",,"-567,000","-740,000","-1,447,000","-792,000",,"-1,769,000","1,769,000","-1,273,000",,,,,,"65,830,000","-1,370,000",,,"0","0",,,"0","0","-5,587,000","2,114,000","-580,000","580,000","0",,,,,,"7,500,000","-7,500,000",,"-1,300,000"
NormalizedEBITDA,"1,586,707,000","382,666,000","391,128,000","412,069,000","400,844,000","472,419,000","381,502,000","375,179,000","473,240,000","482,005,000","479,195,000","480,174,000","470,008,000","391,200,000","466,081,000","473,803,000","449,644,000","478,286,000","477,706,000","493,872,000","481,719,000","478,843,000","471,959,000","461,618,000","456,524,000","449,605,000","449,359,000","503,953,000","496,530,000","441,798,000","423,316,000","426,294,000","412,894,000","407,698,000","403,404,000","403,506,000","391,274,000","434,748,000","358,078,000","371,033,000","331,750,000","491,609,000","329,825,000","196,135,000","163,306,000","171,982,000","162,747,000","158,937,000","154,304,000","153,380,000","149,835,000","144,917,000","145,317,000","152,906,000","144,886,000","153,770,000","147,196,000","145,991,000","146,928,000","155,017,000","119,108,000","106,353,000","94,469,000","94,638,000","24,647,000","99,232,000","88,878,000","68,454,000","58,011,000","42,095,000","41,613,000","38,069,000","49,732,000","37,727,000","56,227,000","42,273,000","57,525,000","43,836,000","44,320,000","51,894,000","39,221,000","58,069,000","41,524,000","42,218,000","60,324,000","95,837,000","43,073,000","42,145,000","41,828,000","-86,509,000","93,000,000","84,800,000","85,100,000"
TaxRateForCalcs,"0.079","0.108","0.057","0.04","0.27","0.27","0.27","0.27","0.27","0.051","0.023","0.27","0.27","0.27","0.27","0.27","0.27","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.35","0.35","0.025","0.028","0.011","0.35","0.35","0.014","0.35","0.35","0.35","0.193","0.35","0.35","0.35","0.35","0.047","0.027","0.008","0.005","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0","0","0.4","0.4","0","0.4","0","0","0.014","0.049","0.13","0.06","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"8,820,405.581","313,493.387","5,556,805.601","1,608,465.783","-7,876,980","4,057,830","-1,644,030","-1,439,640","58,861,890","-143,070.141","-940,279.905","2,842,560","772,740","9,219,150","-11,875,950","-1,188,270","-7,644,510","-612,000","-526,000","-2,431,600","-946,000","329,600","-6,640,000","-3,876,800","-778,400","1,026,000","-30,990,400","-5,652,000","-14,077,200","-2,949,800","-6,707,050","-314,887.962","-298,733.244","-75,256.365","-2,106,650","-2,081,450","-61,699.923","-4,521,300","-1,303,050","-16,858,450","-7,541,629.321","-26,519,150","-2,500,400","-16,814,000","-8,039,500","-80,147.403","-129,567.573","-82,643.377","-12,515.266","1,573,600","-2,074,100","-1,225,700","-718,900","-462,350","7,743,750","0","-198,450","-259,000","-506,450","-277,200","0","-707,600","707,600","-509,200","0","0","0","0","0","26,332,000","-548,000","0","0","0","0","0","0","0","0","0","0","-7,946.195","28,316.194","0","0","0","0","0","0","3,000,000","-3,000,000","0","-520,000"
