name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
	DepreciationAmortizationDepletionIncomeStatement,"1,577,942,000","396,825,000","390,806,000","392,736,000","397,575,000","417,066,000","400,738,000","398,195,000","345,970,000","289,240,000","282,254,000","284,376,000","284,009,000","286,758,000","252,702,000","203,673,000","204,081,000","222,501,000","201,903,000","228,145,000","226,591,000","225,736,000","224,867,000","230,382,000","250,000,000","272,906,000","247,471,000","190,188,000","169,808,000","171,402,000","149,202,000","161,577,000","160,280,000","155,978,000","158,889,000","158,965,000","177,266,000","179,418,000","194,622,000","186,770,000","188,801,000","182,296,000","196,558,000","123,079,000","54,986,000","51,199,000","50,590,000","48,278,000","48,634,000","51,761,000","47,166,000","38,724,000","42,101,000","39,652,000","46,985,000","40,841,000","41,669,000","39,492,000","40,865,000","41,483,000","41,029,000","41,664,000","48,761,000","44,088,000","43,360,000","33,144,000","44,471,000","44,503,000","43,485,000","39,028,000","42,099,000","38,880,000","38,234,000","34,245,000","32,584,000","38,094,000","35,022,000","31,974,000","33,749,000","31,972,000","29,675,000","18,276,000","38,961,000","27,323,000","26,854,000","31,123,000","23,312,000","22,631,000","19,192,000",,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"1,577,942,000","396,825,000","390,806,000","392,736,000","397,575,000","417,066,000","400,738,000","398,195,000","345,970,000","289,240,000","282,254,000","284,376,000","284,009,000","286,758,000","252,702,000","203,673,000","204,081,000","222,501,000","201,903,000","228,145,000","226,591,000","225,736,000","224,867,000","230,382,000","250,000,000","272,906,000","247,471,000","190,188,000","169,808,000","171,402,000","149,202,000","161,577,000","160,280,000","155,978,000","158,889,000","158,965,000","177,266,000","179,418,000","194,622,000","186,770,000","188,801,000","182,296,000","196,558,000","123,079,000","54,986,000","51,199,000","50,590,000","48,278,000","48,634,000","51,761,000","47,166,000","38,724,000","42,101,000","39,652,000","46,985,000","40,841,000","41,669,000","39,492,000","40,865,000","41,483,000","41,029,000","41,664,000","48,761,000","44,088,000","43,360,000","33,144,000","44,471,000","44,503,000","43,485,000","39,028,000","42,099,000","38,880,000","38,234,000","34,245,000","32,584,000","38,094,000","35,022,000","31,974,000","33,749,000","31,972,000","29,675,000","18,276,000","38,961,000","27,323,000","26,854,000","31,123,000","23,312,000","22,631,000","19,192,000",,,,,,,,
	OtherTaxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-121,992,000",,"-113,256,000",,"-108,111,000",,,"-93,945,000","-101,799,000","-96,724,000","-96,742,000",,"-83,447,000","-88,871,000","-87,583,000","-76,404,000","-86,783,000","-79,577,000","-76,689,000",,,,,"-67,826,000","-56,693,000","-53,703,000","-49,516,000",,"-48,582,000","-50,340,000","-52,030,000","-49,084,000","-42,715,000","-38,912,000","-34,756,000"
	OtherOperatingExpenses,"22,435,000","7,384,000","4,413,000","7,194,000","3,444,000","4,437,000","3,020,000","7,979,000","14,574,000","3,506,000","2,294,000","3,515,000","3,834,000","2,415,000","3,391,000","4,515,000","3,239,000","3,597,000","3,093,000","2,909,000","2,606,000","1,965,000","3,779,000","3,900,000","4,685,000","22,231,000","8,765,000","30,127,000","5,575,000","8,096,000","4,868,000","5,450,000","5,053,000","9,488,000","6,370,000","6,771,000","4,353,000","9,414,000","5,580,000",,"4,335,000","9,789,000","3,971,000",,"946,000","1,946,000","1,330,000","-1,271,000","1,191,000","2,177,000","3,049,000","5,684,000",,"2,446,000","-1,088,000","1,422,000","3,167,000","38,091,000","-4,065,000","15,724,000","33,465,000","-577,639,000","192,889,000","50,460,000","160,104,000","32,775,000","152,086,000","44,260,000","44,793,000","135,612,000","145,752,000","142,722,000","140,214,000","-205,754,000","123,467,000","127,478,000","127,970,000","107,834,000","127,441,000","116,420,000","113,758,000","36,287,000","35,349,000","49,743,000","37,575,000","98,101,000","84,087,000","78,791,000","74,489,000",,,,,,,,
OperatingIncome,"1,617,409,000","477,276,000","411,864,000","386,338,000","341,931,000","332,973,000","313,386,000","481,632,000","273,816,000","237,539,000","348,166,000","217,861,000","188,382,000","241,080,000","181,521,000","187,294,000","237,107,000","158,417,000","175,491,000","275,272,000","161,886,000","164,208,000","232,624,000","142,348,000","129,198,000","105,551,000","103,392,000","87,348,000","83,881,000","74,956,000","78,112,000","95,274,000","71,466,000","67,206,000","78,957,000","61,242,000","98,972,000","88,923,000","109,467,000","135,457,000","104,792,000","85,100,000","103,449,000","68,246,000","27,818,000","31,353,000","31,112,000","32,891,000","27,344,000","27,403,000","33,303,000","34,764,000","42,350,000","37,933,000","37,714,000","84,750,000","78,677,000","48,645,000","46,061,000","54,969,000","51,467,000","130,687,000","42,186,000","60,581,000","68,257,000","72,341,000","67,311,000","64,885,000","65,297,000","66,667,000","74,730,000","65,667,000","69,499,000","62,564,000","66,720,000","65,816,000","75,442,000","57,102,000","78,197,000","78,246,000","82,473,000","90,325,000","72,351,000","59,759,000","72,222,000","64,708,000","64,678,000","59,776,000","60,807,000","-254,094,000","175,791,000","172,964,000","157,530,000","-169,129,000","133,944,000","120,782,000","107,823,000"
NetNonOperatingInterestIncomeExpense,"-265,357,000","-66,641,000","-64,484,000","-67,697,000","-66,254,000","-70,994,000","-86,577,000","-80,271,000","-75,630,000","-48,616,000","-59,590,000","-54,810,000","-53,090,000","-56,986,000","-62,295,000","-50,673,000","-45,024,000","-58,248,000","-59,374,000","-73,462,000","-70,215,000","-69,096,000","-72,378,000","-74,928,000","-78,409,000","-76,312,000","-74,798,000","-67,055,000","-57,751,000","-68,040,000","-68,536,000","-75,068,000","-71,473,000","-81,768,000","-79,232,000","-88,016,000","-103,401,000","-119,888,000","-114,403,000","-122,034,000","-128,346,000","-124,492,000","-131,421,000","-107,782,000","-34,942,000","-32,974,000","-32,125,000","-32,626,000","-32,613,000","-30,616,000","-28,855,000","-29,329,000","-32,521,000","-32,578,000","-32,319,000","-36,555,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"871,000","-3,744,000",,"715,000","4,746,000",,,"1,027,000","370,000","11,337,000","654,000","4,312,000","7,910,000","5,155,000","1,891,000","5,641,000","1,976,000","4,238,000","4,816,000","1,892,000","2,785,000","1,050,000","2,932,000","1,527,000","2,591,000","6,351,000","6,237,000","1,847,000","11,049,000","6,052,000","550,000","5,116,000","14,050,000","5,176,000","5,653,000","4,492,000","11,627,000","3,107,000","8,758,000","5,912,000","5,101,000",,"4,643,000","5,277,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"250,094,000","46,763,000","64,484,000","68,412,000","71,000,000","57,438,000","86,577,000","81,298,000","76,000,000","46,660,000","60,244,000","59,122,000","61,000,000","48,898,000","64,186,000","56,314,000","47,000,000","48,007,000","64,190,000","75,354,000","73,000,000","65,687,000","75,310,000","76,455,000","77,000,000","79,151,000","81,035,000","68,902,000","65,400,000","70,423,000","69,086,000","80,184,000","82,056,000","83,036,000","84,885,000","92,508,000","111,740,000","106,214,000","123,161,000","127,946,000","133,447,000","129,159,000","136,064,000","113,059,000","34,942,000","32,974,000","32,125,000","32,626,000","32,613,000","30,616,000","28,855,000","29,329,000","32,521,000","32,578,000","32,319,000","36,555,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"16,134,000",,,,,,,,,,"3,323,000",,,"3,460,000","3,310,000",,,"3,259,000",,,,"4,459,000",,,"4,000,000","3,512,000",,,"3,400,000","3,669,000",,,"3,467,000","3,908,000",,,"3,288,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"1,970,796,000","930,129,000","509,786,000","380,867,000","150,014,000","87,257,000","117,866,000","100,088,000","353,533,000","258,733,000","215,523,000","274,407,000","251,492,000","525,353,000","270,250,000","242,474,000","216,673,000","250,529,000","815,247,000","100,951,000","138,530,000","389,581,000","162,915,000","233,513,000","187,365,000","99,540,000","292,920,000","124,818,000","327,034,000","420,454,000","114,287,000","123,306,000","18,890,000","42,861,000","-34,882,000","29,104,000","347,146,000","-234,194,000","-21,105,000","-11,751,000","230,362,000","-63,579,000","78,915,000","-108,789,000","4,395,000","7,138,000","2,368,000","4,389,000","4,803,000","-9,833,000","9,418,000","9,055,000","-139,130,000","-201,770,000","29,169,000","38,370,000","45,151,000","35,895,000","59,679,000","111,923,000","19,948,000","114,049,000","7,381,000","11,834,000","-33,964,000","5,105,000","-35,936,000","-13,293,000","-20,970,000","-148,336,000","2,124,000","3,235,000","1,709,000","18,734,000","3,546,000",,"7,429,000","5,723,000","618,000","2,768,000","-288,000","-6,904,000","8,773,000",,,"1,648,000","11,630,000","832,000","-11,000","20,696,000","21,532,000","11,525,000",,,,,
	GainOnSaleOfSecurity,"1,753,994,000","757,160,000","417,968,000","308,448,000","270,418,000","30,415,000","142,160,000","69,519,000","307,570,000","345,141,000","182,806,000","226,236,000","61,920,000","408,861,000","215,571,000","179,643,000","154,017,000","150,792,000","760,181,000","62,951,000","89,925,000","192,896,000","115,566,000","190,015,000","130,106,000","116,439,000","259,363,000","83,270,000","312,281,000","367,516,000","171,849,000","179,713,000","-11,129,000","118,054,000","52,949,000","53,291,000","339,729,000","10,833,000","-5,908,000","12,753,000","-26,775,000","-2,471,000","52,525,000","-10,255,000",,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,"7,429,000","5,723,000","618,000","2,768,000","-288,000",,,,,"824,000","5,815,000","416,000","-11,000",,"21,532,000","11,525,000",,,,,
	EarningsFromEquityInterest,"404,255,000","172,969,000","91,818,000","72,419,000","67,049,000","80,526,000","73,972,000","54,142,000","88,730,000","48,654,000","46,302,000","48,556,000","56,666,000","116,421,000","56,634,000","62,549,000","62,656,000","137,520,000","55,066,000","68,596,000","48,605,000","60,685,000","45,857,000","41,454,000","58,311,000","52,879,000","33,557,000","41,784,000","31,042,000","54,877,000","28,514,000","21,151,000","29,746,000","37,666,000","26,365,000","8,421,000","24,768,000","11,229,000","2,563,000","3,889,000","13,995,000","3,920,000","30,975,000","11,399,000","7,800,000","4,956,000","3,348,000","5,193,000","3,875,000","3,824,000","3,257,000","4,284,000","-34,000","2,762,000","5,372,000","6,059,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-187,453,000","0","0","0","-187,453,000","-23,684,000","-98,266,000","-23,573,000","-42,767,000","-135,062,000","-13,585,000","-385,000","132,906,000","71,000","-1,955,000","282,000",,"-37,783,000","0","-30,596,000","0","136,000,000","1,492,000","2,044,000","-1,052,000","-69,778,000","0","-236,000","-16,289,000","-1,939,000","-86,076,000","-77,558,000","273,000","-112,859,000","-114,196,000","-32,608,000","-17,351,000","-256,256,000","-17,760,000","-28,393,000","243,142,000","-65,028,000","-4,585,000","-109,933,000","-3,405,000","2,182,000","-980,000","-804,000","928,000","-13,657,000","6,161,000","4,771,000","-139,096,000","-204,532,000","23,797,000","32,311,000","45,151,000","35,895,000","59,679,000","111,923,000","19,948,000","114,049,000","7,381,000","11,834,000","-33,964,000","5,105,000","-35,936,000","-13,293,000","-20,970,000","-153,555,000","2,124,000","3,235,000","1,709,000","26,163,000","3,546,000",,,,,,,"-6,904,000","8,773,000",,,"824,000","5,815,000","416,000",,,,,,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-283,696,000","20,659,000","21,186,000","10,728,000","18,772,000","12,683,000","103,052,000","3,697,000","0","1,029,000","872,000","2,973,000","2,544,000","0","3,824,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","223,816,000","9,778,000","0","19,320,000","43,846,000","0","103,823,000",,"0","0","0","0","0","0","0","165,979,000","193,918,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"187,453,000","0",,,"187,453,000","23,684,000","98,266,000","23,573,000","42,767,000","40,000","13,585,000","385,000","2,116,000","-71,000","1,955,000","-282,000",,"37,783,000",,"30,596,000",,"0","-1,492,000","-2,044,000","1,052,000","69,778,000",,"236,000","16,289,000","1,939,000","86,076,000","77,558,000","-273,000","112,859,000","114,196,000","32,608,000","17,351,000","19,033,000",,"7,727,000","-5,419,000","-556,000","298,000","5,587,000","-292,000","-2,182,000","-49,000","-68,000","-3,901,000","11,113,000","-6,161,000","-8,595,000","-26,883,000","-1,692,000","-23,797,000","-32,311,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,,,,,,,,,,,"0","0","135,022,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"267,771,000",,"8,396,000","102,529,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,677,000","520,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,904,000","8,773,000",,,"824,000","5,815,000","416,000",,,,,,,,,
PretaxIncome,"3,322,848,000","1,340,764,000","857,166,000","699,508,000","425,410,000","348,887,000","344,675,000","501,449,000","552,077,000","447,529,000","504,099,000","437,458,000","387,277,000","709,208,000","389,476,000","379,095,000","408,511,000","351,154,000","931,364,000","302,761,000","230,289,000","484,668,000","323,161,000","300,933,000","238,342,000","128,777,000","321,514,000","145,111,000","353,203,000","427,370,000","123,863,000","143,512,000","18,883,000","28,299,000","-35,157,000","2,330,000","342,717,000","-265,152,000","-26,041,000","1,672,000","206,808,000","-102,971,000","50,943,000","-148,325,000","-2,729,000",,,,"-466,000",,,,"-129,301,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TaxProvision,"174,258,000","39,911,000","59,435,000","49,195,000","25,717,000","40,880,000","12,154,000","46,511,000","30,913,000","21,287,000","13,086,000","26,632,000","13,512,000","18,718,000","13,956,000","14,104,000","16,552,000","12,281,000","17,947,000","14,781,000","9,600,000","17,966,000","15,919,000","5,142,000","15,537,000","2,020,000","14,328,000","4,851,000","1,891,000","-354,000","-23,264,000","-8,918,000","6,880,000","22,199,000","12,180,000","20,488,000","51,866,000","3,364,000","-19,983,000","8,075,000","12,124,000","-8,184,000","-2,838,000","6,429,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"2,933,571,000","1,247,124,000","722,007,000","598,625,000","365,815,000","280,470,000","298,695,000","404,539,000","489,418,000","385,480,000","450,639,000","383,784,000","347,047,000","596,568,000","346,345,000","334,611,000","365,902,000","295,515,000","876,218,000","266,943,000","203,255,000","440,539,000","279,255,000","275,383,000","208,041,000","118,363,000","258,979,000","140,240,000","345,206,000","408,609,000","136,245,000","72,715,000","4,666,000","59,057,000","-7,534,000","-1,517,000","265,416,000","-228,713,000","-46,526,000","-8,120,000","202,412,000","-45,459,000","55,436,000","-151,471,000","7,821,000","4,877,000","6,635,000","2,897,000","-4,447,000","-7,564,000","62,790,000","17,162,000","-122,350,000","-201,362,000","24,199,000","73,067,000","38,980,000","93,249,000","69,155,000","111,390,000","21,730,000","83,738,000","29,963,000","72,335,000","23,384,000","139,144,000","27,285,000","39,006,000","44,984,000","56,152,000","30,266,000","18,420,000","16,037,000","26,609,000","21,812,000","15,931,000","57,255,000","35,887,000","25,363,000","26,725,000","28,370,000","25,478,000","29,452,000","27,808,000","42,315,000","23,759,000","32,721,000","27,882,000","28,920,000","50,068,000","50,454,000","41,192,000","25,889,000","25,711,000","27,358,000","27,978,000","27,906,000"
