name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003
		NetIncomeIncludingNoncontrollingInterests,"659,000,000","103,000,000","143,000,000","185,000,000","228,000,000","34,000,000","185,000,000","276,000,000","178,000,000","168,000,000","175,000,000","196,000,000","198,000,000","201,000,000","197,000,000","202,000,000","107,000,000","-262,000,000","-97,000,000","-230,000,000","77,000,000","-47,000,000","42,000,000","33,000,000","24,000,000","29,605,000","46,299,000","38,943,000","28,153,000","33,792,000","16,122,000","7,811,000","4,498,000","-9,126,000","7,569,000","24,571,000","29,915,000","25,643,000","3,364,000","-37,306,000","18,089,000","-32,960,000","18,950,000","17,440,000","17,388,000","17,628,000","16,173,000","10,579,000","10,590,000","-4,472,000","8,564,000","14,565,000","12,211,000","15,541,000","17,186,000","16,516,000","13,155,000","17,911,000","17,513,000","13,314,000","9,592,000","11,644,000","12,341,000","13,152,000","8,590,000","10,732,000","6,811,000","-4,706,000","14,759,000","16,286,000","16,439,000","11,950,000","11,098,000","11,866,000","11,724,000","10,947,000","7,980,000"
			NetIncomeContinuousOperations,"659,000,000","103,000,000","143,000,000","185,000,000","228,000,000","34,000,000","185,000,000","276,000,000","178,000,000","168,000,000","175,000,000","196,000,000","198,000,000","201,000,000","197,000,000","202,000,000","107,000,000","-262,000,000","-97,000,000","-230,000,000","77,000,000","-47,000,000","42,000,000","33,000,000","24,000,000","29,633,000","46,295,000","38,931,000","28,141,000","33,933,000","16,070,000","7,741,000","4,834,000","-9,041,000","7,553,000","15,796,000","29,915,000","25,643,000","3,364,000","-37,306,000","18,089,000","-32,960,000","18,950,000","17,440,000","17,388,000","17,628,000","16,173,000","10,579,000","10,590,000","-4,472,000","8,564,000","14,565,000","12,211,000","15,541,000","17,186,000","16,516,000","13,155,000","17,911,000","17,513,000","13,314,000","9,592,000","11,644,000","12,341,000","13,152,000","8,590,000","10,732,000","6,811,000","-4,706,000","14,759,000","16,286,000","16,439,000","11,950,000","11,098,000","11,866,000","11,724,000","10,947,000","7,980,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,"-28,000","4,000","12,000","12,000","-141,000","52,000","70,000","-336,000","-85,000","16,000","8,775,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"659,000,000","103,000,000","143,000,000","185,000,000","228,000,000","34,000,000","185,000,000","276,000,000","178,000,000","168,000,000","175,000,000","196,000,000","198,000,000","201,000,000","197,000,000","202,000,000","107,000,000","-262,000,000","-97,000,000","-230,000,000","77,000,000","-47,000,000","42,000,000","33,000,000","24,000,000","29,605,000","46,299,000","38,943,000","28,153,000","33,792,000","16,122,000","7,811,000","4,498,000","-9,126,000","7,569,000","24,571,000","29,915,000","25,643,000","3,364,000","-37,306,000","18,089,000","-32,960,000","18,950,000","17,440,000","17,388,000","17,628,000","16,173,000","10,579,000","10,590,000","-4,472,000","8,564,000","14,565,000","12,211,000","15,541,000","17,186,000","16,516,000","13,155,000","17,911,000","17,513,000","13,314,000","9,592,000","11,644,000","12,341,000","13,152,000","8,590,000","10,732,000","6,811,000","-4,706,000","14,759,000","16,286,000","16,439,000","11,950,000","11,098,000","11,866,000","11,724,000","10,947,000","7,980,000"
BasicEPS,,"1.776","2.466","3.19","3.931","0.573","3.136","4.678","3.017","2.71","2.81","3.111","3.143","3.242","3.177","3.258","1.726","-4.367","-1.702","-4.1","1.351","-1.596","0.737","0.579","0.421","0.536","0.84","0.695","0.58","0.68","0.34","0.17","0.1","-0.2","0.17","0.54","0.65","0.55","0.07","-0.8","0.39",,"0.41","0.38","0.38",,"0.387","0.273","0.273",,"0.227","0.373","0.307",,"0.42","0.393","0.307",,"0.413","0.313","0.227",,"0.293","0.313","0.207",,"0.167","-0.113","0.353",,"0.4","0.293","0.293",,"0.307","0.387","0.273"
DilutedEPS,,"1.74","2.46","3.16","3.89","0.56","3.1","4.65","2.92","2.67","2.75","3.06","2.99","3.01","2.9","3.02","1.64","-4.59","-1.702","-4.1","1.351","-1.64","0.737","0.579","0.421","0.51","0.77","0.695","0.56","0.68","0.33","0.16","0.09","-0.2","0.16","0.53","0.64","0.54","0.07","-0.8","0.39",,"0.41","0.38","0.373",,"0.38","0.273","0.273",,"0.22","0.373","0.307",,"0.413","0.393","0.307",,"0.413","0.313","0.227",,"0.293","0.313","0.207",,"0.16","-0.113","0.353",,"0.393","0.287","0.287",,"0.307","0.38","0.267"
BasicAverageShares,,"58,000,000","58,000,000","58,000,000","58,000,000","59,300,000","59,000,000","59,000,000","59,000,000","62,000,000","62,200,000","63,000,000","63,000,000","62,000,000","62,000,000","62,000,000","62,000,000","60,000,000","57,000,000","56,000,000","57,000,000","57,000,000","57,000,000","57,000,000","57,000,000","56,000,000","54,803,000","56,050,000","48,685,000","49,727,000","46,911,000","46,279,000","46,021,000","45,725,000","45,699,000","45,446,000","45,981,000","46,617,000","46,546,000","46,355,000","45,998,000",,"45,834,000","45,897,000","46,257,000",,"42,544,500","38,611,500","38,755,500",,"38,445,000","38,805,000","39,795,000",,"41,373,000","41,995,500","42,685,500",,"42,459,000","42,349,500","42,228,000",,"42,033,000","41,920,500","41,782,500",,"41,626,500","41,560,500","41,424,000",,"41,184,000","41,029,500","38,251,500",,"38,230,435","28,311,207","29,167,500"
DilutedAverageShares,,"58,700,000","58,500,000","58,400,000","58,600,000","59,400,000","59,600,000","59,400,000","61,000,000","63,000,000","63,600,000","64,000,000","66,200,000","66,600,000","67,900,000","66,700,000","65,200,000","60,000,000","57,000,000","56,000,000","57,000,000","57,000,000","57,000,000","57,000,000","57,000,000","57,700,000","59,978,000","56,050,000","50,071,000","49,727,000","48,644,000","48,003,000","47,520,000","45,725,000","47,062,000","46,507,000","46,443,000","47,143,000","46,880,000","46,355,000","46,887,000",,"46,296,000","46,471,000","46,575,000",,"42,544,500","38,926,500","38,755,500",,"38,445,000","38,805,000","39,841,500",,"41,373,000","42,066,000","42,864,000",,"42,661,500","42,514,500","42,412,500",,"42,519,000","42,405,000","42,211,500",,"42,100,500","41,560,500","41,946,000",,"41,701,500","41,607,000","38,877,000",,"38,230,435","28,807,895","29,703,000"
TotalOperatingIncomeAsReported,"1,020,000,000","191,000,000","221,000,000","273,000,000","335,000,000","91,000,000","289,000,000","424,000,000","274,000,000","242,000,000","257,000,000","265,000,000","280,000,000","272,000,000","295,000,000","342,000,000","222,000,000","-269,000,000","-81,000,000","-287,000,000","82,000,000","-6,000,000","118,000,000","105,000,000","89,000,000","76,289,000","112,853,000","115,628,000","82,230,000","96,444,000","39,779,000","32,427,000","24,267,000","-2,685,000","24,926,000","46,446,000","67,091,000","54,133,000","7,187,000","-59,267,000","33,420,000","-16,103,000","33,566,000","31,410,000","31,300,000","33,432,000","29,953,000","21,178,000","20,438,000","-3,722,000","16,274,000","20,726,000","24,115,000","27,467,000","30,429,000","30,258,000","24,451,000","30,633,000","28,815,000","22,284,000","16,595,000","19,458,000","20,458,000","21,741,000","14,154,000","17,578,000","10,881,000","-6,773,000","24,094,000","26,288,000","25,089,000","19,434,000","16,752,000","19,211,000","17,593,000","17,594,000",
TotalExpenses,"26,751,000,000","7,218,000,000","6,819,000,000","6,527,000,000","6,187,000,000","5,144,000,000","4,732,000,000","4,194,000,000","4,275,000,000","4,031,000,000","3,986,000,000","3,926,000,000","3,836,000,000","4,332,000,000","4,434,000,000","4,533,000,000","4,399,000,000","4,876,000,000","4,865,000,000","5,171,000,000","4,822,000,000","4,540,000,000","4,428,000,000","4,254,000,000","4,254,000,000","3,794,335,000","3,498,510,000","3,409,262,000","3,088,893,000","2,704,524,000","2,444,572,000","2,279,612,000","2,044,976,000","1,708,307,000","1,662,153,000","1,559,388,000","1,523,496,000","1,524,436,000","1,533,003,000","1,595,691,000","1,340,160,000","1,257,936,000","1,143,156,000","1,135,694,000","1,088,406,000","1,047,320,000","1,009,193,000","978,160,000","946,303,000","967,946,000","900,238,000","906,863,000","838,448,000","785,037,000","765,900,000","736,233,000","712,591,000","649,778,000","607,219,000","73,957,000","546,308,000","530,062,000","497,007,000","462,893,000","439,222,000","406,582,000","417,730,000","410,108,000","369,858,000","349,089,000","305,718,000","229,624,000","203,274,000","189,717,000","179,933,000","177,389,000","-164,049,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"659,000,000","103,000,000","143,000,000","185,000,000","228,000,000","34,000,000","185,000,000","276,000,000","178,000,000","168,000,000","175,000,000","196,000,000","198,000,000","201,000,000","197,000,000","202,000,000","107,000,000","-262,000,000","-97,000,000","-230,000,000","77,000,000","-47,000,000","42,000,000","33,000,000","24,000,000","29,605,000","46,299,000","38,943,000","28,153,000","33,792,000","16,122,000","7,811,000","4,498,000","-9,126,000","7,569,000","24,571,000","29,915,000","25,643,000","3,364,000","-37,306,000","18,089,000","-32,960,000","18,950,000","17,440,000","17,388,000","17,628,000","16,173,000","10,579,000","10,590,000","-4,472,000","8,564,000","14,565,000","12,211,000","15,541,000","17,186,000","16,516,000","13,155,000","17,911,000","17,513,000","13,314,000","9,592,000","11,644,000","12,341,000","13,152,000","8,590,000","10,732,000","6,811,000","-4,706,000","14,759,000","16,286,000","16,439,000","11,950,000","11,098,000","11,866,000","11,724,000","10,947,000","7,980,000"
NormalizedIncome,"659,000,000","103,000,000","143,000,000","185,000,000","228,000,000","34,000,000","185,000,000","276,000,000","178,000,000","168,756,756.757","175,000,000","197,520,000","200,286,000","248,109,375","172,680,000","207,296,000","122,000,000","21,556,962.025","113,938,000","-145,820,000","77,000,000","-47,000,000","42,000,000","33,000,000","24,000,000","29,633,000","46,295,000","38,931,000","28,141,000","33,933,000","16,070,000","7,741,000","4,834,000","-9,041,000","7,553,000","15,796,000","29,915,000","25,643,000","3,364,000","-37,306,000","18,089,000","-32,960,000","18,950,000","17,440,000","17,388,000","20,800,000","16,173,000","9,588,554.365","9,646,999.59","-5,650,450","7,439,048.249","12,832,478.147","9,905,450","13,325,154.986","14,301,429.365","13,046,300","13,155,000","17,417,504.052","17,513,000","332,992,656.617","9,592,000","11,644,000","12,341,000","13,152,000","8,590,000","10,150,737.498","6,811,000","-3,875,894.085","14,759,000","16,269,125.907","16,438,337.404","11,961,852.065","10,367,727.844","11,858,474.394","11,702,222.093","10,933,469.276","7,980,000"
InterestExpense,"120,000,000","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","27,000,000","24,000,000","21,000,000","20,000,000","22,000,000","22,000,000","23,000,000","24,000,000","26,000,000","32,000,000","33,000,000","33,000,000","32,000,000","27,000,000","26,000,000","25,000,000","26,000,000","25,000,000","25,000,000","20,909,000","15,269,000","14,946,000","14,876,000","14,577,000","14,419,000","13,993,000","13,822,000","13,835,000","13,532,000","11,667,000","13,037,000","4,348,000","4,315,000","3,808,000","4,298,000","3,853,000","4,380,000","3,683,000","3,603,000","3,453,000","4,600,000","4,099,000","3,357,000","3,860,000","3,279,000","3,223,000","3,415,000","2,155,000","1,980,000","2,307,000",,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-120,000,000","-30,000,000","-30,000,000","-30,000,000","-30,000,000","-30,000,000","-27,000,000","-24,000,000","-21,000,000","-20,000,000","-22,000,000","-22,000,000","-23,000,000","-24,000,000","-26,000,000","-32,000,000","-33,000,000","-33,000,000","-32,000,000","-27,000,000","-26,000,000","-25,000,000","-26,000,000","-25,000,000","-25,000,000","-20,909,000","-15,269,000","-14,946,000","-14,876,000","-14,577,000","-14,419,000","-13,993,000","-13,822,000","-13,835,000","-13,532,000","-11,667,000","-13,037,000","-4,348,000","-4,315,000","-3,808,000","-4,298,000","-3,853,000","-4,380,000","-3,683,000","-3,603,000","-3,453,000","-4,600,000","-4,099,000","-3,357,000","-3,860,000","-3,279,000","-3,223,000","-3,415,000","-2,155,000","-1,980,000","-2,307,000",,,,,,,,,,,,,,,,,,,,,
EBIT,"995,000,000","166,000,000","221,000,000","273,000,000","335,000,000","81,000,000","289,000,000","419,000,000","274,000,000","242,000,000","255,000,000","279,000,000","283,000,000","280,000,000","285,000,000","337,000,000","212,000,000","-283,000,000","-81,000,000","-287,000,000","157,000,000","-6,000,000","118,000,000","105,000,000","89,000,000","77,207,000","112,893,000","115,660,000","82,240,000","96,452,000","38,916,000","32,436,000","24,311,000","-2,681,000","24,950,000","42,944,000","67,222,000","54,494,000","7,187,000","-59,267,000","33,420,000","-16,103,000","33,566,000","31,410,000","31,300,000","33,432,000","29,953,000","21,178,000","20,438,000","-3,722,000","16,274,000","20,726,000","24,115,000","27,467,000","30,429,000","30,258,000","24,451,000","29,851,000","28,815,000","539,931,000","16,595,000","19,458,000","20,458,000","21,741,000","14,154,000","16,639,000","10,881,000","-5,834,000","24,094,000","26,288,000","25,089,000","19,434,000","16,752,000","19,211,000","17,593,000","17,594,000","356,209,000"
EBITDA,"1,126,000,000"
ReconciledCostOfRevenue,"24,491,000,000","6,573,000,000","6,253,000,000","6,004,000,000","5,661,000,000","4,648,000,000","4,338,000,000","3,826,000,000","3,934,000,000","3,667,000,000","3,642,000,000","3,576,000,000","3,509,000,000","3,974,000,000","4,092,000,000","4,162,000,000","4,010,000,000","4,470,000,000","4,439,000,000","4,719,000,000","4,334,000,000","4,134,000,000","4,039,000,000","3,858,000,000","3,870,000,000","3,445,195,000","3,180,312,000","3,093,264,000","2,800,229,000","2,465,096,000","2,231,883,000","2,053,713,000","1,823,895,000","1,495,470,000","1,461,792,000","1,375,801,000","1,360,290,000","1,471,495,000","1,347,330,000","1,404,906,000","1,158,168,000","1,067,046,000","989,360,000","984,556,000","939,326,000","891,469,000","868,923,000","851,235,000","822,816,000","842,371,000","792,771,000","803,206,000","737,888,000","684,781,000","669,355,000","641,235,000","625,941,000","560,839,000","525,902,000","516,865,000","476,477,000","462,820,000","430,870,000","401,715,000","383,247,000","355,656,000","366,612,000","369,490,000","333,114,000","314,903,000","276,518,000","209,048,000","184,217,000","172,860,000","161,736,000","160,593,000",
ReconciledDepreciation,"131,000,000","35,000,000","32,000,000","31,000,000","33,000,000","24,000,000","23,000,000","21,000,000","20,000,000","21,000,000","21,000,000","22,000,000","25,000,000","23,000,000","31,000,000","36,000,000","37,000,000","39,000,000","43,000,000","47,000,000","49,000,000","47,000,000","46,000,000","45,000,000","44,000,000","33,417,000","30,507,000","29,502,000","32,574,000","34,940,000","33,810,000","32,660,000","32,994,000","25,831,000","24,128,000","22,108,000","21,799,000","20,475,000","20,279,000","19,671,000","18,339,000","21,969,000","17,812,000","16,508,000","18,094,000","20,280,000","16,573,000","13,851,000","10,061,000","9,642,000","9,832,000","9,584,000","9,052,000","8,691,000","8,515,000","7,924,000","8,558,000","7,693,000","7,082,000","6,749,000","6,443,000","6,210,000","5,633,000","4,870,000","4,762,000","4,256,000","4,113,000","3,558,000","3,198,000","2,978,000","2,558,000","1,734,000","1,599,000","2,044,000","1,598,000","1,374,000","1,317,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"659,000,000","103,000,000","143,000,000","185,000,000","228,000,000","34,000,000","185,000,000","276,000,000","178,000,000","168,000,000","175,000,000","196,000,000","198,000,000","201,000,000","197,000,000","202,000,000","107,000,000","-262,000,000","-97,000,000","-230,000,000","77,000,000","-47,000,000","42,000,000","33,000,000","24,000,000","29,633,000","46,295,000","38,931,000","28,141,000","33,933,000","16,070,000","7,741,000","4,834,000","-9,041,000","7,553,000","15,796,000","29,915,000","25,643,000","3,364,000","-37,306,000","18,089,000","-32,960,000","18,950,000","17,440,000","17,388,000","17,628,000","16,173,000","10,579,000","10,590,000","-4,472,000","8,564,000","14,565,000","12,211,000","15,541,000","17,186,000","16,516,000","13,155,000","17,911,000","17,513,000","13,314,000","9,592,000","11,644,000","12,341,000","13,152,000","8,590,000","10,732,000","6,811,000","-4,706,000","14,759,000","16,286,000","16,439,000","11,950,000","11,098,000","11,866,000","11,724,000","10,947,000","7,980,000"
TotalUnusualItemsExcludingGoodwill,,,,"10,000,000","9,000,000","15,000,000","14,000,000","18,000,000","29,000,000","-1,000,000","0","-2,000,000","-3,000,000","-60,000,000","32,000,000","-8,000,000","-25,000,000","-342,000,000","-247,000,000","-115,000,000","14,000,000","13,000,000","9,000,000","8,000,000","8,000,000","6,325,000","4,832,000","3,828,000","3,015,000","2,478,000","2,041,000","1,945,000","1,629,000","2,006,000","1,740,000","1,628,000","1,529,000","0",,,,,,,,"-4,880,000",,"1,599,000","1,521,000","1,813,000","1,707,000","2,082,000","3,547,000","3,609,000","4,775,000","5,338,000","0","782,000","0","-517,647,000","0","0","0","0","0","939,000","0","-1,339,000","0","27,000","1,000","-19,000","1,162,000","12,000","32,000","21,000",
TotalUnusualItems,,,,"10,000,000","9,000,000","15,000,000","14,000,000","18,000,000","29,000,000","-1,000,000","0","-2,000,000","-3,000,000","-60,000,000","32,000,000","-8,000,000","-25,000,000","-342,000,000","-247,000,000","-115,000,000","14,000,000","13,000,000","9,000,000","8,000,000","8,000,000","6,325,000","4,832,000","3,828,000","3,015,000","2,478,000","2,041,000","1,945,000","1,629,000","2,006,000","1,740,000","1,628,000","1,529,000","0",,,,,,,,"-4,880,000",,"1,599,000","1,521,000","1,813,000","1,707,000","2,082,000","3,547,000","3,609,000","4,775,000","5,338,000","0","782,000","0","-517,647,000","0","0","0","0","0","939,000","0","-1,339,000","0","27,000","1,000","-19,000","1,162,000","12,000","32,000","21,000",
NormalizedEBITDA,"1,126,000,000","201,000,000","253,000,000","304,000,000","368,000,000","105,000,000","312,000,000","440,000,000","294,000,000","264,000,000","276,000,000","303,000,000","311,000,000","363,000,000","284,000,000","381,000,000","274,000,000","98,000,000","209,000,000","-125,000,000","206,000,000","41,000,000","164,000,000","150,000,000","133,000,000","110,624,000","143,400,000","145,162,000","114,814,000","131,392,000","72,726,000","65,096,000","57,305,000","23,150,000","49,078,000","65,052,000","89,021,000","74,969,000","27,466,000","-39,596,000","51,759,000","5,866,000","51,378,000","47,918,000","49,394,000","58,592,000","46,526,000","33,430,000","28,978,000","4,107,000","24,399,000","28,228,000","29,620,000","32,549,000","34,169,000","33,250,000","33,009,000","36,762,000","35,897,000","1,064,327,000","23,038,000","25,668,000","26,091,000","26,611,000","18,916,000","19,956,000","14,994,000","-937,000","27,292,000","29,239,000","27,646,000","21,187,000","17,189,000","21,243,000","19,159,000","18,947,000","357,526,000"
TaxRateForCalcs,"0.247","0.243","0.248","0.242","0.252","0.333","0.295","0.3","0.298","0.243","0.247","0.24","0.238","0.215","0.24","0.338","0.4","0.171","0.146","0.268","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.35","0.344","0.35","0.35","0.35","0.339","0.35","0.35","0.35","0.35","0.35","0.379","0.35","0.351","0.371","0.372","0.35","0.362","0.381","0.38","0.35","0.341","0.168","0.35","0.386","0.396","0.35","0.35","0.369","0.381","0.382","0.38","0.379","0.377","0.379","0.375","0.381","0.339","0.38","0.38","0.375","0.337","0.376","0.372","0.373","0.319","0.356","0.399"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","-243,243.243","0","-480,000","-714,000","-12,890,625","7,680,000","-2,704,000","-10,000,000","-58,443,037.975","-36,062,000","-30,820,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1,708,000","0","608,554.365","577,999.59","634,550","582,048.249","349,478.147","1,241,450","1,393,154.986","1,890,429.365","1,868,300","0","288,504.052","0","-197,968,343.383","0","0","0","0","0","357,737.498","0","-508,894.085","0","10,125.907","337.404","-7,147.935","431,727.844","4,474.394","10,222.093","7,469.276","0"
