name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990
NetIncomeCommonStockholders,"837,000,000","191,000,000","199,000,000","219,000,000","228,000,000","199,000,000","116,000,000","100,000,000","89,000,000","169,000,000","136,000,000","124,000,000","115,000,000","115,000,000","127,000,000","70,000,000","109,000,000","4,000,000","-12,000,000","17,000,000","8,000,000","17,000,000","-83,000,000","-49,000,000","-29,000,000","-6,495,000","-28,950,000","-76,258,000","-25,297,000","-51,679,000","14,945,000","27,557,000","41,606,000","41,650,000","38,600,000","30,566,000","23,542,000","34,990,000","27,097,000","30,653,000","30,164,000","35,044,000","45,001,000","32,964,000","61,634,000","28,217,000","26,151,000","22,677,000","24,733,000","17,630,000","11,111,000","9,011,000","9,352,000","-117,361,000","25,770,000","25,526,000","27,644,000","30,803,000","26,961,000","25,633,000","26,716,000","21,446,000","-4,263,000","27,672,000","26,091,000","28,294,000","29,440,000","26,763,000","27,107,000","31,961,000","31,319,000","29,428,000","27,934,000","24,395,000","22,999,000","22,262,000","22,040,000","20,326,000","19,867,000","16,460,000","14,940,000","15,247,000","14,882,000","14,471,000","16,930,000","17,154,000","22,590,000","16,650,000","15,228,000","19,900,000","19,900,000","17,100,000","12,700,000","7,100,000","11,200,000","11,300,000","10,400,000","11,700,000","9,900,000","7,200,000","11,200,000","8,700,000","8,700,000","6,300,000","5,200,000","7,900,000","1,000,000","7,100,000","6,600,000","6,200,000","5,700,000","5,100,000","4,100,000","5,300,000","5,100,000","4,300,000","3,600,000","3,200,000","3,100,000","3,100,000","2,300,000","2,600,000","2,200,000",,,"1,900,000","1,700,000","1,700,000","1,300,000"
	NetIncome,"837,000,000","191,000,000","199,000,000","219,000,000","228,000,000","199,000,000","116,000,000","100,000,000","89,000,000","169,000,000","136,000,000","124,000,000","115,000,000","115,000,000","127,000,000","70,000,000","109,000,000","4,000,000","-12,000,000","17,000,000","8,000,000","17,000,000","-83,000,000","-49,000,000","-29,000,000","-6,495,000","-28,950,000","-76,258,000","-25,297,000","-51,679,000","14,945,000","27,557,000","41,606,000","41,650,000","38,600,000","30,566,000","23,542,000","34,990,000","27,097,000","30,653,000","30,164,000","35,044,000","45,001,000","32,964,000","61,634,000","28,217,000","26,151,000","22,677,000","24,733,000","17,630,000","11,111,000","9,011,000","9,352,000","-117,361,000","25,770,000","25,526,000","27,644,000","30,803,000","26,961,000","25,633,000","26,716,000","21,446,000","-4,263,000","27,672,000","26,091,000","28,294,000","29,440,000","26,763,000","27,107,000","31,961,000","31,319,000","29,428,000","27,934,000","24,395,000","22,999,000","22,262,000","22,040,000","20,326,000","19,867,000","16,460,000","14,940,000","15,247,000","14,882,000","14,471,000","16,930,000","17,154,000","22,590,000","16,650,000","15,228,000","19,900,000","19,900,000","17,100,000","12,700,000","7,100,000","11,200,000","11,300,000","10,400,000","11,700,000","9,900,000","7,200,000","11,200,000","8,700,000","8,700,000","6,300,000","5,200,000","7,900,000","1,000,000","7,100,000","6,600,000","6,200,000","5,700,000","5,100,000","4,100,000","5,300,000","5,100,000","4,300,000","3,600,000","3,200,000","3,100,000","3,100,000","2,300,000","2,600,000","2,200,000",,,"1,900,000","1,700,000","1,700,000","1,300,000"
		NetIncomeIncludingNoncontrollingInterests,"837,000,000","191,000,000","199,000,000","219,000,000","228,000,000","199,000,000","116,000,000","100,000,000","89,000,000","169,000,000","136,000,000","124,000,000","115,000,000","115,000,000","127,000,000","70,000,000","109,000,000","4,000,000","-12,000,000","17,000,000","8,000,000","17,000,000","-83,000,000","-49,000,000","-29,000,000","-6,495,000","-28,950,000","-76,258,000","-25,297,000","-51,679,000","14,945,000","27,557,000","41,606,000","41,650,000","38,600,000","30,566,000","23,542,000","34,990,000","27,097,000","30,653,000","30,164,000","35,044,000","45,001,000","32,964,000","61,634,000","28,217,000","26,151,000","22,677,000","24,733,000","17,630,000","11,111,000","9,011,000","9,352,000","-117,361,000","25,770,000","25,526,000","27,644,000","30,803,000","26,961,000","25,633,000","26,716,000","21,446,000","-4,263,000","27,672,000","26,091,000","28,294,000","29,440,000","26,763,000","27,107,000","31,961,000","31,319,000","29,428,000","27,934,000","24,395,000","22,999,000","22,262,000","22,040,000","20,326,000","19,867,000","16,460,000","14,940,000","15,247,000","14,882,000","14,471,000","16,930,000","17,154,000","22,590,000","16,650,000","15,228,000","19,900,000","19,900,000","17,100,000","12,700,000","7,100,000","11,200,000","11,300,000","10,400,000","11,700,000","9,900,000","7,200,000","11,200,000","8,700,000","8,700,000","6,300,000","5,200,000","7,900,000","1,000,000","7,100,000","6,600,000","6,200,000","5,700,000","5,100,000","4,100,000","5,300,000","5,100,000","4,300,000","3,600,000","3,200,000","3,100,000","3,100,000","2,300,000","2,600,000","2,200,000","1,900,000","1,800,000","1,900,000","1,700,000","1,700,000","1,300,000"
			NetIncomeContinuousOperations,"837,000,000","191,000,000","199,000,000","219,000,000","228,000,000","199,000,000","116,000,000","100,000,000","89,000,000","169,000,000","136,000,000","124,000,000","115,000,000","115,000,000","127,000,000","70,000,000","109,000,000","4,000,000","-12,000,000","17,000,000","8,000,000","17,000,000","-83,000,000","-49,000,000","-29,000,000","-6,495,000","-28,950,000","-76,258,000","-25,297,000","-51,679,000","14,945,000","27,557,000","41,606,000","41,525,000","38,600,000","30,558,000","23,542,000","34,799,000","26,581,000","30,353,000","30,164,000","32,859,000","34,187,000","33,169,000","30,128,000","28,217,000","26,151,000","22,677,000","24,733,000","17,630,000","11,111,000","9,011,000","9,352,000","-117,361,000","25,770,000","25,526,000","27,644,000","30,803,000","26,961,000","25,633,000","26,716,000","21,446,000","-4,263,000","27,672,000","24,772,000","28,294,000","29,440,000","26,763,000","27,107,000","31,961,000","31,319,000","29,428,000","27,934,000","24,395,000","22,999,000","22,262,000","22,040,000","20,326,000","19,867,000","16,460,000","14,940,000","15,247,000","14,882,000","14,471,000","16,930,000","17,154,000","22,590,000","16,650,000","15,228,000","19,900,000","19,900,000","17,100,000","12,700,000","7,100,000","11,200,000","11,300,000","10,400,000","11,700,000","9,900,000","9,600,000","11,200,000","8,700,000","8,700,000","6,300,000","5,200,000","7,900,000","1,000,000","7,100,000","6,600,000","6,200,000","5,700,000","5,100,000","4,100,000","5,300,000","5,100,000","4,300,000","3,600,000","3,200,000","3,100,000","3,100,000","2,300,000","2,600,000","2,200,000","1,900,000","1,800,000","1,900,000","1,700,000","1,700,000","1,300,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"125,000","0","8,000",,"191,000","516,000","300,000","0","2,185,000","10,814,000","-205,000","31,506,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"-2,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"1,319,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"837,000,000","191,000,000","199,000,000","219,000,000","228,000,000","199,000,000","116,000,000","100,000,000","89,000,000","169,000,000","136,000,000","124,000,000","115,000,000","115,000,000","127,000,000","70,000,000","109,000,000","4,000,000","-12,000,000","17,000,000","8,000,000","17,000,000","-83,000,000","-49,000,000","-29,000,000","-6,495,000","-28,950,000","-76,258,000","-25,297,000","-51,679,000","14,945,000","27,557,000","41,606,000","41,650,000","38,600,000","30,566,000","23,542,000","34,990,000","27,097,000","30,653,000","30,164,000","35,044,000","45,001,000","32,964,000","61,634,000","28,217,000","26,151,000","22,677,000","24,733,000","17,630,000","11,111,000","9,011,000","9,352,000","-117,361,000","25,770,000","25,526,000","27,644,000","30,803,000","26,961,000","25,633,000","26,716,000","21,446,000","-4,263,000","27,672,000","26,091,000","28,294,000","29,440,000","26,763,000","27,107,000","31,961,000","31,319,000","29,428,000","27,934,000","24,395,000","22,999,000","22,262,000","22,040,000","20,326,000","19,867,000","16,460,000","14,940,000","15,247,000","14,882,000","14,471,000","16,930,000","17,154,000","22,590,000","16,650,000","15,228,000","19,900,000","19,900,000","17,100,000","12,700,000","7,100,000","11,200,000","11,300,000","10,400,000","11,700,000","9,900,000","7,200,000","11,200,000","8,700,000","8,700,000","6,300,000","5,200,000","7,900,000","1,000,000","7,100,000","6,600,000","6,200,000","5,700,000","5,100,000","4,100,000","5,300,000","5,100,000","4,300,000","3,600,000","3,200,000","3,100,000","3,100,000","2,300,000","2,600,000","2,200,000",,,"1,900,000","1,700,000","1,700,000","1,300,000"
BasicEPS,,"3.58","3.72","4.1","4.26","3.73","2.18","1.87","1.66","3.13","2.52","2.28","2.14","2.14","2.37","1.31","2.04","0.07","-0.23","0.33","0.16","0.34","-1.61","-0.95","-0.56","-0.13","-0.57","-1.5","-0.5","-1.02","0.29","0.54","0.83","0.83","0.76","0.6","0.46","0.69","0.53","0.59","0.58","0.67","0.84","0.6","1.11",,"0.46","0.39","0.43",,"0.19","0.15","0.16",,"0.4","0.39","0.42",,"0.39","0.37","0.39",,"-0.06","0.39","0.37",,"0.41","0.37","0.38",,"0.44","0.413","0.262",,"0.327","0.316","0.14",,"0.284","0.236","0.097",,"0.218","0.209","0.244",,"0.329","0.24","0.095",,"0.127","0.109","0.081",,"0.091","0.091","0.085",,"0.081","0.059","0.091",,"0.071","0.051","0.044",,"0.004","0.03","0.028",,"0.024","0.021","0.018",,"0.022","0.018","0.015",,"0.013","0.013","0.01",,"0.01","0.009","0.008",,"0.008","0.008","0.006"
DilutedEPS,,"3.55","3.69","4.07","4.22","3.7","2.16","1.85","1.65","3.1","2.5","2.26","2.12","2.11","2.34","1.29","2.01","0.07","-0.23","0.32","0.16","0.34","-1.61","-0.95","-0.56","-0.13","-0.57","-1.5","-0.5","-1.02","0.29","0.54","0.82","0.82","0.76","0.6","0.46","0.68","0.52","0.59","0.58","0.67","0.84","0.6","1.1",,"0.46","0.39","0.42",,"0.19","0.15","0.16",,"0.4","0.39","0.42",,"0.39","0.37","0.39",,"-0.06","0.39","0.37",,"0.41","0.37","0.37",,"0.43","0.407","0.258",,"0.32","0.311","0.138",,"0.284","0.236","0.095",,"0.213","0.209","0.244",,"0.324","0.236","0.095",,"0.125","0.109","0.081",,"0.091","0.091","0.085",,"0.081","0.059","0.091",,"0.071","0.051","0.044",,"0.004","0.03","0.028",,"0.024","0.021","0.018",,"0.022","0.018","0.015",,"0.013","0.013","0.01",,"0.01","0.009","0.008",,"0.008","0.008","0.006"
BasicAverageShares,,"53,441,215","53,418,055","53,449,143","53,484,265","53,356,857","53,300,036","53,188,486","53,760,873","53,985,729","54,085,500","54,027,576","53,738,318","53,738,318","53,740,174","53,537,876","53,286,249","53,208,248","52,220,868","51,996,353","51,842,025","51,792,228","51,690,204","51,533,236","51,299,632","51,207,000","51,152,000","50,917,000","50,667,000","50,452,000","50,835,000","50,606,000","50,402,000","50,289,000","50,590,000","50,900,000","50,980,000","50,968,000","51,566,000","51,771,000","51,998,000","52,108,000","53,339,000","54,546,000","55,353,000",,"56,739,000","57,489,000","58,016,000",,"58,954,000","59,271,000","60,266,000",,"64,328,000","65,128,000","66,134,000",,"68,580,000","69,098,000","68,908,000",,"70,802,000","70,781,000","70,566,000",,"71,263,000","72,013,000","71,873,000",,"71,696,000","71,559,000","106,821,589",,"70,879,500","70,555,500","157,782,053",,"69,786,000","69,597,000","155,764,134",,"68,976,000","68,847,750","68,717,250",,"68,607,000","69,696,000","159,117,216",,"70,388,343","69,947,784","69,628,603",,"54,687,798","54,667,568","54,656,329",,"54,507,978","54,507,978","54,485,500",,"54,433,802","54,386,600","54,386,600",,"54,125,861","54,125,861","54,125,861",,"54,031,456","53,923,562","53,923,562",,"53,847,139","53,901,085","53,847,139",,"53,847,139","53,847,139","53,847,139",,"53,847,139","53,847,139","53,847,139",,"53,847,139","53,847,139","53,847,139"
DilutedAverageShares,,"53,877,621","53,866,559","53,908,295","53,964,330","53,783,654","53,716,306","53,675,730","54,318,044","54,541,638","54,637,823","54,648,699","54,245,283","54,502,370","54,424,880","54,255,707","53,985,755","53,851,248","52,220,868","53,128,657","52,946,883","52,573,283","51,690,204","51,533,236","51,299,632","51,207,000","51,152,000","50,917,000","50,667,000","50,452,000","51,461,000","51,278,000","50,974,000","50,666,000","50,924,000","51,283,000","51,366,000","51,262,000","51,809,000","52,030,000","52,301,000","52,354,000","53,628,000","54,958,000","55,774,000",,"56,998,000","57,737,000","58,265,000",,"59,083,000","59,352,000","60,332,000",,"64,653,000","65,502,000","66,518,000",,"69,005,000","69,559,000","69,367,000",,"70,802,000","71,229,000","71,119,000",,"71,822,000","72,714,000","72,717,000",,"72,673,000","72,553,500","108,348,576",,"71,785,500","71,343,000","159,279,054",,"70,339,500","70,265,250","157,165,047",,"69,482,250","69,369,750","69,277,500",,"69,405,750","70,587,000","161,615,594",,"70,388,343","69,947,784","69,628,603",,"54,687,798","54,667,568","54,656,329",,"54,507,978","54,507,978","54,485,500",,"54,433,802","54,386,600","54,386,600",,"54,125,861","54,125,861","54,125,861",,"54,031,456","53,923,562","53,923,562",,"53,847,139","53,901,085","53,847,139",,"53,847,139","53,847,139","53,847,139",,"53,847,139","53,847,139","53,847,139",,"53,847,139","53,847,139","53,847,139"
TotalOperatingIncomeAsReported,"979,000,000","223,000,000","237,000,000","247,000,000","272,000,000","231,000,000","150,000,000","119,000,000","151,000,000","188,000,000","185,000,000","160,000,000","159,000,000","179,000,000","162,000,000","125,000,000","144,000,000","133,000,000","91,000,000","58,000,000","40,000,000","71,000,000","-24,000,000","22,000,000","0","22,008,000","25,021,000","-13,803,000","19,774,000","-24,839,000","26,956,000","33,065,000","53,408,000","49,078,000","46,769,000","36,241,000","28,176,000","44,118,000","38,765,000","39,459,000","42,009,000","42,123,000","48,880,000","46,671,000","44,362,000","40,434,000","38,857,000","32,841,000","31,720,000","27,093,000","15,150,000","12,385,000","14,174,000","-132,349,000","40,680,000","36,969,000","39,354,000","36,862,000","37,022,000","33,969,000","35,333,000","25,719,000","-16,278,000","37,830,000","33,158,000","38,194,000","40,095,000","37,402,000","38,520,000","46,159,000","45,096,000","43,217,000","40,697,000","32,253,000","33,696,000","31,625,000","31,644,000","28,417,000","28,884,000","24,966,000","19,538,000","22,792,000","23,720,000","21,265,000","24,683,000","25,384,000","36,506,000","32,628,000","25,285,000","31,700,000","33,100,000","24,800,000","19,800,000","23,600,000","17,000,000","16,000,000","13,200,000","15,400,000","13,600,000","12,500,000","10,800,000","11,600,000","12,000,000","8,000,000","7,900,000",,,,"9,600,000","8,900,000","8,500,000","7,100,000","5,900,000","6,900,000","6,500,000","6,100,000","5,500,000","4,000,000","4,000,000","4,100,000","3,300,000","3,300,000","3,400,000",,,,,,
TotalExpenses,"4,616,000,000","1,223,000,000","1,193,000,000","1,126,000,000","1,074,000,000","1,071,000,000","962,000,000","834,000,000","896,000,000","994,000,000","933,000,000","932,000,000","902,000,000","956,000,000","920,000,000","886,000,000","827,000,000","887,000,000","835,000,000","818,000,000","794,000,000","842,000,000","831,000,000","818,000,000","804,000,000","877,120,000","848,508,000","854,462,000","835,910,000","743,783,000","241,110,000","234,705,000","229,666,000","229,764,000","215,967,000","215,200,000","206,384,000","207,064,000","203,592,000","206,366,000","201,866,000","205,234,000","204,320,000","198,804,000","191,053,000","205,936,000","207,650,000","202,318,000","192,895,000","193,548,000","182,025,000","171,939,000","176,139,000","204,828,000","199,089,000","216,813,000","206,923,000","196,711,000","180,196,000","174,943,000","171,390,000","184,184,000","202,664,000","149,591,000","142,656,000","141,100,000","135,541,000","139,212,000","132,207,000","128,647,000","126,080,000","119,600,000","113,432,000","114,246,000","100,953,000","98,238,000","93,041,000","97,908,000","94,267,000","90,985,000","90,574,000","88,650,000","86,293,000","91,138,000","89,629,000","100,981,000","91,724,000","95,727,000","73,334,000","75,700,000","70,900,000","72,500,000","70,000,000","149,500,000","40,400,000","39,400,000","37,000,000","38,000,000","36,300,000","35,300,000","31,600,000","35,500,000","31,800,000","32,500,000","30,500,000",,,,"24,800,000","22,100,000","19,700,000","18,800,000","16,100,000","16,900,000","16,600,000","15,500,000","13,500,000","12,000,000","10,600,000","10,800,000","9,900,000","9,500,000","8,500,000",,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"837,000,000","191,000,000","199,000,000","219,000,000","228,000,000","199,000,000","116,000,000","100,000,000","89,000,000","169,000,000","136,000,000","124,000,000","115,000,000","115,000,000","127,000,000","70,000,000","109,000,000","4,000,000","-12,000,000","17,000,000","8,000,000","17,000,000","-83,000,000","-49,000,000","-29,000,000","-6,495,000","-28,950,000","-76,258,000","-25,297,000","-51,679,000","14,945,000","27,557,000","41,606,000","41,650,000","38,600,000","30,566,000","23,542,000","34,990,000","27,097,000","30,653,000","30,164,000","35,044,000","45,001,000","32,964,000","61,634,000","28,217,000","26,151,000","22,677,000","24,733,000","17,630,000","11,111,000","9,011,000","9,352,000","-117,361,000","25,770,000","25,526,000","27,644,000","30,803,000","26,961,000","25,633,000","26,716,000","21,446,000","-4,263,000","27,672,000","24,772,000","28,294,000","29,440,000","26,763,000","27,107,000","31,961,000","31,319,000","29,428,000","27,934,000","24,395,000","22,999,000","22,262,000","22,040,000","20,326,000","19,867,000","16,460,000","14,940,000","15,247,000","14,882,000","14,471,000","16,930,000","17,154,000","22,590,000","16,650,000","15,228,000","19,900,000","19,900,000","17,100,000","12,700,000","7,100,000","11,200,000","11,300,000","10,400,000","11,700,000","9,900,000","7,200,000","11,200,000","8,700,000","8,700,000","6,300,000","5,200,000","7,900,000","1,000,000","7,100,000","6,600,000","6,200,000","5,700,000","5,100,000","4,100,000","5,300,000","5,100,000","4,300,000","3,600,000","3,200,000","3,100,000","3,100,000","2,300,000","2,600,000","2,200,000",,,"1,900,000","1,700,000","1,700,000","1,300,000"
NormalizedIncome,"869,005,000","210,438,053.097","207,730,000","223,600,000","227,174,000","207,291,666.667","135,343,000","111,652,000","95,912,000","182,217,877.095","144,550,000","129,766,000","122,024,000","116,554,054.054","136,768,000","73,500,000","113,920,000","9,400,000","-7,200,000","33,110,000","27,200,000","42,500,000","7,356,000","-22,600,000","-3,800,000","26,173,200","-150,600","-53,493,400","12,622,400","1,335,650","37,551,304","47,703,518","45,541,505","45,513,239.453","38,935,790","31,941,480","25,012,764","33,514,038.514","33,822,454.829","31,742,303.709","30,672,313.259","32,548,888.792","35,020,620.733","33,987,987.654","31,780,579.258","29,631,252.343","26,087,890.093","22,968,715.884","25,590,703.69","17,330,361.991","13,755,472.399","10,703,155.483","11,201,181.005","30,132,970.93","28,723,249.817","27,280,089.656","27,894,862.504","24,613,858.327","24,201,496.259","22,242,776.211","24,290,599.1","25,881,913.351","24,065,400","24,770,327.455","24,993,453.516","25,764,490.943","27,054,912.628","24,479,244.88","25,132,520.978","30,425,936.242","29,917,611.885","28,739,808.663","26,813,898.493","23,488,424.406","23,896,393.71","20,547,288.446","20,543,713.578","13,466,600.62","20,148,455.667","15,963,811.895","14,632,070.96","14,631,948.705","15,369,063.564","13,932,121.49","16,322,020.11","15,563,071.293","23,350,338.849","20,872,019.142","16,170,710.095","20,353,745.928","21,119,677.419","15,883,146.067","12,449,753.695","12,920,000","10,880,000","10,208,522.727","8,422,085.89","10,010,000","8,686,451.613","8,163,265.306","6,757,541.899","7,313,043.478","7,661,194.03","5,305,263.158","5,068,354.43","7,900,000","1,000,000","7,100,000","5,965,384.615","5,743,157.895","5,324,175.824","4,576,923.077","3,651,562.5","4,734,666.667","3,980,487.805","3,914,925.373","3,240,000","2,827,906.977","2,583,333.333","2,593,877.551","1,989,189.189","2,121,052.632","2,137,142.857",,,"1,900,000","1,700,000","1,700,000","1,300,000"
InterestIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"541,000","826,000","592,000","594,000","134,000","656,000","560,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"5,000,000","-5,000,000","5,000,000","7,000,000",,"7,000,000","10,000,000","14,000,000","45,000,000","4,000,000","28,000,000","33,000,000","24,000,000","39,000,000","18,000,000","23,000,000","11,000,000","51,000,000","95,000,000","40,000,000","41,000,000","48,000,000","46,000,000","51,000,000","50,000,000","48,738,000","45,002,000","49,331,000","50,965,000","56,715,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-5,000,000","5,000,000","-5,000,000","-7,000,000","2,000,000","-7,000,000","-10,000,000","-14,000,000","-45,000,000","-4,000,000","-28,000,000","-33,000,000","-24,000,000","-39,000,000","-18,000,000","-23,000,000","-11,000,000","-51,000,000","-95,000,000","-40,000,000","-41,000,000","-48,000,000","-46,000,000","-51,000,000","-50,000,000","-48,738,000","-45,002,000","-49,331,000","-50,965,000","-56,715,000",,,,,,,,,"541,000","826,000","592,000","594,000","134,000","656,000","560,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"973,000,000","221,000,000","233,000,000","245,000,000","273,000,000","223,000,000","148,000,000","117,000,000","148,000,000","183,000,000","187,000,000","162,000,000","155,000,000","187,000,000","161,000,000","123,000,000","144,000,000","129,000,000","88,000,000","59,000,000","39,000,000","68,000,000","-31,000,000","17,000,000","1,000,000","21,110,000","19,460,000","-3,336,000","-7,198,000","-101,015,000","62,162,000","53,716,000","58,602,000","54,775,000","47,556,000","37,960,000","30,553,000","46,115,000","48,445,000","40,711,000","42,009,000","42,074,000","49,018,000","46,737,000","46,248,000","42,239,000","38,857,000","33,417,000","33,536,000","28,974,000","18,753,000","15,737,000","16,470,000","27,740,000","44,984,000","36,969,000","39,354,000","36,862,000","37,022,000","33,969,000","37,186,000","25,719,000","-16,278,000","37,830,000","33,158,000","38,194,000","40,095,000","37,402,000","38,520,000","46,227,000","45,096,000","43,230,000","40,742,000","32,954,000","33,696,000","31,625,000","31,644,000","28,417,000","28,884,000","24,966,000","19,611,000","22,961,000","24,025,000","21,797,000","25,515,000","25,384,000","36,506,000","32,628,000","25,285,000","31,700,000","33,100,000","24,800,000","19,800,000","23,600,000","17,000,000","16,000,000","13,200,000","15,400,000","13,600,000","12,500,000","10,800,000","11,600,000","12,000,000","8,000,000","7,900,000","-74,900,000","37,500,000","35,500,000","9,600,000","8,900,000","8,500,000","7,100,000","5,900,000","6,900,000","6,500,000","6,100,000","5,500,000","4,000,000","4,000,000","4,100,000","3,300,000","3,300,000","3,400,000","10,500,000","10,400,000","-16,200,000","9,600,000","9,600,000","7,700,000"
EBITDA,"1,160,000,000"
ReconciledCostOfRevenue,"2,927,000,000","781,000,000","771,000,000","701,000,000","674,000,000","673,000,000","624,000,000","519,000,000","561,000,000","631,000,000","577,000,000","559,000,000","546,000,000","580,000,000","567,000,000","520,000,000","492,000,000","536,000,000","487,000,000","465,000,000","445,000,000","491,000,000","469,000,000","456,000,000","439,000,000","506,855,000","482,163,000","478,434,000","471,548,000","446,211,000","145,236,000","139,826,000","133,999,000","136,539,000","128,844,000","126,076,000","118,363,000","122,911,000","119,841,000","121,465,000","118,823,000","120,579,000","124,794,000","118,460,000","112,206,000","119,449,000","122,560,000","118,694,000","113,640,000","115,149,000","103,267,000","100,521,000","101,481,000","116,187,000","121,187,000","121,227,000","118,906,000","115,814,000","108,577,000","105,740,000","105,256,000","108,138,000","95,351,000","94,987,000","90,194,000","86,756,000","85,308,000","84,347,000","80,916,000","81,402,000","81,727,000","75,911,000","71,170,000","70,369,000","64,411,000","60,802,000","57,798,000","60,103,000","60,204,000","56,626,000","55,806,000","57,565,000","56,137,000","58,602,000","58,561,000","66,179,000","59,503,000","63,392,000","46,712,000","49,800,000","45,700,000","45,900,000","45,600,000","98,200,000","25,600,000","22,300,000","22,900,000","22,800,000","25,800,000","21,900,000","19,700,000","22,900,000","21,600,000","20,400,000","19,100,000",,,,"17,500,000","15,700,000","13,800,000","13,100,000","11,100,000","11,100,000","11,400,000","10,800,000","9,400,000","7,700,000","7,100,000","7,300,000","6,800,000","6,500,000","6,200,000",,,,,,
ReconciledDepreciation,"187,000,000","51,000,000","48,000,000","44,000,000","44,000,000","43,000,000","35,000,000","34,000,000","34,000,000","36,000,000","44,000,000","48,000,000","47,000,000","44,000,000","45,000,000","43,000,000","43,000,000","54,000,000","68,000,000","72,000,000","69,000,000","70,000,000","80,000,000","77,000,000","77,000,000","79,582,000","78,553,000","82,162,000","79,703,000","54,148,000","9,127,000","9,093,000","9,003,000","8,798,000","7,900,000","8,040,000","7,372,000","7,271,000","6,942,000","6,005,000","5,959,000","6,015,000","5,834,000","6,219,000","5,932,000","7,511,000","7,677,000","8,207,000","7,814,000","8,504,000","8,462,000","7,994,000","7,953,000","10,163,000","9,811,000","9,519,000","9,088,000","7,718,000","6,941,000","6,390,000","5,853,000","4,749,000","4,038,000","3,631,000","3,669,000","3,545,000","3,160,000","3,306,000","3,093,000","3,225,000","2,950,000","3,030,000","3,050,000","2,961,000","2,836,000","2,874,000","2,909,000","4,044,000","2,898,000","3,943,000","2,734,000","3,872,000","3,470,000","3,296,000","3,844,000","4,930,000","5,883,000","3,995,000","2,527,000","1,700,000","2,400,000","3,200,000","1,700,000","4,700,000","1,100,000","4,300,000","1,200,000","2,100,000","-900,000","1,600,000","1,500,000","1,600,000","700,000","700,000","800,000",,,,"400,000","200,000","400,000","400,000","400,000","200,000","300,000","200,000","300,000","200,000","200,000","200,000","200,000","100,000","100,000",,,,,,
