name,ttm,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,05/31/1989,02/28/1989,11/30/1988,08/31/1988,05/31/1988,02/29/1988,11/30/1987,08/31/1987,05/31/1987,02/28/1987,11/30/1986,08/31/1986,05/31/1986,02/28/1986,11/30/1985,08/31/1985
TotalRevenue,"18,625,200,000","4,537,700,000","5,024,000,000","4,539,900,000","4,523,600,000","4,520,000,000","4,719,400,000","4,364,000,000","5,023,000,000","4,180,300,000","4,420,800,000","4,002,500,000","4,161,700,000","4,198,300,000","4,411,200,000","4,094,000,000","3,890,200,000","3,882,300,000","4,198,700,000","3,769,200,000","3,806,600,000","3,793,200,000","4,112,100,000","3,907,900,000","3,927,900,000","4,002,400,000","4,424,900,000","4,207,900,000","4,298,800,000","4,350,900,000","4,712,200,000","4,268,400,000","4,283,800,000","4,377,400,000","4,875,700,000","4,372,700,000","4,410,700,000","4,430,600,000","4,881,800,000","4,051,000,000","4,066,400,000","4,120,100,000","4,623,800,000","3,847,600,000","3,634,300,000","3,646,200,000","4,066,600,000","3,533,100,000","3,570,400,000","3,629,100,000","4,078,200,000","3,518,800,000","3,645,700,000","3,537,400,000","4,010,800,000","3,497,300,000","3,471,100,000","3,405,600,000","3,703,400,000","3,072,000,000","3,061,000,000","3,054,000,000","3,467,000,000","2,860,000,000","2,845,000,000","2,860,000,000","3,273,000,000","2,662,000,000","2,719,000,000","2,772,000,000","3,168,000,000","2,585,000,000","2,789,000,000","2,703,000,000","3,060,000,000","2,518,000,000","2,546,000,000","2,645,000,000","2,953,000,000","2,362,000,000","730,700,000","3,104,500,000","2,342,600,000","1,771,200,000","1,806,000,000","1,701,600,000","1,895,200,000","1,674,900,000","1,689,800,000","1,619,600,000","1,817,200,000","1,573,600,000","1,600,500,000","1,495,100,000","1,677,400,000","1,473,100,000","1,553,500,000","1,424,700,000","1,638,300,000","1,416,500,000","1,444,000,000","1,289,600,000","1,560,100,000","1,315,600,000","1,382,100,000","1,309,200,000","1,448,400,000","1,276,300,000","1,078,400,000","1,287,000,000","2,201,800,000","1,981,100,000","2,143,500,000","2,101,400,000","2,182,200,000","2,089,800,000","2,007,400,000","2,010,700,000","2,096,900,000","2,019,600,000","2,000,500,000","1,868,300,000","1,992,500,000","1,916,500,000","1,829,300,000","1,747,600,000","1,836,800,000","1,739,500,000","1,707,700,000","1,612,200,000","1,626,600,000","1,501,800,000","1,369,800,000","1,455,700,000","1,415,800,000","1,379,300,000","848,100,000","1,443,700,000","1,511,700,000","1,375,300,000","1,350,300,000","1,311,300,000","1,334,700,000","1,186,400,000","1,161,300,000","1,153,900,000","1,203,500,000","1,067,900,000"
	OperatingRevenue,"18,625,200,000","4,537,700,000","5,024,000,000","4,539,900,000","4,523,600,000","4,520,000,000","4,719,400,000","4,364,000,000","5,023,000,000","4,180,300,000","4,420,800,000","4,002,500,000","4,161,700,000","4,198,300,000","4,411,200,000","4,094,000,000","3,890,200,000","3,882,300,000","4,198,700,000","3,769,200,000","3,806,600,000","3,793,200,000","4,112,100,000","3,907,900,000","3,927,900,000","4,002,400,000","4,424,900,000","4,207,900,000","4,298,800,000","4,350,900,000","4,712,200,000","4,268,400,000","4,283,800,000","4,377,400,000","4,875,700,000","4,372,700,000","4,410,700,000","4,430,600,000","4,881,800,000","4,051,000,000","4,066,400,000","4,120,100,000","4,623,800,000","3,847,600,000","3,634,300,000","3,646,200,000","4,066,600,000","3,533,100,000","3,570,400,000","3,629,100,000","4,078,200,000","3,518,800,000","3,645,700,000","3,537,400,000","4,010,800,000","3,497,300,000","3,471,100,000","3,405,600,000","3,703,400,000","3,072,000,000","3,061,000,000","3,054,000,000","3,467,000,000","2,860,000,000","2,845,000,000","2,860,000,000","3,273,000,000","2,662,000,000","2,719,000,000","2,772,000,000","3,168,000,000","2,585,000,000","2,789,000,000","2,703,000,000","3,060,000,000","2,518,000,000","2,546,000,000","2,645,000,000","2,953,000,000","2,362,000,000","730,700,000","3,104,500,000","2,342,600,000","1,771,200,000","1,806,000,000","1,701,600,000","1,895,200,000","1,674,900,000","1,689,800,000","1,619,600,000","1,817,200,000","1,573,600,000","1,600,500,000","1,495,100,000","1,677,400,000","1,473,100,000","1,553,500,000","1,424,700,000","1,638,300,000","1,416,500,000","1,444,000,000","1,289,600,000","1,560,100,000","1,315,600,000","1,382,100,000","1,309,200,000","1,448,400,000","1,276,300,000","1,078,400,000","1,287,000,000","2,201,800,000","1,981,100,000","2,143,500,000","2,101,400,000","2,182,200,000","2,089,800,000","2,007,400,000","2,010,700,000","2,096,900,000","2,019,600,000","2,000,500,000","1,868,300,000","1,992,500,000","1,916,500,000","1,829,300,000","1,747,600,000","1,836,800,000","1,739,500,000","1,707,700,000","1,612,200,000","1,626,600,000","1,501,800,000","1,369,800,000","1,455,700,000","1,415,800,000","1,379,300,000","848,100,000","1,443,700,000","1,511,700,000","1,375,300,000","1,350,300,000","1,311,300,000","1,334,700,000","1,186,400,000","1,161,300,000","1,153,900,000","1,203,500,000","1,067,900,000"
CostOfRevenue,"12,410,000,000","3,134,000,000","3,392,800,000","2,942,500,000","2,940,700,000","2,966,100,000","2,998,300,000","2,773,600,000","3,254,900,000","2,777,100,000","2,851,700,000","2,613,000,000","2,700,400,000","2,755,300,000","2,901,500,000","2,751,200,000","2,471,100,000","2,627,000,000","2,755,700,000","2,459,100,000","2,486,900,000","2,485,500,000","2,592,600,000","2,491,000,000","2,551,100,000","2,644,900,000","2,884,300,000","2,653,300,000","2,783,300,000","2,975,000,000","3,093,100,000","2,829,700,000","2,801,400,000","2,864,700,000","3,114,000,000","2,759,700,000","2,880,100,000","2,907,900,000","3,139,500,000","2,422,700,000","2,570,300,000","2,612,700,000","3,029,100,000","2,401,100,000","2,269,900,000","2,215,400,000","2,432,600,000","2,008,800,000","2,279,100,000","2,251,600,000","2,332,100,000","2,060,100,000","2,101,100,000","2,259,900,000","2,791,200,000","2,305,600,000","2,438,900,000","2,051,400,000","2,372,200,000","1,915,800,000","1,989,000,000","1,982,000,000","2,188,000,000","1,796,000,000","1,735,000,000","1,746,000,000","1,928,000,000","1,557,000,000","1,669,000,000","1,695,000,000","1,889,000,000","1,581,000,000","1,675,000,000","1,638,000,000","1,797,000,000","1,474,000,000","1,482,000,000","1,567,000,000","1,768,000,000","1,386,000,000","1,508,400,000","1,498,400,000","1,039,800,000","720,400,000","886,900,000","651,900,000","700,200,000","602,200,000","638,000,000","598,900,000","678,400,000","573,500,000","640,200,000","570,800,000","651,700,000","536,600,000","639,300,000","552,400,000","653,700,000","543,900,000","584,900,000","548,300,000","659,400,000","535,800,000","586,200,000","533,100,000","596,100,000","525,600,000","439,800,000","528,500,000","1,185,800,000","1,074,900,000","1,146,200,000","1,106,800,000","1,127,100,000","1,078,100,000","1,105,700,000","1,069,300,000","1,080,300,000","1,042,300,000","1,092,300,000","983,400,000","1,045,600,000","1,001,900,000","971,300,000","877,100,000","962,700,000","911,000,000","930,300,000","875,800,000","873,700,000","805,300,000",,,,,,,,,,,,,,,,
GrossProfit,"6,215,200,000","1,403,700,000","1,631,200,000","1,597,400,000","1,582,900,000","1,553,900,000","1,721,100,000","1,590,400,000","1,768,100,000","1,403,200,000","1,569,100,000","1,389,500,000","1,461,300,000","1,443,000,000","1,509,700,000","1,342,800,000","1,419,100,000","1,255,300,000","1,443,000,000","1,310,100,000","1,319,700,000","1,307,700,000","1,519,500,000","1,416,900,000","1,376,800,000","1,357,500,000","1,540,600,000","1,554,600,000","1,515,500,000","1,375,900,000","1,619,100,000","1,438,700,000","1,482,400,000","1,512,700,000","1,761,700,000","1,613,000,000","1,530,600,000","1,522,700,000","1,742,300,000","1,628,300,000","1,496,100,000","1,507,400,000","1,594,700,000","1,446,500,000","1,364,400,000","1,430,800,000","1,634,000,000","1,524,300,000","1,291,300,000","1,377,500,000","1,746,100,000","1,458,700,000","1,544,600,000","1,277,500,000","1,219,600,000","1,191,700,000","1,032,200,000","1,354,200,000","1,331,200,000","1,156,200,000","1,072,000,000","1,072,000,000","1,279,000,000","1,064,000,000","1,110,000,000","1,114,000,000","1,345,000,000","1,105,000,000","1,050,000,000","1,077,000,000","1,279,000,000","1,004,000,000","1,114,000,000","1,065,000,000","1,263,000,000","1,044,000,000","1,064,000,000","1,078,000,000","1,185,000,000","976,000,000","-777,700,000","1,606,100,000","1,302,800,000","1,050,800,000","919,100,000","1,049,700,000","1,195,000,000","1,072,700,000","1,051,800,000","1,020,700,000","1,138,800,000","1,000,100,000","960,300,000","924,300,000","1,025,700,000","936,500,000","914,200,000","872,300,000","984,600,000","872,600,000","859,100,000","741,300,000","900,700,000","779,800,000","795,900,000","776,100,000","852,300,000","750,700,000","638,600,000","758,500,000","1,016,000,000","906,200,000","997,300,000","994,600,000","1,055,100,000","1,011,700,000","901,700,000","941,400,000","1,016,600,000","977,300,000","908,200,000","884,900,000","946,900,000","914,600,000","858,000,000","870,500,000","874,100,000","828,500,000","777,400,000","736,400,000","752,900,000","696,500,000",,,,,,,,,,,,,,,,
OperatingExpense,"3,160,600,000","751,400,000","828,800,000","757,400,000","823,000,000","716,300,000","804,100,000","736,200,000","927,100,000","746,600,000","759,000,000","718,900,000","743,200,000","696,600,000","753,300,000","742,700,000","706,800,000","655,100,000","711,600,000","679,100,000","693,400,000","687,600,000","708,100,000","712,200,000","779,200,000","755,800,000","772,700,000","811,200,000","825,900,000","789,400,000","845,500,000","867,200,000","865,900,000","842,100,000","890,900,000","875,400,000","928,200,000","874,500,000","910,600,000","839,000,000","857,400,000","838,700,000","877,100,000","807,500,000","825,700,000","790,200,000","810,100,000","762,900,000","817,400,000","809,600,000","842,500,000","766,600,000","749,200,000","671,000,000","729,400,000","719,400,000","698,300,000","653,800,000","641,300,000","631,600,000","625,000,000","585,000,000","605,000,000","577,000,000","682,000,000","654,000,000","700,000,000","642,000,000","590,000,000","580,000,000","637,000,000","611,000,000","586,000,000","589,000,000","677,000,000","591,000,000","651,000,000","571,000,000","623,000,000","533,000,000","-1,054,800,000","1,307,800,000","917,100,000","738,900,000","698,100,000","753,900,000","838,600,000","776,600,000","838,500,000","739,100,000","809,800,000","725,100,000","766,000,000","666,800,000","715,100,000","681,200,000","738,200,000","634,900,000","693,900,000","626,500,000","722,800,000","515,100,000","630,500,000","553,600,000","643,200,000","568,100,000","598,400,000","505,300,000","595,600,000","564,100,000","745,900,000","637,300,000","805,900,000","739,500,000","802,000,000","711,900,000","761,000,000","684,500,000","773,800,000","700,100,000","722,600,000","652,700,000","712,500,000","664,100,000","694,700,000","640,600,000","657,400,000","611,700,000","647,800,000","564,100,000","594,700,000","511,500,000",,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"3,160,600,000","751,400,000","828,800,000","757,400,000","823,000,000","716,300,000","804,100,000","736,200,000","927,100,000","746,600,000","759,000,000","718,900,000","743,200,000","696,600,000","753,300,000","742,700,000","706,800,000","655,100,000","711,600,000","679,100,000","693,400,000","687,600,000","708,100,000","712,200,000","779,200,000","755,800,000","772,700,000","811,200,000","825,900,000","789,400,000","845,500,000","867,200,000","865,900,000","842,100,000","890,900,000","875,400,000","928,200,000","874,500,000","910,600,000","839,000,000","857,400,000","838,700,000","877,100,000","807,500,000","828,800,000","790,200,000","810,100,000","762,900,000","817,400,000","809,600,000","842,500,000","766,600,000","834,100,000","671,000,000","729,400,000","719,400,000","698,300,000","653,800,000","641,300,000","631,600,000","625,000,000","585,000,000","605,000,000","575,000,000","682,000,000","654,000,000","700,000,000","642,000,000","590,000,000","580,000,000","637,000,000","611,000,000","586,000,000","589,000,000","677,000,000","591,000,000","651,000,000","571,000,000","623,000,000","533,000,000","-1,054,800,000","1,307,800,000","917,100,000","738,900,000","858,200,000","697,800,000","785,700,000","725,500,000","779,100,000","687,400,000","760,000,000","677,200,000","714,200,000","618,800,000","667,800,000","634,100,000","687,500,000","588,100,000","645,400,000","577,600,000","671,000,000","470,000,000","587,500,000","510,700,000","594,900,000","523,100,000","551,700,000","458,600,000","545,700,000","516,200,000","666,900,000","556,500,000","721,800,000","663,700,000","729,500,000","640,500,000","683,800,000","616,900,000","708,300,000","636,200,000","655,800,000","589,600,000","652,700,000","606,400,000","635,800,000","585,300,000","604,100,000","560,800,000","597,900,000","519,000,000","550,000,000","471,100,000",,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,100,000","52,900,000","51,100,000","59,400,000","51,700,000","49,800,000","47,900,000","51,800,000","48,000,000","47,300,000","47,100,000","50,700,000","46,800,000","48,500,000","48,900,000","51,800,000","45,100,000","43,000,000","42,900,000","48,300,000","45,000,000","46,700,000","46,700,000","49,900,000","47,900,000","79,000,000","80,800,000","84,100,000","75,800,000","72,500,000","71,400,000","77,200,000","67,600,000","65,500,000","63,900,000","66,800,000","63,100,000","59,800,000","57,700,000","58,900,000","55,300,000","53,300,000","50,900,000","49,900,000","45,100,000","44,700,000","40,400,000",,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,100,000","52,900,000","51,100,000","59,400,000","51,700,000","49,800,000","47,900,000","51,800,000","48,000,000","47,300,000","47,100,000","50,700,000","46,800,000","48,500,000","48,900,000","51,800,000","45,100,000","43,000,000","42,900,000","48,300,000","45,000,000","46,700,000","46,700,000","49,900,000","47,900,000","79,000,000","80,800,000","84,100,000","75,800,000","72,500,000","71,400,000","77,200,000","67,600,000","65,500,000","63,900,000","66,800,000","63,100,000","59,800,000","57,700,000","58,900,000","55,300,000","53,300,000","50,900,000","49,900,000","45,100,000","44,700,000","40,400,000",,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,100,000",,,,,,,,,,,,,,,,,,,"2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"3,054,600,000","652,300,000","802,400,000","840,000,000","759,900,000","837,600,000","917,000,000","854,200,000","841,000,000","656,600,000","810,100,000","670,600,000","718,100,000","746,400,000","756,400,000","600,100,000","712,300,000","600,200,000","731,400,000","631,000,000","626,300,000","620,100,000","811,400,000","704,700,000","597,600,000","601,700,000","767,900,000","743,400,000","689,600,000","586,500,000","773,600,000","571,500,000","616,500,000","670,600,000","870,800,000","737,600,000","602,400,000","648,200,000","831,700,000","789,300,000","638,700,000","668,700,000","717,600,000","639,000,000","538,700,000","640,600,000","823,900,000","761,400,000","473,900,000","567,900,000","903,600,000","692,100,000","795,400,000","606,500,000","490,200,000","472,300,000","333,900,000","700,400,000","689,900,000","524,600,000","447,000,000","487,000,000","674,000,000","487,000,000","428,000,000","460,000,000","645,000,000","463,000,000","460,000,000","497,000,000","642,000,000","393,000,000","528,000,000","476,000,000","586,000,000","453,000,000","413,000,000","507,000,000","562,000,000","443,000,000","277,100,000","298,300,000","385,700,000","311,900,000","221,000,000","295,800,000","356,400,000","296,100,000","213,300,000","281,600,000","329,000,000","275,000,000","194,300,000","257,500,000","310,600,000","255,300,000","176,000,000","237,400,000","290,700,000","246,100,000","136,300,000","226,200,000","270,200,000","226,200,000","152,700,000","208,000,000","253,900,000","245,400,000","43,000,000","194,400,000","270,100,000","268,900,000","191,400,000","255,100,000","253,100,000","299,800,000","140,700,000","256,900,000","242,800,000","277,200,000","185,600,000","232,200,000","234,400,000","250,500,000","163,300,000","229,900,000","216,700,000","216,800,000","129,600,000","172,300,000","158,200,000","185,000,000","-3,705,800,000","1,455,700,000","1,415,800,000","1,379,300,000","-3,850,200,000","1,443,700,000","1,511,700,000","1,375,300,000","-3,371,800,000","1,311,300,000","1,334,700,000","1,186,400,000","-3,061,400,000","1,153,900,000","1,203,500,000","1,067,900,000"
