name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
TotalRevenue,"11,132,000,000","2,660,000,000","3,124,000,000","2,622,000,000","2,726,000,000","2,537,000,000","3,022,000,000","2,522,000,000","2,709,000,000","2,673,000,000","2,963,000,000","2,516,000,000","2,883,000,000","2,710,000,000","3,064,000,000","2,704,000,000","2,976,000,000","3,442,000,000","3,714,000,000","3,309,000,000","3,552,000,000","3,375,000,000","3,917,000,000","3,401,000,000","3,869,000,000","3,541,000,000","4,123,000,000","3,465,000,000","3,897,000,000","3,483,000,000","3,888,000,000","3,496,000,000","4,189,000,000","3,647,000,000","4,036,000,000","3,519,000,000","3,729,000,000","3,045,000,000","4,311,000,000","3,869,000,000","4,078,000,000","3,903,000,000","4,719,000,000","4,060,000,000","3,576,000,000","3,217,000,000","3,728,000,000","3,128,000,000","3,299,000,000","2,954,000,000","3,408,000,000","3,271,000,000","3,334,000,000","3,201,000,000","3,904,000,000","3,245,000,000","3,277,000,000","3,079,000,000","3,641,000,000","3,109,000,000","2,973,000,000","2,470,000,000","3,401,000,000","2,786,000,000","2,845,000,000","2,712,000,000","3,587,000,000","2,929,000,000","2,813,000,000","2,584,334,000","3,536,319,000","3,150,000,000","3,183,000,000","2,766,000,000","3,444,000,000","2,863,000,000","3,244,472,000","2,828,797,000","3,572,335,000","2,948,708,000","2,802,157,000","2,257,829,000","1,951,646,000","1,804,146,000","1,985,741,000","1,827,282,000","1,891,645,000","1,702,104,000","1,607,930,000","1,646,000,000","1,732,400,000","1,523,900,000","1,417,400,000","1,967,400,000","1,416,700,000","1,277,100,000","1,200,000,000","970,800,000","616,900,000","616,900,000","616,800,000"
	OperatingRevenue,"10,617,000,000","2,512,000,000","2,961,000,000","2,507,000,000","2,637,000,000","2,492,000,000","2,878,000,000","2,410,000,000","2,521,000,000","2,489,000,000","2,782,000,000","2,298,000,000","2,661,000,000","2,469,000,000","2,804,000,000","2,693,000,000","2,899,000,000","3,442,000,000","3,714,000,000","3,309,000,000","3,552,000,000","3,375,000,000","3,917,000,000","3,401,000,000","3,869,000,000","3,541,000,000","4,123,000,000","3,465,000,000","3,897,000,000","3,483,000,000","3,888,000,000","3,496,000,000","4,189,000,000","3,647,000,000","4,036,000,000","3,519,000,000","3,729,000,000","3,045,000,000","4,311,000,000","3,869,000,000","4,078,000,000","3,903,000,000","4,719,000,000","4,060,000,000","3,576,000,000","3,217,000,000","3,728,000,000","3,128,000,000","3,299,000,000","2,954,000,000","3,408,000,000","3,271,000,000","3,334,000,000","3,201,000,000","3,904,000,000","3,245,000,000","3,277,000,000","3,079,000,000","3,641,000,000","3,109,000,000","2,973,000,000","2,470,000,000","3,401,000,000","2,786,000,000","2,845,000,000","2,712,000,000","3,587,000,000","2,929,000,000","2,813,000,000","2,584,334,000","3,536,319,000","3,150,000,000","3,183,000,000","2,766,000,000","3,444,000,000","2,863,000,000","3,244,472,000","2,828,797,000","3,572,335,000","2,948,708,000","2,802,157,000","2,257,829,000","1,951,646,000","1,804,146,000","1,985,741,000","1,827,282,000","1,891,645,000","1,702,104,000","1,607,930,000","1,646,000,000","1,732,400,000","1,523,900,000","1,417,400,000","1,967,400,000","1,416,700,000","1,277,100,000","1,200,000,000","970,800,000","616,900,000","616,900,000","616,800,000"
CostOfRevenue,"3,445,000,000","877,000,000","1,006,000,000","726,000,000","836,000,000","721,000,000","867,000,000","690,000,000","792,000,000","852,000,000","920,000,000","740,000,000","912,000,000","850,000,000","1,013,000,000","875,000,000","1,012,000,000","1,044,000,000","1,224,000,000","1,078,000,000","1,231,000,000","1,218,000,000","1,429,000,000","1,327,000,000","1,505,000,000","1,484,000,000","1,691,000,000","1,372,000,000","1,626,000,000","1,559,000,000","1,732,000,000","1,633,000,000","2,072,000,000","1,612,000,000","1,777,000,000","1,490,000,000","1,573,000,000","1,060,000,000","1,948,000,000","1,812,000,000","1,888,000,000","1,828,000,000","1,981,000,000","1,855,000,000","1,639,000,000","1,398,000,000","1,719,000,000","1,402,000,000","1,572,000,000","1,513,000,000","1,615,000,000","1,300,000,000","1,455,000,000","1,255,000,000","1,662,000,000","1,386,000,000","1,328,000,000","1,213,000,000","1,495,000,000","1,185,000,000","1,121,000,000","947,000,000","1,317,000,000","992,000,000","976,000,000","896,000,000","1,287,000,000","933,000,000","895,000,000","600,857,000","1,382,191,000","1,198,000,000","1,288,000,000","1,055,000,000","1,427,000,000","1,250,000,000","1,411,575,000","901,274,000","1,484,629,000","948,577,000","931,246,000","667,985,000","422,090,000","474,085,000","677,396,000","207,937,000","200,801,000","213,364,000","179,190,000","198,600,000","269,800,000","204,300,000","204,400,000","150,300,000","291,200,000","323,400,000","209,700,000",,,,
GrossProfit,"7,687,000,000","1,783,000,000","2,118,000,000","1,896,000,000","1,890,000,000","1,816,000,000","2,155,000,000","1,832,000,000","1,917,000,000","1,821,000,000","2,043,000,000","1,776,000,000","1,971,000,000","1,860,000,000","2,051,000,000","1,829,000,000","1,964,000,000","2,398,000,000","2,490,000,000","2,231,000,000","2,321,000,000","2,157,000,000","2,488,000,000","2,074,000,000","2,364,000,000","2,057,000,000","2,432,000,000","2,093,000,000","2,271,000,000","1,924,000,000","2,156,000,000","1,863,000,000","2,117,000,000","2,035,000,000","2,259,000,000","2,029,000,000","2,156,000,000","1,985,000,000","2,363,000,000","2,057,000,000","2,190,000,000","2,075,000,000","2,738,000,000","2,205,000,000","1,937,000,000","1,819,000,000","2,009,000,000","1,726,000,000","1,727,000,000","1,441,000,000","1,793,000,000","1,971,000,000","1,879,000,000","1,946,000,000","2,242,000,000","1,859,000,000","1,949,000,000","1,866,000,000","2,146,000,000","1,924,000,000","1,852,000,000","1,523,000,000","2,084,000,000","1,794,000,000","1,869,000,000","1,816,000,000","2,300,000,000","1,996,000,000","1,918,000,000","1,983,477,000","2,154,128,000","1,952,000,000","1,895,000,000","1,711,000,000","2,017,000,000","1,613,000,000","1,832,897,000","1,927,523,000","2,087,706,000","2,000,131,000","1,870,911,000","1,589,844,000","1,529,556,000","1,330,061,000","1,308,345,000","1,619,345,000","1,690,844,000","1,488,740,000","1,428,740,000","1,447,400,000","1,462,600,000","1,319,600,000","1,213,000,000","1,817,100,000","1,125,500,000","953,700,000","990,300,000",,,,
OperatingExpense,"5,458,000,000","1,177,000,000","1,487,000,000","1,354,000,000","1,440,000,000","1,476,000,000","1,434,000,000","1,317,000,000","1,808,000,000","1,880,000,000","1,362,000,000","1,191,000,000","1,342,000,000","1,492,000,000","1,341,000,000","1,142,000,000","1,367,000,000","1,984,000,000","1,575,000,000","1,556,000,000","1,747,000,000","1,863,000,000","1,627,000,000","1,602,000,000","1,588,000,000","1,779,000,000","1,524,000,000","1,539,000,000","1,677,000,000","2,261,000,000","1,440,000,000","1,571,000,000","1,719,000,000","1,312,000,000","1,747,000,000","1,502,000,000","1,502,000,000","2,394,000,000","1,456,000,000","1,500,000,000","1,444,000,000","1,321,000,000","1,707,000,000","1,719,000,000","1,622,000,000","1,281,000,000","1,302,000,000","1,200,000,000","1,311,000,000","1,198,000,000","1,306,000,000","1,169,000,000","1,533,000,000","1,284,000,000","1,454,000,000","1,375,000,000","1,437,000,000","1,391,000,000","1,403,000,000","1,344,000,000","1,108,000,000","1,033,000,000","1,377,000,000","1,276,000,000","1,456,000,000","1,187,000,000","1,697,000,000","1,537,000,000","1,484,000,000","1,461,966,000","1,488,015,000","1,390,000,000","1,433,000,000","1,201,000,000","1,530,000,000","1,380,000,000","1,389,183,000","1,608,464,000","1,318,190,000","1,331,967,000","1,445,467,000","1,147,948,000","990,059,000","942,638,000","992,039,000","1,310,947,000","1,232,271,000","1,124,648,000","1,054,896,000","1,103,300,000","1,021,300,000","945,500,000","837,400,000","1,504,000,000","680,000,000","670,900,000","667,800,000",,,,
	SellingGeneralAndAdministration,"-382,000,000","-382,000,000","0","0","0","54,000,000","0","0","423,000,000",,,,,"144,000,000",,,,"141,000,000",,,,"147,000,000",,,,"242,000,000",,,,,,,,"-256,000,000",,,,"-1,973,000,000","856,000,000","914,000,000","812,000,000","779,000,000","1,024,000,000","1,105,000,000","1,033,000,000",,"738,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GeneralAndAdministrativeExpense,"-382,000,000",,,,,"54,000,000",,,"423,000,000",,,,,"144,000,000",,,,"141,000,000",,,,"147,000,000",,,,"242,000,000",,,,,,,,"-256,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,"-382,000,000","-382,000,000","0","0","0","54,000,000","0","0","423,000,000",,,,,"144,000,000",,,,"141,000,000",,,,"147,000,000",,,,"242,000,000",,,,,,,,"-256,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,"326,000,000","323,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"282,000,000","292,000,000","285,000,000","327,000,000","292,000,000","282,000,000","220,000,000","-368,000,000","182,000,000","351,000,000","405,000,000","-717,000,000","449,000,000","418,000,000","588,000,000","435,000,000","459,000,000","414,000,000","422,000,000","395,000,000","450,000,000","405,000,000","156,000,000","347,000,000","396,000,000","343,000,000","370,000,000","444,000,000","517,000,000","456,000,000","394,000,000","601,105,000","393,218,000","349,000,000","412,000,000","316,000,000","332,000,000","309,000,000","281,662,000","338,454,000","253,917,000","250,705,000","262,828,000","244,966,000","210,764,000","206,606,000","227,214,000","327,617,000","280,884,000","246,286,000","228,678,000","237,400,000","345,900,000","232,900,000","216,000,000","200,700,000","212,600,000","195,500,000","213,500,000",,,,
		DepreciationAndAmortizationInIncomeStatement,,,"326,000,000","323,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"282,000,000","292,000,000","285,000,000","327,000,000","292,000,000","282,000,000","220,000,000","-368,000,000","182,000,000","351,000,000","405,000,000","-717,000,000","449,000,000","418,000,000","588,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DepreciationIncomeStatement,,,"326,000,000","323,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"282,000,000","292,000,000","285,000,000","327,000,000","292,000,000","282,000,000","220,000,000","181,000,000","182,000,000","190,000,000","193,000,000","186,000,000","188,000,000","185,000,000","177,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"132,000,000",,,"161,000,000","212,000,000",,"261,000,000","233,000,000","411,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"132,000,000",,,"161,000,000","212,000,000",,"261,000,000","233,000,000","411,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherTaxes,"1,073,000,000","261,000,000","275,000,000","264,000,000","273,000,000","254,000,000","272,000,000","253,000,000","267,000,000","251,000,000","257,000,000","239,000,000","261,000,000","247,000,000","252,000,000","245,000,000","259,000,000","266,000,000","253,000,000","253,000,000","271,000,000","256,000,000","265,000,000","241,000,000","280,000,000","231,000,000","236,000,000","242,000,000","269,000,000","224,000,000","239,000,000","228,000,000","271,000,000","231,000,000","242,000,000","241,000,000","265,000,000","224,000,000","257,000,000","232,000,000","272,000,000","230,000,000","269,000,000","242,000,000","237,000,000","189,000,000","206,000,000","176,000,000","205,000,000","166,000,000","192,000,000","184,000,000","211,000,000","182,000,000","201,000,000","180,000,000","215,000,000","165,000,000","197,000,000","189,000,000","203,000,000","167,000,000","187,000,000","173,000,000","193,000,000","172,000,000","188,000,000","168,000,000","185,000,000","163,731,000","177,452,000","158,000,000","179,000,000","119,000,000","177,000,000","163,000,000","178,282,000","156,385,000","176,850,000","145,106,000","171,988,000","131,440,000","112,292,000","92,186,000","119,422,000","130,595,000","138,054,000","137,977,000","141,055,000","122,000,000","144,600,000","139,500,000","138,100,000","140,900,000","138,500,000","135,100,000","136,400,000",,,,
