name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
NetNonOperatingInterestIncomeExpense,"-142,797,000","-34,239,000","-34,388,000","-37,201,000","-36,969,000","-37,750,000","-41,086,000","-41,088,000","-38,711,000","-34,556,000","-35,202,000","-33,935,000","-33,737,000","-30,785,000","-30,913,000","-30,265,000","-27,645,000","-26,215,000","-23,732,000","-20,357,000","-18,698,000","-17,651,000","-17,479,000","-17,508,000","-14,069,000","-13,480,000","-13,745,000","-13,742,000","-13,822,000","-13,466,000","-12,432,000","-12,313,000","-12,778,000","-12,380,000","-12,781,000","-10,998,000","-10,923,000","-10,887,000","-9,886,000","-8,482,000","-8,504,000","-8,834,000","-6,696,000","-5,695,000","-4,695,000","-6,960,000","-9,246,000","-10,643,000","-10,483,000","-10,653,000","-10,746,000","-10,600,000","-11,634,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"1,971,000","493,000","485,000","456,000","537,000","599,000","582,000","635,000","675,000","732,000","656,000","603,000","554,000","683,000","669,000","597,000","572,000","579,000","592,000","470,000","706,000","1,052,000","1,227,000","1,193,000","752,000","632,000","551,000","577,000","580,000","613,000","551,000","506,000","631,000","532,000","514,000","469,000","477,000","591,000","565,000","658,000","627,000","625,000","516,000","562,000","542,000","532,000","510,000","503,000","396,000","416,000","340,000","361,000","426,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"144,768,000","34,732,000","34,873,000","37,657,000","37,506,000","38,349,000","41,668,000","41,723,000","39,386,000","35,288,000","35,858,000","34,538,000","34,291,000","31,468,000","31,582,000","30,862,000","28,217,000","26,794,000","24,324,000","20,827,000","19,404,000","18,703,000","18,706,000","18,701,000","14,821,000","14,112,000","14,296,000","14,319,000","14,402,000","14,079,000","12,983,000","12,819,000","13,409,000","12,912,000","13,295,000","11,467,000","11,400,000","11,478,000","10,451,000","9,140,000","9,131,000","9,459,000","7,212,000","6,257,000","5,237,000","7,492,000","9,756,000","11,146,000","10,879,000","11,069,000","11,086,000","10,961,000","12,060,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"7,543,000","2,582,000","318,000","2,952,000","1,691,000","3,407,000","2,479,000","5,008,000","-5,190,000","2,366,000","732,000","832,000","3,103,000","-4,098,000","1,416,000","988,000","205,000","104,000","1,299,000","-762,000","765,000","871,000","1,563,000","1,241,000","1,017,000","486,000","-647,000","182,000","1,113,000","560,000","982,000","637,000","618,000","517,000","690,000","864,000","468,000","593,000","550,000","-51,000","795,000","-489,000","675,000","309,000","-21,331,000","12,084,000","407,000","924,000","514,000","1,214,000","825,000","390,000","483,000","-2,105,000","-10,462,000","675,000","-450,000","456,000","756,000","781,000","-10,000","2,717,000","272,000","162,000","-452,000","3,059,000","-561,000","195,000","-668,000","2,753,000","-791,000","-438,000","-446,000","5,927,000","-1,179,000","-1,652,000","-1,763,000","6,310,000","-1,972,000","-1,527,000","-1,871,000","6,521,000","-1,867,000","-1,879,000","-2,150,000","5,583,000","-2,076,000","-1,634,000","-890,000","4,400,000","-600,000","-600,000","-2,300,000","6,000,000","-2,000,000","-1,400,000","-1,200,000","300,000","100,000","200,000",,"400,000","300,000","200,000","300,000","400,000","-100,000",,"100,000","200,000","100,000","100,000","100,000","200,000","100,000",,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,294,000","550,000","-51,000","795,000","-489,000","675,000","309,000","-21,331,000","12,084,000","407,000","924,000","514,000","1,214,000","825,000","390,000","483,000","-2,105,000","-10,462,000","675,000","-450,000","456,000","756,000","781,000","-10,000","2,717,000","272,000","162,000","-452,000","3,059,000","-561,000","195,000","-668,000","2,753,000","-791,000","-438,000","-446,000","5,927,000","-1,179,000","-1,652,000","-1,763,000","6,310,000","-1,972,000","-1,527,000","-1,871,000","6,521,000","-1,867,000","-1,879,000","-2,150,000","5,583,000","-2,076,000","-1,634,000","-890,000","4,400,000","-600,000","-600,000","-2,300,000","6,000,000","-2,000,000","-1,400,000","-1,200,000","300,000","100,000","200,000",,"400,000","300,000","200,000","300,000","400,000","-100,000",,"100,000","200,000","100,000","100,000","100,000","200,000","100,000",,
		WriteOff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0",,"21,626,000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-550,000","51,000","-795,000","489,000","-675,000",,"-295,000",,"-407,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"7,543,000","2,582,000","318,000","2,952,000","1,691,000","3,407,000","2,479,000","5,008,000","-5,190,000","2,366,000","732,000","832,000","3,103,000","-4,098,000","1,416,000","988,000","205,000","104,000","1,299,000","-762,000","765,000","871,000","1,563,000","1,241,000","1,017,000","486,000","-647,000","182,000","1,113,000","560,000","982,000","637,000","618,000","517,000","690,000","864,000","468,000","593,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"2,781,914,000","644,224,000","720,529,000","761,334,000","655,827,000","499,929,000","686,406,000","700,410,000","379,660,000","409,313,000","501,893,000","464,971,000","414,152,000","393,157,000","455,651,000","449,873,000","395,406,000","376,724,000","439,530,000","436,326,000","385,224,000","390,930,000","431,893,000","408,794,000","405,574,000","349,626,000","400,868,000","372,208,000","337,664,000","290,106,000","332,318,000","324,798,000","274,960,000","243,897,000","288,289,000","286,127,000","240,629,000","212,677,000","253,982,000","235,070,000","239,792,000","197,588,000","235,029,000","216,982,000","166,174,000","169,260,000","190,192,000","171,445,000","158,476,000","115,973,000","139,275,000","139,465,000","102,185,000","68,614,000","71,149,000","89,063,000","73,706,000","64,495,000","83,472,000","82,339,000","77,182,000","63,997,000","75,356,000","78,398,000","64,514,000","62,810,000","67,024,000","68,322,000","52,913,000","39,266,000","53,018,000","52,127,000","43,326,000","38,207,000","47,183,000","43,074,000","31,578,000","29,222,000","38,751,000","36,242,000","26,767,000","25,533,000","32,390,000","29,001,000","19,802,000","14,681,000","26,729,000","23,159,000","18,596,000","18,300,000","21,700,000","19,100,000","13,900,000","14,700,000","13,500,000","12,400,000","9,400,000","9,300,000","10,500,000","9,700,000","8,000,000","7,100,000","8,500,000","7,900,000","6,500,000","5,500,000","6,600,000","5,400,000","4,600,000","4,000,000","5,100,000","4,600,000","3,900,000","1,600,000","4,200,000","3,600,000","3,300,000"
TaxProvision,"617,229,000","125,251,000","161,877,000","175,883,000","154,218,000","106,984,000","159,154,000","168,743,000","79,222,000","84,397,000","110,600,000","111,290,000","93,000,000","92,800,000","89,500,000","96,800,000","90,500,000","74,409,000","155,796,000","153,505,000","120,290,000","144,900,000","153,400,000","151,000,000","150,200,000","131,050,000","134,600,000","138,700,000","124,800,000","108,428,000","115,321,000","119,151,000","101,100,000","91,550,000","101,800,000","109,000,000","86,300,000","79,875,000","94,650,000","88,950,000","92,300,000","74,600,000","86,590,000","83,210,000","63,700,000","63,500,000","73,650,000","71,850,000","61,000,000","44,050,000","52,050,000","53,950,000","39,350,000","25,900,000","29,750,000","33,275,000","27,375,000","23,900,000","30,385,000","30,440,000","28,775,000","23,645,000","27,500,000","29,085,000","23,950,000","23,303,000","18,401,000","25,399,000","19,700,000","14,613,000","19,775,000","19,475,000","16,200,000","14,305,000","17,650,000","16,150,000","11,850,000","10,515,000","14,655,000","13,695,000","10,125,000","9,625,000","12,250,000","11,015,000","7,485,000","5,465,000","10,157,000","8,800,000","7,029,000","6,500,000","8,300,000","7,300,000","5,300,000","5,800,000","5,100,000","4,700,000","3,600,000","3,900,000","3,900,000","3,600,000","3,000,000","2,600,000","3,100,000","3,000,000","2,400,000","1,900,000","2,500,000","2,000,000","1,700,000","1,500,000","1,900,000","1,700,000","1,500,000","500,000","1,600,000","1,200,000","1,300,000"
NetIncomeCommonStockholders,"2,164,685,000","518,973,000","558,652,000","585,451,000","501,609,000","392,945,000","527,252,000","531,667,000","300,438,000","324,916,000","391,293,000","353,681,000","321,152,000","300,357,000","366,151,000","353,073,000","304,906,000","302,315,000","283,734,000","282,821,000","264,934,000","246,030,000","278,493,000","257,794,000","255,374,000","218,576,000","266,268,000","233,508,000","212,864,000","181,678,000","216,997,000","205,647,000","173,860,000","152,347,000","186,489,000","177,127,000","154,329,000","132,802,000","159,332,000","146,120,000","147,492,000","122,988,000","148,439,000","133,772,000","102,474,000","105,760,000","116,542,000","99,595,000","97,476,000","71,923,000","87,225,000","85,515,000","62,835,000","42,714,000","41,399,000","55,788,000","46,331,000","40,595,000","53,087,000","51,899,000","48,407,000","40,352,000","47,856,000","49,313,000","40,564,000","39,507,000","48,623,000","42,923,000","33,213,000","46,545,000","33,243,000","32,652,000","27,126,000","23,902,000","29,533,000","26,924,000","19,728,000","18,707,000","24,096,000","22,547,000","16,642,000","15,908,000","20,140,000","17,986,000","12,317,000","9,216,000","16,572,000","14,359,000","11,567,000","11,800,000","13,400,000","11,800,000","8,600,000","8,900,000","8,400,000","7,700,000","5,800,000","5,400,000","6,600,000","6,100,000","5,000,000","4,500,000","5,400,000","4,900,000","4,100,000","3,600,000","4,100,000","3,400,000","2,900,000","2,500,000","3,200,000","2,900,000","2,400,000","1,100,000","2,600,000","2,400,000","2,000,000"
	NetIncome,"2,164,685,000","518,973,000","558,652,000","585,451,000","501,609,000","392,945,000","527,252,000","531,667,000","300,438,000","324,916,000","391,293,000","353,681,000","321,152,000","300,357,000","366,151,000","353,073,000","304,906,000","302,315,000","283,734,000","282,821,000","264,934,000","246,030,000","278,493,000","257,794,000","255,374,000","218,576,000","266,268,000","233,508,000","212,864,000","181,678,000","216,997,000","205,647,000","173,860,000","152,347,000","186,489,000","177,127,000","154,329,000","132,802,000","159,332,000","146,120,000","147,492,000","122,988,000","148,439,000","133,772,000","102,474,000","105,760,000","116,542,000","99,595,000","97,476,000","71,923,000","87,225,000","85,515,000","62,835,000","42,714,000","41,399,000","55,788,000","46,331,000","40,595,000","53,087,000","51,899,000","48,407,000","40,352,000","47,856,000","49,313,000","40,564,000","39,507,000","48,623,000","42,923,000","33,213,000","46,545,000","33,243,000","32,652,000","27,126,000","23,902,000","29,533,000","26,924,000","19,728,000","18,707,000","24,096,000","22,547,000","16,642,000","15,908,000","20,140,000","17,986,000","12,317,000","9,216,000","16,572,000","14,359,000","11,567,000","11,800,000","13,400,000","11,800,000","8,600,000","8,900,000","8,400,000","7,700,000","5,800,000","5,400,000","6,600,000","6,100,000","5,000,000","4,500,000","5,400,000","4,900,000","4,100,000","3,600,000","4,100,000","3,400,000","2,900,000","2,500,000","3,200,000","2,900,000","2,400,000","1,100,000","2,600,000","2,400,000","2,000,000"
		NetIncomeIncludingNoncontrollingInterests,"2,164,685,000","518,973,000","558,652,000","585,451,000","501,609,000","392,945,000","527,252,000","531,667,000","300,438,000","324,916,000","391,293,000","353,681,000","321,152,000","300,357,000","366,151,000","353,073,000","304,906,000","302,315,000","283,734,000","282,821,000","264,934,000","246,030,000","278,493,000","257,794,000","255,374,000","218,576,000","266,268,000","233,508,000","212,864,000","181,678,000","216,997,000","205,647,000","173,860,000","152,347,000","186,489,000","177,127,000","154,329,000","132,802,000","159,332,000","146,120,000","147,492,000","122,988,000","148,439,000","133,772,000","102,474,000","105,760,000","116,542,000","99,595,000","97,476,000","71,923,000","87,225,000","85,515,000","62,835,000","42,714,000","41,399,000","55,788,000","46,331,000","40,595,000","53,087,000","51,899,000","48,407,000","40,352,000","47,856,000","49,313,000","40,564,000","39,507,000","48,623,000","42,923,000","33,213,000","46,545,000","33,243,000","32,652,000","27,126,000","23,902,000","29,533,000","26,924,000","19,728,000","18,707,000","24,096,000","22,547,000","16,642,000","15,908,000","20,140,000","17,986,000","12,317,000","9,216,000","16,572,000","14,359,000","11,567,000","11,800,000","13,400,000","11,800,000","8,600,000","8,900,000","8,400,000","7,700,000","5,800,000","5,400,000","6,600,000","6,100,000","5,000,000","4,500,000","5,400,000","4,900,000","4,100,000","3,600,000","4,100,000","3,400,000","2,900,000","2,500,000","3,200,000","2,900,000","2,400,000","1,100,000","2,600,000","2,400,000","2,000,000"
