name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
AverageDilutionEarnings,,,,,"-1,300,000","-800,000","-1,000,000",,"-1,200,000","-1,000,000","-1,300,000","-1,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"834,700,000","215,000,000","249,000,000","205,500,000","165,200,000","122,700,000","138,100,000","56,200,000","140,500,000","135,200,000","178,500,000","192,100,000","185,400,000","203,000,000","205,100,000","185,200,000","139,000,000","266,700,000","138,000,000","142,000,000","116,400,000","109,700,000","118,200,000","114,700,000","102,600,000","103,000,000","126,300,000","112,600,000","89,600,000","97,193,000","102,994,000","98,043,000","88,684,000","227,025,000","84,180,000","64,465,000","60,613,000","61,031,000","39,791,000","45,154,000","17,844,000","39,465,000","41,777,000","39,368,000","37,417,000","54,891,000","93,320,000","38,030,000","19,194,000","58,683,000","72,655,000","108,881,000","25,676,000","30,242,000","38,102,000","35,192,000","32,073,000","43,992,000","48,656,000","46,227,000","31,191,000","40,052,000","43,748,000","32,245,000","8,987,000","1,655,000","10,566,000","27,760,000","12,619,000","36,267,000","25,673,000","13,626,000","-6,836,000","177,000","-32,336,000","10,674,000","7,127,000","12,360,000","14,598,000","11,595,000","9,626,000","18,386,000","29,154,000","31,259,000","27,619,000","63,369,000","40,009,000","33,277,000","6,609,000","10,300,000","7,000,000","7,000,000","7,000,000"
BasicEPS,,"2.29","2.64","2.18","1.75","1.3","1.47","0.6","1.5","1.44","1.9","2.05","1.98","2.17","2.19","1.98","1.48","2.85","1.47","1.52","1.25","1.17","1.27","1.23","1.09","1.07","1.31","1.16","0.92","1","1.06","1.01","0.92","2.35","0.87","0.67","0.63","0.63","0.41","0.47","0.18",,"0.42","0.39","0.37",,"0.92","0.37","0.19",,"0.71","1.07","0.25",,"0.37","0.34","0.31",,"0.46","0.44","0.3",,"0.42","0.31","0.09",,"0.1","0.26","0.12",,"0.24","0.13","-0.06",,"-0.31","0.1","0.07",,"0.14","0.11","0.09",,"0.27","0.29","0.26",,"0.38","0.31","0.07",,"0.05","0.05","0.05"
DilutedEPS,,"2.28","2.63","2.17","1.75","1.3","1.46","0.59","1.49","1.43","1.89","2.04","1.97","2.16","2.18","1.97","1.48","2.84","1.47","1.52","1.24","1.17","1.26","1.23","1.09","1.07","1.31","1.16","0.92","1","1.06","1.01","0.92","2.33","0.86","0.66","0.62","0.63","0.41","0.46","0.18",,"0.42","0.39","0.37",,"0.91","0.37","0.19",,"0.71","1.07","0.25",,"0.37","0.34","0.31",,"0.46","0.44","0.3",,"0.42","0.31","0.09",,"0.1","0.26","0.12",,"0.24","0.13","-0.06",,"-0.31","0.1","0.07",,"0.14","0.11","0.09",,"0.27","0.29","0.25",,"0.37","0.31","0.06",,"0.05","0.05","0.05"
BasicAverageShares,,"94,541,485","94,962,121","94,266,055","95,142,857","95,000,000","93,945,578","93,666,667","94,466,667","94,583,333","94,631,579","94,439,024","93,636,364","93,548,387","93,652,968","93,535,354","93,918,919","93,614,035","93,877,551","93,421,053","93,120,000","93,675,214","93,070,866","93,252,033","94,128,440","97,476,636","97,557,252","98,275,862","98,695,652","98,500,000","98,490,566","98,613,861","97,934,783","96,700,000","96,800,000","96,400,000","96,400,000","96,300,000","96,400,000","96,300,000","96,600,000",,"99,000,000","100,100,000","100,700,000",,"101,800,000","102,000,000","101,928,000",,"101,713,000","101,500,000","101,362,000",,"102,562,000","103,100,000","103,787,000",,"104,648,000","104,567,000","104,166,000",,"103,672,000","103,421,000","103,355,000",,"107,672,000","107,418,000","107,019,000",,"106,602,000","106,157,000","105,845,000",,"104,303,000","104,419,000","104,580,000",,"104,775,000","105,527,000","105,476,000",,"106,628,000","106,583,000","106,414,000",,"105,964,000","105,850,000","101,583,000",,"140,000,000","140,000,000","140,000,000"
DilutedAverageShares,,"94,541,485","94,962,121","94,600,000","95,142,857","95,000,000","94,500,000","94,400,000","94,466,667","94,583,333","94,631,579","94,439,024","94,000,000","94,000,000","94,000,000","93,800,000","93,918,919","93,800,000","93,877,551","93,600,000","93,600,000","93,675,214","93,600,000","93,300,000","94,200,000","97,476,636","97,557,252","98,275,862","98,695,652","98,500,000","98,490,566","98,613,861","97,934,783","97,600,000","97,600,000","97,500,000","97,400,000","97,400,000","97,300,000","97,400,000","97,700,000",,"100,000,000","101,100,000","101,900,000",,"102,700,000","102,900,000","102,876,000",,"102,536,000","102,200,000","102,143,000",,"103,590,000","103,890,000","104,654,000",,"105,604,000","105,518,000","105,065,000",,"104,583,000","104,334,000","104,238,000",,"108,311,000","108,225,000","108,053,000",,"107,765,000","107,454,000","105,845,000",,"106,037,000","106,221,000","106,427,000",,"106,863,000","107,810,000","107,760,000",,"109,315,000","109,117,000","108,959,000",,"108,295,000","108,193,000","104,856,000",,"140,000,000","140,000,000","140,000,000"
TotalOperatingIncomeAsReported,"1,241,400,000","355,700,000","352,800,000","294,600,000","238,300,000","189,200,000","209,500,000","116,100,000","209,100,000","235,100,000","262,800,000","280,400,000","275,400,000","286,700,000","298,500,000","269,600,000","212,900,000","252,000,000","242,300,000","233,800,000","203,100,000","192,900,000","206,400,000","200,200,000","180,800,000","175,900,000","219,400,000","197,600,000","157,100,000","173,166,000","188,378,000","180,248,000","160,908,000","121,131,000","141,960,000","107,270,000","103,246,000","98,419,000","92,072,000","83,858,000","-169,110,000","67,807,000","71,180,000","67,859,000","65,903,000","96,362,000","-12,342,000","67,746,000","33,616,000","70,799,000","96,331,000","135,717,000","49,607,000","51,788,000","68,705,000","64,173,000","57,146,000","75,042,000","81,490,000","80,244,000","56,696,000","68,847,000","76,791,000","57,806,000","24,698,000","13,913,000","30,130,000","45,640,000","26,443,000","60,704,000","52,200,000","29,912,000","-2,325,000","33,682,000","29,527,000","33,315,000","30,153,000","38,244,000","43,644,000","36,560,000","33,170,000","309,998,000","65,364,000","69,554,000","65,960,000","86,895,000","98,733,000","89,337,000","69,874,000",,,,
TotalExpenses,"6,434,100,000","1,674,400,000","1,633,900,000","1,577,400,000","1,548,500,000","1,511,200,000","1,475,400,000","1,352,100,000","1,489,600,000","1,473,700,000","1,476,200,000","1,475,700,000","1,452,300,000","1,450,800,000","1,500,900,000","1,484,600,000","1,469,400,000","1,446,300,000","1,373,000,000","1,349,600,000","1,326,400,000","1,274,600,000","1,271,400,000","1,212,100,000","1,216,300,000","1,211,200,000","1,255,200,000","1,252,500,000","1,262,400,000","1,247,485,000","1,318,252,000","1,280,428,000","1,246,435,000","1,105,353,000","697,238,000","682,132,000","648,000,000","530,871,000","631,401,000","628,610,000","645,929,000","586,499,000","599,644,000","597,622,000","563,597,000","546,658,000","543,237,000","547,713,000","526,351,000","503,063,000","504,379,000","493,359,000","462,771,000","494,263,000","552,080,000","552,010,000","520,328,000","505,136,000","509,551,000","505,384,000","502,463,000","484,207,000","498,250,000","493,289,000","483,158,000","458,738,000","482,057,000","473,685,000","462,994,000","431,946,000","446,553,000","437,481,000","433,592,000","397,515,000","415,072,000","403,155,000","393,115,000","379,948,000","411,926,000","410,830,000","381,536,000","103,114,000","389,850,000","397,410,000","388,706,000","437,970,000","369,444,000","383,363,000","386,253,000",,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"841,100,000","216,500,000","250,700,000","207,300,000","166,500,000","123,600,000","139,100,000","56,700,000","141,700,000","136,200,000","179,800,000","193,600,000","186,800,000","204,600,000","206,700,000","186,600,000","140,100,000","268,900,000","139,100,000","143,200,000","117,400,000","110,700,000","119,300,000","115,900,000","103,700,000","104,200,000","127,800,000","114,000,000","90,800,000","98,512,000","104,445,000","99,557,000","90,086,000","227,025,000","84,180,000","64,465,000","60,613,000","61,031,000","39,791,000","45,154,000","17,844,000","39,465,000","41,777,000","39,368,000","37,417,000","54,891,000","93,320,000","38,030,000","19,194,000","58,683,000","72,655,000","108,881,000","25,676,000","30,242,000","38,102,000","35,192,000","32,073,000","43,992,000","48,656,000","46,227,000","31,191,000","40,052,000","43,748,000","32,245,000","8,987,000","1,655,000","10,566,000","27,760,000","12,619,000","36,267,000","25,673,000","13,626,000","-6,836,000","177,000","-32,336,000","10,674,000","7,127,000","12,360,000","14,598,000","11,595,000","9,626,000","18,995,000","29,154,000","31,259,000","28,114,000","74,429,000","40,009,000","33,277,000","25,246,000","26,500,000","7,000,000","7,000,000","7,000,000"
NormalizedIncome,"872,902,100","225,147,646.22","258,435,300","211,754,500","179,613,400","132,940,991.536","145,400,000","102,123,000","146,468,000","141,967,169.374","186,934,500","197,002,000","190,320,300","209,473,270.321","214,918,600","195,199,300","144,530,900","258,640,000","155,381,400","143,200,000","121,199,000","120,154,804.27","122,038,400","118,312,400","106,177,600","107,388,411.458","125,797,400","118,095,000","94,221,600","106,913,387.874","110,868,648","104,560,460","105,554,651","227,025,000","84,180,000","64,465,000","60,613,000","61,031,000","39,791,000","45,154,000","-44,231,000","39,465,000","41,777,000","39,368,000","37,417,000","44,772,977.197","166,034,850","38,030,000","12,073,259.631","19,205,172.932","33,456,891.553","40,495,181.949","25,676,000","30,242,000","39,779,810.14","38,681,902.673","34,377,401.176","44,770,029.308","49,990,229.064","47,688,307.015","32,099,720.119","40,663,654.213","45,602,083.718","33,837,225.28","10,366,214.647","3,215,600","12,862,800","22,576,000","11,949,894.391","19,066,954.43","27,092,049.735","13,471,816.124","-6,037,825.313","11,415,600","-30,724,866.996","12,556,612.421","8,752,082.551","14,127,842.767","16,860,483.123","12,919,781.717","9,342,953.203","19,630,400","30,709,043.517","31,562,353.742","28,246,698.953","37,641,788.475","41,308,000","33,757,000","23,525,800","26,500,000","7,000,000","7,000,000","7,000,000"
