name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
		MinorityInterests,"-5,000,000","-1,000,000","-1,000,000","-1,000,000","-2,000,000","-1,000,000","-2,000,000","-1,000,000","-2,000,000","-1,000,000","-2,000,000","-1,000,000","-2,000,000","-1,000,000","-2,000,000","-1,000,000","-2,000,000","-1,000,000","-2,000,000","-1,000,000","-2,000,000","-1,000,000","-2,000,000","-1,000,000","-2,000,000","-1,000,000","-2,000,000","-1,000,000","-2,000,000","-1,000,000","-2,000,000","-1,000,000","-2,000,000","-1,000,000","-2,000,000","-1,000,000","-2,000,000","-1,000,000","0","1,000,000","0","-1,000,000","-2,000,000","-1,000,000","-3,000,000","-2,000,000","-3,000,000","-3,000,000","-4,000,000","-3,000,000","-2,000,000","-3,000,000","-4,000,000","-6,000,000","-11,000,000","-11,000,000","-11,000,000","-10,000,000","-9,000,000","-9,000,000","-10,000,000","-7,000,000","-13,000,000","-8,000,000","-10,000,000",,"-5,000,000","2,000,000","-3,000,000",,"-2,000,000","-2,000,000","-1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"990,000,000","125,000,000","425,000,000","207,000,000","233,000,000","115,000,000","367,000,000","243,000,000","146,000,000","94,000,000","364,000,000","179,000,000","191,000,000","68,000,000","357,000,000","239,000,000","151,000,000","-60,000,000","288,000,000","193,000,000","102,000,000","32,000,000","369,000,000","147,000,000","105,000,000","29,000,000","343,000,000","150,000,000","108,000,000","48,000,000","293,000,000","149,000,000","96,000,000","37,000,000","302,000,000","95,000,000","-145,000,000","-1,156,000,000","374,000,000","211,000,000","-403,000,000","25,000,000","285,000,000","138,000,000","71,000,000","52,000,000","-167,000,000","152,000,000","102,000,000","79,000,000","227,000,000","165,000,000","141,000,000","57,000,000","204,000,000","206,000,000","138,000,000","108,000,000","244,000,000","143,000,000","123,000,000","61,000,000","293,000,000","123,000,000","70,000,000","20,000,000","280,000,000","185,000,000","121,000,000","83,000,000","232,000,000","118,000,000","97,000,000","38,000,000","275,000,000","110,000,000","101,000,000","-43,000,000","240,000,000","115,000,000","59,000,000","48,847,000","266,576,000","94,630,000","58,492,000","25,979,000","256,137,000","113,585,000","61,393,000","-5,600,000","249,800,000","86,500,000","54,400,000","26,300,000","236,700,000","83,600,000","39,900,000","-5,400,000","215,400,000","79,700,000","45,000,000"
BasicEPS,,"0.48","1.66","0.81","0.92","0.47","1.48","0.99","0.59","0.38","1.48","0.73","0.78","0.28","1.46","0.98","0.62","-0.24","1.19","0.79","0.42","0.13","1.52","0.61","0.43","0.12","1.42","0.61","0.45","0.2","1.21","0.61","0.4","0.15","1.25","0.39","-0.6","-4.76","1.54","0.87","-1.66",,"1.18","0.57","0.29",,"-0.7","0.64","0.43",,"1.04","0.77","0.66",,"0.97","0.98","0.66",,"1.18","0.69","0.59",,"1.42","0.6","0.34",,"1.37","0.93","0.62",,"1.2","0.65","0.55",,"1.7","0.68","0.63",,"1.64","0.8","0.42",,"1.94","0.69","0.43",,"1.87","0.83","0.45",,"1.82","0.63","0.4",,"1.73","0.61","0.29",,"1.57","0.58","0.33"
DilutedEPS,,"0.48","1.65","0.8","0.91","0.46","1.47","0.98","0.59","0.38","1.47","0.72","0.78","0.28","1.45","0.97","0.62","-0.24","1.18","0.79","0.42","0.13","1.52","0.61","0.43","0.12","1.41","0.61","0.45","0.2","1.2","0.61","0.4","0.15","1.24","0.39","-0.6","-4.76","1.54","0.87","-1.66",,"1.18","0.57","0.29",,"-0.7","0.64","0.43",,"1.04","0.77","0.66",,"0.97","0.98","0.66",,"1.18","0.69","0.59",,"1.42","0.6","0.34",,"1.37","0.93","0.62",,"1.2","0.65","0.55",,"1.7","0.68","0.63",,"1.63","0.8","0.42",,"1.94","0.69","0.43",,"1.87","0.83","0.45",,"1.82","0.63","0.4",,"1.73","0.61","0.29",,"1.57","0.58","0.33"
BasicAverageShares,,"257,600,000","257,300,000","256,100,000","254,400,000","247,400,000","247,100,000","246,900,000","246,400,000","246,000,000","245,900,000","245,600,000","244,900,000","244,300,000","244,100,000","243,700,000","242,900,000","242,600,000","242,600,000","242,600,000","242,600,000","242,600,000","242,600,000","242,600,000","242,600,000","242,600,000","242,600,000","242,600,000","242,600,000","242,600,000","242,600,000","242,600,000","242,600,000","242,600,000","242,600,000","242,600,000","242,600,000","242,600,000","242,600,000","242,600,000","242,600,000",,"241,700,000","241,200,000","240,600,000",,"239,300,000","238,400,000","237,600,000",,"218,200,000","213,600,000","212,700,000",,"210,300,000","209,500,000","208,700,000",,"207,600,000","207,100,000","206,600,000",,"205,900,000","205,400,000","204,800,000",,"203,800,000","199,700,000","195,300,000",,"193,500,000","182,700,000","174,300,000",,"161,800,000","161,200,000","158,900,000",,"146,700,000","144,400,000","139,700,000",,"137,222,499","137,215,462","137,215,462",,"137,215,462","137,215,462","137,215,462",,"137,252,747","137,301,587","136,000,000",,"136,820,809","137,049,180","137,586,207",,"137,197,452","137,413,793","136,363,636"
DilutedAverageShares,,"258,900,000","258,600,000","257,200,000","255,900,000","249,700,000","249,200,000","247,900,000","248,100,000","247,500,000","247,500,000","247,200,000","246,400,000","246,800,000","246,300,000","245,800,000","242,900,000","244,700,000","244,700,000","242,600,000","242,600,000","244,700,000","242,900,000","242,600,000","242,600,000","243,000,000","243,900,000","242,600,000","242,600,000","244,500,000","244,300,000","242,600,000","242,600,000","245,100,000","245,100,000","242,600,000","242,600,000","242,600,000","242,600,000","242,600,000","242,600,000",,"241,700,000","241,200,000","240,600,000",,"239,300,000","238,400,000","237,600,000",,"218,200,000","213,600,000","212,700,000",,"210,300,000","209,500,000","208,700,000",,"207,600,000","207,100,000","206,600,000",,"205,900,000","205,400,000","204,800,000",,"203,800,000","199,700,000","195,300,000",,"193,500,000","182,700,000","174,300,000",,"161,800,000","161,200,000","158,900,000",,"147,239,264","144,400,000","139,700,000",,"137,222,499","137,215,462","137,215,462",,"137,215,462","137,215,462","137,215,462",,"137,252,747","137,301,587","136,000,000",,"136,820,809","137,049,180","137,586,207",,"137,197,452","137,413,793","136,363,636"
TotalOperatingIncomeAsReported,"1,333,000,000","197,000,000","534,000,000","286,000,000","316,000,000","211,000,000","494,000,000","354,000,000","241,000,000","179,000,000","520,000,000","280,000,000","288,000,000","166,000,000","533,000,000","385,000,000","273,000,000","225,000,000","581,000,000","398,000,000","254,000,000","145,000,000","691,000,000","325,000,000","220,000,000","140,000,000","626,000,000","237,000,000","256,000,000","125,000,000","561,000,000","322,000,000","246,000,000","171,000,000","567,000,000","261,000,000","185,000,000","-1,816,000,000","635,000,000","363,000,000","-422,000,000","148,000,000","550,000,000","316,000,000","227,000,000","198,000,000","89,000,000","331,000,000","298,000,000","245,000,000","485,000,000","365,000,000","321,000,000","169,000,000","428,000,000","441,000,000","319,000,000","253,000,000","479,000,000","322,000,000","288,000,000","154,000,000","547,000,000","276,000,000","196,000,000","144,000,000","510,000,000","366,000,000","263,000,000","203,000,000","413,000,000","246,000,000","216,000,000","139,000,000","500,000,000","250,000,000","201,000,000","6,000,000","441,000,000","277,000,000","149,000,000","107,203,000","486,487,000","205,931,000","165,418,000","80,837,000","469,391,000","238,445,000","152,829,000","34,400,000","459,800,000","192,300,000","135,000,000","94,300,000","437,200,000","187,100,000","120,300,000",,,,
TotalExpenses,"5,061,000,000","1,348,000,000","1,277,000,000","1,186,000,000","1,250,000,000","1,117,000,000","1,134,000,000","1,044,000,000","1,199,000,000","1,137,000,000","1,139,000,000","1,099,000,000","1,268,000,000","1,253,000,000","1,191,000,000","1,178,000,000","1,312,000,000","1,177,000,000","1,142,000,000","1,140,000,000","1,260,000,000","1,211,000,000","1,168,000,000","1,102,000,000","1,214,000,000","1,168,000,000","1,207,000,000","1,164,000,000","1,300,000,000","1,245,000,000","1,109,000,000","1,097,000,000","1,348,000,000","1,151,000,000","1,071,000,000","1,142,000,000","1,290,000,000","1,375,000,000","1,366,000,000","1,297,000,000","1,452,000,000","1,431,000,000","1,594,000,000","1,465,000,000","1,677,000,000","1,566,000,000","1,589,000,000","1,373,000,000","1,618,000,000","1,430,000,000","1,330,000,000","1,319,000,000","1,595,000,000","1,739,000,000","1,632,000,000","1,347,000,000","1,760,000,000","1,554,000,000","1,518,000,000","1,401,000,000","1,731,000,000","1,466,000,000","1,363,000,000","1,274,000,000","1,604,000,000","1,557,000,000","1,358,000,000","1,224,000,000","1,363,000,000","1,272,000,000","904,000,000","906,000,000","1,000,000,000","908,000,000","850,000,000","838,000,000","907,000,000","497,000,000","791,000,000","834,000,000","966,000,000","885,507,000","945,126,000","851,085,000","859,110,000","813,921,000","726,020,000","701,859,000","672,547,000","699,900,000","733,700,000","667,600,000","600,900,000","584,200,000","679,900,000","634,700,000","580,500,000",,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"990,000,000","125,000,000","425,000,000","207,000,000","233,000,000","115,000,000","367,000,000","243,000,000","146,000,000","94,000,000","364,000,000","179,000,000","191,000,000","68,000,000","357,000,000","239,000,000","151,000,000","-60,000,000","288,000,000","193,000,000","102,000,000","32,000,000","369,000,000","147,000,000","105,000,000","29,000,000","343,000,000","150,000,000","108,000,000","48,000,000","293,000,000","149,000,000","96,000,000","37,000,000","302,000,000","95,000,000","-145,000,000","-1,156,000,000","374,000,000","211,000,000","-403,000,000","25,000,000","285,000,000","138,000,000","71,000,000","52,000,000","-167,000,000","152,000,000","102,000,000","79,000,000","227,000,000","165,000,000","141,000,000","57,000,000","204,000,000","206,000,000","138,000,000","108,000,000","244,000,000","143,000,000","123,000,000","61,000,000","293,000,000","123,000,000","70,000,000","42,000,000","280,000,000","185,000,000","121,000,000","83,000,000","232,000,000","118,000,000","97,000,000","38,000,000","275,000,000","110,000,000","83,000,000","-32,000,000","240,000,000","115,000,000","59,000,000","48,847,000","266,576,000","94,630,000","65,333,000","25,979,000","256,137,000","113,585,000","61,393,000","-5,600,000","249,800,000","86,500,000","54,400,000","26,300,000","236,700,000","83,600,000","39,900,000","46,400,000","215,400,000","79,700,000","45,000,000"
