name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
	NetIncome,"1,704,600,000","380,600,000","380,500,000","517,200,000","426,300,000","365,200,000","313,900,000","68,000,000","313,500,000","357,700,000","396,800,000","318,300,000","306,500,000","292,500,000","292,500,000","255,300,000","287,600,000","-38,800,000","297,500,000","221,500,000","179,800,000","204,000,000","211,000,000","184,500,000","136,400,000","190,000,000","167,300,000","134,500,000","97,000,000","146,800,000","123,700,000","104,000,000","44,300,000","166,200,000","156,800,000","159,100,000","188,900,000","174,900,000","183,300,000","154,900,000","143,500,000","151,200,000","122,400,000","117,400,000","104,100,000","121,200,000","86,600,000","88,700,000","85,300,000","77,552,000","64,524,000","62,388,000","28,142,000","50,758,000","57,594,000","51,182,000","44,781,000","49,153,000","40,919,000","30,663,000","23,802,000","23,641,000","17,263,000","16,682,000","14,458,000","49,526,000","20,720,000","14,784,000","9,104,000","11,682,000","6,113,000","4,830,000","853,000","-4,855,000","-3,353,000","878,000","-2,293,000","-2,600,000","-6,464,000","-3,740,000","-5,617,000","-4,252,000","-4,798,000","-4,244,000","-3,407,000","-4,981,000","-4,020,000","-4,490,000","-5,032,000"
		NetIncomeIncludingNoncontrollingInterests,"1,728,100,000","382,700,000","387,200,000","523,000,000","435,200,000","363,600,000","316,800,000","70,200,000","316,200,000","362,700,000","398,700,000","316,400,000","304,000,000","291,300,000","291,800,000","254,600,000","287,300,000","-38,800,000","297,500,000","221,500,000","179,800,000","204,000,000","211,000,000","184,500,000","136,400,000","190,000,000","167,300,000","134,500,000","97,000,000","146,800,000","123,700,000","104,000,000","44,300,000","166,200,000","156,800,000","159,100,000","188,900,000","174,900,000","183,300,000","154,900,000","143,500,000","151,200,000","122,400,000","117,400,000","104,100,000","121,200,000","86,600,000","88,700,000","85,300,000","77,552,000","64,524,000","62,388,000","28,142,000","50,758,000","57,594,000","51,182,000","44,781,000","49,153,000","40,919,000","30,663,000","23,802,000","23,641,000","17,263,000","16,682,000","14,458,000","49,526,000","20,720,000","14,784,000","9,104,000","11,682,000","6,113,000","4,830,000","853,000","-4,855,000","-3,353,000","878,000","-2,293,000","-2,600,000","-6,464,000","-3,740,000","-5,617,000","-4,252,000","-4,798,000","-4,244,000","-3,407,000","-4,981,000","-4,020,000","-4,490,000","-5,032,000"
			NetIncomeContinuousOperations,"1,728,100,000","382,700,000","387,200,000","523,000,000","435,200,000","363,600,000","316,800,000","70,200,000","316,200,000","362,700,000","398,700,000","316,400,000","304,000,000","291,300,000","291,800,000","254,600,000","287,300,000","-38,800,000","297,500,000","221,500,000","179,800,000","204,000,000","211,000,000","184,500,000","136,400,000","190,000,000","167,300,000","134,500,000","97,000,000","146,800,000","123,700,000","104,000,000","44,300,000","166,200,000","156,800,000","159,100,000","188,900,000","174,900,000","183,300,000","154,900,000","143,500,000","151,200,000","122,400,000","117,400,000","104,100,000","121,200,000","86,600,000","88,700,000","85,300,000","77,552,000","64,524,000","62,388,000","28,142,000","50,758,000","57,594,000","51,182,000","44,781,000","49,153,000","40,919,000","30,663,000","23,802,000","23,641,000","17,263,000","16,682,000","14,458,000","49,526,000","20,720,000","14,784,000","9,104,000","11,682,000","6,113,000","4,830,000","853,000","-4,855,000","-3,353,000","878,000","-2,293,000","-2,600,000","-6,464,000","-3,740,000","-5,617,000","-4,252,000","-4,798,000","-4,244,000","-3,407,000","-4,981,000","-4,020,000","-4,490,000","-5,032,000"
		MinorityInterests,"-23,500,000","-2,100,000","-6,700,000","-5,800,000","-8,900,000","1,600,000","-2,900,000","-2,200,000","-2,700,000","-5,000,000","-1,900,000","1,900,000","2,500,000","1,200,000","700,000","700,000","300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"1,704,600,000","380,600,000","380,500,000","517,200,000","426,300,000","365,200,000","313,900,000","68,000,000","313,500,000","357,700,000","396,800,000","318,300,000","306,500,000","292,500,000","292,500,000","255,300,000","287,600,000","-38,800,000","297,500,000","221,500,000","179,800,000","204,000,000","211,000,000","184,500,000","136,400,000","190,000,000","167,300,000","134,500,000","97,000,000","146,800,000","123,700,000","104,000,000","44,300,000","166,200,000","156,800,000","159,100,000","188,900,000","174,900,000","183,300,000","154,900,000","143,500,000","151,200,000","122,400,000","117,400,000","104,100,000","121,200,000","86,600,000","88,700,000","85,300,000","77,552,000","64,524,000","62,388,000","28,142,000","50,758,000","57,594,000","51,182,000","44,781,000","49,153,000","40,919,000","30,663,000","23,802,000","23,641,000","17,263,000","16,682,000","14,458,000","49,526,000","20,720,000","14,784,000","9,104,000","11,682,000","6,113,000","4,830,000","853,000","-4,855,000","-3,353,000","878,000","-2,293,000","-2,600,000","-6,464,000","-3,740,000","-5,617,000","-4,252,000","-4,798,000","-4,244,000","-3,407,000","-4,981,000","-4,020,000","-4,490,000","-5,032,000"
BasicEPS,,"1.06","1.07","1.453","1.203","1.037","0.893","0.193","0.897","1.03","1.147","0.92","0.89",,"0.857","0.75","0.85","-0.117","0.887","0.666","0.536","0.584","0.606","0.536","0.402","0.566","0.499","0.404","0.293",,"0.381","0.313","0.126","0.476","0.451","0.443","0.521","0.486","0.51","0.431","0.403",,"0.348","0.332","0.296",,"0.244","0.251","0.244",,"0.188","0.183","0.08",,"0.164","0.147","0.129",,"0.12","0.09","0.071",,"0.052","0.05","0.044",,"0.066","0.047","0.029",,"0.02","0.016","0.003",,"-0.013","0.006","-0.013",,"-0.04","-0.022","-0.033",,"-0.029","-0.027","-0.022",,"-0.027","-0.051","-0.2"
DilutedEPS,,"1.04","1.04","1.417","1.17","1.007","0.867","0.19","0.873","0.997","1.11","0.89","0.853",,"0.817","0.717","0.813","-0.117","0.85","0.641","0.519","0.57","0.59","0.523","0.393","0.554","0.489","0.396","0.286",,"0.372","0.308","0.126","0.476","0.443","0.433","0.507","0.472","0.496","0.417","0.389",,"0.339","0.323","0.288",,"0.238","0.243","0.236",,"0.182","0.18","0.08",,"0.16","0.142","0.124",,"0.116","0.088","0.069",,"0.05","0.049","0.042",,"0.061","0.044","0.028",,"0.019","0.016","0.002",,"-0.013","0.006","-0.013",,"-0.04","-0.022","-0.033",,"-0.029","-0.027","-0.022",,"-0.027","-0.051","-0.2"
BasicAverageShares,,"357,500,000","356,799,999","355,800,000","354,300,000","352,800,000","351,900,000","350,400,000","349,200,000","347,400,000","346,200,000","346,200,000","345,000,000",,"342,000,000","341,100,000","338,400,000","336,600,000","335,400,000","333,000,000","335,700,000","349,200,000","348,300,000","344,700,000","339,300,000","335,700,000","335,700,000","332,100,000","330,300,000",,"324,900,000","332,100,000","352,831,858","349,485,981","347,400,000","359,100,000","362,700,000","360,000,000","359,100,000","359,100,000","355,500,000",,"351,900,000","352,800,000","351,900,000",,"354,600,000","353,700,000","349,200,000",,"342,747,000","341,073,000","349,947,000",,"351,135,000","348,957,000","347,238,000",,"342,297,000","338,724,000","335,601,000",,"331,875,000","330,156,000","327,411,000",,"316,386,000","313,110,000","310,653,000",,"304,407,000","302,031,000","299,538,000",,"241,902,000","167,220,000","165,879,000",,"164,245,500","163,723,500","163,386,000",,"162,252,000","160,447,500","159,304,500",,"155,992,500","89,136,000","25,083,000"
DilutedAverageShares,,"367,400,000","366,800,000","364,800,000","363,900,000","363,300,000","361,800,000","359,100,000","359,400,000","359,100,000","357,900,000","357,900,000","358,800,000",,"357,600,000","341,100,000","354,000,000","336,600,000","350,399,999","345,600,000","346,500,000","358,200,000","357,300,000","352,800,000","346,500,000","342,900,000","342,000,000","340,200,000","339,300,000",,"332,100,000","338,400,000","352,831,858","349,485,981","353,700,000","367,200,000","372,600,000","370,800,000","369,900,000","371,700,000","369,000,000",,"360,900,000","362,700,000","361,800,000",,"364,500,000","364,500,000","361,800,000",,"353,205,000","347,013,000","354,024,000",,"360,972,000","359,820,000","358,623,000",,"353,439,000","347,913,000","345,582,000",,"343,656,000","343,116,000","340,416,000",,"342,117,000","335,196,000","333,189,000",,"317,745,000","307,890,000","307,233,000",,"241,902,000","170,757,000","165,879,000",,"164,245,500","163,723,500","163,386,000",,"162,252,000","160,447,500","159,304,500",,"155,992,500","89,136,000","25,083,000"
TotalOperatingIncomeAsReported,"1,821,000,000","450,400,000","442,600,000","511,200,000","416,800,000","415,800,000","270,400,000","80,600,000","283,000,000","397,600,000","365,700,000","359,000,000","252,200,000","332,000,000","313,300,000","277,400,000","276,700,000","327,000,000","278,600,000","257,500,000","191,500,000","264,400,000","256,400,000","245,400,000","179,000,000","245,900,000","189,900,000","173,800,000","130,400,000","186,100,000","159,100,000","143,000,000","56,600,000","208,600,000","174,200,000","218,500,000","251,200,000","248,100,000","211,400,000","225,300,000","193,300,000","199,500,000","178,900,000","168,100,000","148,300,000","153,700,000","132,100,000","139,700,000","129,700,000","128,382,000","104,491,000","99,540,000","45,026,000","82,737,000","85,032,000","78,195,000","64,872,000","73,381,000","53,988,000","45,033,000","34,339,000","35,446,000","25,676,000","24,507,000","21,726,000","23,511,000","21,009,000","15,338,000","8,914,000","10,947,000","5,487,000","4,467,000","283,000","-5,613,000","-3,663,000","531,000","-3,135,000","-2,995,000","-6,842,000","-4,267,000","-6,115,000","-5,059,000","-5,834,000","-4,941,000","-4,550,000","-6,318,000","-5,416,000","-5,174,000","-5,368,000"
