name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
			Amortization,"63,075,000","16,934,000","16,039,000","16,218,000","13,884,000","14,657,000","14,121,000","13,889,000","13,998,000","12,813,000","12,329,000","12,326,000","12,222,000","11,963,000","11,856,000","11,970,000","11,735,000","11,661,000","10,716,000","10,249,000","10,045,000","9,886,000","9,087,000","8,655,000","8,424,000","8,022,000","7,767,000","7,634,000","7,528,000","7,610,000","7,198,000","7,283,000","7,094,000","6,935,000","6,675,000","5,807,000","5,122,000","5,586,000","5,215,000","5,357,000","5,199,000","5,066,000","4,795,000","4,325,000","3,622,000","4,229,000","3,667,000","3,565,000","3,381,000","3,110,000","3,237,000","2,814,000","2,683,000","2,753,000","2,728,000","2,667,000","2,405,000","2,974,000","2,825,000","2,958,000","2,925,000","3,005,000","2,793,000","2,850,000","2,855,000","2,821,000","2,816,000","2,991,000","2,808,000","3,627,000","2,925,000","2,896,000","2,808,000","3,148,000","2,909,000","2,840,000","2,827,000","2,852,000","2,805,000","1,901,000","1,774,000","4,408,000","3,469,000","3,025,000","3,212,000",,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"63,075,000","16,934,000","16,039,000","16,218,000","13,884,000","14,657,000","14,121,000","13,889,000","13,998,000","12,813,000","12,329,000","12,326,000","12,222,000","11,963,000","11,856,000","11,970,000","11,735,000","11,661,000","10,716,000","10,249,000","10,045,000","9,886,000","9,087,000","8,655,000","8,424,000","8,022,000","7,767,000","7,634,000","7,528,000","7,610,000","7,198,000","7,283,000","7,094,000","6,935,000","6,675,000","5,807,000","5,122,000","5,586,000","5,215,000","5,357,000","5,199,000","5,066,000","4,795,000","4,325,000","3,622,000","4,229,000","3,667,000","3,565,000","3,381,000","3,110,000","3,237,000","2,814,000","2,683,000","2,753,000","2,728,000","2,667,000","2,405,000","2,974,000","2,825,000","2,958,000","2,925,000","3,005,000","2,793,000","2,850,000","2,855,000","2,821,000","2,816,000","2,991,000","2,808,000","3,627,000","2,925,000","2,896,000","2,808,000","3,148,000","2,909,000","2,840,000","2,827,000","2,852,000","2,805,000","1,901,000","1,774,000","4,408,000","3,469,000","3,025,000","3,212,000",,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-127,000",,"254,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"994,736,000","302,139,000","256,771,000","239,038,000","196,788,000","278,152,000","215,857,000","162,754,000","127,280,000","243,468,000","183,886,000","165,415,000","135,619,000","227,745,000","170,109,000","157,316,000","127,811,000","206,156,000","152,169,000","138,297,000","117,291,000","190,346,000","142,588,000","120,422,000","93,589,000","174,197,000","126,505,000","110,676,000","89,778,000","168,660,000","119,502,000","105,665,000","83,859,000","158,037,000","109,406,000","100,599,000","80,311,000","147,822,000","104,025,000","95,700,000","75,595,000","124,230,000","93,722,000","90,207,000","70,156,000","121,088,000","82,093,000","76,353,000","57,066,000","1,342,877,000","69,961,000","58,857,000","49,634,000","98,219,000","73,787,000","72,543,000","55,891,000","92,423,000","63,965,000","60,825,000","45,782,000","74,532,000","53,024,000","51,447,000","35,415,000","65,939,000","48,098,000","48,383,000","32,868,000","55,354,000","37,957,000","43,839,000","30,004,000","50,951,000","36,895,000","40,225,000","27,556,000","48,531,000","37,386,000","39,122,000","30,782,000","18,534,000","35,412,000","37,393,000","27,095,000","43,242,000","31,346,000","32,463,000","23,488,000","38,200,000","27,700,000","26,900,000","19,500,000","30,200,000","22,200,000","24,200,000","17,000,000"
NetNonOperatingInterestIncomeExpense,"-43,242,000","-11,541,000","-11,791,000","-10,439,000","-9,471,000","-9,505,000","-9,310,000","-9,582,000","-10,219,000","-9,635,000","-9,800,000","-8,882,000","-9,094,000","-8,840,000","-9,003,000","-8,309,000","-8,359,000","-8,625,000","-8,248,000","-8,171,000","-7,741,000","-7,407,000","-7,167,000","-6,872,000","-6,580,000","-6,755,000","-7,029,000","-6,942,000","-6,725,000","-6,924,000","-5,991,000","-5,956,000","-5,666,000","-6,211,000","-5,557,000","-5,543,000","-5,400,000","-5,667,000","-5,568,000","-5,706,000","-5,823,000","-5,930,000","-5,893,000","-5,692,000","-5,711,000","-5,300,000","-4,792,000","-4,711,000","-5,254,000","-6,142,000","-6,974,000","-6,760,000","-5,241,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"43,242,000","11,541,000","11,791,000","10,439,000","9,471,000","9,505,000","9,310,000","9,582,000","10,219,000","9,635,000","9,800,000","8,882,000","9,094,000","8,840,000","9,003,000","8,309,000","8,359,000","8,625,000","8,248,000","8,171,000","7,741,000","7,407,000","7,167,000","6,872,000","6,580,000","6,755,000","7,029,000","6,942,000","6,725,000","6,924,000","5,991,000","5,956,000","5,666,000","6,211,000","5,557,000","5,543,000","5,400,000","5,667,000","5,568,000","5,706,000","5,823,000","5,930,000","5,893,000","5,692,000","5,711,000","5,300,000","4,792,000","4,711,000","5,254,000","6,142,000","6,974,000","6,760,000","5,241,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-2,133,000","-4,622,000","2,607,000","1,785,000","-1,903,000","533,000","-738,000","2,083,000","1,438,000","-2,690,000","-4,727,000","-1,317,000","-849,000","11,549,000","-743,000","-5,405,000","-2,013,000","-3,631,000","-4,294,000","-3,279,000","4,298,000","-1,655,000","-2,097,000","-10,378,000","-596,000","-5,951,000","-2,553,000","-1,687,000","-90,000","-2,350,000","-1,675,000","-2,311,000","-1,809,000","-6,922,000","-6,053,000","-4,183,000","-5,775,000","-6,193,000","-2,852,000","-8,268,000","-152,000","-796,000","-771,000","-3,178,000","171,000","917,000","-693,000","-2,256,000","-130,000","3,205,000","6,077,000","14,110,000","9,360,000","-6,361,000","-445,000","-500,000","-1,675,000","187,000","-58,000","384,000","362,000","1,385,000","1,441,000","2,557,000","2,538,000","772,000","249,000","-21,581,000","336,000","-273,000","135,000","32,000","64,000","-417,000","753,000","276,000","-5,175,000","206,000","-139,000","-28,555,000","286,000","-60,000","4,000","-15,290,000","-7,000","-1,791,000","-220,000","111,000",,"-8,900,000","-1,100,000","400,000","-900,000","400,000","-10,800,000","-300,000","-500,000"
	SpecialIncomeCharges,"-5,239,000","-2,520,000","-650,000","-876,000","-1,193,000","-3,181,000","-4,570,000","-860,000","-1,905,000","-4,614,000","-6,732,000","-2,891,000","-1,523,000","-4,464,000","-2,222,000","-7,321,000","-4,413,000","-3,932,000","-3,385,000","-4,023,000","-1,432,000","-1,656,000","-1,494,000","-2,205,000","-880,000","-5,960,000","-2,561,000","-1,720,000","-907,000","-1,468,000","-1,050,000","-1,905,000","-1,492,000","-6,100,000","-5,532,000","-3,196,000","-5,002,000","-5,103,000","-2,852,000","-8,268,000","-152,000","-796,000","-771,000","-3,178,000","171,000","917,000","-693,000","-2,256,000","-130,000","3,205,000","6,077,000","14,110,000","9,360,000","-6,361,000","-445,000","-500,000","-1,675,000","187,000","-58,000","384,000","362,000","1,385,000","1,441,000","2,557,000","2,538,000","772,000","249,000","-21,581,000","336,000","-273,000","135,000","32,000","64,000","-417,000","753,000","276,000","-5,175,000","206,000","-139,000","-28,555,000","286,000","-60,000","4,000","-15,290,000","-7,000","-1,791,000","-220,000","111,000",,"-8,900,000","-1,100,000","400,000","-900,000","400,000","-10,800,000","-300,000","-500,000"
		RestructuringAndMergernAcquisition,"5,239,000","2,520,000","650,000","876,000","1,193,000","3,181,000","4,570,000","860,000","1,905,000","4,614,000","6,732,000","2,891,000","1,523,000","4,464,000","2,222,000","7,321,000","4,413,000","3,932,000","3,385,000","4,023,000","1,432,000","1,656,000","1,494,000","2,205,000","880,000","5,960,000","2,561,000","1,720,000","907,000","1,468,000","1,050,000","1,905,000","1,492,000","6,100,000","5,532,000","3,196,000","5,002,000","5,426,000","3,118,000","7,835,000","308,000",,"362,000","1,971,000","498,000","2,390,000","566,000","1,526,000","384,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-266,000","433,000","-156,000",,"409,000","1,207,000","-669,000","-3,307,000","127,000","730,000","-254,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"3,106,000","-2,102,000","3,257,000","2,661,000","-710,000","3,714,000","3,832,000","2,943,000","3,343,000","1,924,000","2,005,000","1,574,000","674,000","16,013,000","1,479,000","1,916,000","2,400,000","301,000","-909,000","744,000","5,730,000","1,000","-603,000","-8,173,000","284,000","9,000","8,000","33,000","817,000","-882,000","-625,000","-406,000","-317,000","-822,000","-521,000","-987,000","-773,000","-767,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"949,361,000","285,976,000","247,587,000","230,384,000","185,414,000","269,180,000","205,809,000","155,255,000","118,499,000","231,143,000","169,359,000","155,216,000","125,676,000","230,454,000","160,363,000","143,602,000","117,439,000","193,900,000","139,627,000","126,847,000","113,848,000","181,284,000","133,324,000","103,172,000","86,413,000","161,491,000","116,923,000","102,047,000","82,963,000","159,386,000","111,836,000","97,398,000","76,384,000","144,904,000","97,796,000","90,873,000","69,136,000","135,962,000","95,605,000","81,726,000","69,308,000","117,504,000","87,058,000","81,337,000","63,278,000","110,091,000","76,862,000","69,386,000","51,174,000","94,832,000","56,910,000","37,987,000","35,033,000","85,191,000","66,496,000","66,015,000","48,367,000","86,584,000","58,392,000","56,207,000","41,684,000","1,914,910,000","50,056,000","49,654,000","33,877,000","63,117,000","44,341,000","23,038,000","29,688,000","51,840,000","35,183,000","40,599,000","26,602,000","47,059,000","34,546,000","36,830,000","18,476,000","44,703,000","32,818,000","6,212,000","26,677,000","47,230,000","31,360,000","17,540,000","22,305,000","36,615,000","26,350,000","27,576,000","18,088,000","24,100,000","21,000,000","21,500,000","13,000,000","24,200,000","5,800,000","17,900,000","10,500,000"
TaxProvision,"180,376,000","55,105,000","43,899,000","45,621,000","35,751,000","52,885,000","44,042,000","28,693,000","20,384,000","38,394,000","39,964,000","28,056,000","13,871,000","49,268,000","33,710,000","32,134,000","24,135,000","116,924,000","34,677,000","25,267,000","21,382,000","43,508,000","31,992,000","23,584,000","20,739,000","38,140,000","28,062,000","24,490,000","19,912,000","38,214,000","26,840,000","23,376,000","18,333,000","34,742,000","23,470,000","21,811,000","16,592,000","31,329,000","23,422,000","20,022,000","16,981,000","23,222,000","18,862,000","21,149,000","16,451,000","29,239,000","14,781,000","18,039,000","13,306,000","25,394,000","15,365,000","10,256,000","1,154,000","22,267,000","13,772,000","17,164,000","10,088,000","23,310,000","14,620,000","15,176,000","11,254,000","19,240,000","3,016,000","14,897,000","10,162,000","18,925,000","18,723,000","4,727,000","8,907,000","15,551,000","10,555,000","12,181,000","7,980,000","14,118,000","10,364,000","11,050,000","5,541,000","13,411,000","9,841,000","-21,266,000","8,003,000","16,530,000","10,976,000","10,858,000","7,807,000","13,315,000","9,216,000","9,645,000","6,334,000","11,200,000","7,300,000","8,000,000","4,900,000","7,400,000","3,300,000","6,500,000","3,700,000"
NetIncomeCommonStockholders,"768,985,000","230,871,000","203,688,000","184,763,000","149,663,000","216,295,000","161,767,000","126,562,000","98,115,000","192,749,000","129,395,000","127,160,000","111,805,000","181,186,000","126,653,000","111,468,000","93,304,000","76,976,000","104,950,000","101,580,000","92,466,000","137,776,000","101,332,000","79,588,000","65,674,000","123,351,000","88,861,000","77,557,000","63,051,000","121,172,000","84,996,000","74,022,000","58,051,000","110,162,000","74,326,000","69,062,000","52,544,000","104,633,000","72,183,000","61,704,000","52,327,000","94,282,000","68,196,000","60,188,000","46,827,000","80,852,000","62,081,000","51,347,000","37,868,000","69,438,000","41,545,000","27,731,000","33,879,000","62,924,000","52,724,000","48,851,000","38,279,000","63,274,000","43,772,000","41,031,000","30,430,000","52,020,000","47,040,000","34,757,000","23,715,000","44,192,000","25,618,000","18,311,000","20,781,000","36,289,000","24,628,000","28,418,000","18,622,000","32,941,000","24,182,000","25,780,000","12,935,000","31,292,000","22,977,000","27,478,000","18,674,000","30,700,000","20,384,000","6,682,000","14,498,000","23,300,000","17,134,000","17,931,000","11,754,000","12,900,000","13,700,000","13,500,000","8,100,000","16,800,000","2,500,000","11,400,000","6,800,000"
	NetIncome,"768,985,000","230,871,000","203,688,000","184,763,000","149,663,000","216,295,000","161,767,000","126,562,000","98,115,000","192,749,000","129,395,000","127,160,000","111,805,000","181,186,000","126,653,000","111,468,000","93,304,000","76,976,000","104,950,000","101,580,000","92,466,000","137,776,000","101,332,000","79,588,000","65,674,000","123,351,000","88,861,000","77,557,000","63,051,000","121,172,000","84,996,000","74,022,000","58,051,000","110,162,000","74,326,000","69,062,000","52,544,000","104,633,000","72,183,000","61,704,000","52,327,000","94,282,000","68,196,000","60,188,000","46,827,000","80,852,000","62,081,000","51,347,000","37,868,000","69,438,000","41,545,000","27,731,000","33,879,000","62,924,000","52,724,000","48,851,000","38,279,000","63,274,000","43,772,000","41,031,000","30,430,000","52,020,000","47,040,000","34,757,000","23,715,000","44,192,000","25,618,000","18,311,000","20,781,000","36,289,000","24,628,000","28,418,000","18,622,000","32,941,000","24,182,000","25,780,000","12,935,000","31,292,000","22,977,000","27,478,000","18,674,000","30,700,000","20,384,000","6,682,000","14,498,000","23,300,000","17,134,000","17,931,000","11,754,000","12,900,000","13,700,000","13,500,000","8,100,000","16,800,000","2,500,000","11,400,000","6,800,000"
