name,ttm,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,05/31/1989,02/28/1989,11/30/1988,08/31/1988,05/31/1988,02/29/1988,11/30/1987,08/31/1987,05/31/1987,02/28/1987,11/30/1986,08/31/1986,05/31/1986,02/28/1986,11/30/1985,08/31/1985
TotalRevenue,"46,820,000,000","10,871,000,000","11,357,000,000","12,248,000,000","12,344,000,000","10,357,000,000","11,243,000,000","10,594,000,000","6,313,000,000","10,104,000,000","10,326,000,000","10,660,000,000","10,184,000,000","9,611,000,000","9,374,000,000","9,948,000,000","9,789,000,000","8,984,000,000","8,554,000,000","9,070,000,000","8,677,000,000","8,432,000,000","8,180,000,000","9,061,000,000","8,244,000,000","8,032,000,000","7,686,000,000","8,414,000,000","7,779,000,000","7,460,000,000","7,380,000,000","7,982,000,000","7,425,000,000","6,972,000,000","6,431,000,000","6,971,000,000","6,697,000,000","6,187,000,000","5,955,000,000","6,669,000,000","6,470,000,000","5,846,000,000","5,731,000,000","6,081,000,000","5,766,000,000","5,079,000,000","4,842,000,000","5,175,000,000","5,076,900,000","4,733,000,000","4,405,600,000","4,798,500,000","4,713,000,000","4,440,800,000","4,590,100,000","5,432,200,000","5,088,000,000","4,544,400,000","4,339,500,000","4,655,100,000","4,383,200,000","3,926,900,000","3,821,700,000","4,194,100,000","4,005,400,000","3,612,800,000","3,474,700,000","3,862,000,000","3,721,400,000","3,308,200,000","3,148,300,000","3,561,800,000","3,487,100,000","2,904,000,000","2,837,100,000","3,024,900,000","2,985,100,000","2,400,900,000","2,514,700,000","2,796,300,000","2,682,200,000","2,260,300,000","2,336,800,000","2,613,700,000","2,483,300,000","2,170,100,000","2,198,700,000","2,636,700,000","2,272,700,000","2,161,600,000","2,059,700,000","2,501,100,000","2,182,300,000","2,176,800,000","1,913,000,000","2,504,800,000","2,307,700,000","2,224,000,000","2,255,300,000","2,766,100,000","2,373,900,000","2,423,600,000","2,107,000,000","2,281,900,000","1,921,300,000","1,491,600,000","1,443,000,000","1,614,600,000","1,412,000,000","1,124,700,000","1,053,700,000","1,170,400,000","1,004,200,000","871,800,000","805,800,000","1,107,900,000","983,300,000","972,000,000","875,800,000","1,099,900,000","847,600,000","867,000,000","743,400,000","947,200,000","719,000,000","802,200,000","648,800,000","833,600,000","609,000,000","577,900,000","445,700,000","602,600,000","413,400,000","464,700,000","322,000,000","510,700,000","354,400,000","331,800,000","234,400,000","282,800,000","237,700,000","199,400,000","183,100,000","257,200,000","244,900,000","258,700,000","237,900,000","327,700,000"
	OperatingRevenue,"46,820,000,000","10,871,000,000","11,357,000,000","12,248,000,000","12,344,000,000","10,357,000,000","11,243,000,000","10,594,000,000","6,313,000,000","10,104,000,000","10,326,000,000","10,660,000,000","10,184,000,000","9,611,000,000","9,374,000,000","9,948,000,000","9,789,000,000","8,984,000,000","8,554,000,000","9,070,000,000","8,677,000,000","8,432,000,000","8,180,000,000","9,061,000,000","8,244,000,000","8,032,000,000","7,686,000,000","8,414,000,000","7,779,000,000","7,460,000,000","7,380,000,000","7,982,000,000","7,425,000,000","6,972,000,000","6,431,000,000","6,971,000,000","6,697,000,000","6,187,000,000","5,955,000,000","6,669,000,000","6,470,000,000","5,846,000,000","5,731,000,000","6,081,000,000","5,766,000,000","5,079,000,000","4,842,000,000","5,175,000,000","5,076,900,000","4,733,000,000","4,405,600,000","4,798,500,000","4,713,000,000","4,440,800,000","4,590,100,000","5,432,200,000","5,088,000,000","4,544,400,000","4,339,500,000","4,655,100,000","4,383,200,000","3,926,900,000","3,821,700,000","4,194,100,000","4,005,400,000","3,612,800,000","3,474,700,000","3,862,000,000","3,721,400,000","3,308,200,000","3,148,300,000","3,561,800,000","3,487,100,000","2,904,000,000","2,837,100,000","3,024,900,000","2,985,100,000","2,400,900,000","2,514,700,000","2,796,300,000","2,682,200,000","2,260,300,000","2,336,800,000","2,613,700,000","2,483,300,000","2,170,100,000","2,198,700,000","2,636,700,000","2,272,700,000","2,161,600,000","2,059,700,000","2,501,100,000","2,182,300,000","2,176,800,000","1,913,000,000","2,504,800,000","2,307,700,000","2,224,000,000","2,255,300,000","2,766,100,000","2,373,900,000","2,423,600,000","2,107,000,000","2,281,900,000","1,921,300,000","1,491,600,000","1,443,000,000","1,614,600,000","1,412,000,000","1,124,700,000","1,053,700,000","1,170,400,000","1,004,200,000","871,800,000","805,800,000","1,107,900,000","983,300,000","972,000,000","875,800,000","1,099,900,000","847,600,000","867,000,000","743,400,000","947,200,000","719,000,000","802,200,000","648,800,000","833,600,000","609,000,000","577,900,000","445,700,000","602,600,000","413,400,000","464,700,000","322,000,000","510,700,000","354,400,000","331,800,000","234,400,000","282,800,000","237,700,000","199,400,000","183,100,000","257,200,000","244,900,000","258,700,000","237,900,000","327,700,000"
CostOfRevenue,"25,189,000,000","5,804,000,000","6,144,000,000","6,552,000,000","6,689,000,000","5,638,000,000","6,396,000,000","5,853,000,000","3,960,000,000","5,631,000,000","5,782,000,000","5,789,000,000","5,551,000,000","5,272,000,000","5,269,000,000","5,551,000,000","5,411,000,000","5,046,000,000","4,876,000,000","5,108,000,000","4,854,000,000","4,682,000,000","4,564,000,000","4,938,000,000","4,458,000,000","4,343,000,000","4,185,000,000","4,419,000,000","4,186,000,000","4,034,000,000","4,053,000,000","4,261,000,000","4,040,000,000","3,869,000,000","3,605,000,000","3,839,000,000","3,757,000,000","3,451,000,000","3,425,000,000","3,766,000,000","3,703,000,000","3,285,000,000","3,281,000,000","3,388,000,000","3,212,000,000","2,752,000,000","2,649,000,000","2,741,000,000","2,670,700,000","2,515,000,000","2,444,900,000","2,583,000,000","2,669,200,000","2,492,300,000","2,540,100,000","2,870,100,000","2,756,600,000","2,496,500,000","2,418,400,000","2,568,100,000","2,464,200,000","2,191,700,000","2,164,600,000","2,344,900,000","2,252,000,000","2,038,700,000","1,963,300,000","2,113,900,000","2,038,700,000","1,849,400,000","1,760,200,000","1,976,000,000","1,958,400,000","1,682,100,000","1,637,500,000","1,723,400,000","1,744,900,000","1,424,900,000","1,504,600,000","1,639,200,000","1,601,700,000","1,376,800,000","1,441,400,000","1,584,800,000","1,546,800,000","1,341,500,000","1,327,300,000","1,569,200,000","1,288,600,000","1,230,400,000","1,147,000,000","1,473,100,000","1,295,500,000","1,295,800,000","1,168,000,000","1,505,400,000","1,461,200,000","1,383,900,000","1,365,200,000","1,621,700,000","1,354,300,000","1,398,800,000","1,246,400,000","1,335,100,000","1,093,400,000","879,000,000","854,400,000","947,500,000","804,200,000","661,500,000","623,700,000","685,600,000","581,300,000","520,500,000","481,500,000","653,600,000","574,200,000","581,500,000","516,400,000","654,500,000","506,400,000","520,800,000","444,100,000","570,100,000","414,700,000","486,400,000","397,900,000","517,200,000","365,200,000","353,700,000","277,700,000",,,,,,,,,,,,,,,,,
GrossProfit,"21,631,000,000","5,067,000,000","5,213,000,000","5,696,000,000","5,655,000,000","4,719,000,000","4,847,000,000","4,741,000,000","2,353,000,000","4,473,000,000","4,544,000,000","4,871,000,000","4,633,000,000","4,339,000,000","4,105,000,000","4,397,000,000","4,378,000,000","3,938,000,000","3,678,000,000","3,962,000,000","3,823,000,000","3,750,000,000","3,616,000,000","4,123,000,000","3,786,000,000","3,689,000,000","3,501,000,000","3,995,000,000","3,593,000,000","3,426,000,000","3,327,000,000","3,721,000,000","3,385,000,000","3,103,000,000","2,826,000,000","3,132,000,000","2,940,000,000","2,736,000,000","2,530,000,000","2,903,000,000","2,767,000,000","2,561,000,000","2,450,000,000","2,693,000,000","2,554,000,000","2,327,000,000","2,193,000,000","2,434,000,000","2,406,200,000","2,218,000,000","1,960,700,000","2,215,500,000","2,043,800,000","1,948,500,000","2,050,000,000","2,562,100,000","2,331,400,000","2,047,900,000","1,921,100,000","2,087,000,000","1,919,000,000","1,735,200,000","1,657,100,000","1,849,200,000","1,753,400,000","1,574,100,000","1,511,400,000","1,748,100,000","1,682,700,000","1,458,800,000","1,388,100,000","1,585,800,000","1,528,700,000","1,221,900,000","1,199,600,000","1,301,500,000","1,240,200,000","976,000,000","1,010,100,000","1,157,100,000","1,080,500,000","883,500,000","895,400,000","1,028,900,000","936,500,000","828,600,000","871,400,000","1,067,500,000","984,100,000","931,200,000","912,700,000","1,028,000,000","886,800,000","881,000,000","745,000,000","999,400,000","846,500,000","840,100,000","890,100,000","1,144,400,000","1,019,600,000","1,024,800,000","860,600,000","946,800,000","827,900,000","612,600,000","588,600,000","667,100,000","607,800,000","463,200,000","430,000,000","484,800,000","422,900,000","351,300,000","324,300,000","454,300,000","409,100,000","390,500,000","359,400,000","445,400,000","341,200,000","346,200,000","299,300,000","377,100,000","304,300,000","315,800,000","250,900,000","316,400,000","243,800,000","224,200,000","168,000,000",,,,,,,,,,,,,,,,,
OperatingExpense,"14,511,000,000","3,438,000,000","3,759,000,000","3,572,000,000","3,742,000,000","3,041,000,000","3,267,000,000","2,975,000,000","3,191,000,000","3,283,000,000","3,324,000,000","3,328,000,000","3,406,000,000","3,091,000,000","3,142,000,000","3,063,000,000","3,120,000,000","2,767,000,000","2,768,000,000","2,856,000,000","2,665,000,000","2,496,000,000","2,505,000,000","2,897,000,000","2,766,000,000","2,566,000,000","2,560,000,000","2,577,000,000","2,595,000,000","2,379,000,000","2,438,000,000","2,480,000,000","2,456,000,000","2,166,000,000","2,088,000,000","2,056,000,000","2,022,000,000","1,863,000,000","1,836,000,000","2,153,000,000","1,986,000,000","1,802,000,000","1,820,000,000","1,823,000,000","1,772,000,000","1,637,000,000","1,611,000,000","1,673,000,000","1,737,900,000","1,563,800,000","1,478,600,000","1,546,100,000","1,394,300,000","1,352,100,000","1,546,800,000","1,856,400,000","1,686,300,000","1,403,200,000","1,429,500,000","1,434,700,000","1,272,000,000","1,243,300,000","1,223,700,000","1,289,700,000","1,232,100,000","1,086,600,000","1,054,700,000","1,104,400,000","1,139,200,000","1,035,700,000","973,200,000","1,073,600,000","1,037,900,000","892,000,000","902,500,000","869,600,000","826,000,000","753,900,000","758,700,000","799,000,000","764,000,000","682,500,000","677,700,000","696,200,000","655,300,000","660,200,000","673,100,000","701,100,000","778,800,000","688,400,000","715,800,000","688,100,000","713,200,000","638,900,000","593,500,000","709,800,000","821,000,000","696,300,000","637,300,000","702,700,000","739,600,000","614,200,000","561,700,000","556,500,000","555,800,000","406,100,000","379,600,000","379,500,000","412,500,000","295,200,000","285,200,000","307,100,000","299,200,000","247,900,000","238,100,000","253,500,000","278,600,000","237,200,000","226,700,000","240,200,000","228,300,000","205,500,000","192,700,000","182,800,000","204,000,000","191,600,000","151,900,000","151,100,000","139,300,000","118,900,000","108,100,000",,,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"14,511,000,000","3,438,000,000","3,759,000,000","3,572,000,000","3,742,000,000","3,041,000,000","3,267,000,000","2,975,000,000","3,191,000,000","3,283,000,000","3,324,000,000","3,328,000,000","3,406,000,000","3,091,000,000","3,142,000,000","3,063,000,000","3,120,000,000","2,767,000,000","2,768,000,000","2,856,000,000","2,665,000,000","2,496,000,000","2,505,000,000","2,897,000,000","2,766,000,000","2,566,000,000","2,560,000,000","2,577,000,000","2,595,000,000","2,379,000,000","2,438,000,000","2,480,000,000","2,456,000,000","2,166,000,000","2,088,000,000","2,056,000,000","2,022,000,000","1,863,000,000","1,836,000,000","2,153,000,000","1,986,000,000","1,802,000,000","1,820,000,000","1,823,000,000","1,772,000,000","1,637,000,000","1,611,000,000","1,673,000,000","1,737,900,000","1,563,800,000","1,478,600,000","1,546,100,000","1,394,300,000","1,352,100,000","1,546,800,000","1,856,400,000","1,686,300,000","1,403,200,000","1,429,500,000","1,434,700,000","1,272,000,000","1,243,300,000","1,223,700,000","1,289,700,000","1,232,100,000","1,086,600,000","1,054,700,000","1,104,400,000","1,139,200,000","1,035,700,000","973,200,000","1,073,600,000","1,037,900,000","892,000,000","902,500,000","869,600,000","826,000,000","753,900,000","758,700,000","799,000,000","764,000,000","682,500,000","677,700,000","696,200,000","655,300,000","660,200,000","673,100,000","701,100,000","722,600,000","632,400,000","624,800,000","626,500,000","672,300,000","569,800,000","531,900,000","652,600,000","720,500,000","651,400,000","593,000,000","658,900,000","666,100,000","577,600,000","530,500,000","529,500,000","487,800,000","382,700,000","358,600,000","359,500,000","370,300,000","278,300,000","268,900,000","292,300,000","280,100,000","231,300,000","223,500,000","239,300,000","258,100,000","222,700,000","213,500,000","228,000,000","214,200,000","193,700,000","181,400,000","172,300,000","192,900,000","181,800,000","143,000,000","146,400,000","134,400,000","114,700,000","104,100,000",,,,,,,,,,,,,,,,,
		GeneralAndAdministrativeExpense,"10,725,000,000","2,584,000,000","2,742,000,000","2,654,000,000","2,745,000,000","2,330,000,000","2,538,000,000","2,298,000,000","2,368,000,000","2,413,000,000","2,443,000,000","2,310,000,000","2,392,000,000","2,226,000,000","2,232,000,000","2,099,000,000","2,137,000,000","1,905,000,000","1,891,000,000","2,001,000,000","1,876,000,000","1,747,000,000","1,743,000,000","1,856,000,000","1,893,000,000","1,762,000,000","1,791,000,000","1,745,000,000","1,776,000,000","1,648,000,000","1,672,000,000","1,583,000,000","1,580,000,000","1,433,000,000","1,397,000,000","1,325,000,000","1,380,000,000","1,244,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"10,725,000,000","2,584,000,000","2,742,000,000","2,654,000,000","2,745,000,000","2,330,000,000","2,538,000,000","2,298,000,000","2,368,000,000","2,413,000,000","2,443,000,000","2,310,000,000","2,392,000,000","2,226,000,000","2,232,000,000","2,099,000,000","2,137,000,000","1,905,000,000","1,891,000,000","2,001,000,000","1,876,000,000","1,747,000,000","1,743,000,000","1,856,000,000","1,893,000,000","1,762,000,000","1,791,000,000","1,745,000,000","1,776,000,000","1,648,000,000","1,672,000,000","1,583,000,000","1,580,000,000","1,433,000,000","1,397,000,000","1,325,000,000","1,380,000,000","1,244,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"3,786,000,000","854,000,000","1,017,000,000","918,000,000","997,000,000","711,000,000","729,000,000","677,000,000","823,000,000","870,000,000","881,000,000","1,018,000,000","1,014,000,000","865,000,000","910,000,000","964,000,000","983,000,000","862,000,000","877,000,000","855,000,000","789,000,000","749,000,000","762,000,000","1,041,000,000","873,000,000","804,000,000","769,000,000","832,000,000","819,000,000","731,000,000","766,000,000","897,000,000","876,000,000","733,000,000","691,000,000","731,000,000","642,000,000","619,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,200,000","56,000,000","91,000,000","61,600,000","40,900,000","69,100,000","61,600,000","57,200,000","100,500,000","44,900,000","44,300,000","43,800,000","73,500,000","36,600,000","31,200,000","27,000,000","68,000,000","23,400,000","21,000,000","20,000,000","42,200,000","16,900,000","16,300,000","14,800,000","19,100,000","16,600,000","14,600,000","14,200,000","20,500,000","14,500,000","13,200,000","12,200,000","14,100,000","11,800,000","11,300,000","10,500,000","11,100,000","9,800,000","8,900,000","4,700,000","4,900,000","4,200,000","4,000,000",,,,,,,,,,,,,,,,,
