name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
TaxProvision,"18,549,000","3,312,000","6,381,000","3,672,000","5,184,000","-3,946,000","-956,000","-150,000","-60,000","2,221,000","-536,000","6,616,000","385,000","-667,000","-897,000","63,000","10,329,000","-8,275,000","359,000","5,426,000","2,132,000","-416,000","-359,000","-157,000","343,000","181,000","-3,305,000","-2,288,000","1,484,000","-3,439,000","-442,000","364,000","2,674,000","-580,000","-4,500,000",,,"0","-103,000",,,"0","-194,000",,,"0","-1,126,000","0","0","-8,123,000","7,947,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"851,539,000","102,576,000","494,519,000","175,452,000","78,991,000","168,433,000","71,471,000","39,464,000","19,100,000","86,440,000","226,216,000","70,665,000","44,163,000","63,470,000","52,631,000","193,427,000","72,526,000","185,965,000","164,825,000","1,210,003,000","69,658,000","47,150,000","111,434,000","108,485,000","42,723,000","22,974,000","75,841,000","448,791,000","64,624,000","-3,658,000","60,882,000","127,042,000","18,038,000","68,920,000","-6,717,000","60,806,000","27,355,000","-36,118,000","-28,230,000","-28,482,000","-36,390,000","44,965,000","-32,076,000","-29,042,000","47,569,000","9,483,000","34,064,000","-42,391,000","-15,264,000","-3,433,000","-322,882,000","-32,406,000","23,247,000","21,717,000","13,054,000","17,797,000","4,048,000","58,666,000","53,387,000","37,076,000","68,563,000","50,196,000","61,734,000","21,717,000","11,448,000","30,055,000","213,348,000","40,299,000","25,481,000","41,150,000","42,527,000","34,716,000","32,886,000","49,711,000","40,185,000","34,538,000","37,477,000","28,294,000","39,172,000","48,528,000","45,278,000","44,420,000","77,102,000","49,675,000","58,770,000","73,425,000","45,149,000","45,525,000","48,859,000","41,236,000","41,400,000","29,600,000","27,400,000","23,271,000","23,500,000","21,900,000","22,300,000","19,399,000","16,900,000","14,700,000","15,000,000","13,672,000","15,300,000","12,300,000","11,600,000","10,019,000","9,300,000","8,300,000","7,400,000","7,116,000","7,700,000","5,800,000","5,600,000","6,000,000","-400,000","5,600,000","5,600,000"
	NetIncome,"852,895,000","102,899,000","494,817,000","175,817,000","79,362,000","168,816,000","71,823,000","39,820,000","19,456,000","86,802,000","226,566,000","71,053,000","44,551,000","63,896,000","53,025,000","193,845,000","72,963,000","188,419,000","165,269,000","1,210,543,000","70,200,000","47,755,000","112,014,000","109,067,000","43,307,000","24,252,000","76,434,000","449,380,000","65,244,000","12,816,000","70,801,000","134,734,000","25,237,000","76,929,000","1,289,000","68,849,000","43,525,000","-21,961,000","-17,149,000","-17,400,000","-17,467,000","58,971,000","-14,044,000","-13,068,000","63,706,000","25,793,000","56,442,000","-19,536,000","3,099,000","14,929,000","-304,519,000","-14,043,000","41,610,000","26,059,000","31,920,000","36,663,000","19,354,000","74,762,000","68,614,000","52,302,000","83,789,000","65,422,000","76,960,000","34,972,000","26,793,000","41,675,000","224,967,000","51,919,000","37,101,000","50,606,000","50,847,000","43,148,000","44,100,000","60,113,000","49,600,000","43,290,000","46,229,000","37,379,000","50,925,000","60,635,000","57,386,000","56,528,000","90,349,000","63,490,000","72,042,000","85,662,000","57,392,000","57,774,000","61,111,000","53,440,000","53,700,000","38,900,000","36,200,000","29,004,000","28,200,000","26,600,000","27,000,000","24,084,000","21,300,000","16,400,000","16,700,000","16,231,000","15,300,000","12,300,000","11,600,000","10,019,000","9,300,000","8,300,000","7,400,000","7,116,000","7,700,000","5,800,000","5,600,000","6,000,000","-400,000","5,600,000","5,600,000"
		NetIncomeIncludingNoncontrollingInterests,"861,618,000","103,993,000","499,765,000","177,656,000","80,204,000","170,364,000","72,516,000","40,220,000","19,660,000","87,522,000","228,531,000","71,668,000","44,923,000","64,426,000","53,523,000","195,671,000","73,648,000","190,166,000","165,627,000","1,227,767,000","70,781,000","48,180,000","113,159,000","110,183,000","43,756,000","24,519,000","77,208,000","454,165,000","65,969,000","12,800,000","71,557,000","136,527,000","25,571,000","81,257,000","1,337,000","69,832,000","44,123,000","-22,481,000","-17,549,000","-17,728,000","-18,110,000","60,247,000","-14,869,000","-13,858,000","64,789,000","25,819,000","57,435,000","-20,640,000","2,648,000","15,172,000","-314,151,000","-15,098,000","42,587,000","26,059,000","31,920,000","36,663,000","19,568,000","80,833,000","69,730,000","53,568,000","85,195,000","69,814,000","79,392,000","36,812,000","28,148,000","44,276,000","228,184,000","55,428,000","39,454,000","54,307,000","54,050,000","47,723,000","47,384,000","62,062,000","55,316,000","48,866,000","51,527,000","41,794,000","57,430,000","68,097,000","65,469,000","64,783,000","104,094,000","71,022,000","83,690,000","99,200,000","66,991,000","64,962,000","71,308,000","96,305,000","44,400,000","35,300,000","32,200,000","52,697,000","24,400,000","23,400,000","23,800,000","38,729,000","19,300,000","14,400,000","14,900,000","30,501,000","13,100,000","10,600,000","11,400,000","23,560,000","7,000,000","6,100,000","5,700,000","21,056,000","5,700,000","3,800,000","3,400,000","4,000,000","-400,000","5,600,000","5,600,000"
			NetIncomeContinuousOperations,"861,618,000","103,993,000","499,765,000","177,656,000","80,204,000","170,364,000","72,476,000","40,197,000","19,612,000","87,443,000","228,419,000","71,569,000","44,768,000","63,791,000","53,302,000","192,751,000","73,524,000","62,698,000","42,009,000","119,194,000","70,781,000","47,399,000","112,463,000","109,804,000","43,605,000","17,029,000","77,140,000","57,995,000","37,416,000","12,431,000","70,418,000","133,895,000","8,928,000","47,376,000","-8,005,000","-13,855,000","35,868,000","-24,405,000","-19,043,000","-20,574,000","-23,837,000","-23,724,000","-16,921,000","-16,727,000","53,343,000","14,094,000","46,381,000","-24,278,000","-7,242,000","14,029,000","-314,151,000","-14,272,000","37,255,000","21,366,000","30,850,000","27,907,000","18,474,000","63,471,000","29,689,000","32,443,000","34,301,000","60,713,000","37,199,000","29,027,000","26,744,000","38,538,000","28,502,000","46,715,000","33,361,000","44,469,000","36,323,000","42,596,000","40,555,000","52,084,000","46,429,000","42,967,000","43,925,000","35,341,000","50,925,000","57,318,000","56,186,000","44,420,000","77,102,000","49,675,000","58,770,000","73,425,000","45,149,000","45,525,000","48,859,000","10,836,000","53,700,000","38,900,000","36,200,000","9,171,000","28,200,000","26,600,000","27,000,000","11,599,000","21,300,000","16,400,000","16,700,000","14,572,000","14,400,000","12,300,000","11,600,000","10,019,000","9,300,000","8,300,000","7,400,000","7,116,000","7,700,000","5,800,000","5,600,000","6,000,000","-400,000","5,600,000","5,600,000"
			NetIncomeDiscontinuousOperations,,,"0","0","0","0","40,000","23,000","48,000","79,000","112,000","99,000","155,000","635,000","221,000","2,920,000","124,000","127,468,000","123,618,000","1,108,573,000","0","781,000","696,000","379,000","151,000","7,490,000","68,000","396,170,000","28,553,000","369,000","1,139,000","2,632,000","16,643,000","33,881,000","9,342,000","83,687,000","8,255,000","1,924,000","1,494,000","2,846,000","5,727,000","83,971,000","2,052,000","2,869,000","11,446,000","11,725,000","11,054,000","3,638,000","9,890,000","1,143,000","0","-826,000","5,332,000","4,693,000","1,070,000","8,756,000","880,000","11,291,000","38,925,000","19,859,000","49,488,000","4,709,000","39,761,000","5,945,000","49,000","3,137,000","196,465,000","5,204,000","3,740,000","6,137,000","14,524,000","552,000","3,545,000","8,029,000","3,171,000","323,000","2,304,000","2,038,000","0","3,317,000","1,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900,000",,,,,,,,,,,,,,
		MinorityInterests,"-8,723,000","-1,094,000","-4,948,000","-1,839,000","-842,000","-1,548,000","-693,000","-400,000","-204,000","-720,000","-1,965,000","-615,000","-372,000","-530,000","-498,000","-1,826,000","-685,000","-1,747,000","-358,000","-17,224,000","-581,000","-425,000","-1,145,000","-1,116,000","-449,000","-267,000","-774,000","-4,785,000","-725,000","16,000","-756,000","-1,793,000","-334,000","-4,328,000","-48,000","-983,000","-598,000","520,000","400,000","328,000","643,000","-1,276,000","825,000","790,000","-1,083,000","-26,000","-993,000","1,104,000","451,000","-243,000","9,632,000","1,055,000","-977,000",,,,"-214,000","-6,071,000","-1,116,000","-1,266,000","-1,406,000","-4,392,000","-2,432,000","-1,840,000","-1,355,000","-2,601,000","-3,217,000","-3,509,000","-2,353,000","-3,701,000","-3,203,000","-4,575,000","-3,284,000","-1,949,000","-5,716,000","-5,576,000","-5,298,000","-4,415,000","-6,505,000","-7,462,000","-8,083,000","-8,255,000","-13,745,000","-7,532,000","-11,648,000","-13,538,000","-9,599,000","-7,188,000","-10,197,000","-42,865,000","9,300,000","3,600,000","4,000,000","-23,693,000","3,800,000","3,200,000","3,200,000","-14,645,000","2,000,000","2,000,000","1,800,000","-14,270,000","2,200,000","1,700,000","200,000","-13,541,000","2,300,000","2,200,000","1,700,000","-13,940,000","2,000,000","2,000,000","2,200,000",,,,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,788,000","6,072,000","7,046,000","7,037,000","7,355,000","7,356,000","7,355,000","9,550,000","11,082,000","11,081,000","11,082,000","13,193,000","14,006,000","14,399,000","15,974,000","15,974,000","5,872,000","22,378,000","18,363,000","18,363,000","18,362,000","18,363,000","18,363,000","18,363,000","18,388,000","18,866,000","18,866,000","15,306,000","12,613,000","15,227,000","15,226,000","15,226,000","15,226,000","15,226,000","13,255,000","12,712,000","11,620,000","11,619,000","11,620,000","11,620,000","9,456,000","8,320,000","8,401,000","7,600,000","10,402,000","9,415,000","8,752,000","8,752,000","9,085,000","11,753,000","12,107,000","12,108,000","12,108,000","13,247,000","13,815,000","13,272,000","12,237,000","12,243,000","12,249,000","12,252,000","12,204,000","12,300,000","9,300,000","8,800,000","5,733,000","4,700,000","4,700,000","4,700,000","4,685,000","4,400,000","1,700,000","1,700,000",,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,"1,356,000","323,000","298,000","365,000","371,000","383,000","352,000","356,000","356,000","362,000","350,000","388,000","388,000","426,000","394,000","418,000","437,000","2,454,000","444,000","540,000","542,000","605,000","580,000","582,000","584,000","1,278,000","593,000","589,000","620,000","11,686,000","3,847,000","646,000","162,000","654,000","650,000","688,000","6,620,000","3,075,000",,,"5,730,000","0","3,633,000",,"163,000",,,"4,492,000",,,,,,,,,,,,,,"0",,,"2,633,000",,,,,"0",,"31,000","3,614,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,"9,710,000","1,330,000","5,146,000","2,103,000","761,000","1,499,000","638,000","356,000","170,000","-2,609,000","2,318,000","621,000","382,000","952,000","495,000","2,242,000","683,000","4,203,000","1,979,000","11,780,000","957,000","1,024,000","1,711,000","1,683,000","438,000","1,470,000","1,344,000","4,762,000","699,000","-111,000","795,000","1,693,000","250,000","952,000","0","842,000","392,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"861,249,000","103,906,000","499,665,000","177,555,000","79,752,000","169,932,000","72,109,000","39,820,000","19,270,000","83,831,000","228,534,000","71,286,000","44,545,000","64,422,000","53,126,000","195,669,000","73,209,000","190,168,000","166,804,000","1,221,783,000","70,615,000","48,174,000","113,145,000","110,168,000","43,161,000","24,444,000","77,185,000","453,553,000","65,323,000","-3,769,000","61,677,000","128,735,000","18,288,000","69,872,000","-6,717,000","61,648,000","27,747,000","-36,118,000","-28,230,000","-28,482,000","-36,390,000","44,965,000","-32,076,000","-29,042,000","47,569,000","9,483,000","34,064,000","-42,391,000","-15,264,000","-3,433,000","-322,882,000","-32,406,000","23,247,000","21,717,000","13,054,000","17,797,000","4,048,000","58,666,000","53,387,000","37,076,000","68,563,000","50,196,000","61,734,000","21,717,000","11,448,000","30,055,000","213,348,000","40,299,000","25,481,000","41,150,000","42,527,000","34,716,000","32,886,000","49,711,000","40,185,000","34,538,000","37,477,000","28,294,000","39,172,000","48,528,000","45,278,000","44,420,000","77,102,000","49,675,000","58,770,000","73,425,000","45,149,000","45,525,000","48,859,000","41,236,000","41,400,000","29,600,000","27,400,000","23,271,000","23,500,000","21,900,000","22,300,000","19,399,000","16,900,000","14,700,000","15,000,000","13,672,000","15,300,000","12,300,000","11,600,000","10,019,000","9,300,000","8,300,000","7,400,000","7,116,000","7,700,000","5,800,000","5,600,000","6,000,000","-400,000","5,600,000","5,600,000"
BasicEPS,,,"1.3","0.47","0.21",,"0.19","0.11","0.05",,"0.62","0.2","0.12","0.18","0.15","0.54","0.2",,"0.46","3.4","0.2",,"0.32","0.31","0.12",,"0.22","1.3","0.19",,"0.18","0.38","0.06","0.21","-0.02","0.19","0.09","-0.12","-0.11","-0.11","-0.14","0.17","-0.13","-0.12","0.19",,"0.13","-0.19","-0.07",,"-1.44","-0.16","0.15",,"0.09","0.12","0.03",,"0.39","0.27","0.5",,"0.46","0.16","0.08",,"1.5","0.28","0.18",,"0.3","0.24","0.24",,"0.3","0.26","0.28",,"0.29","0.36","0.34",,"0.59","0.39","0.46",,"0.36","0.36","0.39",,"0.35","0.33","0.32",,"0.29","0.27","0.29",,"0.26","0.115","0.12",,"0.115","0.105","0.1",,"0.1","0.095","0.09",,"0.12","0.09","0.09",,"-0.01","0.07","0.07"
DilutedEPS,,,"1.3","0.47","0.21",,"0.19","0.11","0.05",,"0.62","0.2","0.12","0.18","0.15","0.54","0.2",,"0.46","3.38","0.2",,"0.32","0.31","0.12",,"0.22","1.3","0.19",,"0.18","0.38","0.06","0.21","-0.02","0.19","0.09","-0.12","-0.11","-0.11","-0.14","0.17","-0.13","-0.12","0.19",,"0.13","-0.19","-0.07",,"-1.44","-0.16","0.15",,"0.09","0.12","0.03",,"0.39","0.27","0.49",,"0.45","0.16","0.08",,"1.48","0.28","0.18",,"0.3","0.24","0.23",,"0.3","0.25","0.28",,"0.29","0.36","0.34",,"0.58","0.38","0.45",,"0.35","0.36","0.39",,"0.35","0.33","0.32",,"0.29","0.27","0.29",,"0.25","0.115","0.12",,"0.115","0.105","0.1",,"0.1","0.095","0.09",,"0.12","0.09","0.09",,"-0.01","0.07","0.07"
BasicAverageShares,,,"379,220,000","376,020,000","373,667,000",,"371,082,000","368,836,000","368,190,000",,"362,416,000","359,681,000","359,139,000","358,561,000","357,898,000","357,054,000","356,740,000",,"355,905,000","355,647,000","355,282,000",,"351,856,000","347,464,000","345,665,000",,"345,256,000","345,098,000","344,597,000",,"341,165,000","331,753,000","327,106,000","326,059,000","324,895,000","322,489,000","314,936,000","276,081,000","270,289,000","266,748,000","259,928,571","264,500,000","246,738,462","252,640,000","250,363,158",,"262,030,769","227,082,000","224,153,000",,"223,952,000","207,290,000","148,488,000",,"146,966,000","146,741,000","146,331,000",,"137,576,000","136,921,000","136,823,000",,"135,117,000","134,969,000","134,781,000",,"142,663,000","143,480,000","143,089,000",,"142,273,000","142,104,000","138,398,000",,"135,706,000","135,386,000","135,170,000",,"134,818,000","134,196,000","131,932,000",,"130,104,000","129,131,000","128,399,000",,"127,010,000","126,597,000","126,070,000",,"118,285,714","89,696,970","85,625,000",,"81,034,483","81,111,111","76,896,552",,"65,000,000","63,320,000","62,875,692",,"58,640,000","58,640,000","57,372,000",,"48,274,000","48,270,000","40,784,000",,"39,092,000","32,092,000","32,092,000",,"40,000,000","80,000,000","80,000,000"
DilutedAverageShares,,,"384,624,000","381,621,000","377,744,000",,"374,834,000","372,573,000","371,870,000",,"367,271,000","362,926,000","362,362,000","362,536,000","361,410,000","362,741,000","360,400,000",,"362,102,000","361,981,000","360,700,000",,"358,981,000","354,433,000","349,674,000",,"352,150,000","349,161,000","348,653,000",,"345,826,000","336,414,000","331,716,000","330,834,000","324,895,000","327,098,000","319,571,000","276,081,000","270,289,000","266,748,000","259,928,571","264,500,000","246,738,462","252,640,000","250,363,158",,"262,030,769","227,082,000","224,153,000",,"223,952,000","207,290,000","155,747,000",,"155,344,000","155,064,000","154,596,000",,"147,651,000","148,129,000","149,465,000",,"150,947,000","149,364,000","149,265,000",,"158,468,000","157,696,000","157,720,000",,"157,105,000","156,828,000","156,913,000",,"151,244,000","151,019,000","150,627,000",,"151,256,000","151,092,000","150,270,000",,"158,594,000","149,572,000","151,031,000",,"147,916,000","147,181,000","146,326,000",,"118,285,714","89,696,970","85,625,000",,"81,034,483","81,111,111","76,896,552",,"67,600,000","63,320,000","62,875,692",,"58,640,000","58,640,000","57,372,000",,"48,274,000","48,270,000","40,784,000",,"39,092,000","32,092,000","32,092,000",,"40,000,000","80,000,000","80,000,000"
TotalOperatingIncomeAsReported,"975,238,000","127,684,000","538,609,000","201,443,000","107,502,000","190,390,000","91,638,000","76,361,000","59,457,000","114,917,000","248,402,000","99,161,000","62,281,000","82,226,000","69,827,000","208,913,000","99,390,000","70,501,000","73,367,000","153,601,000","102,860,000","96,604,000","152,453,000","148,766,000","79,158,000","59,227,000","119,703,000","181,266,000","88,200,000","65,188,000","123,073,000","189,788,000","66,522,000","109,038,000","46,176,000","46,943,000","95,147,000","38,651,000","43,197,000","41,577,000","37,683,000","-392,000","49,930,000","50,429,000","119,927,000","72,424,000","51,809,000","51,928,000","51,982,000","64,337,000","-235,650,000","37,298,000","56,138,000","35,966,000","24,400,000","23,456,000","14,334,000","53,468,000","22,714,000","28,732,000","19,292,000","239,611,000","32,268,000","28,361,000","24,229,000","152,125,000","27,831,000","94,522,000","34,330,000","46,253,000","35,176,000","88,692,000","37,705,000","50,484,000","49,522,000","45,926,000","39,380,000","47,855,000","51,797,000","60,446,000","62,521,000","61,831,000","72,910,000","71,839,000","70,677,000","62,962,000","61,013,000","61,504,000","55,124,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
RentExpenseSupplemental,"85,782,000","19,371,000","19,766,000","18,515,000","28,130,000","20,008,000","20,231,000","17,557,000","18,843,000","18,161,000","19,158,000","17,597,000","20,668,000","18,206,000","17,704,000","16,769,000","20,396,000","17,615,000","16,224,000","14,506,000","25,271,000","26,318,000","26,084,000","25,729,000","29,278,000","29,311,000","30,137,000","30,094,000","36,124,000","40,116,000","38,317,000","39,938,000","50,267,000","36,255,000","42,888,000","39,977,000","41,713,000","41,658,000","39,659,000","34,795,000","37,342,000",,"49,947,000","47,153,000","56,890,000",,,,,,,,,,"76,881,000","73,735,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"762,091,000","169,926,000","185,587,000","185,922,000","220,656,000","188,588,000","187,727,000","170,616,000","172,897,000","165,824,000","174,178,000","174,550,000","207,950,000","207,914,000","171,431,000","153,646,000","191,289,000","171,030,000","147,297,000","143,371,000","166,895,000","166,933,000","169,225,000","170,486,000","176,958,000","166,222,000","180,238,000","178,706,000","214,390,000","215,155,000","229,335,000","243,894,000","242,850,000","209,668,000","246,744,000","224,238,000","220,869,000","226,325,000","260,235,000","225,256,000","233,651,000","151,900,000","310,741,000","312,394,000","333,579,000","287,169,000","315,243,000","321,490,000","281,428,000","813,339,000","97,480,000","272,844,000","101,101,000","210,366,000","159,353,000","162,863,000","184,534,000","192,012,000","160,828,000","190,961,000","210,576,000","-180,730,000","265,843,000","192,316,000","135,179,000","150,536,000","136,966,000","134,392,000","183,601,000","175,549,000","177,229,000","113,779,000","165,080,000","155,444,000","147,293,000","148,137,000","155,053,000","137,091,000","142,180,000","135,312,000","141,676,000","130,417,000","126,965,000","133,556,000","135,613,000","131,752,000","146,650,000","141,945,000","133,675,000","578,685,000","-79,900,000","-52,200,000","-53,600,000","372,852,000","-44,200,000","-42,900,000","-39,300,000","245,217,000","-27,800,000","-26,800,000","-26,000,000","182,614,000","-19,100,000","-20,400,000","-20,600,000","133,341,000","-15,400,000","-13,400,000","-13,200,000","111,529,000","-12,000,000","-11,500,000","-10,500,000","-11,200,000","-2,600,000",,
NetIncomeFromContinuingAndDiscontinuedOperation,"852,895,000","102,899,000","494,817,000","175,817,000","79,362,000","168,816,000","71,823,000","39,820,000","19,456,000","86,802,000","226,566,000","71,053,000","44,551,000","63,896,000","53,025,000","193,845,000","72,963,000","188,419,000","165,269,000","1,210,543,000","70,200,000","47,755,000","112,014,000","109,067,000","43,307,000","24,252,000","76,434,000","449,380,000","65,244,000","12,816,000","70,801,000","134,734,000","25,237,000","76,929,000","1,289,000","68,849,000","43,525,000","-21,961,000","-17,149,000","-17,400,000","-17,467,000","58,971,000","-14,044,000","-13,068,000","63,706,000","25,793,000","56,442,000","-19,536,000","3,099,000","14,929,000","-304,519,000","-14,043,000","41,610,000","26,059,000","31,920,000","36,663,000","19,354,000","74,762,000","68,614,000","52,302,000","83,789,000","65,422,000","76,960,000","34,972,000","26,793,000","41,675,000","224,967,000","51,919,000","37,101,000","50,606,000","50,847,000","43,148,000","44,100,000","60,113,000","49,600,000","43,290,000","46,229,000","37,379,000","50,925,000","60,635,000","57,386,000","56,528,000","90,349,000","63,490,000","72,042,000","85,662,000","57,392,000","57,774,000","61,111,000","53,440,000","53,700,000","38,900,000","36,200,000","29,004,000","28,200,000","26,600,000","27,000,000","24,084,000","21,300,000","16,400,000","16,700,000","17,131,000","14,400,000","12,300,000","11,600,000","10,019,000","9,300,000","8,300,000","7,400,000","7,116,000","7,700,000","5,800,000","5,600,000","6,000,000","-400,000","5,600,000","5,600,000"
NormalizedIncome,"281,277,832.56","73,770,687.172","73,227,850.664","73,563,493.912","58,201,699.817","88,735,000","59,940,210","45,358,870","29,890,800","62,198,897.562","96,868,050","41,165,697.922","41,587,155.759","53,616,240","50,089,130","40,806,065.856","30,896,308.146","48,276,000","34,286,931.765","77,045,618.312","33,585,857.433","40,369,200","66,313,800","71,149,000","33,929,575.703","-1,880,846.543","37,428,400","32,213,600","8,911,784.165","18,597,950","42,323,650","63,348,908.587","-2,076,968.454","8,951,600","-8,392,916.433","-7,047,000","36,171,550","-20,132,000","-15,966,476.81","-17,168,000","-20,039,000","-12,132,000","-12,103,771.078","-13,383,000","10,037,300","-30,998,000","10,855,450","3,115,000","-4,186,000","-4,995,750","-109,126,400","-26,389,900","14,902,100","32,153,400","28,480,100","26,174,750","18,204,250","57,527,400","29,245,050","31,698,750","26,116,850","60,713,000","36,869,000","29,966,600","26,555,000","37,554,600","29,109,200","46,814,600","34,734,400","46,072,200","36,368,600","42,638,600","37,779,400","50,500,600","45,340,600","41,926,000","38,613,800","40,647,400","48,103,800","55,517,400","55,392,200","55,188,200","72,590,800","63,659,200","65,095,200","64,719,000","54,783,200","55,807,800","52,372,600","53,440,000","53,700,000","38,900,000","36,200,000","29,004,000","28,200,000","26,600,000","27,000,000","24,084,000","21,300,000","16,400,000","16,700,000","17,131,000","14,400,000","12,300,000","11,600,000","10,019,000","9,300,000","8,300,000","7,400,000","7,116,000","7,700,000","5,800,000","5,600,000","6,000,000","-400,000","5,600,000","5,600,000"
InterestIncome,"4,451,000","882,000","1,433,000","1,673,000","463,000","78,000","32,000","216,000","1,395,000","2,564,000","2,085,000","2,534,000","2,758,000","3,915,000","4,129,000","4,727,000","4,463,000","5,524,000","6,404,000","2,260,000","533,000","438,000","507,000","567,000","2,523,000","1,611,000","1,343,000","1,375,000","338,000","310,000","356,000","229,000","351,000","668,000","145,000","921,000","153,000","120,000","150,000","98,000","146,000","115,000","172,000","284,000","87,000","30,000","149,000","204,000","151,000",,,,"123,000","-5,082,000","2,804,000","1,786,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"84,843,000","21,261,000","20,003,000","21,072,000","22,507,000","24,048,000","23,059,000","22,841,000","23,494,000","21,510,000","22,604,000","23,510,000","22,132,000","22,869,000","21,462,000","20,675,000","20,000,000","21,602,000","20,835,000","21,680,000","30,505,000","32,056,000","34,606,000","37,184,000","37,730,000","38,998,000","41,615,000","42,976,000","49,610,000","56,134,000","53,343,000","54,872,000","55,257,000","52,890,000","58,100,000","59,296,000","60,075,000","61,547,000","61,539,000","61,220,000","61,086,000","23,784,000","66,875,000","66,846,000","66,082,000","56,612,000","64,049,000","60,637,000","59,021,000","58,493,000","57,719,000","52,025,000","52,068,000","51,491,000","49,260,000","47,034,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-80,392,000","-20,379,000","-18,570,000","-19,399,000","-22,044,000","-23,970,000","-23,027,000","-22,625,000","-22,099,000","-18,946,000","-20,519,000","-20,976,000","-19,374,000","-18,954,000","-17,333,000","-15,948,000","-15,537,000","-16,078,000","-14,431,000","-19,420,000","-29,972,000","-31,618,000","-34,099,000","-36,617,000","-35,207,000","-37,387,000","-40,272,000","-41,601,000","-49,272,000","-55,824,000","-52,987,000","-54,643,000","-54,906,000","-52,222,000","-57,955,000","-58,375,000","-59,922,000","-61,427,000","-61,389,000","-61,122,000","-60,940,000","-23,669,000","-66,703,000","-66,562,000","-65,995,000","-56,582,000","-63,900,000","-60,433,000","-58,870,000","-57,264,000","-57,719,000","-52,025,000","-51,945,000","-56,573,000","-46,456,000","-45,248,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
