name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-300,000",,"129,187,000",,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"589,862,000","172,807,000","155,802,000","137,550,000","123,703,000","128,927,000","132,753,000","76,768,000","94,281,000","108,789,000","92,802,000","79,768,000","69,792,000","102,482,000","84,362,000","76,710,000","67,829,000","62,732,000","73,984,000","81,310,000","69,472,000","69,091,000","58,795,000","58,061,000","51,472,000","52,269,000","55,440,000","55,735,000","43,005,000","40,767,000","46,172,000","51,025,000","39,706,000","28,809,000","40,843,000","43,188,000","42,763,000","38,617,000","37,682,000","49,274,000","43,740,000","49,139,000","37,094,000","53,314,000","42,251,000","35,047,000","5,113,000","28,204,000","29,502,000","31,924,000","44,447,000","50,662,000","39,893,000","49,204,000","68,211,000","69,323,000","63,500,000","52,134,000","63,631,000","56,725,000","54,701,000","45,154,000","51,921,000","47,702,000","-84,964,000","36,276,000","49,494,000","49,853,000","45,396,000","33,229,000","43,374,000","44,203,000","39,517,000","35,443,000","34,256,000","35,006,000","33,848,000","30,955,000","32,519,000","30,382,000","28,410,000","22,405,000","24,012,000","24,492,000","19,374,000","13,768,000","17,848,000","18,213,000","15,232,000"
NetNonOperatingInterestIncomeExpense,"-73,258,000","-11,237,000","-16,318,000","-16,019,000","-29,684,000","-33,084,000","-18,688,000","-19,076,000","-14,751,000","-23,678,000","-5,313,000","-20,561,000","-9,808,000","-16,623,000","-16,967,000","-18,461,000","-10,909,000","-7,531,000","-7,533,000","-7,242,000","-6,781,000","-7,204,000","-6,556,000","-8,687,000","-3,948,000","-3,536,000","-3,674,000","-4,079,000","-2,740,000","-2,428,000","-2,621,000","-3,151,000","-2,596,000","-2,572,000","-2,176,000","-7,308,000","-8,183,000","-8,180,000","-8,395,000","-7,928,000","-8,250,000","-9,674,000","-11,806,000","-10,101,000","-9,652,000","-9,242,000","-12,398,000","-6,843,000","-5,610,000","-5,071,000","-5,288,000","-4,942,000","-4,604,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"652,000","309,000","137,000","171,000","35,000","63,000","179,000","276,000","316,000","684,000","385,000","274,000","179,000","118,000","230,000","182,000","282,000","193,000","134,000","161,000","202,000","306,000","523,000","222,000","263,000","285,000","177,000","297,000","284,000","351,000","376,000","222,000","205,000","254,000","143,000","236,000","97,000","129,000","124,000","151,000","185,000","293,000","138,000","558,000","364,000","284,000","243,000","262,000","397,000","455,000","284,000","409,000","629,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"73,910,000","11,546,000","16,455,000","16,190,000","29,719,000","33,147,000","18,867,000","19,352,000","15,067,000","24,362,000","5,698,000","20,835,000","9,987,000","16,741,000","17,197,000","18,643,000","11,191,000","7,724,000","7,667,000","7,403,000","6,983,000","7,510,000","7,079,000","8,909,000","4,211,000","3,821,000","3,851,000","4,376,000","3,024,000","2,779,000","2,997,000","3,373,000","2,801,000","2,826,000","2,319,000","7,544,000","8,280,000","8,309,000","8,519,000","8,079,000","8,435,000","9,967,000","11,944,000","10,659,000","10,016,000","9,526,000","12,641,000","7,105,000","6,007,000","5,526,000","5,572,000","5,351,000","5,233,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,,,,,,,,,,,,,,,,"3,536,000",,,"2,740,000","2,428,000","2,621,000",,,"2,572,000","2,176,000",,"8,183,000","8,180,000",,,,,,,,,,"6,843,000","5,610,000",,"5,288,000","4,942,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-35,894,000","2,072,000","-16,214,000","5,965,000","-27,717,000","76,584,000","21,211,000","26,260,000","-24,071,000","20,454,000","-14,254,000","-213,000","6,306,000","-10,811,000","5,910,000","12,039,000","6,120,000","13,852,000","6,488,000","2,848,000","15,356,000","1,838,000","1,017,000","5,016,000","4,026,000","1,259,000","1,390,000","8,672,000","-8,313,000","1,847,000","331,000","2,667,000","5,876,000","-3,131,000","4,059,000","967,000","1,068,000","-4,232,000","-892,000","-1,346,000","-344,000","-6,811,000","-747,000","-408,000","63,000","-395,061,000","-1,647,000","-736,000","-411,000","-498,000","1,281,000","1,565,000","-262,000","-703,429,000","-1,397,000","-267,000","-837,000","333,000","-861,000","-1,069,000","149,000","1,624,000","45,000","-736,000","-128,949,000","803,000","-493,000","-340,000","-144,000","679,000","-83,000","-73,000","200,000","1,087,000","27,000","434,000","-18,000","193,000","9,000","1,337,000","-1,000","111,000","209,000","14,000","638,000","391,000","-273,000","367,000","611,000"
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","57,000","177,000","82,000","127,000","126,000","136,000","83,000",,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-966,000","-892,000","-1,346,000","-344,000","-6,811,000","-747,000","-408,000","63,000","-395,061,000","-1,647,000","-736,000","-411,000","-498,000","1,281,000","1,565,000","-262,000","-703,429,000","-1,397,000","-267,000","-837,000","333,000","-861,000","-1,069,000","149,000","1,624,000","45,000","-736,000","-128,949,000","803,000","-493,000","-340,000","-144,000","679,000","-83,000","-73,000","200,000","1,087,000","27,000","434,000","-18,000","193,000","-48,000","1,160,000","-83,000","-16,000","83,000","-122,000","555,000","391,000","-273,000","367,000","611,000"
	OtherNonOperatingIncomeExpenses,"-35,894,000","2,072,000","-16,214,000","5,965,000","-27,717,000","76,584,000","21,211,000","26,260,000","-24,071,000","20,454,000","-14,254,000","-213,000","6,306,000","-10,811,000","5,910,000","12,039,000","6,120,000","13,852,000","6,488,000","2,848,000","15,356,000","1,838,000","1,017,000","5,016,000","4,026,000","1,259,000","1,390,000","8,672,000","-8,313,000","1,847,000","331,000","2,667,000","5,876,000","1,071,000","4,059,000","967,000","1,068,000","-684,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"480,710,000","163,642,000","123,270,000","127,496,000","66,302,000","172,427,000","135,276,000","83,952,000","55,459,000","105,565,000","73,235,000","58,994,000","66,290,000","75,048,000","73,305,000","70,288,000","63,040,000","69,053,000","72,939,000","76,916,000","78,047,000","63,725,000","53,256,000","54,390,000","51,550,000","49,992,000","53,156,000","60,328,000","31,952,000","40,186,000","43,882,000","50,541,000","42,986,000","23,106,000","42,726,000","36,847,000","35,648,000","26,205,000","28,395,000","40,000,000","35,146,000","32,654,000","24,541,000","42,805,000","32,662,000","-369,256,000","-8,932,000","20,625,000","23,481,000","26,355,000","40,440,000","47,285,000","35,027,000","-656,380,000","65,524,000","67,849,000","61,997,000","51,128,000","60,442,000","53,061,000","52,791,000","44,469,000","48,062,000","43,305,000","-87,674,000","31,479,000","45,199,000","44,742,000","38,993,000","29,336,000","42,067,000","42,820,000","38,302,000","34,098,000","32,561,000","33,727,000","32,244,000","29,578,000","30,609,000","29,281,000","24,935,000","18,480,000","18,999,000","18,776,000","13,224,000","7,468,000","10,032,000","5,110,000","3,104,000"
TaxProvision,"81,873,000","23,815,000","18,111,000","37,580,000","2,367,000","28,237,000","32,665,000","16,284,000","4,622,000","25,053,000","-317,000","14,685,000","10,602,000","14,850,000","12,403,000","17,438,000","9,772,000","98,097,000","19,945,000","22,243,000","31,084,000","18,450,000","15,565,000","18,845,000","13,975,000","16,729,000","15,255,000","11,076,000","331,000","11,650,000","11,582,000","14,081,000","10,358,000","3,580,000","11,390,000","8,219,000","9,722,000","3,488,000","6,011,000","9,453,000","8,676,000","5,576,000","5,630,000","8,649,000","-2,715,000","-29,290,000","16,302,000","6,530,000","6,481,000","9,037,000","6,900,000","13,630,000","10,158,000","6,279,000","20,819,000","17,920,000","16,926,000","12,181,000","16,808,000","15,101,000","15,310,000","12,568,000","15,489,000","9,870,000","12,039,000","-19,332,000","12,588,000","12,460,000","10,860,000","9,171,000","15,775,000","16,058,000","20,152,000","13,128,000","12,536,000","12,985,000","12,414,000","11,387,000","11,041,000","11,419,000","9,725,000","7,204,000","6,677,000","7,659,000","5,555,000","3,040,000","5,193,000","-2,864,000","2,468,000"
NetIncomeCommonStockholders,"390,982,000","137,578,000","103,426,000","88,448,000","61,530,000","143,191,000","102,909,000","67,435,000","50,769,000","80,348,000","72,810,000","43,728,000","55,133,000","59,665,000","60,368,000","53,709,000","52,631,000","-29,849,000","52,474,000","53,952,000","46,778,000","44,680,000","37,735,000","35,207,000","37,143,000","31,884,000","37,379,000","48,509,000","31,541,000","27,166,000","32,036,000","35,264,000","32,232,000","19,099,000","30,867,000","27,284,000","25,578,000","18,416,000","21,972,000","30,468,000","26,439,000","27,115,000","18,798,000","32,318,000","31,335,000","-343,564,000","-24,941,000","14,454,000","17,382,000","17,569,000","37,313,000","34,154,000","25,405,000","-661,884,000","44,700,000","50,187,000","45,154,000","36,910,000","42,777,000","37,956,000","36,763,000","35,189,000","-16,606,000","25,749,000","-100,115,000","50,418,000","32,073,000","31,860,000","27,648,000","20,077,000","25,821,000","26,300,000","17,594,000","20,645,000","19,591,000","20,561,000","19,354,000","17,505,000","18,531,000","16,328,000","-2,232,000","8,917,000","10,521,000","9,018,000","6,951,000","4,428,000","-24,262,000","7,974,000","636,000"
	NetIncome,"390,982,000","137,578,000","103,426,000","88,448,000","61,530,000","143,191,000","102,909,000","67,435,000","50,769,000","80,348,000","72,810,000","43,728,000","55,133,000","59,665,000","60,368,000","53,709,000","52,631,000","-29,849,000","52,474,000","53,952,000","46,778,000","44,680,000","37,735,000","35,207,000","37,143,000","31,884,000","37,379,000","48,509,000","31,541,000","27,166,000","32,036,000","35,264,000","32,232,000","19,099,000","30,867,000","27,284,000","25,578,000","18,416,000","21,972,000","30,468,000","26,439,000","27,115,000","18,798,000","32,318,000","31,335,000","-343,564,000","-24,941,000","14,454,000","17,382,000","17,569,000","37,313,000","34,154,000","25,405,000","-661,884,000","44,700,000","50,187,000","45,154,000","36,910,000","42,777,000","37,956,000","36,763,000","35,189,000","-16,606,000","25,749,000","-100,115,000","50,418,000","32,073,000","31,860,000","27,648,000","20,077,000","25,821,000","26,300,000","17,594,000","20,645,000","19,591,000","20,561,000","19,354,000","17,505,000","18,531,000","16,328,000","-2,232,000","8,917,000","10,521,000","9,018,000","6,951,000","4,428,000","-24,262,000","7,974,000","636,000"
		NetIncomeIncludingNoncontrollingInterests,"398,837,000","139,827,000","105,159,000","89,916,000","63,935,000","144,190,000","102,611,000","67,668,000","50,837,000","80,512,000","73,552,000","44,309,000","55,688,000","60,198,000","60,902,000","54,379,000","53,245,000","-29,067,000","52,955,000","54,602,000","46,959,000","45,227,000","38,033,000","35,557,000","37,549,000","32,361,000","37,867,000","49,245,000","31,614,000","27,672,000","32,352,000","35,816,000","32,358,000","19,444,000","31,223,000","27,713,000","25,771,000","18,528,000","22,202,000","30,589,000","26,547,000","27,228,000","18,893,000","32,424,000","31,432,000","-347,978,000","-25,234,000","14,095,000","17,000,000","17,087,000","36,991,000","33,655,000","24,869,000","-662,659,000","44,705,000","49,929,000","45,071,000","36,909,000","42,875,000","38,075,000","37,017,000","35,298,000","-16,166,000","26,403,000","-99,713,000","50,811,000","32,611,000","32,282,000","28,133,000","20,165,000","26,292,000","26,762,000","18,150,000","20,970,000","20,025,000","20,742,000","19,830,000","18,191,000","19,248,000","16,947,000","-1,470,000","9,264,000","11,164,000","9,670,000","7,515,000","4,694,000","-23,811,000","8,436,000","853,000"
			NetIncomeContinuousOperations,"398,837,000","139,827,000","105,159,000","89,916,000","63,935,000","144,190,000","102,611,000","67,668,000","50,837,000","80,512,000","73,552,000","44,309,000","55,688,000","60,198,000","60,902,000","52,850,000","53,268,000","-29,044,000","52,994,000","54,673,000","46,963,000","45,275,000","37,691,000","35,545,000","37,575,000","33,263,000","37,901,000","49,252,000","31,621,000","28,536,000","32,300,000","36,460,000","32,628,000","19,526,000","31,336,000","28,628,000","25,926,000","22,717,000","22,384,000","30,547,000","26,470,000","27,078,000","18,911,000","34,156,000","35,377,000","-339,966,000","-25,234,000","14,095,000","17,000,000","17,318,000","33,540,000","33,655,000","24,869,000","-662,308,000","44,700,000","50,187,000","45,154,000","38,948,000","43,536,000","37,841,000","37,227,000","31,792,000","32,133,000","32,781,000","-100,115,000","50,418,000","32,073,000","31,860,000","27,648,000","20,077,000","25,821,000","26,300,000","17,594,000","20,645,000","19,591,000","20,561,000","19,354,000","17,505,000","18,908,000","17,420,000","14,530,000","11,056,000","11,805,000","10,601,000","7,188,000","4,428,000","4,839,000","7,974,000","636,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,"0","0","0","0","0","0","1,529,000","-23,000","-23,000","-39,000","-71,000","-4,000","-48,000","342,000","12,000","-26,000","-902,000","-34,000","-7,000","-7,000","-864,000","52,000","-644,000","-270,000","-82,000","-113,000","-915,000","-155,000","-4,189,000","-182,000","42,000","77,000","150,000","-18,000","-1,732,000","-3,945,000","-8,012,000","0",,,"-231,000","3,451,000",,,,,,,"-2,038,000","-759,000","115,000","-464,000","3,397,000","-48,739,000","-7,032,000",,,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-377,000","-1,092,000","-16,762,000","-2,139,000","-1,284,000","-1,583,000","-237,000","0","-29,101,000",,
