name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
		DepreciationAndAmortizationInIncomeStatement,"38,800,000","9,700,000","9,700,000","9,700,000","9,700,000","9,500,000","9,700,000","9,300,000","9,000,000","10,400,000","9,500,000","4,400,000","4,600,000","4,800,000","3,600,000","3,400,000","3,900,000","3,900,000","3,100,000","1,100,000","5,000,000","22,500,000","23,500,000","27,500,000","21,400,000","21,300,000","21,800,000","23,000,000","22,600,000","26,100,000","30,400,000","31,200,000","31,200,000","29,800,000","29,500,000","31,700,000","32,200,000","34,500,000","33,000,000","35,300,000","34,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,552,000","14,089,000","14,104,000","14,260,000","55,143,000","55,366,000","54,277,000","55,173,000","55,600,000","56,200,000","56,200,000","55,800,000","56,700,000","53,300,000","56,700,000","29,300,000",,,,
			Amortization,"38,800,000","9,700,000","9,700,000","9,700,000","9,700,000","9,500,000","9,700,000","9,300,000","9,000,000","10,400,000","9,500,000","4,400,000","4,600,000","4,800,000","3,600,000","3,400,000","3,900,000","3,900,000","3,100,000","1,100,000","5,000,000","22,500,000","23,500,000","27,500,000","21,400,000","21,300,000","21,800,000","23,000,000","22,600,000","26,100,000","30,400,000","31,200,000","31,200,000","29,800,000","29,500,000","31,700,000","32,200,000","34,500,000","33,000,000","35,300,000","34,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,552,000","14,089,000","14,104,000","14,260,000",,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"38,800,000","9,700,000","9,700,000","9,700,000","9,700,000","9,500,000","9,700,000","9,300,000","9,000,000","10,400,000","9,500,000","4,400,000","4,600,000","4,800,000","3,600,000","3,400,000","3,900,000","3,900,000","3,100,000","1,100,000","5,000,000","22,500,000","23,500,000","27,500,000","21,400,000","21,300,000","21,800,000","23,000,000","22,600,000","26,100,000","30,400,000","31,200,000","31,200,000","29,800,000","29,500,000","31,700,000","32,200,000","34,500,000","33,000,000","35,300,000","34,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,552,000","14,089,000","14,104,000","14,260,000",,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"869,700,000","264,500,000","203,700,000","199,000,000","202,500,000","220,100,000","195,500,000","196,100,000","187,400,000","203,300,000","160,900,000","107,700,000","148,500,000","190,900,000","169,800,000","167,300,000","176,100,000","164,700,000","166,300,000","141,400,000","135,600,000","213,900,000","225,900,000","220,300,000","171,600,000","206,900,000","214,600,000","223,900,000","197,000,000","179,400,000","194,800,000","187,300,000","161,900,000","176,000,000","189,700,000","180,900,000","130,400,000","175,400,000","181,400,000","148,200,000","137,400,000","118,400,000","129,700,000","135,700,000","123,000,000","126,800,000","147,200,000","128,900,000","124,500,000","129,900,000","131,100,000","118,800,000","119,500,000","135,500,000","100,500,000","126,900,000","118,700,000","152,800,000","134,300,000","134,300,000","136,300,000","152,200,000","139,700,000","130,900,000","116,100,000","136,100,000","131,400,000","126,400,000","118,200,000","148,300,000","132,700,000","127,700,000","126,800,000","147,200,000","143,300,000","-172,600,000","120,800,000","136,159,000","127,379,000","128,648,000","122,852,000","115,831,000","109,174,000","101,368,000","93,823,000","128,723,000","110,206,000","112,366,000","115,921,000","123,900,000","114,200,000","109,300,000","104,800,000","111,700,000","98,300,000","91,000,000","45,600,000","-474,300,000","206,300,000","211,600,000","202,900,000"
NetNonOperatingInterestIncomeExpense,"-172,800,000","-41,800,000","-43,400,000","-43,200,000","-44,400,000","-50,000,000","-43,000,000","-44,500,000","-45,500,000","-48,900,000","-49,600,000","-44,500,000","-46,100,000","-47,000,000","-46,400,000","-45,900,000","-43,000,000","-42,000,000","-50,500,000","-49,100,000","-48,400,000","-49,500,000","-51,500,000","-52,400,000","-52,500,000","-52,800,000","-53,800,000","-57,000,000","-56,400,000","-61,600,000","-66,400,000","-72,600,000","-76,500,000","-96,600,000","-86,600,000","-87,600,000","-87,700,000","-82,900,000","-96,500,000","-97,600,000","-97,800,000","-106,600,000","-36,600,000","-36,900,000","-37,000,000","-45,000,000","-38,900,000","-41,000,000","-40,700,000","-40,300,000","-41,900,000","-37,800,000","-34,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,"2,000,000","2,000,000","2,000,000","2,400,000","2,300,000","2,100,000","3,400,000",,,"4,100,000","2,700,000","2,500,000","3,000,000","3,900,000","5,700,000","7,300,000","4,900,000","3,200,000","2,200,000","3,400,000","2,600,000","3,400,000","3,600,000","4,200,000","2,800,000","3,300,000","3,200,000","4,700,000","4,300,000","3,000,000","3,600,000","2,900,000","2,600,000","2,300,000","3,200,000",,,,,,,,,,"1,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"167,800,000","34,200,000","44,400,000","44,100,000","45,100,000","46,100,000","45,300,000","45,400,000","47,800,000","47,500,000","48,500,000","47,300,000","47,600,000","49,100,000","47,800,000","48,400,000","47,700,000","48,100,000","54,000,000","50,900,000","48,800,000","51,300,000","52,800,000","54,300,000","54,700,000","55,400,000","54,800,000","59,000,000","58,500,000","65,600,000","69,700,000","73,900,000","78,500,000","91,600,000","88,900,000","89,700,000","90,800,000","93,500,000","96,500,000","97,600,000","97,800,000","106,600,000","36,600,000","36,900,000","37,000,000","39,200,000","40,700,000","41,000,000","40,700,000","40,300,000","41,900,000","37,800,000","34,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"5,000,000","1,600,000","1,000,000","1,100,000","1,300,000",,,"1,200,000","1,100,000","1,400,000","1,100,000","1,300,000","1,200,000","400,000","1,600,000","1,400,000","1,000,000","1,200,000","1,400,000","1,400,000","1,800,000","1,600,000","1,300,000","1,500,000","1,400,000","1,600,000","1,800,000","1,300,000","1,100,000","700,000","1,000,000","1,700,000","1,600,000","7,900,000","300,000","200,000","100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"19,300,000","24,300,000","-5,900,000","-1,400,000","2,300,000","14,800,000","-3,300,000","-6,700,000","5,300,000","-18,900,000","-9,000,000","-25,400,000","-7,700,000","-25,400,000","-14,400,000","-4,600,000","-19,600,000","-3,700,000","-9,700,000","-7,700,000","-4,600,000","-6,400,000","-2,200,000","-45,100,000","-6,800,000","-28,400,000","-34,800,000","-124,000,000","-9,300,000","-121,400,000","-33,400,000","-21,300,000","-2,900,000","-21,100,000","-53,100,000","-18,100,000","-48,500,000","-641,800,000","-1,371,200,000","-57,300,000","-54,000,000","-67,900,000","7,000,000","-8,600,000","-4,100,000","-21,000,000","-3,300,000","4,900,000","2,200,000","-2,500,000","-9,900,000","900,000","-3,000,000","-64,600,000","-66,300,000","-12,600,000","-6,200,000","-13,900,000","1,500,000","3,200,000","34,900,000","800,000","3,200,000","-11,800,000","4,300,000","3,800,000","2,500,000","2,900,000","2,200,000","-68,500,000","3,300,000","400,000","5,300,000","-32,200,000","3,200,000","1,900,000","-500,000","-835,393,000","-2,477,000","-970,000","-2,816,000","-23,925,000","-4,801,000","-7,457,000","-10,163,000","5,074,000","7,269,000","329,000","-1,946,000","1,800,000","800,000","1,100,000","-2,200,000","22,400,000","-114,400,000","-1,500,000","-500,000",,,,
	GainOnSaleOfSecurity,"2,300,000","-900,000","5,200,000","-1,600,000","-400,000","15,300,000","-1,100,000","-600,000","5,100,000","-4,800,000","-2,800,000","-2,800,000","-1,900,000","-1,300,000","-4,200,000","-2,000,000","-11,700,000","1,900,000","-300,000","-3,500,000","-4,000,000","3,400,000","200,000","4,500,000","-3,200,000","-100,000","-600,000","-27,400,000","300,000","-1,000,000","-7,800,000","-2,400,000","-17,000,000","-6,100,000","1,700,000","-4,400,000","-14,800,000","-3,000,000","-800,000","-6,300,000",,,,"-3,100,000",,"3,500,000","2,000,000","1,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"35,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"4,600,000","23,800,000","-17,100,000","-2,100,000","0","700,000","-1,000,000","-10,100,000","-600,000","-14,400,000","-6,900,000","-29,300,000","-7,400,000","-24,500,000","-8,200,000","-7,000,000","-8,100,000","-4,900,000","-7,100,000","-2,100,000","400,000","-10,000,000","-1,500,000","-2,300,000","-2,700,000","-25,200,000","-38,500,000","-98,000,000","-10,100,000","-118,900,000","-30,500,000","-15,400,000","13,700,000","-16,800,000","-51,900,000","-12,100,000","-32,500,000","-632,200,000","-1,370,400,000","-51,000,000","-54,000,000","-67,900,000","7,000,000","-5,500,000","-4,100,000","-24,500,000","-5,300,000","3,800,000","2,200,000","-2,500,000","-9,900,000","900,000","-3,000,000","-64,600,000","-66,300,000","-12,600,000","-6,200,000","-13,900,000","1,500,000","3,200,000","-400,000","800,000","3,200,000","-11,800,000","4,300,000","3,800,000","2,500,000","2,900,000","2,200,000","-68,500,000","3,300,000","400,000","5,300,000","-32,200,000","3,200,000","1,900,000","-500,000","-835,393,000","-2,477,000","-970,000","-2,816,000","-23,925,000","-4,801,000","-7,457,000","-10,163,000","5,074,000","7,269,000","329,000","-1,946,000","1,800,000","800,000","1,100,000","-2,200,000","22,400,000","-114,400,000","-1,500,000","-500,000",,,,
		RestructuringAndMergernAcquisition,"14,500,000","10,000,000","2,400,000","2,100,000","0","-700,000","1,000,000","10,100,000","600,000","-1,700,000","6,900,000","29,300,000","7,400,000","25,500,000","6,600,000","7,100,000","8,600,000","2,900,000","6,200,000","2,000,000","1,900,000","9,700,000","1,600,000","1,900,000","0","10,300,000","38,400,000","16,900,000","13,400,000","34,900,000","12,800,000","15,000,000","7,000,000","12,900,000","49,800,000","12,000,000","200,000","35,000,000","38,100,000","28,200,000","49,900,000","53,000,000","-200,000","6,600,000","0","-8,000,000","100,000","-300,000","600,000","5,800,000","900,000","700,000","-400,000","21,300,000","61,300,000","500,000","2,000,000","7,600,000","200,000","200,000","400,000","800,000","-100,000","12,000,000","200,000","400,000","100,000","200,000","1,000,000",,,,,,,,,"0","-1,348,000",,,"22,804,000","3,944,000","6,057,000",,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"534,500,000","1,334,300,000","23,500,000",,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,"8,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,"0","2,100,000","0",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"18,600,000","3,900,000","14,700,000",,,,,,,,,,,,,,,,,,,"0","100,000",,,"-700,000","-600,000","110,800,000",,"84,000,000","17,700,000","400,000","-20,700,000","3,900,000",,"100,000","32,300,000","39,200,000","-2,000,000","-700,000","4,100,000","14,900,000","-6,800,000","-1,100,000","4,100,000","32,500,000","5,200,000","-3,500,000","-2,800,000","-3,300,000","9,000,000","-1,600,000","3,400,000","43,300,000","5,000,000","12,100,000","4,200,000","6,300,000","-1,700,000","-3,400,000",,"-1,600,000","-3,100,000","-200,000","-4,500,000","-4,200,000","-2,600,000","-3,100,000","-3,200,000",,,,,,,,,"835,393,000","3,825,000",,,"1,121,000","857,000","1,400,000",,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,"45,700,000","49,100,000",,,,,,,,,,,,,,,,"0",,,,"-200,000",,"0",,"-15,300,000","-500,000","29,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,,,,,,,,,,,,,"-1,600,000","100,000","500,000","-2,000,000","-900,000","-100,000","2,300,000","-100,000","200,000","-400,000","-2,700,000","-300,000","-200,000","500,000","3,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"12,400,000","1,400,000","6,000,000","2,300,000","2,700,000","-1,200,000","-1,200,000","4,000,000","800,000","300,000","700,000","6,700,000","1,600,000","400,000","-2,000,000","4,400,000","200,000","-700,000","-2,300,000","-2,100,000","-1,000,000","200,000","-900,000","-47,300,000","-900,000","-3,100,000","4,300,000","1,400,000","500,000","-1,500,000","4,900,000","-3,500,000","400,000","1,800,000","-2,900,000","-1,600,000","-1,200,000","-1,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"716,200,000","247,000,000","154,400,000","154,400,000","160,400,000","184,900,000","149,200,000","144,900,000","147,200,000","135,500,000","102,300,000","37,800,000","94,700,000","118,500,000","109,000,000","116,800,000","113,500,000","119,000,000","106,100,000","84,600,000","82,600,000","157,800,000","172,800,000","123,000,000","112,300,000","125,700,000","126,000,000","42,900,000","131,300,000","-3,600,000","95,000,000","93,400,000","82,500,000","58,300,000","50,000,000","75,200,000","-5,800,000","-549,300,000","-1,286,300,000","-6,700,000","-14,400,000","-56,100,000","100,100,000","90,200,000","81,900,000","59,200,000","105,500,000","92,800,000","86,000,000","87,100,000","79,300,000","81,900,000","81,600,000","53,300,000","3,500,000","8,400,000","81,500,000","103,000,000","105,400,000","107,500,000","140,100,000","121,800,000","111,300,000","85,000,000","82,000,000","102,700,000","96,200,000","94,000,000","83,600,000","41,100,000","97,000,000","90,800,000","94,000,000","72,100,000","104,000,000","102,800,000","87,900,000","-715,880,000","109,454,000","111,174,000","103,319,000","75,268,000","83,505,000","75,033,000","63,646,000","113,377,000","100,393,000","98,772,000","100,887,000","111,700,000","100,400,000","95,700,000","87,900,000","120,100,000","-35,100,000","68,800,000","45,100,000",,,,
