name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994
NetIncomeCommonStockholders,"1,412,000,000","-7,000,000","267,000,000","486,000,000","666,000,000","-6,226,000,000","577,000,000","444,000,000","1,021,000,000","186,000,000","-730,000,000","423,000,000","-796,000,000","469,000,000","499,000,000","-138,000,000","-1,146,000,000","903,000,000","1,000,000","309,000,000","3,588,000,000","633,000,000","307,000,000","542,000,000","431,000,000","634,000,000","617,000,000","576,000,000","132,000,000","472,000,000","469,000,000","403,000,000","371,000,000","64,000,000","404,000,000","424,000,000","259,000,000","298,000,000","401,000,000","380,000,000","521,000,000","300,000,000","296,000,000","286,000,000","422,000,000","155,000,000","327,000,000","298,000,000","348,000,000","326,000,000","301,000,000","288,000,000","281,000,000","-20,000,000","327,000,000","235,000,000","307,000,000","201,000,000","247,000,000","235,000,000","257,000,000","243,000,000","229,000,000","184,000,000","220,000,000","193,000,000","167,000,000","171,000,000","259,000,000","-665,400,000","86,100,000","163,600,000","214,200,000","120,200,000","156,500,000","155,600,000","179,000,000","134,300,000","124,800,000","117,300,000","125,400,000","108,800,000","79,000,000","105,400,000","-175,500,000","1,700,000","61,900,000","63,600,000","427,500,000","166,800,000","59,300,000","70,100,000","-8,800,000","42,200,000","9,400,000","42,100,000","35,700,000","42,000,000","39,600,000","37,600,000","37,000,000","38,000,000","28,100,000","30,100,000","38,000,000","32,900,000","31,700,000","32,800,000","39,600,000","303,400,000","30,800,000","30,800,000"
	NetIncome,"1,412,000,000","-7,000,000","267,000,000","486,000,000","666,000,000","-6,226,000,000","577,000,000","444,000,000","1,021,000,000","186,000,000","-730,000,000","423,000,000","-796,000,000","469,000,000","499,000,000","-138,000,000","-1,146,000,000","903,000,000","1,000,000","309,000,000","3,588,000,000","633,000,000","307,000,000","542,000,000","431,000,000","634,000,000","617,000,000","576,000,000","132,000,000","472,000,000","469,000,000","403,000,000","371,000,000","64,000,000","404,000,000","424,000,000","259,000,000","298,000,000","401,000,000","380,000,000","521,000,000","300,000,000","296,000,000","286,000,000","422,000,000","155,000,000","327,000,000","298,000,000","348,000,000","326,000,000","301,000,000","288,000,000","281,000,000","-20,000,000","327,000,000","235,000,000","307,000,000","201,000,000","247,000,000","235,000,000","257,000,000","243,000,000","229,000,000","184,000,000","220,000,000","193,000,000","167,000,000","171,000,000","259,000,000","-665,400,000","86,100,000","163,600,000","214,200,000","120,200,000","156,500,000","155,600,000","179,000,000","134,300,000","124,800,000","117,300,000","125,400,000","108,800,000","79,000,000","105,400,000","-175,500,000","1,700,000","61,900,000","63,600,000","427,500,000","166,800,000","59,300,000","70,100,000","-8,800,000","42,200,000","9,400,000","42,100,000","35,700,000","42,000,000","39,600,000","37,600,000","37,700,000","38,000,000","28,100,000","30,100,000","38,000,000","32,900,000","31,700,000","32,800,000","39,600,000","303,400,000","30,800,000","30,800,000"
		NetIncomeIncludingNoncontrollingInterests,"1,595,000,000","39,000,000","310,000,000","533,000,000","713,000,000","-6,174,000,000","627,000,000","494,000,000","1,078,000,000","242,000,000","-677,000,000","477,000,000","-744,000,000","526,000,000","553,000,000","-80,000,000","-1,085,000,000","961,000,000","56,000,000","365,000,000","3,623,000,000","646,000,000","324,000,000","560,000,000","444,000,000","647,000,000","630,000,000","589,000,000","144,000,000","511,000,000","477,000,000","411,000,000","366,000,000","64,000,000","404,000,000","424,000,000","259,000,000","298,000,000","401,000,000","380,000,000","521,000,000","300,000,000","296,000,000","286,000,000","422,000,000","155,000,000","327,000,000","298,000,000","348,000,000","326,000,000","301,000,000","288,000,000","281,000,000","-20,000,000","327,000,000","235,000,000","307,000,000","201,000,000","247,000,000","235,000,000","257,000,000","243,000,000","229,000,000","184,000,000","220,000,000","193,000,000","167,000,000","171,000,000","259,000,000","-665,400,000","86,100,000","163,600,000","214,200,000","120,200,000","156,500,000","155,600,000","185,200,000","134,300,000","124,800,000","117,300,000","131,600,000","108,800,000","79,000,000","105,400,000","-173,900,000","3,200,000","63,500,000","65,100,000","429,100,000","168,300,000","60,900,000","71,600,000","-7,200,000","43,700,000","10,900,000","43,700,000","37,200,000","43,600,000","41,100,000","39,200,000","38,400,000","38,000,000","29,600,000","32,100,000","37,600,000","33,700,000","33,000,000","34,400,000","44,000,000","305,300,000","30,800,000","30,800,000"
			NetIncomeContinuousOperations,"1,598,000,000","39,000,000","310,000,000","536,000,000","713,000,000","-6,174,000,000","627,000,000","495,000,000","1,072,000,000","247,000,000","-676,000,000","483,000,000","-744,000,000","527,000,000","552,000,000","-81,000,000","-1,087,000,000","960,000,000","56,000,000","363,000,000","3,630,000,000","649,000,000","325,000,000","673,000,000","465,000,000","642,000,000","636,000,000","599,000,000","413,000,000","513,000,000","491,000,000","425,000,000","362,000,000","156,000,000","416,000,000","420,000,000","259,000,000","298,000,000","401,000,000","380,000,000","521,000,000","300,000,000","296,000,000","286,000,000","422,000,000","155,000,000","255,000,000","298,000,000","348,000,000","326,000,000","301,000,000","288,000,000","281,000,000","-20,000,000","327,000,000","235,000,000","305,000,000","201,000,000","247,000,000","236,000,000","257,000,000","240,000,000","287,000,000","184,000,000","220,000,000","193,000,000","154,000,000","170,000,000","259,000,000","-665,400,000","86,100,000","163,600,000","214,200,000","120,200,000","156,500,000","155,600,000","181,600,000","134,300,000","128,400,000","117,300,000","125,400,000","108,800,000","79,000,000","105,400,000","-175,500,000","7,300,000","61,900,000","63,600,000","-88,200,000","160,600,000","59,300,000","70,100,000","-8,800,000","42,200,000","9,400,000","42,100,000","35,700,000","42,000,000","39,600,000","37,600,000","36,800,000","-84,300,000","28,100,000","30,100,000","38,000,000","32,900,000","31,700,000","32,800,000","39,600,000","-276,300,000","21,800,000","21,800,000"
			NetIncomeDiscontinuousOperations,"-3,000,000","0","0","-3,000,000","0","0","0","-1,000,000","6,000,000","-5,000,000","-1,000,000","-6,000,000","0","-1,000,000","1,000,000","1,000,000","2,000,000","1,000,000","0","2,000,000","-7,000,000","-3,000,000","-1,000,000","-113,000,000","-21,000,000","5,000,000","-6,000,000","-10,000,000","-269,000,000","-2,000,000","-14,000,000","-14,000,000","4,000,000","-92,000,000","-12,000,000","4,000,000",,,,,"0","0","0",,"0","0","72,000,000",,,,,,,,,,"2,000,000",,,"-1,000,000","0","3,000,000","-58,000,000",,"0",,"13,000,000","1,000,000",,,,,,,,,"-2,600,000",,"-3,600,000",,,,,,"0","-5,600,000",,,"-200,000","6,200,000",,,,,,,,,,,"900,000","122,300,000",,,,,,,"0","579,700,000","9,000,000","9,000,000"
		MinorityInterests,"-183,000,000","-46,000,000","-43,000,000","-47,000,000","-47,000,000","-52,000,000","-50,000,000","-50,000,000","-57,000,000","-56,000,000","-53,000,000","-54,000,000","-52,000,000","-57,000,000","-54,000,000","-58,000,000","-61,000,000","-58,000,000","-55,000,000","-56,000,000","-35,000,000","-13,000,000","-17,000,000","-18,000,000","-13,000,000","-13,000,000","-13,000,000","-13,000,000","-12,000,000","-39,000,000","-8,000,000","-8,000,000","5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,600,000","-1,500,000","-1,600,000","-1,500,000","-1,600,000","-1,500,000","-1,600,000","-1,500,000","-1,600,000","-1,500,000","-1,500,000","-1,600,000","-1,500,000","-1,600,000","-1,500,000","-1,600,000",,,"-1,500,000","-2,000,000","400,000","-800,000","-1,300,000","-1,600,000","-4,400,000","-1,900,000",,
DilutedNIAvailtoComStockholders,"1,412,000,000","-7,000,000","267,000,000","486,000,000","666,000,000","-6,226,000,000","577,000,000","444,000,000","1,021,000,000","186,000,000","-730,000,000","423,000,000","-796,000,000","469,000,000","499,000,000","-138,000,000","-1,146,000,000","903,000,000","1,000,000","309,000,000","3,588,000,000","633,000,000","307,000,000","542,000,000","431,000,000","634,000,000","617,000,000","576,000,000","132,000,000","472,000,000","469,000,000","403,000,000","371,000,000","64,000,000","404,000,000","424,000,000","259,000,000","298,000,000","401,000,000","380,000,000","521,000,000","300,000,000","296,000,000","286,000,000","422,000,000","155,000,000","327,000,000","298,000,000","348,000,000","326,000,000","301,000,000","288,000,000","281,000,000","-20,000,000","327,000,000","235,000,000","307,000,000","201,000,000","247,000,000","235,000,000","257,000,000","243,000,000","229,000,000","184,000,000","220,000,000","193,000,000","167,000,000","171,000,000","259,000,000","-665,400,000","86,100,000","163,600,000","214,200,000","120,200,000","156,500,000","155,600,000","179,000,000","134,300,000","124,800,000","117,300,000","125,400,000","108,800,000","79,000,000","105,400,000","-175,500,000","1,700,000","61,900,000","63,600,000","427,500,000","166,800,000","59,300,000","70,100,000","-8,800,000","42,200,000","9,400,000","42,100,000","35,700,000","42,000,000","39,600,000","37,600,000","37,000,000","38,000,000","28,100,000","30,100,000","38,000,000","32,900,000","31,700,000","32,800,000","39,600,000","303,400,000","30,800,000","30,800,000"
BasicEPS,,"-0.04","1.73","3.11","4.19","-39.03","3.56","2.74","5.89","1.04","-3.99","2.25","-4.17","2.41","2.52","-0.68","-5.58","4.35","0.01","1.46","16.92","2.87","1.36","2.41","1.9","2.76","2.66","2.49","0.57","2.03","2.02","1.75","1.61","0.28","1.76","1.86",,"1.27","1.7","1.61",,"1.22","1.2","1.15",,"0.61","1.27","1.12",,"1.21","1.13","1.07",,"-0.07","1.19","0.85",,"0.69","0.85","0.79",,"0.82","0.77","0.61",,"0.63","0.54","0.57",,"-2.26","0.29","0.56",,"0.41","0.54","0.54",,"0.46","0.43","0.41",,"0.38","0.28","0.37",,"0.01","0.22","0.23",,"0.59","0.21","0.25",,"0.43","0.1","0.45",,"0.45","0.44","0.41",,"1.03","0.33","0.66",,"0.35","0.34","0.35",,"3.43","0.42","0.42"
DilutedEPS,,"-0.04","1.71","3.07","4.15","-39.03","3.54","2.72","5.85","1.03","-3.99","2.24","-4.17","2.4","2.51","-0.68","-5.58","4.33","0.01","1.45","16.76","2.85","1.34","2.38","1.88","2.73","2.63","2.45","0.56","2","1.99","1.72","1.58","0.28","1.74","1.83",,"1.24","1.67","1.58",,"1.2","1.18","1.13",,"0.6","1.25","1.1",,"1.19","1.11","1.06",,"-0.07","1.17","0.83",,"0.68","0.83","0.77",,"0.8","0.75","0.6",,"0.61","0.53","0.55",,"-2.26","0.29","0.55",,"0.41","0.53","0.53",,"0.46","0.42","0.39",,"0.37","0.27","0.36",,"0.01","0.22","0.22",,"0.58","0.21","0.25",,"0.4","0.1","0.43",,"0.43","0.41","0.39",,"1.03","0.32","0.66",,"0.35","0.34","0.35",,"3.33","0.36","0.36"
BasicAverageShares,,"151,600,000","154,100,000","156,200,000","158,800,000","159,500,000","162,000,000","162,000,000","173,000,000","179,000,000","183,000,000","188,000,000","191,000,000","194,000,000","198,000,000","202,000,000","206,000,000","207,000,000","209,000,000","211,000,000","212,000,000","221,000,000","226,000,000","225,000,000","227,000,000","230,000,000","232,000,000","232,000,000","232,000,000","232,000,000","232,000,000","231,000,000","230,000,000","230,000,000","229,000,000","227,000,000",,"235,000,000","236,000,000","236,000,000",,"246,000,000","246,000,000","249,000,000",,"254,000,000","258,000,000","266,000,000",,"269,000,000","267,000,000","270,000,000",,"274,000,000","275,000,000","277,000,000",,"290,000,000","293,000,000","297,000,000",,"296,000,000","298,000,000","302,000,000",,"307,000,000","308,000,000","302,000,000",,"293,800,000","292,800,000","291,400,000",,"290,200,000","289,900,000","289,800,000",,"289,700,000","289,200,000","288,400,000",,"285,600,000","285,000,000","283,900,000",,"283,400,000","283,000,000","282,600,000",,"281,400,000","282,380,952","280,400,000",,"98,139,535","94,000,000","93,555,556",,"93,333,333","90,000,000","91,707,317",,"45,500,000","85,151,515","45,500,000",,"94,000,000","93,235,294","93,714,286",,"88,454,810","73,333,333","73,333,333"
DilutedAverageShares,,"151,600,000","155,800,000","158,100,000","160,500,000","159,500,000","163,000,000","163,000,000","174,000,000","180,000,000","183,000,000","189,000,000","191,000,000","195,000,000","199,000,000","202,000,000","206,000,000","208,000,000","210,000,000","213,000,000","214,000,000","222,000,000","228,000,000","228,000,000","229,000,000","232,000,000","235,000,000","235,000,000","236,000,000","236,000,000","235,000,000","235,000,000","235,000,000","234,000,000","233,000,000","232,000,000",,"240,000,000","240,000,000","240,000,000",,"251,000,000","250,000,000","254,000,000",,"258,000,000","262,000,000","272,000,000",,"274,000,000","271,000,000","272,000,000",,"274,000,000","280,000,000","282,000,000",,"297,000,000","299,000,000","304,000,000",,"302,000,000","305,000,000","309,000,000",,"316,000,000","316,000,000","313,000,000",,"293,800,000","300,000,000","300,100,000",,"298,700,000","300,300,000","298,100,000",,"298,000,000","299,000,000","301,000,000",,"299,200,000","299,000,000","295,500,000",,"295,100,000","292,000,000","289,700,000",,"288,800,000","282,380,952","280,400,000",,"105,500,000","94,000,000","97,906,977",,"97,674,419","96,585,366","96,410,256",,"45,500,000","87,812,500","45,500,000",,"94,000,000","93,235,294","93,714,286",,"91,111,111","85,555,556","85,555,556"
TotalOperatingIncomeAsReported,"2,415,000,000","298,000,000","539,000,000","568,000,000","1,010,000,000","-7,362,000,000","634,000,000","678,000,000","869,000,000","360,000,000","626,000,000","634,000,000","-569,000,000","683,000,000","689,000,000","83,000,000","-944,000,000","834,000,000","239,000,000","633,000,000","4,726,000,000","831,000,000","580,000,000","972,000,000","740,000,000","920,000,000","954,000,000","931,000,000","712,000,000","780,000,000","788,000,000","688,000,000","556,000,000","485,000,000","679,000,000","647,000,000","640,000,000","485,000,000","611,000,000","579,000,000","707,000,000","492,000,000","478,000,000","472,000,000","623,000,000","307,000,000","417,000,000","474,000,000","573,000,000","509,000,000","467,000,000","459,000,000","498,000,000","-54,000,000","381,000,000","371,000,000","481,000,000","282,000,000","359,000,000","356,000,000","368,000,000","318,000,000","306,000,000","272,000,000","332,000,000","292,000,000","229,000,000","261,000,000","385,300,000","-965,400,000","128,800,000","260,800,000","344,300,000","162,000,000","226,400,000","250,800,000","295,600,000","209,800,000","220,000,000","203,800,000","198,800,000","187,700,000","147,700,000","159,200,000","-305,700,000","141,600,000","126,300,000","134,200,000","-112,600,000","26,300,000","127,600,000","149,000,000","83,500,000","101,800,000","46,800,000","100,100,000","89,200,000","95,400,000","91,300,000","86,300,000","82,200,000","-95,800,000","59,000,000","64,200,000","70,800,000","66,600,000","66,500,000","70,200,000","86,400,000","-216,200,000",,
TotalExpenses,"254,127,000,000","68,291,000,000","65,893,000,000","61,874,000,000","58,069,000,000","61,739,000,000","60,045,000,000","54,945,000,000","57,602,000,000","58,674,000,000","56,945,000,000","55,071,000,000","51,483,000,000","55,394,000,000","52,304,000,000","51,955,000,000","50,896,000,000","52,886,000,000","51,236,000,000","50,455,000,000","47,922,000,000","49,299,000,000","49,087,000,000","48,761,000,000","45,735,000,000","46,979,000,000","47,807,000,000","46,615,000,000","42,362,000,000","46,225,000,000","43,970,000,000","43,370,000,000","37,585,000,000","33,803,000,000","32,240,000,000","31,546,000,000","29,968,000,000","30,702,000,000","29,195,000,000","30,203,000,000","30,988,000,000","30,320,000,000","29,620,000,000","29,508,000,000","28,017,000,000","27,751,000,000","27,093,000,000","26,976,000,000","26,070,000,000","27,763,000,000","26,663,000,000","26,198,000,000","25,726,000,000","27,184,000,000","26,193,000,000","26,333,000,000","25,750,000,000","26,212,000,000","24,091,000,000","24,172,000,000","23,797,000,000","22,793,000,000","22,080,000,000","23,344,000,000","22,453,000,000","22,310,000,000","21,376,000,000","20,797,000,000","20,226,500,000","21,747,300,000","19,805,500,000","18,925,800,000","17,595,600,000","18,069,900,000","16,583,700,000","16,273,400,000","14,590,700,000","14,711,200,000","13,470,300,000","13,424,200,000","12,797,300,000","13,009,000,000","12,011,600,000","11,494,700,000","11,683,300,000","10,887,500,000","9,748,500,000","9,594,300,000","9,417,700,000","9,864,600,000","8,922,500,000","8,548,400,000","9,507,600,000","7,877,000,000","6,894,700,000","5,770,800,000","7,286,800,000","4,575,400,000","4,376,500,000","4,256,400,000","3,916,400,000","3,582,400,000","3,507,500,000","3,437,300,000","3,411,500,000","3,483,100,000","3,281,900,000","3,265,800,000","3,261,700,000","3,566,200,000",,
NetIncomeFromContinuingAndDiscontinuedOperation,"1,412,000,000","-7,000,000","267,000,000","486,000,000","666,000,000","-6,226,000,000","577,000,000","444,000,000","1,021,000,000","186,000,000","-730,000,000","423,000,000","-796,000,000","469,000,000","499,000,000","-138,000,000","-1,146,000,000","903,000,000","1,000,000","309,000,000","3,588,000,000","633,000,000","307,000,000","542,000,000","431,000,000","634,000,000","617,000,000","576,000,000","132,000,000","472,000,000","469,000,000","403,000,000","371,000,000","64,000,000","404,000,000","424,000,000","259,000,000","298,000,000","401,000,000","380,000,000","521,000,000","300,000,000","296,000,000","286,000,000","422,000,000","155,000,000","327,000,000","298,000,000","348,000,000","326,000,000","301,000,000","288,000,000","281,000,000","-20,000,000","327,000,000","235,000,000","307,000,000","201,000,000","247,000,000","235,000,000","257,000,000","243,000,000","229,000,000","184,000,000","220,000,000","193,000,000","167,000,000","171,000,000","259,000,000","-665,400,000","86,100,000","163,600,000","214,200,000","120,200,000","156,500,000","155,600,000","179,000,000","134,300,000","124,800,000","117,300,000","125,400,000","108,800,000","79,000,000","105,400,000","-175,500,000","1,700,000","61,900,000","63,600,000","-88,400,000","166,800,000","59,300,000","70,100,000","-8,800,000","42,200,000","9,400,000","42,100,000","35,700,000","42,000,000","39,600,000","37,600,000","37,700,000","38,000,000","28,100,000","30,100,000","38,000,000","32,900,000","31,700,000","32,800,000","39,600,000","303,400,000","30,800,000","30,800,000"
NormalizedIncome,"1,742,901,298.701","11,250,000","501,835,000","710,328,000","584,237,123.421","672,258,000","700,453,000","487,952,000","1,153,351,373.855","306,938,775.51","-697,639,175.258","446,946,688.207","237,680,000","576,210,769.231","575,110,732.538","276,370,000","563,975,319.927","840,200,000","352,600,000","277,674,672.489","515,635,430.039","636,000,000","487,523,809.524","655,000,000","452,000,000","629,000,000","623,000,000","586,000,000","489,914,196.568","474,000,000","483,000,000","417,000,000","369,335,483.871","167,700,000","439,147,853.736","430,606,060.606","393,196,891.192","298,000,000","425,088,339.223","385,725,047.081","539,238,964.992","320,422,535.211","374,933,333.333","280,500,000","570,229,390.681","273,300,000","269,242,021.277","291,904,545.455","345,383,458.647","309,264,887.064","298,160,377.358","281,159,144.893","-26,188,916.877","289,400,000","298,527,704.485","221,215,083.799","366,131,465.517","178,505,415.162","218,791,086.351","211,540,616.246","327,798,898.072","211,976,047.904","252,487,341.772","161,403,508.772","189,111,747.851","171,980,198.02","131,727,272.727","185,454,545.455","243,352,508.537","138,483,574.781","74,731,161.972","153,694,920.764","221,446,567.164","97,186,097.561","145,385,893.855","147,685,139.712","176,138,840.58","118,472,958.435","125,669,502.075","110,833,627.343","125,070,665.213","102,758,833.922","75,090,981.644","115,182,107.023","-184,175,847.458","66,640,000","57,220,000","63,600,000","-92,043,279.173","-2,541,335.392","59,300,000","70,100,000","-8,800,000","42,200,000","9,400,000","42,100,000","35,700,000","42,000,000","39,600,000","37,600,000","36,800,000","-84,300,000","28,100,000","30,100,000","38,000,000","32,900,000","31,700,000","32,800,000","39,600,000","-278,160,000","21,800,000","21,800,000"
InterestExpense,"187,000,000","41,000,000","45,000,000","49,000,000","52,000,000","55,000,000","50,000,000","60,000,000","65,000,000","64,000,000","64,000,000","56,000,000","70,000,000","67,000,000","66,000,000","61,000,000","79,000,000","67,000,000","69,000,000","68,000,000","77,000,000","74,000,000","78,000,000","79,000,000","86,000,000","87,000,000","91,000,000","89,000,000","77,000,000","97,000,000","99,000,000","101,000,000","116,000,000","69,000,000","59,000,000","59,000,000","70,000,000","59,000,000","55,000,000","56,000,000","59,000,000","64,000,000","64,000,000","64,000,000","82,000,000","53,000,000","44,000,000","43,000,000","45,000,000","47,000,000","47,000,000","48,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-175,000,000","-41,000,000","-45,000,000","-49,000,000","-40,000,000","-55,000,000","-50,000,000","-60,000,000","-16,000,000","-64,000,000","-64,000,000","-56,000,000","-31,000,000","-67,000,000","-66,000,000","-61,000,000","-31,000,000","-67,000,000","-69,000,000","-68,000,000","-48,000,000","-74,000,000","-78,000,000","-79,000,000","-68,000,000","-87,000,000","-91,000,000","-89,000,000","-57,000,000","-97,000,000","-99,000,000","-101,000,000","-93,000,000","-69,000,000","-59,000,000","-59,000,000","-48,000,000","-59,000,000","-55,000,000","-56,000,000","-40,000,000","-64,000,000","-64,000,000","-64,000,000","-82,000,000","-53,000,000","-44,000,000","-43,000,000","-45,000,000","-47,000,000","-47,000,000","-48,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"2,497,000,000","318,000,000","487,000,000","611,000,000","1,081,000,000","-7,308,000,000","705,000,000","705,000,000","1,266,000,000","358,000,000","-906,000,000","675,000,000","-563,000,000","717,000,000","653,000,000","67,000,000","-1,015,000,000","764,000,000","247,000,000","526,000,000","4,751,000,000","854,000,000","603,000,000","991,000,000","755,000,000","933,000,000","971,000,000","944,000,000","718,000,000","793,000,000","812,000,000","708,000,000","581,000,000","477,000,000","688,000,000","653,000,000","456,000,000","495,000,000","621,000,000","587,000,000","716,000,000","490,000,000","484,000,000","480,000,000","640,000,000","314,000,000","420,000,000","483,000,000","577,000,000","534,000,000","471,000,000","469,000,000","510,000,000","-54,000,000","381,000,000","371,000,000","481,000,000","282,000,000","359,000,000","356,000,000","368,000,000","318,000,000","306,000,000","272,000,000","332,000,000","292,000,000","229,000,000","261,000,000","385,300,000","-965,400,000","128,800,000","260,800,000","344,300,000","164,162,000,000","226,400,000","250,800,000","295,600,000","209,800,000","220,000,000","203,800,000","198,800,000","187,700,000","147,700,000","159,200,000","-305,700,000","141,600,000","126,300,000","134,200,000","-112,600,000","26,300,000","127,600,000","149,000,000","83,500,000","101,800,000","46,800,000","100,100,000","89,200,000","95,400,000","91,300,000","86,300,000","82,200,000","-95,800,000","59,000,000","64,200,000","70,800,000","66,600,000","66,500,000","70,200,000","86,400,000","-216,200,000","3,245,500,000","3,245,500,000"
EBITDA,"3,316,000,000"
ReconciledCostOfRevenue,"243,897,000,000","65,186,000,000","63,224,000,000","59,642,000,000","55,845,000,000","59,448,000,000","57,808,000,000","52,979,000,000","55,199,000,000","56,139,000,000","54,749,000,000","52,941,000,000","49,228,000,000","53,238,000,000","50,271,000,000","49,828,000,000","48,553,000,000","50,902,000,000","49,227,000,000","48,491,000,000","45,917,000,000","47,318,000,000","47,201,000,000","46,826,000,000","43,826,000,000","45,027,000,000","45,917,000,000","44,698,000,000","40,475,000,000","44,063,000,000","41,835,000,000","41,261,000,000","35,601,000,000","32,466,000,000","30,945,000,000","30,288,000,000","28,624,000,000","29,519,000,000","28,130,000,000","29,198,000,000","29,854,000,000","29,273,000,000","28,569,000,000","28,471,000,000","27,102,000,000","26,786,000,000","26,168,000,000","26,058,000,000","25,060,000,000","26,817,000,000","25,795,000,000","25,354,000,000","24,759,000,000","25,787,000,000","25,272,000,000","25,436,000,000","24,784,000,000","25,290,000,000","23,269,000,000","23,351,000,000","22,914,000,000","22,050,000,000","21,362,000,000","22,593,000,000","21,725,000,000","21,619,000,000","20,711,000,000","20,133,000,000","19,574,700,000","19,941,300,000","19,199,300,000","18,334,600,000","17,023,700,000","17,498,100,000","15,998,400,000","15,737,700,000","14,001,500,000","14,193,400,000","12,951,000,000","12,875,500,000","12,212,100,000","12,511,300,000","11,491,500,000","10,994,200,000","10,718,100,000","10,416,300,000","9,240,100,000","9,088,000,000","8,651,800,000","9,283,900,000","8,338,700,000","7,990,500,000","8,102,800,000","7,480,600,000","6,488,500,000","5,445,500,000","6,941,100,000","4,271,500,000","4,079,600,000","3,956,600,000","3,649,200,000","3,229,600,000","3,266,000,000","3,191,000,000","3,161,300,000","3,254,300,000","3,045,500,000","3,037,000,000","3,018,100,000","3,113,700,000",,
ReconciledDepreciation,"819,000,000","185,000,000","195,000,000","218,000,000","221,000,000","227,000,000","222,000,000","217,000,000","231,000,000","228,000,000","234,000,000","229,000,000","235,000,000","239,000,000","240,000,000","235,000,000","254,000,000","234,000,000","236,000,000","227,000,000","247,000,000","204,000,000","217,000,000","242,000,000","214,000,000","220,000,000","222,000,000","229,000,000","224,000,000","250,000,000","259,000,000","284,000,000","229,000,000","159,000,000","162,000,000","154,000,000","163,000,000","146,000,000","142,000,000","140,000,000","143,000,000","137,000,000","136,000,000","135,000,000","-213,000,000","114,000,000","118,000,000","120,000,000","124,000,000","126,000,000","113,000,000","111,000,000","111,000,000","112,000,000","112,000,000","106,000,000","100,000,000","93,000,000","89,000,000","89,000,000","87,000,000","69,000,000","69,000,000","70,000,000","68,000,000","71,000,000","63,000,000","64,000,000","65,100,000","62,300,000","62,200,000","61,300,000","66,800,000","57,400,000","54,900,000","53,000,000","52,900,000","50,000,000","50,100,000","50,700,000","54,000,000","50,200,000","52,100,000","51,200,000","68,300,000","61,300,000","58,800,000","57,700,000","41,800,000","41,900,000","60,800,000","56,800,000","126,700,000","25,200,000","24,300,000","23,100,000","23,100,000","22,300,000","20,500,000","21,300,000","18,800,000","13,200,000","20,500,000","19,300,000","19,200,000","17,700,000","17,700,000","16,700,000","16,700,000",,,
