name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,04/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,04/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,04/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,04/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,04/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,04/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,04/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,04/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
NetIncomeCommonStockholders,"616,108,000","81,669,000","169,813,000","178,696,000","185,930,000","111,997,000","147,476,000","189,960,000","43,588,000","95,907,000","123,669,000","124,820,000","142,500,000","142,500,000","53,442,000","115,843,000","117,836,000","136,727,000","136,727,000","184,500,000","95,996,000","87,049,000","107,960,000","107,960,000","62,132,000","113,324,000","124,019,000","158,203,000","158,203,000","54,669,000","120,044,000","149,453,000","147,578,000","147,578,000","84,161,000","121,785,000","139,033,000","147,286,000","147,286,000","49,163,000","103,598,000","116,596,000","121,506,000","121,506,000","64,185,000","89,503,000","99,606,000","133,185,000","133,506,000","66,439,000","105,553,000","113,107,000","109,583,000","48,113,000","87,598,000","100,911,000","109,431,000","34,479,000","61,979,000","80,330,000","93,585,000","24,411,000","56,155,000","75,386,000","82,086,000","34,752,000","59,040,000","68,424,000","76,101,000","35,354,000","58,947,000","62,936,000","74,081,000","39,356,000","60,793,000","65,929,000","68,647,000","32,069,000","51,393,000","53,235,000","51,291,000","31,272,000","45,164,000","43,458,000","5,041,000","8,619,000","28,363,000","15,941,000","12,096,000","-21,787,000","15,232,000","14,124,000","3,873,000"
	NetIncome,"616,108,000","81,669,000","169,813,000","178,696,000","185,930,000","111,997,000","147,476,000","189,960,000","43,588,000","95,907,000","123,669,000","124,820,000","142,500,000","142,500,000","53,442,000","115,843,000","117,836,000","136,727,000","136,727,000","184,500,000","95,996,000","87,049,000","107,960,000","107,960,000","62,365,000","113,844,000","124,600,000","158,813,000","158,813,000","54,819,000","120,469,000","149,998,000","148,112,000","148,112,000","84,434,000","122,177,000","139,488,000","147,726,000","147,726,000","49,267,000","103,830,000","116,871,000","121,790,000","121,790,000","65,055,000","89,503,000","99,606,000","133,506,000","133,506,000","66,439,000","105,553,000","113,107,000","109,583,000","48,113,000","87,598,000","100,911,000","109,431,000","34,479,000","61,979,000","80,330,000","93,585,000","24,411,000","56,155,000","75,386,000","82,086,000","34,752,000","59,040,000","68,424,000","76,101,000","35,354,000","58,947,000","62,936,000","74,081,000","39,356,000","60,793,000","65,929,000","68,647,000","32,069,000","51,393,000","53,235,000","51,291,000","31,272,000","45,164,000","43,458,000","5,041,000","8,619,000","28,363,000","15,941,000","12,096,000","-21,787,000","15,232,000","14,124,000","3,873,000"
		NetIncomeIncludingNoncontrollingInterests,"616,108,000","81,669,000","169,813,000","178,696,000","185,930,000","111,997,000","147,476,000","189,960,000","43,588,000","95,907,000","123,669,000","124,820,000","142,500,000","142,500,000","53,442,000","115,843,000","117,836,000","136,727,000","136,727,000","184,500,000","95,996,000","87,049,000","107,960,000","107,960,000","62,365,000","113,844,000","124,600,000","158,813,000","158,813,000","54,819,000","120,469,000","149,998,000","148,112,000","148,112,000","84,434,000","122,177,000","139,488,000","147,726,000","147,726,000","49,267,000","103,830,000","116,871,000","121,790,000","121,790,000","65,055,000","89,503,000","99,606,000","133,506,000","133,506,000","66,439,000","105,553,000","113,107,000","109,583,000","48,113,000","87,598,000","100,911,000","109,431,000","34,479,000","61,979,000","80,330,000","93,585,000","24,411,000","56,155,000","75,386,000","82,086,000","34,752,000","59,040,000","68,424,000","76,101,000","35,354,000","58,947,000","62,936,000","74,081,000","39,356,000","60,793,000","65,929,000","68,647,000","32,069,000","51,393,000","53,235,000","51,291,000","31,272,000","45,164,000","43,458,000","5,041,000","8,619,000","28,363,000","15,941,000","12,096,000","-21,787,000","15,232,000","14,124,000","3,873,000"
			NetIncomeContinuousOperations,"616,108,000","81,669,000","169,813,000","178,696,000","185,930,000","111,997,000","147,476,000","189,960,000","43,588,000","95,907,000","123,669,000","124,820,000","142,500,000","142,500,000","53,442,000","115,843,000","117,836,000","136,727,000","136,727,000","184,500,000","95,996,000","87,049,000","107,960,000","107,960,000","62,365,000","113,844,000","124,600,000","158,813,000","158,813,000","54,819,000","120,469,000","149,998,000","148,112,000","148,112,000","84,434,000","122,177,000","139,488,000","147,726,000","147,726,000","49,267,000","103,830,000","116,871,000","121,790,000","121,790,000","65,055,000","89,503,000","99,606,000","133,506,000","133,506,000","66,439,000","105,553,000","113,107,000","109,583,000","48,113,000","87,598,000","100,911,000","109,431,000","34,479,000","61,979,000","80,330,000","93,585,000","24,411,000","56,155,000","75,386,000","82,086,000","34,752,000","59,040,000","68,424,000","76,101,000","35,354,000","58,947,000","62,936,000","74,081,000","39,356,000","60,793,000","65,929,000","68,647,000","32,056,000","51,399,000","53,229,000","51,343,000","31,624,000","45,164,000","43,458,000","5,041,000","10,298,000","28,658,000","23,565,000","12,871,000","-16,040,000","15,232,000","14,124,000","3,873,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,000","-6,000","6,000","-52,000",,,,,,,,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,679,000","-295,000","-7,624,000","-775,000",,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,"233,000","520,000","581,000","610,000","610,000","150,000","425,000","545,000","534,000","534,000","273,000","392,000","455,000","440,000","440,000","104,000","232,000","275,000","284,000","284,000",,,,"321,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"616,108,000","81,669,000","169,813,000","178,696,000","185,930,000","111,997,000","147,476,000","189,960,000","43,588,000","95,907,000","123,669,000","124,820,000","142,500,000","142,500,000","53,442,000","115,843,000","117,836,000","136,727,000","136,727,000","184,500,000","95,996,000","87,049,000","107,960,000","107,960,000","62,132,000","113,324,000","124,019,000","158,203,000","158,203,000","54,669,000","120,044,000","149,453,000","147,578,000","147,578,000","84,161,000","121,785,000","139,033,000","147,286,000","147,286,000","49,163,000","103,598,000","116,596,000","121,506,000","121,506,000","64,185,000","89,503,000","99,606,000","133,185,000","133,506,000","66,439,000","105,553,000","113,107,000","109,583,000","48,113,000","87,598,000","100,911,000","109,431,000","34,479,000","61,979,000","80,330,000","93,585,000","24,411,000","56,155,000","75,386,000","82,086,000","34,752,000","59,040,000","68,424,000","76,101,000","35,354,000","58,947,000","62,936,000","74,081,000","39,356,000","60,793,000","65,929,000","68,647,000","32,069,000","51,393,000","53,235,000","51,291,000","31,272,000","45,164,000","43,458,000","5,041,000","8,619,000","28,363,000","15,941,000","12,096,000","-21,787,000","15,232,000","14,124,000","3,873,000"
BasicEPS,,"1.31","2.7","2.76","2.83","1.66","2.14","2.75","0.63","1.39","1.76","1.74","1.99","1.99","0.74","1.57","1.59","1.85","1.85","2.5","1.3","1.18","1.46","1.46","0.84","1.54","1.69","2.16","2.16","0.75","1.64","2.04","2.02","2.02","1.15","1.67","1.91","2.02","2.02","0.68","1.42","1.6","1.66","1.66","0.89","1.22","1.36","1.83","1.83",,"1.43","1.48","1.37",,"1.04","1.18","1.2",,"0.65","0.84","0.99",,"0.59","0.79","0.86",,"0.58","0.64","0.72",,"0.56","0.6","0.69",,"0.56","0.607","0.64",,"0.46","0.474","0.46",,"0.41","0.397","0.047",,"0.267","0.15","0.12",,"0.18","0.167","0.047"
DilutedEPS,,"1.3","2.68","2.74","2.81","1.65","2.13","2.74","0.63","1.38","1.75","1.73","1.98","1.98","0.74","1.56","1.59","1.84","1.84","2.49","1.3","1.17","1.46","1.46","0.84","1.53","1.68","2.14","2.14","0.74","1.63","2.03","2","2","1.15","1.66","1.89","2.01","2.01","0.67","1.42","1.59","1.65","1.65","0.88","1.21","1.34","1.79","1.79",,"1.41","1.46","1.35",,"1.03","1.16","1.19",,"0.65","0.83","0.98",,"0.59","0.79","0.86",,"0.57","0.64","0.71",,"0.56","0.59","0.68",,"0.55","0.6","0.627",,"0.453","0.467","0.454",,"0.4","0.387","0.047",,"0.257","0.147","0.113",,"0.177","0.163","0.047"
