name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
	TotalOtherFinanceCost,,,,,,,,,,,,,,,,,,,,,,,,,,,"887,000","905,000","917,000","1,004,000","1,000,000","1,174,000","1,311,000","636,000","820,000","803,000","804,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"255,141,000","105,867,000","10,201,000","154,986,000","-15,913,000","18,549,000","1,628,000","14,650,000","-28,937,000","82,293,000","21,060,000","5,072,000","9,885,000","-596,000","-568,000","7,969,000","-5,990,000","73,780,000","56,100,000","-1,908,000","-6,202,000","-6,233,000","42,740,000","1,950,000","725,000","-934,000","53,776,000","104,702,000","26,337,000","-2,457,000","32,829,000","-5,188,000","-5,939,000","-27,703,000","-5,814,000","-5,787,000","-163,000","2,133,000","-2,360,000","-1,817,000","-152,000","-1,462,000","-1,772,000","-2,718,000","-1,333,000","2,634,000","-1,920,000","-2,920,000","-320,000","-1,281,000","-1,015,000","-992,000","-943,000","-380,000","-1,720,000","-70,000","-86,000","-5,109,000","-40,000","404,000",,"-18,000","-38,000","189,000",,"-525,000","886,000",,"321,000","3,636,000","286,000","1,754,000","1,669,000","260,000","2,075,000","528,000","79,000","-40,000","-128,000","501,000","64,000",,,"-5,000","169,000",,"1,119,000",,,"4,700,000","5,100,000","-4,400,000","4,700,000",,,,,,,,,"300,000",,"2,000,000",,,,,,,,,
	GainOnSaleOfSecurity,"221,239,000","86,522,000","-143,000","134,860,000",,"45,000","1,386,000","7,000","-405,000","82,788,000","1,000,000","297,000","8,950,000","644,000","936,000","2,763,000","150,000","68,320,000","58,838,000","322,000","-73,000","31,826,000","47,749,000","611,000","755,000","-73,000","54,621,000","105,354,000","30,228,000","210,000","36,032,000",,,,,,,,,,,,,,,,,,,,,,,,,,"-86,000","221,000","30,000","507,000",,"-18,000","-38,000","190,000",,"-525,000","886,000",,"321,000","3,636,000","286,000","1,754,000","1,669,000","260,000","2,075,000","528,000","79,000","-40,000","-128,000","501,000","64,000",,,"-5,000","169,000",,"1,119,000",,,,,"-4,400,000","4,700,000",,,,,,,,,"300,000",,"2,000,000",,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-72,000","-67,000","-31,000","-63,000","-107,000","-178,000","-245,000","-293,000","-282,000","-298,000","-276,000","-176,000","-288,000","-156,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,"0","0","0","0","-609,000","-1,878,000","-2,826,000","-3,799,000","-8,893,000","-2,738,000","-2,230,000","-6,129,000","-38,059,000","-5,009,000","1,339,000","-30,000","-852,000","-666,000","-652,000","-3,734,000","-2,667,000","-3,203,000","-5,188,000","-5,939,000","-27,703,000","-5,814,000","-5,787,000","-163,000","1,963,000","-2,288,000","-1,750,000","-121,000","-1,399,000","-1,665,000","-2,540,000","-1,088,000","2,927,000","-1,638,000","-2,622,000","-44,000","-1,105,000","-727,000","-836,000","-943,000","-380,000","-1,720,000","-70,000",,"-5,330,000","-70,000","-103,000",,"0",,"-1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"5,100,000",,,,,,,,,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,"0","0","0","0","609,000","1,878,000","2,826,000","3,799,000","5,492,000","4,130,000","4,207,000","6,161,000","37,683,000","4,934,000","421,000","713,000","622,000","656,000","1,159,000","339,000","2,622,000","491,000","4,893,000","5,929,000","27,066,000","5,596,000","6,226,000","10,000","7,000","1,343,000","865,000","-634,000","988,000","592,000","1,520,000","219,000","1,061,000","989,000","486,000","-24,000","811,000","30,000","107,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,"0","324,000","1,590,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,"-1,392,000","-1,977,000","-32,000","376,000","75,000","-1,760,000","944,000","230,000","10,000","-507,000","3,395,000","45,000","2,712,000","295,000","10,000","637,000","218,000","-439,000","153,000","-1,925,000","945,000","885,000","755,000","411,000","1,073,000","1,020,000","869,000","-3,988,000","325,000","546,000","68,000","294,000","697,000","729,000",,,,,,,"71,000","52,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000","-51,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,"1,627,000",,,,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"33,902,000","19,345,000","10,344,000","20,126,000","-15,913,000","18,504,000","242,000","14,643,000","-28,532,000","-495,000","20,060,000","4,775,000","935,000","-631,000","374,000","8,032,000","-2,341,000","3,320,000",,,,,,,,"-9,000","-179,000",,"-157,000","-258,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"563,128,000","198,410,000","89,592,000","225,595,000","49,531,000","86,746,000","62,273,000","78,610,000","38,212,000","155,498,000","82,572,000","64,388,000","66,202,000","63,726,000","54,918,000","62,195,000","50,962,000","128,367,000","119,264,000","50,444,000","43,710,000","42,343,000","89,360,000","48,188,000","45,968,000","45,618,000","97,341,000","144,294,000","64,735,000","36,805,000","67,649,000","26,906,000","6,992,000","-15,753,000","16,559,000","16,957,000","21,951,000",,,"16,458,000","15,851,000",,,"7,669,000","9,155,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TaxProvision,"13,637,000","7,790,000","2,803,000","2,045,000","999,000","795,000","665,000","1,200,000","667,000","882,000","1,491,000","682,000","641,000","785,000","616,000","570,000","640,000","709,000","641,000","618,000","651,000","499,000","454,000","457,000","288,000","254,000","512,000","398,000","510,000","815,000","442,000","523,000","270,000","224,000",,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EarningsFromEquityInterestNetOfTax,"1,211,000","296,000","258,000","325,000","332,000","348,000","428,000","318,000","407,000","444,000","378,000","435,000","397,000","576,000","402,000","356,000","498,000","349,000","335,000","329,000","357,000","214,000","0","-101,000","128,000","3,000","-1,000","-23,000","19,000","-10,000","3,124,000","2,919,000","-24,000","177,000","60,000","47,000","54,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"529,564,000","184,180,000","83,557,000","215,556,000","46,271,000","82,082,000","58,988,000","74,140,000","35,676,000","148,148,000","77,723,000","60,995,000","62,738,000","60,069,000","51,869,000","58,885,000","48,097,000","121,993,000","113,787,000","47,393,000","40,983,000","38,507,000","84,279,000","45,144,000","43,413,000","42,215,000","91,734,000","136,299,000","61,267,000","34,237,000","66,976,000","31,613,000","14,866,000","-9,380,000","44,284,000","59,089,000","21,180,000","22,282,000","30,866,000","28,160,000","23,890,000","18,758,000","13,791,000","7,428,000","8,844,000","6,940,000","3,544,000","1,383,000","6,196,000","6,090,000","3,402,000","6,931,000","7,923,000","4,517,000","2,977,000","5,427,000","4,463,000","-5,919,000","8,409,000","1,907,000","7,568,000","198,000","2,139,000","2,203,000","1,636,000","500,000","125,000","4,558,000","613,000","8,314,000","-576,000","1,286,000","1,349,000","281,000","-3,062,000","1,180,000","401,000","-2,911,000","-231,000","941,000","272,000","2,117,000","9,062,000","573,000","833,000","2,173,000","1,599,000","6,615,000","3,286,000","5,458,000","6,500,000","-1,300,000","6,900,000","3,427,000","3,800,000","3,800,000","4,300,000","-3,125,000","3,100,000","3,400,000","2,700,000","2,870,000","2,800,000","4,600,000","3,000,000","3,100,000","2,700,000","2,200,000","1,800,000","2,400,000","1,600,000","1,300,000","1,800,000"
	NetIncome,"533,791,000","185,641,000","84,479,000","216,478,000","47,193,000","83,342,000","59,910,000","75,062,000","36,648,000","149,589,000","78,645,000","61,917,000","63,660,000","61,282,000","52,791,000","59,807,000","49,019,000","123,450,000","114,709,000","48,315,000","41,905,000","39,386,000","84,279,000","45,144,000","43,413,000","42,987,000","91,734,000","136,299,000","61,267,000","34,525,000","66,976,000","31,613,000","14,866,000","-9,272,000","44,284,000","59,089,000","21,180,000","22,307,000","30,866,000","28,160,000","23,890,000","18,758,000","13,791,000","7,428,000","8,844,000","6,940,000","6,749,000","6,660,000","9,412,000","9,306,000","6,618,000","10,148,000","11,139,000","7,733,000","6,193,000","8,644,000","7,679,000","7,604,000","11,900,000","9,118,000","11,324,000","4,297,000","5,630,000","5,892,000","5,126,000","3,610,000","3,615,000","8,193,000","4,326,000","12,020,000","3,131,000","4,992,000","5,055,000","4,305,000","6,470,000","5,105,000","4,326,000","3,074,000","3,797,000","4,970,000","4,300,000","6,145,000","13,090,000","4,602,000","4,861,000","6,200,000","5,627,000","10,644,000","7,316,000","9,472,000","10,500,000","2,700,000","10,900,000","6,857,000","7,200,000","6,100,000","6,600,000","-1,473,000","4,300,000","4,600,000","3,900,000","3,860,000","2,800,000","4,600,000","3,000,000","3,100,000","2,700,000","2,200,000","1,800,000","2,400,000","1,600,000","1,300,000","1,800,000"
		NetIncomeIncludingNoncontrollingInterests,"550,702,000","190,916,000","87,047,000","223,875,000","48,864,000","86,299,000","62,036,000","77,728,000","37,952,000","155,060,000","81,459,000","64,141,000","65,958,000","63,517,000","54,704,000","61,981,000","50,820,000","128,007,000","118,958,000","50,155,000","43,416,000","42,058,000","88,906,000","47,630,000","45,808,000","45,367,000","96,828,000","143,873,000","64,677,000","36,458,000","70,719,000","33,386,000","15,714,000","-9,810,000","46,056,000","61,028,000","22,005,000","23,207,000","32,078,000","29,472,000","25,068,000","19,945,000","14,451,000","7,680,000","9,155,000","7,165,000","6,973,000","6,888,000","9,849,000","9,780,000","6,878,000","10,718,000","11,845,000","8,137,000","6,278,000","9,417,000","8,211,000","8,279,000","12,934,000","9,881,000","12,362,000","4,691,000","6,005,000","6,300,000","5,539,000","4,052,000","3,706,000","8,193,000","4,066,000","15,702,000","2,667,000","5,526,000","5,475,000","6,782,000","5,692,000","5,311,000","4,459,000","3,201,000","3,825,000","5,221,000","4,213,000","6,614,000","14,943,000","4,751,000","4,759,000","6,546,000","5,964,000","10,644,000","7,316,000","8,675,000","9,600,000","3,100,000","9,700,000","10,911,000","6,600,000","5,400,000","6,200,000","3,820,000","3,500,000","3,700,000","3,100,000","2,960,000","2,200,000","3,600,000","2,300,000","2,400,000","2,100,000","1,500,000","1,300,000","100,000","1,600,000","1,300,000","1,800,000"
			NetIncomeContinuousOperations,"550,702,000","190,916,000","87,047,000","223,875,000","48,864,000","86,299,000","62,036,000","77,728,000","37,952,000","155,060,000","81,459,000","64,141,000","65,958,000","63,517,000","54,704,000","61,981,000","50,820,000","128,007,000","118,958,000","50,155,000","43,416,000","42,058,000","88,906,000","47,630,000","45,808,000","45,367,000","96,828,000","143,873,000","64,244,000","35,980,000","70,331,000","29,302,000","6,698,000","-16,469,000","16,619,000","17,004,000","22,005,000","19,964,000","16,338,000","16,458,000","15,851,000","11,444,000","9,515,000","7,669,000","9,155,000","7,165,000","6,973,000","6,890,000","9,849,000","7,555,000","6,554,000","9,237,000","9,992,000","7,393,000","5,683,000","8,705,000","7,738,000","7,574,000","6,191,000","5,397,000","11,059,000","4,125,000","5,469,000","22,035,000","22,344,000","-36,163,000","18,596,000","19,138,000","18,554,000","-30,325,000","16,573,000","16,625,000","16,864,000","4,291,000","4,568,000","1,180,000","401,000","4,386,000","3,796,000","4,998,000","272,000","6,552,000","13,273,000","5,045,000","4,861,000","6,200,000","5,627,000","10,792,000","7,372,000","9,439,000","10,500,000","2,700,000","11,000,000","6,847,000","7,200,000","6,700,000","7,000,000","7,149,000","4,300,000","4,600,000","3,900,000","3,860,000","2,800,000","4,600,000","3,000,000","3,100,000","2,700,000","2,200,000","1,800,000","2,400,000","1,600,000","1,300,000","1,300,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","433,000","478,000","388,000","448,000","5,895,000","6,659,000","29,437,000","44,024,000","0","3,243,000","15,740,000","13,014,000","9,217,000","8,501,000","4,936,000","11,000","0","0","0","-2,000","0","2,225,000","324,000","1,481,000","1,853,000","340,000","510,000","-61,000","-59,000","-9,134,000","5,709,000","3,721,000","265,000","172,000","161,000","198,000","0","0","0","-127,000","-254,000","5,611,000","-54,000","0","0","14,000","1,902,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,636,000","3,121,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,312,000","1,000","-28,000",,"-407,000","-183,000","-443,000",,"0","0","-148,000",,,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"404,000","85,000","773,000",,,,,,,,,,,,,,,,,,,,,,"-1,312,000","1,000","-28,000",,,,"-443,000",,,,,,"0",,,"-100,000","0",,"-600,000","-400,000",,,,,,,,,,,,,"0",,,"500,000"
		MinorityInterests,"-16,911,000","-5,275,000","-2,568,000","-7,397,000","-1,671,000","-2,957,000","-2,126,000","-2,666,000","-1,304,000","-5,471,000","-2,814,000","-2,224,000","-2,298,000","-2,235,000","-1,913,000","-2,174,000","-1,801,000","-4,557,000","-4,249,000","-1,840,000","-1,511,000","-2,672,000","-4,627,000","-2,486,000","-2,395,000","-2,380,000","-5,094,000","-7,574,000","-3,410,000","-1,933,000","-3,743,000","-1,773,000","-848,000","538,000","-1,772,000","-1,939,000","-825,000","-900,000","-1,212,000","-1,312,000","-1,178,000","-1,187,000","-660,000","-252,000","-311,000","-225,000","-224,000","-228,000","-437,000","-474,000","-260,000","-570,000","-706,000","-456,000","-321,000","-513,000","-532,000","-675,000","-1,034,000","-763,000","-1,038,000","-394,000","-375,000","-408,000","-413,000","-442,000","-91,000",,"260,000","-3,682,000","464,000","-534,000","-420,000","-2,477,000","778,000","-206,000","-133,000","-127,000","-28,000","-251,000","87,000","-469,000","-1,853,000","-149,000","102,000","-346,000","-337,000",,,"797,000","900,000","-400,000","1,200,000","-4,054,000","600,000","700,000","400,000","-5,293,000","800,000","900,000","800,000","900,000","600,000","1,000,000","700,000","700,000","600,000","700,000","500,000",,,,
	PreferredStockDividends,"3,688,000","922,000","922,000","922,000","922,000","922,000","922,000","922,000","922,000","922,000","922,000","922,000","922,000","922,000","922,000","922,000","922,000","922,000","922,000","922,000","922,000","307,000",,,,,,,,,,,,,,,,,,,,,,,,"-5,149,000","3,205,000","5,277,000","3,216,000","3,216,000","3,216,000","3,217,000","3,216,000","3,216,000","3,216,000","3,217,000","3,216,000","13,523,000","3,491,000","3,490,000","3,491,000","3,490,000","3,491,000","3,491,000","3,490,000","3,491,000","3,490,000","3,635,000","3,713,000","3,706,000","3,707,000","3,706,000","3,706,000","-1,963,000","9,532,000","3,925,000","3,925,000","3,944,000","4,028,000","4,029,000","4,028,000","4,028,000","4,028,000","4,029,000","4,028,000","4,027,000","4,028,000","4,029,000","4,030,000","4,014,000","4,000,000","4,000,000","4,000,000","3,430,000","3,400,000","2,300,000","2,300,000","1,652,000","1,200,000","1,200,000","1,200,000",,,,,,,,,,,,
	OtherunderPreferredStockDividend,"539,000",,,,,,,,"50,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,721,000","265,000",,,"198,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,"539,000",,,,,,,,"50,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"530,103,000","184,719,000","83,557,000","215,556,000","46,271,000","82,420,000","58,988,000","74,140,000","35,726,000","148,667,000","77,723,000","60,995,000","62,738,000","60,360,000","51,869,000","58,885,000","48,097,000","122,528,000","113,787,000","47,393,000","40,983,000","39,079,000","84,279,000","45,144,000","43,413,000","42,215,000","91,734,000","136,299,000","61,267,000","34,237,000","66,976,000","31,613,000","14,866,000","-5,274,000","44,284,000","59,089,000","21,180,000","22,282,000","30,866,000","28,160,000","23,890,000","18,758,000","13,791,000","7,428,000","8,844,000","6,940,000","3,544,000","1,383,000","6,196,000","6,090,000","3,402,000","6,931,000","7,923,000","4,517,000","2,977,000","5,427,000","4,463,000","-5,919,000","8,409,000","1,907,000","7,568,000","198,000","2,139,000","2,203,000","1,636,000","500,000","125,000","4,558,000","613,000","8,314,000","-576,000","1,286,000","1,349,000","281,000","-3,062,000","1,180,000","401,000","-2,911,000","-231,000","941,000","272,000","2,117,000","9,062,000","573,000","833,000","2,173,000","1,599,000","6,615,000","3,286,000","5,458,000","6,500,000","-1,300,000","6,900,000","3,427,000","3,800,000","3,800,000","4,300,000","-3,125,000","3,100,000","3,400,000","2,700,000","2,870,000","2,800,000","4,600,000","3,000,000","3,100,000","2,700,000","2,200,000","1,800,000","2,400,000","1,600,000","1,300,000","1,800,000"
BasicEPS,,"1.6","0.73","1.88","0.4","0.72","0.52","0.65","0.31","1.3","0.68","0.53","0.55","0.53","0.46","0.52","0.42","1.08","1","0.42","0.36","0.44","1.12","0.6","0.58","0.57","1.22","1.81","0.81","0.46","0.89","0.42","0.2","-0.124","1.036","1.383","0.496",,"0.74","0.69","0.605",,"0.37","0.2","0.25",,"0.11","0.04","0.21",,"0.12","0.25","0.28",,"0.108","0.2","0.17",,"0.33","0.22","0.31",,"0.09","0.1","0.07",,"0.01","0.21","0.03",,"-0.03","0.06","0.07",,"-0.17","0.07","0.02",,"-0.01","0.05","0.02",,"0.52","0.03","0.05",,"0.09","0.37","0.19",,"0.34","-0.07","0.37",,"0.2","0.2","0.24",,"0.24","0.27","0.26",,"0.26","0.42","0.27",,"0.25","0.25","0.21",,"0.25","0.26","0.24"
DilutedEPS,,"1.6","0.73","1.88","0.4","0.72","0.52","0.65","0.31","1.3","0.68","0.53","0.55","0.53","0.46","0.52","0.42","1.08","1","0.42","0.36","0.44","1.12","0.6","0.58","0.57","1.22","1.81","0.81","0.46","0.89","0.42","0.2","-0.124","1.036","1.37","0.496",,"0.74","0.69","0.6",,"0.37","0.2","0.24",,"0.11","0.04","0.21",,"0.12","0.25","0.28",,"0.108","0.2","0.17",,"0.33","0.22","0.31",,"0.09","0.1","0.07",,"0.01","0.21","0.03",,"-0.03","0.06","0.07",,"-0.17","0.07","0.02",,"-0.01","0.05","0.02",,"0.52","0.03","0.05",,"0.09","0.37","0.19",,"0.34","-0.07","0.37",,"0.2","0.2","0.24",,"0.24","0.27","0.26",,"0.26","0.42","0.27",,"0.25","0.25","0.21",,"0.25","0.26","0.24"
BasicAverageShares,,"115,158,000","114,933,000","114,494,000","114,263,000","114,220,000","114,216,000","114,204,000","114,111,000","113,967,000","113,877,000","113,838,000","113,726,000","113,690,000","113,671,000","113,646,000","113,507,000","113,453,000","113,434,000","113,403,000","113,338,000","88,109,000","75,302,000","75,277,000","75,249,000","75,203,000","75,189,000","75,168,000","75,145,000","75,114,000","75,058,000","74,948,000","74,803,000","74,830,726","42,744,978","42,736,134","42,683,322",,"41,405,000","40,983,000","39,505,000",,"37,274,000","36,836,000","35,706,334",,"33,312,000","30,628,000","29,130,000",,"28,364,000","28,105,000","28,085,000",,"27,474,000","26,599,000","25,628,000",,"25,362,000","25,288,000","25,087,000",,"23,990,000","23,152,000","22,134,000",,"21,548,000","21,351,000","20,928,000",,"20,338,000","20,275,000","20,038,000",,"18,302,000","17,824,000","17,752,000",,"17,579,000","17,498,000","17,455,000",,"17,406,000","17,397,000","17,479,000",,"17,483,000","17,584,000","17,630,000",,"19,117,647","18,571,429","18,648,649",,"19,000,000","19,000,000","17,916,667",,"11,320,755","12,592,593","10,384,615",,"10,769,231","10,952,381","11,111,111",,"10,800,000","8,800,000","8,571,429",,"6,400,000","7,500,000","7,500,000"
DilutedAverageShares,,"115,616,000","115,229,000","114,812,000","114,575,000","114,535,000","114,468,000","114,438,000","114,494,000","114,309,000","114,137,000","114,087,000","113,933,000","113,880,000","113,910,000","113,853,000","113,507,000","113,719,000","113,653,000","113,614,000","117,864,000","88,392,000","75,302,000","75,277,000","75,489,000","75,400,000","75,189,000","75,168,000","75,145,000","75,114,000","75,058,000","74,948,000","74,803,000","74,830,726","44,445,000","42,736,134","44,149,000",,"43,221,000","41,028,000","39,607,000",,"37,355,000","38,923,000","37,904,122",,"33,413,000","30,736,000","29,204,000",,"28,441,000","28,184,000","28,165,000",,"27,562,000","26,727,000","25,756,000",,"25,514,000","25,464,000","25,289,000",,"24,215,000","23,374,000","22,366,000",,"21,844,000","21,625,000","21,212,000",,"20,338,000","20,585,000","20,365,000",,"18,302,000","18,047,000","17,921,000",,"17,579,000","17,749,000","17,596,000",,"17,569,000","17,480,000","17,510,000",,"17,568,000","17,654,000","17,655,000",,"19,117,647","18,571,429","18,648,649",,"19,000,000","19,000,000","17,916,667",,"11,320,755","12,592,593","10,384,615",,"10,769,231","10,952,381","11,111,111",,"10,800,000","8,800,000","8,571,429",,"6,400,000","7,500,000","7,500,000"
TotalOperatingIncomeAsReported,,,,,,,,,,,,,,,"98,258,000","94,985,000","94,058,000","96,473,000","94,671,000","85,976,000","77,656,000","43,857,000","73,790,000","77,794,000","76,709,000","76,763,000","73,138,000","68,837,000","68,907,000","68,276,000","63,495,000","57,617,000","38,829,000","15,318,000","32,522,000","32,569,000","38,577,000","37,285,000","31,964,000","31,568,000","30,879,000","26,798,000","26,074,000","22,902,000","24,024,000","66,076,000","7,255,000","23,231,000","23,769,000","21,971,000","21,749,000","24,526,000","25,084,000","24,173,000","22,887,000","24,516,000","25,082,000","24,894,000","24,220,000","22,262,000","21,669,000","21,389,000","21,744,000","28,181,000","28,216,000","4,579,000","23,674,000","24,193,000","24,018,000","2,410,000","20,927,000","22,154,000","21,788,000","16,843,000","14,968,000","15,555,000","16,015,000","16,620,000","16,609,000","17,110,000","16,685,000","17,424,000","18,250,000","19,042,000","18,253,000","18,655,000","17,851,000","18,119,000","4,921,000",,,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"1,313,214,000","331,924,000","333,950,000","327,451,000","319,889,000","314,512,000","321,544,000","306,948,000","307,467,000","299,914,000","309,607,000","302,138,000","299,161,000","289,372,000","296,972,000","292,262,000","288,160,000","280,773,000","285,749,000","292,608,000","295,091,000","225,658,000","198,174,000","194,021,000","191,594,000","185,953,000","188,204,000","188,895,000","188,565,000","181,576,000","184,795,000","182,044,000","198,729,000","194,098,000","98,322,000","95,317,000","94,780,000","95,130,000","93,803,000","91,489,000","89,386,000","88,040,000","89,161,000","86,067,000","83,095,000","81,060,000","79,110,000","75,184,000","73,719,000","73,205,000","72,745,000","69,800,000","68,516,000","70,665,000","70,586,000","68,318,000","59,884,000","58,182,000","59,115,000","64,465,000","63,322,000","38,536,000","61,005,000","52,182,000","50,430,000","51,193,000","51,481,000","48,669,000","47,423,000","46,683,000","46,600,000","44,722,000","44,700,000","47,634,000","45,369,000","42,604,000","41,744,000","45,506,000","41,585,000","39,753,000","39,271,000","38,720,000","38,927,000","39,065,000","38,358,000","38,039,000","39,086,000","37,482,000","50,487,000","246,721,000","-32,300,000","-31,200,000","-31,100,000","225,146,000","-30,400,000","-27,500,000","-27,000,000","134,031,000","-16,700,000","-15,600,000","-14,100,000","135,994,000","-13,600,000","-13,000,000","-12,900,000","-12,900,000","-13,000,000","-9,800,000","-9,600,000",,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"533,791,000","185,641,000","84,479,000","216,478,000","47,193,000","83,342,000","59,910,000","75,062,000","36,648,000","149,589,000","78,645,000","61,917,000","63,660,000","61,282,000","52,791,000","59,807,000","49,019,000","123,450,000","114,709,000","48,315,000","41,905,000","39,386,000","84,279,000","45,144,000","43,413,000","42,987,000","91,734,000","136,299,000","61,267,000","34,525,000","66,976,000","27,977,000","11,745,000","-9,272,000","44,284,000","59,089,000","21,180,000","22,307,000","30,866,000","28,160,000","23,890,000","18,758,000","13,791,000","7,428,000","8,844,000","6,940,000","6,749,000","6,660,000","9,412,000","9,306,000","6,618,000","10,148,000","11,139,000","7,329,000","6,108,000","7,871,000","7,679,000","7,604,000","11,900,000","9,118,000","11,324,000","4,297,000","5,630,000","5,892,000","5,126,000","3,610,000","3,615,000","8,193,000","4,326,000","12,020,000","3,131,000","4,992,000","5,055,000","4,305,000","6,470,000","5,105,000","4,326,000","5,698,000","3,795,000","5,026,000","4,300,000","6,552,000","13,273,000","5,488,000","4,861,000","6,200,000","5,627,000","10,792,000","7,316,000","9,539,000","10,500,000","2,700,000","11,000,000","7,847,000","7,200,000","6,700,000","7,000,000","7,149,000","4,300,000","4,600,000","3,900,000","3,860,000","2,800,000","4,600,000","3,000,000","3,100,000","2,700,000","2,200,000","1,800,000","2,400,000","1,600,000","1,300,000","1,300,000"
