name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
	NetIncome,"1,082,200,000","286,136,000","259,039,000","316,997,000","220,029,000","333,548,000","313,417,000","184,180,000","161,180,000","360,791,000","227,866,000","223,656,000","140,173,000","190,150,000","184,214,000","190,342,000","129,374,000","138,780,000","147,413,000","170,950,000","237,812,000","136,605,000","125,054,000","161,064,000","88,092,000","132,383,000","119,299,000","137,753,000","66,793,000","210,245,000","-146,834,000","181,983,000","118,818,000","163,585,000","187,669,000","172,491,000","88,666,000","129,294,000","140,348,000","185,904,000","86,858,000","165,556,000","150,381,000","109,477,000","95,482,000","132,907,000","279,552,000","134,816,000","37,329,000","278,408,000","215,133,000","161,871,000","48,538,000","157,733,000","171,244,000","256,092,000","147,779,000","307,267,000","193,507,000","214,377,000","139,860,000","180,345,000","122,978,000","123,286,000","87,516,000","87,134,000","102,490,000","74,194,000","47,401,000","47,601,000","67,128,000","56,315,000","34,656,000","54,585,000","35,308,000","47,246,000","41,494,000","45,463,000","38,428,000","32,146,000","26,761,000","28,045,000","25,001,000","36,603,000","23,799,000","27,611,000","26,017,000","26,017,000","26,017,000"
		NetIncomeIncludingNoncontrollingInterests,"1,082,200,000","286,136,000","259,039,000","316,997,000","220,029,000","333,548,000","313,417,000","184,180,000","161,180,000","360,791,000","227,866,000","223,656,000","140,173,000","190,150,000","184,214,000","190,342,000","129,374,000","138,780,000","147,413,000","170,950,000","237,812,000","136,605,000","125,054,000","161,064,000","88,092,000","132,383,000","119,299,000","137,753,000","66,793,000","210,245,000","-146,834,000","181,983,000","118,818,000","163,585,000","187,669,000","172,491,000","88,666,000","129,294,000","140,348,000","185,904,000","86,858,000","165,556,000","150,381,000","109,477,000","95,482,000","132,907,000","279,552,000","134,816,000","37,329,000","278,408,000","215,133,000","161,871,000","48,538,000","157,733,000","171,244,000","256,092,000","147,779,000","307,267,000","193,507,000","214,377,000","139,860,000","180,345,000","122,978,000","123,286,000","87,516,000","87,134,000","102,490,000","74,194,000","47,401,000","47,601,000","67,128,000","56,315,000","34,656,000","54,585,000","35,308,000","47,246,000","41,494,000","45,463,000","38,428,000","32,146,000","26,761,000","28,045,000","25,001,000","36,603,000","23,799,000","27,611,000","26,017,000","26,017,000","26,017,000"
			NetIncomeContinuousOperations,"1,082,200,000","286,136,000","259,039,000","316,997,000","220,029,000","333,548,000","313,417,000","184,180,000","161,180,000","360,791,000","227,866,000","223,656,000","140,173,000","190,150,000","184,214,000","190,342,000","129,374,000","138,780,000","147,413,000","170,950,000","237,812,000","136,605,000","125,054,000","161,064,000","88,092,000","132,383,000","119,299,000","137,753,000","66,793,000","210,245,000","-146,834,000","181,983,000","118,818,000","163,585,000","187,669,000","172,491,000","88,666,000","129,294,000","140,348,000","185,904,000","86,858,000","165,556,000","150,381,000","109,477,000","95,482,000","132,907,000","279,552,000","134,816,000","37,329,000","278,408,000","215,133,000","161,871,000","48,538,000","157,733,000","171,244,000","256,092,000","147,779,000","307,267,000","193,507,000","214,377,000","139,860,000","180,345,000","122,978,000","123,286,000","87,516,000","87,134,000","102,490,000","74,194,000","47,401,000","47,601,000","67,128,000","56,315,000","34,656,000","54,585,000","35,308,000","47,246,000","41,494,000","45,463,000","38,428,000","32,146,000","26,761,000","28,045,000","25,001,000","36,603,000","23,799,000","27,611,000","26,017,000","26,017,000","26,017,000"
DilutedNIAvailtoComStockholders,"1,082,200,000","286,136,000","259,039,000","316,997,000","220,029,000","333,548,000","313,417,000","184,180,000","161,180,000","360,791,000","227,866,000","223,656,000","140,173,000","190,150,000","184,214,000","190,342,000","129,374,000","138,780,000","147,413,000","170,950,000","237,812,000","136,605,000","125,054,000","161,064,000","88,092,000","132,383,000","119,299,000","137,753,000","66,793,000","210,245,000","-146,834,000","181,983,000","118,818,000","163,585,000","187,669,000","172,491,000","88,666,000","129,294,000","140,348,000","185,904,000","86,858,000","165,556,000","150,381,000","109,477,000","95,482,000","132,907,000","279,552,000","134,816,000","37,329,000","278,408,000","215,133,000","161,871,000","48,538,000","157,733,000","171,244,000","256,092,000","147,779,000","307,267,000","193,507,000","214,377,000","139,860,000","180,345,000","122,978,000","123,286,000","87,516,000","87,134,000","102,490,000","74,194,000","47,401,000","47,601,000","67,128,000","56,315,000","34,656,000","54,585,000","35,308,000","47,246,000","41,494,000","45,463,000","38,428,000","32,146,000","26,761,000","28,045,000","25,001,000","36,603,000","23,799,000","27,611,000","26,017,000","26,017,000","26,017,000"
BasicEPS,,"1.49","1.35","1.65","1.15","1.74","1.64","0.96","0.84","1.9","1.2","1.18","0.74","1.01","0.98","1.01","0.69","0.74","0.79","0.91","1.26","0.73","0.66","0.85","0.46",,"0.63","0.72","0.35","1.1","-0.76","0.94","0.61","0.84","0.96","0.88","0.45","0.66","0.72","0.95","0.45","0.85","0.77","0.56","0.49",,"1.44","0.68","0.19",,"1.07","0.81","0.24",,"0.83","1.2","0.68",,"0.89","0.99","0.65",,"0.57","0.57","0.203",,"0.475","0.34","0.11",,"0.31","0.26","0.08",,"0.165","0.22","0.095",,"0.18","0.15","0.063",,"0.115","0.17","0.11",,"0.065","0.065","0.065"
DilutedEPS,,"1.48","1.34","1.64","1.14","1.73","1.63","0.96","0.84","1.89","1.19","1.17","0.74","1","0.97","1","0.68","0.73","0.78","0.91","1.26","0.72","0.66","0.85","0.46",,"0.63","0.72","0.35","1.09","-0.76","0.93","0.61","0.83","0.96","0.88","0.45","0.66","0.72","0.95","0.44","0.85","0.77","0.56","0.49",,"1.43","0.67","0.19",,"1.07","0.81","0.24",,"0.82","1.19","0.67",,"0.88","0.98","0.64",,"0.56","0.56","0.2",,"0.47","0.34","0.108",,"0.31","0.26","0.08",,"0.16","0.215","0.095",,"0.18","0.15","0.063",,"0.115","0.17","0.11",,"0.065","0.065","0.065"
BasicAverageShares,,"192,353,000","192,322,000","192,150,000","191,896,000","191,278,000","191,234,000","191,024,000","190,803,000","190,165,000","190,102,000","189,855,000","189,601,000","188,878,000","188,799,000","188,542,000","188,322,000","187,607,000","187,616,000","187,757,000","188,333,000","188,233,000","188,692,000","188,892,000","189,497,000",,"190,342,000","191,101,000","191,762,000","191,322,000","192,239,000","193,771,000","195,090,000","195,181,000","195,325,000","195,570,000","195,630,000","195,101,000","194,912,000","194,849,000","194,742,000","194,319,000","194,112,000","194,051,000","193,922,000",,"194,482,000","198,948,000","199,926,000",,"200,546,000","200,296,000","200,352,000",,"206,634,000","213,756,000","216,505,000",,"216,773,000","216,380,000","216,215,000",,"216,317,000","216,818,000","432,740,000",,"215,690,000","216,736,000","433,632,000",,"216,238,000","216,322,000","432,788,000",,"216,074,000","215,990,000","431,792,000",,"215,596,000","215,576,000","431,108,000",,"216,484,000","216,484,000","216,484,000",,"215,750,000","215,750,000","215,750,000"
DilutedAverageShares,,"193,306,000","193,185,000","192,871,000","192,810,000","192,303,000","191,998,000","191,597,000","191,684,000","191,225,000","190,962,000","190,714,000","190,599,000","190,177,000","190,005,000","189,461,000","189,292,000","188,915,000","188,490,000","188,492,000","189,031,000","189,171,000","189,238,000","189,356,000","189,651,000",,"190,822,000","191,600,000","192,341,000","192,356,000","192,239,000","194,955,000","195,860,000","196,338,000","196,300,000","196,300,000","196,457,000","196,275,000","196,161,000","196,261,000","195,673,000","195,100,000","194,828,000","194,875,000","194,720,000",,"195,305,000","200,102,000","201,091,000",,"201,599,000","200,853,000","200,725,000",,"208,107,000","215,572,000","218,979,000",,"220,644,000","219,078,000","218,704,000",,"218,866,000","219,344,000","436,644,000",,"217,860,000","218,286,000","437,684,000",,"217,758,000","217,768,000","436,728,000",,"217,902,000","218,076,000","434,772,000",,"216,278,000","216,430,000","432,548,000",,"217,198,000","217,296,000","217,216,000",,"215,750,000","215,750,000","215,750,000"
TotalOperatingIncomeAsReported,"1,218,620,000","315,120,000","282,670,000","371,172,000","249,659,000","371,267,000","317,101,000","188,389,000","177,482,000","276,523,000","261,460,000","256,221,000","151,383,000","222,673,000","195,959,000","217,508,000","142,202,000","179,375,000","169,790,000","203,350,000","116,345,000","159,816,000","159,616,000","200,674,000","103,803,000","145,762,000","125,457,000","166,664,000","111,698,000","176,000,000","175,504,000","218,754,000","120,369,000","172,471,000","151,749,000","169,886,000","79,926,000","149,759,000","160,062,000","204,006,000","90,333,000","200,089,000","147,334,000","131,591,000","74,753,000","184,649,000","166,637,000","202,043,000","83,348,000","292,016,000","236,883,000","199,152,000","57,959,000","236,419,000","214,363,000","238,503,000","172,732,000","313,302,000","214,157,000","241,567,000","138,324,000","198,898,000","120,972,000","134,576,000","100,113,000","98,191,000","85,156,000","89,070,000","65,752,000","79,754,000","77,117,000","64,208,000","49,589,000","62,665,000","51,954,000","60,115,000","52,266,000","53,031,000","40,042,000","49,087,000","35,280,000","31,679,000","30,760,000","38,484,000","30,363,000",,,,
TotalExpenses,"3,764,175,000","1,076,469,000","909,303,000","955,733,000","822,668,000","980,138,000","792,093,000","681,478,000","678,626,000","825,709,000","672,923,000","698,619,000","614,667,000","709,435,000","614,052,000","676,944,000","568,670,000","709,121,000","573,287,000","613,535,000","522,201,000","700,951,000","562,634,000","610,935,000","520,237,000","635,595,000","554,233,000","607,166,000","473,696,000","627,306,000","530,779,000","559,094,000","462,852,000","587,224,000","491,888,000","526,677,000","452,031,000","618,789,000","512,314,000","514,148,000","466,264,000","709,555,000","519,659,000","542,508,000","433,081,000","653,066,000","525,727,000","526,722,000","347,719,000","767,367,000","544,371,000","469,952,000","378,740,000","811,828,000","655,992,000","673,168,000","491,073,000","903,719,000","514,516,000","500,899,000","353,835,000","412,326,000","287,025,000","297,892,000","222,198,000","221,105,000","166,173,000","175,427,000","126,899,000","141,194,000","116,499,000","125,447,000","108,740,000","107,479,000","83,608,000","83,380,000","71,522,000","80,663,000","67,714,000","73,751,000","65,576,000","61,342,000","56,170,000","65,150,000","55,171,000",,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"1,082,200,000","286,136,000","259,039,000","316,997,000","220,029,000","333,548,000","313,417,000","184,180,000","161,180,000","360,791,000","227,866,000","223,656,000","140,173,000","190,150,000","184,214,000","190,342,000","129,374,000","138,780,000","147,413,000","170,950,000","237,812,000","136,605,000","125,054,000","161,064,000","88,092,000","132,383,000","119,299,000","137,753,000","66,793,000","210,245,000","-146,834,000","181,983,000","118,818,000","163,585,000","187,669,000","172,491,000","88,666,000","129,294,000","140,348,000","185,904,000","86,858,000","165,556,000","150,381,000","109,477,000","95,482,000","132,907,000","279,552,000","134,816,000","37,329,000","278,408,000","215,133,000","161,871,000","48,538,000","157,733,000","171,244,000","256,092,000","147,779,000","307,267,000","193,507,000","214,377,000","139,860,000","180,345,000","122,978,000","123,286,000","87,516,000","87,134,000","102,490,000","74,194,000","47,401,000","47,601,000","67,128,000","56,315,000","34,656,000","54,585,000","35,308,000","47,246,000","41,494,000","45,463,000","38,428,000","32,146,000","26,761,000","28,045,000","25,001,000","36,603,000","23,799,000","27,611,000","26,017,000","26,017,000","26,017,000"
NormalizedIncome,"1,122,789,808.551","299,701,698.884","273,167,174","323,238,752","227,299,718","322,789,184.174","304,001,797","188,367,476","175,168,661","364,260,420","242,271,664","220,888,057","139,908,298","193,603,291.687","190,498,220","188,208,518","128,688,560","145,524,044.745","140,618,432","159,617,500","266,155,982.3","137,940,601.844","141,270,535","165,600,970","92,055,141","140,443,502.966","97,286,440","138,139,678","105,612,528","195,635,195","-135,210,755","199,752,616","108,131,124","149,782,498.13","188,421,130","149,569,415","96,304,420","136,774,087.2","145,027,215.973","190,555,274.417","87,248,859.255","187,426,594.435","133,852,801.926","119,951,544.872","80,745,858.634","161,450,431.686","244,247,640","170,424,663.759","73,986,417.481","284,773,478.864","203,871,747.665","165,516,805.27","51,074,897.003","188,739,741.523","180,738,025.524","201,008,766.453","146,657,958.71","285,480,448.048","196,163,281.8","219,373,164.387","128,337,914.82","189,160,259.985","110,350,311.785","120,927,595.435","90,761,652.232","95,381,701.077","73,035,105.172","75,072,400","56,138,871.808","68,486,621.699","63,599,200","53,390,603.05","40,665,578.554","51,073,453.217","42,404,517.743","49,357,982.119","42,133,258.927","45,463,000","31,181,304.625","39,034,207.714","27,254,861.006","24,987,147.637","24,817,421.527","30,338,878.388","24,530,106.235","27,611,000","26,017,000","26,017,000","26,017,000"
InterestIncome,"28,573,000","7,005,000","6,897,000","7,018,000","7,652,000","6,744,000","7,777,000","10,455,000","12,026,000","13,069,000","12,309,000","13,735,000","13,704,000","14,837,000","11,089,000","10,995,000","10,227,000","9,994,000","9,207,000","9,281,000","8,444,000","9,297,000","8,226,000","8,455,000","7,428,000","7,358,000","6,851,000","7,420,000","8,024,000","6,803,000","9,344,000","9,670,000","9,768,000","9,759,000","8,435,000","8,179,000","8,898,000","8,830,000","7,987,000","8,620,000","9,671,000","9,494,000","8,464,000","7,639,000","7,214,000","6,615,000","5,695,000","5,791,000","6,879,000","6,873,000","6,360,000","5,190,000","5,097,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"28,573,000","7,005,000","6,897,000","7,018,000","7,652,000","6,744,000","7,777,000","10,455,000","12,026,000","13,069,000","12,309,000","13,735,000","13,704,000","14,837,000","11,089,000","10,995,000","10,227,000","9,994,000","9,207,000","9,281,000","8,444,000","9,297,000","8,226,000","8,455,000","7,428,000","7,358,000","6,851,000","7,420,000","8,024,000","6,803,000","9,344,000","9,670,000","9,768,000","9,759,000","8,435,000","8,179,000","8,898,000","8,830,000","7,987,000","8,620,000","9,671,000","9,494,000","8,464,000","7,639,000","7,214,000","5,369,000","5,695,000","5,791,000","6,879,000","6,873,000","6,360,000","5,190,000","5,097,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"1,218,620,000","315,120,000","282,670,000","371,172,000","249,659,000","371,267,000","317,101,000","188,389,000","177,482,000","276,523,000","261,460,000","256,221,000","151,383,000","222,673,000","195,959,000","217,508,000","142,202,000","179,375,000","169,790,000","203,350,000","116,345,000","159,816,000","159,616,000","200,674,000","103,803,000","145,762,000","125,457,000","166,664,000","111,698,000","176,000,000","175,504,000","218,754,000","120,369,000","172,471,000","151,749,000","169,886,000","79,926,000","170,127,000","160,062,000","204,006,000","90,333,000","230,483,000","147,334,000","131,591,000","74,753,000","126,491,000","166,637,000","202,043,000","83,348,000","314,657,000","236,883,000","199,152,000","57,959,000","289,375,000","214,363,000","238,503,000","172,732,000","313,302,000","214,157,000","241,567,000","138,324,000","198,898,000","120,972,000","134,576,000","100,113,000","98,191,000","85,156,000","89,070,000","65,752,000","79,754,000","77,117,000","64,208,000","49,589,000","62,665,000","51,954,000","60,115,000","52,266,000","53,031,000","40,042,000","49,087,000","35,280,000","31,679,000","30,760,000","38,484,000","30,363,000","-130,786,000","86,693,000","86,693,000","86,693,000"
EBITDA,"1,373,438,000"
ReconciledCostOfRevenue,"2,092,336,000","619,484,000","496,026,000","546,054,000","430,771,000","560,421,000","441,211,000","354,437,000","349,168,000","462,777,000","366,925,000","379,475,000","314,352,000","382,942,000","329,264,000","371,182,000","284,337,000","388,978,000","309,412,000","339,027,000","266,423,000","389,985,000","316,270,000","348,651,000","284,190,000","368,214,000","317,500,000","354,580,000","241,272,000","372,458,000","308,037,000","333,363,000","252,387,000","365,057,000","290,748,000","312,923,000","255,824,000","394,694,000","313,321,000","296,341,000","272,838,000","475,857,000","322,662,000","351,999,000","269,460,000","457,922,000","348,344,000","337,113,000","200,158,000","572,623,000","371,512,000","317,490,000","240,704,000","617,614,000","484,716,000","494,543,000","343,690,000","708,036,000","386,822,000","367,799,000","254,407,000","306,771,000","209,137,000","216,184,000","159,521,000","156,857,000","121,877,000","124,516,000","89,453,000","100,150,000","81,945,000","91,336,000","77,878,000","74,625,000","58,853,000","59,838,000","49,133,000","59,843,000","48,705,000","55,176,000","46,364,000","43,559,000","39,201,000","48,584,000","39,616,000",,,,
ReconciledDepreciation,"154,818,000","41,061,000","39,078,000","37,789,000","36,890,000","36,605,000","32,578,000","29,328,000","28,204,000","28,560,000","26,881,000","26,723,000","24,011,000","24,718,000","23,256,000","25,074,000","23,146,000","22,553,000","20,868,000","21,103,000","21,728,000","23,798,000","21,033,000","21,316,000","20,193,000","19,977,000","20,253,000","19,266,000","18,864,000","21,450,000","18,107,000","19,046,000","18,412,000","18,335,000","18,550,000","20,028,000","21,891,000","27,537,000","11,870,000","25,661,000","25,399,000","34,205,000","22,076,000","15,832,000","22,422,000","22,425,000","20,671,000","29,678,000","21,877,000","30,596,000","23,641,000","20,587,000","21,662,000","23,797,000","27,500,000","9,484,000","17,636,000","22,448,000","12,254,000","13,250,000","16,085,000","9,184,000","8,025,000","13,294,000","13,972,000","9,458,000","9,193,000","15,503,000","9,442,000","8,833,000","10,247,000","10,063,000","5,456,000","5,480,000","5,309,000","4,773,000","4,542,000","6,448,000","3,344,000","3,410,000","2,929,000","4,075,000","1,755,000","2,654,000","2,384,000",,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"1,082,200,000","286,136,000","259,039,000","316,997,000","220,029,000","333,548,000","313,417,000","184,180,000","161,180,000","360,791,000","227,866,000","223,656,000","140,173,000","190,150,000","184,214,000","190,342,000","129,374,000","138,780,000","147,413,000","170,950,000","237,812,000","136,605,000","125,054,000","161,064,000","88,092,000","132,383,000","119,299,000","137,753,000","66,793,000","210,245,000","-146,834,000","181,983,000","118,818,000","163,585,000","187,669,000","172,491,000","88,666,000","129,294,000","140,348,000","185,904,000","86,858,000","165,556,000","150,381,000","109,477,000","95,482,000","132,907,000","279,552,000","134,816,000","37,329,000","278,408,000","215,133,000","161,871,000","48,538,000","157,733,000","171,244,000","256,092,000","147,779,000","307,267,000","193,507,000","214,377,000","139,860,000","180,345,000","122,978,000","123,286,000","87,516,000","87,134,000","102,490,000","74,194,000","47,401,000","47,601,000","67,128,000","56,315,000","34,656,000","54,585,000","35,308,000","47,246,000","41,494,000","45,463,000","38,428,000","32,146,000","26,761,000","28,045,000","25,001,000","36,603,000","23,799,000","27,611,000","26,017,000","26,017,000","26,017,000"
TotalUnusualItemsExcludingGoodwill,"-45,263,000","-14,642,000","-15,014,000","-7,326,000","-8,281,000","12,627,000","10,113,000","-4,493,000","-15,423,000","-4,231,000","-16,296,000","3,413,000","314,000","-4,211,000","-6,868,000","2,647,000","816,000","-8,771,000","8,579,000","15,110,000","-37,497,000","-1,648,000","-19,421,000","-5,743,000","-4,839,000","-9,288,000","30,573,000","-487,000","-44,264,000","15,967,000","-12,703,000","-20,378,000","12,814,000","17,258,000","-822,000","27,451,000","-8,348,000","-8,962,000","-5,422,000","-5,190,000","-448,000","-24,456,000","19,238,000","-12,158,000","14,959,000","-33,594,000","38,584,000","-43,425,000","-44,704,000","-6,681,000","13,436,000","-4,501,000","-3,132,000","-40,170,000","-11,721,000","68,004,000","1,384,000","24,682,000","-3,056,000","-5,748,000","13,256,000","-9,754,000","14,944,000","2,791,000","-3,841,000","-9,050,000","36,248,000","-1,464,000","-10,841,000","-25,268,000","4,411,000","3,627,000","-7,607,000","4,445,000","-8,983,000","-2,640,000","-818,000",,"9,573,000","-8,911,000","-662,000","4,096,000","246,000","8,397,000","-980,000",,,,
TotalUnusualItems,"-45,263,000","-14,642,000","-15,014,000","-7,326,000","-8,281,000","12,627,000","10,113,000","-4,493,000","-15,423,000","-4,231,000","-16,296,000","3,413,000","314,000","-4,211,000","-6,868,000","2,647,000","816,000","-8,771,000","8,579,000","15,110,000","-37,497,000","-1,648,000","-19,421,000","-5,743,000","-4,839,000","-9,288,000","30,573,000","-487,000","-44,264,000","15,967,000","-12,703,000","-20,378,000","12,814,000","17,258,000","-822,000","27,451,000","-8,348,000","-8,962,000","-5,422,000","-5,190,000","-448,000","-24,456,000","19,238,000","-12,158,000","14,959,000","-33,594,000","38,584,000","-43,425,000","-44,704,000","-6,681,000","13,436,000","-4,501,000","-3,132,000","-40,170,000","-11,721,000","68,004,000","1,384,000","24,682,000","-3,056,000","-5,748,000","13,256,000","-9,754,000","14,944,000","2,791,000","-3,841,000","-9,050,000","36,248,000","-1,464,000","-10,841,000","-25,268,000","4,411,000","3,627,000","-7,607,000","4,445,000","-8,983,000","-2,640,000","-818,000",,"9,573,000","-8,911,000","-662,000","4,096,000","246,000","8,397,000","-980,000",,,,
NormalizedEBITDA,"1,418,701,000","370,823,000","336,762,000","416,287,000","294,830,000","395,245,000","339,566,000","222,210,000","221,109,000","309,314,000","304,637,000","279,531,000","175,080,000","251,602,000","226,083,000","239,935,000","164,532,000","210,699,000","182,079,000","209,343,000","175,570,000","185,262,000","200,070,000","227,733,000","128,835,000","175,027,000","115,137,000","186,417,000","174,826,000","181,483,000","206,314,000","258,178,000","125,967,000","173,548,000","171,121,000","162,463,000","110,165,000","206,626,000","177,354,000","234,857,000","116,180,000","289,144,000","150,172,000","159,581,000","82,216,000","182,510,000","148,724,000","275,146,000","149,929,000","351,934,000","247,088,000","224,240,000","82,753,000","353,342,000","253,584,000","179,983,000","188,984,000","311,068,000","229,467,000","260,565,000","141,153,000","217,836,000","114,053,000","145,079,000","117,926,000","116,699,000","58,101,000","106,037,000","86,035,000","113,855,000","82,953,000","70,644,000","62,652,000","63,700,000","66,246,000","67,528,000","57,626,000","59,479,000","33,813,000","61,408,000","38,871,000","31,658,000","32,269,000","32,741,000","33,727,000","-130,786,000","86,693,000","86,693,000","86,693,000"
TaxRateForCalcs,"0.103","0.074","0.059","0.148","0.122","0.148","0.069","0.068","0.093","0.18","0.116","0.189","0.157","0.18","0.085","0.194","0.16","0.231","0.208","0.25","0.244","0.19","0.165","0.21","0.181","0.132","0.28","0.206","0.123","0.085","0.085","0.128","0.166","0.2","0.085","0.165","0.085","0.165","0.137","0.104","0.128","0.106","0.141","0.138","0.015","0.15","0.085","0.18","0.18","0.047","0.162","0.19","0.19","0.228","0.19","0.19","0.19","0.117","0.131","0.131","0.131","0.096","0.155","0.155","0.155","0.089","0.187","0.4","0.194","0.173","0.2","0.194","0.21","0.21","0.21","0.2","0.219","0.166","0.243","0.227","0.254","0.253","0.254","0.254","0.254","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-4,673,191.449","-1,076,301.116","-885,826","-1,084,248","-1,010,282","1,868,184.174","697,797","-305,524","-1,434,339","-761,580","-1,890,336","645,057","49,298","-757,708.313","-583,780","513,518","130,560","-2,026,955.255","1,784,432","3,777,500","-9,153,017.7","-312,398.156","-3,204,465","-1,206,030","-875,859","-1,227,497.034","8,560,440","-100,322","-5,444,472","1,357,195","-1,079,755","-2,608,384","2,127,124","3,455,498.13","-69,870","4,529,415","-709,580","-1,481,912.8","-742,784.027","-538,725.583","-57,140.745","-2,585,405.565","2,709,801.926","-1,683,455.128","222,858.634","-5,050,568.314","3,279,640","-7,816,336.241","-8,046,582.519","-315,521.136","2,174,747.665","-855,194.73","-595,102.997","-9,163,258.477","-2,226,974.476","12,920,766.453","262,958.71","2,895,448.048","-399,718.2","-751,835.613","1,733,914.82","-938,740.015","2,316,311.785","432,595.435","-595,347.768","-802,298.923","6,793,105.172","-585,600","-2,103,128.192","-4,382,378.301","882,200","702,603.05","-1,597,421.446","933,453.217","-1,886,482.257","-528,017.881","-178,741.073","0","2,326,304.625","-2,022,792.286","-168,138.994","1,038,147.637","62,421.527","2,132,878.388","-248,893.765","0","0","0","0"
