name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997
	DepreciationAmortizationDepletionIncomeStatement,"60,122,000","15,996,000","16,181,000","12,465,000","15,480,000","14,007,000","13,691,000","12,418,000","12,502,000","12,330,000","12,024,000","11,257,000","11,081,000","10,140,000","9,751,000","9,260,000","9,479,000","7,864,000","18,883,000","7,743,000","8,378,000","7,460,000","7,491,000","7,378,000","7,338,000","7,534,000","7,353,000","6,575,000","5,934,000","5,845,000","5,130,000","4,148,000","3,522,000","3,413,000","3,367,000","3,057,000","2,806,000","2,509,000","2,550,000","2,769,000","2,740,000","2,854,000","3,284,000","3,245,000","3,728,000","3,501,000","4,058,000","3,632,000","4,159,000","4,281,000","4,456,000","4,777,000","5,108,000","5,629,000","6,201,000","7,516,000","6,409,000","6,706,000","7,006,000","7,076,000","6,661,000","6,621,000","6,290,000","12,944,000","6,651,000","6,437,000","5,691,000","5,102,000","4,786,000","4,864,000","4,327,000","3,910,000","3,745,000","3,234,000","2,930,000","3,197,000","7,562,000","4,574,000","2,899,000","2,517,000","2,271,000","1,598,000","3,821,000","4,208,000","3,014,000","2,562,070","3,879,394","2,302,536","1,500,000","1,200,000","1,000,000","600,000","500,000","600,000","1,700,000","700,000","1,200,000","900,000","200,000","100,000",
		DepreciationAndAmortizationInIncomeStatement,"60,122,000","15,996,000","16,181,000","12,465,000","15,480,000","14,007,000","13,691,000","12,418,000","12,502,000","12,330,000","12,024,000","11,257,000","11,081,000","10,140,000","9,751,000","9,260,000","9,479,000","7,864,000","18,883,000","7,743,000","8,378,000","7,460,000","7,491,000","7,378,000","7,338,000","7,534,000","7,353,000","6,575,000","5,934,000","5,845,000","5,130,000","4,148,000","3,522,000","3,413,000","3,367,000","3,057,000","2,806,000","2,509,000","2,550,000","2,769,000","2,740,000","2,854,000","3,284,000","3,245,000","3,728,000","3,501,000","4,058,000","3,632,000","4,159,000","4,281,000","4,456,000","4,777,000","5,108,000","5,629,000","6,201,000","7,516,000","6,409,000","6,706,000","7,006,000","7,076,000","6,661,000","6,621,000","6,290,000","12,944,000","6,651,000","6,437,000","5,691,000","5,102,000","4,786,000","4,864,000","4,327,000","3,910,000","3,745,000","3,234,000","2,930,000","3,197,000","7,562,000","4,574,000","2,899,000","2,517,000","2,271,000","1,598,000","3,821,000","4,208,000","3,014,000","2,562,070","3,879,394","2,302,536","1,500,000","1,200,000","1,000,000","600,000","500,000","600,000","1,700,000","700,000","1,200,000","900,000","200,000","100,000",
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"830,000","8,529,000","-154,336,000",,,"-4,046,000",,"-35,067,000",,,,"-27,078,000",,,,,,,,,,,"4,187,000",,,,,,,,,,,,,,,,,
OperatingIncome,"600,960,000","154,229,000","20,477,000","170,571,000","255,683,000","175,680,000","115,606,000","82,143,000","121,500,000","176,587,000","75,147,000","52,116,000","59,276,000","45,849,000","25,986,000","70,604,000","89,555,000","9,552,000","-9,606,000","60,818,000","111,503,000","-28,409,000","47,194,000","-38,983,000","44,688,000","11,975,000","66,431,000","-62,637,000","-242,353,000","65,612,000","-48,513,000","-33,209,000","-23,584,000","606,295,000","-117,891,000","-49,564,000","29,062,000","80,992,000","-3,933,000","-100,882,000","-61,142,000","20,248,000","-41,509,000","-1,863,000","-19,960,000","48,682,000","20,685,000","26,638,000","-26,523,000","-1,315,000","-49,606,000","-13,875,000","-50,665,000","-11,624,000","60,814,000","104,057,000","-32,916,000","4,541,000","-50,006,000","-41,788,000","-21,334,000","-14,264,000","-46,944,000","77,168,000","-48,790,000","-118,855,000","-13,029,000","9,917,000","107,821,000","97,707,000","-21,358,000","-24,253,000","77,116,000","40,478,000","12,311,000","25,085,000","85,137,000","38,847,000","7,869,000","17,755,000","58,244,000","2,231,000","4,114,000","4,231,000","15,265,000","20,243,578","7,732,512","7,480,442","9,000,000","14,800,000","4,300,000","3,400,000","5,100,000","6,200,000","500,000","1,400,000","2,400,000","-1,900,000","-1,500,000","-300,000","5,000,000"
NetNonOperatingInterestIncomeExpense,"-6,756,000","-5,629,000","-572,000","-1,027,000","472,000","1,098,000","2,706,000","8,218,000","14,282,000","11,943,000","8,054,000","10,425,000","10,340,000","8,071,000","4,975,000","6,601,000","1,398,000","3,374,000","-2,969,000","-2,808,000","-6,402,000","-3,715,000","-7,078,000","-4,506,000","-5,291,000","-8,018,000","-8,396,000","-7,534,000","-5,212,000","-9,458,000","-7,512,000","-7,719,000","-7,943,000","-5,949,000","-10,747,000","-11,233,000","-7,201,000","-8,094,000","-7,419,000","-8,049,000","-5,368,000","-6,190,000","-4,333,000","-3,680,000","-4,853,000","-4,013,000","-4,458,000","-3,900,000","-3,900,000","-4,777,000","-3,192,000","-1,467,000","2,349,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"47,341,000",,,,,,"2,706,000","8,218,000","16,919,000","11,943,000","8,054,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,349,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"2,637,000",,,"1,027,000",,,,"-8,218,000","-8,083,000",,"-8,054,000","-10,425,000","27,679,000","-8,071,000","-4,975,000","-6,601,000","-3,451,000","-3,374,000","2,969,000","2,808,000","392,000","3,715,000","7,078,000","4,506,000","6,257,000","8,018,000","8,396,000","7,534,000","7,204,000","9,458,000","7,512,000","7,719,000","7,535,000","5,949,000","10,747,000","11,233,000","7,789,000","8,094,000","7,419,000","8,049,000","5,368,000","6,190,000","4,333,000",,"4,853,000","4,013,000","4,458,000","3,900,000","3,900,000","5,425,000","3,192,000","1,467,000","1,545,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,"5,629,000","572,000","1,027,000","3,226,000","-1,098,000",,"-8,218,000","-8,083,000","-11,943,000","-8,054,000","-10,425,000","-6,466,000","-8,071,000","-4,975,000","-6,601,000","-1,398,000","-3,374,000","2,969,000","2,808,000","6,402,000","3,715,000","7,078,000","4,506,000","5,291,000","8,018,000","8,396,000","7,534,000","5,212,000","9,458,000","7,512,000","7,719,000","7,943,000","5,949,000","10,747,000","11,233,000","7,201,000","8,094,000","7,419,000","8,049,000",,,,"3,680,000",,,"4,458,000","7,764,000","4,813,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"2,944,000","3,539,000","69,000","1,900,000","-2,564,000","39,668,000","-894,000",,"-11,148,000","246,000","-327,000","-386,000","-5,088,000","5,930,000",,"242,000","323,000","-700,000","-1,713,000","-10,599,000","6,010,000",,,"1,350,000","1,604,000","-71,172,000",,,"-1,992,000","-1,500,000","18,976,000",,"408,000",,"-3,642,000",,,,,,,,,,,,,"-3,864,000","-913,000",,,,,"-1,601,000","-1,771,000","-944,000","-162,000","-5,840,000","-7,100,000","-8,962,000",,"-830,000","-8,529,000",,,,"-25,608,000","-21,938,000",,,,,,"0",,,"39,000","22,000",,"-1,436,000","127,000","-723,000","651,000","-24,941,000",,"1,689,853","-1,103,170","-606,378","-200,000",,"100,000",,,"0",,"-200,000",,,,,
	GainOnSaleOfSecurity,"7,781,000","3,662,000","395,000","1,997,000","1,727,000","39,291,000","-655,000",,"-5,333,000",,,,,,,,,,,,"4,990,000",,,"1,350,000","2,683,000",,,,"-2,068,000","-1,500,000","18,976,000",,"209,000",,"5,372,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
