name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003
TotalRevenue,"13,088,504,000","3,185,993,000","3,296,611,000","3,435,114,000","3,170,786,000","2,953,888,000","3,047,684,000","2,626,323,000","3,000,935,000","3,009,860,000","3,147,773,000","3,248,173,000","3,100,303,000","3,002,781,000","3,122,378,000","3,030,751,000","2,720,764,000","2,469,855,000","2,465,800,000","2,458,411,000","2,342,843,000","1,825,032,000","2,386,830,000","2,450,693,000","1,921,476,000","1,748,919,000","1,831,732,000","1,838,070,000","1,773,912,000","1,684,131,000","1,721,024,000","1,709,132,000","1,625,777,000","1,316,689,000","1,298,094,000","1,251,748,000","1,195,997,000","1,067,915,000","1,016,707,000","1,006,531,000","1,031,777,000","939,632,000","783,898,000","759,684,000","786,648,000","674,063,000","607,621,000","584,681,000","603,516,000","555,905,000","494,812,000","492,754,000","517,989,000","470,300,000","490,701,000","484,392,000","491,908,000","414,734,000","243,495,000","233,278,000","235,318,000","204,546,000","197,659,000","195,037,000","192,139,000","143,922,000","133,640,000","136,023,000","133,807,000","113,759,673","106,045,357","104,878,203","100,072,767","84,228,460","83,472,462","80,136,537","80,136,537"
	OperatingRevenue,"12,140,516,000","2,238,005,000","3,296,611,000","3,178,271,000","2,931,766,000","2,762,109,000","2,885,729,000","2,503,158,000","2,812,717,000","2,856,056,000","2,985,998,000","3,086,697,000","2,949,095,000","2,854,070,000","2,961,981,000","2,857,051,000","2,560,305,000","2,336,053,000","2,333,757,000","2,325,883,000","2,212,941,000","1,719,008,000","2,275,323,000","2,331,989,000","1,818,325,000","1,655,996,000","1,708,691,000","1,704,348,000","1,644,916,000","1,533,007,000","1,543,338,000","1,540,861,000","1,469,553,000","1,169,890,000","1,143,336,000","1,093,962,000","1,022,392,000","508,861,000","1,016,707,000","1,006,531,000","1,031,777,000","939,632,000","783,898,000","759,684,000","786,648,000","674,063,000","607,621,000","584,681,000","603,516,000","555,905,000","494,812,000","492,754,000","517,989,000","470,300,000","490,701,000","484,392,000","491,908,000","414,734,000","243,495,000","233,278,000","235,318,000","204,546,000","197,659,000","195,037,000","192,139,000","143,922,000","133,640,000","136,023,000","133,807,000","113,759,646","106,045,357","104,878,203","100,072,767","84,228,460","83,472,462","80,136,537","80,136,537"
CostOfRevenue,"7,766,069,000","1,916,373,000","1,953,219,000","2,019,405,000","1,877,072,000","1,784,039,000","1,849,142,000","1,615,319,000","1,787,059,000","1,813,846,000","1,947,444,000","2,000,986,000","1,892,039,000","1,840,972,000","1,925,180,000","1,868,872,000","1,666,793,000","1,522,210,000","1,508,924,000","1,493,402,000","1,412,750,000","1,039,125,000","1,503,418,000","1,528,746,000","1,161,039,000","1,051,592,000","1,118,953,000","1,114,126,000","1,074,433,000","1,019,572,000","1,056,613,000","1,038,073,000","973,893,000","771,016,000","780,187,000","741,875,000","694,048,000","622,794,000","607,002,000","584,600,000","584,394,000","547,843,000","449,576,000","437,448,000","443,002,000","386,563,000","346,197,000","323,415,000","320,226,000","303,015,000","269,708,000","269,272,000","285,039,000","272,568,000","274,786,000","264,684,000","268,594,000","229,621,000","135,038,000","128,195,000","128,222,000","112,960,000","108,222,000","106,921,000","103,728,000","76,390,000","70,696,000","71,531,000","71,171,000","61,264,254","57,361,745","55,437,060","53,077,136","45,330,854","44,431,543",,
GrossProfit,"5,322,435,000","1,269,620,000","1,343,392,000","1,415,709,000","1,293,714,000","1,169,849,000","1,198,542,000","1,011,004,000","1,213,876,000","1,196,014,000","1,200,329,000","1,247,187,000","1,208,264,000","1,161,809,000","1,197,198,000","1,161,879,000","1,053,971,000","947,645,000","956,876,000","965,009,000","930,093,000","785,907,000","883,412,000","921,947,000","760,437,000","697,327,000","712,779,000","723,944,000","699,479,000","664,559,000","664,411,000","671,059,000","651,884,000","545,673,000","517,907,000","509,873,000","501,949,000","445,121,000","409,705,000","421,931,000","447,383,000","391,789,000","334,322,000","322,236,000","343,646,000","287,500,000","261,424,000","261,266,000","283,290,000","252,890,000","225,104,000","223,482,000","232,950,000","197,732,000","215,915,000","219,708,000","223,314,000","185,113,000","108,457,000","105,083,000","107,096,000","91,586,000","89,437,000","88,116,000","88,411,000","67,532,000","62,944,000","64,492,000","62,636,000","52,495,419","48,683,612","49,441,143","46,995,631","38,897,606","39,040,919",,
OperatingExpense,"3,827,724,000","984,904,000","961,891,000","966,563,000","914,366,000","887,387,000","882,548,000","803,116,000","965,306,000","970,697,000","963,637,000","969,202,000","967,534,000","958,537,000","955,851,000","889,207,000","823,349,000","770,390,000","752,855,000","717,915,000","691,473,000","648,904,000","672,002,000","669,683,000","559,954,000","538,874,000","541,456,000","521,996,000","507,065,000","516,319,000","504,629,000","491,562,000","474,729,000","409,072,000","392,306,000","374,815,000","358,856,000","340,584,000","318,155,000","311,169,000","313,528,000","299,394,000","245,924,000","241,373,000","236,229,000","214,293,000","195,994,000","191,367,000","193,281,000","192,521,000","168,207,000","167,831,000","170,769,000","168,050,000","163,557,000","158,145,000","160,632,000","141,563,000","82,866,000","78,441,000","79,834,000","73,228,000","71,572,000","67,518,000","68,066,000","54,261,000","51,479,000","50,682,000","48,240,000","44,575,664","40,708,265","40,290,913","37,133,931","33,763,280","32,479,416",,
	SellingGeneralAndAdministration,"3,567,732,000","919,604,000","897,896,000","901,667,000","848,565,000","814,992,000","813,893,000","737,369,000","899,811,000","893,276,000","892,124,000","898,368,000","896,532,000","880,646,000","879,150,000","826,044,000","766,891,000","495,864,000","493,464,000","473,334,000","453,037,000","425,109,000","435,938,000","438,484,000","370,661,000","363,785,000","366,655,000","355,835,000","344,955,000","344,440,000","340,801,000","333,129,000","321,859,000","272,352,000","263,139,000","252,595,000","240,913,000","-24,465,000","301,440,000","295,816,000","298,635,000","284,365,000","233,610,000","229,626,000","225,390,000","204,237,000","186,445,000","182,205,000","184,052,000","183,301,000","159,834,000","159,402,000","162,316,000","159,385,000","156,044,000","150,887,000","153,374,000","135,013,000","79,098,000","74,977,000","76,517,000","70,169,000","68,436,000","64,625,000","65,330,000","51,776,000","49,419,000","48,619,000","46,274,000","42,721,112","38,912,801","38,574,301","35,628,701","32,387,687","31,154,110",,
		GeneralAndAdministrativeExpense,"3,567,732,000","919,604,000","897,896,000","901,667,000","848,565,000",,"813,893,000","737,369,000","899,811,000","893,276,000","892,124,000",,,"880,646,000","879,150,000","826,044,000","766,891,000","294,410,000","290,635,000","278,942,000","267,227,000","250,537,000","263,372,000","254,153,000","218,318,000","211,409,000","207,887,000","205,796,000","203,241,000","199,544,000","192,229,000","186,585,000","184,530,000","160,438,000","153,546,000","146,012,000","137,056,000","131,130,000",,"203,890,000","206,822,000","200,039,000","165,169,000","160,578,000","159,579,000","145,659,000","134,662,000","131,037,000","132,863,000","133,990,000","114,230,000","116,485,000","117,774,000",,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"3,567,732,000","919,604,000","897,896,000","901,667,000","848,565,000",,"813,893,000","737,369,000","899,811,000","893,276,000","892,124,000",,,"880,646,000","879,150,000","826,044,000","766,891,000","294,410,000","290,635,000","278,942,000","267,227,000","250,537,000","263,372,000","254,153,000","218,318,000","211,409,000","207,887,000","205,796,000","203,241,000","199,544,000","192,229,000","186,585,000","184,530,000","160,438,000","153,546,000","146,012,000","137,056,000","131,130,000",,"203,890,000","206,822,000","200,039,000","165,169,000","160,578,000","159,579,000","145,659,000","134,662,000","131,037,000","132,863,000","133,990,000","114,230,000","116,485,000","117,774,000",,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,,,,,,,,,,,,,,,,,,"201,454,000","202,829,000","194,392,000","185,810,000","174,572,000","172,566,000","184,331,000","152,343,000","152,376,000","158,768,000","150,039,000","141,714,000","144,896,000","148,572,000","146,544,000","137,329,000","111,914,000","109,593,000","106,583,000","103,857,000","98,444,000",,"91,926,000","91,813,000","84,326,000","68,441,000","69,048,000","65,811,000","58,578,000","51,783,000","51,168,000","51,189,000","49,311,000","45,604,000","42,917,000","44,542,000",,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"259,992,000","65,300,000","63,995,000","64,896,000","65,801,000","72,395,000","68,655,000","65,747,000","65,495,000","77,421,000","71,513,000","70,834,000","71,002,000","77,891,000","76,701,000","63,163,000","56,458,000","60,368,000","56,877,000","53,645,000","48,656,000","54,200,000","53,016,000","52,529,000","31,688,000","32,002,000","30,883,000","29,782,000","29,453,000","33,583,000","30,498,000","29,927,000","26,711,000","23,119,000","20,818,000","19,335,000","17,697,000","17,132,000","16,715,000","15,353,000","14,893,000","15,029,000","12,314,000","11,747,000","10,839,000","10,056,000","9,549,000","9,162,000","9,229,000","9,220,000","8,373,000","8,429,000","8,453,000","8,665,000","7,513,000","7,258,000","7,258,000","6,550,000","3,768,000","3,464,000","3,317,000","3,059,000","3,136,000","2,893,000","2,736,000","2,485,000","2,060,000","2,063,000","1,966,000","1,854,552","1,795,464","1,716,612","1,505,230","1,375,593","1,325,306",,
		DepreciationAndAmortizationInIncomeStatement,"259,992,000","65,300,000","63,995,000","64,896,000","65,801,000","72,395,000","68,655,000","65,747,000","65,495,000","77,421,000","71,513,000","70,834,000","71,002,000","77,891,000","76,701,000","63,163,000","56,458,000","60,368,000","56,877,000","53,645,000","48,656,000","54,200,000","53,016,000","52,529,000","31,688,000","32,002,000","30,883,000","29,782,000","29,453,000","33,583,000","30,498,000","29,927,000","26,711,000","23,119,000","20,818,000","19,335,000","17,697,000","17,132,000","16,715,000","15,353,000","14,893,000","15,029,000","12,314,000","11,747,000","10,839,000","10,056,000","9,549,000","9,162,000","9,229,000","9,220,000","8,373,000","8,429,000","8,453,000","8,665,000","7,513,000","7,258,000","7,258,000","6,550,000","3,768,000","3,464,000","3,317,000","3,059,000","3,136,000","2,893,000","2,736,000","2,485,000","2,060,000","2,063,000","1,966,000","1,854,552","1,795,464","1,716,612","1,505,230","1,375,593","1,325,306",,
			DepreciationIncomeStatement,"155,613,000","39,333,000","38,555,000","38,730,000","38,995,000","40,565,000","38,346,000","36,912,000","37,204,000","41,404,000","36,873,000","36,551,000","35,821,000","37,056,000","34,775,000","33,536,000","32,265,000","32,312,000","31,179,000","28,975,000","25,393,000","28,903,000","27,976,000","28,279,000","22,787,000","23,209,000","22,569,000","21,557,000","21,182,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,"104,379,000","25,967,000","25,440,000","26,166,000","26,806,000","31,830,000","30,309,000","28,835,000","28,291,000","36,017,000","34,640,000","34,283,000","35,181,000","40,835,000","41,926,000","29,627,000","24,193,000","28,056,000","25,698,000","24,670,000","23,263,000","25,297,000","25,040,000","24,250,000","8,901,000","8,793,000","8,314,000","8,225,000","8,271,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"104,379,000","25,967,000","25,440,000","26,166,000","26,806,000","31,830,000","30,309,000","28,835,000","28,291,000","36,017,000","34,640,000","34,283,000","35,181,000","40,835,000","41,926,000","29,627,000","24,193,000","28,056,000","25,698,000","24,670,000","23,263,000","25,297,000","25,040,000","24,250,000","8,901,000","8,793,000","8,314,000","8,225,000","8,271,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,"214,158,000","202,514,000","190,936,000","189,780,000","169,595,000","183,048,000","178,670,000","157,605,000","143,087,000","143,918,000","136,379,000","132,657,000","138,296,000","133,330,000","128,506,000","126,159,000","113,601,000","108,349,000","102,885,000","100,246,000","93,878,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"1,494,711,000","284,716,000","381,501,000","449,146,000","379,348,000","282,462,000","315,994,000","207,888,000","248,570,000","225,317,000","236,692,000","277,985,000","240,730,000","203,272,000","241,347,000","272,672,000","230,622,000","177,255,000","204,021,000","247,094,000","238,620,000","137,003,000","211,410,000","252,264,000","200,483,000","158,453,000","171,323,000","201,948,000","192,414,000","148,240,000","159,782,000","179,497,000","177,155,000","136,601,000","125,601,000","135,058,000","143,093,000","104,537,000","91,550,000","110,762,000","133,855,000","92,395,000","88,398,000","80,863,000","107,417,000","73,207,000","65,430,000","69,899,000","90,009,000","60,369,000","56,897,000","55,651,000","62,181,000","29,682,000","52,358,000","61,563,000","62,682,000","43,550,000","25,591,000","26,642,000","27,262,000","18,358,000","17,865,000","20,598,000","20,345,000","13,271,000","11,465,000","13,810,000","14,396,000","7,919,755","7,975,347","9,150,230","9,861,700","5,134,326","6,561,503","80,136,537","80,136,537"
NetNonOperatingInterestIncomeExpense,"-49,920,000","5,858,000","-15,427,000","-16,172,000","-24,179,000","-13,263,000","-25,182,000","-25,616,000","-25,931,000","-1,800,000","-31,976,000","-35,884,000","-36,089,000","-32,231,000","-40,860,000","-38,272,000","-28,515,000","-10,299,000","-25,222,000","-24,596,000","-23,988,000","-17,984,000","-27,059,000","-26,381,000","-14,592,000","-10,893,000","-14,722,000","-14,622,000","-14,906,000","-15,367,000","-16,394,000","-15,628,000","-16,118,000","-12,767,000","-15,200,000","-12,492,000","-8,595,000","-4,456,000","-7,964,000","-7,356,000","-7,367,000","-6,520,000","-4,847,000","-4,671,000","-6,409,000","-6,699,000","-7,186,000","-7,155,000","-7,276,000","-7,817,000","-7,780,000","-7,725,000","-7,580,000",,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"22,807,000","6,096,000",,,,"5,026,000",,,,"15,845,000",,,,,,,,"9,961,000",,,,"-2,519,000",,,,,,,,,,,,"140,000",,,,"742,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"72,727,000","16,949,000","15,427,000","16,172,000","24,179,000","20,027,000","25,182,000","25,616,000","25,931,000","34,555,000","31,976,000","35,884,000","36,089,000","38,730,000","40,860,000","38,272,000","28,515,000","27,834,000","25,222,000","24,596,000","23,988,000","20,231,000","27,059,000","26,381,000","14,592,000","13,610,000","14,722,000","14,622,000","14,906,000","16,402,000","16,394,000","15,628,000","16,118,000","14,897,000","15,200,000","12,492,000","8,595,000","8,742,000","7,964,000","7,356,000","7,367,000","8,380,000","4,847,000","4,671,000","6,409,000","8,148,000","7,186,000","7,155,000","7,276,000","9,170,000","7,780,000","7,725,000","7,580,000",,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,"24,179,000",,,"25,616,000","25,931,000",,"31,976,000","35,884,000","36,089,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,367,000",,,"4,671,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-45,661,000","-19,790,000","-459,000","-23,725,000","-1,687,000","-22,332,000","-22,484,000","-19,261,000","-15,850,000","-33,944,000","611,000","-36,141,000","-14,479,000","-47,472,000","345,000","-16,305,000","-1,172,000","-16,761,000","-902,000","3,287,000","-1,882,000","-2,081,000","-5,133,000","-10,419,000","-20,230,000","-8,148,000","-1,650,000","-1,760,000","-8,407,000","-3,160,000","-3,588,000","-4,204,000","-2,327,000","-5,258,000","-1,356,000","-6,128,000","-2,730,000","-3,462,000","-334,000","-2,207,000","1,609,000","-1,657,000","-3,533,000","-380,000","-5,285,000","-84,000","51,000","-152,000","81,000","3,954,000","-829,000","-149,000","-763,000","-1,156,000","-2,401,000","-2,698,000","-905,000","95,000","468,000","27,000","648,000","307,000","238,000","127,000","806,000","27,000","361,000","78,000","162,000","425,631","-116,828","59,370","87,027","5,759","-50,294",,
	GainOnSaleOfSecurity,"-1,758,000",,,,,,,,,,,,,,,,,,,,,"0",,,"18,342,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-43,903,000","-4,620,000","-3,347,000","-28,036,000","-7,900,000","-15,189,000","-19,992,000","-27,435,000","-19,472,000","-18,421,000","-5,328,000","-41,874,000","-18,330,000","-38,386,000","-6,614,000","-15,550,000","-4,054,000","-9,877,000","-4,009,000","556,000","-2,928,000","2,748,000","-8,412,000","-9,080,000","-41,461,000","-6,782,000","-4,578,000","-1,663,000","-6,488,000","-1,990,000","-3,594,000","-5,901,000","-3,645,000","-2,782,000","-2,206,000","-6,475,000","-1,505,000","-1,819,000","-334,000","-2,207,000","1,609,000","-1,657,000","-3,533,000","-380,000","-5,285,000","-84,000","51,000","-152,000","81,000","3,954,000","-829,000","-149,000","-763,000","-1,156,000","-2,401,000","-2,698,000","-905,000","95,000","468,000","27,000","648,000","307,000","238,000","127,000","806,000","27,000","361,000","78,000","162,000","425,631","-116,828","59,370","87,027","5,759","-50,294",,
		RestructuringAndMergernAcquisition,"20,311,000","4,832,000","2,525,000","5,069,000","7,885,000","13,748,000","20,495,000","24,950,000","6,970,000","16,366,000","8,929,000","8,377,000","3,307,000","5,882,000","6,614,000","15,878,000","4,054,000","9,301,000","4,922,000","2,521,000","2,928,000","5,459,000","8,412,000","9,080,000","14,811,000","6,782,000","4,578,000","1,663,000","6,488,000","1,990,000","3,594,000","5,901,000","3,321,000","2,782,000","2,206,000","3,680,000","1,505,000","193,000","116,000","2,195,000","247,000","2,257,000","2,910,000","2,377,000","46,000","75,000","223,000","290,000","80,000","644,000","852,000","255,000","803,000","1,866,000","2,400,000","3,149,000","1,174,000",,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,"31,154,000","0","-328,000",,"120,000","-913,000","-3,077,000",,"-8,207,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,"15,000",,,,"-249,000","2,183,000","-3,601,000","33,497,000","15,023,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"23,564,000","0",,"23,564,000",,"0",,,"12,751,000",,,,,,,,,"456,000",,,,"0",,,"26,650,000",,,,,"0",,,"324,000","0",,"2,795,000",,,"218,000","12,000","-1,856,000","-600,000","623,000","-1,997,000","5,239,000","9,000","-274,000","-138,000","-161,000","-4,598,000","-23,000","-106,000","-40,000","-710,000","1,000","-451,000","-269,000",,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,"-28,000","212,000","-822,000","597,000",,"-1,441,000","503,000","-2,485,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,,"2,888,000","4,311,000","6,213,000",,"-2,492,000","8,174,000","3,622,000",,"5,939,000","5,733,000","3,851,000",,"6,959,000","-755,000","2,882,000",,"3,107,000","2,731,000","1,046,000","-2,519,000","3,279,000","-1,339,000","2,889,000","-1,366,000","2,928,000","-97,000","-1,919,000","-1,170,000","6,000","1,697,000","1,318,000","-2,476,000","850,000","347,000","-1,225,000","144,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"1,399,130,000","270,784,000","365,615,000","409,249,000","353,482,000","246,867,000","268,328,000","163,011,000","206,789,000","189,573,000","205,327,000","205,960,000","190,162,000","123,569,000","200,832,000","218,095,000","200,935,000","150,195,000","177,897,000","225,785,000","212,750,000","116,938,000","179,218,000","215,464,000","165,661,000","139,412,000","154,951,000","185,566,000","169,101,000","129,713,000","139,800,000","159,665,000","158,710,000","118,576,000","109,045,000","116,438,000","131,768,000","96,619,000","83,252,000","101,199,000","128,097,000","84,218,000","80,018,000","75,812,000","95,723,000","66,424,000","58,295,000","62,592,000","82,814,000","56,506,000","48,288,000","47,777,000","53,838,000","19,893,000","41,765,000","50,454,000","51,476,000","33,700,000","23,818,000","24,576,000","26,177,000","16,960,000","16,274,000","19,378,000","20,208,000","13,364,000","11,122,000","13,193,000","14,004,000","7,941,714","7,547,517","8,937,742","9,429,914","4,948,829","5,870,773",,
TaxProvision,"330,591,000","40,563,000","89,340,000","107,719,000","92,969,000","68,708,000","78,510,000","41,869,000","60,411,000","50,208,000","57,747,000","55,825,000","51,550,000","34,968,000","46,068,000","60,775,000","49,584,000","29,354,000","58,189,000","75,862,000","72,155,000","37,815,000","56,797,000","74,874,000","57,567,000","42,448,000","52,475,000","64,682,000","60,098,000","48,338,000","47,564,000","54,341,000","54,021,000","40,712,000","35,600,000","40,716,000","47,176,000","34,431,000","29,204,000","37,201,000","47,106,000","28,073,000","30,787,000","29,106,000","37,541,000","25,096,000","22,394,000","24,686,000","30,831,000","19,983,000","18,147,000","18,920,000","21,534,000","6,929,000","16,697,000","19,465,000","20,598,000","12,168,000","9,259,000","10,560,000","10,383,000","6,770,000","5,816,000","7,716,000","8,124,000","5,108,000","4,519,000","5,566,000","5,603,000","2,909,000","2,985,000","3,595,000","3,795,000","1,951,000","2,352,000",,
EarningsFromEquityInterestNetOfTax,"22,937,000","5,909,000","7,731,000","3,478,000","5,819,000","3,032,000","4,113,000","-2,649,000","516,000","1,468,000","4,232,000","1,572,000","-39,549,000","-46,145,000","-20,284,000","546,000","1,412,000","2,029,000","2,673,000","991,000","214,000","-644,000","267,000","147,000","-362,000","-1,904,000","-1,130,000","-1,162,000","-1,908,000","-906,000","-721,000","-442,000","-36,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
