name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
	OtherOperatingExpenses,,,,,,"21,242,000","31,630,000","20,916,000","28,312,000","46,930,000","44,666,000","40,787,000","36,456,000","45,351,000","42,093,000","32,152,000","33,810,000","37,261,000","39,892,000","32,016,000","25,803,000","39,412,000","31,600,000","29,440,000","24,506,000","27,104,000","29,988,000","26,342,000","24,360,000","27,462,000","26,647,000","25,717,000","21,174,000","25,476,000","26,442,000","21,812,000","20,655,000","113,619,000","-60,000",,,,,,,"-2,781,000","-779,000","-637,000",,"675,000","-2,672,000","-718,000","-268,000","271,809,000","-1,158,000","-916,000","-1,375,000","-30,292,000","-6,128,000","-19,268,000","4,462,000","-139,000","-2,091,000","-1,682,000","-7,728,000","-33,106,000","11,492,000","7,606,000","18,867,000"
OperatingIncome,"-419,069,000","-124,719,000","135,997,000","-127,313,000","-303,034,000","-388,408,000","-504,233,000","-587,508,000","-172,540,000","-84,740,000","259,736,000","171,485,000","-24,010,000","-90,473,000","244,537,000","134,833,000","-5,992,000","-202,479,000","201,384,000","113,548,000","-22,025,000","-37,090,000","191,539,000","73,880,000","-32,129,000","-31,766,000","157,578,000","44,926,000","-24,423,000","-46,775,000","151,241,000","53,228,000","-10,002,000","-45,287,000","119,329,000","69,376,000","-35,578,000","-124,798,000","106,411,000","41,191,000","-41,782,000","-66,385,000","110,533,000","52,419,000","-69,201,000","-98,734,000","112,783,000","33,020,000","-89,914,000","-60,696,000","122,599,000","11,442,000","-84,431,000","-317,343,000","75,589,000","23,721,000","-38,490,000","4,190,000","71,969,000","36,387,000","-30,404,000","-17,048,000","27,567,000","11,682,000","8,063,000","-62,783,000","61,868,000","15,258,000","-27,526,000"
NetNonOperatingInterestIncomeExpense,"-275,815,000","-69,622,000","-69,074,000","-67,438,000","-69,681,000","-62,026,000","-63,283,000","-50,260,000","-39,526,000","-45,450,000","-30,724,000","-32,974,000","-33,967,000","-33,966,000","-33,733,000","-33,287,000","-28,558,000","-23,888,000","-25,156,000","-26,896,000","-25,065,000","-29,799,000","-24,624,000","-24,634,000","-24,876,000","-24,915,000","-25,384,000","-25,256,000","-23,798,000","-25,187,000","-27,249,000","-26,444,000","-23,826,000","-23,208,000","-27,846,000","-29,151,000","-26,383,000","-27,662,000","-34,541,000","-28,557,000","-28,810,000","-28,585,000","-29,365,000","-29,547,000","-28,790,000","-29,141,000","-28,699,000","-29,085,000","-25,831,000","-17,682,000","-17,090,000","-15,362,000","-16,231,000",,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"6,625,000","2,672,000","1,333,000","1,471,000","1,149,000","2,025,000","2,810,000","2,429,000","4,473,000","2,177,000","5,863,000","3,818,000","2,548,000","2,813,000","2,260,000","2,705,000","1,183,000","2,270,000","1,471,000","1,031,000","945,000","742,000","625,000","650,000","556,000","1,109,000","460,000","394,000","1,565,000","930,000","864,000","1,146,000","666,000","866,000","1,547,000","890,000","1,768,000","1,345,000","994,000","931,000","900,000","1,367,000","1,023,000","1,298,000","527,000","1,613,000","715,000","769,000","674,000",,"348,000","589,000","1,082,000",,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"282,440,000","72,294,000","70,407,000","68,909,000","70,830,000","64,051,000","66,093,000","52,689,000","43,999,000","47,627,000","36,587,000","36,792,000","36,515,000","36,779,000","35,993,000","35,992,000","29,741,000","26,158,000","26,627,000","27,927,000","26,010,000","30,541,000","25,249,000","25,284,000","25,432,000","26,024,000","25,844,000","25,650,000","25,363,000","26,117,000","28,113,000","27,590,000","24,492,000","24,074,000","29,393,000","30,041,000","28,151,000","29,007,000","35,535,000","29,488,000","29,710,000","29,952,000","30,388,000","30,845,000","29,317,000","30,754,000","29,414,000","29,854,000","26,505,000","15,663,000","17,438,000","15,951,000","17,313,000",,,,,,,,,,,,,,,,
OtherIncomeExpense,"83,617,000","14,294,000","26,365,000","-13,424,000","56,382,000","7,150,000","8,154,000","-1,999,000","-2,186,000","455,000","-7,760,000","6,359,000","6,694,000","-5,695,000","-10,576,000","-6,391,000","406,000","-6,758,000","-1,773,000","3,887,000","5,841,000","-24,210,000","-20,330,000","-7,379,000","7,978,000","-14,266,000","-14,235,000","5,452,000","-17,560,000","-138,928,000","-11,302,000","3,748,000","1,676,000","-8,258,000","-26,655,000","27,191,000","1,333,000","-4,665,000","8,256,000","-1,846,000","4,642,000","2,594,000","-9,408,000","401,000","-1,293,000","-118,000","-1,740,000","-25,293,000","-11,973,000","-15,930,000","-9,487,000","-12,883,000","-1,120,000","-271,226,000","2,860,000","44,000","1,937,000","31,273,000","6,363,000","22,468,000","-4,059,000","4,416,000","3,672,000","8,888,000","9,313,000","-8,466,000","915,000","-269,000","944,000"
	EarningsFromEquityInterest,"2,520,000","-2,088,000","7,025,000","-2,998,000","581,000","1,198,000","-2,615,000","-6,613,000","2,572,000","-834,000","-2,681,000","5,828,000","3,144,000","-659,000","4,000","-313,000","3,715,000","-899,000","-816,000","536,000","2,340,000","-618,000","-17,471,000","-305,000","592,000","929,000","-2,040,000","-367,000","2,980,000","-1,755,000","2,155,000","960,000","2,806,000","-1,992,000","-2,363,000","2,629,000","2,582,000","1,122,000","3,117,000","1,801,000","3,881,000","2,193,000","2,777,000","1,778,000","994,000","2,044,000","629,000","1,708,000","547,000","-131,000","499,000","908,000","575,000","1,393,000","1,979,000","-1,136,000","-289,000","1,429,000","159,000","2,875,000","343,000","5,510,000","2,453,000","1,478,000","1,824,000",,,,
	SpecialIncomeCharges,"84,789,000","171,000","31,781,000","-965,000","55,795,000","394,000","-208,000","-559,000","-130,000","1,820,000","305,000","101,000","147,000","94,000","-10,318,000","365,000","-2,981,000","-586,000","-37,000","-115,000","659,000","-14,174,000","-253,000","279,000","-1,161,000","-8,682,000","-4,068,000","-2,681,000","488,000","-139,998,000","-870,000","2,458,000","-2,306,000","-5,707,000","-29,561,000","28,430,000","2,389,000","-4,454,000","5,139,000","-3,647,000","761,000","401,000","-12,185,000","-1,377,000","-2,287,000","-2,162,000","-2,369,000","-27,001,000","-12,520,000","-15,799,000","-9,986,000","-13,791,000","-1,695,000","-272,619,000","881,000","1,180,000","2,226,000","29,844,000","6,204,000","19,593,000","-4,402,000","-1,094,000","1,219,000","7,410,000","7,489,000","-8,190,000","915,000","-269,000","944,000"
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,"1,136,000","8,425,000","3,443,000","2,757,000","-527,000","4,599,000","2,333,000","1,329,000","1,800,000","1,110,000","2,352,000","1,769,000","1,208,000","2,035,000","1,896,000","-1,870,000","1,309,000","187,000","5,493,000","706,000","1,665,000","4,363,000","2,581,000","6,394,000","9,017,000","9,528,000","7,780,000","14,877,000",,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,"1,000",,"-473,000","2,943,000",,,,,,,,,,,,,"-45,000","233,000",,,"0","36,269,000",,,"2,933,000","-7,035,000","5,517,000","-2,070,000","-588,000","6,692,000","671,000","622,000","-2,201,000","-212,000","20,607,000","3,503,000","-2,814,000","2,206,000","-1,086,000",,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,"83,578,000","-2,000","30,633,000","-993,000","55,933,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"1,211,000","173,000","1,148,000","28,000","-138,000","394,000","-208,000","-559,000","-130,000","1,820,000","305,000","101,000","147,000","95,000","-10,318,000","-108,000","-38,000","462,000","-37,000","-115,000","659,000","-125,000","-253,000","279,000","-25,000","-257,000","-625,000","76,000","-39,000","-483,000","1,696,000","3,787,000","-506,000","-4,597,000","9,060,000","30,199,000","3,597,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-3,692,000","16,211,000","-12,441,000","-9,461,000","6,000","5,558,000","10,977,000","5,173,000","-4,628,000","-531,000","-5,384,000","430,000","3,403,000","-5,130,000","-262,000","-6,443,000","-328,000","-5,273,000","-920,000","3,466,000","2,842,000","-9,418,000","-2,606,000","-7,353,000","8,547,000","-6,513,000","-8,127,000","8,500,000","-21,028,000","2,825,000","-12,587,000","330,000","1,176,000","-559,000","5,269,000","-3,868,000","-3,638,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-611,267,000","-180,047,000","93,288,000","-208,175,000","-316,333,000","-443,284,000","-559,362,000","-639,767,000","-214,252,000","-129,735,000","221,252,000","144,870,000","-51,283,000","-130,134,000","200,228,000","95,155,000","-34,144,000","-233,125,000","174,455,000","90,539,000","-41,249,000","-91,099,000","146,585,000","41,867,000","-49,027,000","-70,947,000","117,959,000","25,122,000","-65,781,000","-210,890,000","112,690,000","30,532,000","-32,152,000","-76,753,000","64,828,000","67,416,000","-60,628,000","-157,125,000","80,126,000","10,788,000","-65,950,000","-92,376,000","71,760,000","23,273,000","-99,284,000","-127,993,000","82,344,000","-21,358,000","-127,718,000","-92,115,000","96,022,000","-16,803,000","-101,782,000","-334,061,000","60,723,000","13,922,000","-50,038,000","-7,823,000","53,348,000","25,270,000","-39,139,000","-26,333,000","15,230,000","15,036,000","1,835,000","-76,341,000","43,472,000","1,617,000","-37,879,000"
TaxProvision,"-2,481,000","-17,576,000","6,421,000","2,285,000","6,389,000","20,542,000","-16,904,000","-29,183,000","-3,330,000","6,904,000","27,280,000","28,750,000","3,958,000","5,051,000","17,031,000","11,799,000","6,884,000","-59,344,000","25,685,000","9,984,000","6,521,000","1,872,000","13,824,000","5,406,000","6,927,000","2,890,000","13,577,000","4,910,000","745,000","5,112,000","-3,137,000","4,710,000","-2,055,000","4,508,000","14,410,000","8,401,000","3,559,000","8,280,000","11,950,000","5,228,000","4,278,000","3,320,000","8,739,000","6,659,000","-44,942,000","2,260,000","16,909,000","11,315,000","-15,330,000","-16,897,000","16,850,000","10,005,000","1,375,000","15,894,000","-50,697,000","12,548,000","6,329,000","10,539,000","11,795,000","15,348,000","5,910,000","6,807,000","24,331,000","5,354,000","718,000","58,604,000","17,389,000","647,000","-15,152,000"
NetIncomeCommonStockholders,"-670,675,000","-210,485,000","42,633,000","-194,714,000","-308,109,000","-436,197,000","-521,912,000","-565,922,000","-199,324,000","-185,311,000","155,345,000","89,840,000","-64,756,000","-171,440,000","151,894,000","52,187,000","-50,291,000","-229,713,000","114,996,000","62,641,000","-45,570,000","-118,108,000","102,503,000","26,449,000","-57,854,000","-94,402,000","78,931,000","11,951,000","-62,168,000","-188,414,000","103,965,000","22,474,000","-32,448,000","-82,043,000","43,774,000","58,130,000","-63,239,000","-159,717,000","57,948,000","7,692,000","-69,150,000","-99,525,000","51,712,000","13,257,000","-48,460,000","-139,294,000","51,404,000","-34,618,000","-111,953,000","479,000","69,247,000","-27,198,000","-102,707,000","-337,526,000","139,928,000","1,235,000","-35,402,000","-18,362,000","41,553,000","9,922,000","-45,049,000","-33,140,000","-9,101,000","9,682,000","5,287,000","-134,945,000","26,083,000","970,000","-22,727,000"
	NetIncome,"-670,675,000","-210,485,000","42,633,000","-194,714,000","-308,109,000","-436,197,000","-521,912,000","-565,922,000","-199,324,000","-185,311,000","155,345,000","89,840,000","-64,756,000","-171,440,000","151,894,000","52,187,000","-50,291,000","-229,713,000","114,996,000","62,641,000","-45,570,000","-118,108,000","102,503,000","26,449,000","-57,854,000","-94,402,000","78,931,000","11,951,000","-62,168,000","-188,414,000","103,965,000","22,474,000","-32,448,000","-82,043,000","43,774,000","58,130,000","-63,239,000","-159,717,000","57,948,000","7,692,000","-69,150,000","-99,525,000","51,712,000","13,257,000","-48,460,000","-139,294,000","51,404,000","-34,618,000","-111,953,000","479,000","69,247,000","-27,198,000","-102,707,000","-337,526,000","139,928,000","1,235,000","-35,402,000","-18,362,000","41,553,000","9,922,000","-45,049,000","-33,140,000","-9,101,000","9,682,000","5,287,000","-134,945,000","26,083,000","970,000","-22,727,000"
		NetIncomeIncludingNoncontrollingInterests,"-608,786,000","-162,471,000","86,867,000","-210,460,000","-322,722,000","-463,826,000","-542,458,000","-610,584,000","-210,922,000","-136,639,000","193,972,000","116,120,000","-55,241,000","-135,185,000","183,197,000","83,356,000","-41,028,000","-173,781,000","148,770,000","80,555,000","-47,770,000","-92,971,000","132,761,000","36,461,000","-55,954,000","-73,837,000","104,382,000","20,212,000","-66,526,000","-216,002,000","115,827,000","25,822,000","-30,097,000","-81,261,000","50,418,000","59,015,000","-64,187,000","-165,405,000","68,176,000","5,560,000","-70,228,000","-95,696,000","63,021,000","16,614,000","-54,342,000","-130,588,000","62,222,000","-33,050,000","-112,691,000","1,059,000","79,172,000","-26,808,000","-103,157,000","-335,816,000","144,189,000","-1,006,000","-37,644,000","-18,683,000","49,316,000","13,394,000","-48,094,000","-28,521,000","-827,000","9,682,000","5,287,000","-129,415,000","21,123,000","970,000","-22,727,000"
			NetIncomeContinuousOperations,"-608,786,000","-162,471,000","86,867,000","-210,460,000","-322,722,000","-463,826,000","-542,458,000","-610,584,000","-210,922,000","-136,639,000","193,972,000","116,120,000","-55,241,000","-135,185,000","183,197,000","83,356,000","-41,028,000","-173,781,000","148,770,000","80,555,000","-47,770,000","-92,971,000","132,761,000","36,461,000","-55,954,000","-73,837,000","104,382,000","20,212,000","-66,526,000","-216,002,000","115,827,000","25,822,000","-30,097,000","-81,261,000","50,418,000","59,015,000","-64,187,000","-165,405,000","68,176,000","5,560,000","-70,228,000","-95,696,000","63,021,000","16,614,000","-54,342,000","-130,253,000","65,435,000","-32,673,000","-112,388,000","-75,218,000","79,172,000","-26,808,000","-103,157,000","-349,955,000","111,420,000","1,374,000","-56,367,000","-18,362,000","41,553,000","9,922,000","-45,049,000","-33,140,000","-9,101,000","9,682,000","1,117,000","-129,415,000","21,123,000","970,000","-22,727,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-335,000","-3,213,000","-377,000","-303,000","76,277,000","0","0","0","12,429,000","28,508,000","-139,000","20,965,000",,,,,,,,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,170,000",,,,
		MinorityInterests,"-61,889,000","-48,014,000","-44,234,000","15,746,000","14,613,000","27,629,000","20,546,000","44,662,000","11,598,000","-48,672,000","-38,627,000","-26,280,000","-9,515,000","-36,255,000","-31,303,000","-31,169,000","-9,263,000","-55,932,000","-33,774,000","-17,914,000","2,200,000","-25,137,000","-30,258,000","-10,012,000","-1,900,000","-20,565,000","-25,451,000","-8,261,000","4,358,000","27,588,000","-11,862,000","-3,348,000","-2,351,000","-782,000","-6,644,000","-885,000","948,000","5,688,000","-10,228,000","2,132,000","1,078,000","-3,829,000","-11,309,000","-3,357,000","5,882,000","-8,706,000","-10,818,000","-1,568,000","738,000","-580,000","-9,925,000","-390,000","450,000","-1,710,000","-4,261,000","2,241,000","2,242,000","321,000","-7,763,000","-3,472,000","3,045,000","-4,619,000","-8,274,000",,,,"4,960,000",,
	OtherunderPreferredStockDividend,,,,,,"-7,135,000","-6,990,000",,"14,540,000",,,"13,515,000","12,312,000","23,553,000","20,789,000","17,172,000","16,385,000","38,820,000","21,397,000","18,837,000","12,577,000","16,748,000","8,576,000","11,292,000","13,336,000","16,068,000","10,118,000","3,105,000","3,889,000","1,958,000","1,198,000","460,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,,,,,,,"0","0",,,"0","86,000",,,"319,000",,,,"3,336,000",,,,"3,274,000",,,,"0",,,,"4,813,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-670,675,000","-210,485,000","42,633,000","-194,714,000","-308,109,000","-436,197,000","-521,912,000","-565,922,000","-199,324,000","-185,576,000","155,345,000","89,926,000","-64,756,000","-171,440,000","152,213,000","52,187,000","-50,291,000","-229,713,000","118,332,000","62,641,000","-45,570,000","-118,108,000","105,777,000","26,449,000","-57,854,000","-94,402,000","78,931,000","11,951,000","-62,168,000","-188,414,000","108,778,000","22,474,000","-32,448,000","-82,043,000","43,774,000","58,130,000","-63,239,000","-159,717,000","57,948,000","7,692,000","-69,150,000","-99,525,000","51,712,000","13,257,000","-48,460,000","-139,294,000","51,404,000","-34,618,000","-111,953,000","479,000","69,247,000","-27,198,000","-102,707,000","-337,526,000","139,928,000","1,235,000","-35,402,000","-18,362,000","41,553,000","9,922,000","-45,049,000","-33,140,000","-9,101,000","9,682,000","5,287,000","-134,945,000","26,083,000","970,000","-22,727,000"
BasicEPS,,,"0.2","-0.9","-1.44",,"-2.45","-2.67","-0.94",,"0.74","0.43","-0.31",,"0.73","0.25","-0.24",,"0.56","0.31","-0.22",,"0.51","0.13","-0.29",,"0.39","0.06","-0.31",,"0.52","0.11","-0.16",,"0.22","0.3","-0.33",,"0.31","0.04","-0.37",,"0.28","0.07","-0.27",,"0.3","-0.2","-0.76",,"0.82","-0.33","-1.29",,"1.84","0.02","-0.47",,"0.6","0.15","-0.69",,"-0.14","0.15","0.02",,"0.386","0.014","-0.336"
