name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,510,000","48,895,000","42,482,000","41,516,000","38,550,000","37,744,000","34,262,000","33,395,000","32,160,000","32,088,000","32,792,000","31,935,000","29,112,000","26,578,000","26,112,000","26,656,000","26,758,000","27,734,000","24,622,000","24,229,000","23,985,000","23,647,000","23,764,000","23,507,000","24,429,000","25,420,000","23,453,000","23,210,000","25,814,000","22,716,000","16,198,000","15,891,000","15,112,000","13,216,000","12,464,000","12,648,000","11,800,000","13,800,000","14,800,000","13,000,000","10,000,000","11,100,000","10,300,000","9,800,000","9,300,000","10,600,000","10,100,000","10,500,000","12,200,000","10,400,000","10,300,000","9,800,000","9,000,000","11,400,000","13,100,000","13,700,000","16,700,000","15,100,000","14,600,000","9,900,000","9,700,000","16,400,000","8,400,000","7,700,000","7,800,000","7,700,000","7,700,000","8,300,000","5,800,000","5,900,000","6,200,000","15,200,000","7,600,000","4,200,000","6,000,000","6,200,000",,,,,
	OtherTaxes,"83,000,000","65,805,000","8,207,000","4,183,000","4,805,000","3,675,000","3,615,000","3,352,000","3,738,000","2,959,000","4,607,000","3,640,000","5,847,000","7,208,000","2,852,000","5,392,000","7,190,000","6,925,000","9,194,000","8,310,000","9,058,000","5,486,000","8,771,000","8,973,000","5,994,000","8,511,000","11,407,000","11,611,000","11,280,000","10,218,000","10,933,000","12,816,000","13,044,000","8,462,000","11,532,000","11,364,000","11,687,000","9,001,000","10,436,000","10,854,000","18,583,000","6,506,000","7,042,000","5,877,000","8,151,000","6,759,000","8,489,000","11,841,000","10,805,000","10,118,000","10,719,000","10,914,000","12,898,000","9,791,000","20,627,000","19,225,000","16,897,000","11,659,000","14,379,000","14,579,000","13,165,000","10,912,000","14,366,000","14,578,000","15,495,000","17,240,000","14,939,000","12,396,000","9,718,000","10,884,000","10,115,000","9,921,000","10,102,000","8,962,000","9,301,000","8,651,000","10,224,000","5,834,000","5,273,000","7,475,000","6,152,000","7,177,000","4,547,000","6,715,000","9,902,000","7,471,000","6,016,000","4,954,000","4,601,000","4,400,000","4,800,000","4,200,000","3,600,000","3,700,000","3,800,000","4,000,000","3,800,000","3,900,000","3,500,000","3,500,000","4,100,000","3,400,000","2,900,000","3,100,000","3,400,000","2,400,000","3,000,000","2,900,000","2,900,000","3,200,000","3,300,000","3,000,000","2,600,000","2,700,000","2,300,000","2,300,000","2,200,000","2,000,000","1,800,000","1,600,000","1,700,000","2,400,000","1,100,000","1,500,000","2,000,000","1,800,000","1,000,000","1,400,000","1,500,000",,,,,
	OtherOperatingExpenses,"18,000,000","9,007,000","3,998,000","2,368,000","2,627,000","4,750,000","3,900,000","4,579,000","2,190,000","5,241,000","4,481,000","4,504,000","6,044,000","45,654,000","10,049,000","54,500,000","3,617,000","4,903,000","6,466,000","3,959,000","6,198,000","14,553,000","2,988,000","3,738,000","6,383,000","8,500,000","4,930,000","5,298,000","8,732,000","8,783,000","8,812,000","4,676,000","6,474,000","5,721,000","3,891,000","4,529,000","4,024,000","7,928,000","9,303,000","16,244,000",,"5,357,000","20,190,000","4,592,000",,,"9,665,000","-4,387,000","-759,000",,,,,"-52,647,000","-209,000","-401,000",,"-1,155,000","49,000","-4,422,000","-7,920,000","-2,073,000","-229,733,000","-4,000","-207,000","0","-15,000","-59,000",,"131,000","-120,000","172,000","-59,000","-4,580,000","-6,988,000","2,292,000","-560,000","-49,000","216,000","-429,000","18,000",,"231,000","31,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"1,672,000,000","1,347,089,000","95,656,000","53,888,000","175,367,000","163,244,000","-7,564,000","53,957,000","86,389,000","152,905,000","125,881,000","247,155,000","350,775,000","340,009,000","150,407,000","77,489,000","219,087,000","70,018,000","53,275,000","128,684,000","191,626,000","-4,084,000","6,168,000","-69,733,000","-58,952,000","-44,681,000","-6,428,000","-20,395,000","85,736,000","260,628,000","189,232,000","211,393,000","195,772,000","150,448,000","127,111,000","164,460,000","87,110,000","122,024,000","75,901,000","10,376,000","47,196,000","71,635,000","61,379,000","72,547,000","37,907,000","35,739,000","57,797,000","56,720,000","75,053,000","87,854,000","81,302,000","77,531,000","86,497,000","145,167,000","123,229,000","100,005,000","80,823,000","72,634,000","65,976,000","76,568,000","83,171,000","58,406,000","308,572,000","81,764,000","95,207,000","101,762,000","63,115,000","61,722,000","38,044,000","67,449,000","34,278,000","36,439,000","36,090,000","37,135,000","51,837,000","34,850,000","-46,691,000","23,124,000","17,448,000","9,850,000","4,996,000","-4,837,000","21,601,000","26,976,000","68,522,000","40,308,000","15,773,000","7,717,000","10,022,000","8,900,000","9,600,000","6,400,000","1,800,000","4,800,000","1,600,000","10,000,000","9,400,000","20,600,000","10,900,000","10,500,000","23,300,000","16,600,000","7,600,000","9,300,000","15,100,000","120,000,000","-111,800,000","-600,000","1,800,000","2,300,000","-400,000","1,500,000","11,500,000","4,300,000","2,600,000","3,200,000","7,700,000","8,200,000","1,600,000","1,800,000","4,700,000","6,300,000","-800,000","-1,600,000","9,400,000","13,000,000","-2,100,000","1,600,000","9,800,000","36,200,000","-97,900,000","37,400,000","37,300,000","37,300,000"
NetNonOperatingInterestIncomeExpense,"-62,000,000","-24,488,000","-12,577,000","-12,558,000","-12,377,000","-10,981,000","-14,389,000","-14,543,000","-14,211,000","-14,650,000","-13,554,000","-14,567,000","-12,181,000","-15,624,000","-14,191,000","-23,328,000","-20,058,000","-20,410,000","-20,331,000","-20,619,000","-20,771,000","-20,515,000","-21,483,000","-21,963,000","-24,375,000","-24,667,000","-24,510,000","-24,168,000","-23,566,000","-23,473,000","-17,422,000","-16,334,000","-16,557,000","-16,190,000","-15,796,000","-16,701,000","-16,255,000","-16,662,000","-16,219,000","-18,495,000","-16,917,000","-17,735,000","-18,517,000","-18,044,000","-17,367,000","-20,502,000","-16,758,000","-15,769,000","-14,912,000","-14,850,000","-14,857,000","-15,046,000","-14,226,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"62,000,000","24,488,000","12,577,000","12,558,000","12,377,000","10,981,000","14,389,000","14,543,000","14,211,000","14,650,000","13,554,000","14,567,000","12,181,000","15,624,000","14,191,000","23,328,000","20,058,000","20,410,000","20,331,000","20,619,000","20,771,000","20,515,000","21,483,000","21,963,000","24,375,000","24,667,000","24,510,000","24,168,000","23,566,000","23,473,000","17,422,000","16,334,000","16,557,000","16,190,000","15,796,000","16,701,000","16,255,000","16,662,000","16,219,000","18,495,000","16,917,000","17,735,000","18,517,000","18,044,000","17,367,000","20,502,000","16,758,000","15,769,000","14,912,000","14,850,000","14,857,000","15,046,000","14,226,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,"14,650,000","13,554,000","14,567,000","12,181,000","15,624,000","14,191,000","23,328,000","20,058,000","20,410,000","20,331,000",,,,,,,,,,,,,,,,,,,,,,,,,"18,044,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-108,000,000","-108,136,000","137,000","-26,000","25,000","-410,000","-26,000","-289,000","-54,000","69,160,000","3,753,000","3,507,000","2,040,000","553,000","25,529,000","422,000","-42,157,000","-508,842,000","-8,206,000","-70,929,000","-1,930,000","-439,393,000","-2,972,000","-5,660,000","3,363,000","-112,989,000","5,404,000","1,433,000","1,559,000","-749,921,000","1,109,000","-740,000","-1,285,000","16,750,000","4,421,000","276,000","-96,000","-16,407,000","-126,000","67,703,000","-535,000","26,974,000","3,854,000","34,071,000","-1,517,000","95,769,000","-35,524,000","-4,652,000","-15,982,000","-24,444,000","-6,579,000","-6,730,000","3,400,000","-63,412,000","-16,815,000","-11,437,000","-9,502,000","-4,629,000","-20,959,000","-8,224,000","-52,000","-11,058,000","223,054,000","-5,634,000","-6,953,000","-3,640,000","-8,169,000","59,000",,"-31,344,000","1,694,000","362,000","59,000","-94,000","-9,426,000","-32,000","560,000","-7,939,000","-4,890,000","429,000","-18,000","-33,566,000","-231,000","-31,000","4,000","-12,946,000","26,000","-16,440,000","4,751,000","-1,400,000","4,500,000","1,800,000","1,100,000","400,000","100,000",,"1,200,000","-200,000",,"-500,000","-600,000","200,000",,"-700,000","800,000","-111,800,000",,,"-14,400,000",,,,,"600,000",,"1,000,000","700,000","-2,100,000","700,000","1,300,000","1,700,000","-200,000",,,"2,000,000","1,900,000","6,500,000","800,000","2,400,000",,,,,
	EarningsFromEquityInterest,"0","0","0","0","0","0","0","0","-59,000","69,302,000","3,860,000","3,650,000","3,684,000","2,146,000","-11,000","-4,000","-994,000","-96,500,000","-1,417,000","-1,286,000","-1,283,000","-2,685,000","-1,727,000","-73,000","2,009,000","1,834,000","1,648,000","1,512,000","1,421,000","1,261,000","1,063,000","756,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-108,000,000","-108,275,000","184,000","20,000","71,000","-352,000","31,000","-241,000","71,000","2,000","36,000","0","-1,500,000","-1,477,000","25,655,000","544,000","-41,049,000","-412,323,000","-11,872,000","-69,958,000","-223,000","-436,708,000","-1,245,000","-5,587,000","1,354,000","-114,823,000","3,756,000","-79,000","138,000","-751,182,000","46,000","-1,496,000","-1,285,000","16,750,000","4,421,000","276,000","-96,000","-16,407,000","-126,000","67,703,000","-535,000","26,974,000","3,854,000","34,071,000","-1,517,000","95,769,000","-35,524,000","-4,652,000","-15,982,000","-24,444,000","-6,579,000","-6,730,000","3,400,000","-63,412,000","-16,815,000","-11,437,000","-9,502,000","-4,629,000","-20,959,000","-8,224,000","-52,000","-11,058,000","223,054,000","-5,634,000","-6,953,000","-3,640,000","-8,169,000","59,000",,"-31,344,000","1,694,000","362,000","59,000","-94,000","-9,426,000","-32,000","560,000","-7,939,000","-4,890,000","429,000","-18,000","-33,566,000","-231,000","-31,000","4,000","-12,946,000","26,000","-16,440,000","4,751,000","-1,400,000","4,500,000","1,800,000","1,100,000","400,000","100,000",,"1,200,000","-200,000",,"-500,000","-600,000","200,000",,"-700,000","800,000","-111,800,000",,,"-14,400,000",,,,,"600,000",,"1,000,000","700,000","-2,100,000","700,000","1,300,000","1,700,000","-200,000",,,"2,000,000","1,900,000","6,500,000","800,000","2,400,000",,,,,
