name,ttm,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,05/31/1989,02/28/1989,11/30/1988,08/31/1988,05/31/1988,02/29/1988,11/30/1987,08/31/1987,05/31/1987,02/28/1987,11/30/1986,08/31/1986,05/31/1986,02/28/1986,11/30/1985,08/31/1985
TotalRevenue,"135,948,000,000","33,756,000,000","33,901,000,000","34,262,000,000","34,030,000,000","32,779,000,000","36,307,000,000","34,746,000,000","34,631,000,000","35,820,000,000","34,339,000,000","33,954,000,000","34,591,000,000","34,528,000,000","33,793,000,000","33,442,000,000","34,334,000,000","33,021,000,000","30,740,000,000","30,149,000,000","30,118,000,000","29,446,000,000","28,501,000,000","28,636,000,000","29,498,000,000","30,184,000,000","29,033,000,000","28,522,000,000","28,795,000,000","26,573,000,000","19,554,000,000","19,057,000,000","19,401,000,000","19,605,000,000","18,329,000,000","17,941,000,000","18,313,000,000","18,647,000,000","17,316,000,000","17,073,000,000","17,752,000,000","18,651,000,000","18,157,000,000","17,967,000,000","18,371,000,000","18,502,000,000","17,344,000,000","16,870,000,000","17,199,000,000","16,987,000,000","16,364,000,000","15,703,000,000","16,210,000,000","16,475,000,000","14,947,000,000","14,597,100,000","15,015,700,000","15,393,600,000","14,027,900,000","13,421,500,000","13,698,300,000","13,933,700,000","12,708,500,000","12,170,300,000","12,175,200,000","12,163,100,000","10,900,400,000","10,494,900,000","10,830,600,000","10,987,000,000","9,889,100,000","9,426,700,000","9,578,500,000","9,782,200,000","8,720,800,000","8,246,400,000","8,328,000,000","8,446,100,000","7,484,900,000","7,235,300,000","7,397,900,000","7,488,500,000","6,559,400,000","6,283,600,000","6,296,200,000","6,429,000,000","5,614,200,000","5,380,800,000","5,394,100,000","5,608,800,000","4,823,200,000","4,560,000,000","4,571,400,000","4,691,000,000","4,016,000,000","3,841,000,000","3,887,000,000","4,094,000,000","3,485,000,000","3,303,100,000","3,403,300,000","3,602,600,000","3,054,000,000","2,917,700,000","2,988,800,000","3,179,100,000","2,692,800,000","2,565,200,000","2,617,400,000","2,807,000,000","2,405,600,000","2,282,500,000","2,336,000,000","2,498,500,000","2,118,000,000","2,037,000,000","2,085,300,000","2,257,900,000","1,914,600,000","1,842,300,000","1,886,000,000","2,038,000,000","1,708,700,000","1,667,300,000","1,704,400,000","1,820,800,000","1,540,500,000","1,492,300,000","1,521,800,000","1,646,600,000","1,386,800,000","1,341,000,000","1,350,700,000","1,476,700,000","1,211,700,000","1,201,900,000","1,215,900,000","1,350,900,000","1,114,800,000","1,075,100,000","1,070,800,000","1,175,400,000","960,300,000","926,700,000","913,900,000","1,002,300,000","817,700,000","778,800,000"
	OperatingRevenue,"135,948,000,000","33,756,000,000","33,901,000,000","34,262,000,000","34,030,000,000","32,779,000,000","36,307,000,000","34,746,000,000","34,631,000,000","35,820,000,000","34,339,000,000","33,954,000,000","34,591,000,000","34,528,000,000","33,793,000,000","33,442,000,000","34,334,000,000","33,021,000,000","30,740,000,000","30,149,000,000","30,118,000,000","29,446,000,000","28,501,000,000","28,636,000,000","29,498,000,000","30,184,000,000","29,033,000,000","28,522,000,000","28,795,000,000","26,573,000,000","19,554,000,000","19,057,000,000","19,401,000,000","19,605,000,000","18,329,000,000","17,941,000,000","18,313,000,000","18,647,000,000","17,316,000,000","17,073,000,000","17,752,000,000","18,651,000,000","18,157,000,000","17,967,000,000","18,371,000,000","18,502,000,000","17,344,000,000","16,870,000,000","17,199,000,000","16,987,000,000","16,364,000,000","15,703,000,000","16,210,000,000","16,475,000,000","14,947,000,000","14,597,100,000","15,015,700,000","15,393,600,000","14,027,900,000","13,421,500,000","13,698,300,000","13,933,700,000","12,708,500,000","12,170,300,000","12,175,200,000","12,163,100,000","10,900,400,000","10,494,900,000","10,830,600,000","10,987,000,000","9,889,100,000","9,426,700,000","9,578,500,000","9,782,200,000","8,720,800,000","8,246,400,000","8,328,000,000","8,446,100,000","7,484,900,000","7,235,300,000","7,397,900,000","7,488,500,000","6,559,400,000","6,283,600,000","6,296,200,000","6,429,000,000","5,614,200,000","5,380,800,000","5,394,100,000","5,608,800,000","4,823,200,000","4,560,000,000","4,571,400,000","4,691,000,000","4,016,000,000","3,841,000,000","3,887,000,000","4,094,000,000","3,485,000,000","3,303,100,000","3,403,300,000","3,602,600,000","3,054,000,000","2,917,700,000","2,988,800,000","3,179,100,000","2,692,800,000","2,565,200,000","2,617,400,000","2,807,000,000","2,405,600,000","2,282,500,000","2,336,000,000","2,498,500,000","2,118,000,000","2,037,000,000","2,085,300,000","2,257,900,000","1,914,600,000","1,842,300,000","1,886,000,000","2,038,000,000","1,708,700,000","1,667,300,000","1,704,400,000","1,820,800,000","1,540,500,000","1,492,300,000","1,521,800,000","1,646,600,000","1,386,800,000","1,341,000,000","1,350,700,000","1,476,700,000","1,211,700,000","1,201,900,000","1,215,900,000","1,350,900,000","1,114,800,000","1,075,100,000","1,070,800,000","1,175,400,000","960,300,000","926,700,000","913,900,000","1,002,300,000","817,700,000","778,800,000"
CostOfRevenue,"106,010,000,000","26,047,000,000","26,326,000,000","26,758,000,000","26,877,000,000","25,998,000,000","29,168,000,000","27,943,000,000","28,193,000,000","28,307,000,000","27,077,000,000","26,727,000,000","27,138,000,000","26,773,000,000","26,152,000,000","25,867,000,000","26,554,000,000","24,925,000,000","23,399,000,000","22,809,000,000","22,973,000,000","21,885,000,000","21,385,000,000","21,705,000,000","22,001,000,000","22,240,000,000","21,531,000,000","21,257,000,000","21,314,000,000","19,691,000,000","14,258,000,000","13,730,000,000","13,961,000,000","13,955,000,000","13,177,000,000","12,750,000,000","13,091,000,000","13,040,000,000","12,217,000,000","12,238,000,000","12,738,000,000","13,262,000,000","13,053,000,000","12,898,000,000","13,217,000,000","13,178,000,000","12,399,000,000","12,078,000,000","12,450,000,000","12,090,000,000","11,826,000,000","11,357,000,000","11,751,000,000","11,818,000,000","10,796,000,000","10,542,200,000","10,776,800,000","10,957,400,000","10,121,100,000","9,666,200,000","9,821,100,000","9,897,900,000","9,132,900,000","8,806,700,000","8,832,000,000","8,703,800,000","7,897,900,000","7,561,800,000","7,814,400,000","7,856,400,000","7,181,200,000","6,812,400,000","7,000,700,000","7,076,600,000","6,420,700,000","6,021,000,000","6,098,000,000","6,098,000,000","5,489,200,000","5,299,300,000","5,460,700,000","5,454,600,000","4,861,500,000","4,620,000,000","4,644,600,000","4,658,200,000","4,126,100,000","3,676,400,000","3,943,100,000","4,065,300,000","3,551,000,000","3,103,700,000","3,330,700,000","3,392,400,000","2,942,000,000","2,609,000,000","2,840,000,000","2,961,000,000","2,541,000,000","2,226,800,000","2,470,600,000","2,596,500,000","2,224,000,000","1,958,300,000","2,165,600,000","2,289,800,000","1,953,800,000","1,712,700,000","1,888,200,000","2,009,100,000","1,740,800,000","1,502,600,000","1,679,900,000","1,785,600,000","1,528,200,000","1,343,900,000","1,503,500,000","1,619,700,000","1,387,200,000","1,223,100,000","1,360,400,000","1,464,800,000","1,237,300,000","1,106,400,000","1,223,500,000","1,303,100,000","1,111,900,000","1,047,300,000","1,081,700,000","1,170,000,000","988,000,000",,,,,,,,,,,,,,,,,
GrossProfit,"29,939,000,000","7,708,000,000","7,574,000,000","7,503,000,000","7,153,000,000","6,781,000,000","7,139,000,000","6,803,000,000","6,438,000,000","7,513,000,000","7,263,000,000","7,227,000,000","7,453,000,000","7,754,000,000","7,641,000,000","7,575,000,000","7,780,000,000","8,096,000,000","7,341,000,000","7,340,000,000","7,145,000,000","7,561,000,000","7,116,000,000","6,931,000,000","7,497,000,000","7,944,000,000","7,502,000,000","7,265,000,000","7,481,000,000","6,882,000,000","5,296,000,000","5,327,000,000","5,440,000,000","5,650,000,000","5,152,000,000","5,191,000,000","5,222,000,000","5,607,000,000","5,099,000,000","4,835,000,000","5,014,000,000","5,389,000,000","5,104,000,000","5,069,000,000","5,154,000,000","5,324,000,000","4,945,000,000","4,792,000,000","4,749,000,000","4,897,000,000","4,538,000,000","4,346,000,000","4,459,000,000","4,657,000,000","4,151,000,000","4,054,900,000","4,238,900,000","4,436,200,000","3,906,800,000","3,755,300,000","3,877,200,000","4,035,800,000","3,575,600,000","3,363,600,000","3,343,200,000","3,459,300,000","3,002,500,000","2,933,100,000","3,016,200,000","3,130,600,000","2,707,900,000","2,614,300,000","2,577,800,000","2,705,600,000","2,300,100,000","2,225,400,000","2,230,000,000","2,348,100,000","1,995,700,000","1,936,000,000","1,937,200,000","2,033,900,000","1,697,900,000","1,663,600,000","1,651,600,000","1,770,800,000","1,488,100,000","1,704,400,000","1,451,000,000","1,543,500,000","1,272,200,000","1,456,300,000","1,240,700,000","1,298,600,000","1,074,000,000","1,232,000,000","1,047,000,000","1,133,000,000","944,000,000","1,076,300,000","932,700,000","1,006,100,000","830,000,000","959,400,000","823,200,000","889,300,000","739,000,000","852,500,000","729,200,000","797,900,000","664,800,000","779,900,000","656,100,000","712,900,000","589,800,000","693,100,000","581,800,000","638,200,000","527,400,000","619,200,000","525,600,000","573,200,000","471,400,000","560,900,000","480,900,000","517,700,000","428,600,000","445,000,000","440,100,000","476,600,000","398,800,000",,,,,,,,,,,,,,,,,
OperatingExpense,"25,722,000,000","6,565,000,000","6,391,000,000","6,650,000,000","6,116,000,000","6,029,000,000","6,207,000,000","6,210,000,000","8,265,000,000","6,308,000,000","6,262,000,000","6,408,000,000","6,235,000,000","6,320,000,000","6,280,000,000","6,113,000,000","6,231,000,000","6,318,000,000","5,907,000,000","6,218,000,000","5,712,000,000","6,124,000,000","5,686,000,000","5,825,000,000","5,967,000,000","6,084,000,000","6,034,000,000","6,429,000,000","6,080,000,000","5,606,000,000","4,456,000,000","4,493,000,000","4,551,000,000","4,569,000,000","4,379,000,000","4,286,000,000","4,362,000,000","4,497,000,000","4,398,000,000","4,249,000,000","4,141,000,000","4,284,000,000","4,204,000,000","3,803,000,000","4,203,000,000","4,117,000,000","4,004,000,000","4,044,000,000","3,920,000,000","3,811,000,000","3,741,000,000","3,644,000,000","3,613,000,000","3,627,000,000","3,482,000,000","3,344,000,000","3,325,100,000","3,348,000,000","3,179,000,000","3,151,800,000","3,022,400,000","3,015,300,000","2,903,700,000","2,732,400,000","2,635,600,000","2,638,400,000","2,460,700,000","2,408,600,000","2,378,700,000","2,359,700,000","2,210,300,000","2,098,300,000","2,033,100,000","2,028,600,000","1,895,100,000","1,783,700,000","1,769,300,000","1,754,900,000","1,643,000,000","1,541,300,000","1,523,100,000","1,510,500,000","1,405,900,000","1,325,300,000","1,306,100,000","1,313,900,000","1,230,500,000","1,394,500,000","1,138,200,000","1,152,300,000","1,062,000,000","1,195,900,000","984,400,000","968,600,000","904,000,000","1,023,000,000","843,000,000","854,000,000","801,000,000","905,300,000","757,400,000","766,600,000","707,700,000","813,800,000","674,900,000","682,900,000","635,200,000","729,300,000","601,500,000","616,500,000","576,900,000","667,300,000","541,900,000","555,300,000","518,400,000","597,600,000","479,000,000","496,300,000","461,400,000","535,800,000","434,200,000","448,300,000","412,600,000","485,500,000","400,800,000","405,000,000","375,700,000","378,400,000","369,800,000","376,800,000","351,500,000",,,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"25,722,000,000","6,565,000,000","6,391,000,000","6,650,000,000","6,116,000,000","6,029,000,000","6,207,000,000","6,210,000,000","8,265,000,000","6,308,000,000","6,262,000,000","6,408,000,000","6,235,000,000","6,320,000,000","6,280,000,000","6,113,000,000","6,231,000,000","6,318,000,000","5,907,000,000","6,218,000,000","5,712,000,000","6,124,000,000","5,686,000,000","5,825,000,000","5,967,000,000","6,084,000,000","6,034,000,000","6,429,000,000","6,080,000,000","5,606,000,000","4,456,000,000","4,493,000,000","4,551,000,000","4,569,000,000","4,379,000,000","4,286,000,000","4,362,000,000","4,497,000,000","4,398,000,000","4,249,000,000","4,141,000,000","4,284,000,000","4,204,000,000","4,237,000,000","4,203,000,000","4,117,000,000","4,004,000,000","4,044,000,000","3,920,000,000","3,811,000,000","3,741,000,000","3,644,000,000","3,613,000,000","3,627,000,000","3,482,000,000","3,344,000,000","3,325,100,000","3,348,000,000","3,179,000,000","3,151,800,000","3,022,400,000","3,015,300,000","2,903,700,000","2,732,400,000","2,635,600,000","2,638,400,000","2,460,700,000","2,408,600,000","2,378,700,000","2,359,700,000","2,210,300,000","2,098,300,000","2,033,100,000","2,028,600,000","1,895,100,000","1,783,700,000","1,769,300,000","1,754,900,000","1,643,000,000","1,541,300,000","1,523,100,000","1,510,500,000","1,405,900,000","1,325,300,000","1,306,100,000","1,313,900,000","1,230,500,000","1,164,400,000","1,138,200,000","1,152,300,000","1,062,000,000","985,800,000","984,400,000","968,600,000","904,000,000","834,000,000","843,000,000","854,000,000","801,000,000","741,300,000","757,400,000","766,600,000","707,700,000","666,500,000","674,900,000","682,900,000","635,200,000","597,800,000","601,500,000","616,500,000","576,900,000","549,200,000","541,900,000","555,300,000","518,400,000","492,900,000","479,000,000","496,300,000","461,400,000","443,700,000","434,200,000","448,300,000","412,600,000","401,200,000","400,800,000","405,000,000","375,700,000","358,700,000","352,900,000","360,200,000","335,200,000",,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,700,000","16,900,000","16,600,000","16,300,000",,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,700,000","16,900,000","16,600,000","16,300,000",,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-434,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"4,217,000,000","1,143,000,000","1,183,000,000","853,000,000","1,037,000,000","752,000,000","932,000,000","593,000,000","-1,827,000,000","1,205,000,000","1,001,000,000","819,000,000","1,218,000,000","1,434,000,000","1,361,000,000","1,462,000,000","1,549,000,000","1,778,000,000","1,434,000,000","1,122,000,000","1,433,000,000","1,437,000,000","1,430,000,000","1,106,000,000","1,530,000,000","1,860,000,000","1,468,000,000","836,000,000","1,401,000,000","1,276,000,000","840,000,000","834,000,000","889,000,000","1,081,000,000","773,000,000","905,000,000","860,000,000","1,110,000,000","701,000,000","586,000,000","873,000,000","1,105,000,000","900,000,000","1,266,000,000","951,000,000","1,207,000,000","941,000,000","748,000,000","829,000,000","1,086,000,000","797,000,000","702,000,000","846,000,000","1,030,000,000","669,000,000","710,900,000","913,800,000","1,088,200,000","727,800,000","603,500,000","854,800,000","1,020,500,000","671,900,000","631,200,000","707,600,000","820,900,000","541,800,000","524,500,000","637,500,000","770,900,000","497,600,000","516,000,000","544,700,000","677,000,000","405,000,000","441,700,000","460,700,000","593,200,000","352,700,000","394,700,000","414,100,000","523,400,000","292,000,000","338,300,000","345,500,000","456,900,000","257,600,000","309,900,000","312,800,000","391,200,000","210,200,000","260,400,000","256,300,000","330,000,000","170,000,000","209,000,000","204,000,000","279,000,000","143,000,000","171,000,000","175,300,000","239,500,000","122,300,000","145,600,000","148,300,000","206,400,000","103,800,000","123,200,000","127,700,000","181,400,000","87,900,000","112,600,000","114,200,000","157,600,000","71,400,000","95,500,000","102,800,000","141,900,000","66,000,000","83,400,000","91,400,000","124,900,000","58,800,000","75,400,000","80,100,000","112,700,000","52,900,000","66,600,000","70,300,000","99,800,000","47,300,000","-3,785,600,000","1,350,700,000","1,476,700,000","1,211,700,000","-3,457,400,000","1,215,900,000","1,350,900,000","1,114,800,000","-2,995,800,000","1,070,800,000","1,175,400,000","960,300,000","-2,537,300,000","913,900,000","1,002,300,000","817,700,000","-2,205,300,000"
