name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990
TotalExpenses,"79,710,000,000","21,114,000,000","19,061,000,000","19,907,000,000","19,628,000,000","19,520,000,000","18,320,000,000","16,497,000,000","18,218,000,000","15,702,000,000","15,353,000,000","15,016,000,000","15,361,000,000","13,732,000,000","13,305,000,000","14,240,000,000","13,572,000,000","12,699,000,000","12,483,000,000","12,492,000,000","12,073,000,000","13,364,000,000","12,792,000,000","13,371,000,000","13,300,000,000","13,115,000,000","12,715,000,000","12,939,000,000","13,089,000,000","12,041,000,000","11,687,000,000","11,576,000,000","11,026,000,000","10,236,000,000","9,733,000,000","9,667,000,000","9,756,000,000","9,275,000,000","8,976,000,000","9,135,000,000","9,829,000,000","8,743,526,000","8,601,923,000","8,557,617,000","8,693,934,000","8,175,753,000","7,802,358,000","8,116,867,000","8,023,668,000","7,234,345,000","7,247,471,000","7,458,939,000","7,417,899,000","7,226,590,000","6,865,310,000","7,025,848,000","6,835,776,000","5,979,808,000","5,841,082,000","6,087,207,000","6,092,592,000","5,414,038,000","5,400,410,000","5,266,847,000","4,573,157,000","3,563,864,000","3,749,957,000","3,417,054,000","3,265,538,000","3,146,374,000","3,048,800,000","3,309,125,000","3,184,176,000","3,053,160,000","3,018,353,000","2,925,768,000","2,884,314,000","2,857,539,000","2,764,670,000","2,765,235,000","2,663,803,000","2,567,806,000","2,564,000,000","2,440,000,000","2,403,000,000","2,526,000,000","2,587,000,000","2,672,000,000","2,615,000,000","9,500,000,000","345,000,000","337,000,000","335,000,000","8,508,000,000","398,000,000","336,000,000","336,000,000","6,966,000,000","277,000,000","259,000,000","264,000,000","5,999,000,000","251,000,000","312,000,000","208,000,000","4,032,000,000","128,000,000","127,000,000","127,000,000","3,029,000,000","112,000,000","157,000,000","103,000,000","106,000,000","104,000,000","105,000,000","107,000,000","130,000,000","226,000,000","152,000,000","152,000,000","150,000,000",,,,"136,000,000","154,900,000","145,800,000","139,300,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"2,933,000,000","-14,000,000","1,531,000,000","588,000,000","828,000,000","-274,000,000","1,340,000,000","1,828,000,000","473,000,000","512,000,000","689,000,000","940,000,000","566,000,000","355,000,000","644,000,000","193,000,000","491,000,000","184,000,000","499,000,000","650,000,000","1,115,000,000","-401,000,000","450,000,000","311,000,000","234,000,000","101,000,000","314,000,000","431,000,000","430,000,000","145,000,000","290,000,000","344,000,000","368,000,000","-30,000,000","368,000,000","420,000,000","473,000,000","192,000,000","426,000,000","356,000,000","248,000,000","198,777,000","444,760,000","460,287,000","315,176,000","107,325,000","393,221,000","340,076,000","258,768,000","250,659,000","301,519,000","281,780,000","205,717,000","174,080,000","183,008,000","209,896,000","80,170,000","243,219,000","302,378,000","216,846,000","71,241,000","155,021,000","159,198,000","89,489,000","83,715,000","64,607,000","49,944,000","84,137,000","109,795,000","47,126,000","84,303,000","80,753,000","67,830,000","66,309,000","62,119,000","69,276,000","31,230,000","-1,705,000","52,331,000","45,359,000","46,770,000","35,171,000","30,000,000","25,000,000","27,000,000","27,000,000","23,000,000","19,000,000","21,000,000","-416,000,000","22,000,000","28,000,000","-16,000,000","57,000,000","-30,000,000","52,000,000","50,000,000","48,000,000","44,000,000","42,000,000","39,000,000","22,000,000","32,000,000","-95,000,000","53,000,000","49,000,000","43,000,000","45,000,000","53,000,000","48,000,000","42,000,000","54,000,000","32,000,000","29,000,000","23,000,000","19,000,000","18,000,000","64,000,000","-165,300,000","75,000,000","86,000,000","76,000,000","88,600,000","88,800,000","88,800,000","75,000,000","85,100,000","85,300,000","75,900,000"
NormalizedIncome,"2,933,000,000","-14,000,000","1,531,000,000","588,000,000","828,000,000","-274,000,000","1,340,000,000","1,828,000,000","473,000,000","512,000,000","689,000,000","940,000,000","566,000,000","355,000,000","641,164,000","769,700,000","491,000,000","190,600,000","499,000,000","650,000,000","489,980,000","-401,000,000","450,000,000","311,000,000","234,000,000","99,200,000","314,000,000","270,800,000","430,000,000","145,000,000","290,000,000","344,000,000","368,000,000","-30,000,000","368,000,000","420,000,000","473,000,000","192,000,000","426,000,000","356,000,000","248,000,000","198,777,000","444,760,000","460,287,000","315,176,000","107,325,000","393,221,000","340,076,000","258,768,000","250,659,000","301,519,000","281,780,000","205,717,000","174,080,000","183,008,000","209,896,000","80,170,000","243,219,000","302,378,000","216,846,000","71,241,000","155,021,000","159,198,000","89,489,000","83,715,000","64,607,000","49,944,000","84,137,000","109,795,000","47,126,000","84,303,000","80,753,000","67,830,000","66,309,000","62,119,000","69,276,000","51,495,701.869","-1,705,000","52,331,000","45,359,000","46,770,000","35,171,000","30,000,000","25,000,000","27,000,000","27,000,000","23,000,000","19,000,000","21,000,000","-416,000,000","22,000,000","28,000,000","-16,000,000","57,000,000","4,000,000","52,000,000","50,000,000","48,000,000","44,000,000","42,000,000","39,000,000","31,000,000","32,000,000","-14,000,000","53,000,000","49,000,000","43,000,000","45,000,000","53,000,000","48,000,000","42,000,000","72,000,000","32,000,000","29,000,000","23,000,000","19,000,000","18,000,000","58,000,000","-35,000,000","75,000,000","86,000,000","76,000,000","88,600,000","88,800,000","88,800,000","75,000,000","85,100,000","85,300,000","75,900,000"
InterestExpense,"326,000,000","91,000,000","88,000,000","79,000,000","68,000,000","72,000,000","75,000,000","76,000,000","60,000,000","58,000,000","62,000,000","60,000,000","62,000,000","59,000,000","53,000,000","53,000,000","53,000,000","76,000,000","59,000,000","58,000,000","49,000,000","48,000,000","47,000,000","47,000,000","47,000,000","46,000,000","47,000,000","47,000,000","46,000,000","84,000,000","38,000,000","35,000,000","35,000,000","35,000,000","35,000,000","35,000,000","35,000,000","27,000,000","26,000,000","26,000,000","26,000,000","27,044,000","27,065,000","27,663,000","27,228,000","26,381,000","26,143,000","26,222,000","26,314,000","26,238,000","26,259,000","26,574,000","26,772,000","26,735,000","19,348,000","17,867,000","16,339,000","18,947,000","15,947,000","16,066,000","17,918,000","15,806,000","17,009,000","16,887,000","13,439,000","10,329,000","10,141,000","10,322,000","8,523,000","6,648,000","6,480,000","5,325,000","4,719,000","4,894,000","4,737,000","3,801,000","3,935,000","4,364,000","4,107,000","4,377,000","4,404,000","5,302,000","6,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","8,000,000","8,000,000","7,000,000","8,000,000","10,000,000","12,000,000","13,000,000","10,000,000","12,000,000","13,000,000","3,000,000","1,000,000","3,000,000","1,000,000","2,000,000","3,000,000","5,000,000","5,000,000","2,000,000","2,000,000","2,000,000","-1,000,000","1,000,000","28,000,000","1,000,000","2,000,000","1,000,000","2,000,000","2,000,000","17,000,000","16,000,000","19,000,000","17,000,000","19,000,000",,,,"25,000,000","18,200,000","29,100,000","30,700,000"
NetInterestIncome,"-326,000,000","-91,000,000","-88,000,000","-79,000,000","-68,000,000","-72,000,000","-75,000,000","-76,000,000","-60,000,000","-58,000,000","-62,000,000","-60,000,000","-62,000,000","-59,000,000","-53,000,000","-53,000,000","-53,000,000","-76,000,000","-59,000,000","-58,000,000","-49,000,000","-48,000,000","-47,000,000","-47,000,000","-47,000,000","-46,000,000","-47,000,000","-47,000,000","-46,000,000","-84,000,000","-38,000,000","-35,000,000","-35,000,000","-35,000,000","-35,000,000","-35,000,000","-35,000,000","-27,000,000","-26,000,000","-26,000,000","-26,000,000","-27,044,000","-27,065,000","-27,663,000","-27,228,000","-26,381,000","-26,143,000","-26,222,000","-26,314,000","-26,238,000","-26,259,000","-26,574,000","-26,772,000","-26,735,000","-19,348,000","-17,867,000","-16,339,000","-18,947,000","-15,947,000","-16,066,000","-17,918,000","-15,806,000","-17,009,000","-16,887,000","-13,439,000","-10,329,000","-10,141,000","-10,322,000","-8,523,000","-6,648,000","-6,480,000","-5,325,000","-4,719,000","-4,894,000","-4,737,000","-3,801,000","-3,935,000","-4,364,000","-4,107,000","-4,377,000","-4,404,000","-5,302,000","-6,000,000","-7,000,000","-7,000,000","-7,000,000","-7,000,000","-7,000,000","-8,000,000","-8,000,000","-7,000,000","-8,000,000","-10,000,000","-12,000,000","-13,000,000","-10,000,000","-12,000,000","-13,000,000","-3,000,000","-1,000,000","-3,000,000","-1,000,000","-2,000,000","-3,000,000","-5,000,000","-5,000,000","-2,000,000","-2,000,000","-2,000,000","1,000,000","-1,000,000","-28,000,000","-1,000,000","-2,000,000","-1,000,000","-2,000,000","-2,000,000","-17,000,000","-16,000,000","-19,000,000","-17,000,000","-19,000,000",,,,"-25,000,000","-18,200,000","-29,100,000","-30,700,000"
EBIT,"3,680,000,000","31,000,000","1,724,000,000","817,000,000","1,108,000,000","-386,000,000","1,830,000,000","2,662,000,000","777,000,000","651,000,000","950,000,000","1,289,000,000","808,000,000","495,000,000","954,000,000","72,000,000","760,000,000","566,000,000","858,000,000","1,100,000,000","1,738,000,000","-438,000,000","949,000,000","683,000,000","547,000,000","292,000,000","695,000,000","840,000,000","790,000,000","371,000,000","589,000,000","681,000,000","721,000,000","-14,000,000","621,000,000","689,000,000","765,000,000","309,000,000","701,000,000","590,000,000","416,000,000","340,026,000","725,785,000","754,177,000","524,012,000","200,873,000","648,433,000","562,076,000","443,240,000","424,938,000","495,607,000","466,524,000","320,534,000","287,781,000","302,208,000","342,881,000","140,267,000","377,934,000","494,449,000","355,656,000","130,139,000","256,987,000","266,383,000","157,209,000","144,647,000","109,545,000","81,645,000","139,629,000","130,210,000","69,899,000","133,953,000","127,678,000","107,492,000","104,606,000","98,149,000","107,991,000","51,337,000","1,857,000","81,064,000","71,082,000","73,183,000","60,382,000","53,000,000","46,000,000","49,000,000","41,000,000","36,000,000","31,000,000","35,000,000","-396,000,000","7,000,000","8,000,000","10,000,000","215,000,000","13,000,000","10,000,000","12,000,000","283,000,000","3,000,000","1,000,000","3,000,000","19,000,000","2,000,000","3,000,000","5,000,000","293,000,000","2,000,000","2,000,000","2,000,000","256,000,000","1,000,000","28,000,000","1,000,000","2,000,000","1,000,000","2,000,000","2,000,000","17,000,000","16,000,000","19,000,000","17,000,000","19,000,000",,,,"25,000,000","18,200,000","29,100,000","30,700,000"
ReconciledDepreciation,"713,000,000","194,000,000","181,000,000","170,000,000","168,000,000","160,000,000","161,000,000","150,000,000","145,000,000","140,000,000","159,000,000","140,000,000","136,000,000","134,000,000","131,000,000","130,000,000","139,000,000","128,000,000","120,000,000","119,000,000","118,000,000","117,000,000","117,000,000","116,000,000","115,000,000","112,000,000","107,000,000","114,000,000","114,000,000","124,000,000","112,000,000","106,000,000","107,000,000","114,000,000","106,000,000","104,000,000","102,000,000","100,000,000","78,000,000","82,000,000","78,000,000","77,836,000","74,581,000","75,092,000","75,491,000","66,307,000","64,557,000","69,290,000","62,756,000","69,694,000","62,088,000","60,478,000","58,014,000","59,808,000","56,126,000","53,458,000","50,958,000","48,234,000","42,250,000","54,264,000","40,064,000","39,419,000","37,677,000","36,596,000","34,906,000","33,727,000","34,119,000","31,763,000","29,249,000","33,077,000","31,238,000","27,165,000","26,312,000","26,547,000","40,639,000","28,453,000","31,140,000","30,174,000","30,523,000","30,237,000","29,796,000","52,023,000","41,000,000","39,000,000","39,000,000","38,000,000","38,000,000","37,000,000","34,000,000",,,,,,,,,"33,000,000","26,000,000","25,000,000","24,000,000","24,000,000","25,000,000","24,000,000","25,000,000","24,000,000","16,000,000","15,000,000","15,000,000","13,000,000","13,000,000","12,000,000","12,000,000","11,000,000","12,000,000","12,000,000","12,000,000","58,000,000","24,000,000","73,000,000","71,000,000","70,000,000",,,,"59,000,000","61,600,000","58,800,000","56,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"2,933,000,000","-14,000,000","1,531,000,000","588,000,000","828,000,000","-274,000,000","1,340,000,000","1,828,000,000","473,000,000","512,000,000","689,000,000","940,000,000","566,000,000","355,000,000","644,000,000","193,000,000","491,000,000","184,000,000","499,000,000","650,000,000","1,115,000,000","-401,000,000","450,000,000","311,000,000","234,000,000","101,000,000","314,000,000","431,000,000","430,000,000","145,000,000","290,000,000","344,000,000","368,000,000","-30,000,000","368,000,000","420,000,000","473,000,000","192,000,000","426,000,000","356,000,000","248,000,000","198,777,000","444,760,000","460,287,000","315,176,000","107,325,000","393,221,000","340,076,000","258,768,000","250,659,000","301,519,000","281,780,000","205,717,000","174,080,000","183,008,000","209,896,000","80,170,000","243,219,000","302,378,000","216,846,000","71,241,000","155,021,000","159,198,000","89,489,000","83,715,000","64,607,000","49,944,000","84,137,000","109,795,000","47,126,000","84,303,000","80,753,000","67,830,000","66,309,000","62,119,000","69,276,000","31,230,000","-1,705,000","52,331,000","45,359,000","46,770,000","35,171,000","30,000,000","25,000,000","27,000,000","27,000,000","23,000,000","19,000,000","21,000,000","-416,000,000","22,000,000","28,000,000","-16,000,000","57,000,000","-30,000,000","52,000,000","50,000,000","48,000,000","44,000,000","42,000,000","39,000,000","22,000,000","32,000,000","-95,000,000","53,000,000","49,000,000","43,000,000","45,000,000","53,000,000","48,000,000","42,000,000","54,000,000","32,000,000","29,000,000","23,000,000","19,000,000","18,000,000","58,000,000","-35,000,000","75,000,000","86,000,000","76,000,000","88,600,000","88,800,000","88,800,000","75,000,000","85,100,000","85,300,000","75,900,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,"0","0","0",,"0","4,000,000","-790,000,000","0","-11,000,000","0","0","947,000,000","0",,"0",,"3,000,000","0","267,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-30,760,000",,,,,,,,,,,,,,,,,"0","-34,000,000",,,,,,,"-15,000,000",,"-81,000,000",,,,,,"0",,"-18,000,000",,,,,,,,,,,,,,,,,
TotalUnusualItems,,,,,,,,,,"0","0","0",,"0","4,000,000","-790,000,000","0","-11,000,000","0","0","947,000,000","0",,"0",,"3,000,000","0","267,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-30,760,000",,,,,,,,,,,,,,,,,"0","-34,000,000",,,,,,,"-15,000,000",,"-81,000,000",,,,,,"0",,"-18,000,000",,,,,,,,,,,,,,,,,
TaxRateForCalcs,"0.142","0.27","0.072","0.237","0.22","0.389","0.252","0.3","0.348","0.133","0.225","0.242","0.244","0.19","0.291","0.27","0.307","0.4","0.375","0.376","0.34","0.175","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.35","0.35","0.35","0.35","0.388","0.372","0.357","0.352","0.319","0.369","0.369","0.364","0.365","0.363","0.366","0.366","0.385","0.368","0.365","0.379","0.371","0.358","0.36","0.3","0.333","0.353","0.354","0.353","0.322","0.368","0.361","0.365","0.357","0.362","0.362","0.362","0.349","0.302","0.349","0.098","0.255","0.339","0.34","0.34","0.335","0.335","0.335","0.341","0.32","0.32","0.32","0.32","0.361","0.362","0.359","0.357","0.206","0.207","0.208","0.222","0.101","0","0","0","0.158","0","0","0","0.104","0","0","0","0.4","0","0","0","0.09","0","0","0","0.097","0","0","0","0","0","0","0","0","0","0","0","0","0.4","0.4","0.4","0","0","0","0"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,164,000","-213,300,000","0","-4,400,000","0","0","321,980,000","0","0","0","0","1,200,000","0","106,800,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-10,494,298.131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-6,000,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
