name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009
	DepreciationAmortizationDepletionIncomeStatement,"592,000,000","136,000,000","137,000,000","139,000,000","180,000,000","148,000,000","418,000,000","380,000,000","381,000,000","365,000,000","358,000,000","355,000,000","357,000,000","364,000,000","362,000,000","363,000,000","360,000,000","347,000,000","363,000,000","373,000,000","365,000,000","363,000,000","361,000,000","436,000,000","367,000,000","133,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"592,000,000","136,000,000","137,000,000","139,000,000","180,000,000","148,000,000","418,000,000","380,000,000","381,000,000","365,000,000","358,000,000","355,000,000","357,000,000","364,000,000","362,000,000","363,000,000","360,000,000","347,000,000","363,000,000","373,000,000","365,000,000","363,000,000","361,000,000","436,000,000","367,000,000","133,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,"592,000,000","136,000,000","137,000,000","139,000,000","180,000,000","148,000,000","418,000,000","380,000,000","381,000,000","365,000,000","358,000,000","355,000,000","357,000,000","364,000,000","362,000,000","363,000,000","360,000,000","347,000,000","363,000,000","373,000,000","365,000,000","363,000,000","361,000,000","436,000,000","367,000,000","133,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"592,000,000","136,000,000","137,000,000","139,000,000","180,000,000","148,000,000","418,000,000","380,000,000","381,000,000","365,000,000","358,000,000","355,000,000","357,000,000","364,000,000","362,000,000","363,000,000","360,000,000","347,000,000","363,000,000","373,000,000","365,000,000","363,000,000","361,000,000","436,000,000","367,000,000","133,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,"-4,000,000","-1,000,000","1,000,000","-110,000,000","-2,000,000","-22,000,000","1,000,000","-2,000,000","41,000,000","-2,002,000,000",,,"1,575,000,000","5,000,000","16,000,000","-1,598,000,000","-1,000,000",,"-10,000,000","2,000,000","-1,258,000,000","-4,000,000","-1,000,000",,"-2,000,000","-1,000,000","-7,000,000",,"-1,000,000",,"-1,000,000","-7,000,000","-2,000,000","-21,000,000","-5,000,000",,,"-5,000,000","-4,000,000","10,000,000",,"-2,000,000","1,000,000","17,000,000",,"37,000,000","-8,000,000","-6,000,000"
OperatingIncome,"2,583,000,000","807,000,000","711,000,000","573,000,000","492,000,000","459,000,000","31,000,000","-144,000,000","-42,000,000","195,000,000","211,000,000","158,000,000","52,000,000","225,000,000","209,000,000","137,000,000","138,000,000","212,000,000","168,000,000","66,000,000","81,000,000","172,000,000","174,000,000","-36,000,000","-469,000,000","-245,000,000","371,000,000","331,000,000","295,000,000","308,000,000","306,000,000","242,000,000","183,000,000","197,000,000","168,000,000","169,000,000","108,000,000","31,000,000","147,000,000","156,000,000","54,000,000","3,000,000","109,000,000","133,000,000","108,000,000","66,000,000","130,000,000","93,000,000","0","-130,000,000","-129,000,000","-217,000,000","-347,000,000"
NetNonOperatingInterestIncomeExpense,"-386,000,000","-103,000,000","-96,000,000","-99,000,000","-88,000,000","-67,000,000","-101,000,000","-91,000,000","-82,000,000","-84,000,000","-85,000,000","-78,000,000","-77,000,000","-64,000,000","-118,000,000","-50,000,000","-63,000,000","-74,000,000","-68,000,000","-70,000,000","-83,000,000","-99,000,000","-105,000,000","-99,000,000","-116,000,000","-142,000,000","-57,000,000","-56,000,000","-50,000,000","-46,000,000","-37,000,000","-38,000,000","-40,000,000","-56,000,000","-49,000,000","-55,000,000","-62,000,000","-70,000,000","-70,000,000","-70,000,000","-76,000,000","8,000,000","-73,000,000","-19,000,000","101,000,000","-80,000,000","-80,000,000","-413,000,000","-80,000,000","-86,000,000","-82,000,000","65,000,000","-101,000,000"
	InterestIncomeNonOperating,"4,000,000","1,000,000","1,000,000","1,000,000","1,000,000","2,000,000","3,000,000","4,000,000","4,000,000","15,000,000","17,000,000","12,000,000","13,000,000","10,000,000","13,000,000","12,000,000","13,000,000","9,000,000","8,000,000","6,000,000","4,000,000","2,000,000","5,000,000","2,000,000",,"1,000,000","2,000,000","2,000,000","1,000,000","1,000,000","0","1,000,000","1,000,000",,"1,000,000","0",,,"2,000,000","1,000,000","1,000,000","83,000,000","2,000,000",,,"1,000,000","1,000,000",,"0","-1,000,000","1,000,000",,"3,000,000"
	InterestExpenseNonOperating,"369,000,000","96,000,000","96,000,000","90,000,000","87,000,000","86,000,000","100,000,000","94,000,000","82,000,000","96,000,000","98,000,000","89,000,000","87,000,000","76,000,000","61,000,000","61,000,000","75,000,000","73,000,000","76,000,000","75,000,000","86,000,000","100,000,000","100,000,000","101,000,000",,"78,000,000","55,000,000","47,000,000","47,000,000","41,000,000","34,000,000","35,000,000","35,000,000",,"45,000,000","47,000,000",,,"67,000,000","71,000,000","77,000,000","75,000,000","75,000,000",,,"81,000,000","81,000,000",,"80,000,000","85,000,000","83,000,000",,"104,000,000"
	TotalOtherFinanceCost,"21,000,000","8,000,000","1,000,000","10,000,000","2,000,000","-17,000,000","4,000,000","1,000,000","4,000,000","3,000,000","4,000,000","1,000,000","3,000,000","-2,000,000","70,000,000","1,000,000","1,000,000","10,000,000",,"1,000,000","1,000,000","1,000,000","10,000,000",,,"65,000,000","4,000,000","11,000,000","4,000,000","6,000,000","3,000,000","4,000,000","6,000,000","56,000,000","5,000,000","8,000,000","62,000,000","70,000,000","5,000,000",,,,,"19,000,000","-101,000,000",,,"413,000,000",,,,"-65,000,000",
OtherIncomeExpense,"-17,000,000","-20,000,000","3,000,000","-1,000,000","1,000,000","-66,000,000","-4,000,000","-6,000,000","114,000,000","-7,000,000","22,000,000","-12,000,000","-4,000,000","-14,000,000","2,001,000,000","-21,000,000","-5,000,000","-7,000,000","-13,000,000","-21,000,000","1,545,000,000","4,000,000","-10,000,000","-17,000,000","-2,000,000","1,226,000,000","77,000,000","59,000,000","-323,000,000","-89,000,000","-130,000,000","-15,000,000","-5,000,000","-22,000,000","52,000,000","10,000,000","-83,000,000","-81,000,000","58,000,000","-108,000,000","4,000,000","-169,000,000","-94,000,000",,,"-128,000,000","359,000,000",,,"-156,000,000","652,000,000","517,000,000",
	GainOnSaleOfSecurity,"5,000,000","2,000,000","3,000,000","-1,000,000","1,000,000","-10,000,000","-5,000,000","-5,000,000","4,000,000","-9,000,000","1,000,000","-1,000,000","-6,000,000","-13,000,000","-1,000,000","5,000,000","-5,000,000","-5,000,000","-8,000,000","-5,000,000","-12,000,000","3,000,000","-4,000,000","-4,000,000",,"-32,000,000","73,000,000","58,000,000","-323,000,000","-91,000,000","-131,000,000","-22,000,000","-2,000,000","31,000,000","52,000,000","32,000,000","-53,000,000","31,000,000","48,000,000","-104,000,000","53,000,000",,"-75,000,000",,,"-102,000,000","323,000,000",,,,"142,000,000",,
	SpecialIncomeCharges,"-24,000,000","-23,000,000","1,000,000","-1,000,000","-1,000,000","-59,000,000","0","-1,000,000","0","-1,000,000","-2,000,000","-10,000,000",,"40,000,000","0","-26,000,000","0","1,573,000,000","0","0","-41,000,000","9,000,000","-6,000,000","-23,000,000",,"1,263,000,000","0","0","0","0","0","0","-3,000,000","-54,000,000","0","-23,000,000","-37,000,000","-114,000,000","-11,000,000","-4,000,000","-49,000,000","24,000,000","-19,000,000",,"0","-26,000,000","36,000,000","0",,"-43,000,000","510,000,000","517,000,000",
		OtherSpecialCharges,"22,000,000","22,000,000",,,,"60,000,000",,,"-33,000,000","0","1,000,000","10,000,000",,"0",,"26,000,000",,"0",,,"41,000,000","0","6,000,000","23,000,000",,,,,,"0",,,"3,000,000","54,000,000",,"23,000,000","37,000,000","114,000,000","11,000,000",,,,,,,,,,,,,,
		GainOnSaleOfBusiness,"-2,000,000","-1,000,000","1,000,000","-1,000,000","-1,000,000","1,000,000","0","-1,000,000","0","-1,000,000","-1,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"2,000,000","1,000,000","-1,000,000","1,000,000","1,000,000","3,000,000","1,000,000","-1,000,000","110,000,000","3,000,000","23,000,000","-1,000,000","2,000,000","-41,000,000","2,002,000,000",,,"-1,575,000,000","-5,000,000","-16,000,000","1,598,000,000","1,000,000",,"10,000,000","-2,000,000","1,258,000,000","4,000,000","1,000,000",,"2,000,000","1,000,000","7,000,000",,"1,000,000",,"1,000,000","7,000,000","2,000,000","21,000,000",,,,,,,,,,,,,,
PretaxIncome,"2,180,000,000","684,000,000","618,000,000","473,000,000","405,000,000","326,000,000","-74,000,000","-241,000,000","-10,000,000","104,000,000","148,000,000","68,000,000","-29,000,000","147,000,000","2,092,000,000","66,000,000","70,000,000","131,000,000","87,000,000","-25,000,000","1,543,000,000","77,000,000","59,000,000","-152,000,000","-587,000,000","839,000,000","391,000,000","334,000,000","-78,000,000","173,000,000","139,000,000","189,000,000","138,000,000","119,000,000","171,000,000","124,000,000","-37,000,000","-120,000,000","135,000,000","-22,000,000","-18,000,000","-158,000,000","-65,000,000","114,000,000","209,000,000","-142,000,000","409,000,000","-320,000,000","-302,000,000","-372,000,000","441,000,000","365,000,000","-656,000,000"
TaxProvision,"272,000,000","72,000,000","95,000,000","65,000,000","40,000,000","5,000,000","-57,000,000","-33,000,000","2,000,000","-20,000,000","28,000,000","21,000,000","-9,000,000","-141,000,000","311,000,000","4,000,000","2,000,000","-629,000,000","-30,000,000","-54,000,000","230,000,000","-456,000,000","-44,000,000","-152,000,000","-199,000,000","-148,000,000","15,000,000","14,000,000","15,000,000","9,000,000","4,000,000","12,000,000","15,000,000","10,000,000","1,000,000","-2,000,000","11,000,000","-7,000,000","6,000,000","7,000,000","-5,000,000","2,000,000","20,000,000","0","-1,000,000","-13,000,000","28,000,000","1,000,000","8,000,000","-6,000,000","13,000,000","2,000,000","8,000,000"
EarningsFromEquityInterestNetOfTax,"-2,000,000","-2,000,000","3,000,000","-2,000,000","-1,000,000","-1,000,000","-1,000,000","-1,000,000","-1,000,000","-1,000,000","-1,000,000","-1,000,000","4,000,000","1,000,000","52,000,000","4,000,000","2,000,000","8,000,000","6,000,000","34,000,000","5,000,000","4,000,000","5,000,000","1,000,000","1,000,000","2,000,000","3,000,000","1,000,000","3,000,000","3,000,000","3,000,000","1,000,000","1,000,000","6,000,000","2,000,000","3,000,000","47,000,000","15,000,000","2,000,000","-45,000,000","1,000,000","-15,000,000","-25,000,000","-15,000,000","-22,000,000","-26,000,000","-5,000,000","-29,000,000",,"-1,000,000","0","0",
NetIncomeCommonStockholders,"1,871,000,000","602,000,000","519,000,000","397,000,000","353,000,000","309,000,000","-22,000,000","-214,000,000","-21,000,000","114,000,000","109,000,000","41,000,000","-21,000,000","276,000,000","1,820,000,000","54,000,000","58,000,000","753,000,000","108,000,000","49,000,000","1,305,000,000","520,000,000","91,000,000","-13,000,000","-398,000,000","972,000,000","361,000,000","300,000,000","-107,000,000","149,000,000","121,000,000","159,000,000","110,000,000","96,000,000","155,000,000","111,000,000","-14,000,000","-116,000,000","115,000,000","-90,000,000","-24,000,000","-182,000,000","301,000,000","84,000,000","187,000,000","-118,000,000","369,000,000","-362,000,000","-345,000,000","-376,000,000","418,000,000","358,000,000","-579,000,000"
	NetIncome,"1,871,000,000","602,000,000","519,000,000","397,000,000","353,000,000","309,000,000","-22,000,000","-214,000,000","-21,000,000","114,000,000","109,000,000","41,000,000","-21,000,000","276,000,000","1,820,000,000","54,000,000","58,000,000","753,000,000","108,000,000","49,000,000","1,305,000,000","520,000,000","91,000,000","-13,000,000","-398,000,000","972,000,000","361,000,000","300,000,000","-107,000,000","149,000,000","121,000,000","159,000,000","110,000,000","96,000,000","155,000,000","111,000,000","-14,000,000","-116,000,000","115,000,000","-90,000,000","-24,000,000","-182,000,000","301,000,000","84,000,000","187,000,000","-118,000,000","369,000,000","-362,000,000","-345,000,000","-376,000,000","418,000,000","358,000,000","-579,000,000"
		NetIncomeIncludingNoncontrollingInterests,"1,906,000,000","610,000,000","526,000,000","406,000,000","364,000,000","320,000,000","-18,000,000","-209,000,000","-13,000,000","123,000,000","119,000,000","46,000,000","-16,000,000","289,000,000","1,833,000,000","66,000,000","70,000,000","768,000,000","123,000,000","63,000,000","1,318,000,000","537,000,000","108,000,000","1,000,000","-387,000,000","989,000,000","379,000,000","321,000,000","-90,000,000","167,000,000","138,000,000","178,000,000","124,000,000","115,000,000","172,000,000","129,000,000","-1,000,000","-98,000,000","131,000,000","-74,000,000","-11,000,000","-173,000,000","311,000,000","97,000,000","201,000,000","-96,000,000","376,000,000","-350,000,000","-336,000,000","-367,000,000","428,000,000","363,000,000","-589,000,000"
			NetIncomeContinuousOperations,"1,906,000,000","610,000,000","526,000,000","406,000,000","364,000,000","320,000,000","-18,000,000","-209,000,000","-13,000,000","123,000,000","119,000,000","46,000,000","-16,000,000","289,000,000","1,833,000,000","66,000,000","70,000,000","768,000,000","123,000,000","63,000,000","1,318,000,000","537,000,000","108,000,000","1,000,000","-387,000,000","989,000,000","379,000,000","321,000,000","-90,000,000","167,000,000","138,000,000","178,000,000","124,000,000","115,000,000","172,000,000","129,000,000","-1,000,000","-98,000,000","131,000,000","-74,000,000","-12,000,000","-175,000,000","-110,000,000","99,000,000","188,000,000","-155,000,000","376,000,000","-350,000,000","-336,000,000","-367,000,000","428,000,000","363,000,000","-589,000,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","1,000,000","2,000,000","421,000,000","-2,000,000","13,000,000",,,,,,,,
		MinorityInterests,"-35,000,000","-8,000,000","-7,000,000","-9,000,000","-11,000,000","-11,000,000","-4,000,000","-5,000,000","-8,000,000","-9,000,000","-10,000,000","-5,000,000","-5,000,000","-13,000,000","-13,000,000","-12,000,000","-12,000,000","-15,000,000","-15,000,000","-14,000,000","-13,000,000","-17,000,000","-17,000,000","-14,000,000","-11,000,000","-17,000,000","-18,000,000","-21,000,000","-17,000,000","-18,000,000","-17,000,000","-19,000,000","-14,000,000","-19,000,000","-17,000,000","-18,000,000","-13,000,000","-18,000,000","-16,000,000","-16,000,000","-13,000,000","-9,000,000","-10,000,000","-13,000,000","-14,000,000","-22,000,000","-7,000,000","-12,000,000","-9,000,000","-9,000,000","-10,000,000","-5,000,000","10,000,000"
DilutedNIAvailtoComStockholders,"1,871,000,000","602,000,000","519,000,000","397,000,000","353,000,000","309,000,000","-22,000,000","-214,000,000","-21,000,000","114,000,000","109,000,000","41,000,000","-21,000,000","276,000,000","1,820,000,000","54,000,000","58,000,000","753,000,000","108,000,000","49,000,000","1,305,000,000","520,000,000","91,000,000","-13,000,000","-398,000,000","972,000,000","361,000,000","300,000,000","-107,000,000","149,000,000","121,000,000","159,000,000","110,000,000","96,000,000","155,000,000","111,000,000","-14,000,000","-116,000,000","115,000,000","-90,000,000","-24,000,000","-182,000,000","301,000,000","84,000,000","187,000,000","-118,000,000","369,000,000","-362,000,000","-345,000,000","-376,000,000","418,000,000","358,000,000","-579,000,000"
BasicEPS,,"2.27","1.95","1.46","1.27","1.1","-0.08","-0.77","-0.08","0.41","0.39","0.15","-0.07","0.94","5.64","0.16","0.17","2.2","0.32","0.15","3.88","0.38","0.27","-0.04","-1.16","3.7","1.56","1.29","-0.46","0.64","0.51","0.66","0.45","0.39","0.62","0.44","-0.06","-0.47","0.46","-0.36","-0.1",,"1.25","0.39","0.8",,"1.56","-1.63","-1.6",,"1.94","1.69","-2.69"
DilutedEPS,,"2.24","1.91","1.42","1.25","1.08","-0.08","-0.77","-0.08","0.4","0.38","0.14","-0.07","0.94","5.6","0.16","0.17","2.17","0.31","0.14","3.79","0.37","0.26","-0.04","-1.16","3.56","1.49","1.23","-0.46","0.61","0.49","0.64","0.43","0.37","0.6","0.43","-0.06","-0.47","0.45","-0.36","-0.1",,"1.25","0.38","0.78",,"1.55","-1.63","-1.6",,"1.93","1.69","-2.69"
BasicAverageShares,,"265,642,000","266,557,000","272,686,000","277,526,000","280,484,000","279,467,000","279,142,000","279,933,000","280,766,000","279,074,000","281,241,000","287,227,000","293,170,000","322,533,000","344,120,000","343,661,000","342,088,000","338,586,000","337,537,000","336,396,000","334,768,000","335,858,000","341,299,000","341,830,000","262,766,000","231,545,000","232,681,000","233,116,000","232,367,000","235,095,000","239,851,000","245,300,000","246,842,000","248,794,000","249,449,000","249,668,000","248,505,000","247,498,000","248,272,000","247,979,000",,"248,318,000","249,957,000","250,402,000",,"237,295,000","215,252,000","215,252,000",,"215,252,000","215,252,000","215,252,000"
DilutedAverageShares,,"268,545,000","271,359,000","278,735,000","283,263,000","285,258,000","279,467,000","279,142,000","279,933,000","285,518,000","283,518,000","285,088,000","287,227,000","294,947,000","325,267,000","347,027,000","346,899,000","347,176,000","346,152,000","344,983,000","344,011,000","343,546,000","344,365,000","341,299,000","341,830,000","272,785,000","242,122,000","243,288,000","233,116,000","242,901,000","246,550,000","250,124,000","255,167,000","256,162,000","256,777,000","255,265,000","249,668,000","248,505,000","253,060,000","248,272,000","247,979,000",,"248,318,000","256,273,000","256,589,000",,"238,734,000","215,252,000","215,252,000",,"216,429,000","215,252,000","215,252,000"
TotalOperatingIncomeAsReported,"2,583,000,000","807,000,000","711,000,000","573,000,000","492,000,000","463,000,000","32,000,000","-145,000,000","68,000,000","197,000,000","233,000,000","157,000,000","54,000,000","224,000,000","2,211,000,000","137,000,000","138,000,000","210,000,000","163,000,000","50,000,000","1,679,000,000","173,000,000","174,000,000","-26,000,000","-471,000,000","1,013,000,000","375,000,000","332,000,000","295,000,000","310,000,000","307,000,000","249,000,000","183,000,000","198,000,000","168,000,000","170,000,000","115,000,000","33,000,000","168,000,000","156,000,000","55,000,000","7,000,000","109,000,000","133,000,000","108,000,000","50,000,000","130,000,000","93,000,000","0","-211,000,000","-129,000,000","-217,000,000","-347,000,000"
TotalExpenses,"8,480,000,000","2,232,000,000","2,150,000,000","2,023,000,000","2,075,000,000","2,048,000,000","2,236,000,000","1,961,000,000","2,063,000,000","2,106,000,000","2,054,000,000","2,059,000,000","2,042,000,000","2,178,000,000","2,236,000,000","2,153,000,000","2,131,000,000","2,244,000,000","2,219,000,000","2,136,000,000","2,130,000,000","2,268,000,000","2,295,000,000","2,401,000,000","2,693,000,000","1,851,000,000","1,151,000,000","1,175,000,000","1,172,000,000","1,229,000,000","1,209,000,000","1,107,000,000","1,063,000,000","1,096,000,000","1,081,000,000","1,019,000,000","977,000,000","1,085,000,000","1,023,000,000","938,000,000","924,000,000","928,000,000","951,000,000","988,000,000","974,000,000","757,000,000","1,083,000,000","1,108,000,000","1,165,000,000","1,291,000,000","1,206,000,000","1,120,000,000","1,049,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,871,000,000","602,000,000","519,000,000","397,000,000","353,000,000","309,000,000","-22,000,000","-214,000,000","-21,000,000","114,000,000","109,000,000","41,000,000","-21,000,000","276,000,000","1,820,000,000","54,000,000","58,000,000","753,000,000","108,000,000","49,000,000","1,305,000,000","520,000,000","91,000,000","-13,000,000","-398,000,000","972,000,000","361,000,000","300,000,000","-107,000,000","149,000,000","121,000,000","159,000,000","110,000,000","96,000,000","155,000,000","111,000,000","-14,000,000","-116,000,000","115,000,000","-90,000,000","-24,000,000","-182,000,000","301,000,000","84,000,000","187,000,000","-118,000,000","369,000,000","-362,000,000","-345,000,000","-376,000,000","418,000,000","358,000,000","-579,000,000"
NormalizedIncome,"1,887,625,000","620,789,473.684","515,616,000","398,726,000","353,000,000","376,941,717.791","-18,250,000","-208,822,000","-24,000,000","121,500,000","109,811,000","48,602,941.176","-16,862,068.966","255,750,000","1,820,851,338.432","73,727,272.727","62,857,142.857","-423,000,000","114,000,000","52,750,000","1,350,103,000","511,000,000","98,500,000","7,250,000","-398,000,000","48,750,000","290,774,000","244,436,000","135,250,000","235,265,895.954","248,201,000","179,614,000","114,455,000","117,067,226.891","103,312,000","104,250,000","53,500,000","-37,841,666.667","79,644,444.444","-9,000,000","-27,888,888.889","-57,250,000","-49,500,000","86,000,000","174,000,000","-60,718,309.859","34,577,017.115","-362,000,000","-345,000,000","-222,516,129.032","-214,780,045.351","-156,167,123.288","-579,000,000"
