name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011
		NetIncomeIncludingNoncontrollingInterests,"1,024,000,000","-255,000,000","736,000,000","-25,000,000","568,000,000","1,034,000,000","598,000,000","-1,652,000,000","381,000,000","183,000,000","898,000,000","448,000,000","404,000,000","-12,630,000,000","628,000,000","755,000,000","993,000,000","7,996,000,000","943,000,000","1,160,000,000","891,000,000","944,000,000","843,000,000","955,000,000","900,000,000","648,000,000","-120,000,000","551,000,000","429,000,000","-398,000,000","446,000,000","482,000,000","513,000,000","931,000,000","500,000,000","829,000,000","456,000,000","101,000,000","470,000,000","603,000,000","478,000,000","401,000,000","417,000,000","534,000,000","487,000,000"
			NetIncomeContinuousOperations,"1,024,000,000","-255,000,000","736,000,000","-25,000,000","568,000,000","1,034,000,000","598,000,000","-1,652,000,000","381,000,000","183,000,000","898,000,000","448,000,000","404,000,000","-12,630,000,000","628,000,000","755,000,000","993,000,000","7,996,000,000","943,000,000","1,160,000,000","891,000,000","944,000,000","843,000,000","955,000,000","900,000,000","648,000,000","-120,000,000","551,000,000","429,000,000","-398,000,000","446,000,000","482,000,000","513,000,000","931,000,000","500,000,000","829,000,000","456,000,000","101,000,000","470,000,000","603,000,000","478,000,000","401,000,000","417,000,000","534,000,000","487,000,000"
		MinorityInterests,"-12,000,000","-2,000,000","-3,000,000","-2,000,000","-5,000,000","-2,000,000","-1,000,000","1,000,000","-3,000,000","-1,000,000","1,000,000","1,000,000","1,000,000","59,000,000","2,000,000","1,000,000","0","7,000,000","1,000,000","-1,000,000","2,000,000","0","-1,000,000","-5,000,000","-4,000,000","-3,000,000","-3,000,000",,,,,,,,,,,,,,,,,,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,"0",,"180,000,000",,"360,000,000","180,000,000",,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000","1,000,000","-1,000,000","2,000,000","2,000,000","2,000,000","4,000,000","3,000,000","4,000,000","2,000,000",,,"0",,,,,
DilutedNIAvailtoComStockholders,"1,012,000,000","-257,000,000","733,000,000","-27,000,000","563,000,000","1,032,000,000","597,000,000","-1,651,000,000","378,000,000","182,000,000","899,000,000","449,000,000","405,000,000","-12,571,000,000","630,000,000","756,000,000","993,000,000","8,003,000,000","944,000,000","1,159,000,000","893,000,000","944,000,000","842,000,000","770,000,000","896,000,000","285,000,000","-303,000,000","549,000,000","428,000,000","-397,000,000","444,000,000","480,000,000","511,000,000","927,000,000","497,000,000","825,000,000","454,000,000","96,000,000","470,000,000","603,000,000","478,000,000","401,000,000","417,000,000","534,000,000","487,000,000"
BasicEPS,,"-0.21","0.6","-0.02","0.46","0.84","0.49","-1.35","0.31","0.15","0.74","0.37","0.33","-10.34","0.52","0.62","0.81","6.57","0.78","0.95","0.73","0.78","0.69","0.63","0.74","0.23","-0.27","0.93","0.73","-0.68","0.75","0.81","0.86","1.56","0.84","1.39","0.77","0.15","0.79","1.02","0.809",,"0.7",,"0.824"
DilutedEPS,,"-0.21","0.59","-0.02","0.46","0.84","0.49","-1.35","0.31","0.15","0.74","0.37","0.33","-10.34","0.51","0.62","0.81","6.52","0.77","0.94","0.73","0.77","0.69","0.63","0.73","0.23","-0.27","0.92","0.72","-0.68","0.74","0.8","0.85","1.54","0.83","1.38","0.76","0.15","0.79","1.02","0.782",,"0.7",,"0.797"
BasicAverageShares,,"1,225,000,000","1,225,000,000","1,224,000,000","1,223,000,000","1,223,000,000","1,223,000,000","1,223,000,000","1,222,000,000","1,221,000,000","1,221,000,000","1,220,000,000","1,220,000,000","1,220,000,000","1,219,000,000","1,219,000,000","1,219,000,000","1,218,112,633","1,218,000,000","1,218,000,000","1,217,000,000","1,217,000,000","1,218,000,000","1,217,000,000","1,215,000,000","1,214,000,000","1,142,000,000","592,000,000","588,000,000","588,000,000","593,000,000","595,000,000","596,000,000","595,000,000","595,000,000","594,000,000","592,000,000","594,000,000","592,000,000","591,000,000","591,000,000",,"592,000,000",,"591,000,000"
DilutedAverageShares,,"1,225,000,000","1,236,000,000","1,224,000,000","1,232,000,000","1,230,000,000","1,229,000,000","1,223,000,000","1,224,000,000","1,225,000,000","1,223,000,000","1,222,000,000","1,224,000,000","1,220,000,000","1,226,000,000","1,226,000,000","1,228,000,000","1,227,453,988","1,228,000,000","1,229,000,000","1,229,000,000","1,226,000,000","1,228,000,000","1,227,000,000","1,225,000,000","1,225,000,000","1,142,000,000","597,000,000","593,000,000","588,000,000","598,000,000","600,000,000","601,000,000","600,000,000","600,000,000","599,000,000","597,000,000","599,000,000","592,000,000","591,000,000","611,000,000",,"592,000,000",,"611,000,000"
TotalOperatingIncomeAsReported,"3,460,000,000","-20,000,000","1,156,000,000","1,235,000,000","1,089,000,000","1,550,000,000","1,147,000,000","-1,339,000,000","770,000,000","594,000,000","1,180,000,000","734,000,000","562,000,000","-14,100,000,000","1,070,000,000","-1,329,000,000","1,481,000,000","1,640,000,000","1,661,000,000","1,921,000,000","1,551,000,000","1,580,000,000","1,413,000,000","1,636,000,000","1,513,000,000","1,287,000,000","399,000,000","923,000,000","740,000,000","-614,000,000","726,000,000","874,000,000","904,000,000","1,514,000,000","870,000,000","1,398,000,000","809,000,000","278,000,000","762,000,000","911,000,000","733,000,000","625,000,000","708,000,000","830,000,000","760,000,000"
TotalExpenses,"20,948,000,000","5,438,000,000","5,168,000,000","5,267,000,000","5,075,000,000","5,389,000,000","4,994,000,000","5,114,000,000","5,161,000,000","5,266,000,000","4,891,000,000","5,074,000,000","4,777,000,000","5,064,000,000","5,308,000,000","5,357,000,000","4,823,000,000","5,237,000,000","4,653,000,000","4,756,000,000","4,813,000,000","5,277,000,000","4,854,000,000","5,157,000,000","5,057,000,000","5,837,000,000","5,721,000,000","3,592,000,000","3,612,000,000","5,309,000,000","3,674,000,000","3,873,000,000","3,460,000,000","3,072,000,000","3,509,000,000","3,315,000,000","3,675,000,000","4,231,000,000","3,800,000,000","3,837,000,000","3,665,000,000","4,408,000,000","3,768,000,000","3,911,000,000","3,645,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,012,000,000","-257,000,000","733,000,000","-27,000,000","563,000,000","1,032,000,000","597,000,000","-1,651,000,000","378,000,000","182,000,000","899,000,000","449,000,000","405,000,000","-12,571,000,000","630,000,000","756,000,000","993,000,000","8,003,000,000","944,000,000","1,159,000,000","893,000,000","944,000,000","842,000,000","950,000,000","896,000,000","645,000,000","-123,000,000","551,000,000","429,000,000","-398,000,000","446,000,000","482,000,000","513,000,000","931,000,000","500,000,000","829,000,000","456,000,000","101,000,000","470,000,000","603,000,000","478,000,000","401,000,000","417,000,000","534,000,000","487,000,000"
NormalizedIncome,"1,957,000,000","651,850,000","666,798,000","85,420,000","768,785,000","973,304,821.151","832,263,000","1,175,580,000","526,544,000","675,480,000","902,870,000","934,576,000","808,620,000","-12,571,000,000","630,000,000","756,000,000","993,000,000","8,003,000,000","944,000,000","1,159,000,000","893,000,000","944,000,000","842,000,000","950,000,000","896,000,000","645,000,000","-123,000,000","551,000,000","429,000,000","-397,350,000","446,000,000","482,000,000","511,698,000","937,028,057.554","510,050,000","843,388,000","497,230,000","118,624,161.074","491,778,774.29","628,308,000","505,663,526.245","394,107,812.5","406,600,000","525,755,344.418","480,658,854.167"
InterestIncome,"15,000,000","2,000,000","4,000,000","4,000,000","5,000,000","4,000,000","6,000,000","8,000,000","9,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"2,047,000,000","604,000,000","415,000,000","613,000,000","415,000,000","328,000,000","314,000,000","442,000,000","310,000,000","326,000,000","398,000,000","316,000,000","321,000,000","322,000,000","327,000,000","318,000,000","317,000,000","308,000,000","306,000,000","307,000,000","313,000,000","310,000,000","311,000,000","264,000,000","249,000,000","266,000,000","460,000,000","124,000,000","107,000,000","116,000,000","119,000,000","133,000,000","116,000,000","102,000,000","124,000,000","130,000,000","123,000,000","109,000,000","106,000,000","21,000,000","2,000,000","-2,000,000","3,000,000","1,000,000","2,000,000"
NetInterestIncome,"-2,032,000,000","-602,000,000","-411,000,000","-609,000,000","-410,000,000","-324,000,000","-308,000,000","-434,000,000","-301,000,000","-326,000,000","-398,000,000","-316,000,000","-321,000,000","-322,000,000","-327,000,000","-318,000,000","-317,000,000","-308,000,000","-306,000,000","-307,000,000","-313,000,000","-310,000,000","-311,000,000","-264,000,000","-249,000,000","-266,000,000","-460,000,000","-124,000,000","-107,000,000","-116,000,000","-119,000,000","-133,000,000","-116,000,000","-102,000,000","-124,000,000","-130,000,000","-123,000,000","-109,000,000","-106,000,000","-21,000,000","-2,000,000","2,000,000","-3,000,000","-1,000,000","-2,000,000"
EBIT,"3,755,000,000","84,000,000","1,294,000,000","1,258,000,000","1,119,000,000","1,614,000,000","1,220,000,000","-1,261,000,000","851,000,000","653,000,000","1,560,000,000","867,000,000","942,000,000","-14,113,000,000","1,141,000,000","1,364,000,000","1,571,000,000","1,639,000,000","1,665,000,000","1,897,000,000","1,563,000,000","1,590,000,000","1,416,000,000","1,630,000,000","1,521,000,000","1,296,000,000","291,000,000","923,000,000","740,000,000","-614,000,000","726,000,000","874,000,000","904,000,000","1,492,000,000","870,000,000","1,398,000,000","809,000,000","258,000,000","775,000,000","927,000,000","745,000,000","638,000,000","722,000,000","843,000,000","770,000,000"
EBITDA,"4,665,000,000"
ReconciledCostOfRevenue,"17,360,000,000","4,547,000,000","4,296,000,000","4,324,000,000","4,193,000,000","4,416,000,000","4,097,000,000","4,196,000,000","4,299,000,000","4,429,000,000","4,129,000,000","4,324,000,000","3,948,000,000","4,696,000,000","4,271,000,000","4,321,000,000","4,059,000,000","4,470,000,000","4,000,000,000","3,996,000,000","4,063,000,000","4,398,000,000","4,049,000,000","4,262,000,000","4,192,000,000","4,720,000,000","4,492,000,000","2,972,000,000","3,019,000,000","4,224,000,000","3,108,000,000","3,226,000,000","2,802,000,000","2,663,000,000","2,908,000,000","2,780,000,000","3,043,000,000","3,360,000,000","3,018,000,000","3,150,000,000","2,989,000,000","3,568,000,000","3,110,000,000","3,195,000,000","2,888,000,000"
ReconciledDepreciation,"910,000,000","233,000,000","228,000,000","227,000,000","222,000,000","247,000,000","232,000,000","247,000,000","243,000,000","257,000,000","243,000,000","255,000,000","239,000,000","247,000,000","260,000,000","242,000,000","234,000,000","246,000,000","273,000,000","255,000,000","262,000,000","327,000,000","290,000,000","357,000,000","363,000,000","338,000,000","214,000,000","86,000,000","102,000,000","102,000,000","92,000,000","95,000,000","96,000,000","97,000,000","92,000,000","102,000,000","102,000,000","167,000,000","92,000,000","90,000,000","79,000,000","95,000,000","91,000,000","89,000,000","89,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"1,012,000,000","-257,000,000","733,000,000","-27,000,000","563,000,000","1,032,000,000","597,000,000","-1,651,000,000","378,000,000","182,000,000","899,000,000","449,000,000","405,000,000","-12,571,000,000","630,000,000","756,000,000","993,000,000","8,003,000,000","944,000,000","1,159,000,000","893,000,000","944,000,000","842,000,000","950,000,000","896,000,000","645,000,000","-123,000,000","551,000,000","429,000,000","-398,000,000","446,000,000","482,000,000","513,000,000","931,000,000","500,000,000","829,000,000","456,000,000","101,000,000","470,000,000","603,000,000","478,000,000","401,000,000","417,000,000","534,000,000","487,000,000"
TotalUnusualItemsExcludingGoodwill,"-1,575,000,000","-1,245,000,000","79,000,000","-154,000,000","-255,000,000","73,000,000","-357,000,000","-2,914,000,000","-211,000,000","-676,000,000","-5,000,000","-598,000,000","-620,000,000","-15,440,000,000",,,,,,,,,,,,,,"0","0","-1,000,000","0","0","2,000,000","-9,000,000","-15,000,000","-22,000,000","-62,000,000","-26,000,000","-31,000,000","-38,000,000","-43,000,000","11,000,000","16,000,000","13,000,000","10,000,000"
TotalUnusualItems,"-1,575,000,000","-1,245,000,000","79,000,000","-154,000,000","-255,000,000","73,000,000","-357,000,000","-2,914,000,000","-211,000,000","-676,000,000","-5,000,000","-598,000,000","-620,000,000","-15,440,000,000",,,,,,,,,,,,,,"0","0","-1,000,000","0","0","2,000,000","-9,000,000","-15,000,000","-22,000,000","-62,000,000","-26,000,000","-31,000,000","-38,000,000","-43,000,000","11,000,000","16,000,000","13,000,000","10,000,000"
NormalizedEBITDA,"6,240,000,000","1,562,000,000","1,443,000,000","1,639,000,000","1,596,000,000","1,788,000,000","1,809,000,000","1,900,000,000","1,305,000,000","1,586,000,000","1,808,000,000","1,720,000,000","1,801,000,000","-13,866,000,000","1,401,000,000","1,606,000,000","1,805,000,000","1,885,000,000","1,938,000,000","2,152,000,000","1,825,000,000","1,917,000,000","1,706,000,000","1,987,000,000","1,884,000,000","1,634,000,000","505,000,000","1,009,000,000","842,000,000","-511,000,000","818,000,000","969,000,000","998,000,000","1,598,000,000","977,000,000","1,522,000,000","973,000,000","451,000,000","898,000,000","1,055,000,000","867,000,000","722,000,000","797,000,000","919,000,000","849,000,000"
TaxRateForCalcs,"0.4","0.27","0.162","0.27","0.193","0.196","0.341","0.03","0.296","0.27","0.226","0.188","0.349","0.125","0.228","0.279","0.208","0.4","0.306","0.271","0.287","0.263","0.237","0.301","0.292","0.371","0.29","0.31","0.322","0.35","0.265","0.35","0.349","0.33","0.33","0.346","0.335","0.322","0.297","0.334","0.357","0.373","0.35","0.366","0.366"
TaxEffectOfUnusualItems,"-630,000,000","-336,150,000","12,798,000","-41,580,000","-49,215,000","14,304,821.151","-121,737,000","-87,420,000","-62,456,000","-182,520,000","-1,130,000","-112,424,000","-216,380,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-350,000","0","0","698,000","-2,971,942.446","-4,950,000","-7,612,000","-20,770,000","-8,375,838.926","-9,221,225.71","-12,692,000","-15,336,473.755","4,107,812.5","5,600,000","4,755,344.418","3,658,854.167"
