name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994
NetInterestIncome,"-4,836,000","-398,000","-1,996,000","-539,000","-1,903,000","8,642,000","8,425,000","-5,916,000","-1,390,000","5,181,000","26,274,000","12,826,000","9,246,000","10,527,000","5,112,000","7,754,000","6,360,000","3,664,000","2,870,000","-13,822,000","-14,878,000","-18,450,000","-12,281,000","5,617,000","3,286,000","-37,972,000","-139,561,000","-149,135,000","-147,819,000","-123,685,000","-129,296,000","-134,557,000","-161,830,000","-151,721,000","-149,480,000","-171,027,000","-123,892,000","-107,822,000","-109,514,000","-89,097,000","-130,924,000","-127,626,000","-147,074,000","-134,963,000","-113,893,000","-111,719,000","-102,354,000","-108,376,000","-107,170,000","-108,102,000","-91,266,000","-79,870,000","-79,153,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"3,234,930,000","719,850,000","750,981,000","902,814,000","861,285,000","982,361,000","811,248,000","643,244,000","159,886,000","535,622,000","499,397,000","452,040,000","480,555,000","496,754,000","598,701,000","604,711,000","504,015,000","322,633,000","496,552,000","267,717,000","626,357,000","554,733,000","506,808,000","666,754,000","631,160,000","-129,540,000","473,775,000","673,081,000","612,646,000","533,359,000","346,529,000","481,790,000","455,273,000","677,494,000","543,162,000","161,757,000","499,487,000","467,652,000","-168,894,000","481,108,000","689,782,000","606,969,000","653,664,000","706,589,000","1,001,272,000","517,926,000","483,249,000","528,396,000","467,411,000","387,707,000","200,339,000","229,687,000","583,524,000","512,464,000","417,840,000","620,708,000","505,168,000","395,038,000","396,514,000","441,654,000","340,198,000","311,724,000","281,810,000","349,641,000","274,196,000","251,736,000","291,884,000","333,394,000","290,234,000","202,198,000","194,924,000","184,017,000","538,465,000","1,457,390,000","160,485,000","222,993,000","178,748,000","773,570,000","95,869,000","48,730,000","95,279,000","88,100,000","75,472,000","63,913,000","-15,183,000","-113,736,000","-82,082,000","-86,231,000","-142,017,000","-160,965,000","-79,455,000","-50,989,000","-55,682,000","-70,132,000","-15,350,000","-16,244,000","-21,165,000","-47,929,000","-88,725,000","-43,021,000","-44,596,000","-65,761,000","-20,898,000","-14,057,000","-8,629,000","-8,300,000","300,000","800,000","-700,000","-125,400,000","49,000,000"
EBITDA,"3,959,782,000"
ReconciledCostOfRevenue,"11,738,283,000","2,943,234,000","2,947,920,000","2,885,923,000","2,961,206,000","2,941,940,000","3,004,612,000","2,185,192,000","2,331,101,000","2,329,185,000","2,368,655,000","2,428,120,000","2,378,791,000","2,457,112,000","2,487,854,000","2,524,858,000","2,566,232,000","2,697,527,000","2,738,125,000","2,704,351,000","2,737,376,000","2,747,062,000","2,821,804,000","2,785,920,000","2,792,297,000","2,812,818,000","2,852,994,000","2,859,486,000","2,785,973,000","2,633,292,000","2,824,576,000","2,771,820,000","2,695,567,000","2,422,948,000","2,695,991,000","2,571,235,000","2,598,200,000","2,576,286,000","2,500,152,000","2,360,368,000","2,303,052,000","1,989,775,000","2,366,046,000","2,286,340,000","2,189,974,000","2,228,160,000","2,263,690,000","2,193,061,000","428,915,000","2,180,126,000","2,179,511,000","2,043,358,000","1,970,558,000","2,221,457,000","2,052,244,000","1,869,686,000","1,562,372,000","1,968,261,000","1,902,254,000","1,495,519,000","1,449,405,000","1,840,781,000","1,754,781,000","1,671,997,000","1,237,806,000","1,581,043,000","1,509,646,000","1,456,872,000","1,152,689,000","1,561,215,000","1,399,711,000","1,370,677,000","838,928,000","-5,586,000","1,058,527,000","959,705,000","808,313,000","399,946,000","876,366,000","593,594,000","556,896,000","587,128,000","509,124,000","51,854,000","42,887,000","70,982,000","45,757,000","51,906,000","52,804,000","76,712,000","37,997,000","21,194,000","15,930,000","10,771,000","32,218,000","28,593,000","25,646,000","59,259,000","50,674,000","25,421,000","12,133,000","11,339,000","26,477,000","42,889,000","30,686,000","12,200,000","34,300,000","37,200,000","26,400,000",,
ReconciledDepreciation,"724,852,000","170,786,000","177,291,000","186,390,000","190,385,000","196,525,000","199,083,000","152,124,000","166,820,000","173,555,000","154,181,000","149,702,000","153,139,000","171,065,000","175,285,000","172,702,000","192,972,000","191,939,000","209,324,000","211,671,000","204,630,000","237,416,000","232,484,000","249,619,000","233,627,000","238,753,000","252,197,000","262,886,000","246,212,000","286,931,000","269,890,000","271,895,000","249,220,000","258,588,000","260,637,000","300,474,000","234,327,000","239,829,000","235,403,000","299,119,000","208,698,000","226,181,000","229,146,000","237,049,000","229,697,000","236,998,000","242,859,000","264,446,000","239,662,000","243,045,000","228,395,000","245,300,000","223,293,000","233,970,000","245,646,000","248,246,000","272,368,000","321,209,000","344,150,000","339,067,000","324,984,000","299,012,000","297,967,000","278,990,000","248,348,000","231,123,000","210,441,000","191,979,000","170,650,000","150,058,000","135,807,000","125,861,000","113,437,000","112,418,000","105,972,000","103,072,000","103,429,000","108,677,000","100,786,000","90,927,000","84,474,000","86,689,000","75,707,000","64,717,000","60,728,000","60,559,000","46,067,000","43,244,000","41,992,000","35,381,000","28,684,000","26,745,000","36,096,000","60,953,000","56,928,000","53,229,000","57,250,000","122,640,000","8,351,000","66,189,000","59,317,000","43,100,000","27,723,000","25,609,000","8,677,000","25,200,000","700,000","-6,000,000","6,800,000",,
NetIncomeFromContinuingOperationNetMinorityInterest,"2,410,642,000","552,329,000","557,042,000","671,047,000","630,224,000","732,632,000","504,599,000","452,343,000","73,099,000","389,404,000","353,304,000","317,043,000","339,761,000","337,080,000","431,734,000","438,717,000","367,560,000","1,385,483,000","297,375,000","40,116,000","375,715,000","342,673,000","307,426,000","410,464,000","389,290,000","-125,295,000","196,479,000","324,423,000","351,485,000","409,930,000","145,519,000","213,313,000","175,931,000","335,381,000","314,908,000","-11,052,000","215,598,000","209,106,000","-158,461,000","225,732,000","360,310,000","312,654,000","319,099,000","334,760,000","549,394,000","251,828,000","244,964,000","256,990,000","230,947,000","178,879,000","80,562,000","63,420,000","312,684,000","216,584,000","91,895,000","335,885,000","258,583,000","175,035,000","199,680,000","224,199,000","157,140,000","152,596,000","139,616,000","168,779,000","147,281,000","132,625,000","208,864,000","855,527,000","317,524,000","70,078,000","102,261,000","85,316,000","-42,886,000","2,680,000","35,116,000","128,793,000","57,917,000","-715,555,000","-167,949,000","45,840,000","-38,608,000","-42,871,000","3,095,000","2,249,000","-167,041,000","-172,328,000","-130,893,000","-132,860,000","-185,130,000","-219,986,000","-124,401,000","-76,129,000","-103,332,000","-113,308,000","-51,971,000","-45,717,000","-49,886,000","-71,013,000","-115,157,000","-63,789,000","-62,866,000","-48,693,000","-22,500,000","-22,554,000","-7,221,000","-7,100,000","-400,000","-1,800,000","-2,200,000","-1,900,000","-1,600,000"
TotalUnusualItemsExcludingGoodwill,"-19,724,000","3,559,000","-9,014,000","-7,986,000","-6,283,000","-9,549,000","-12,363,000","32,000","-356,360,000","-636,000","1,302,000","838,000","2,617,000","-1,245,000","30,578,000","19,297,000","-36,722,000","-90,388,000","39,708,000","-293,208,000","2,272,000","3,022,000","3,058,000","46,032,000","66,980,000","-643,095,000","28,711,000","135,703,000","127,024,000","-15,017,000","-52,402,000","8,427,000","-1,521,000","180,182,000","100,213,000","-341,457,000","11,262,000","-25,351,000","-660,626,000","-7,448,000","110,282,000","-5,951,000","20,298,000","-43,522,000","352,310,000","-65,715,000","-68,770,000","-34,437,000","-25,538,000","-6,324,000","-133,845,000","-240,739,000","4,177,000","-44,130,000","-106,055,000","-11,500,000","-7,028,000","-65,612,000","-6,124,000","-16,139,000","-1,836,000","-21,264,000","-81,000","-25,499,000","-288,232,000","-5,255,000","7,342,000","31,186,000","-129,504,000","-257,000","-1,516,000","-11,874,000","-406,478,000","-1,356,482,000","16,194,000","22,478,000","24,508,000","-642,429,000","-175,091,000","-3,358,000","-34,222,000","-46,202,000","-4,490,000","-4,765,000","-100,732,000","-17,523,000","-12,663,000","-15,060,000","-14,552,000","-15,219,000","-1,614,000","15,674,000","-10,000","22,000","97,000","-713,000","-110,000","-1,100,000","-73,000","-17,988,000","-13,142,000","-33,548,000","91,000","-117,000","-17,000","3,000,000","4,400,000","2,900,000","3,600,000",,
TotalUnusualItems,"-19,724,000","3,559,000","-9,014,000","-7,986,000","-6,283,000","-9,549,000","-12,363,000","32,000","-356,360,000","-636,000","1,302,000","838,000","2,617,000","-1,245,000","30,578,000","19,297,000","-36,722,000","-90,388,000","39,708,000","-293,208,000","2,272,000","3,022,000","3,058,000","46,032,000","66,980,000","-643,095,000","28,711,000","135,703,000","127,024,000","-15,017,000","-52,402,000","8,427,000","-1,521,000","180,182,000","100,213,000","-341,457,000","11,262,000","-25,351,000","-660,626,000","-7,448,000","110,282,000","-5,951,000","20,298,000","-43,522,000","352,310,000","-65,715,000","-68,770,000","-34,437,000","-25,538,000","-6,324,000","-133,845,000","-240,739,000","4,177,000","-44,130,000","-106,055,000","-11,500,000","-7,028,000","-65,612,000","-6,124,000","-16,139,000","-1,836,000","-21,264,000","-81,000","-25,499,000","-288,232,000","-5,255,000","7,342,000","31,186,000","-129,504,000","-257,000","-1,516,000","-11,874,000","-406,478,000","-1,356,482,000","16,194,000","22,478,000","24,508,000","-642,429,000","-175,091,000","-3,358,000","-34,222,000","-46,202,000","-4,490,000","-4,765,000","-100,732,000","-17,523,000","-12,663,000","-15,060,000","-14,552,000","-15,219,000","-1,614,000","15,674,000","-10,000","22,000","97,000","-713,000","-110,000","-1,100,000","-73,000","-17,988,000","-13,142,000","-33,548,000","91,000","-117,000","-17,000","3,000,000","4,400,000","2,900,000","3,600,000",,
NormalizedEBITDA,"3,979,506,000","887,077,000","937,286,000","1,097,190,000","1,057,953,000","1,188,435,000","1,022,694,000","795,336,000","683,066,000","709,813,000","652,276,000","600,904,000","631,077,000","669,064,000","743,408,000","758,116,000","733,709,000","604,960,000","666,168,000","772,596,000","828,715,000","789,127,000","736,234,000","870,341,000","797,807,000","752,308,000","697,261,000","800,264,000","731,834,000","835,307,000","668,821,000","745,258,000","706,014,000","755,900,000","703,586,000","803,688,000","722,552,000","732,832,000","727,135,000","787,675,000","788,198,000","839,101,000","862,512,000","987,160,000","878,659,000","820,639,000","794,878,000","827,279,000","732,611,000","637,076,000","562,579,000","715,726,000","802,640,000","790,564,000","769,541,000","880,455,000","784,564,000","781,859,000","746,788,000","801,725,000","667,018,000","632,000,000","579,858,000","654,130,000","810,776,000","488,114,000","494,983,000","494,187,000","590,388,000","352,513,000","332,247,000","321,752,000","1,058,380,000","2,926,290,000","250,263,000","303,587,000","257,669,000","1,524,676,000","371,746,000","143,015,000","213,975,000","220,991,000","155,669,000","133,395,000","146,277,000","-35,654,000","-23,352,000","-27,927,000","-85,473,000","-110,365,000","-49,157,000","-39,918,000","-19,576,000","-9,201,000","41,481,000","37,698,000","36,195,000","75,811,000","-41,570,000","41,156,000","27,863,000","10,887,000","6,734,000","11,669,000","65,000","13,900,000","-3,400,000","-1,700,000","2,500,000","-125,400,000","49,000,000"
TaxRateForCalcs,"0.237","0.21","0.24","0.247","0.252","0.231","0.339","0.24","0.312","0.219","0.236","0.237","0.239","0.275","0.237","0.235","0.231","0.4","0.359","0.4","0.347","0.345","0.359","0.369","0.374","0.307","0.388","0.361","0.226","0.35","0.296","0.37","0.388","0.337","0.121","0.35","0.377","0.368","0.35","0.393","0.347","0.333","0.36","0.35","0.377","0.369","0.346","0.379","0.349","0.346","0.207","0.35","0.374","0.35","0.35","0.365","0.388","0.35","0.397","0.372","0.377","0.337","0.316","0.346","0.362","0.194","0.041","0.4","0.077","0.013","0.063","0.053","0.022","0.4","0.088","0.024","0.083","0.4","0.4","0.183","0.4","0.4","0.036","0.021","0.4","0.4","0.4","0","0.4","0.4","0.4","0.4","0.4","0.001","0.001","0.4","0.4","0.4","0.4","0.4","0.4","0.338","0.365","0.348","0.399","0.297","0.4","0.308","0.389","0.4","0.4"
TaxEffectOfUnusualItems,"-4,674,588","746,861.952","-2,163,360","-1,972,542","-1,583,316","-2,203,775.695","-4,191,057","7,680","-111,184,320","-139,305.947","307,272","198,606","625,463","-342,694.91","7,246,986","4,534,795","-8,482,782","-36,155,200","14,255,172","-117,283,200","788,384","1,043,656.725","1,097,822","16,985,808","25,050,520","-197,590,650.269","11,139,868","48,988,783","28,707,424","-5,255,950","-15,510,992","3,117,990","-590,148","60,661,829.05","12,125,773","-119,509,950","4,245,774","-9,336,803.896","-231,219,100","-2,928,883.878","38,303,662.087","-1,981,540.718","7,298,408.695","-15,232,700","132,658,904.077","-24,276,732.264","-23,799,930.705","-13,045,581.92","-8,901,311.168","-2,185,141.899","-27,682,472.803","-84,258,650","1,562,678.434","-15,445,500","-37,119,250","-4,202,966.285","-2,725,924.802","-22,964,200","-2,431,994.191","-6,011,061.946","-692,456.991","-7,156,842.76","-25,634.799","-8,813,222.99","-104,316,113.059","-1,019,697.884","303,557.759","12,474,400","-9,912,013.89","-3,312.369","-95,031.384","-633,587.417","-8,845,346.989","-542,592,800","1,427,608.476","537,802.546","2,030,528.686","-256,971,600","-70,036,400","-615,798.838","-13,688,800","-18,480,800","-160,856.698","-99,573.357","-40,292,800","-7,009,200","-5,065,200","-4,081.792","-5,820,800","-6,087,600","-645,600","6,269,600","-4,000","31.216","145.363","-285,200","-44,000","-440,000","-29,200","-7,195,200","-5,256,800","-11,349,973.583","33,225.725","-40,753.417","-6,780.47","891,089.109","1,760,000","892,307.692","1,400,000","0","0"
