name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009
		DepreciationAndAmortizationInIncomeStatement,"284,197,000","75,013,000","74,237,000","69,218,000","65,729,000","64,685,000","63,479,000","62,162,000","64,476,000","68,510,000","67,347,000","70,908,000","67,445,000","67,230,000","67,267,000","68,610,000","71,502,000","65,829,000","69,156,000","64,709,000","64,866,000","61,408,000","57,084,000","48,436,000","36,328,000","48,018,000","48,526,000","48,827,000","48,082,000","37,800,000","25,714,000","24,429,000","24,418,000","24,158,000","18,060,000","15,890,000","14,629,000","15,116,000","13,591,000","11,609,000","11,720,000","9,924,000","9,052,000","8,588,000","8,607,000","8,507,000","8,925,000","8,259,000","8,054,000","8,133,000","7,680,000","7,066,000","5,489,000"
	OtherOperatingExpenses,"-784,000","-865,000",,"24,000","57,000","-1,503,000","-214,000","-230,000","-38,000","2,003,000","-296,000","-229,000","-955,000","-143,906,000","303,000","458,000","-297,000","12,000","11,000","18,000","20,000","0","-244,000","-231,000","-215,000","-4,064,000","-168,000","653,000","1,860,000","-31,071,000","594,000","-268,000","544,000","472,000","-156,000","-6,000","292,000","602,000",,,,,,,,,,,,,,,
OperatingIncome,"1,242,556,000","340,292,000","338,687,000","297,612,000","265,965,000","293,939,000","264,532,000","212,811,000","200,983,000","320,796,000","329,141,000","297,317,000","284,176,000","284,737,000","281,090,000","264,783,000","260,087,000","240,012,000","232,637,000","216,043,000","195,068,000","215,975,000","191,055,000","171,168,000","175,955,000","146,149,000","188,460,000","169,151,000","163,774,000","172,622,000","144,207,000","134,484,000","114,136,000","106,050,000","111,255,000","109,074,000","94,253,000","93,171,000","85,834,000","81,448,000","64,475,000","54,232,000","61,723,000","59,892,000","50,487,000","23,774,000","49,062,000","50,557,000","47,100,000","41,199,000","47,868,000","33,927,000","23,051,000"
NetNonOperatingInterestIncomeExpense,"-113,705,000","-21,436,000","-29,033,000","-34,685,000","-28,551,000","-30,329,000","-31,383,000","-32,412,000","-35,679,000","-34,960,000","-36,504,000","-39,529,000","-39,055,000","-38,207,000","-36,072,000","-33,150,000","-31,065,000","-30,824,000","-29,344,000","-23,851,000","-23,127,000","-21,991,000","-17,814,000","-15,900,000","-16,191,000","-16,521,000","-17,163,000","-18,089,000","-19,566,000","-13,228,000","-4,859,000","-5,308,000","-5,461,000","-5,501,000","-3,756,000","-3,756,000","-3,448,000","-3,390,000","-3,246,000","-2,818,000","-3,563,000","-3,433,000","-3,130,000","-3,451,000","-3,363,000","-4,180,000","-5,557,000","-5,531,000","-5,264,000","-4,340,000","-4,518,000","-4,252,000","-4,253,000"
	InterestExpenseNonOperating,"113,705,000","21,436,000","29,033,000","34,685,000","28,551,000","30,329,000","31,383,000","32,412,000","35,679,000","34,960,000","36,504,000","39,529,000","39,055,000","38,207,000","36,072,000","33,150,000","31,065,000","30,824,000","29,344,000","23,851,000","23,127,000","21,991,000","17,814,000","15,900,000","16,191,000","16,521,000","17,163,000","18,089,000","19,566,000","13,228,000","4,859,000","5,308,000","5,461,000","5,501,000","3,756,000","3,756,000","3,448,000","3,390,000","3,246,000","2,818,000","3,563,000","3,433,000","3,130,000","3,451,000","3,363,000",,"5,557,000","5,531,000",,,,,
	TotalOtherFinanceCost,,,,,,,,,,"34,960,000","36,504,000","39,529,000","39,055,000","38,207,000","36,072,000","33,150,000","31,065,000","30,824,000","29,344,000","23,851,000","23,127,000","21,991,000","17,814,000","15,900,000","16,191,000","16,521,000","17,163,000","18,089,000","19,566,000","13,228,000","4,859,000","5,308,000","5,461,000","5,501,000","3,756,000","3,756,000","3,448,000","3,390,000",,,,,,,,,,,"5,264,000","4,340,000","4,518,000","4,252,000","4,253,000"
OtherIncomeExpense,"-20,043,000","-16,369,000","-1,532,000","-408,000","-1,734,000","-422,000","2,261,000","31,229,000","6,995,000","12,725,000","120,000","-528,000","-15,880,000","150,533,000","-7,450,000","-458,000","297,000","-857,000","124,209,000","-1,803,000","-4,573,000","-40,529,000","-3,037,000","7,080,000","-2,852,000","-43,920,000","-5,940,000","-5,771,000","-4,560,000","-19,091,000","-2,794,000","-1,221,000","-544,000","-472,000","156,000","6,000","-292,000","-602,000","3,000","66,000","-588,000","-19,000","518,000","-2,613,000","34,000","552,000","696,000","115,000","-44,000","564,000","326,000","1,000","42,000"
	GainOnSaleOfSecurity,"9,000","0",,,"9,000","0","-1,330,000","33,709,000","-2,371,000","12,190,000",,,"-15,660,000","0","-7,147,000",,,"-667,000","-47,766,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,"-47,766,000","-2,354,000","-2,377,000","-38,603,000","-2,744,000","7,184,000","-2,193,000","-43,742,000","-6,108,000","-5,118,000","-2,700,000","-4,897,000","-2,200,000","-1,489,000",,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-16,194,000","-9,964,000",,,,,,,,"0",,,,"-2,098,000","0",,,"0","-3,296,000",,,,,,,"0",,,,"-15,764,000",,,,,,,,"519,000","3,000","66,000","-588,000","-19,000","518,000","-2,613,000","34,000","552,000","696,000","115,000","-44,000","564,000","326,000","1,000","42,000"
		OtherSpecialCharges,"16,194,000","9,964,000",,,,,,,,,,,,"2,098,000",,,,"0","3,296,000",,,,,,,,,,,"15,764,000",,,,,,,,,,,,"19,000","-518,000",,,,"-696,000",,,,,,
	OtherNonOperatingIncomeExpenses,"-3,858,000","-175,000","-1,532,000","-408,000","-1,743,000","-422,000","3,591,000","-2,480,000","9,366,000","535,000","120,000","-528,000","-220,000","152,631,000","-303,000","-458,000","297,000","-190,000","175,271,000","551,000","-2,196,000","-1,926,000","-293,000","-104,000","-659,000","-178,000","168,000","-653,000","-1,860,000","1,570,000","-594,000","268,000","-544,000","-472,000","156,000","6,000","-292,000","-602,000",,,,,,,,,,,,,,,
PretaxIncome,"1,108,808,000","302,487,000","308,122,000","262,519,000","235,680,000","263,188,000","235,410,000","211,628,000","172,299,000","298,561,000","292,757,000","257,260,000","229,241,000","397,063,000","237,568,000","231,175,000","229,319,000","208,331,000","327,502,000","190,389,000","167,368,000","153,455,000","170,204,000","162,348,000","156,912,000","85,708,000","165,357,000","145,291,000","139,648,000","140,303,000","136,554,000","127,955,000","108,131,000","100,077,000","107,655,000","105,324,000","90,513,000","89,179,000","82,591,000","78,696,000","60,324,000","50,780,000","59,111,000","53,828,000","47,158,000","20,146,000","44,201,000","45,141,000","41,792,000","37,423,000","43,676,000","29,676,000","18,840,000"
TaxProvision,"269,311,000","77,483,000","74,115,000","66,272,000","51,441,000","53,337,000","46,593,000","53,140,000","25,239,000","63,051,000","66,952,000","-4,391,000","57,134,000","95,063,000","79,874,000","54,323,000","54,382,000","-74,366,000","124,679,000","59,402,000","43,675,000","58,031,000","40,586,000","48,163,000","46,940,000","32,878,000","48,587,000","46,613,000","45,495,000","30,763,000","41,045,000","39,406,000","33,022,000","31,957,000","29,035,000","32,225,000","25,851,000","29,108,000","22,943,000","24,295,000","18,245,000","13,008,000","18,597,000","17,113,000","14,823,000","2,632,000","10,803,000","15,501,000","14,447,000","12,475,000","13,794,000","8,868,000","5,426,000"
NetIncomeCommonStockholders,"839,497,000","225,004,000","234,007,000","196,247,000","184,239,000","209,851,000","188,817,000","158,488,000","147,060,000","235,510,000","225,805,000","261,651,000","172,107,000","302,000,000","157,694,000","176,852,000","174,937,000","282,697,000","202,823,000","130,987,000","123,693,000","95,424,000","129,618,000","114,185,000","109,972,000","52,830,000","116,770,000","98,678,000","94,153,000","109,540,000","95,509,000","88,549,000","75,109,000","68,120,000","78,620,000","73,099,000","64,662,000","60,071,000","59,648,000","54,401,000","42,079,000","37,772,000","40,514,000","36,715,000","32,335,000","29,391,000","28,869,000","25,224,000","22,925,000","20,637,000","25,571,000","16,587,000","10,468,000"
	NetIncome,"839,497,000","225,004,000","234,007,000","196,247,000","184,239,000","209,851,000","188,817,000","158,488,000","147,060,000","235,510,000","225,805,000","261,651,000","172,107,000","302,000,000","157,694,000","176,852,000","174,937,000","282,697,000","202,823,000","130,987,000","123,693,000","95,424,000","129,618,000","114,185,000","109,972,000","52,830,000","116,770,000","98,678,000","94,153,000","109,540,000","95,509,000","88,549,000","75,109,000","68,120,000","78,620,000","73,099,000","64,662,000","60,071,000","59,648,000","54,401,000","42,079,000","37,772,000","40,514,000","36,715,000","32,335,000","17,514,000","33,398,000","29,640,000","27,345,000","24,948,000","29,882,000","20,808,000","13,414,000"
		NetIncomeIncludingNoncontrollingInterests,"839,497,000","225,004,000","234,007,000","196,247,000","184,239,000","209,851,000","188,817,000","158,488,000","147,060,000","235,510,000","225,805,000","261,651,000","172,107,000","302,000,000","157,694,000","176,852,000","174,937,000","282,697,000","202,823,000","130,987,000","123,693,000","95,424,000","129,618,000","114,185,000","109,972,000","52,830,000","116,770,000","98,678,000","94,153,000","109,540,000","95,509,000","88,549,000","75,109,000","68,120,000","78,620,000","73,099,000","64,662,000","60,071,000","59,648,000","54,401,000","42,079,000","37,772,000","40,514,000","36,715,000","32,335,000","17,514,000","33,398,000","29,640,000","27,345,000","24,948,000","29,882,000","20,808,000","13,414,000"
			NetIncomeContinuousOperations,"839,497,000","225,004,000","234,007,000","196,247,000","184,239,000","209,851,000","188,817,000","158,488,000","147,060,000","235,510,000","225,805,000","261,651,000","172,107,000","302,000,000","157,694,000","176,852,000","174,937,000","282,697,000","202,823,000","130,987,000","123,693,000","95,424,000","129,618,000","114,185,000","109,972,000","52,830,000","116,770,000","98,678,000","94,153,000","109,540,000","95,509,000","88,549,000","75,109,000","68,120,000","78,620,000","73,099,000","64,662,000","60,071,000","59,648,000","54,401,000","42,079,000","37,772,000","40,514,000","36,715,000","32,335,000","17,514,000","33,398,000","29,640,000","27,345,000","24,948,000","29,882,000","20,808,000","13,414,000"
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-11,877,000","4,529,000","4,416,000","4,420,000","4,311,000","4,311,000","4,221,000","2,946,000"
DilutedNIAvailtoComStockholders,"839,497,000","225,004,000","234,007,000","196,247,000","184,239,000","209,851,000","188,817,000","158,488,000","147,060,000","235,510,000","225,805,000","261,651,000","172,107,000","302,000,000","157,694,000","176,852,000","174,937,000","282,697,000","202,823,000","130,987,000","123,693,000","95,424,000","129,618,000","114,185,000","109,972,000","52,830,000","116,770,000","98,678,000","94,153,000","109,540,000","95,509,000","88,549,000","75,109,000","68,120,000","78,620,000","73,099,000","64,662,000","60,071,000","59,648,000","54,401,000","42,079,000","37,772,000","40,514,000","36,715,000","32,335,000","29,391,000","28,869,000","25,224,000","22,925,000","20,637,000","25,571,000","16,587,000","10,468,000"
BasicEPS,,"2.8","2.86","2.36","2.21","2.51","2.26","1.89","1.73","2.72","2.61","3.03","2","3.45","1.78","1.98","1.95","3.15","2.23","1.42","1.34","1.03","1.4","1.23","1.19","0.57","1.27","1.07","1.03","1.25","1.14","1.07","0.91","0.83","0.96","0.9","0.8","0.72","0.71","0.65","0.51",,"0.5","0.46","0.4",,"0.85","0.74","0.673",,,,"0.307"
DilutedEPS,,"2.74","2.8","2.3","2.15","2.44","2.19","1.83","1.67","2.6","2.49","2.9","1.93","3.33","1.71","1.91","1.88","3.05","2.18","1.39","1.31","1","1.36","1.21","1.17","0.56","1.24","1.05","1","1.21","1.11","1.03","0.88","0.8","0.93","0.87","0.77","0.7","0.69","0.63","0.49",,"0.48","0.44","0.39",,"0.41","0.37","0.283",,,,"0.129"
BasicAverageShares,,"80,228,000","81,836,000","83,141,000","83,475,000","83,514,000","83,719,000","83,895,000","84,902,000","86,600,000","86,662,000","86,360,000","85,941,000","87,636,000","88,456,000","89,169,000","89,765,000","89,676,000","90,751,000","92,013,000","92,108,000","92,574,000","92,631,000","92,665,000","92,516,000","92,321,000","92,110,000","91,904,000","91,750,000","87,877,000","83,611,000","82,996,000","82,737,000","82,388,000","81,974,000","81,573,000","81,222,000","83,378,000","84,002,000","83,294,000","82,565,000",,"80,819,000","80,151,000","79,937,000",,"34,076,000","33,988,000","34,076,000",,,,"34,076,000"
DilutedAverageShares,,"81,981,000","83,716,000","85,295,000","85,764,000","85,846,000","86,273,000","86,570,000","88,205,000","90,427,000","90,522,000","90,131,000","89,244,000","90,703,000","92,081,000","92,702,000","93,250,000","92,623,000","93,001,000","94,223,000","94,560,000","95,235,000","95,307,000","94,549,000","94,329,000","94,350,000","94,157,000","94,050,000","93,934,000","90,240,000","86,134,000","85,817,000","85,695,000","85,277,000","84,905,000","84,461,000","83,960,000","85,750,000","86,224,000","85,737,000","85,164,000",,"83,649,000","83,548,000","83,378,000",,"80,880,000","80,701,000","80,880,000",,,,"80,880,000"
TotalOperatingIncomeAsReported,"1,242,556,000","340,292,000","338,687,000","297,612,000","265,965,000","293,939,000","264,532,000","212,811,000","200,983,000","320,796,000","329,141,000","297,317,000","284,176,000","284,737,000","281,090,000","264,783,000","260,087,000","240,012,000","232,637,000","216,043,000","195,068,000","215,975,000","191,055,000","171,168,000","175,955,000","146,149,000","188,460,000","169,151,000","163,774,000","172,622,000","144,207,000","134,484,000","114,136,000","106,050,000","111,255,000","109,074,000","94,253,000","93,171,000","85,834,000","81,448,000","64,475,000","54,232,000","61,723,000","59,892,000","50,487,000","23,774,000","49,062,000","50,557,000","47,100,000","41,199,000","47,868,000","33,927,000","23,051,000"
TotalExpenses,"1,591,180,000","461,963,000","416,790,000","369,769,000","342,658,000","323,394,000","320,751,000","312,335,000","460,110,000","378,085,000","351,907,000","349,777,000","337,649,000","358,685,000","338,496,000","320,202,000","325,413,000","369,979,000","345,240,000","325,194,000","325,365,000","298,978,000","293,371,000","246,737,000","238,307,000","284,452,000","263,033,000","235,454,000","252,392,000","204,075,000","151,076,000","139,018,000","139,772,000","149,451,000","113,895,000","111,795,000","99,398,000","109,446,000","101,098,000","90,372,000","81,690,000","85,928,000","72,490,000","74,321,000","60,518,000","82,773,000","62,593,000","60,880,000","57,102,000","56,113,000","52,707,000","54,183,000","45,025,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"839,497,000","225,004,000","234,007,000","196,247,000","184,239,000","209,851,000","188,817,000","158,488,000","147,060,000","235,510,000","225,805,000","261,651,000","172,107,000","302,000,000","157,694,000","176,852,000","174,937,000","282,697,000","202,823,000","130,987,000","123,693,000","95,424,000","129,618,000","114,185,000","109,972,000","52,830,000","116,770,000","98,678,000","94,153,000","109,540,000","95,509,000","88,549,000","75,109,000","68,120,000","78,620,000","73,099,000","64,662,000","60,071,000","59,648,000","54,401,000","42,079,000","37,772,000","40,514,000","36,715,000","32,335,000","17,514,000","33,398,000","29,640,000","27,345,000","24,948,000","29,882,000","20,808,000","13,414,000"
NormalizedIncome,"851,749,045","237,049,855.776","234,007,000","196,247,000","184,231,962","209,851,000","189,883,660","133,239,959","149,084,834","225,894,320.457","225,805,000","261,651,000","183,867,660","303,595,706.475","162,439,608","176,852,000","174,937,000","283,097,200","234,430,378","130,987,000","123,693,000","95,424,000","129,618,000","114,185,000","109,972,000","52,830,000","116,770,000","98,678,000","94,153,000","109,540,000","95,509,000","88,549,000","75,109,000","68,120,000","78,620,000","73,099,000","64,662,000","59,721,401.451","59,645,833.372","54,355,375.496","42,489,159.34","37,786,132.887","40,158,968.754","38,497,274.931","32,311,687.094","17,034,116.748","32,872,106.74","29,564,489.932","27,373,789.721","24,572,010.047","29,658,959.154","20,807,298.827","13,384,096.178"
InterestExpense,"113,705,000","21,436,000","29,033,000","34,685,000","28,551,000","30,329,000","31,383,000","32,412,000","35,679,000","34,960,000","36,504,000","39,529,000","39,055,000","38,207,000","36,072,000","33,150,000","31,065,000","30,824,000","29,344,000","23,851,000","23,127,000","21,991,000","17,814,000","15,900,000","16,191,000","16,521,000","17,163,000","18,089,000","19,566,000","13,228,000","4,859,000","5,308,000","5,461,000","5,501,000","3,756,000","3,756,000","3,448,000","3,390,000","3,246,000","2,818,000","3,563,000","3,433,000","3,130,000","3,451,000","3,363,000",,"5,557,000","5,531,000",,,,,
NetInterestIncome,"-113,705,000","-21,436,000","-29,033,000","-34,685,000","-28,551,000","-30,329,000","-31,383,000","-32,412,000","-35,679,000","-34,960,000","-36,504,000","-39,529,000","-39,055,000","-38,207,000","-36,072,000","-33,150,000","-31,065,000","-30,824,000","-29,344,000","-23,851,000","-23,127,000","-21,991,000","-17,814,000","-15,900,000","-16,191,000","-16,521,000","-17,163,000","-18,089,000","-19,566,000","-13,228,000","-4,859,000","-5,308,000","-5,461,000","-5,501,000","-3,756,000","-3,756,000","-3,448,000","-3,390,000","-3,246,000","-2,818,000","-3,563,000","-3,433,000","-3,130,000","-3,451,000","-3,363,000","-4,180,000","-5,557,000","-5,531,000","-5,264,000","-4,340,000","-4,518,000","-4,252,000","-4,253,000"
EBIT,"1,222,513,000","323,923,000","337,155,000","297,204,000","264,231,000","293,517,000","266,793,000","244,040,000","207,978,000","333,521,000","329,261,000","296,789,000","268,296,000","435,270,000","273,640,000","264,325,000","260,384,000","239,155,000","356,846,000","214,240,000","190,495,000","175,446,000","188,018,000","178,248,000","173,103,000","102,229,000","182,520,000","163,380,000","159,214,000","153,531,000","141,413,000","133,263,000","113,592,000","105,578,000","111,411,000","109,080,000","93,961,000","92,569,000","85,837,000","81,514,000","63,887,000","54,213,000","62,241,000","57,279,000","50,521,000","25,093,000","49,758,000","50,672,000","47,100,000","41,199,000","47,868,000","33,927,000","23,051,000"
EBITDA,"1,506,710,000"
ReconciledCostOfRevenue,"559,820,000","171,534,000","149,564,000","122,294,000","116,428,000","121,515,000","119,856,000","121,290,000","233,703,000","146,081,000","135,016,000","120,458,000","129,114,000","132,749,000","130,064,000","112,471,000","117,754,000","114,558,000","112,933,000","104,865,000","103,369,000","100,154,000","97,581,000","82,040,000","80,804,000","85,006,000","91,771,000","75,378,000","82,169,000","57,256,000","42,803,000","40,192,000","38,201,000","40,261,000","35,129,000","33,660,000","31,519,000","-8,689,000","44,859,000","46,024,000","37,297,000","41,954,000","35,549,000","35,851,000","27,491,000","120,089,000","32,827,000","32,904,000","1,243,000","1,209,000","1,149,000","1,264,000","1,198,000"
ReconciledDepreciation,"284,196,000","75,012,000","74,237,000","69,218,000","65,729,000","64,684,000","63,479,000","62,162,000","64,476,000","68,510,000","67,347,000","70,908,000","67,445,000","66,090,000","65,603,000","67,340,000","70,233,000","64,455,000","67,506,000","63,166,000","63,321,000","59,930,000","55,736,000","47,087,000","35,338,000","47,206,000","47,714,000","48,013,000","47,269,000","36,729,000","24,362,000","23,082,000","23,073,000","22,501,000","16,404,000","14,240,000","13,053,000","13,617,000","12,230,000","10,250,000","10,395,000","8,595,000","7,728,000","7,393,000","7,325,000","7,155,000","7,573,000","6,927,000","6,811,000","6,924,000","6,531,000","5,802,000","4,291,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"839,497,000","225,004,000","234,007,000","196,247,000","184,239,000","209,851,000","188,817,000","158,488,000","147,060,000","235,510,000","225,805,000","261,651,000","172,107,000","302,000,000","157,694,000","176,852,000","174,937,000","282,697,000","202,823,000","130,987,000","123,693,000","95,424,000","129,618,000","114,185,000","109,972,000","52,830,000","116,770,000","98,678,000","94,153,000","109,540,000","95,509,000","88,549,000","75,109,000","68,120,000","78,620,000","73,099,000","64,662,000","60,071,000","59,648,000","54,401,000","42,079,000","37,772,000","40,514,000","36,715,000","32,335,000","17,514,000","33,398,000","29,640,000","27,345,000","24,948,000","29,882,000","20,808,000","13,414,000"
