name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
		SellingAndMarketingExpense,"57,000,000","25,000,000","12,000,000","9,000,000","10,000,000","19,000,000","7,000,000","4,000,000","9,000,000","10,000,000","8,000,000","10,000,000","10,000,000","10,000,000","7,000,000","10,000,000","9,000,000","9,000,000","7,000,000","8,000,000","7,000,000","8,000,000","8,000,000","8,000,000","6,000,000","8,000,000","6,000,000","6,000,000","7,000,000","9,000,000","5,000,000","9,000,000","8,000,000","8,000,000","7,000,000","8,000,000","7,000,000","6,000,000","6,000,000","6,000,000","6,000,000","9,000,000","4,000,000","5,000,000","5,000,000","6,000,000","5,000,000","5,000,000","4,000,000","8,000,000","3,000,000","3,000,000","2,000,000","5,688,000","7,067,000","3,960,000","1,898,000","7,575,000","4,146,000","4,227,000","4,875,000","8,184,000","3,487,000","3,820,000","5,031,000","4,194,000","1,470,000","2,026,000","1,346,000","3,794,000","2,819,000","3,537,000","2,640,000","4,909,000","3,795,000","5,507,000","5,303,000","12,952,000","6,121,000","4,216,000","3,822,000",,"5,948,000","4,947,000","6,702,000",,"9,161,000","5,615,000","17,258,000"
	DepreciationAmortizationDepletionIncomeStatement,"278,000,000","81,000,000","67,000,000","68,000,000","63,000,000","53,000,000","51,000,000","50,000,000","48,000,000","47,000,000","47,000,000","48,000,000","48,000,000","51,000,000","53,000,000","53,000,000","53,000,000","48,000,000","47,000,000","47,000,000","45,000,000","45,000,000","46,000,000","41,000,000","38,000,000","36,000,000","34,000,000","34,000,000","34,000,000","33,000,000","34,000,000","35,000,000","35,000,000","34,000,000","33,000,000","28,000,000","27,000,000","27,000,000","26,000,000","25,000,000","26,000,000","28,000,000","28,000,000","26,000,000","27,000,000","28,000,000","25,000,000","25,000,000","25,000,000","26,000,000","27,000,000","27,000,000","24,000,000","26,849,000","27,871,000","22,193,000","15,912,000","9,594,000","9,662,000","9,796,000","9,839,000","10,584,000","14,312,000","21,471,000","24,549,000","20,221,000","13,639,000","14,933,000","18,193,000","21,339,000","18,871,000","16,510,000","19,616,000","11,804,000","24,275,000","23,294,000","25,508,000","22,683,000","25,130,000","24,795,000","25,303,000",,"22,894,000","21,887,000","20,777,000",,"17,076,000","15,687,000","12,851,000"
		DepreciationAndAmortizationInIncomeStatement,"278,000,000","81,000,000","67,000,000","68,000,000","63,000,000","53,000,000","51,000,000","50,000,000","48,000,000","47,000,000","47,000,000","48,000,000","48,000,000","51,000,000","53,000,000","53,000,000","53,000,000","48,000,000","47,000,000","47,000,000","45,000,000","45,000,000","46,000,000","41,000,000","38,000,000","36,000,000","34,000,000","34,000,000","34,000,000","33,000,000","34,000,000","35,000,000","35,000,000","34,000,000","33,000,000","28,000,000","27,000,000","27,000,000","26,000,000","25,000,000","26,000,000","28,000,000","28,000,000","26,000,000","27,000,000","28,000,000","25,000,000","25,000,000","25,000,000","26,000,000","27,000,000","27,000,000","24,000,000","26,849,000","27,871,000","22,193,000","15,912,000","9,594,000","9,662,000","9,796,000","9,839,000","10,584,000","14,312,000","21,471,000","24,549,000","20,221,000","13,639,000","14,933,000","18,193,000","21,339,000","18,871,000","16,510,000","19,616,000","11,804,000","24,275,000","23,294,000","25,508,000","22,683,000","25,130,000","24,795,000","25,303,000",,"22,894,000","21,887,000","20,777,000",,"17,076,000","15,687,000","12,851,000"
	ProvisionForDoubtfulAccounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,457,000","2,947,000","10,056,000",,"1,219,000","1,057,000","1,093,000"
	OtherOperatingExpenses,,,,,,"8,000,000","2,000,000","7,000,000","7,000,000","8,000,000","8,000,000","8,000,000","7,000,000","8,000,000","8,000,000","8,000,000","8,000,000","8,000,000","9,000,000","8,000,000","8,000,000","14,000,000","8,000,000","6,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","6,000,000","7,000,000","7,000,000","7,000,000","7,000,000","8,000,000","8,000,000","7,000,000","7,000,000",,,,,,,,,,"1,000,000",,,,,,,,,,,,,,,"8,567,000","9,105,000","8,117,000","10,468,000","10,499,000","10,441,000","10,372,000","11,295,000","11,120,000","11,764,000",,"-11,569,000","68,012,000",,,"42,576,000","11,233,000","15,208,000",,,"160,655,000","158,792,000","143,138,000",,"134,387,000","117,394,000","100,022,000"
OperatingIncome,"1,559,000,000","361,000,000","369,000,000","409,000,000","420,000,000","351,000,000","338,000,000","332,000,000","294,000,000","274,000,000","266,000,000","261,000,000","284,000,000","255,000,000","252,000,000","259,000,000","283,000,000","267,000,000","267,000,000","255,000,000","254,000,000","233,000,000","245,000,000","242,000,000","237,000,000","260,000,000","243,000,000","222,000,000","177,000,000","208,000,000","212,000,000","205,000,000","212,000,000","209,000,000","202,000,000","184,000,000","169,000,000","186,000,000","177,000,000","193,000,000","182,000,000","160,000,000","198,000,000","187,000,000","186,000,000","151,000,000","175,000,000","189,000,000","121,000,000","152,000,000","146,000,000","172,000,000","183,000,000","196,783,000","173,531,000","160,526,000","134,480,000","101,514,000","83,848,000","98,936,000","81,364,000","68,091,000","67,859,000","36,330,000","41,811,000","33,220,000","31,362,000","26,323,000","22,758,000","-18,000","-8,966,000","8,563,000","8,604,000","49,761,000","-45,563,000","4,755,000","21,535,000","-9,000","25,474,000","14,970,000","38,701,000","10,962,000","6,754,000","32,733,000","42,094,000","7,601,000","40,877,000","71,751,000","75,791,000"
NetNonOperatingInterestIncomeExpense,"-124,000,000","-30,000,000","-33,000,000","-33,000,000","-28,000,000","-24,000,000","-24,000,000","-25,000,000","-24,000,000","-25,000,000","-26,000,000","-28,000,000","-34,000,000","-36,000,000","-35,000,000","-35,000,000","-36,000,000","-35,000,000","-32,000,000","-34,000,000","-35,000,000","-36,000,000","-36,000,000","-31,000,000","-27,000,000","-27,000,000","-27,000,000","-26,000,000","-27,000,000","-27,000,000","-28,000,000","-29,000,000","-28,000,000","-28,000,000","-30,000,000","-24,000,000","-21,000,000","-20,000,000","-22,000,000","-22,000,000","-22,000,000","-23,000,000","-27,000,000","-28,000,000","-28,000,000","-24,000,000","-23,000,000","-24,000,000","-23,000,000","-22,000,000","-23,000,000","-23,000,000","-22,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"1,000,000","0","0","0","1,000,000","0","0","1,000,000","2,000,000","2,000,000","3,000,000","3,000,000","3,000,000","2,000,000","3,000,000","2,000,000","2,000,000","1,000,000","2,000,000","2,000,000","2,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","2,000,000","1,000,000","1,000,000","2,000,000","2,000,000","2,000,000","2,000,000","3,000,000","4,000,000","2,000,000","2,000,000","2,000,000","3,000,000","3,000,000","3,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","3,000,000","3,000,000","2,000,000","5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"115,000,000","28,000,000","30,000,000","30,000,000","26,000,000","22,000,000","22,000,000","24,000,000","26,000,000","24,000,000","27,000,000","29,000,000","35,000,000","35,000,000","35,000,000","35,000,000","35,000,000","28,000,000","34,000,000","36,000,000","37,000,000","31,000,000","37,000,000","32,000,000","28,000,000","23,000,000","28,000,000","27,000,000","28,000,000","29,000,000","29,000,000","30,000,000","30,000,000","30,000,000","32,000,000","26,000,000","24,000,000","24,000,000","24,000,000","24,000,000","24,000,000","26,000,000","30,000,000","31,000,000","30,000,000","26,000,000","25,000,000","26,000,000","25,000,000","25,000,000","26,000,000","25,000,000","27,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"10,000,000","2,000,000","3,000,000","3,000,000","3,000,000","2,000,000","2,000,000","2,000,000",,"3,000,000","2,000,000","2,000,000","2,000,000","3,000,000","3,000,000","2,000,000","3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"99,000,000","-17,000,000","35,000,000","78,000,000","3,000,000","-60,000,000","43,000,000","9,000,000","3,000,000","3,000,000","-25,000,000","6,000,000","63,000,000","109,000,000","-8,000,000","64,000,000","-8,000,000","-19,000,000","1,000,000","-8,000,000","-2,000,000","-602,000,000","-10,000,000","-65,000,000","-15,000,000","-14,000,000","-10,000,000","-4,000,000","-136,000,000","-84,000,000","-5,000,000","-14,000,000","-28,000,000","54,000,000","-1,000,000","-25,000,000","-89,000,000","-13,000,000","-21,000,000","-46,000,000","-23,000,000","-17,000,000","-1,000,000","-28,000,000","-6,000,000","21,000,000","-9,000,000","-19,000,000","-9,000,000","-79,000,000","-39,000,000","-35,000,000","-19,000,000","-68,014,000","-74,063,000","3,374,000","60,526,000","18,202,000","466,640,000","11,288,000","-32,768,000","80,773,000","-8,487,000","118,000","-8,117,000","-10,468,000","-10,499,000","-10,441,000","-10,372,000","-11,295,000","-11,120,000","-11,764,000",,"18,100,000","-68,012,000","-70,608,000","-17,194,000","-42,576,000","-11,233,000","-15,208,000",,,,,,,,,
	GainOnSaleOfSecurity,,,,,,,,"26,000,000","17,000,000","12,000,000","15,000,000","1,000,000","45,000,000","118,000,000","6,000,000","8,000,000","2,000,000","0","4,000,000","1,000,000","4,000,000","0","2,000,000","2,000,000","1,000,000","1,000,000","2,000,000","1,000,000","14,000,000",,,,,"29,000,000","-1,000,000",,,,,,,,,,,,,,,"0",,"-5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"52,000,000","-38,000,000","6,000,000","27,000,000","57,000,000","-27,000,000","54,000,000","26,000,000","17,000,000","13,000,000","15,000,000","10,000,000","45,000,000","5,000,000","6,000,000","5,000,000","2,000,000","5,000,000","4,000,000","2,000,000","4,000,000","-4,000,000","2,000,000","1,000,000","2,000,000","1,000,000","2,000,000","1,000,000","14,000,000","0","0",,,"-1,000,000","-1,000,000",,,"-1,000,000","0","0","0","0","1,000,000","1,000,000",,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-34,000,000","-17,000,000","-13,000,000","51,000,000","-55,000,000","-33,000,000","-12,000,000","-17,000,000","-19,000,000","-14,000,000","-40,000,000","-5,000,000","18,000,000","-14,000,000","-14,000,000","51,000,000","-10,000,000","-24,000,000","-3,000,000","-11,000,000","-6,000,000","-598,000,000","-12,000,000","-68,000,000","-18,000,000","-15,000,000","-12,000,000","-5,000,000","-150,000,000","-84,000,000","-5,000,000","-14,000,000","-28,000,000","25,000,000","0","-25,000,000","-89,000,000","-12,000,000","-21,000,000","-46,000,000","-23,000,000","-17,000,000","-2,000,000","-29,000,000","-6,000,000","19,000,000","-9,000,000","-19,000,000","-9,000,000","-79,000,000","-39,000,000","-30,000,000","-19,000,000","-68,014,000","-74,063,000","3,374,000","60,526,000","18,202,000","466,640,000","11,288,000","-32,768,000","80,773,000","-8,487,000","118,000","-8,117,000","-10,468,000","-10,499,000","-10,441,000","-10,372,000","-11,295,000","-11,120,000","-11,764,000",,"18,100,000","-68,012,000","-70,608,000","-17,194,000","-42,576,000","-11,233,000","-15,208,000",,,,,,,,,
		RestructuringAndMergernAcquisition,"118,000,000","17,000,000","13,000,000","33,000,000","55,000,000","33,000,000","12,000,000","17,000,000","19,000,000","14,000,000","40,000,000","5,000,000","9,000,000","14,000,000","6,000,000","-10,000,000","10,000,000","24,000,000","3,000,000","11,000,000","6,000,000","20,000,000","12,000,000","68,000,000","18,000,000","15,000,000","12,000,000","5,000,000","150,000,000","35,000,000","5,000,000","14,000,000","28,000,000","-11,000,000","0","25,000,000","17,000,000","12,000,000","7,000,000","18,000,000","11,000,000","0","3,000,000","29,000,000","5,000,000","-22,000,000","9,000,000","9,000,000","9,000,000","4,000,000","15,000,000","13,000,000","17,000,000","9,495,000","8,475,000","5,704,000","1,461,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,"0",,,"0","578,000,000",,,,"0",,,"0","49,000,000","0","0","0","4,000,000","0","0","10,000,000","0","0","28,000,000","12,000,000",,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-18,000,000",,,"62,000,000",,"14,000,000",,,,"-1,000,000",,"1,000,000","3,000,000",,"10,000,000",,"87,000,000","24,000,000","17,000,000","2,000,000","58,519,000","65,588,000","-9,078,000","-61,987,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,"84,000,000","0","0","84,000,000",,"0","0","0","0","0","0","0","27,000,000","0","-8,000,000","41,000,000",,,,,,,,,,,,,,,,,,"0","0",,,"0",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"81,000,000","38,000,000","42,000,000",,"1,000,000","0","1,000,000",,"5,000,000","4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"1,534,000,000","314,000,000","371,000,000","454,000,000","395,000,000","267,000,000","357,000,000","316,000,000","273,000,000","252,000,000","215,000,000","239,000,000","313,000,000","328,000,000","209,000,000","288,000,000","239,000,000","213,000,000","236,000,000","213,000,000","217,000,000","-405,000,000","199,000,000","146,000,000","195,000,000","219,000,000","206,000,000","192,000,000","14,000,000","97,000,000","179,000,000","162,000,000","156,000,000","235,000,000","171,000,000","135,000,000","59,000,000","153,000,000","134,000,000","125,000,000","137,000,000","120,000,000","170,000,000","131,000,000","152,000,000","148,000,000","143,000,000","146,000,000","89,000,000","51,000,000","84,000,000","114,000,000","142,000,000","76,517,000","99,219,000","150,217,000","196,212,000","132,141,000","536,581,000","94,333,000","30,848,000","105,522,000","49,904,000","27,739,000","29,980,000","29,462,000","30,693,000","24,786,000","21,321,000","-1,613,000","-10,320,000","7,361,000","7,125,000","37,415,000","-45,977,000","-62,215,000","4,424,000","628,000","24,937,000","17,078,000","41,534,000","-19,222,000","13,681,000","36,335,000","26,193,000","17,207,000","45,678,000","74,410,000","46,350,000"
TaxProvision,"347,000,000","55,000,000","83,000,000","113,000,000","97,000,000","42,000,000","93,000,000","75,000,000","70,000,000","49,000,000","65,000,000","65,000,000","66,000,000","372,000,000","46,000,000","126,000,000","62,000,000","-33,000,000","65,000,000","66,000,000","48,000,000","-180,000,000","68,000,000","76,000,000","63,000,000","71,000,000","68,000,000","60,000,000","5,000,000","11,000,000","56,000,000","61,000,000","53,000,000","94,000,000","58,000,000","47,000,000","17,000,000","68,000,000","45,000,000","33,000,000","53,000,000","39,000,000","61,000,000","40,000,000","49,000,000","13,000,000","43,000,000","51,000,000","29,000,000","9,000,000","25,000,000","46,000,000","48,000,000","39,753,000","39,103,000","48,580,000","74,849,000","53,178,000","171,588,000","38,205,000","12,532,000","42,487,000","19,678,000","11,095,000","11,992,000","12,316,000","12,891,000","10,815,000","8,550,000","514,000","-4,835,000","2,576,000","2,494,000","-1,923,000","-7,969,000","-13,207,000","1,858,000","308,000","12,226,000","8,308,000","20,207,000","-5,965,000","5,736,000","16,753,000","21,808,000","6,489,000","23,649,000","29,181,000","31,158,000"
