name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
			NetIncomeContinuousOperations,"257,888,000","52,185,000","57,958,000","67,288,000","80,457,000","72,931,000","67,776,000","83,854,000","74,816,000","50,273,000","54,002,000","48,105,000","52,522,000","45,831,000","38,594,000","40,487,000","47,940,000","33,473,000","34,130,000","38,023,000","42,463,000","33,165,000","30,918,000","33,126,000","28,963,000","24,491,000","22,715,000","24,238,000","24,593,000","21,636,000","17,504,000","18,191,000","17,475,000","15,470,000","18,259,000","19,343,000","15,326,000","20,465,000","13,482,000","12,629,000","13,493,000","11,543,000","13,444,000","11,937,000","10,780,000","8,947,000","8,611,000","7,169,000","6,701,000","5,436,000","4,640,000","3,187,000","2,839,000","1,936,000","1,519,000","2,848,000","1,596,000","1,908,000","2,410,000","3,552,000","2,450,000","2,238,000","1,297,000","800,000","1,086,000","2,090,000","1,171,000","1,824,000","3,057,000","2,600,461","18,681,846","23,455,615","2,916,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","7,663,000","-46,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"257,888,000","52,185,000","57,958,000","67,288,000","80,457,000","72,931,000","67,776,000","83,854,000","74,816,000","50,273,000","54,002,000","48,105,000","52,522,000","45,831,000","38,594,000","40,487,000","47,940,000","33,473,000","34,130,000","38,023,000","42,463,000","33,165,000","30,918,000","33,126,000","28,963,000","24,491,000","22,715,000","24,238,000","24,593,000","21,636,000","17,504,000","18,191,000","17,475,000","23,133,000","18,213,000","19,343,000","15,326,000","20,465,000","13,482,000","12,629,000","13,493,000","11,543,000","13,444,000","11,937,000","10,780,000","8,947,000","8,611,000","7,169,000","6,701,000","5,436,000","4,640,000","3,187,000","2,839,000","1,936,000","1,519,000","2,848,000","1,596,000","1,908,000","2,410,000","3,552,000","2,450,000","2,238,000","1,297,000","800,000","1,086,000","2,090,000","1,171,000","1,824,000","3,057,000","2,600,461","18,681,846","23,455,615","2,916,000"
BasicEPS,,"1.39","1.54","1.79","2.15","1.95","1.81","2.25","2.01","1.35","1.46","1.3","1.42","1.24","1.04","1.1","1.3","0.91","0.93","1.03","1.15","0.9","0.84","0.9","0.79","0.67","0.62","0.66","0.67","0.59","0.47","0.49","0.47","0.63","0.49","0.52","0.42","0.56","0.37","0.35","0.37",,"0.36","0.32","0.3",,"0.24","0.19","0.18",,"0.13","0.09","0.08",,"0.04","0.08","0.05",,"0.07","0.11","0.08",,"0.04","0.03","0.04",,"0.04","0.07","0.11",,"4.79","6.25","0.02"
DilutedEPS,,"1.37","1.52","1.77","2.11","1.91","1.78","2.2","1.96","1.32","1.42","1.27","1.39","1.21","1.02","1.07","1.27","0.88","0.9","1","1.11","0.88","0.82","0.88","0.77","0.65","0.6","0.64","0.65","0.57","0.46","0.48","0.46","0.61","0.48","0.51","0.41","0.54","0.36","0.34","0.35",,"0.34","0.3","0.27",,"0.22","0.18","0.17",,"0.12","0.08","0.08",,"0.04","0.08","0.05",,"0.07","0.1","0.07",,"0.04","0.02","0.03",,"0.03","0.05","0.09",,"0.623","0.785","0.02"
BasicAverageShares,,"37,527,000","37,529,000","37,508,000","37,470,000","37,405,000","37,386,000","37,340,000","37,303,000","37,176,000","37,066,000","37,049,000","37,043,000","36,978,000","36,951,000","36,950,000","36,954,000","36,887,000","36,865,000","36,853,000","36,850,000","36,837,000","36,889,000","36,876,000","36,775,000","36,673,000","36,681,000","36,699,000","36,706,000","36,729,000","36,856,000","37,015,000","37,121,000","36,982,000","36,919,000","36,868,000","36,774,000","36,501,000","36,500,000","36,128,000","36,934,000",,"37,126,000","36,762,000","36,507,000",,"32,945,000","33,733,000","33,626,000",,"33,287,000","33,256,000","33,183,476",,"32,952,000","32,931,838","32,413,129",,"32,828,978","32,927,868","30,813,478",,"31,319,771","29,837,704","29,814,296",,"28,316,845","27,727,594","27,427,508",,"3,304,257","3,298,192","3,295,931"
DilutedAverageShares,,"38,046,000","38,084,000","38,104,000","38,155,000","38,188,000","38,160,000","38,153,000","38,075,000","38,091,000","37,995,000","37,910,000","37,832,000","37,845,000","37,828,000","37,862,000","37,886,000","37,943,000","38,019,000","38,077,000","38,112,000","37,742,000","37,792,000","37,748,000","37,671,000","37,638,000","37,643,000","37,642,000","37,626,000","37,711,000","37,805,000","37,942,000","38,096,000","38,093,000","37,965,000","37,819,000","37,673,000","37,589,000","37,541,000","37,440,000","38,695,000",,"39,828,000","39,490,000","39,301,000",,"38,744,000","39,514,000","39,305,000",,"38,197,000","37,854,000","37,516,962",,"37,438,000","34,758,643","33,394,866",,"34,575,086","34,631,142","34,526,548",,"34,792,783","34,944,312","35,672,980",,"35,508,128","35,424,799","35,482,963",,"29,921,172","29,921,080","3,295,931"
TotalOperatingIncomeAsReported,"337,235,000","72,581,000","74,003,000","87,177,000","103,474,000","91,697,000","87,807,000","104,135,000","91,089,000","60,851,000","65,965,000","60,877,000","63,189,000","53,965,000","46,412,000","52,034,000","60,173,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RentExpenseSupplemental,"13,320,000","3,438,000","3,265,000","3,300,000","3,317,000","3,220,000","3,445,000","3,286,000","3,474,000","3,090,000","2,802,000","2,798,000","2,949,000","3,844,000","3,528,000","3,467,000","3,337,000","1,504,000","1,795,000","1,422,000","1,404,000","1,075,000","1,220,000","1,225,000","1,161,000","1,215,000","1,246,000","1,232,000","992,000","1,063,000","1,127,000","1,102,000","1,089,000","2,001,000","1,205,000","1,287,000","932,000","764,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"361,716,000","92,479,000","88,090,000","89,157,000","91,990,000","79,649,000","76,199,000","80,660,000","77,889,000","68,923,000","65,632,000","64,613,000","61,302,000","58,479,000","55,031,000","54,930,000","54,541,000","50,194,000","49,484,000","47,741,000","48,284,000","44,109,000","43,917,000","46,088,000","44,203,000","39,658,000","38,839,000","38,432,000","38,269,000","36,678,000","35,977,000","35,893,000","35,690,000","35,643,000","34,745,000","34,048,000","31,244,000","28,858,000","27,048,000","27,625,000","27,987,000","26,269,000","24,268,000","25,886,000","25,943,000","24,160,000","23,889,000","23,470,000","23,799,000","22,920,000","21,466,000","20,103,000","19,901,000","18,816,000","20,583,000","20,878,000","19,975,000","19,276,000","18,555,000","19,265,000","19,296,000","18,491,000","18,544,000","18,736,000","18,941,000","17,250,000","17,347,000","16,467,000","15,935,000","75,604,933","-5,707,977","-6,193,388","16,164,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"257,888,000","52,185,000","57,958,000","67,288,000","80,457,000","72,931,000","67,776,000","83,854,000","74,816,000","50,273,000","54,002,000","48,105,000","52,522,000","45,831,000","38,594,000","40,487,000","47,940,000","33,473,000","34,130,000","38,023,000","42,463,000","33,165,000","30,918,000","33,126,000","28,963,000","24,491,000","22,715,000","24,238,000","24,593,000","21,636,000","17,504,000","18,191,000","17,475,000","23,133,000","18,213,000","19,343,000","15,326,000","20,465,000","13,482,000","12,629,000","13,493,000","11,543,000","13,444,000","11,937,000","10,780,000","8,947,000","8,611,000","7,169,000","6,701,000","5,436,000","4,640,000","3,187,000","2,839,000","1,936,000","1,519,000","2,848,000","1,596,000","1,908,000","2,410,000","3,552,000","2,450,000","2,238,000","1,297,000","800,000","1,086,000","2,090,000","1,171,000","1,824,000","3,057,000","2,600,461","18,681,846","23,455,615","2,916,000"
NormalizedIncome,"257,578,428","52,127,401.467","57,873,976","67,204,326","80,372,470","72,834,877.671","67,511,120","83,280,658","73,780,496","48,839,225.108","52,228,778","46,501,560","50,920,855","44,256,596.511","37,274,555","40,487,000","47,940,000","33,473,000","34,130,000","38,023,000","42,463,000","33,165,000","30,918,000","33,126,000","28,963,000","24,491,000","22,715,000","24,238,000","24,593,000","21,636,000","17,504,000","18,191,000","17,475,000","15,470,000","18,259,000","19,343,000","15,326,000","20,465,000","13,482,000","12,629,000","13,493,000","11,543,000","13,444,000","11,937,000","10,780,000","8,947,000","8,611,000","7,169,000","6,701,000","5,436,000","4,640,000","3,187,000","2,839,000","1,936,000","1,519,000","2,848,000","1,596,000","1,908,000","2,410,000","3,552,000","2,450,000","2,238,000","1,297,000","800,000","1,086,000","2,090,000","1,171,000","1,824,000","3,057,000","2,600,461","18,681,846","23,455,615","2,916,000"
InterestExpense,"842,000","166,000","314,000","171,000","191,000","96,000","1,046,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-842,000","-166,000","-314,000","-171,000","-191,000","-96,000","-1,046,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"334,765,000","71,741,000","74,808,000","86,224,000","101,992,000","90,385,000","89,011,000","104,135,000","91,089,000","60,851,000","65,965,000","60,877,000","63,189,000","53,965,000","46,412,000","53,417,000","61,341,000","49,371,000","47,217,000","49,573,000","55,607,000","50,327,000","46,354,000","50,551,000","44,370,000","36,986,000","35,353,000","37,059,000","38,502,000","33,489,000","28,268,000","29,071,000","27,708,000","24,799,000","26,388,000","31,511,000","24,313,000","21,529,000","21,209,000","21,200,000","22,748,000","18,866,000","22,296,000","19,905,000","17,666,000","14,445,000","13,524,000","11,856,000","11,085,000","11,039,000","8,543,000","5,736,000","4,731,000","3,012,000","2,098,000","4,759,000","2,964,000","3,100,000","3,643,000","6,039,000","4,469,000","3,589,000","2,230,000","1,386,000","1,399,000","1,632,000","1,741,000","2,815,000","5,373,000","-55,931,648","24,415,881","24,896,450","3,008,000"
EBITDA,"395,011,000"
ReconciledCostOfRevenue,"164,117,000","39,474,000","39,191,000","39,028,000","46,424,000","34,776,000","35,762,000","39,956,000","39,549,000","31,626,000","31,212,000","31,079,000","31,367,000","27,802,000","26,282,000","26,199,000","28,834,000","24,334,000","25,595,000","25,421,000","27,401,000","22,529,000","23,914,000","25,815,000","24,527,000","21,087,000","21,002,000","20,593,000","21,174,000","19,376,000","18,589,000","18,421,000","18,609,000","16,994,000","17,811,000","17,254,000","16,353,000","60,361,000","0","0","0","58,786,000","0","0","0","74,931,000","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,
ReconciledDepreciation,"60,246,000","16,351,000","15,651,000","14,801,000","13,443,000","12,288,000","10,853,000","9,985,000","9,712,000","9,221,000","8,169,000","7,889,000","7,373,000","5,848,000","6,173,000","5,790,000","5,269,000","5,208,000","4,583,000","4,790,000","4,693,000","4,292,000","4,325,000","4,540,000","4,681,000","4,685,000","4,642,000","4,603,000","4,612,000","4,425,000","4,482,000","4,351,000","4,121,000","3,746,000","3,559,000","3,177,000","2,569,000","2,337,000","2,081,000","1,961,000","1,854,000","1,793,000","1,799,000","1,627,000","1,562,000","1,552,000","1,560,000","1,622,000","1,616,000","1,666,000","1,654,000","1,679,000","1,791,000","1,789,000","2,494,000","1,816,000","1,780,000","1,694,000","1,686,000","1,879,000","1,911,000","1,703,000","1,703,000","1,637,000","1,685,000","880,000","1,634,000","1,084,000","1,008,000","983,809","644,157","1,094,034","746,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"257,888,000","52,185,000","57,958,000","67,288,000","80,457,000","72,931,000","67,776,000","83,854,000","74,816,000","50,273,000","54,002,000","48,105,000","52,522,000","45,831,000","38,594,000","40,487,000","47,940,000","33,473,000","34,130,000","38,023,000","42,463,000","33,165,000","30,918,000","33,126,000","28,963,000","24,491,000","22,715,000","24,238,000","24,593,000","21,636,000","17,504,000","18,191,000","17,475,000","15,470,000","18,259,000","19,343,000","15,326,000","20,465,000","13,482,000","12,629,000","13,493,000","11,543,000","13,444,000","11,937,000","10,780,000","8,947,000","8,611,000","7,169,000","6,701,000","5,436,000","4,640,000","3,187,000","2,839,000","1,936,000","1,519,000","2,848,000","1,596,000","1,908,000","2,410,000","3,552,000","2,450,000","2,238,000","1,297,000","800,000","1,086,000","2,090,000","1,171,000","1,824,000","3,057,000","2,600,461","18,681,846","23,455,615","2,916,000"
TotalUnusualItemsExcludingGoodwill,"401,000","79,000","108,000","107,000","107,000","119,000","344,000","714,000","1,269,000","1,767,000","2,211,000","2,096,000","1,989,000","1,926,000","1,635,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalUnusualItems,"401,000","79,000","108,000","107,000","107,000","119,000","344,000","714,000","1,269,000","1,767,000","2,211,000","2,096,000","1,989,000","1,926,000","1,635,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NormalizedEBITDA,"394,610,000","88,013,000","90,351,000","100,918,000","115,328,000","102,554,000","99,520,000","113,406,000","99,532,000","68,305,000","71,923,000","66,670,000","68,573,000","57,887,000","50,950,000","59,207,000","66,610,000","54,579,000","51,800,000","54,363,000","60,300,000","54,619,000","50,679,000","55,091,000","49,051,000","41,671,000","39,995,000","41,662,000","43,114,000","37,914,000","32,750,000","33,422,000","31,829,000","28,771,000","29,947,000","36,015,000","26,882,000","23,866,000","23,290,000","23,161,000","24,602,000","20,659,000","24,095,000","21,532,000","19,228,000","15,997,000","15,084,000","13,478,000","12,701,000","12,705,000","10,197,000","7,415,000","6,522,000","4,801,000","4,592,000","6,575,000","4,744,000","4,794,000","5,329,000","7,918,000","6,380,000","5,292,000","3,933,000","3,023,000","3,084,000","2,971,000","3,375,000","3,899,000","6,381,000","-54,947,839","25,060,038","25,990,484","3,754,000"
TaxRateForCalcs,"0.228","0.271","0.222","0.218","0.21","0.192","0.23","0.197","0.184","0.189","0.198","0.235","0.195","0.183","0.193","0.239","0.214","0.322","0.277","0.233","0.236","0.341","0.333","0.345","0.347","0.338","0.357","0.346","0.361","0.354","0.381","0.374","0.369","0.376","0.308","0.386","0.37","0.049","0.364","0.4","0.35","0.388","0.397","0.4","0.39","0.381","0.363","0.395","0.395","0.35","0.35","0.35","0.4","0.357","0.276","0.4","0.35","0.385","0.338","0.35","0.35","0.376","0.4","0.4","0.224","0.4","0.327","0.352","0.4","0.4","0.4","0.4","0.031"
TaxEffectOfUnusualItems,"91,428","21,401.467","23,976","23,326","22,470","22,877.671","79,120","140,658","233,496","333,225.108","437,778","492,560","387,855","351,596.511","315,555","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
