name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009
DilutedAverageShares,,"360,634,093","360,528,113","360,417,035","360,189,322","359,579,863","358,443,308","356,672,845","356,389,022","356,058,045","355,779,274","356,627,708","356,357,083","355,199,432","355,561,704","356,376,160","357,273,815","357,393,714","357,692,115","358,085,067","359,054,968","359,708,352","360,574,807","363,216,877","365,201,139","366,495,869","369,497,939","372,581,033","375,361,957","381,840,834","385,891,391","385,356,813","384,739,599","384,226,506","382,302,017","381,559,390","375,557,021","366,973,945","366,221,520","365,875,719","365,721,058",,"364,471,804","364,203,419","331,248,626",,"280,176,824","279,585,358","280,379,828",,,,"280,379,828"
TotalOperatingIncomeAsReported,"872,000,000","178,000,000","222,000,000","219,000,000","253,000,000","166,000,000","174,000,000","28,000,000","98,000,000","224,000,000","-740,000,000","249,000,000","174,000,000","-1,171,000,000","261,000,000","228,000,000","207,000,000","357,000,000","337,000,000","324,000,000","207,000,000","341,000,000","296,000,000","282,000,000","224,000,000","310,000,000","298,000,000","286,000,000","199,000,000","308,000,000","311,000,000","277,000,000","193,000,000","238,000,000","243,000,000","238,000,000","171,000,000","280,000,000","281,000,000","237,000,000","154,000,000","260,000,000","265,000,000","218,000,000","51,000,000","215,000,000","201,000,000","182,000,000","132,000,000","158,000,000","-326,000,000","172,000,000","112,000,000"
TotalExpenses,"2,615,000,000","715,000,000","654,000,000","636,000,000","610,000,000","1,376,000,000","1,331,000,000","1,339,000,000","1,450,000,000","1,439,000,000","1,347,000,000","1,367,000,000","1,354,000,000","1,385,000,000","1,320,000,000","1,354,000,000","1,379,000,000","1,372,000,000","1,297,000,000","1,311,000,000","1,287,000,000","1,283,000,000","1,245,000,000","1,280,000,000","1,253,000,000","1,306,000,000","1,218,000,000","1,259,000,000","1,245,000,000","1,279,000,000","1,255,000,000","1,304,000,000","1,272,000,000","1,317,000,000","1,124,000,000","1,140,000,000","1,170,000,000","1,156,000,000","1,139,000,000","1,132,000,000","1,149,000,000","1,132,000,000","1,139,000,000","1,155,000,000","1,228,000,000","1,128,000,000","1,077,000,000","1,069,000,000","1,061,000,000","1,083,000,000","1,029,000,000","1,006,000,000","985,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"963,000,000","214,000,000","100,000,000","76,000,000","573,000,000","35,000,000","7,000,000","-30,000,000","-18,000,000","-109,000,000","-472,000,000","123,000,000","43,000,000","-952,000,000","96,000,000","72,000,000","72,000,000","81,000,000","146,000,000","131,000,000","71,000,000","159,000,000","130,000,000","113,000,000","100,000,000","251,000,000","142,000,000","114,000,000","63,000,000","161,000,000","91,000,000","74,000,000","58,000,000","145,000,000","134,000,000","426,000,000","35,000,000","39,000,000","105,000,000","104,000,000","25,000,000","95,000,000","102,000,000","69,000,000","-182,000,000","3,000,000","11,000,000","74,000,000","42,000,000","44,000,000","-527,000,000","-10,000,000","2,000,000"
NormalizedIncome,"564,140,000","242,730,000","122,460,000","90,260,000","108,960,000","132,090,000","51,530,000","61,980,000","-5,590,000","-88,560,000","268,950,000","134,050,000","70,740,000","127,748,822.606","112,740,000","116,160,000","87,840,000","100,800,000","150,340,000","140,600,000","92,420,000","180,455,938.697","146,740,000","135,800,000","107,700,000","258,200,000","148,400,000","126,000,000","87,800,000","231,404,040.404","94,250,000","86,350,000","89,620,000","196,700,000","154,790,000","127,520,000","68,550,000","62,400,000","106,823,863.636","111,226,277.372","66,294,117.647","105,350,000","111,161,073.826","84,085,714.286","-20,450,000","92,450,000","41,173,913.043","37,795,454.545","-1,750,000","99,000,000","-7,932,584.27","32,150,000","-43,000,000"
InterestIncome,,,,,"0","1,000,000","0","0","1,000,000","2,000,000","1,000,000","1,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","0","1,000,000","1,000,000","1,000,000","0","1,000,000","0","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","2,000,000","2,000,000","1,000,000","2,000,000","1,000,000","1,000,000","1,000,000","1,000,000","2,000,000","2,000,000","2,000,000"
InterestExpense,"285,000,000","68,000,000","68,000,000","69,000,000","80,000,000","94,000,000","92,000,000","91,000,000","94,000,000","98,000,000","100,000,000","100,000,000","99,000,000","99,000,000","99,000,000","100,000,000","96,000,000","97,000,000","95,000,000","92,000,000","90,000,000","86,000,000","85,000,000","83,000,000","79,000,000","80,000,000","79,000,000","79,000,000","73,000,000","71,000,000","74,000,000","78,000,000","77,000,000","80,000,000","78,000,000","73,000,000","83,000,000","94,000,000","106,000,000","107,000,000","106,000,000","109,000,000","114,000,000","114,000,000","140,000,000","169,000,000","169,000,000","160,000,000","162,000,000","164,000,000","168,000,000","151,000,000","164,000,000"
NetInterestIncome,"-285,000,000","-68,000,000","-68,000,000","-69,000,000","-80,000,000","-93,000,000","-92,000,000","-91,000,000","-93,000,000","-96,000,000","-99,000,000","-99,000,000","-97,000,000","-97,000,000","-97,000,000","-98,000,000","-94,000,000","-96,000,000","-94,000,000","-91,000,000","-89,000,000","-85,000,000","-84,000,000","-82,000,000","-78,000,000","-79,000,000","-78,000,000","-78,000,000","-72,000,000","-71,000,000","-73,000,000","-77,000,000","-76,000,000","-80,000,000","-77,000,000","-73,000,000","-82,000,000","-93,000,000","-105,000,000","-106,000,000","-105,000,000","-108,000,000","-112,000,000","-112,000,000","-139,000,000","-167,000,000","-168,000,000","-159,000,000","-161,000,000","-163,000,000","-166,000,000","-149,000,000","-162,000,000"
EBIT,"843,000,000","181,000,000","220,000,000","193,000,000","249,000,000","155,000,000","171,000,000","27,000,000","92,000,000","55,000,000","-748,000,000","249,000,000","178,000,000","-1,175,000,000","256,000,000","221,000,000","210,000,000","343,000,000","337,000,000","316,000,000","206,000,000","347,000,000","299,000,000","279,000,000","224,000,000","513,000,000","304,000,000","281,000,000","174,000,000","269,000,000","261,000,000","227,000,000","164,000,000","227,000,000","249,000,000","234,000,000","148,000,000","155,000,000","282,000,000","244,000,000","140,000,000","271,000,000","263,000,000","219,000,000","-172,000,000","112,000,000","192,000,000","248,000,000","211,000,000","135,000,000","-366,000,000","107,000,000","168,000,000"
EBITDA,"1,391,000,000"
ReconciledCostOfRevenue,"1,176,000,000","336,000,000","307,000,000","292,000,000","241,000,000","712,000,000","663,000,000","664,000,000","721,000,000","734,000,000","694,000,000","699,000,000","695,000,000","707,000,000","681,000,000","698,000,000","719,000,000","734,000,000","692,000,000","678,000,000","661,000,000","670,000,000","642,000,000","654,000,000","641,000,000","654,000,000","615,000,000","648,000,000","622,000,000","653,000,000","648,000,000","677,000,000","642,000,000","666,000,000","573,000,000","576,000,000","591,000,000","584,000,000","565,000,000","564,000,000","565,000,000","564,000,000","554,000,000","570,000,000","549,000,000","560,000,000","521,000,000","528,000,000","520,000,000","539,000,000","519,000,000","483,000,000","477,000,000"
ReconciledDepreciation,"548,000,000","130,000,000","129,000,000","126,000,000","163,000,000","209,000,000","217,000,000","224,000,000","214,000,000","206,000,000","186,000,000","185,000,000","179,000,000","171,000,000","175,000,000","162,000,000","167,000,000","163,000,000","160,000,000","162,000,000","155,000,000","153,000,000","151,000,000","152,000,000","147,000,000","142,000,000","144,000,000","146,000,000","142,000,000","148,000,000","139,000,000","145,000,000","141,000,000","146,000,000","117,000,000","130,000,000","128,000,000","132,000,000","130,000,000","127,000,000","131,000,000","133,000,000","125,000,000","135,000,000","136,000,000","139,000,000","142,000,000","136,000,000","141,000,000","148,000,000","145,000,000","137,000,000","132,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"551,000,000","242,000,000","117,000,000","86,000,000","106,000,000","35,000,000","7,000,000","-30,000,000","-18,000,000","-109,000,000","-472,000,000","123,000,000","43,000,000","-952,000,000","96,000,000","72,000,000","72,000,000","81,000,000","146,000,000","131,000,000","71,000,000","159,000,000","130,000,000","113,000,000","100,000,000","251,000,000","142,000,000","114,000,000","63,000,000","161,000,000","91,000,000","74,000,000","58,000,000","159,000,000","134,000,000","119,000,000","38,000,000","39,000,000","105,000,000","104,000,000","25,000,000","93,000,000","102,000,000","69,000,000","-181,000,000","6,000,000","22,000,000","77,000,000","47,000,000","47,000,000","-469,000,000","-14,000,000","6,000,000"
TotalUnusualItemsExcludingGoodwill,"-18,000,000","-1,000,000","-7,000,000","-6,000,000","-4,000,000","-133,000,000","-61,000,000","-126,000,000","-17,000,000","-28,000,000","-1,015,000,000","-13,000,000","-38,000,000","-1,448,000,000","-27,000,000","-69,000,000","-24,000,000","-33,000,000","-7,000,000","-16,000,000","-34,000,000","-35,000,000","-27,000,000","-38,000,000","-11,000,000","-12,000,000","-10,000,000","-20,000,000","-40,000,000","-85,000,000","-5,000,000","-19,000,000","-51,000,000","-58,000,000","-27,000,000","-12,000,000","-47,000,000","-36,000,000","-3,000,000","-10,000,000","-52,000,000","-19,000,000","-13,000,000","-24,000,000","-247,000,000","-133,000,000","-21,000,000","46,000,000","75,000,000","-80,000,000","-566,000,000","-71,000,000","49,000,000"
TotalUnusualItems,"-18,000,000","-1,000,000","-7,000,000","-6,000,000","-4,000,000","-133,000,000","-61,000,000","-126,000,000","-17,000,000","-28,000,000","-1,015,000,000","-13,000,000","-38,000,000","-1,448,000,000","-27,000,000","-69,000,000","-24,000,000","-33,000,000","-7,000,000","-16,000,000","-34,000,000","-35,000,000","-27,000,000","-38,000,000","-11,000,000","-12,000,000","-10,000,000","-20,000,000","-40,000,000","-85,000,000","-5,000,000","-19,000,000","-51,000,000","-58,000,000","-27,000,000","-12,000,000","-47,000,000","-36,000,000","-3,000,000","-10,000,000","-52,000,000","-19,000,000","-13,000,000","-24,000,000","-247,000,000","-133,000,000","-21,000,000","46,000,000","75,000,000","-80,000,000","-566,000,000","-71,000,000","49,000,000"
NormalizedEBITDA,"1,409,000,000","312,000,000","356,000,000","325,000,000","416,000,000","497,000,000","449,000,000","377,000,000","323,000,000","289,000,000","453,000,000","447,000,000","395,000,000","444,000,000","458,000,000","452,000,000","401,000,000","539,000,000","504,000,000","494,000,000","395,000,000","535,000,000","477,000,000","469,000,000","382,000,000","667,000,000","458,000,000","447,000,000","356,000,000","502,000,000","405,000,000","391,000,000","356,000,000","431,000,000","393,000,000","376,000,000","323,000,000","323,000,000","415,000,000","381,000,000","323,000,000","423,000,000","401,000,000","378,000,000","211,000,000","384,000,000","355,000,000","338,000,000","277,000,000","363,000,000","345,000,000","315,000,000","251,000,000"
TaxRateForCalcs,"0.27","0.27","0.22","0.29","0.26","0.27","0.27","0.27","0.27","0.27","0.27","0.15","0.27","0.254","0.38","0.36","0.34","0.4","0.38","0.4","0.37","0.387","0.38","0.4","0.3","0.4","0.36","0.4","0.38","0.172","0.35","0.35","0.38","0.35","0.23","0.29","0.35","0.35","0.392","0.277","0.206","0.35","0.295","0.371","0.35","0.35","0.087","0.148","0.35","0.35","0.185","0.35","0"
TaxEffectOfUnusualItems,"-4,860,000","-270,000","-1,540,000","-1,740,000","-1,040,000","-35,910,000","-16,470,000","-34,020,000","-4,590,000","-7,560,000","-274,050,000","-1,950,000","-10,260,000","-368,251,177.394","-10,260,000","-24,840,000","-8,160,000","-13,200,000","-2,660,000","-6,400,000","-12,580,000","-13,544,061.303","-10,260,000","-15,200,000","-3,300,000","-4,800,000","-3,600,000","-8,000,000","-15,200,000","-14,595,959.596","-1,750,000","-6,650,000","-19,380,000","-20,300,000","-6,210,000","-3,480,000","-16,450,000","-12,600,000","-1,176,136.364","-2,773,722.628","-10,705,882.353","-6,650,000","-3,838,926.174","-8,914,285.714","-86,450,000","-46,550,000","-1,826,086.957","6,795,454.545","26,250,000","-28,000,000","-104,932,584.27","-24,850,000","0"
