name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
NetNonOperatingInterestIncomeExpense,"-59,817,000","-18,398,000","-16,662,000","-13,497,000","-11,260,000","-12,033,000","-7,465,000","-10,211,000","-15,228,000","-10,784,000","-13,180,000","-6,615,000","-17,140,000","-9,456,000","-6,526,000","-5,128,000","-10,700,000","-17,502,000","-10,484,000","-9,368,000","-9,302,000","-3,118,000","-7,426,000","-6,265,000","-8,772,000","-13,471,000","-6,559,000","-5,894,000","-9,605,000","-6,400,000","-6,204,000","-6,252,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"59,817,000","18,398,000","16,662,000","13,497,000","11,260,000","12,033,000","7,465,000","10,211,000","15,228,000","10,784,000","13,180,000","6,615,000","17,140,000","9,456,000","6,526,000","5,128,000","10,700,000","17,502,000","10,484,000","9,368,000","9,302,000","3,118,000","7,426,000","6,265,000","8,772,000","13,471,000","6,559,000","5,894,000","9,605,000","6,400,000","6,204,000","6,252,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,131,000","-6,005,000","-2,635,000","-589,000","-60,000","282,166,000","76,000","686,000","214,000","1,373,000","50,000","326,000","225,000","256,000","149,000","363,000","474,000","592,000","439,000","729,000","490,000","1,023,000","1,595,000","1,709,000","2,474,000","3,337,000","3,467,000","3,430,000","3,596,000",,,"2,877,000","82,000","-70,000","139,000","-102,000","117,000","495,000","-80,000","-39,000","70,000","98,000","61,000","1,050,000","344,000","1,817,000","-242,000","352,000","328,000","346,000","2,508,000","739,000","506,000","462,000","361,000","-123,000","50,000","1,500,000","1,200,000","1,100,000","900,000","800,000","800,000","600,000","500,000","100,000","900,000",,,,,,
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,131,000","-6,005,000","-2,635,000","-589,000","-60,000","282,166,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,131,000","-6,005,000","-2,635,000","-589,000","-60,000","282,166,000","76,000","686,000","214,000","1,373,000","50,000","326,000","225,000","256,000","149,000","363,000","474,000","592,000","439,000","729,000","490,000","1,023,000","1,595,000","1,709,000","2,474,000","3,337,000","3,467,000","3,430,000","3,596,000",,,"2,877,000","82,000","-70,000","139,000","-102,000","117,000","495,000","-80,000","-39,000","70,000","98,000","61,000","1,050,000","344,000","1,817,000","-242,000","352,000","328,000","346,000","2,508,000","739,000","506,000","462,000","361,000","-123,000","50,000","1,500,000","1,200,000","1,100,000","900,000","800,000","800,000","600,000","500,000","100,000","900,000",,,,,,
		GainOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,131,000","-6,005,000","-2,635,000","-589,000","-60,000","282,166,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"1,022,291,000","269,008,000","294,107,000","247,107,000","212,069,000","194,769,000","160,774,000","178,576,000","94,212,000","126,022,000","187,905,000","220,920,000","207,410,000","246,061,000","239,447,000","213,880,000","180,885,000","193,374,000","183,981,000","172,452,000","178,656,000","190,447,000","203,841,000","227,482,000","190,180,000","201,108,000","226,152,000","223,201,000","172,320,000","181,328,000","197,133,000","194,130,000","150,840,000","149,108,000","173,720,000","181,887,000","168,646,000","415,770,000","187,333,000","185,600,000","169,759,000","173,328,000","184,015,000","180,421,000","156,940,000","164,321,000","166,482,000","156,818,000","136,481,000","143,350,000","155,240,000","150,613,000","137,858,000","143,407,000","150,214,000","146,215,000","138,551,000","136,210,000","135,295,000","133,224,000","118,785,000","113,705,000","114,089,000","106,795,000","95,099,000","94,731,000","87,483,000","81,616,000","68,923,000","63,407,000","61,568,000","53,235,000","47,828,000","48,014,000","47,152,000","47,202,000","43,804,000","39,881,000","42,544,000","41,323,000","34,166,000","33,919,000","37,278,000","37,296,000","29,880,000","30,795,000","30,511,000","31,313,000","25,139,000","24,100,000","23,200,000","23,200,000","17,900,000","18,400,000","19,800,000","19,200,000","13,900,000","-9,800,000","16,300,000",,,,,,
TaxProvision,"178,046,000","38,910,000","47,054,000","53,318,000","38,764,000","46,962,000","24,245,000","34,637,000","16,066,000","26,916,000","41,011,000","51,740,000","45,622,000","58,911,000","63,552,000","54,717,000","38,588,000","40,818,000","64,795,000","61,381,000","56,576,000","68,144,000","74,813,000","84,392,000","71,217,000","74,525,000","86,720,000","85,993,000","65,844,000","68,381,000","72,152,000","75,534,000","57,653,000","56,156,000","65,983,000","70,015,000","65,303,000","159,378,000","71,003,000","71,018,000","63,259,000","64,114,000","69,668,000","69,398,000","59,912,000","61,160,000","63,855,000","59,592,000","52,469,000","55,616,000","59,780,000","58,360,000","52,475,000","54,526,000","56,654,000","55,797,000","52,233,000","50,956,000","51,552,000","50,925,000","45,820,000","41,878,000","43,699,000","40,201,000","36,985,000","36,585,000","33,394,000","32,269,000","27,147,000","24,852,000","24,219,000","20,957,000","18,756,000","18,582,000","18,248,000","18,251,000","16,968,000","15,555,000","16,593,000","16,117,000","13,324,000","13,331,000","14,650,000","14,654,000","11,746,000","12,166,000","12,051,000","12,369,000","9,930,000","9,600,000","9,200,000","9,200,000","7,100,000","7,300,000","7,900,000","7,600,000","5,500,000","5,800,000","6,400,000",,,,,,
NetIncomeCommonStockholders,"844,245,000","230,098,000","247,053,000","193,789,000","173,305,000","147,807,000","136,529,000","143,939,000","78,146,000","99,106,000","146,894,000","169,180,000","161,788,000","187,150,000","175,895,000","159,163,000","142,297,000","152,556,000","119,186,000","111,071,000","122,080,000","122,303,000","129,028,000","143,090,000","118,963,000","126,583,000","139,432,000","137,208,000","106,476,000","112,947,000","124,981,000","118,596,000","93,187,000","92,952,000","107,737,000","111,872,000","103,343,000","256,392,000","116,330,000","114,582,000","106,500,000","109,214,000","114,347,000","111,023,000","97,028,000","103,161,000","102,627,000","97,226,000","84,012,000","87,734,000","95,460,000","92,253,000","85,383,000","88,881,000","93,560,000","90,418,000","86,318,000","85,254,000","83,743,000","82,299,000","72,965,000","71,827,000","70,390,000","66,594,000","58,114,000","58,146,000","54,089,000","49,347,000","41,776,000","38,555,000","37,349,000","32,278,000","29,072,000","29,432,000","28,904,000","28,951,000","26,836,000","24,326,000","25,951,000","25,206,000","20,842,000","20,588,000","22,628,000","22,642,000","18,134,000","18,629,000","18,460,000","18,944,000","15,209,000","14,500,000","14,000,000","14,000,000","10,800,000","11,100,000","11,900,000","11,600,000","8,400,000","-1,000,000","10,500,000","10,300,000","7,800,000","8,600,000","9,300,000","9,500,000","7,200,000"
	NetIncome,"844,245,000","230,098,000","247,053,000","193,789,000","173,305,000","147,807,000","136,529,000","143,939,000","78,146,000","99,106,000","146,894,000","169,180,000","161,788,000","187,150,000","175,895,000","159,163,000","142,297,000","152,556,000","119,186,000","111,071,000","122,080,000","122,303,000","129,028,000","143,090,000","118,963,000","126,583,000","139,432,000","137,208,000","106,476,000","112,947,000","124,981,000","118,596,000","93,187,000","92,952,000","107,737,000","111,872,000","103,343,000","256,392,000","116,330,000","114,582,000","106,500,000","109,214,000","114,347,000","111,023,000","97,028,000","103,161,000","102,627,000","97,226,000","84,012,000","87,734,000","95,460,000","92,253,000","85,383,000","88,881,000","93,560,000","90,418,000","86,318,000","85,254,000","83,743,000","82,299,000","72,965,000","71,827,000","70,390,000","66,594,000","58,114,000","58,146,000","54,089,000","49,347,000","41,776,000","38,555,000","37,349,000","32,278,000","29,072,000","29,432,000","28,904,000","28,951,000","26,836,000","24,326,000","25,951,000","25,206,000","20,842,000","20,588,000","22,628,000","22,642,000","18,134,000","18,629,000","18,460,000","18,944,000","15,209,000","14,500,000","14,000,000","14,000,000","10,800,000","11,100,000","11,900,000","11,600,000","8,400,000","-1,000,000","10,500,000","10,300,000","7,800,000","8,600,000","9,300,000","9,500,000","7,200,000"
		NetIncomeIncludingNoncontrollingInterests,"844,245,000","230,098,000","247,053,000","193,789,000","173,305,000","147,807,000","136,529,000","143,939,000","78,146,000","99,106,000","146,894,000","169,180,000","161,788,000","187,150,000","175,895,000","159,163,000","142,297,000","152,556,000","119,186,000","111,071,000","122,080,000","122,303,000","129,028,000","143,090,000","118,963,000","126,583,000","139,432,000","137,208,000","106,476,000","112,947,000","124,981,000","118,596,000","93,187,000","92,952,000","107,737,000","111,872,000","103,343,000","256,392,000","116,330,000","114,582,000","106,500,000","109,214,000","114,347,000","111,023,000","97,028,000","103,161,000","102,627,000","97,226,000","84,012,000","87,734,000","95,460,000","92,253,000","85,383,000","88,881,000","93,560,000","90,418,000","86,318,000","85,254,000","83,743,000","82,299,000","72,965,000","71,827,000","70,390,000","66,594,000","58,114,000","58,146,000","54,089,000","49,347,000","41,776,000","38,555,000","37,349,000","32,278,000","29,072,000","29,432,000","28,904,000","28,951,000","26,836,000","24,326,000","25,951,000","25,206,000","20,842,000","20,588,000","22,628,000","22,642,000","18,134,000","18,629,000","18,460,000","18,944,000","15,209,000","14,500,000","14,000,000","14,000,000","10,800,000","11,100,000","11,900,000","11,600,000","8,400,000","-1,000,000","10,500,000","10,300,000","7,800,000","8,600,000","9,300,000","9,500,000","7,200,000"
			NetIncomeContinuousOperations,"844,245,000","230,098,000","247,053,000","193,789,000","173,305,000","147,807,000","136,529,000","143,939,000","78,146,000","99,106,000","146,894,000","169,180,000","161,788,000","187,150,000","175,895,000","159,163,000","142,297,000","152,556,000","119,186,000","111,071,000","122,080,000","122,303,000","129,028,000","143,090,000","118,963,000","126,583,000","139,432,000","137,208,000","106,476,000","112,947,000","124,981,000","118,596,000","93,187,000","92,952,000","107,737,000","111,872,000","103,343,000","256,392,000","116,330,000","114,582,000","106,500,000","109,214,000","114,347,000","111,023,000","97,028,000","103,161,000","102,627,000","97,226,000","84,012,000","87,734,000","95,460,000","92,253,000","85,383,000","88,881,000","93,560,000","90,418,000","86,318,000","85,254,000","83,743,000","82,299,000","72,965,000","71,827,000","70,390,000","66,594,000","58,114,000","58,146,000","54,089,000","49,347,000","41,776,000","38,555,000","37,349,000","32,278,000","29,072,000","29,432,000","28,904,000","28,951,000","26,836,000","24,326,000","25,951,000","25,206,000","20,842,000","20,588,000","22,628,000","22,642,000","18,134,000","18,629,000","18,460,000","18,944,000","15,209,000","14,500,000","14,000,000","14,000,000","10,800,000","11,100,000","11,900,000","11,600,000","8,400,000","-15,600,000","9,900,000","9,800,000","7,400,000","8,000,000","8,700,000","9,000,000","6,700,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,600,000","600,000","500,000","400,000","600,000","600,000","500,000","500,000"
DilutedNIAvailtoComStockholders,"844,245,000","230,098,000","247,053,000","193,789,000","173,305,000","147,807,000","136,529,000","143,939,000","78,146,000","99,106,000","146,894,000","169,180,000","161,788,000","187,150,000","175,895,000","159,163,000","142,297,000","152,556,000","119,186,000","111,071,000","122,080,000","122,303,000","129,028,000","143,090,000","118,963,000","126,583,000","139,432,000","137,208,000","106,476,000","112,947,000","124,981,000","118,596,000","93,187,000","92,952,000","107,737,000","111,872,000","103,343,000","256,392,000","116,330,000","114,582,000","106,500,000","109,214,000","114,347,000","111,023,000","97,028,000","103,161,000","102,627,000","97,226,000","84,012,000","87,734,000","95,460,000","92,253,000","85,383,000","88,881,000","93,560,000","90,418,000","86,318,000","85,254,000","83,743,000","82,299,000","72,965,000","71,827,000","70,390,000","66,594,000","58,114,000","58,146,000","54,089,000","49,347,000","41,776,000","38,555,000","37,349,000","32,278,000","29,072,000","29,432,000","28,904,000","28,951,000","26,836,000","24,326,000","25,951,000","25,206,000","20,842,000","20,588,000","22,628,000","22,642,000","18,134,000","18,629,000","18,460,000","18,944,000","15,209,000","14,500,000","14,000,000","14,000,000","10,800,000","11,100,000","11,900,000","11,600,000","8,400,000","-1,000,000","10,500,000","10,300,000","7,800,000","8,600,000","9,300,000","9,500,000","7,200,000"
BasicEPS,,"1.77","1.87","1.45","1.29","1.09","1.01","1.07","0.58","0.73","1.08","1.23","1.17","1.36","1.27","1.14","1.02","1.09","0.85","0.79","0.86","0.86","0.9","1","0.83","0.88","0.96","0.94","0.73","0.77","0.85","0.8","0.63","0.62","0.69","0.7","0.64","1.59","0.72","0.71","0.65",,"0.7","0.67","0.59",,"0.62","0.59","0.51",,"0.57","0.55","0.5",,"0.55","0.53","0.51",,"0.49","0.48","0.43",,"0.41","0.39","0.34",,"0.32","0.29","0.245",,"0.22","0.19","0.17",,"0.17","0.17","0.16",,"0.155","0.15","0.125",,"0.135","0.135","0.105",,"0.11","0.113","0.09",,"0.085","0.085","0.065",,"0.075","0.07","0.05",,"0.065","0.065","0.05",,"0.06","0.06","0.045"
DilutedEPS,,"1.74","1.85","1.44","1.28","1.08","1","1.06","0.57","0.73","1.07","1.22","1.16","1.34","1.25","1.13","1.01","1.08","0.85","0.78","0.86","0.86","0.9","1","0.83","0.88","0.96","0.94","0.73","0.77","0.85","0.8","0.63","0.62","0.69","0.7","0.64","1.58","0.72","0.71","0.65",,"0.7","0.67","0.59",,"0.62","0.59","0.5",,"0.57","0.54","0.5",,"0.54","0.52","0.5",,"0.48","0.47","0.42",,"0.4","0.38","0.33",,"0.31","0.285","0.24",,"0.215","0.185","0.17",,"0.17","0.17","0.155",,"0.15","0.145","0.12",,"0.13","0.13","0.105",,"0.108","0.11","0.09",,"0.085","0.085","0.065",,"0.075","0.07","0.05",,"0.065","0.065","0.05",,"0.06","0.06","0.045"
