name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986
BasicEPS,,,"1.94","1.98","1.81",,"1.62","1.41","1.2",,"1.32","1.25","1.28",,"1.2","1.22","1.16",,"1.18","1.1","1.04",,"1.03","1","0.91",,"0.84","0.82","0.73",,"0.89","0.78","0.76",,"0.77","0.79","0.88",,"0.75","0.62","0.69",,"0.68","0.66","0.69",,"0.53","0.488","0.55","0.21",,"0.6","0.6","0.6",,"0.58","0.53","0.53",,"0.467","0.447","0.4",,"0.367","0.507","0.54",,"0.287","0.26","0.36",,"0.32","0.287","0.267",,"0.273","0.267","0.3",,"0.267","0.267","0.267",,"0.26","0.24","0.24",,"0.207","0.187","0.193",,"0.193","0.173","0.16",,"0.073","-0.18","0.08",,"0.14","0.14","0.033",,"0.193","0.153","0.167",,"0.2","0.187","0.18",,"0.18","0.187","0.173",,"0.14","0.127","0.033",,"0.033","0.04","0.027",,"0.02","0.04","0.02",,"0.033","0.033","0.02",,"0.033","0.033","0.033"
DilutedEPS,,,"1.91","1.95","1.79",,"1.61","1.4","1.2",,"1.31","1.24","1.26",,"1.19","1.2","1.13",,"1.14","1.06","1.01",,"1","0.97","0.88",,"0.82","0.8","0.71",,"0.86","0.76","0.73",,"0.75","0.77","0.85",,"0.72","0.6","0.67",,"0.66","0.64","0.67",,"0.53","0.481","0.543","0.2",,"0.57","0.57","0.57",,"0.54","0.5","0.49",,"0.434","0.414","0.374",,"0.34","0.474","0.507",,"0.267","0.24","0.334",,"0.3","0.273","0.247",,"0.273","0.26","0.287",,"0.253","0.253","0.253",,"0.24","0.22","0.22",,"0.207","0.187","0.173",,"0.167","0.153","0.14",,"0.073","-0.18","0.08",,"0.127","0.127","0.033",,"0.167","0.133","0.147",,"0.2","0.187","0.18",,"0.167","0.167","0.16",,"0.14","0.127","0.033",,"0.033","0.04","0.027",,"0.02","0.04","0.02",,"0.033","0.033","0.02",,"0.033","0.033","0.033"
BasicAverageShares,,,"178,065,000","176,419,000","174,820,000",,"172,142,000","171,627,000","170,835,000",,"168,272,000","167,685,000","167,112,000",,"163,048,000","162,152,000","161,752,000",,"157,752,000","157,302,000","155,012,000",,"149,800,000","147,208,000","145,963,000",,"142,152,000","141,927,000","138,839,000",,"137,661,000","137,279,000","132,880,000",,"131,436,000","131,102,000","130,846,000",,"130,194,000","129,890,000","129,498,000",,"129,207,000","128,858,000","128,858,000",,"124,133,000","124,133,000","124,133,000","30,899,403",,"25,808,507","25,640,154","25,411,257",,"24,622,272","24,236,466","23,897,624",,"23,400,553","22,976,966","22,817,774",,"21,741,027","21,516,192","21,582,514",,"21,878,010","21,576,894","20,430,939",,"20,228,306","20,205,508","20,093,775",,"20,317,378","20,629,937","20,204,118",,"20,989,505","21,739,130","21,364,318",,"20,374,428","20,406,463","20,822,922",,"22,246,941","23,559,649","20,679,316",,"17,060,435","17,299,043","17,491,254",,"17,718,414","17,213,615","17,491,254",,"18,562,147","17,848,219","20,989,505",,"17,577,418","16,948,048","17,391,304",,"16,991,504","17,669,737","14,992,504",,"10,550,280","8,567,145","8,072,887",,"7,853,216","7,890,791","8,995,502",,"8,995,502","7,496,252","7,496,252",,"4,997,501","7,496,252","4,997,501",,"5,997,001","5,997,001","4,997,501",,"2,998,501","2,998,501","2,998,501"
DilutedAverageShares,,,"180,420,000","178,864,000","176,951,000",,"172,932,000","172,659,000","172,039,000",,"169,346,000","169,572,000","169,410,000",,"165,498,000","165,013,000","164,839,000",,"162,377,000","162,335,000","160,433,000",,"154,824,000","152,602,000","149,719,000",,"145,890,000","145,713,000","142,791,000",,"141,548,000","141,473,000","137,295,000",,"136,133,000","135,595,000","135,252,000",,"134,374,000","134,002,000","133,621,000",,"132,437,000","133,091,000","132,509,000",,"125,858,000","125,858,000","125,858,000","30,899,403",,"27,402,264","27,126,245","26,966,840",,"26,405,454","25,776,460","25,776,069",,"25,404,672","24,906,136","24,792,271",,"23,696,582","23,161,850","23,040,063",,"23,683,421","23,842,961","22,211,705",,"21,979,270","21,553,063","21,547,942",,"20,760,202","20,979,924","21,002,898",,"22,094,216","22,883,295","22,488,756",,"22,072,297","22,261,596","22,715,915",,"22,246,941","23,559,649","23,065,390",,"19,790,105","19,555,440","19,990,005",,"17,718,414","17,213,615","17,491,254",,"20,516,058","19,726,979","20,989,505",,"20,389,805","19,490,255","19,762,846",,"16,991,504","17,669,737","14,992,504",,"11,394,303","9,595,202","8,745,627",,"7,853,216","7,890,791","8,995,502",,"8,995,502","7,496,252","7,496,252",,"4,997,501","7,496,252","4,997,501",,"5,997,001","5,997,001","4,997,501",,"2,998,501","2,998,501","2,998,501"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,478,000,000","400,374,000","369,687,000","373,106,000","334,833,000","295,560,000","293,137,000","256,768,000","218,686,000","246,330,000","234,844,000","222,564,000","226,591,000","231,418,000","213,546,000","209,781,000","199,083,000","194,277,000","200,009,000","186,600,000","176,774,000","179,118,000","171,818,000","164,997,000","148,866,000","140,046,000","134,842,000","131,345,000","115,912,000","115,459,000","136,011,000","120,832,000","114,704,000","114,060,000","111,983,000","113,719,000","122,308,000","110,111,000","102,696,000","97,907,000","91,758,000","90,691,000","87,793,000","84,832,000","88,772,000","75,967,000","66,395,000","60,547,000","68,300,000","707,207,000","17,288,000","17,403,000","17,261,000","17,220,000","16,262,000","16,156,000","14,616,000","13,793,000","13,197,000","12,070,000","11,361,000","9,871,000","6,654,000","7,921,000","10,839,000","11,636,000","7,101,000","6,296,000","5,582,000","7,422,000","7,333,000","6,511,000","5,861,000","5,357,000","5,645,000","5,614,000","5,485,000","6,019,000","5,122,000","5,600,000","5,800,000","5,700,000","5,200,000","5,300,000","4,900,000","5,000,000","4,200,000","4,600,000","4,400,000","4,000,000","3,500,000","3,300,000","3,000,000","2,800,000","1,600,000","1,300,000","-3,100,000","1,400,000","1,600,000","2,600,000","2,500,000","700,000","3,400,000","3,400,000","2,600,000","2,900,000","2,400,000","3,400,000","3,300,000","2,700,000","2,300,000","2,000,000","1,700,000","1,500,000","1,300,000","1,200,000","1,000,000","300,000","300,000","300,000","300,000","200,000","400,000","100,000","300,000","100,000","200,000","200,000","200,000","100,000","200,000","100,000","100,000","100,000"
NormalizedIncome,"1,478,000,000","400,374,000","369,687,000","373,106,000","334,833,000","295,560,000","293,137,000","256,768,000","218,686,000","246,330,000","234,844,000","222,564,000","226,591,000","231,418,000","213,546,000","209,781,000","199,083,000","194,277,000","200,009,000","186,600,000","176,774,000","179,118,000","171,818,000","164,997,000","148,866,000","140,046,000","134,842,000","131,345,000","115,912,000","115,459,000","136,011,000","120,832,000","114,704,000","114,060,000","111,983,000","113,719,000","122,308,000","110,111,000","122,441,515.217","117,442,515.844","91,758,000","90,691,000","87,793,000","84,832,000","88,772,000","75,967,000","66,395,000","60,547,000","68,300,000","707,207,000","17,288,000","17,403,000","17,261,000","17,220,000","16,262,000","16,156,000","14,616,000","13,793,000","13,197,000","12,070,000","11,361,000","9,871,000","6,654,000","7,921,000","10,839,000","11,636,000","7,101,000","6,296,000","5,582,000","7,422,000","7,333,000","6,511,000","5,861,000","5,357,000","5,645,000","5,614,000","5,485,000","6,019,000","5,122,000","5,600,000","5,800,000","5,700,000","5,200,000","5,300,000","4,900,000","5,000,000","4,200,000","4,600,000","4,400,000","4,000,000","3,500,000","3,300,000","3,000,000","2,800,000","1,600,000","1,300,000","-3,100,000","1,400,000","1,600,000","2,600,000","2,500,000","700,000","3,400,000","3,400,000","2,600,000","2,900,000","2,400,000","3,400,000","3,300,000","2,700,000","2,300,000","2,000,000","1,700,000","1,500,000","1,300,000","1,200,000","1,000,000","300,000","300,000","300,000","300,000","200,000","400,000","100,000","300,000","100,000","200,000","200,000","200,000","100,000","200,000","100,000","100,000","100,000"
InterestIncome,"4,385,000,000","1,167,360,000","1,117,671,000","1,078,005,000","1,021,964,000","991,152,000","961,976,000","943,424,000","956,121,000","936,954,000","909,776,000","885,732,000","847,017,000","828,655,000","780,038,000","734,439,000","688,474,000","662,801,000","637,167,000","599,155,000","552,495,000","537,594,000","504,314,000","479,412,000","459,553,000","441,206,000","426,028,000","411,955,000","384,903,000","378,999,000","376,396,000","370,303,000","357,311,000","353,478,000","346,050,000","332,744,000","323,746,000","328,587,000","327,336,000","322,127,000","309,156,000","314,761,000","300,341,000","285,934,000","281,921,000","282,979,000","263,828,000","243,874,000","264,964,000","0","171,416,000","155,064,000","142,299,000","129,545,000","124,243,000","112,200,000","99,452,000","87,528,000","82,087,000","74,519,000","68,642,000","64,564,000","63,895,000","63,940,000","62,218,000","59,930,000","206,103,000","61,040,000","59,983,000","60,083,000","66,691,000","70,354,000","71,134,000","72,852,000","74,259,000","77,336,000","70,411,000","67,614,000","61,713,000","57,600,000","55,000,000","53,900,000","49,900,000","48,900,000","49,000,000","47,700,000","47,000,000","44,700,000","42,800,000","41,500,000","41,300,000","40,400,000","39,300,000","38,700,000","37,300,000","36,100,000","34,300,000","32,000,000","30,100,000","28,200,000","26,200,000","25,000,000","25,000,000","24,700,000","24,400,000","24,200,000","24,700,000","24,500,000","24,100,000","22,400,000","22,300,000","20,800,000","19,900,000","19,600,000","19,200,000","17,600,000","15,300,000","14,300,000","-32,600,000","12,100,000",,,,,,,,,,,,,,
InterestExpense,"271,000,000","48,291,000","65,387,000","74,140,000","83,182,000","98,424,000","131,696,000","156,012,000","203,989,000","216,836,000","214,791,000","211,706,000","171,979,000","161,452,000","145,584,000","122,746,000","100,716,000","93,940,000","86,214,000","67,191,000","52,810,000","46,969,000","43,710,000","37,794,000","35,238,000","36,507,000","37,147,000","36,891,000","36,884,000","38,144,000","40,407,000","37,090,000","36,608,000","38,654,000","37,840,000","29,652,000","25,697,000","26,253,000","28,515,000","31,530,000","27,888,000","29,224,000","31,435,000","29,132,000","27,427,000","26,349,000","27,588,000","45,721,000","49,878,000","4,027,431,000","93,661,000","84,771,000","70,382,000","58,742,000","56,543,000","46,162,000","37,244,000","29,824,000","27,028,000","22,574,000","19,503,000","18,653,000","20,979,000","21,158,000","20,800,000","22,273,000","24,654,000","26,459,000","25,656,000","25,702,000","32,639,000","36,909,000","41,918,000","44,512,000","47,084,000","51,304,000","46,571,000","43,650,000","40,282,000","36,900,000","35,300,000","34,600,000","33,100,000","33,000,000","32,800,000","32,200,000","32,500,000","30,600,000","29,100,000","28,500,000","29,300,000","28,700,000","27,500,000","27,400,000","27,300,000","27,200,000","26,600,000","23,800,000","21,200,000","18,900,000","16,500,000","14,900,000","14,400,000","14,300,000","14,100,000","14,200,000","14,800,000","15,100,000","14,800,000","14,300,000","14,400,000","14,000,000","13,600,000","13,900,000","14,100,000","13,400,000","11,600,000","11,600,000","-22,800,000","10,000,000",,,,,,,,,,,,,,
NetInterestIncome,"4,114,000,000","1,119,069,000","1,052,284,000","1,003,865,000","938,782,000","892,728,000","830,280,000","787,412,000","752,132,000","720,118,000","694,985,000","674,026,000","675,038,000","667,203,000","634,454,000","611,693,000","587,758,000","568,861,000","550,953,000","531,964,000","499,685,000","490,625,000","460,604,000","441,618,000","424,315,000","404,699,000","388,881,000","375,064,000","348,019,000","340,855,000","335,989,000","333,213,000","320,703,000","314,824,000","308,210,000","303,092,000","298,049,000","302,334,000","298,821,000","290,597,000","281,268,000","285,537,000","268,906,000","256,802,000","254,494,000","256,630,000","236,240,000","198,153,000","215,086,000","-4,027,431,000","77,755,000","70,293,000","71,917,000","70,803,000","67,700,000","66,038,000","62,208,000","57,704,000","55,059,000","51,945,000","49,139,000","45,911,000","42,916,000","42,782,000","41,418,000","37,657,000","181,449,000","34,581,000","34,327,000","34,381,000","34,052,000","33,445,000","29,216,000","28,340,000","27,175,000","26,032,000","23,840,000","23,964,000","21,431,000","20,700,000","19,700,000","19,300,000","16,800,000","15,900,000","16,200,000","15,500,000","14,500,000","14,100,000","13,700,000","13,000,000","12,000,000","11,700,000","11,800,000","11,300,000","10,000,000","8,900,000","7,700,000","8,200,000","8,900,000","9,300,000","9,700,000","10,100,000","10,600,000","10,400,000","10,300,000","10,000,000","9,900,000","9,400,000","9,300,000","8,100,000","7,900,000","6,800,000","6,300,000","5,700,000","5,100,000","4,200,000","3,700,000","2,700,000","-9,800,000","2,100,000",,,,,,,,,,,,,,
ReconciledDepreciation,"184,000,000","43,883,000","48,405,000","48,935,000","42,777,000","41,541,000","40,906,000","43,132,000","40,500,000","39,777,000","36,208,000","31,949,000","29,705,000","30,865,000","29,408,000","28,013,000","26,077,000","27,890,000","23,804,000","18,579,000","21,681,000","24,608,000","19,677,000","22,871,000","18,214,000","18,665,000","15,364,000","19,626,000","16,674,000","16,078,000","15,673,000","15,043,000","14,651,000","14,484,000","16,171,000","16,622,000","16,385,000","12,823,000","10,506,000","11,155,000","9,128,000","4,259,000","1,805,000","-1,404,000","-5,404,000","6,073,000","6,230,000","-1,922,000","681,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"1,478,000,000","400,374,000","369,687,000","373,106,000","334,833,000","295,560,000","293,137,000","256,768,000","218,686,000","246,330,000","234,844,000","222,564,000","226,591,000","231,418,000","213,546,000","209,781,000","199,083,000","194,277,000","200,009,000","186,600,000","176,774,000","179,118,000","171,818,000","164,997,000","148,866,000","140,046,000","134,842,000","131,345,000","115,912,000","115,459,000","136,011,000","120,832,000","114,704,000","114,060,000","111,983,000","113,719,000","122,308,000","110,111,000","102,696,000","97,907,000","91,758,000","90,691,000","87,793,000","84,832,000","88,772,000","75,967,000","66,395,000","60,547,000","68,300,000","707,207,000","17,288,000","17,403,000","17,261,000","17,220,000","16,262,000","16,156,000","14,616,000","13,793,000","13,197,000","12,070,000","11,361,000","9,871,000","6,654,000","7,921,000","10,839,000","11,636,000","7,101,000","6,296,000","5,582,000","7,422,000","7,333,000","6,511,000","5,861,000","5,357,000","5,645,000","5,614,000","5,485,000","6,019,000","5,122,000","5,600,000","5,800,000","5,700,000","5,200,000","5,300,000","4,900,000","5,000,000","4,200,000","4,600,000","4,400,000","4,000,000","3,500,000","3,300,000","3,000,000","2,800,000","1,600,000","1,300,000","-3,100,000","1,400,000","1,600,000","2,600,000","2,500,000","700,000","3,400,000","3,400,000","2,600,000","2,900,000","2,400,000","3,400,000","3,300,000","2,700,000","2,300,000","2,000,000","1,700,000","1,500,000","1,300,000","1,200,000","1,000,000","300,000","300,000","300,000","300,000","200,000","400,000","100,000","300,000","100,000","200,000","200,000","200,000","100,000","200,000","100,000","100,000","100,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,990,000",,,,,"-28,411,000","-27,917,000",,,,,,"62,621,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalUnusualItems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,990,000",,,,,"-28,411,000","-27,917,000",,,,,,"62,621,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TaxRateForCalcs,"0.191","0.162","0.214","0.174","0.219","0.221","0.196","0.194","0.195","0.203","0.18","0.174","0.156","0.194","0.198","0.168","0.192","0.179","0.173","0.153","0.172","0.217","0.15","0.178","0.24","0.23","0.243","0.25","0.254","0.271","0.279","0.27","0.27","0.35","0.244","0.255","0.265","0.301","0.305","0.3","0.31","0.348","0.36","0.349","0.37","0.391","0.35","0.35","0.35","0.35","0.182","0.168","0.266","0.31","0.338","0.338","0.353","0.353","0.37","0.355","0.4","0.4","0.4","0.4","0.394","0.384","0.277","0.4","0.4","0.398","0.3","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.333","0.395","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.395","0.394","0.4","0.4","0.316","0.294","0.333","0.25","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-8,665,484.783","-8,381,484.156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
