name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
		SellingAndMarketingExpense,"677,000,000","235,000,000","218,000,000","139,000,000","85,000,000","80,000,000","53,000,000","31,000,000","295,000,000","417,000,000","432,000,000","442,000,000","360,000,000","396,000,000","427,000,000","393,000,000","342,000,000","328,000,000","352,000,000","362,000,000","307,000,000","316,000,000","345,000,000","339,000,000","303,000,000","316,000,000","366,000,000","348,000,000","312,000,000","334,000,000","375,000,000","346,000,000","318,000,000","338,000,000","377,000,000","347,000,000","328,000,000","314,000,000","356,000,000","345,000,000","337,000,000","333,000,000","377,000,000","375,000,000","350,000,000","460,000,000","161,000,000","154,000,000","137,000,000","132,000,000","145,000,000","139,000,000","118,000,000","152,000,000","181,000,000","193,000,000","184,000,000",,,"197,000,000","188,000,000",,"91,000,000","-82,000,000","201,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"316,000,000","291,000,000","283,000,000",,"354,000,000","328,000,000","317,000,000",,"409,000,000","386,000,000","364,000,000",,"397,000,000","373,000,000","337,000,000",,"409,000,000","364,000,000","342,000,000","-918,000,000","389,000,000","360,000,000",,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"379,000,000","378,000,000","380,000,000","390,000,000","384,000,000","385,000,000","388,000,000","427,000,000","224,000,000","215,000,000","213,000,000","227,000,000","220,000,000","222,000,000","233,000,000","262,000,000","234,000,000","216,000,000","220,000,000","231,000,000","245,000,000","229,000,000","220,000,000","296,000,000","226,000,000","218,000,000","216,000,000","236,000,000","206,000,000","201,000,000","213,000,000","213,000,000","213,000,000","218,000,000","230,000,000","193,000,000","265,000,000","275,000,000","234,000,000","229,000,000","243,000,000","249,000,000","239,000,000","246,000,000","260,000,000","268,000,000","252,000,000","327,000,000","253,000,000","247,000,000","232,000,000","230,000,000","214,000,000","213,000,000","211,000,000","211,000,000","199,000,000","192,000,000","191,000,000","191,000,000","182,000,000","174,000,000","176,000,000","171,000,000","217,000,000","182,000,000","189,000,000","205,000,000","182,000,000","174,000,000","163,000,000","186,000,000","184,000,000","177,000,000",,"107,000,000","190,000,000","191,000,000","193,000,000","195,400,000","179,000,000","178,100,000","173,100,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"379,000,000","378,000,000","380,000,000","390,000,000","384,000,000","385,000,000","388,000,000","427,000,000","224,000,000","215,000,000","213,000,000","227,000,000","220,000,000","222,000,000","233,000,000","262,000,000","234,000,000","216,000,000","220,000,000","231,000,000","245,000,000","229,000,000","220,000,000","296,000,000","226,000,000","218,000,000","216,000,000","236,000,000","206,000,000","201,000,000","213,000,000","213,000,000","213,000,000","218,000,000","230,000,000","193,000,000","265,000,000","275,000,000","234,000,000","229,000,000","243,000,000","249,000,000","239,000,000","246,000,000","260,000,000","268,000,000","252,000,000","327,000,000","253,000,000","247,000,000","232,000,000","230,000,000","214,000,000","213,000,000","211,000,000","211,000,000","199,000,000","192,000,000","191,000,000","191,000,000","182,000,000","174,000,000","176,000,000","171,000,000","217,000,000","182,000,000","189,000,000","205,000,000","182,000,000","174,000,000","163,000,000","186,000,000","184,000,000","177,000,000",,"107,000,000","190,000,000","191,000,000","193,000,000","195,400,000","179,000,000","178,100,000","173,100,000"
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"231,000,000","245,000,000","229,000,000","220,000,000",,,"218,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"214,000,000","213,000,000","211,000,000",,"199,000,000","192,000,000","191,000,000",,"182,000,000","174,000,000","176,000,000",,"217,000,000","182,000,000","189,000,000",,"182,000,000","174,000,000","163,000,000",,"184,000,000","177,000,000",,"107,000,000","190,000,000","191,000,000","193,000,000","195,400,000","179,000,000","178,100,000","173,100,000"
	OtherOperatingExpenses,"412,000,000","1,405,000,000","65,000,000","-122,000,000","-936,000,000","373,000,000","-815,000,000","-1,061,000,000","1,453,000,000","1,630,000,000","1,591,000,000","1,546,000,000","1,508,000,000","1,508,000,000","1,467,000,000","1,428,000,000","1,398,000,000","1,458,000,000","1,459,000,000","1,408,000,000","1,332,000,000","1,423,000,000","1,431,000,000","1,328,000,000","1,239,000,000","1,296,000,000","1,296,000,000","1,300,000,000","1,186,000,000","1,168,000,000","1,240,000,000","1,352,000,000","1,383,000,000","1,302,000,000","1,362,000,000","1,314,000,000","1,217,000,000","1,214,000,000","1,170,000,000","1,174,000,000","1,123,000,000","1,160,000,000","1,167,000,000","1,139,000,000","1,137,000,000","2,479,000,000","244,000,000","239,000,000","208,000,000","257,000,000","239,000,000","222,000,000","238,000,000","263,000,000","275,000,000","475,000,000","289,000,000","3,673,000,000","3,518,000,000","4,173,000,000","3,986,000,000","12,316,000,000","249,000,000","3,730,000,000","4,026,000,000","4,127,000,000","4,094,000,000","4,027,000,000","3,809,000,000","4,189,000,000","3,960,000,000","3,889,000,000","3,747,000,000","2,599,000,000","3,600,000,000","3,288,000,000","3,624,000,000","3,148,000,000","4,081,000,000","3,723,000,000","3,720,000,000",,"5,737,000,000","4,775,000,000","4,502,000,000","2,860,000,000","4,946,000,000","4,504,000,000","4,294,000,000","17,474,000,000","-608,000,000","-564,000,000","-535,000,000","16,849,000,000","-551,000,000","-521,000,000","-487,000,000","16,977,000,000","-537,000,000","-535,000,000","-509,000,000","16,043,000,000","-548,000,000","-508,000,000","-434,000,000","15,336,000,000","-432,000,000","-406,000,000","-384,000,000","13,666,000,000","-401,000,000","-370,000,000",,,,,,,,,
OperatingIncome,"-368,000,000","-352,000,000","1,071,000,000","-139,000,000","-948,000,000","-1,831,000,000","-1,202,000,000","-1,497,000,000","-909,000,000","991,000,000","1,500,000,000","1,543,000,000","513,000,000","953,000,000","1,220,000,000","1,290,000,000","316,000,000","760,000,000","1,142,000,000","1,443,000,000","329,000,000","974,000,000","1,669,000,000","1,494,000,000","839,000,000","1,212,000,000","1,975,000,000","1,500,000,000","805,000,000","804,000,000","1,234,000,000","1,075,000,000","-297,000,000","400,000,000","719,000,000","822,000,000","-172,000,000","-26,000,000","714,000,000","781,000,000","-107,000,000","294,000,000","1,055,000,000","954,000,000","111,000,000","2,128,000,000","1,242,000,000","1,184,000,000","705,000,000","670,000,000","759,000,000","831,000,000","455,000,000","-75,000,000","174,000,000","181,000,000","217,000,000","-385,000,000","331,000,000","217,000,000","-452,000,000","-1,743,000,000","941,000,000","-74,000,000","-171,000,000","-182,000,000","165,000,000","48,000,000","-250,000,000","-570,000,000","-80,000,000","-211,000,000","-441,000,000","641,000,000","-246,000,000","-706,000,000","-1,047,000,000","-264,000,000","-889,000,000","-485,000,000","-950,000,000","4,994,000,000","-2,285,000,000","-737,000,000","-643,000,000","568,000,000","-294,000,000","358,000,000","20,000,000","-9,369,000,000","3,867,000,000","3,634,000,000","3,257,000,000","-8,974,000,000","3,834,000,000","3,513,000,000","3,108,000,000","-9,084,000,000","3,647,000,000","3,479,000,000","3,217,000,000","-8,811,000,000","3,608,000,000","3,360,000,000","2,894,000,000","-9,161,000,000","3,391,000,000","3,162,000,000","2,713,000,000","-8,012,000,000","3,054,000,000","2,867,000,000","3,348,500,000","19,000,000","281,000,000","84,000,000","-121,000,000","-382,200,000","68,000,000","-73,900,000","-149,700,000"
NetNonOperatingInterestIncomeExpense,"-1,541,000,000","-400,000,000","-420,000,000","-392,000,000","-329,000,000","-329,000,000","-321,000,000","-168,000,000","-124,000,000","-111,000,000","-133,000,000","-132,000,000","-137,000,000","-139,000,000","-141,000,000","-138,000,000","-140,000,000","-135,000,000","-127,000,000","-124,000,000","-116,000,000","-113,000,000","-116,000,000","-134,000,000","-137,000,000","-145,000,000","-146,000,000","-148,000,000","-156,000,000","-159,000,000","-165,000,000","-169,000,000","-168,000,000","-174,000,000","-178,000,000","-176,000,000","-185,000,000","-186,000,000","-189,000,000","-197,000,000","-203,000,000","-205,000,000","-211,000,000","-237,000,000","-244,000,000","-263,000,000","-164,000,000","-166,000,000","-175,000,000","-156,000,000","-140,000,000","-128,000,000","-124,000,000","-115,000,000","-101,000,000","-93,000,000","-82,000,000",,,,,,"-89,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"36,000,000","6,000,000","11,000,000","12,000,000","7,000,000","5,000,000","8,000,000","11,000,000","26,000,000","30,000,000","36,000,000","38,000,000","29,000,000","31,000,000","28,000,000","25,000,000","17,000,000","16,000,000","17,000,000","13,000,000","11,000,000","11,000,000","14,000,000","9,000,000","8,000,000","9,000,000","5,000,000","6,000,000","5,000,000","5,000,000","8,000,000","4,000,000","5,000,000","5,000,000","5,000,000","6,000,000","5,000,000","7,000,000","4,000,000","7,000,000","13,000,000","-19,000,000","16,000,000","13,000,000","4,000,000","22,000,000","5,000,000","5,000,000","3,000,000","6,000,000","6,000,000","7,000,000","10,000,000","-4,000,000","24,000,000","33,000,000","53,000,000",,,,,,"75,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"1,577,000,000","406,000,000","431,000,000","404,000,000","336,000,000","334,000,000","329,000,000","179,000,000","150,000,000","141,000,000","169,000,000","170,000,000","166,000,000","170,000,000","169,000,000","163,000,000","157,000,000","151,000,000","144,000,000","137,000,000","127,000,000","124,000,000","130,000,000","143,000,000","145,000,000","154,000,000","151,000,000","154,000,000","161,000,000","164,000,000","173,000,000","173,000,000","173,000,000","179,000,000","183,000,000","182,000,000","190,000,000","193,000,000","193,000,000","204,000,000","216,000,000","186,000,000","227,000,000","250,000,000","248,000,000","285,000,000","169,000,000","171,000,000","178,000,000","162,000,000","146,000,000","135,000,000","134,000,000","111,000,000","125,000,000","126,000,000","135,000,000",,,,,,"164,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-648,000,000","-93,000,000","-48,000,000","-33,000,000","-474,000,000","-213,000,000","-809,000,000","-338,000,000","-1,081,000,000","-36,000,000","-18,000,000","-57,000,000","-9,000,000","-258,000,000","-18,000,000","-295,000,000","8,000,000","-25,000,000","-35,000,000","-45,000,000","-68,000,000","23,000,000","-43,000,000","-429,000,000","-208,000,000","-162,000,000","-223,000,000","-155,000,000","-138,000,000","-622,000,000","-149,000,000","-115,000,000","-141,000,000","-114,000,000","-159,000,000","-175,000,000","-69,000,000","-420,000,000","-510,000,000","-244,000,000","-137,000,000","-235,000,000","-184,000,000","-175,000,000","-78,000,000","-482,000,000","-48,000,000","-103,000,000","6,000,000","-106,000,000","-53,000,000","-53,000,000","-125,000,000","-498,000,000","-177,000,000","-2,249,000,000","-19,000,000","55,000,000","21,000,000","5,000,000","25,000,000","24,000,000","3,000,000",,,"-16,609,000,000","-1,816,000,000","-1,377,000,000","-715,000,000","-70,000,000","-98,000,000","-142,000,000","-138,000,000","-178,000,000","-285,000,000","-110,000,000","-404,000,000","-14,000,000","54,000,000","82,000,000","39,000,000","-985,000,000","311,000,000","6,000,000","-5,000,000","124,000,000","-57,000,000","5,000,000","7,000,000","1,469,000,000","-7,000,000","-657,000,000","39,000,000","50,000,000","4,000,000","8,000,000","11,000,000","849,000,000","-371,000,000","10,000,000","10,000,000",,"-12,000,000","11,000,000",,"51,000,000","-8,000,000","14,000,000","36,000,000","44,000,000","-81,000,000","-10,000,000",,"-41,000,000","17,000,000","28,000,000","-8,000,000","42,800,000","24,000,000","3,500,000","47,100,000"
	GainOnSaleOfSecurity,"-34,000,000","-125,000,000","-34,000,000","147,000,000","-22,000,000","101,000,000","15,000,000","9,000,000","-319,000,000","81,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"46,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000","1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-654,000,000","-56,000,000","-34,000,000","-131,000,000","-433,000,000","-304,000,000","-413,000,000","-140,000,000","-63,000,000","-130,000,000","-27,000,000","-71,000,000","-18,000,000","-301,000,000","-17,000,000","-129,000,000","-40,000,000","-31,000,000","-50,000,000","-44,000,000","-51,000,000","31,000,000","-45,000,000","-434,000,000","-190,000,000","-131,000,000","-76,000,000","-55,000,000","-64,000,000","-179,000,000","-43,000,000","-169,000,000","-52,000,000","-165,000,000","-211,000,000","-52,000,000","-92,000,000","-432,000,000","-510,000,000","-244,000,000","-137,000,000","-235,000,000","-184,000,000","-175,000,000","-78,000,000","-482,000,000","-48,000,000","-103,000,000","6,000,000","-106,000,000","-53,000,000","-55,000,000","-126,000,000","-498,000,000","-177,000,000","-2,249,000,000","-19,000,000","14,000,000","21,000,000","5,000,000","25,000,000","24,000,000","3,000,000","0",,"-16,609,000,000","-1,816,000,000","-1,377,000,000","-715,000,000","-228,000,000","-98,000,000","-142,000,000","-138,000,000","-313,000,000","-285,000,000","-110,000,000","-404,000,000","-14,000,000","54,000,000","82,000,000","-7,000,000","-962,000,000","311,000,000","6,000,000","-5,000,000","15,000,000","-57,000,000","5,000,000","7,000,000","738,000,000","-7,000,000","-657,000,000","39,000,000","50,000,000","4,000,000","8,000,000","11,000,000","849,000,000","-371,000,000","10,000,000","10,000,000",,"-12,000,000","11,000,000",,"51,000,000","-8,000,000","14,000,000","36,000,000","44,000,000","-81,000,000","-10,000,000",,"-41,000,000","17,000,000","28,000,000","-8,000,000","42,800,000","24,000,000","3,500,000","47,100,000"
		RestructuringAndMergernAcquisition,"438,000,000","5,000,000","5,000,000","11,000,000","417,000,000",,"350,000,000","63,000,000","0","2,000,000","2,000,000","6,000,000","6,000,000","7,000,000","9,000,000","11,000,000","14,000,000","0","0","0","0","-60,000,000","14,000,000","10,000,000","100,000,000","31,000,000","15,000,000","14,000,000","18,000,000","17,000,000","28,000,000","17,000,000","34,000,000","40,000,000","177,000,000","45,000,000","70,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"97,000,000","-8,000,000","46,000,000","59,000,000","0","150,000,000","38,000,000","80,000,000","50,000,000","102,000,000",,"61,000,000","8,000,000","232,000,000","11,000,000","111,000,000","23,000,000","10,000,000","15,000,000","0",,"0","0","412,000,000",,,,,,"16,000,000","0","32,000,000",,"33,000,000",,,,,,,,,,,,"-251,000,000","63,000,000","106,000,000","18,000,000","124,000,000","43,000,000","88,000,000","119,000,000","125,000,000","-9,000,000","2,277,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,"80,000,000","50,000,000","102,000,000",,"61,000,000","8,000,000","232,000,000","11,000,000","111,000,000","23,000,000","10,000,000","15,000,000","0",,,,,,,,,,"16,000,000","0","32,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,"63,000,000","63,000,000","2,000,000","2,000,000","6,000,000","6,000,000","7,000,000","9,000,000","11,000,000","14,000,000","15,000,000","23,000,000","41,000,000","37,000,000","10,000,000","13,000,000","6,000,000","82,000,000","4,000,000","28,000,000","25,000,000","50,000,000","141,000,000","6,000,000","104,000,000","14,000,000","91,000,000",,"7,000,000","25,000,000","439,000,000",,,,,,,,"0","-15,000,000","-3,000,000","-24,000,000","-18,000,000","10,000,000","-33,000,000","7,000,000","373,000,000","186,000,000","-28,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"-119,000,000","-59,000,000","17,000,000","-61,000,000","-16,000,000","8,000,000","-25,000,000","3,000,000","-13,000,000","-26,000,000","-25,000,000","-4,000,000","-4,000,000","2,000,000","3,000,000","-7,000,000","-3,000,000","-6,000,000","-12,000,000","-3,000,000","-14,000,000","-19,000,000","-18,000,000","-6,000,000","-8,000,000","-17,000,000","-33,000,000","-16,000,000","4,000,000","-5,000,000","-9,000,000","-16,000,000","-4,000,000","-1,000,000","-34,000,000","0","3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"40,000,000","88,000,000","20,000,000","-49,000,000","-19,000,000","-10,000,000","-411,000,000","-207,000,000","-699,000,000","-59,000,000","9,000,000","14,000,000","9,000,000","43,000,000","-1,000,000","-166,000,000","48,000,000","6,000,000","15,000,000","-1,000,000","-17,000,000","-8,000,000","2,000,000","5,000,000","-18,000,000","-31,000,000","-147,000,000","-100,000,000","-74,000,000","-443,000,000","-106,000,000","54,000,000","-89,000,000","51,000,000","52,000,000","-123,000,000","23,000,000","-420,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-2,557,000,000","-845,000,000","603,000,000","-564,000,000","-1,751,000,000","-2,373,000,000","-2,332,000,000","-2,003,000,000","-2,114,000,000","844,000,000","1,349,000,000","1,354,000,000","367,000,000","556,000,000","1,061,000,000","857,000,000","184,000,000","600,000,000","980,000,000","1,274,000,000","145,000,000","884,000,000","1,510,000,000","931,000,000","494,000,000","905,000,000","1,606,000,000","1,197,000,000","511,000,000","23,000,000","920,000,000","791,000,000","-606,000,000","112,000,000","382,000,000","471,000,000","-426,000,000","-632,000,000","15,000,000","340,000,000","-447,000,000","-146,000,000","660,000,000","542,000,000","-211,000,000","-325,000,000","386,000,000","271,000,000","-82,000,000","-212,000,000","-62,000,000","14,000,000","-412,000,000","-1,300,000,000","-778,000,000","-2,759,000,000","-542,000,000","-98,000,000","565,000,000","465,000,000","-237,000,000","22,747,000,000","249,000,000","116,000,000","22,623,000,000","-16,904,000,000","-1,772,000,000","-1,434,000,000","-1,070,000,000","-746,000,000","-274,000,000","-247,000,000","-459,000,000","-476,000,000","-367,000,000","-623,000,000","-1,343,000,000","-1,144,000,000","-735,000,000","-531,000,000","-795,000,000","-483,000,000","-1,823,000,000","-562,000,000","-489,000,000","-110,000,000","-172,000,000","536,000,000","177,000,000","207,000,000","562,000,000","1,051,000,000","122,000,000","87,000,000","647,000,000","428,000,000","95,000,000","56,000,000","912,000,000","387,000,000","170,000,000","33,000,000","555,000,000","371,000,000","10,000,000","-30,000,000","394,000,000","251,000,000","6,000,000","10,000,000","162,000,000","107,000,000",,"-97,000,000","223,000,000","30,000,000","-204,000,000","-408,300,000","32,100,000","-126,000,000","-153,800,000"
TaxProvision,"-593,000,000","-199,000,000","130,000,000","-130,000,000","-394,000,000","-476,000,000","-491,000,000","-376,000,000","-410,000,000","203,000,000","325,000,000","302,000,000","75,000,000","94,000,000","225,000,000","173,000,000","37,000,000","20,000,000","343,000,000","456,000,000","49,000,000","487,000,000","545,000,000","343,000,000","181,000,000","82,000,000","-3,210,000,000","4,000,000","3,000,000","-5,000,000","-4,000,000","2,000,000","3,000,000","-28,000,000","3,000,000","2,000,000","-9,000,000","-12,000,000","9,000,000","1,000,000","1,000,000","-8,000,000","7,000,000","4,000,000","2,000,000","1,000,000","0","-2,000,000","1,000,000","29,000,000","-4,000,000","-13,000,000","-29,000,000","5,000,000","2,000,000","-29,000,000","-3,000,000","-43,000,000","232,000,000","192,000,000","-84,000,000","-39,000,000","60,000,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","326,000,000","153,000,000","-191,000,000","-286,000,000","-177,000,000","-665,000,000","-198,000,000","-185,000,000","-41,000,000","-63,000,000","199,000,000","66,000,000","73,000,000","203,000,000","379,000,000","44,000,000","28,000,000","222,000,000","146,000,000","34,000,000","19,000,000","333,000,000","145,000,000","65,000,000","13,000,000","208,000,000","145,000,000","4,000,000","-11,000,000","151,000,000","100,000,000","3,000,000","-1,000,000","80,000,000","52,000,000",,"-32,000,000","74,000,000","8,000,000","-66,000,000","-157,200,000","10,600,000","-30,900,000","-61,500,000"
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1,000,000","1,000,000","0","1,000,000",,,,"1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"-1,964,000,000","-646,000,000","473,000,000","-434,000,000","-1,357,000,000","-1,897,000,000","-1,841,000,000","-1,627,000,000","-1,704,000,000","641,000,000","1,024,000,000","1,052,000,000","292,000,000","462,000,000","836,000,000","684,000,000","147,000,000","580,000,000","637,000,000","818,000,000","96,000,000","397,000,000","965,000,000","588,000,000","313,000,000","823,000,000","4,816,000,000","1,193,000,000","508,000,000","30,000,000","923,000,000","788,000,000","-609,000,000","139,000,000","378,000,000","468,000,000","-417,000,000","-620,000,000","6,000,000","339,000,000","-448,000,000","-138,000,000","653,000,000","538,000,000","-213,000,000","-325,000,000","387,000,000","273,000,000","-82,000,000","-240,000,000","-57,000,000","28,000,000","-382,000,000","-1,303,000,000","-779,000,000","-2,729,000,000","-537,000,000","-53,000,000","334,000,000","274,000,000","-152,000,000","22,790,000,000","190,000,000","119,000,000","22,628,000,000","-16,904,000,000","-1,772,000,000","-1,430,000,000","-1,070,000,000","-741,000,000","-274,000,000","-247,000,000","-459,000,000","-476,000,000","-367,000,000","-623,000,000","-1,343,000,000","-1,473,000,000","-889,000,000","-341,000,000","-510,000,000","-308,000,000","-1,159,000,000","-365,000,000","-313,000,000","-71,000,000","-116,000,000","336,000,000","-99,000,000","223,000,000","328,000,000","637,000,000","47,000,000","130,000,000","400,000,000","257,000,000","35,000,000","80,000,000","560,000,000","223,000,000","86,000,000","66,000,000","325,000,000","180,000,000","-39,000,000","-6,000,000","230,000,000","141,000,000","-13,000,000","50,000,000","62,000,000","46,000,000","-34,000,000","-65,000,000","149,000,000","22,000,000","-157,000,000","-791,100,000","21,500,000","-95,100,000","-92,300,000"
	NetIncome,"-1,964,000,000","-646,000,000","473,000,000","-434,000,000","-1,357,000,000","-1,897,000,000","-1,841,000,000","-1,627,000,000","-1,704,000,000","641,000,000","1,024,000,000","1,052,000,000","292,000,000","462,000,000","836,000,000","684,000,000","147,000,000","580,000,000","637,000,000","818,000,000","96,000,000","397,000,000","965,000,000","588,000,000","313,000,000","823,000,000","4,816,000,000","1,193,000,000","508,000,000","28,000,000","924,000,000","789,000,000","-609,000,000","140,000,000","379,000,000","469,000,000","-417,000,000","-620,000,000","6,000,000","339,000,000","-448,000,000","-138,000,000","653,000,000","538,000,000","-213,000,000","-325,000,000","387,000,000","273,000,000","-82,000,000","-240,000,000","-57,000,000","28,000,000","-382,000,000","-1,303,000,000","-779,000,000","-2,729,000,000","-537,000,000","-53,000,000","334,000,000","274,000,000","-152,000,000","22,790,000,000","190,000,000","119,000,000","22,628,000,000","-16,904,000,000","-1,772,000,000","-1,430,000,000","-1,070,000,000","-741,000,000","-274,000,000","-247,000,000","-459,000,000","-476,000,000","-367,000,000","-623,000,000","-1,343,000,000","-1,473,000,000","-889,000,000","-341,000,000","-510,000,000","-302,000,000","-1,159,000,000","-365,000,000","-313,000,000","-71,000,000","-116,000,000","336,000,000","-99,000,000","129,000,000","359,000,000","669,000,000","78,000,000","53,000,000","425,000,000","282,000,000","61,000,000","23,000,000","579,000,000","242,000,000","105,000,000","19,000,000","340,000,000","196,000,000","-23,000,000","-48,000,000","243,000,000","151,000,000","3,000,000","11,000,000","82,000,000","55,000,000","-34,000,000","-65,000,000","149,000,000","22,000,000","-157,000,000","-791,100,000","21,500,000","-95,100,000","-92,300,000"
		NetIncomeIncludingNoncontrollingInterests,"-1,964,000,000","-646,000,000","473,000,000","-434,000,000","-1,357,000,000","-1,897,000,000","-1,841,000,000","-1,627,000,000","-1,704,000,000","641,000,000","1,024,000,000","1,052,000,000","292,000,000","462,000,000","836,000,000","684,000,000","147,000,000","580,000,000","637,000,000","818,000,000","96,000,000","397,000,000","965,000,000","588,000,000","313,000,000","823,000,000","4,816,000,000","1,193,000,000","508,000,000","28,000,000","924,000,000","789,000,000","-609,000,000","140,000,000","379,000,000","469,000,000","-417,000,000","-620,000,000","6,000,000","339,000,000","-448,000,000","-138,000,000","653,000,000","538,000,000","-213,000,000","-325,000,000","387,000,000","273,000,000","-82,000,000","-244,000,000","-57,000,000","28,000,000","-382,000,000","-1,303,000,000","-779,000,000","-2,729,000,000","-537,000,000","-53,000,000","334,000,000","274,000,000","-152,000,000","22,790,000,000","190,000,000","119,000,000","22,628,000,000","-16,904,000,000","-1,772,000,000","-1,430,000,000","-1,070,000,000","-741,000,000","-274,000,000","-247,000,000","-459,000,000","-476,000,000","-367,000,000","-623,000,000","-1,343,000,000","-1,473,000,000","-889,000,000","-341,000,000","-510,000,000","-302,000,000","-1,159,000,000","-365,000,000","-313,000,000","-71,000,000","-116,000,000","336,000,000","-99,000,000","133,000,000","358,000,000","668,000,000","77,000,000","57,000,000","424,000,000","281,000,000","60,000,000","27,000,000","578,000,000","241,000,000","104,000,000","19,000,000","340,000,000","196,000,000","-23,000,000","-48,000,000","243,000,000","151,000,000","3,000,000","11,000,000","82,000,000","55,000,000","-34,000,000","-65,000,000","149,000,000","22,000,000","-157,000,000","-791,100,000","21,500,000","-95,100,000","-92,300,000"
