name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991
		WriteOff,"82,001,000","42,067,000","-238,000","40,621,000","-449,000","211,866,000","89,899,000","156,497,000","1,108,118,000",,,,,,,,"23,343,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","4,206,000",,,"16,000","7,485,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"20,284,000","-46,487,000","37,230,000","24,508,000","5,033,000","-9,548,000","-10,853,000","-83,825,000","-32,859,000","10,024,000","-7,668,000","-21,781,000","-5,088,000","5,184,000","-3,832,000","33,855,000","-757,000","1,257,000","-1,226,000","-2,709,000","-2,611,000","-89,520,000","34,432,000","20,696,000","-1,261,000","17,227,000","35,866,000","-2,482,000","5,970,000","52,471,000","18,769,000","4,716,000","-5,714,000","4,311,000","2,053,000","-5,119,000","-2,971,000","-27,713,000","3,360,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-5,260,499,000","-1,356,968,000","-1,424,554,000","-1,347,234,000","-1,131,722,000","-1,366,935,000","-1,339,312,000","-1,631,848,000","-1,437,035,000","280,474,000","890,365,000","479,955,000","256,806,000","320,453,000","810,391,000","466,295,000","218,653,000","288,039,000","752,842,000","369,526,000","214,726,000","261,086,000","693,257,000","229,905,000","99,140,000","206,799,000","228,787,000","184,967,000","45,230,000","109,768,000","490,248,000","137,673,000","26,457,000","7,018,000","365,701,000","24,747,000","76,226,000","-392,803,000","367,779,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"-5,260,499,000","-1,356,968,000","-1,424,554,000","-1,347,255,000","-1,131,722,000","-1,366,935,000","-1,346,756,000","-1,639,292,000","-1,444,479,000","273,136,000","883,240,000","472,830,000","249,681,000","315,703,000","810,391,000","466,295,000","218,653,000","288,039,000","752,842,000","369,526,000","214,726,000","261,086,000","693,257,000","229,905,000","99,140,000","206,799,000","228,787,000","184,967,000","45,230,000","109,768,000","490,248,000","137,673,000","26,457,000","7,018,000","365,701,000","24,747,000","76,226,000","-392,803,000","367,779,000","-3,653,000","46,964,000","36,562,000","398,958,000","93,491,000","91,552,000","42,707,000","350,179,000","60,546,000","87,447,000","3,353,000","230,392,000","-35,086,000","-36,238,000","1,479,000","411,887,000","84,749,000","75,607,000","70,830,000","395,000,000","128,745,000","8,825,000","46,623,000","345,372,000","122,427,000","119,499,000","-3,604,000","374,711,000","154,494,000","135,343,000","-25,785,000","282,471,000","122,159,000","95,846,000","-20,049,000","191,867,000","55,672,000","53,174,000","38,277,000","193,494,000","66,700,000","52,813,000","-38,965,000","159,212,000","81,713,000","52,497,000","30,080,000","201,497,000","108,258,000","105,528,000","38,353,000","170,000,000","85,300,000","90,200,000","23,400,000","150,000,000","79,800,000","77,500,000","22,400,000","75,900,000","38,300,000","38,500,000","26,800,000","53,100,000","38,300,000","32,800,000","16,500,000","49,700,000","31,500,000","51,400,000","18,700,000","49,100,000","33,500,000","35,400,000","18,400,000","40,600,000","27,500,000","20,200,000","7,800,000","30,700,000","17,700,000","4,400,000","2,100,000","8,500,000","-5,300,000","-1,000,000"
	NetIncome,"-5,260,499,000","-1,356,968,000","-1,424,554,000","-1,347,255,000","-1,131,722,000","-1,366,935,000","-1,346,756,000","-1,639,292,000","-1,444,479,000","273,136,000","883,240,000","472,830,000","249,681,000","315,703,000","810,391,000","466,295,000","218,653,000","288,039,000","752,842,000","369,526,000","214,726,000","261,086,000","693,257,000","229,905,000","99,140,000","206,799,000","228,787,000","184,967,000","45,230,000","109,768,000","490,248,000","137,673,000","26,457,000","7,018,000","365,701,000","24,747,000","76,226,000","-392,803,000","367,779,000","-3,653,000","46,964,000","36,562,000","398,958,000","93,491,000","91,552,000","42,707,000","350,179,000","60,546,000","87,447,000","3,353,000","230,392,000","-35,086,000","-36,238,000","1,479,000","411,887,000","84,749,000","75,607,000","70,830,000","395,000,000","128,745,000","8,825,000","46,623,000","345,372,000","122,427,000","119,499,000","-3,604,000","374,711,000","154,494,000","135,343,000","-25,785,000","282,471,000","122,159,000","95,846,000","-20,049,000","191,867,000","55,672,000","53,174,000","38,277,000","193,494,000","66,700,000","52,813,000","-38,965,000","159,212,000","81,713,000","52,497,000","30,080,000","201,497,000","108,258,000","105,528,000","38,353,000","170,000,000","85,300,000","90,200,000","23,400,000","150,000,000","79,800,000","77,500,000","22,400,000","75,900,000","38,300,000","38,500,000","26,800,000","53,100,000","38,300,000","32,800,000","16,500,000","49,700,000","31,500,000","51,400,000","18,700,000","49,100,000","33,500,000","35,400,000","18,400,000","40,600,000","27,500,000","20,200,000","7,800,000","30,700,000","17,700,000","4,400,000","2,100,000","8,500,000","-5,300,000","-1,000,000"
		NetIncomeIncludingNoncontrollingInterests,"-5,260,499,000","-1,356,968,000","-1,424,554,000","-1,347,255,000","-1,131,722,000","-1,366,935,000","-1,339,312,000","-1,631,848,000","-1,437,035,000","280,474,000","890,365,000","479,955,000","256,806,000","320,453,000","810,391,000","466,295,000","218,653,000","288,039,000","752,842,000","369,526,000","214,726,000","261,086,000","693,257,000","229,905,000","99,140,000","206,799,000","228,787,000","184,967,000","45,230,000","109,768,000","490,248,000","137,673,000","26,457,000","7,018,000","365,701,000","24,747,000","76,226,000","-392,803,000","367,779,000","-3,653,000","46,964,000","36,562,000","398,958,000","93,491,000","91,552,000","42,707,000","350,179,000","60,546,000","87,447,000","3,353,000","230,392,000","-35,086,000","-36,238,000","1,479,000","411,887,000","84,749,000","75,607,000","70,830,000","395,000,000","128,745,000","8,825,000","46,623,000","345,372,000","122,427,000","119,499,000","-3,604,000","374,711,000","154,494,000","135,343,000","-25,785,000","282,471,000","122,159,000","95,846,000","-20,049,000","191,867,000","55,672,000","53,174,000","38,277,000","193,494,000","66,700,000","52,813,000","-38,965,000","159,212,000","81,713,000","52,497,000","30,080,000","201,497,000","108,258,000","105,528,000","38,353,000","170,000,000","85,300,000","90,200,000","23,400,000","150,000,000","79,800,000","77,500,000","22,400,000","75,900,000","38,300,000","38,500,000","26,800,000","53,100,000","38,300,000","32,800,000","16,500,000","49,700,000","31,500,000","51,400,000","18,700,000","49,100,000","33,500,000","35,400,000","18,400,000","40,600,000","27,500,000","20,200,000","7,800,000","30,700,000","17,700,000","4,400,000","2,100,000","8,500,000","-5,300,000","-1,000,000"
			NetIncomeContinuousOperations,"-5,260,499,000","-1,356,968,000","-1,424,554,000","-1,347,234,000","-1,131,722,000","-1,366,935,000","-1,339,312,000","-1,631,848,000","-1,437,035,000","280,474,000","890,365,000","479,955,000","256,806,000","320,453,000","810,391,000","466,295,000","218,653,000","288,039,000","752,842,000","369,526,000","214,726,000","261,086,000","693,257,000","229,905,000","99,140,000","206,799,000","228,787,000","184,967,000","45,230,000","109,768,000","490,248,000","137,673,000","26,457,000","7,018,000","365,701,000","24,747,000","76,226,000","-392,803,000","367,779,000","-3,653,000","46,964,000","36,562,000","398,958,000","93,491,000","91,552,000","42,707,000","350,179,000","60,546,000","87,447,000","3,353,000","230,392,000","-35,086,000","-36,238,000","1,479,000","411,887,000","84,749,000","75,607,000","70,830,000","395,000,000","128,745,000","8,825,000","46,623,000","345,372,000","122,427,000","119,499,000","-3,604,000","374,711,000","154,494,000","135,343,000","-25,785,000","282,471,000","122,159,000","95,846,000","-20,049,000","191,867,000","55,672,000","53,174,000","38,277,000","193,494,000","66,700,000","52,813,000","-38,965,000","159,212,000","81,713,000","52,497,000","30,080,000","201,497,000","108,258,000","105,528,000","38,353,000","170,000,000","85,300,000","90,200,000","23,400,000","150,000,000","79,800,000","77,500,000","22,400,000","75,900,000","45,900,000","38,500,000","26,800,000","53,100,000","38,300,000","32,800,000","16,500,000","49,700,000","31,500,000","51,400,000","21,000,000","49,100,000","36,900,000","35,400,000","18,400,000","40,600,000","27,500,000","20,200,000","7,800,000","30,700,000","17,700,000","4,400,000","2,100,000","8,500,000","-5,300,000","-1,000,000"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"-7,600,000",,,,,,,,,,"-2,300,000",,"-3,400,000",,,,,,,,,,,,,
		MinorityInterests,"0","0","0","0","0","0","-7,444,000","-7,444,000","-7,444,000","-7,338,000","-7,125,000","-7,125,000","-7,125,000","-4,750,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-5,260,499,000","-1,356,968,000","-1,424,554,000","-1,347,255,000","-1,131,722,000","-1,366,935,000","-1,346,756,000","-1,639,292,000","-1,444,479,000","273,136,000","883,240,000","472,830,000","249,681,000","315,703,000","810,391,000","466,295,000","218,653,000","288,039,000","752,842,000","369,526,000","214,726,000","261,086,000","693,257,000","229,905,000","99,140,000","206,799,000","228,787,000","184,967,000","45,230,000","109,768,000","490,248,000","137,673,000","26,457,000","7,018,000","365,701,000","24,747,000","76,226,000","-392,803,000","367,779,000","-3,653,000","46,964,000","36,562,000","398,958,000","93,491,000","91,552,000","42,707,000","350,179,000","60,546,000","87,447,000","3,353,000","230,392,000","-35,086,000","-36,238,000","1,479,000","411,887,000","84,749,000","75,607,000","70,830,000","395,000,000","128,745,000","8,825,000","46,623,000","345,372,000","122,427,000","119,499,000","-3,604,000","374,711,000","154,494,000","135,343,000","-25,785,000","282,471,000","122,159,000","95,846,000","-20,049,000","191,867,000","55,672,000","53,174,000","38,277,000","193,494,000","66,700,000","52,813,000","-38,965,000","159,212,000","81,713,000","52,497,000","30,080,000","201,497,000","108,258,000","105,528,000","38,353,000","170,000,000","85,300,000","90,200,000","23,400,000","150,000,000","79,800,000","77,500,000","22,400,000","75,900,000","38,300,000","38,500,000","26,800,000","53,100,000","38,300,000","32,800,000","16,500,000","49,700,000","31,500,000","51,400,000","18,700,000","49,100,000","33,500,000","35,400,000","18,400,000","40,600,000","27,500,000","20,200,000","7,800,000","30,700,000","17,700,000","4,400,000","2,100,000","8,500,000","-5,300,000","-1,000,000"
BasicEPS,,"-5.33","-5.59","-5.29","-4.66","-6.09","-6.29","-7.83","-6.91","1.31","4.21","2.26","1.19","1.51","3.88","2.2","1.03","1.35","3.51","1.72","1","1.22","3.23","1.07","0.46","0.95","1.04","0.84","0.21","0.5","2.2","0.62","0.12","0.03","1.66","0.11","0.35","-1.8","1.69","-0.02","0.22",,"1.84","0.43","0.42",,"1.66","0.28","0.41",,"1.08","-0.16","-0.17",,"1.93","0.4","0.35",,"1.85","0.61","0.04",,"1.66","0.58","0.57",,"1.79","0.76","0.67",,"1.42","0.61","0.49",,"0.99","0.29","0.28",,"1.01","0.35","0.27",,"0.83","0.43","0.27",,"1.05","0.57","0.57",,"0.98","0.49","0.52",,"0.87","0.45","0.46",,"0.5","0.28","0.29",,"0.42","0.3","0.26",,"0.39","0.25","0.41",,"0.39","0.26","0.28",,"0.33","0.24","0.2",,"0.3","0.17","0.05",,"0.08","-0.05","-0.01"
DilutedEPS,,"-5.33","-5.59","-5.29","-4.66","-6.09","-6.29","-7.83","-6.91","1.3","4.2","2.25","1.19","1.5","3.86","2.19","1.02","1.34","3.49","1.71","0.99","1.21","3.21","1.06","0.46","0.94","1.03","0.84","0.2","0.49","2.19","0.62","0.12","0.03","1.65","0.11","0.35","-1.8","1.68","-0.02","0.21",,"1.82","0.43","0.42",,"1.64","0.28","0.4",,"1.07","-0.16","-0.17",,"1.92","0.4","0.35",,"1.84","0.6","0.04",,"1.63","0.57","0.55",,"1.64","0.71","0.63",,"1.33","0.59","0.47",,"0.97","0.28","0.27",,"0.99","0.34","0.27",,"0.82","0.42","0.27",,"1.04","0.56","0.55",,"0.92","0.47","0.49",,"0.82","0.44","0.44",,"0.48","0.28","0.29",,"0.42","0.3","0.26",,"0.39","0.25","0.41",,"0.39","0.26","0.28",,"0.33","0.24","0.2",,"0.3","0.17","0.05",,"0.08","-0.05","-0.01"
BasicAverageShares,,"254,792,000","254,713,000","254,577,000","243,004,000","224,584,000","214,163,000","209,385,000","209,097,000","209,193,000","209,575,000","209,531,000","209,322,000","209,001,000","209,054,000","211,673,000","212,610,000","213,831,000","214,694,000","215,085,000","214,870,000","214,588,000","214,819,000","215,265,000","216,914,000","218,652,000","219,963,000","219,913,000","219,626,000","220,622,000","222,523,000","222,189,000","221,295,000","220,197,000","219,744,000","219,502,000","219,097,000","218,326,000","217,940,000","217,866,000","217,584,000",,"217,105,000","217,028,000","216,511,000",,"215,150,000","215,043,000","214,314,000",,"213,839,000","213,780,000","213,687,000",,"213,524,000","213,482,000","213,326,000",,"213,039,000","212,633,000","212,322,000",,"208,129,000","211,252,000","211,372,000",,"209,811,000","202,989,000","201,619,000",,"199,107,000","198,786,000","197,425,000",,"194,402,000","193,158,000","193,029,000",,"192,463,000","196,406,000","192,325,000",,"192,254,000","192,209,000","192,161,000",,"192,019,106","190,951,000","182,466,598",,"173,469,388","174,081,633","173,461,538",,"172,413,793","177,333,333","168,478,261",,"151,800,000","136,785,714","132,758,621",,"126,428,571","127,666,667","126,153,846",,"127,435,897","126,000,000","125,365,854",,"125,897,436","128,846,154","126,428,571",,"123,030,303","114,583,333","101,000,000",,"102,333,333","104,117,647","88,000,000",,"106,250,000","106,000,000","100,000,000"
DilutedAverageShares,,"254,792,000","254,713,000","254,577,000","243,004,000","224,584,000","214,163,000","209,385,000","209,097,000","209,767,000","210,121,000","210,052,000","209,874,000","210,051,000","209,928,000","212,509,000","213,602,000","215,085,000","215,824,000","216,062,000","215,813,000","215,591,000","215,667,000","216,131,000","217,869,000","219,893,000","221,137,000","220,902,000","220,842,000","222,041,000","223,859,000","223,381,000","222,671,000","221,561,000","221,004,000","220,648,000","220,484,000","218,326,000","219,296,000","217,866,000","219,230,000",,"218,934,000","219,370,000","219,626,000",,"217,512,000","217,561,000","216,975,000",,"215,669,000","213,780,000","213,687,000",,"214,172,000","214,280,000","214,464,000",,"214,295,000","214,157,000","214,005,000",,"213,526,000","228,193,000","230,695,000",,"236,038,000","235,970,000","236,209,000",,"216,862,000","216,730,000","216,000,000",,"198,663,000","195,882,000","194,905,000",,"195,341,000","196,413,000","195,509,000",,"193,139,000","193,093,000","193,516,000",,"193,010,588","192,002,000","193,538,594",,"184,782,609","181,489,362","184,081,633",,"182,926,829","181,363,636","176,136,364",,"158,125,000","136,785,714","132,758,621",,"126,428,571","127,666,667","126,153,846",,"127,435,897","126,000,000","125,365,854",,"125,897,436","128,846,154","126,428,571",,"123,030,303","114,583,333","101,000,000",,"102,333,333","104,117,647","88,000,000",,"106,250,000","106,000,000","100,000,000"
TotalOperatingIncomeAsReported,"-3,870,334,000","-1,031,745,000","-1,005,824,000","-1,023,534,000","-809,231,000","-1,016,549,000","-996,114,000","-1,282,487,000","-1,306,407,000","299,425,000","890,792,000","573,653,000","318,831,000","364,027,000","799,733,000","456,895,000","274,146,000","307,349,000","737,488,000","419,697,000","279,522,000","296,842,000","734,963,000","282,273,000","163,127,000","249,918,000","258,005,000","261,297,000","105,682,000","119,344,000","529,462,000","195,587,000","97,466,000","74,969,000","444,209,000","113,338,000","165,632,000","-281,307,000","452,137,000","96,905,000","135,375,000","106,162,000","507,742,000","168,190,000","149,534,000","121,695,000","445,502,000","143,684,000","91,752,000","82,355,000","306,841,000","55,062,000","44,253,000","63,559,000","461,907,000","168,950,000","137,568,000","137,970,000","482,834,000","200,883,000","79,643,000","113,542,000","419,609,000","184,244,000","141,051,000","55,796,000","400,456,000","213,389,000","199,403,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"5,320,466,000","1,971,925,000","1,463,020,000","1,033,827,000","851,694,000","838,821,000","872,527,000","1,301,595,000","2,231,039,000","2,217,988,000","2,296,058,000","2,232,978,000","2,120,936,000","1,968,274,000","1,996,454,000","1,880,710,000","1,753,610,000","1,697,118,000","1,832,056,000","1,775,577,000","1,729,038,000","1,610,936,000","1,826,881,000","1,818,564,000","1,754,363,000","1,652,135,000","1,853,828,000","1,797,025,000","1,709,917,000","1,696,122,000","1,858,992,000","1,784,542,000","1,788,022,000","1,736,165,000","1,855,296,000","1,769,429,000","1,745,588,000","1,702,013,000","1,774,253,000","1,724,099,000","1,699,105,000","1,669,239,000","1,814,252,000","1,599,683,000","1,522,461,000","1,482,803,000","1,615,157,000","1,458,013,000","1,393,898,000","1,369,312,000","1,456,701,000","1,293,953,000","1,281,349,000","1,392,718,000","1,601,482,000","1,414,824,000","1,291,517,000","1,353,124,000","1,470,758,000","1,280,442,000","1,143,483,000","1,039,671,000","1,217,242,000","1,108,740,000","1,005,485,000","973,844,000","1,101,759,000","989,853,000","968,674,000","794,442,000","1,096,655,000","1,242,740,000","1,555,615,000","-951,224,000","1,522,393,000","1,369,104,000","1,317,791,000","-888,659,000","1,391,703,000","1,190,149,000","1,190,179,000","-852,510,000","1,258,620,000","1,190,402,000","1,093,133,000","-659,089,000","1,043,932,000","940,134,000","971,329,000","-611,422,000","929,500,000","879,800,000","868,200,000","-703,144,000","976,400,000","937,600,000","936,700,000","820,400,000","858,700,000","587,500,000","588,100,000","493,300,000","512,000,000","518,200,000","471,300,000","450,700,000","476,700,000","414,300,000","401,000,000","433,000,000","436,100,000","424,800,000","420,800,000","234,100,000","249,400,000","236,400,000","231,500,000",,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"-5,260,499,000","-1,356,968,000","-1,424,554,000","-1,347,255,000","-1,131,722,000","-1,366,935,000","-1,346,756,000","-1,639,292,000","-1,444,479,000","273,136,000","883,240,000","472,830,000","249,681,000","315,703,000","810,391,000","466,295,000","218,653,000","288,039,000","752,842,000","369,526,000","214,726,000","261,086,000","693,257,000","229,905,000","99,140,000","206,799,000","228,787,000","184,967,000","45,230,000","109,768,000","490,248,000","137,673,000","26,457,000","7,018,000","365,701,000","24,747,000","76,226,000","-392,803,000","367,779,000","-3,653,000","46,964,000","36,562,000","398,958,000","93,491,000","91,552,000","42,707,000","350,179,000","60,546,000","87,447,000","3,353,000","230,392,000","-35,086,000","-36,238,000","1,479,000","411,887,000","84,749,000","75,607,000","70,830,000","395,000,000","128,745,000","8,825,000","46,623,000","345,372,000","122,427,000","119,499,000","-3,604,000","374,711,000","154,494,000","135,343,000","-25,785,000","282,471,000","122,159,000","95,846,000","-20,049,000","191,867,000","55,672,000","53,174,000","38,277,000","193,494,000","66,700,000","52,813,000","-38,965,000","159,212,000","81,713,000","52,497,000","30,080,000","201,497,000","108,258,000","105,528,000","38,353,000","170,000,000","85,300,000","90,200,000","23,400,000","150,000,000","79,800,000","77,500,000","22,400,000","75,900,000","45,900,000","38,500,000","26,800,000","53,100,000","38,300,000","32,800,000","16,500,000","49,700,000","31,500,000","51,400,000","21,000,000","49,100,000","36,900,000","35,400,000","18,400,000","40,600,000","27,500,000","20,200,000","7,800,000","30,700,000","17,700,000","4,400,000","2,100,000","8,500,000","-5,300,000","-1,000,000"
NormalizedIncome,"-5,043,029,000","-1,316,476,000","-1,395,707,000","-1,258,567,000","-1,072,300,000","-1,082,041,000","-1,178,844,000","-1,430,942,000","-325,969,000","228,907,490","807,572,580","448,707,150","225,084,380","284,660,480","740,917,630","433,947,970","214,704,430","266,506,200","701,770,000","355,510,600","207,598,000","185,171,000","694,395,200","232,560,000","99,323,000","206,799,000","475,547,200","184,967,000","45,230,000","111,302,000","490,448,200","137,617,100","27,585,400","34,983,600","376,393,500","24,747,000","76,226,000","-7,343,000","372,644,250","7,022,600","48,323,150","28,088,600","410,434,400","85,826,850","74,834,000","39,167,750","355,415,400","60,971,750","36,584,500","5,038,450","233,487,300","-35,086,000","-34,444,650","-13,253,250","395,689,000","88,733,500","66,845,650","63,024,800","400,374,200","124,242,450","5,469,700","45,808,800","349,503,000","122,972,400","98,778,000","-3,085,000","353,018,000","190,669,800","130,073,800","-31,122,000","282,518,400","120,127,400","90,044,600","-22,069,200","186,725,000","53,026,000","51,967,400","18,094,800","183,920,400","66,278,200","50,147,800","-41,764,000","157,287,800","78,849,800","43,574,400","20,480,600","199,197,200","104,718,000","107,629,800","38,339,800","170,000,000","79,300,000","80,540,000","26,224,800","148,140,000","81,240,000","78,640,000","20,180,000","75,540,000","46,380,000","38,800,000","20,380,000","53,400,000","38,300,000","34,060,000","16,080,000","50,000,000","31,500,000","40,180,000","21,060,000","49,220,000","37,200,000","35,520,000","18,400,000","40,960,000","27,380,000","20,200,000","7,800,000","30,700,000","17,700,000","4,400,000","2,100,000","8,500,000","-5,300,000","-1,000,000"
InterestIncome,"16,773,000","3,456,000","3,786,000","4,670,000","4,861,000","5,279,000","5,017,000","5,206,000","5,534,000","5,194,000","5,625,000","6,342,000","9,784,000","6,138,000","5,831,000","13,098,000","7,733,000","13,345,000","4,693,000","5,811,000","6,252,000","5,981,000","6,472,000","5,683,000","2,720,000","3,781,000","1,735,000","2,772,000","3,737,000","2,321,000","2,117,000","2,630,000","3,276,000","3,447,000","3,299,000","3,405,000","3,747,000","5,269,000","4,744,000","4,972,000","6,346,000","7,989,000","7,070,000","6,478,000","3,781,000","4,696,000","1,815,000","1,363,000","1,369,000","1,902,000","2,225,000","1,159,000","1,730,000","2,973,000","5,620,000","3,015,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"1,291,753,000","283,767,000","430,661,000","304,811,000","272,514,000","273,089,000","259,349,000","218,889,000","92,911,000","94,756,000","102,038,000","111,304,000","100,415,000","97,420,000","86,510,000","81,864,000","67,878,000","69,800,000","73,233,000","76,632,000","80,317,000","80,567,000","82,610,000","78,747,000","65,446,000","64,127,000","66,819,000","76,620,000","70,159,000","64,368,000","60,100,000","65,260,000","68,571,000","75,709,000","79,654,000","86,877,000","90,182,000","89,036,000","84,977,000","89,106,000","92,666,000","90,625,000","98,198,000","92,968,000","87,483,000","89,129,000","89,082,000","83,846,000","83,924,000","78,311,000","73,912,000","68,327,000","79,462,000","87,718,000","80,560,000","81,086,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-1,274,980,000","-280,311,000","-426,875,000","-300,141,000","-267,653,000","-267,810,000","-254,332,000","-213,683,000","-87,377,000","-89,562,000","-96,413,000","-104,962,000","-90,631,000","-91,282,000","-80,679,000","-68,766,000","-60,145,000","-56,455,000","-68,540,000","-70,821,000","-74,065,000","-74,586,000","-76,138,000","-73,064,000","-62,726,000","-60,346,000","-65,084,000","-73,848,000","-66,422,000","-62,047,000","-57,983,000","-62,630,000","-65,295,000","-72,262,000","-76,355,000","-83,472,000","-86,435,000","-83,767,000","-80,233,000","-84,134,000","-86,320,000","-82,636,000","-91,128,000","-86,490,000","-83,702,000","-84,433,000","-87,267,000","-82,483,000","-82,555,000","-76,409,000","-71,687,000","-67,168,000","-77,732,000","-84,745,000","-74,940,000","-78,071,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"-3,968,746,000","-1,073,201,000","-993,893,000","-1,042,423,000","-859,208,000","-1,093,846,000","-1,079,963,000","-1,412,959,000","-1,344,124,000","375,230,000","992,403,000","591,259,000","357,221,000","417,873,000","896,901,000","548,159,000","286,531,000","357,839,000","826,075,000","446,158,000","295,043,000","341,653,000","775,867,000","308,652,000","164,586,000","270,926,000","295,606,000","261,587,000","115,389,000","174,136,000","550,348,000","202,933,000","95,028,000","82,727,000","445,355,000","111,624,000","166,408,000","-303,767,000","452,756,000","96,905,000","135,375,000","106,162,000","507,742,000","168,190,000","149,534,000","121,695,000","445,502,000","143,684,000","91,752,000","82,355,000","306,841,000","55,062,000","44,253,000","63,559,000","461,907,000","168,950,000","137,568,000","137,970,000","482,834,000","200,883,000","79,643,000","113,542,000","419,609,000","184,244,000","141,051,000","55,796,000","400,456,000","213,389,000","199,403,000","170,143,000","289,452,000","-99,741,000","-493,931,000","1,829,269,000","-402,194,000","-463,263,000","-437,627,000","1,669,589,000","-360,043,000","-368,345,000","-390,226,000","1,508,487,000","-317,899,000","-368,728,000","-366,255,000","1,301,208,000","-208,722,000","-259,403,000","-263,543,000","1,195,374,000","-195,000,000","-262,100,000","-258,200,000","1,278,335,000","-231,500,000","-281,100,000","-276,900,000","-292,000,000","-246,200,000","-184,000,000","-193,500,000","-174,800,000","-145,800,000","-163,200,000","-153,700,000","-160,800,000","-138,600,000","-131,800,000","-127,400,000","-151,100,000","-127,100,000","-132,900,000","-132,100,000","29,700,000","52,300,000","40,500,000","38,900,000","-619,100,000","286,800,000","255,400,000","215,200,000","-481,800,000","198,200,000","172,400,000","175,400,000"
EBITDA,"-2,675,868,000"
