name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994
	OtherNonOperatingIncomeExpenses,"6,378,000","-2,388,000","-7,590,000","15,188,000","1,168,000","6,169,000","5,395,000","9,545,000","-4,350,000","11,485,000","5,280,000","5,643,000","6,940,000","-494,000","4,007,000","1,994,000","4,582,000","5,485,000","4,370,000","5,253,000","4,243,000","156,000","1,876,000","3,215,000","2,976,000","4,631,000","2,484,000","2,311,000","-533,000","229,000","-1,246,000","1,693,000","1,698,000","3,450,000","2,113,000","-1,374,000","598,000","1,039,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"1,518,494,000","314,940,000","394,458,000","432,340,000","376,756,000","327,371,000","283,332,000","338,084,000","369,475,000","382,023,000","273,785,000","323,703,000","215,928,000","259,114,000","167,118,000","320,494,000","301,752,000","46,825,000","-297,776,000","275,607,000","788,050,000","259,669,000","716,451,000","229,391,000","264,981,000","146,307,000","408,371,000","330,539,000","-162,081,000","354,365,000","336,412,000","282,308,000","336,588,000","380,020,000","270,766,000","412,550,000","61,642,000","281,729,000","271,184,000","188,013,000","260,378,000","269,149,000","258,662,000","187,705,000","177,799,000","132,362,000","218,014,000","195,322,000","198,914,000","194,563,000","200,465,000","190,139,000","173,057,000","157,855,000","155,860,000","153,221,000","142,524,000","137,941,000","155,975,000","205,964,000","127,642,000","121,519,000","152,461,000","106,289,000","95,490,000","65,728,000","88,397,000","85,363,000","91,609,000","90,447,000","98,921,000","85,876,000","86,640,000","100,498,000","62,910,000","64,195,000","60,663,000","99,411,000","90,570,000","64,228,000","61,978,000","57,458,000","78,278,000","50,568,000","54,634,000","28,225,000","23,807,000","-14,646,000","7,549,000","-188,226,000","4,200,000","-30,700,000","46,200,000","32,100,000","48,300,000","32,800,000","-56,400,000","17,200,000","16,700,000","15,000,000","13,200,000","12,100,000","10,900,000","9,800,000","7,300,000","4,900,000","4,100,000",,,,
TaxProvision,"306,732,000","65,508,000","74,704,000","81,309,000","85,211,000","73,368,000","65,792,000","83,212,000","91,560,000","81,690,000","65,254,000","75,938,000","56,746,000","51,748,000","52,047,000","83,868,000","70,737,000","-150,267,000","-125,742,000","113,982,000","287,765,000","83,171,000","104,301,000","134,888,000","126,822,000","111,833,000","147,064,000","122,762,000","-85,933,000","103,977,000","116,628,000","100,887,000","124,851,000","135,747,000","100,930,000","129,192,000","15,144,000","97,707,000","98,634,000","68,009,000","95,495,000","91,710,000","94,204,000","67,040,000","63,047,000","39,917,000","75,038,000","71,429,000","73,914,000","68,980,000","74,195,000","70,507,000","64,783,000","59,490,000","61,950,000","58,270,000","55,590,000","52,224,000","61,520,000","80,940,000","51,060,000","47,390,000","59,370,000","41,960,000","37,710,000","22,800,000","33,180,000","32,420,000","35,275,000","33,845,000","38,535,000","33,475,000","33,775,000","37,700,000","24,850,000","25,675,000","24,250,000","40,600,000","36,400,000","26,500,000","26,000,000","24,900,000","34,000,000","22,000,000","23,700,000","12,892,000","10,657,000","709,000","3,702,000","-40,170,000","2,300,000","-9,700,000","18,300,000","12,700,000","19,200,000","13,200,000","-3,600,000","6,800,000","6,800,000","6,100,000","5,400,000","4,900,000","4,400,000","4,100,000","3,000,000","2,100,000","1,700,000",,,,
NetIncomeCommonStockholders,"978,450,000","187,473,000","259,754,000","293,820,000","237,403,000","173,773,000","158,674,000","201,602,000","239,593,000","244,871,000","143,270,000","273,551,000","149,289,000","-149,772,000","-136,698,000","267,178,000","178,686,000","303,396,000","-214,476,000","127,001,000","447,697,000","157,726,000","571,332,000","53,382,000","97,434,000","-6,000,000","215,872,000","170,477,000","-110,617,000","208,020,000","184,122,000","147,683,000","183,289,000","212,278,000","136,628,000","254,376,000","30,164,000","155,839,000","144,721,000","95,337,000","140,120,000","148,123,000","135,361,000","100,015,000","94,502,000","69,020,000","119,387,000","107,853,000","109,423,000","109,724,000","110,930,000","105,819,000","96,211,000","98,365,000","93,910,000","94,951,000","86,934,000","85,717,000","94,455,000","125,024,000","76,582,000","74,129,000","94,856,000","63,237,000","57,469,000","64,149,000","55,217,000","52,943,000","56,334,000","56,602,000","60,386,000","52,401,000","52,865,000","62,798,000","38,060,000","38,520,000","36,413,000","58,811,000","54,170,000","8,370,000","35,978,000","32,558,000","44,278,000","29,545,000","30,934,000","15,333,000","9,660,000","-15,355,000","3,847,000","-148,056,000","1,900,000","-21,000,000","27,900,000","19,400,000","29,100,000","9,700,000","-62,400,000","10,400,000","9,900,000","8,900,000","7,800,000","7,200,000","-1,200,000","5,700,000","4,300,000","2,800,000","2,400,000","1,300,000","1,200,000","1,200,000","1,200,000"
	NetIncome,"978,450,000","187,473,000","259,754,000","293,820,000","237,403,000","173,773,000","158,674,000","201,602,000","239,593,000","244,871,000","143,270,000","273,551,000","149,289,000","-149,772,000","-136,796,000","267,276,000","178,686,000","303,396,000","-214,476,000","127,001,000","447,697,000","157,726,000","571,332,000","53,382,000","97,434,000","-6,000,000","215,872,000","170,477,000","-110,617,000","208,020,000","184,122,000","147,683,000","183,289,000","212,278,000","136,628,000","254,376,000","30,164,000","155,839,000","144,721,000","95,337,000","140,120,000","148,123,000","135,361,000","100,015,000","94,502,000","69,020,000","119,387,000","107,853,000","109,423,000","109,724,000","110,930,000","105,819,000","96,211,000","98,365,000","93,910,000","94,951,000","86,934,000","85,717,000","94,455,000","125,024,000","76,582,000","74,129,000","94,856,000","63,237,000","57,469,000","64,149,000","55,217,000","52,943,000","56,334,000","56,602,000","60,386,000","52,401,000","52,865,000","62,798,000","38,060,000","38,520,000","36,413,000","58,811,000","54,170,000","8,370,000","35,978,000","32,558,000","44,278,000","29,545,000","30,934,000","15,333,000","9,660,000","-15,355,000","3,847,000","-148,056,000","1,900,000","-21,000,000","27,900,000","19,400,000","29,100,000","9,700,000","-62,400,000","10,400,000","9,900,000","8,900,000","7,800,000","7,200,000","-1,200,000","5,700,000","4,300,000","2,800,000","2,400,000","1,300,000","1,200,000","1,200,000","1,200,000"
		NetIncomeIncludingNoncontrollingInterests,"1,211,762,000","249,432,000","319,754,000","351,031,000","291,545,000","234,370,000","217,540,000","254,872,000","287,895,000","302,962,000","201,688,000","327,157,000","189,487,000","-101,843,000","-96,668,000","306,322,000","225,229,000","340,679,000","-172,034,000","161,625,000","500,285,000","188,270,000","612,150,000","94,503,000","138,159,000","34,474,000","261,307,000","207,777,000","-76,148,000","250,388,000","219,784,000","181,421,000","211,737,000","244,273,000","169,836,000","283,358,000","59,734,000","183,800,000","172,550,000","120,004,000","164,883,000","176,132,000","161,846,000","120,665,000","114,752,000","92,445,000","142,881,000","123,893,000","125,000,000","125,583,000","126,270,000","119,632,000","108,274,000","109,732,000","106,621,000","107,827,000","96,515,000","96,445,000","106,248,000","137,370,000","87,200,000","83,105,000","105,812,000","71,937,000","64,670,000","68,835,000","62,479,000","59,068,000","60,350,000","60,482,000","63,979,000","55,904,000","55,583,000","65,297,000","39,766,000","40,333,000","37,707,000","60,939,000","56,081,000","11,197,000","38,411,000","34,966,000","46,404,000","31,814,000","33,391,000","18,107,000","10,807,000","-14,332,000","4,845,000","-149,304,000","3,500,000","-18,500,000","30,200,000","21,800,000","31,000,000","11,300,000","-61,000,000","11,700,000","10,800,000","9,900,000","9,100,000","8,500,000","-300,000","6,400,000","5,100,000","3,500,000","3,200,000","2,900,000","1,200,000","1,200,000","1,200,000"
			NetIncomeContinuousOperations,"1,211,762,000","249,432,000","319,754,000","351,031,000","291,545,000","254,003,000","217,540,000","254,872,000","277,915,000","300,333,000","208,531,000","247,765,000","159,182,000","207,366,000","115,071,000","236,626,000","231,015,000","197,092,000","-172,034,000","161,625,000","500,285,000","176,498,000","612,150,000","94,503,000","138,159,000","34,474,000","261,307,000","207,777,000","-76,148,000","250,388,000","219,784,000","181,421,000","211,737,000","244,273,000","169,836,000","283,358,000","46,498,000","184,022,000","172,550,000","120,004,000","164,883,000","177,439,000","164,458,000","120,665,000","114,752,000","92,445,000","142,976,000","123,893,000","125,000,000","125,583,000","126,270,000","119,632,000","108,274,000","98,365,000","93,910,000","94,951,000","86,934,000","85,717,000","94,455,000","125,024,000","76,582,000","74,129,000","93,091,000","64,329,000","57,780,000","42,928,000","55,217,000","52,943,000","56,334,000","56,602,000","60,386,000","52,401,000","52,865,000","62,798,000","38,060,000","38,520,000","36,413,000","58,811,000","54,170,000","37,728,000","35,978,000","32,558,000","44,278,000","28,568,000","30,934,000","15,333,000","13,150,000","-15,355,000","3,847,000","-148,056,000","1,900,000","-21,000,000","27,900,000","19,400,000","29,100,000","19,600,000","-52,800,000","10,400,000","9,900,000","8,900,000","7,800,000","7,200,000","6,500,000","5,700,000","4,300,000","2,800,000","2,400,000","1,300,000","1,200,000","1,200,000","1,200,000"
			NetIncomeDiscontinuousOperations,"0","0","0","0","0","-19,633,000","0","0","9,980,000","2,629,000","-6,843,000","79,392,000","30,305,000","-309,209,000","-211,739,000","69,696,000","-5,786,000","143,587,000",,,,"11,772,000",,,,,,,,"0","0","0","0","0","0","0","13,236,000","-222,000","0","0","0","-1,307,000","-2,612,000",,,,"-95,000",,,,,,,,,,,,,,,"0","1,765,000","-1,092,000","-311,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"-29,358,000",,"0",,"977,000",,"0","-3,490,000",,,,,,,"6,900,000",,"-9,900,000","-9,600,000",,,,,"0","-7,700,000",,,,,,,,
		MinorityInterests,"-233,312,000","-61,959,000","-60,000,000","-57,211,000","-54,142,000","-60,597,000","-58,866,000","-53,270,000","-48,302,000","-58,091,000","-58,418,000","-53,606,000","-40,198,000","-47,929,000","-40,128,000","-39,046,000","-46,543,000","-37,283,000","-42,442,000","-34,624,000","-52,588,000","-30,544,000","-40,818,000","-41,121,000","-40,725,000","-40,474,000","-45,435,000","-37,300,000","-34,469,000","-42,368,000","-35,662,000","-33,738,000","-28,448,000","-31,995,000","-33,208,000","-28,982,000","-29,570,000","-27,961,000","-27,829,000","-24,667,000","-24,763,000","-28,009,000","-26,485,000","-20,650,000","-20,250,000","-23,425,000","-23,494,000","-16,040,000","-15,577,000","-15,859,000","-15,340,000","-13,813,000","-12,063,000","-11,367,000","-12,711,000","-12,876,000","-9,581,000","-10,728,000","-11,793,000","-12,346,000","-10,618,000","-8,976,000","-10,956,000","-8,700,000","-7,201,000","-4,686,000","-7,262,000","-6,125,000","-4,016,000","-3,880,000","-3,593,000","-3,503,000","-2,718,000","-2,499,000","-1,706,000","-1,813,000","-1,294,000","-2,128,000","-1,911,000","-2,827,000","-2,433,000","-2,408,000","-2,126,000","-2,269,000","-2,457,000","-2,774,000","-1,147,000","-1,023,000","-998,000","1,248,000","-1,600,000","-2,500,000","-2,300,000","-2,400,000","-1,900,000","-1,600,000","-1,400,000","-1,300,000","-900,000","-1,000,000","-1,300,000","-1,300,000","-900,000","-700,000","-800,000","-700,000","-800,000",,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,"0",,,,"-98,000","98,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,813,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"978,450,000","187,473,000","259,754,000","293,820,000","237,403,000","173,773,000","158,674,000","201,602,000","239,593,000","244,871,000","143,270,000","273,551,000","149,289,000","-149,772,000","-136,698,000","267,178,000","178,686,000","303,396,000","-214,476,000","127,001,000","447,697,000","157,726,000","571,332,000","53,382,000","97,434,000","-6,000,000","215,872,000","170,477,000","-110,617,000","208,020,000","184,122,000","147,683,000","183,289,000","212,278,000","136,628,000","254,376,000","30,164,000","155,839,000","144,721,000","95,337,000","140,120,000","148,123,000","135,361,000","100,015,000","94,502,000","69,020,000","119,387,000","107,853,000","109,423,000","109,724,000","110,930,000","105,819,000","96,211,000","98,365,000","93,910,000","94,951,000","86,934,000","85,717,000","94,455,000","125,024,000","76,582,000","74,129,000","94,856,000","63,237,000","57,469,000","64,149,000","55,217,000","52,943,000","56,334,000","56,602,000","60,386,000","52,401,000","52,865,000","62,798,000","38,060,000","38,520,000","36,413,000","58,811,000","54,170,000","8,370,000","35,978,000","32,558,000","44,278,000","29,545,000","30,934,000","15,333,000","9,660,000","-15,355,000","3,847,000","-148,056,000","1,900,000","-21,000,000","27,900,000","19,400,000","29,100,000","9,700,000","-62,400,000","10,400,000","9,900,000","8,900,000","7,800,000","7,200,000","-1,200,000","5,700,000","4,300,000","2,800,000","2,400,000","1,300,000","1,200,000","1,200,000","1,200,000"
BasicEPS,,"1.86","2.48","2.76","2.18","1.56","1.31","1.65","1.92","1.89","0.95","1.64","0.9","-0.9","-0.82","1.56","1","1.66","-1.14","0.66","2.33","0.81","2.8","0.26","0.48","-0.03","1.02","0.8","-0.52","0.98","0.87","0.7","0.87","1.01","0.65","1.21","0.145","0.77","0.76","0.505","0.745",,"0.725","0.525","0.49",,"0.58","0.525","0.525",,"0.535","0.51","0.465",,"0.45","0.455","0.405",,"0.445","0.595","0.365",,"0.455","0.305","0.28",,"0.275","0.265","0.285",,"0.305","0.265","0.27",,"0.193","0.21","0.2",,"0.28","0.033","0.143",,"0.173","0.117","0.123",,"0.04","-0.063","0.017",,"0.007","-0.087","0.113",,"0.12","0.04","-0.263",,"0.073","0.067","0.06",,"-0.007","0.043","0.04","0.033","0.03",,"0.01","0.007","0.007"
DilutedEPS,,"1.79","2.36","2.64","2.09","1.5","1.28","1.62","1.89","1.88","0.95","1.64","0.9","-0.9","-0.82","1.53","0.98","1.64","-1.14","0.65","2.29","0.8","2.76","0.26","0.47","-0.03","1","0.78","-0.52","0.96","0.85","0.68","0.85","0.99","0.64","1.185","0.14","0.755","0.75","0.495","0.73",,"0.71","0.515","0.48",,"0.575","0.52","0.52",,"0.53","0.51","0.46",,"0.445","0.45","0.4",,"0.44","0.585","0.36",,"0.45","0.3","0.275",,"0.265","0.255","0.275",,"0.295","0.25","0.257",,"0.18","0.183","0.173",,"0.24","0.033","0.133",,"0.157","0.11","0.117",,"0.04","-0.063","0.017",,"0.007","-0.087","0.113",,"0.117","0.04","-0.263",,"0.073","0.067","0.057",,"-0.007","0.043","0.037","0.033","0.03",,"0.007","0.007","0.007"
BasicAverageShares,,"100,913,000","104,793,000","106,364,000","109,014,000","111,690,000","120,905,038","122,074,452","124,901,671","129,446,558","150,675,465","166,346,041","166,387,958","165,984,925","166,770,664","171,617,238","178,957,865","182,261,673","188,883,922","191,088,216","192,376,735","193,999,701","203,761,433","204,497,970","204,366,869","208,762,717","212,374,897","212,991,606","213,387,253","212,941,850","212,617,238","212,258,994","211,375,232","210,574,383","210,394,560","209,797,334","208,968,952","202,215,560","189,959,716","188,343,166","187,538,184",,"186,883,240","190,976,898","192,527,604",,"205,217,688","206,007,246","206,729,738",,"208,254,668","207,411,366","207,756,834",,"209,113,540","209,629,634","214,734,712",,"212,342,946","210,902,612","210,026,280",,"207,569,020","206,958,124","205,162,910",,"202,614,922","200,953,174","198,799,224",,"198,337,860","199,372,364","196,198,953",,"195,308,895","183,917,865","182,715,168",,"193,464,286","251,100,000","251,009,302",,"255,450,000","253,242,857","250,816,216",,"241,500,000","242,447,368","230,820,000",,"284,857,571","242,186,599","246,053,444",,"242,378,811","242,378,811","236,843,604",,"134,932,534","133,433,283","129,935,032",,"119,940,030","131,472,725","107,446,277","83,958,021","79,960,020",,"119,940,030","179,910,045","179,910,045"
DilutedAverageShares,,"104,842,000","109,838,000","111,423,000","113,852,000","115,957,000","123,953,879","124,068,278","126,894,847","130,504,514","151,295,950","166,799,525","166,780,657","166,477,914","167,262,358","174,105,884","181,834,547","184,825,329","188,883,922","193,987,983","195,281,014","196,743,187","206,961,450","208,047,172","207,928,096","208,762,717","216,691,461","217,606,198","213,387,253","217,620,369","217,236,493","216,720,944","216,118,922","215,154,029","214,902,860","214,849,164","214,127,266","206,941,970","193,269,240","192,004,380","191,458,210",,"190,342,450","195,315,156","196,756,742",,"208,044,916","208,898,130","209,531,200",,"209,214,636","207,851,686","208,818,052",,"211,155,646","211,234,346","216,478,720",,"215,122,278","214,022,496","213,478,432",,"211,847,952","211,290,416","210,776,838",,"208,743,578","207,690,060","206,300,598",,"205,779,562","208,020,712","205,766,907",,"229,498,086","237,566,163","236,317,230",,"225,708,333","251,100,000","269,835,000",,"282,625,532","268,590,909","265,148,571",,"241,500,000","242,447,368","230,820,000",,"284,857,571","242,186,599","246,053,444",,"249,303,919","242,378,811","236,843,604",,"134,932,534","133,433,283","137,578,270",,"124,937,531","131,472,725","117,214,120","83,958,021","79,960,020",,"179,910,045","179,910,045","179,910,045"
TotalOperatingIncomeAsReported,"1,797,370,000","389,415,000","474,877,000","490,476,000","442,602,000","381,671,000","437,669,000","409,920,000","465,376,000","462,588,000","378,336,000","461,886,000","340,507,000","387,908,000","289,038,000","438,192,000","410,686,000","150,337,000","-192,523,000","378,316,000","888,236,000","363,445,000","819,156,000","329,070,000","364,889,000","244,935,000","509,368,000","480,548,000","-64,156,000","452,085,000","437,536,000","484,295,000","441,225,000","484,179,000","377,074,000","522,020,000","166,861,000","387,623,000","340,859,000","247,882,000","320,720,000","330,112,000","318,712,000","247,046,000","235,553,000","255,405,000","256,745,000","242,365,000","242,666,000","238,712,000","245,001,000","235,954,000","220,604,000","211,600,000","207,884,000","205,554,000","196,727,000","195,263,000","212,412,000","261,217,000","193,317,000","188,511,000","217,094,000","171,752,000","162,075,000","136,722,000","112,338,000","110,315,000","105,996,000","105,171,000","111,652,000","96,467,000","96,833,000","121,190,000","95,211,000","82,800,000","79,334,000","120,179,000","111,324,000","80,911,000","789,187,000","75,226,000","96,867,000","70,432,000","75,467,000","51,791,000","49,906,000","37,257,000","40,317,000","-28,677,000","36,700,000","10,900,000","69,900,000","40,400,000","69,100,000","59,700,000","50,700,000","24,100,000","21,100,000","18,700,000","15,900,000","14,400,000","13,100,000","11,600,000","9,500,000","8,300,000","7,500,000",,,,
TotalExpenses,"9,848,364,000","2,557,704,000","2,472,146,000","2,433,057,000","2,385,457,000","2,522,886,000","2,491,893,000","2,458,149,000","2,393,704,000","2,437,517,000","2,445,823,000","2,385,333,000","2,364,276,000","2,450,758,000","2,546,869,000","2,478,162,000","2,438,913,000","2,345,826,000","3,526,591,000","3,441,658,000","3,306,716,000","2,300,789,000","3,290,031,000","3,241,867,000","3,140,634,000","3,086,021,000","3,019,080,000","2,959,103,000","3,355,029,000","2,880,474,000","2,819,513,000","2,694,289,000","2,608,923,000","2,587,349,000","2,631,735,000","2,414,279,000","2,672,088,000","2,055,693,000","1,622,107,000","1,681,858,000","1,548,547,000","1,532,206,000","1,489,157,000","1,440,483,000","1,370,405,000","1,394,012,000","1,392,812,000","1,344,542,000","1,316,752,000","1,329,492,000","1,328,914,000","1,283,087,000","1,227,036,000","1,249,410,000","1,239,251,000","1,201,750,000","1,147,997,000","1,159,606,000","1,105,969,000","1,051,518,000","1,084,849,000","1,084,106,000","1,019,947,000","1,036,064,000","1,001,113,000","901,371,000","564,482,000","538,732,000","503,962,000","510,832,000","483,879,000","455,163,000","438,598,000","462,256,000","418,071,000","407,083,000","380,473,000","382,917,000","369,870,000","361,766,000","-361,522,000","354,431,000","337,372,000","330,208,000","310,750,000","320,955,000","312,629,000","341,651,000","331,796,000","401,628,000","330,300,000","342,100,000","282,300,000","298,800,000","249,500,000","228,600,000","208,000,000","106,600,000","92,600,000","86,100,000","73,100,000","70,300,000","60,200,000","53,000,000","40,700,000","31,100,000","28,200,000",,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"978,450,000","187,473,000","259,754,000","293,820,000","237,403,000","173,773,000","158,674,000","201,602,000","239,593,000","244,871,000","143,270,000","273,551,000","149,289,000","-149,772,000","-136,796,000","267,276,000","178,686,000","303,396,000","-214,476,000","127,001,000","447,697,000","157,726,000","571,332,000","53,382,000","97,434,000","-6,000,000","215,872,000","170,477,000","-110,617,000","208,020,000","184,122,000","147,683,000","183,289,000","212,278,000","136,628,000","254,376,000","30,164,000","155,839,000","144,721,000","95,337,000","140,120,000","148,123,000","135,361,000","100,015,000","94,502,000","69,020,000","119,387,000","107,853,000","109,423,000","109,724,000","110,930,000","105,819,000","96,211,000","98,365,000","93,910,000","94,951,000","86,934,000","85,717,000","94,455,000","125,024,000","76,582,000","74,129,000","94,856,000","63,237,000","57,469,000","64,149,000","55,217,000","52,943,000","56,334,000","56,602,000","60,386,000","52,401,000","52,865,000","62,798,000","38,060,000","38,520,000","36,413,000","58,811,000","54,170,000","37,728,000","35,978,000","32,558,000","44,278,000","28,568,000","30,934,000","15,333,000","13,150,000","-15,355,000","3,847,000","-148,056,000","1,900,000","-21,000,000","27,900,000","19,400,000","29,100,000","19,600,000","-52,800,000","10,400,000","9,900,000","8,900,000","7,800,000","7,200,000","6,500,000","5,700,000","4,300,000","2,800,000","2,400,000","1,300,000","1,200,000","1,200,000","1,200,000"
NormalizedIncome,"978,450,000","187,473,000","259,754,000","293,820,000","237,403,000","193,406,000","224,778,832","213,856,008","229,613,000","242,242,000","230,196,914","203,461,400","149,228,269","136,907,273.192","80,175,377.895","183,104,567.212","184,472,000","328,748,600","135,870,600","163,671,200","134,255,322.2","175,458,581.54","251,459,400.059","141,107,400","143,634,000","-6,000,000","215,872,000","170,477,000","-110,617,000","208,020,000","184,122,000","147,683,000","183,289,000","212,278,000","136,628,000","215,241,619.28","16,928,000","156,061,000","144,199,883.526","94,800,848.989","137,795,358.544","148,911,162.876","137,465,629.439","115,085,830.612","93,959,216.115","117,325,903.356","118,984,239.379","107,384,251.334","108,900,789.396","109,283,794.997","110,300,744.369","105,018,051.557","95,739,256.031","97,068,878.876","92,415,128.256","93,099,957.147","83,967,762.44","82,405,541.529","90,653,182.465","86,822,492.008","74,665,000","241,146,939.902","67,910,922.806","62,529,659.363","55,435,883.129","41,710,592.016","54,994,625.349","52,977,111.559","54,398,785.141","55,943,029.487","59,769,448.813","51,994,000.757","51,984,526.835","68,375,573.166","47,854,808.457","37,985,958.408","35,941,803.307","59,526,200","53,495,600","34,324,200","38,792,000","32,366,000","43,164,400","27,896,000","30,125,200","14,236,200","12,299,200","-5,516,200","3,010,000","-52,407,101.336","3,880,000","-9,644,951.14","27,114,935.065","9,790,654.206","28,497,515.528","19,000,000","32,578,723.404","9,976,744.186","9,480,000","8,600,000","7,560,000","7,260,000","6,260,000","4,980,000","4,060,000","2,800,000","2,400,000","1,300,000","1,200,000","1,200,000","1,200,000"
InterestIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"841,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"285,254,000","72,087,000","72,829,000","73,324,000","67,014,000","60,469,000","73,658,000","81,381,000","88,603,000","92,050,000","88,589,000","131,666,000","131,519,000","128,300,000","125,927,000","119,692,000","113,516,000","108,997,000","109,623,000","107,962,000","104,429,000","103,932,000","104,581,000","102,894,000","102,884,000","103,259,000","103,481,000","104,248,000","97,392,000","97,949,000","99,878,000","106,132,000","106,335,000","107,609,000","108,421,000","108,096,000","105,817,000","95,970,000","70,494,000","60,709,000","61,381,000","61,750,000","60,848,000","59,897,000","58,595,000","53,879,000","39,490,000","43,655,000","44,583,000","44,831,000","45,535,000","47,088,000","48,301,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-285,254,000","-72,087,000","-72,829,000","-73,324,000","-67,014,000","-60,469,000","-73,658,000","-81,381,000","-91,551,000","-92,050,000","-88,589,000","-131,666,000","-131,519,000","-128,300,000","-125,927,000","-119,692,000","-113,516,000","-108,997,000","-109,623,000","-107,962,000","-104,429,000","-103,932,000","-104,581,000","-102,894,000","-102,884,000","-103,259,000","-103,481,000","-152,320,000","-97,392,000","-97,949,000","-99,878,000","-203,680,000","-106,335,000","-107,609,000","-108,421,000","-108,096,000","-105,817,000","-106,933,000","-70,494,000","-60,709,000","-61,381,000","-61,750,000","-60,848,000","-59,897,000","-58,595,000","-53,879,000","-39,490,000","-43,655,000","-44,583,000","-44,831,000","-45,535,000","-47,088,000","-48,301,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"1,803,748,000","387,027,000","467,287,000","505,664,000","443,770,000","387,840,000","356,990,000","419,465,000","458,078,000","474,073,000","362,374,000","455,369,000","347,447,000","387,414,000","293,045,000","440,186,000","415,268,000","155,822,000","-188,153,000","383,569,000","892,479,000","363,601,000","821,032,000","332,285,000","367,865,000","249,566,000","511,852,000","434,787,000","-64,689,000","452,314,000","436,290,000","388,440,000","442,923,000","487,629,000","379,187,000","520,646,000","167,459,000","377,699,000","341,678,000","248,722,000","321,759,000","330,899,000","319,510,000","247,602,000","236,394,000","186,241,000","257,504,000","238,977,000","243,497,000","239,394,000","246,000,000","237,227,000","221,358,000","211,600,000","207,884,000","205,554,000","196,727,000","195,263,000","212,412,000","261,217,000","193,317,000","188,511,000","217,094,000","171,752,000","162,075,000","136,722,000","112,338,000","110,315,000","105,996,000","105,171,000","111,652,000","96,467,000","96,833,000","121,190,000","95,211,000","82,800,000","79,334,000","120,179,000","111,324,000","80,911,000","789,187,000","75,226,000","96,867,000","70,432,000","75,467,000","51,791,000","49,906,000","37,257,000","40,317,000","-28,677,000","36,700,000","10,900,000","69,900,000","40,400,000","69,100,000","59,700,000","50,700,000","24,100,000","21,100,000","18,700,000","15,900,000","14,400,000","13,100,000","11,600,000","9,500,000","8,300,000","7,500,000","-57,000,000","24,800,000","24,700,000","24,700,000"
EBITDA,"2,484,363,000"
